unit_id,ConversionEfficiency,PressureDropBed,EffluentByproduct,RecycleGasPurity
44,-9.191192260008462,39.33624524665521,33.4997126249728,37.53301503182122
45,-7.979069977192308,61.66743353067046,8.878103305724686,62.78153395912885
46,-16.178255356255487,58.44663763063821,47.35704646369802,48.218569236938045
47,-18.025134794846988,61.8956867910428,46.564916662433816,58.789702686027425
48,-13.824890371849197,49.263365825113816,34.22124503915029,45.68547315635924
49,-11.902233852239036,71.24088463486072,63.75648026966612,64.00502371406304
50,-10.64360506296239,35.13602583505753,49.75722625288368,28.65843034910169
51,-7.083983300361389,56.899731234285284,49.09804484669703,37.91583995634005
52,-9.921920855666063,54.365334912756936,41.220066826458094,47.808065042157956
53,-19.71690317494439,35.911228444925186,33.41382295399343,56.07924370948776
54,-8.482393555958865,65.65474298930289,42.10809746712196,49.07606554006247
55,-3.5029447289523197,65.68731599818592,27.151004887747728,50.72412534194707
56,-12.685834831596658,54.30150751031932,62.03930572251619,51.55016031109498
57,-6.68108227931574,65.52336848584969,67.8719573518014,55.05589929158719
58,-1.182727645468244,33.768469317923916,35.973482287847474,29.90527328570319
59,20.992028563064782,60.86760993392408,30.972094752853586,54.68781622124141
60,-13.528450177086757,30.467284130960024,47.09858611083815,53.545563889642914
61,0.5304186506154727,56.576618894971745,5.840034641255652,47.13667067601809
62,-29.714366128747304,58.416803744440834,58.52066400865449,76.85249865199832
63,-7.173722016832901,37.98275533347738,66.7439097296979,52.31533136381289
64,-0.9497546240640227,53.47090200184688,24.829331029452213,46.157235829877294
65,-3.8655869252390263,69.35335224209201,56.90593831216545,48.300580215393374
66,-1.5570714134299404,34.9768415536656,71.49464847355136,47.6497215437537
67,-9.507265412164532,87.43000310947855,51.0703587047881,59.199408722329544
68,-25.989521908580624,53.2377837683567,50.04954356438322,43.9313089294623
69,-10.189892134432288,54.21353673479002,34.002136143761405,54.63841806975526
70,4.199160357747255,36.21138912751158,47.817676336199504,55.19240114685051
71,-1.5685534830603602,63.11615066820538,29.93138510569635,41.452337387433914
72,-12.865558362576667,48.567545949421735,24.226296342266238,65.47333630761302
73,-4.846233770130418,42.50908333493791,69.53786707782311,50.02438047864877
74,2.069442489773937,40.31314223897434,21.340927551886512,52.8816292307304
75,-16.42340424072194,55.88151104019488,23.25818160965495,40.05163638380082
76,-6.7852755897545425,60.09289726071647,71.79819325078553,66.6775183541163
77,7.64639422893285,31.31159815298194,46.25077762073603,58.95343049217345
78,-0.5442541243483383,38.773351141692565,60.8317536298902,37.565013872711376
79,-13.689639920281884,49.27629928158001,45.67150256445468,40.10863338362599
80,-27.335663023124223,48.55070697301731,27.301793505861376,75.15180094706545
81,-3.7142110972910958,49.70976109085371,35.81312666189455,48.98370612325577
82,-9.054851387521172,51.616208622679586,44.923738856047436,52.57967594983943
83,-38.35793539434074,54.03513133943333,41.27912755905341,54.296580429848454
84,-3.7310317122580403,62.35091755977122,40.27701673343326,45.466308029289316
85,-12.63051381515279,60.84707619541473,65.08226863958559,47.836815815371914
86,-18.085156125922303,43.01438559443874,37.75506850794613,80.28263827550231
87,-15.471608447016685,52.809835074206894,50.63574013182218,49.722088098854925
88,-11.52497306769704,78.18525032115973,41.259124051872035,32.49130354630173
89,-16.53551913927984,56.077940773149976,78.2954703429906,26.370440591844197
90,-17.62982061144179,61.57461302475788,41.03344610264123,55.46975279119559
91,-22.360979645925287,44.46674781535081,16.785545577367834,86.90131778478542
92,7.103417037116337,52.32623847491684,16.22928212609755,41.48742043706421
93,-14.317144074886864,33.8919548941491,58.963087674487596,31.863083608145356
94,-14.127062315170237,56.006681442762634,50.03241777896871,55.31710774937684
95,-25.003448981967722,52.43575119608406,51.67766215547077,43.01351126650365
96,11.019902407505953,51.222211353813734,25.77089965834727,45.54846923614138
97,-16.21052941412389,40.103853985258496,45.04965351538096,28.754201916285318
98,-24.4494808323811,50.110334901491036,56.56849244098636,42.53572165471474
99,-19.61369034837988,59.0900803127079,29.606642548265807,56.89119670240765
100,-1.6349022902421049,65.07897402291249,19.895080333520212,69.37109870214469
101,6.769355643137631,67.42304966121837,46.81018167617408,52.05613737064532
102,3.750949483464735,45.059703330878,38.95295238417073,46.06896727117126
103,-11.345281042475232,55.36241832397371,44.45812304199269,44.43456054616387
104,-16.58597102441248,34.58853053423431,34.57773125077969,35.86078989743151
105,-7.634922508332725,49.15617727577395,56.4296796328353,41.29629121212778
106,-19.860507331895505,57.27294944773655,58.12068789231466,39.07900219838419
107,-14.53535889179551,57.47593658897113,39.32952363554718,57.500242195032186
108,-21.571937256903457,36.70866218090315,58.777260306242304,29.61569823617877
109,-21.558053220387126,44.58873522742441,56.0962375472609,46.11913468134238
110,-10.362732430397186,55.382480793878095,49.3264086391204,61.63674127103731
111,-26.171842446314308,37.19650812310475,69.45903788875745,69.09522226203217
112,-24.668689996460774,32.252296915841,59.81736189919095,56.12308087088229
113,-15.261158377402957,66.47828552982195,17.625909621710615,46.24206763601488
114,8.688770942411429,13.431100590437955,24.74006585599349,51.42451746107673
115,-10.434870796483583,41.49563314632866,57.36003475691278,57.87524758484526
116,9.339977337887088,62.308778964720645,39.02023965137874,55.59652230261322
117,18.51633852919874,51.080704191106435,22.204657026039122,55.17888386995122
118,-2.0367611739644453,68.11330808389195,42.93100236862576,21.766654084618978
119,-14.579156186367847,50.95296865502016,55.04834919743573,61.07821060381807
120,-4.8218855154502,47.12814386348381,51.06728749783033,53.076242179626036
121,-11.832154772530046,46.915877449905736,22.93791245593968,50.633295996067915
122,-13.522581100357328,55.38912452044178,46.96132508747053,55.98873119093005
123,0.5785317732182227,53.05091933948604,46.59324054256775,46.10031578778922
124,-14.657313326936963,49.680264718722114,58.77472065491409,44.43881210647664
125,-8.662659641070292,45.68919318482637,41.129211751290626,44.85507912272009
126,-12.592736449560396,42.11915200658649,41.000861951463236,24.657548243515247
127,9.122355415075276,58.11456865884107,24.004092904218716,61.42083524882255
128,-7.786159241411477,51.583729076039525,39.43376963731778,48.69521443076316
129,-23.98167955254382,46.10195642324121,28.0857039868323,66.09429670883414
130,-0.2564392885195659,80.70145408599572,29.389299575700413,53.962048741145956
131,14.650910008169104,40.9860439552882,13.95341452632405,53.201875828852955
132,-30.28099900805958,67.86281205778498,43.323797719984725,51.45056497794808
133,-19.528644040042785,44.10936984771103,11.38923955905306,44.30659286948479
134,-13.652695939622493,55.65844584071097,45.56250869246455,44.036988189631046
135,-8.292772461972055,47.0046249458002,26.668541761204903,81.98955533584653
136,-18.791258292529445,29.044596469886148,74.60479863226608,43.35446962993562
137,-32.5615635573689,49.823493265385835,77.67591100122668,64.03691302246834
138,-2.6705209293459715,58.02242693110298,40.30194540786626,34.291300093911126
139,-7.880877903814552,36.993677787086995,76.43843815221419,50.954452378156155
140,-11.717550709475884,66.24574494021348,60.176161713095446,35.107527510632494
141,-12.413860123965044,62.53399084011498,33.318817411544075,48.59644651262951
142,-20.346272950095646,49.74209202005629,82.99899187474342,59.04117584957512
143,-0.21926631882419045,29.047068211158376,-2.5705769384271377,56.369853213463
144,-17.531739487222225,30.122671674501557,67.14969182289303,44.336424587817696
145,-0.9169831056894742,71.39279995646442,20.935115795272125,22.713407234793422
146,-25.12925817451116,64.09112430940827,58.96731871364817,41.580545449425934
147,0.4629202531504233,50.24245359397863,33.88183463583246,57.99117037102916
148,4.746834562562735,33.22780195099745,45.79332408489548,56.89571642453918
149,-4.639167855587749,39.968060084218024,38.81001583368154,36.408173749249
150,-5.906383221785437,30.098438774676374,53.620610061360026,47.805056437584845
151,-15.570820009212389,49.34787599806984,63.643162930703596,72.84266513896033
152,-21.867394939522924,57.35639575538999,45.16668774914869,57.891770659165154
153,-6.129428927354013,46.61243885992689,38.891342118859,42.590331989490835
154,-17.887379260796877,37.917380066519804,29.78422829288416,46.951949663272416
155,-10.90044461196111,64.52953533333495,46.51624758389845,54.82600320411453
156,2.584239180658604,63.00160395575435,56.08882079442367,28.792719403186922
157,-11.998457199571764,55.12379712752644,35.95078196792747,74.61037576748923
158,-21.24792333806267,61.462038803164326,32.51851329473098,70.32599933860824
159,-2.3144287151850236,45.77829447183072,22.493250633117533,38.153508686417524
160,-8.20418681869058,41.89801986804105,29.63289382350542,44.78207562120445
161,-3.705768905702719,18.238147633653007,62.6600689068663,40.86806604769232
162,-4.809649776095118,32.62612647352972,22.347042939392562,28.189787298705735
163,-6.0179539671218025,56.87872132585035,58.16013027685433,30.775221512194403
164,0.06661212680168838,34.60369103704589,41.558837413922255,30.682040029053585
165,-13.81520579958831,37.132006694669386,49.72533598374548,49.48591623187448
166,-8.818709844681171,41.50109275537603,65.19492592447838,46.981840377249135
167,-13.760736744986001,43.251461962210186,52.22529060616357,40.200407950655894
168,-26.236707724108204,60.12671200796543,32.587453627148065,67.3895412740618
169,2.4735715380455714,51.93506685220336,39.00713777963487,77.61447086867933
170,-24.415698686410025,65.22038916422997,54.55277626126045,48.43142851339553
171,5.722125711782289,56.90671557554342,27.596668730069148,38.94633253722801
172,3.030982497238751,56.99270507958326,42.107002964411485,62.47191568992938
173,-7.82823695652683,41.32951520976268,31.23630550412767,44.279087445831124
174,-30.64402295344504,59.08586453125487,32.304952265918175,46.385158154322774
175,-10.300114302440758,34.88741184702924,30.015981993008904,42.450408907088885
176,-17.056243267687428,68.63052541556712,69.94603335513195,54.693880637553825
177,-16.395224227767397,60.67908284388452,65.83844573211084,56.98384784260261
178,-17.50995528393971,60.93115014478329,64.55854823450723,30.826564308497698
179,6.5625503780437775,39.83961341437065,38.40215066766064,32.537317225373435
180,-16.211848720303593,28.126773888783756,39.281808691221535,62.045364982715256
181,-8.003480757115227,54.020078290358036,30.33196477886399,34.48728759950148
182,-4.650260992420872,56.02278212926936,64.06279133819724,49.22301594351183
183,2.5218907190140634,37.330003165189765,65.32970564577033,63.88080697379579
184,2.581156857861929,49.90509916459426,44.257728616637216,54.903435079504085
185,3.3134677597359263,32.728974718457344,14.457424068204514,54.26135476175146
186,-12.462713525751516,52.90088969481768,14.776403670614265,51.59609670379078
187,-8.288021272583034,60.31327633087948,47.31895801710064,48.032890789409706
188,-12.086796425419013,55.80948927848804,55.64083441947383,33.20368711675517
189,-1.0445017523530318,57.91114319525439,25.991689992188853,31.119089779352805
190,-8.168455341884234,32.92827046927262,29.645268867134963,59.44729500433421
191,-9.267335671987373,56.17745289454959,34.29839658656681,59.28604288679437
192,10.027016717958396,47.9417117688479,22.195339751741194,60.11515459116044
193,1.8288525642311848,65.8429773667736,68.40979740403837,33.02408856847374
194,-10.007186181289358,63.88397995425391,31.769829266449005,56.2841561111084
195,4.499944258336239,37.17328540862739,30.942443404271927,65.05422197572435
196,-1.469119277220138,33.65283450919504,48.86470347548354,49.93944724109757
197,-17.267830466725126,18.740284072730038,56.62434717554798,68.9587241864685
198,-13.285149255953698,37.19519358429778,77.1384144847699,56.93403886594823
199,-15.090494602969358,34.109777661011414,65.87499833413382,29.387967767155573
200,0.30658693970710077,78.03104733861663,34.30588202558871,39.177259700705875
201,-2.85300946852085,47.20878169196589,38.261513966134046,58.83351584212858
202,-23.045965060864788,28.271077790569453,56.76406871002301,61.62986585049951
203,-15.225171297696678,55.74973756994688,66.08218906755286,46.57309373213151
204,-2.3298950348481613,56.04622436189434,46.05958996276137,52.57784649451702
205,-18.125165222985224,40.47773482046234,56.584760210467074,36.95634080610896
206,21.581022308459875,66.9367475205823,22.56990778672547,45.02124063722882
207,-21.0368300713152,24.051741900325798,32.12448561517246,57.93529456793218
208,-6.530303195888032,39.944394067380834,58.285483792839756,29.355256720734634
209,-2.6346577274471077,48.0881218897142,46.266813864278326,27.892015061879658
210,-3.933281615080702,64.18094681208808,29.207028024136726,59.536818685441766
211,-7.89452015703333,47.70163383338969,52.9717960648513,57.47123685893277
212,5.44471129704857,60.43078682209844,32.41192551779136,57.96875713696879
213,-14.87642498404211,62.73635071241655,78.82099162860827,39.08142398469511
214,-16.804672071980583,55.71762092219244,45.470792450636665,33.897490535208476
215,-7.180048439889845,52.087323509619736,48.03071845432111,54.73953098163654
216,-19.741444293565458,58.34276085098209,42.379719975042256,73.04370913919219
217,-13.140591780069068,62.63549809524401,16.230816920403107,80.74716782145528
218,-26.69157978897438,48.16062208136668,59.16522161675118,61.59649760039165
219,-9.498245514214691,48.6520363859746,56.66577963848679,42.20182296932776
220,-27.136763442345806,57.26979626832453,60.08997907365613,52.835844023177046
221,12.006149489561595,53.121407072322974,27.061077436259293,32.426952798208816
222,-9.137654013412154,40.62456789937395,27.941256558320738,62.30681552124535
223,-24.578703588315488,48.346035371854036,40.87363112710906,29.43759736612781
224,-10.19046034925091,67.13644510619582,39.064976075545246,56.477231483370424
225,-10.770611941956464,34.16349196019377,47.44170368857782,33.903370547162865
226,-0.031792468653011774,38.42839297450623,19.88792200569696,47.517533410118666
227,-21.09216225317102,52.62036324938022,34.807698283430256,62.397562649329835
228,-1.4359675284239808,44.06451376478412,42.63943534015626,71.20738972186692
229,-7.787044833179369,64.815691369629,16.131853913189207,48.28748605160301
230,-24.78386548169031,51.44339505558807,44.7435890156478,55.60213691039203
231,8.744546573810894,32.61549113078354,17.266301761976173,46.95625952335289
232,-22.800764843733106,36.985571666821436,85.26748172500399,75.75797973431884
233,-12.120463769500832,49.26499281346297,41.043279899371996,40.16086625745254
234,-5.158843459691386,54.098329065839195,47.96520445733033,46.87916927370735
235,-11.567816457686886,73.05219186111594,26.41700759573937,59.079167696897244
236,-17.47725216960601,49.89906825291313,37.346711776935855,61.990552495938445
237,-2.4973836672320733,40.47154532566769,23.70899284888842,35.451538621625545
238,1.0743716294069514,62.73525289865439,42.28318064142954,67.12997074965497
239,-8.62644063997685,59.689756443080526,58.38683129588128,48.9827334293777
240,7.688812655483854,33.86508134312658,19.20905343649651,59.69283892575903
241,-21.704783539135143,59.48946810980382,44.86520845244665,52.423553071717365
242,-5.770836340073541,25.24940423301515,36.65477850269298,44.19089949621998
243,12.29947371293126,32.43455514812784,54.01616612545298,66.27526636310714
244,1.3495759540701595,59.981549220368116,31.587351114053444,38.78218862132425
245,-21.855098519927115,64.8272386142047,64.3111352733543,49.19674117802795
246,-23.415036042347868,30.649486972319945,37.05250809868437,65.95916750144146
247,3.537561442180206,33.34804627319702,41.89627016159316,37.248026802470434
248,9.291116617673866,38.45411621366512,6.921496372042213,38.86450642011157
249,-11.561833836408312,37.06271958794507,52.90983985430034,54.389722686888234
250,-5.323250613065278,57.09261964850533,35.29516466529631,42.59592866090959
251,-9.549948111404724,73.69014563644738,32.73989313852241,34.760110260737825
252,15.25588762765651,31.37922863980672,28.8207239060626,48.479665352653335
253,-6.90647277806081,60.21310443983039,40.88651506136464,22.134591017917437
254,-0.5618294930237049,76.21952189567743,24.754299941335898,25.779476679292582
255,-0.5353101529611299,44.77135817443661,33.269338349644684,45.21267169936073
256,-8.360041612039378,38.0546347463119,52.85482606499572,51.588571951922766
257,-15.65090484017434,52.30198840881497,38.31505000629048,63.26678577669192
258,-12.462337000162737,83.35114157602838,48.56543296466525,27.54448477544848
259,-0.7875086825870583,57.8329471877492,38.14512534597543,79.31816711609498
260,-15.566974406222693,58.53181843487358,31.84514453165923,68.98902628206153
261,-14.760608068726267,50.77916573422804,39.43124786808977,47.310958359265456
262,-12.550576790028968,64.08645097178227,51.052655366493276,40.66768446194924
263,-24.555411476757065,85.09140966719528,44.48127029769284,41.579649480787765
264,-0.5042142555579119,67.97406909276039,32.57493501084138,70.95767726126275
265,-30.23845572670693,39.13138174596824,43.87548774082103,64.96912973429448
266,-14.40681891214397,41.61134794142525,41.014382505185864,48.31879157681925
267,19.81438417581544,49.212479329446005,12.091776171338275,59.479247817077436
268,20.369737316479736,39.9584471132946,33.73197133640113,58.885999681374756
269,-12.813473902757806,61.05457810858216,39.46925610319603,52.95471353273472
270,-16.804303412871757,68.62680237269011,51.39075602637216,27.917908425642032
271,-7.974994279222594,52.636997550206395,31.90366875552339,51.918184284793846
272,-14.421642424479833,72.15002855574268,54.781045058515915,51.850567372412655
273,-19.92168023680095,77.46433003986729,25.66671191174295,69.15532122507611
274,-0.39763448172037474,52.588502327114455,22.922448758060284,65.12672365551244
275,-14.962375406849818,34.87943433644233,11.795365799333624,42.61460257806123
276,-27.688613885045715,53.44476076305416,40.03247371689539,34.527176604474974
277,-11.413352206098727,43.573386550409566,27.595182303031976,63.49557905654681
278,-4.4493423059712205,44.146710113933636,26.189859893501566,41.490404821068054
279,-15.796152565842092,49.49544466557852,54.24040819596976,37.13202504954222
280,-17.28902020724972,52.071111354035935,53.752538526660274,68.530893024773
281,-10.954241140117801,52.01429742449266,34.613898800465165,48.6414459777319
282,-10.272746685611803,35.21601779258501,47.89009753952014,28.03984917162152
283,2.25628050809824,59.55772341367468,47.06909571268112,57.613924701458956
284,-16.01989596249077,39.81562566575262,46.33285937372593,50.909557912710014
285,-20.02684497380854,37.77186405759346,62.33029917974534,32.448795623078055
286,-12.653326198631529,37.67698382381207,38.97250426099495,52.68771971487607
287,-0.8634130792002083,75.53446007811358,62.07100280567407,49.643794963206695
288,-21.452814038966345,65.94234581656137,49.25094800645833,58.172660104153394
289,-16.77591651000806,40.23518328023297,50.057339736239626,47.22666400032763
290,-5.515076364738006,48.165148071121735,68.29927906255487,50.05644617967389
291,4.908219449995174,42.2442817038045,41.938459428524354,71.94343431551007
292,1.2463148064779679,59.44004794562883,29.52403396640078,59.831950028102895
293,-14.189718376469962,44.753562313257476,37.60139197106393,35.74315556973745
294,-22.893621418313806,42.02410617162112,50.348522361063026,49.42561185975996
295,-3.8963206604432665,28.16615121664092,50.179736135553696,55.126177237528154
296,-3.459067054856201,64.31189420404067,60.81296851669428,43.48531603763117
297,-6.995743759734143,38.4313195287226,34.62576088888309,47.69853494339469
298,-22.476112627893535,51.508556488789125,61.2522217170257,36.45507716666385
299,-19.687614319928123,39.24997397114188,49.056929963461386,50.58014845127576
300,-13.46478044610736,81.1735920253563,57.27779886936578,53.33263507249389
301,6.107661706823908,64.41648338336887,39.45297369563638,47.189938217223315
302,-1.8694277675904662,34.7818791808798,35.94351529368282,66.9096742498399
303,20.54859674032178,67.50875260685129,-3.3810018542513465,29.050435554896104
304,-4.5501365231100745,45.941729183836884,35.28433425557661,46.03361110640517
305,-11.063400801849482,54.58750962524395,26.33371479383554,46.46154689746439
306,-16.28969673473513,70.98693416430301,59.831071265410955,58.13866938388047
307,-6.606662460681353,49.56100753857112,52.9143231373685,55.16623535592283
308,-6.517738904287877,51.58072055114864,18.66180473296027,60.07449421350369
309,2.475834448583651,59.54395702571086,26.340183880642215,41.008969929275814
310,-2.1702212675814145,44.8482353762635,28.146368360580972,39.402360965016975
311,-14.800029420482296,58.284796630726014,35.888814683471885,54.406773246040984
312,-1.4437713407747612,53.016208217096505,37.40881313857602,49.85390840025044
313,-11.271376096733285,64.15706113881505,32.40433537993111,69.73759725538947
314,-3.666081873804794,46.561124159684965,19.96587830076032,40.06828623869155
315,-21.93803605672945,60.49569272688426,58.49399157219589,50.2874340343302
316,-18.239777224799823,38.256950810179326,74.27812195871526,42.775591554685846
317,-11.944642409920776,45.91343797221462,11.675667110620221,54.80868767909224
318,-0.17841667946200257,44.97769807933774,38.747973202143115,50.305959159479784
319,-19.619931890342222,59.93653761110115,44.03434257260762,69.76814819662734
320,5.345893647880127,44.66210953976117,43.643869553968194,47.77927015744501
321,1.803842850098187,51.310463043813854,40.55535599037076,52.28545879982332
322,9.646411278788158,38.3622096880265,22.754313216508105,50.40012395885863
323,-10.12251947165815,47.2367804326467,54.58516900634339,56.53373427422105
324,-17.536087278645173,39.86174488061432,40.080045545497086,45.35762274611503
325,11.579365511555942,60.90036931767079,45.66573677531528,37.57963720077456
326,-19.050025167115617,51.692482326421896,58.004943978578,56.961149585532354
327,-15.197713956323602,55.275298968689576,39.31385753024965,47.13409374760676
328,-8.007121097357246,56.98553736175501,52.66896970272281,35.196022343882426
329,9.148798011127909,51.998932142747954,19.48393459343474,57.15972783432766
330,-12.717628712856486,48.741145365902796,57.395600616565524,65.94334885462919
331,-14.436867302348682,61.00390449708339,54.57644256489304,51.10710800606562
332,-2.4187532222844643,42.26118035648074,35.61493847638443,69.04835130454774
333,-19.073257806691142,51.57322031756817,46.567907336415985,75.55224026872168
334,-6.603625212255521,49.71616986197448,38.9299416510968,44.156386734633024
335,7.180136995962811,42.6251205469231,34.54178085679115,60.589872011597635
336,17.62189795216563,29.795002746144682,12.604603563278234,30.43455960425591
337,-2.143350267179918,51.510291996376914,26.60089781989464,51.62719833981988
338,-15.347867589702181,47.35565963935824,28.50508316204479,77.02702414398856
339,-22.522380940529686,8.217173230269072,79.05663955348925,65.4069569456882
340,1.5684685295755658,89.99382097135432,29.7762549493238,46.05689333413683
341,-11.046783756421645,65.34249992032696,44.99174306357967,51.10766174284049
342,-17.954530202693608,58.12257456343603,37.65757351426806,53.56314559710504
343,13.296783709173102,52.92323714316372,12.857056892858495,40.625157071788294
344,-14.772099317406328,48.982628256080105,43.35401383045486,59.98107598544808
345,-17.345975299998358,65.08194877655791,56.10459905312061,48.9686909066001
346,-7.157073307275263,38.06206820554085,9.295536015988151,75.92615720129574
347,-0.13944613931545735,49.72360235287258,27.201943575951876,57.28539575434685
348,-20.366649783723155,59.70929715552625,71.91025243002636,56.548538330081435
349,-14.731715163511769,59.84034537385534,73.169100673906,37.38066474687363
350,-11.57257117541674,69.59087371754296,39.19784998757249,51.88379466583397
351,-14.287840321601355,43.357496555650975,30.83623547068066,60.05934458043374
352,-10.808967884928151,50.68433120518491,58.44967670991586,55.034166426638066
353,-8.936840890271224,59.649514531573786,52.30209450841551,39.50964575241002
354,-13.303355650827433,48.69304690677638,70.3241444040176,61.44060877286407
355,-21.045272328851187,53.46910492701491,53.491612564036245,35.25609745248808
356,-21.770988282065655,33.23952862696871,14.793276792990348,48.79080083950742
357,2.9493540324961707,44.767033496106606,-3.090588804776708,59.526591628766724
358,5.192584626035898,44.74580629267365,9.147786127557687,57.78759900576699
359,-2.7944300077585664,28.87021070811196,76.02367224395394,63.987624386984166
360,-17.146171876638522,60.71636390317503,62.97670222402529,52.897787897546216
361,-11.222463348332546,37.07001709990352,57.63192859131101,44.42037288837758
362,-24.96152745584615,44.38246167598289,60.62334106454813,39.81328142632942
363,-6.353331194691069,42.726732417474004,53.16797717610736,52.13322556069237
364,-4.0595232846277955,33.809786453161664,59.23002494095314,27.011031995381302
365,5.1250736903137994,49.59294719548535,26.93834855516311,38.540330552391865
366,-7.1642155400458485,61.13758871036668,18.298665831677354,52.97827384261076
367,-16.131381492387675,59.02760049345051,42.98916967513536,59.68193635179463
368,-27.14898894921841,43.518088158959415,62.28228483552793,47.1067740846013
369,23.763106594024553,53.78434598805549,20.592381351830376,44.01276510761138
370,0.2617172963892811,53.320303921049245,39.13420235941549,37.85322540430405
371,-26.519743484545863,46.07155069215169,58.79200093307407,45.64148629923549
372,-6.77020167163564,31.31666159806324,25.31315881044249,47.7250178803255
373,-19.78210181152213,42.687206822701526,39.756188585881475,53.997669321138034
374,-15.634534360592388,55.733626936090864,31.443726221377123,52.684357690254195
375,-13.207014959407022,46.939171619013806,87.65298442846023,31.622977654985775
376,-18.05698057075603,59.072648922025884,65.91583974575992,53.44592206515053
377,-3.329143090386873,44.170098709855964,26.399987257109213,49.95216326776179
378,1.2852146851392892,56.0983663712031,64.58977539740803,29.18577750478225
379,-6.0916487928709335,65.12100866519158,27.61032590737695,41.57393540283624
380,-35.50137186246938,38.479029635802846,68.13212666878398,52.017133722372535
381,-8.523931906683881,38.50922066783728,37.09805396249828,43.45657792932422
382,-14.803159570968658,25.89674523648807,41.68985900893098,53.51659909447247
383,-5.150187327905681,45.84959319024998,35.74312658787792,35.391712652308826
384,-24.62542189347144,40.080806380099226,18.705157072605772,37.72765722994099
385,-19.977366860728544,62.04696011128014,81.24880705181363,47.38463388099955
386,-30.855801607646875,71.86846793150218,54.927878164945305,24.80361229922908
387,-3.6234578073406754,45.91874551974269,25.69746461038701,54.880498150420244
388,-18.378993009127694,41.8144288531392,39.51012402506143,46.27232459741201
389,-8.533899567804013,57.65476212714295,46.63654866671552,52.9050646454907
390,-16.479995189433353,52.91662894097898,52.118067220077094,31.262320744784866
391,-31.82971563633376,69.08638109198796,45.263838980248025,60.82010054377247
392,-4.152993647211792,31.162817726718973,44.79599662354237,78.42657145448365
393,-6.618973837228064,27.594760702102167,37.16653248243212,41.75009944276848
394,-14.247466752766174,42.37648957006773,60.38199325333433,57.12188728518517
395,0.15929219263665817,52.60073831266988,42.464235335553276,58.66139387521177
396,-15.764460030446886,45.80845895264445,45.33736828420494,55.10460582834386
