unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,do_RegenerationCycle
66,34.78337962546892,-7.58249853328201,52.04886545048051,50.0
67,8.714133628246902,10.841967604429229,51.31866935390038,50.0
68,22.973096266232023,12.20177820939044,52.58016867741657,50.0
69,26.279944522509027,14.218726129003354,36.19036632890647,50.0
70,10.581552522207671,31.575867627650915,39.40826604596074,50.0
71,27.09780468881624,21.03692962292943,67.08123104423605,50.0
72,1.8622514537906714,12.577385582872218,52.439301382375255,50.0
73,7.452408512303887,39.01520689663261,31.01697732992447,50.0
74,15.853695773649823,-5.2114544641522045,49.608967833046506,50.0
75,13.715896221708704,24.118365231269074,31.9340911306795,50.0
76,21.96119538396653,-5.232859646583297,70.07862403781124,50.0
77,13.845349868153425,-4.849058772517964,46.97618599648244,50.0
78,22.627840024601323,15.388154259258219,40.64587925640582,50.0
79,20.16193382788952,3.271586303581035,52.45772469144844,50.0
80,15.544157199362354,18.452011919777696,50.61202546440724,50.0
81,19.657741695144587,20.821111502153865,42.348881963468315,50.0
82,6.4979740543327775,28.944883346716495,53.74746855550613,50.0
83,9.559439760904315,43.15990147385329,61.33008103878261,50.0
84,24.018583239491644,15.274632375134024,48.49808452420365,50.0
85,7.092069566606317,-7.076266273848015,21.472684715379465,50.0
86,8.861248657622168,16.357243205190805,41.13437191122512,50.0
87,16.6577001757329,19.365154936330658,49.35336372859251,50.0
88,14.686269871588038,28.058160270977346,50.52462067307085,50.0
89,16.29333087924318,29.934649377390627,44.87403198377176,50.0
90,15.975207162146692,18.00257488030781,63.2636979204371,50.0
91,9.260865611856257,11.082315927025423,68.68501479636365,50.0
92,19.181116799733402,-0.3869292947273131,42.48565856237305,50.0
93,1.2084863914128339,27.96377216796975,42.56859752798038,50.0
94,10.80981830666353,31.264247875760773,44.69872511824673,50.0
95,17.114343096332128,13.25588638914517,52.714048443492395,50.0
96,26.656912354960085,27.258366189328893,53.754499026513756,50.0
97,13.554742097524992,37.131780748783285,48.02570334221079,50.0
98,14.251685269461847,28.231354342266986,63.308305090451015,50.0
99,21.171471423634017,3.136030451513755,55.7575387992566,50.0
100,13.525940512527338,-0.4327552801178296,44.25578721575399,50.0
101,23.20914851075726,6.407540615555746,61.295186704393714,50.0
102,2.642931949620049,39.1822432974671,55.56026115210893,50.0
103,2.475153657056695,29.282411177771454,61.84625961004386,50.0
104,19.769630760898846,16.60917587144462,44.818301267385216,50.0
105,13.290264725782873,35.393571658481086,62.30424628529805,50.0
106,24.738533103823162,16.638894754779002,58.516311865881434,50.0
107,22.514788215245268,-6.79327495138369,32.1502667636791,50.0
108,28.534019338999563,34.93322437393475,23.386523624821404,50.0
109,24.049535413295956,34.528240836408834,64.5493812249544,50.0
110,11.49724379179276,46.50554017283651,74.80933069228803,50.0
111,29.124278142698692,16.53247592202274,41.62929001848254,50.0
112,11.133611138043221,-0.24943122247419325,54.78082658205277,50.0
113,25.066262158259573,4.695154643628709,41.205304208896955,50.0
114,34.50193545215925,-5.584878420572304,39.56569175483782,50.0
115,34.87227803330856,29.776714162242712,70.33291133664069,50.0
116,12.360841566387078,21.77613524445841,52.44054815741371,50.0
117,14.680680113446897,37.892593287955336,44.20132154255303,50.0
118,8.904423093523068,-8.947600639088169,33.01688135345452,50.0
119,15.817501509568228,-1.0836935033451631,58.07129157231085,50.0
120,24.535186719921448,5.428620718647673,42.593205436395834,50.0
121,5.2462223828601005,34.96035734813208,44.903252121560016,50.0
122,15.554742238875653,19.689991041784126,30.67397006035996,50.0
123,16.215312323998553,31.26315510103664,43.320777626542494,50.0
124,7.503288373839654,18.963629307864547,58.6216336499399,50.0
125,15.703081869896655,15.297571944188249,68.70027643576834,50.0
126,9.793681623139076,11.658946062479512,58.68443190310491,50.0
127,22.143748470338828,20.545338728246747,55.619002595765004,50.0
128,20.025243421458516,12.950631075568962,54.27617112333509,50.0
129,29.319532761962513,8.421128936123289,58.73134427553296,50.0
130,28.867945230389694,-3.743426118425605,47.490319242370354,50.0
131,-6.487139019986758,31.399722407036908,62.97194609654305,50.0
132,13.101858143650755,8.927769268253325,48.7213606023373,50.0
133,8.262618730439133,20.3141229982956,46.183370846968394,50.0
134,13.703300437993216,30.28169038380799,36.93231789464374,50.0
135,23.575999443277073,13.796139409620453,25.948035445921377,50.0
136,21.71239191002542,-8.768835459813069,29.566711010218484,50.0
137,32.08123401538061,5.853909875311492,37.56183735659806,50.0
138,7.371706873632439,8.16647700288036,49.41368927380468,50.0
139,22.186233228856633,2.0899920316974203,43.230651251844805,50.0
140,18.734722851772602,30.321447421851182,47.34486764160411,50.0
141,18.35178681389475,21.957583373413094,62.19533407444421,50.0
142,25.8813052611254,19.253106382701805,35.635585875217494,50.0
143,4.346657359821478,21.77011687975373,44.39998979830197,50.0
144,15.81125475547622,-8.690122579211355,52.79829197130532,50.0
145,25.075020874472067,2.848295530209197,59.86325974290166,50.0
146,26.607045525266386,29.81284044274835,38.440359125791545,50.0
147,24.465160412098403,11.597795480052694,63.899674953897936,50.0
148,14.052194480713,16.00203556577061,41.017006291868896,50.0
149,18.297719902137164,28.58160833196301,46.65269312412903,50.0
150,3.122628459101424,9.722471645669476,48.30712820128873,50.0
151,9.695640425089374,24.630791902768937,64.96321265759718,50.0
152,16.77778126398917,44.67519625270177,56.837653665924265,50.0
153,17.10083875364358,-5.669307403221497,32.06605677033753,50.0
154,21.521437382602528,39.608055898843205,47.7261264310924,50.0
155,24.226874328939637,46.345751320056934,47.97525353269809,50.0
156,-1.6966027723687436,56.21466668013231,62.39876376953804,50.0
157,11.327404936540823,4.522568338425419,52.858635796862416,50.0
158,20.513857529852036,21.137861895631694,49.32698812512781,50.0
159,14.633420128582676,14.791212252670805,63.13893328681884,50.0
160,25.958958707186945,-4.841991068969069,43.19856467208731,50.0
161,5.188436985289094,12.918701584053913,39.66644547903582,50.0
162,18.505430666768532,16.052816509673008,71.30130079082365,50.0
163,4.392787134824463,25.908483946275048,48.70383991353219,50.0
164,11.769758460792286,69.06155017437305,49.02674044729031,50.0
165,16.660136932695522,13.131313278530575,56.8726622121749,50.0
166,10.735116637981385,-10.766115886281684,55.78629929063372,50.0
167,11.689919661658507,15.893451552192179,49.29025645062387,50.0
168,16.703646134973486,18.900672340195282,9.012221661452523,50.0
169,16.10577197938745,20.44385897150176,31.542197381963025,50.0
170,15.162479606233687,11.475415212040446,62.2481548801671,50.0
171,26.819002171007135,8.593170300616102,69.80399471038616,50.0
172,15.707803452628879,-3.2012338456262803,49.48475521991879,50.0
173,14.560887779337282,-5.80422454563038,44.09407479318188,50.0
174,27.033369302198206,15.138334722078344,50.556360083306075,50.0
175,6.548210307812348,57.126557016223245,60.06637559967562,50.0
176,19.705019011937495,21.521278970763664,67.21165455724605,50.0
177,7.654765250828029,18.54906742052405,46.118799279563206,50.0
178,22.735669555020166,16.00656415157987,56.49291061540005,50.0
179,15.254930837098524,18.63246689296106,60.51318494629922,50.0
180,13.472637435222037,14.380436646498683,45.598865509909,50.0
181,20.173319943228027,-6.342972763151735,38.0975122726131,50.0
182,26.348019225458998,7.6185742252644495,33.23061816106053,50.0
183,6.9571279133429,26.95878604758135,38.99750427121225,50.0
184,22.722180487422143,8.786442099287141,62.95451980801755,50.0
185,12.160588080526605,20.166180397361614,48.56955261866692,50.0
186,25.04199606136015,58.67103849286798,41.427971413437895,50.0
187,9.25279331304048,13.616954051416602,62.710203730712315,50.0
188,14.476733466556222,-1.490544217783432,56.35783564569434,50.0
189,32.61130394272029,7.033464646995929,57.650817180321,50.0
190,26.06410480786095,23.890760122105103,36.838459673288675,50.0
191,27.659976072848277,18.032701445766108,34.71386976885796,50.0
192,11.999618608226902,8.884261825509716,42.85332789632612,50.0
193,21.218142197982754,24.5094909490686,52.833797781501104,50.0
194,15.588274869354485,-7.094660551475922,29.13921777520066,50.0
195,16.447774514976697,-0.5269360613049123,47.60511615435686,50.0
196,4.879170598280126,19.094658481791654,50.79825314855356,50.0
197,11.16354872783935,7.1390553594472,58.74312369522539,50.0
198,25.46248138158057,-14.413791934410204,55.711635335503985,50.0
199,12.30506252712046,15.214156347350658,43.29328622608398,50.0
200,2.2804614257517812,18.390935877564097,32.575023047991664,50.0
201,15.550995380011397,18.010207536290082,52.75809963696058,50.0
202,-5.596890174890506,24.907937437411938,54.50331812533935,50.0
203,26.70190445562777,1.7100806384604388,21.346156294709175,50.0
204,11.754486325995131,11.206335097387452,54.9626815897151,50.0
205,17.059535279254344,17.68580383979159,77.13345338469672,50.0
206,14.10412608427994,3.317034689821826,41.99853425529538,50.0
207,8.836875051243933,12.559575072080543,52.17588715526798,50.0
208,2.108187455338807,44.63777197501143,49.545567838656055,50.0
209,15.41793710319311,4.187361886882632,43.86017480893834,50.0
210,5.963715667301505,24.784674131694047,25.741185375094986,50.0
211,17.618247416212686,-10.724348675725373,41.01538854937557,50.0
212,12.40935263542097,45.994427014546915,38.99887887246035,50.0
213,19.793208422939383,8.9032680122902,40.34684073433696,50.0
214,13.080925812383754,10.00635911499681,53.264285798133606,50.0
215,17.77177306136,3.865713042170942,45.040842692548644,50.0
216,5.160259418704349,25.453118579347617,49.59191540744475,50.0
217,14.97029995166521,13.82262686748932,47.65609419394838,50.0
218,13.086916819991277,29.946441290399456,51.442237582640914,50.0
219,15.11817043690741,22.15487915361314,53.182354141195965,50.0
220,26.19366239410489,13.255173478259866,51.36846922081874,50.0
221,19.05863717614819,9.30609983101667,72.1901205914306,50.0
222,1.26561067423751,16.721452552739365,36.27104884003036,50.0
223,1.3187799477094235,35.70392114025951,42.71174725182379,50.0
224,0.385527233361608,39.286451831079006,48.69034450401619,50.0
225,26.74542543086475,12.987721311231292,41.93075556750666,50.0
226,18.248538699118857,7.871567575146414,55.061549872577594,50.0
227,15.022531649930842,1.147963444123075,59.55263726290831,50.0
228,12.263035362760375,20.097306045661092,34.16354344076589,50.0
229,16.019957119389264,27.883080287729744,41.909716298439875,50.0
230,16.424016562423414,-1.890381087684272,61.736281143352464,50.0
231,21.889468196585383,11.261449838335372,62.07731411569902,50.0
232,8.847774553063099,12.043831345440438,52.31842115804585,50.0
233,-0.08219442965121138,11.767926100573918,70.71674556990668,50.0
234,33.62423358459666,9.143574408752874,34.52618776371906,50.0
235,22.153073421283345,-12.890845348802994,38.39342283763666,50.0
236,24.37952519782334,5.806023527890229,35.62258968647374,50.0
237,25.661248997018063,14.353834670865702,38.88427982329953,50.0
238,19.004318477903077,-10.347280027018472,49.77087304451692,50.0
239,12.068389961694399,14.668452220714117,55.002004307171234,50.0
240,10.548867973845704,12.878025420160014,36.27333437801378,50.0
241,12.74956248738531,44.500804179980754,35.25260916879398,50.0
242,19.83294988438049,1.6338491572666705,57.93216503221322,50.0
243,8.362110274215315,52.974255410145304,59.175115655700395,50.0
244,13.335945242119408,23.859127202302318,29.265270434378426,50.0
245,9.575225771860296,35.54366043866287,46.78917402115179,50.0
246,20.853309027977783,5.192638749482009,40.27332297134649,50.0
247,14.529595544150135,6.278634016637888,39.889676368309594,50.0
248,12.743677896088283,9.328837661988647,57.16062345471268,50.0
249,-3.6206755078389543,55.15462224549514,57.256679415056404,50.0
250,27.8602807568796,-6.132055934444001,44.796543936710016,50.0
251,6.24075116342991,24.600044010117376,66.97773071852832,50.0
252,1.8042925988366285,30.837178227115547,48.19222839591677,50.0
253,18.090027832303964,23.79382488084924,50.327648694344504,50.0
254,16.21987985973626,14.063446017609353,53.94437059029728,50.0
255,18.35573920021608,-2.2548273188039687,50.092443510101624,50.0
256,16.923549020403865,36.282634158918846,45.19012052776066,50.0
257,-3.1358954051492587,23.967871526953427,61.64895277293016,50.0
258,10.201819860817162,-1.005158422767991,52.07606733481428,50.0
259,13.177808552376588,16.52061978490658,56.789335572248795,50.0
260,16.917620963254095,9.245983613780597,58.80018687093064,50.0
261,23.175959674702735,14.916948108054978,58.988716230371445,50.0
262,9.663496530354546,6.6433292566164575,54.51485598305132,50.0
263,28.036647532904368,28.59940315179323,41.302805364054436,50.0
264,20.119433382342997,28.97684696094732,44.414349726581676,50.0
265,12.8696534182552,4.29619308449038,26.86652186018654,50.0
266,-3.6738153823857562,29.092065833056957,52.234161481644264,50.0
267,3.179267193608844,27.30253267279947,47.30655340130842,50.0
268,9.11947167225977,5.621857262708847,45.66219383735044,50.0
269,15.793769435720375,21.859965477476283,50.70482561398157,50.0
270,22.119788789477475,11.972218415085901,25.389130550685557,50.0
271,15.435077597208638,24.245675076027226,46.8688692805098,50.0
272,5.2885147094512,6.78396362610161,43.75872053767032,50.0
273,14.150071748816112,17.30260104687311,49.46604558542307,50.0
274,23.342513871947396,1.1678286912840505,51.44933274923661,50.0
275,5.071937982285435,9.027734971124097,45.02295731598237,50.0
276,8.882376922741518,27.027914156897815,60.61569422838413,50.0
277,33.08481029559284,-3.3316769099555454,47.69107185516719,50.0
278,25.63294944131295,16.29657115862773,26.06277444848984,50.0
279,10.29327691078155,-11.989850870761718,63.551469605743456,50.0
280,18.583742754327865,28.31382026959848,37.06499817926366,50.0
281,17.56856176848812,23.67171822499501,48.735843233484566,50.0
282,-6.841014359893814,17.344194647690998,55.774995909508704,50.0
283,28.982781531066067,-10.056142295399859,30.03958914599634,50.0
284,11.470893049713437,9.499316721398642,51.29322340204802,50.0
285,9.985376340684432,36.6919215641665,41.27901572818355,50.0
286,33.86737990451432,-15.069258818468683,62.97059638376902,50.0
287,21.051314775453854,9.555237893889618,46.59069767263376,50.0
288,32.899333974831784,38.69193218842586,17.709705886075987,50.0
289,20.43158095242682,30.788777597657493,49.77329419822979,50.0
290,15.130188300146461,28.31404216889695,56.214397899261456,50.0
291,-7.752864523016776,-0.437755930611857,63.19584945715735,50.0
292,7.531865127125483,38.715875747750594,54.34162750784506,50.0
293,18.883723021107343,-9.202376765244388,31.561481128704628,50.0
294,-2.9838605536775162,45.13736022319573,64.56323291028207,50.0
295,23.478553028639993,39.95610006892244,26.941881073797397,50.0
296,-5.7072686780808874,30.052207443096442,56.354486719576094,50.0
297,1.6546881621596943,21.41544700169392,60.68059752792547,50.0
298,12.687376470748376,12.778093425102284,55.54709407697553,50.0
299,14.843827739661307,42.47248121487338,44.47153072392317,50.0
300,24.279386958819067,15.248379139846671,51.29077217513282,50.0
301,7.754105829401712,20.088240139508873,49.81136225075986,50.0
302,13.914807465966005,21.20129682544716,44.14862661890728,50.0
303,27.304818520399216,15.845861409103343,85.08323223341775,50.0
304,3.5476077210598294,-0.16362358076285588,41.596642796116825,50.0
305,19.010716271703803,-3.8928643642476928,55.531854671608976,50.0
306,2.4224570157359704,32.694126893317254,65.63565071224579,50.0
307,22.944905149199496,9.360960145900904,35.49586871000691,50.0
308,12.538309222359965,48.01558958838359,59.05634605131348,50.0
309,6.847612714464108,39.658514451655975,52.6667220577849,50.0
310,16.362504526558943,14.553066345815223,36.742287412291034,50.0
311,18.300817666572147,13.307634123055214,65.98851131526874,50.0
312,28.09688559666186,31.094681352271447,58.92215616788592,50.0
313,23.305018645511872,-0.19386653957742084,54.359818048073514,50.0
314,12.03807079123978,26.597837370806733,55.76257121345272,50.0
315,17.11704163198408,9.95116718163978,65.9179092623657,50.0
316,3.831445423669076,42.20327046377698,63.65894904320527,50.0
317,21.689057333757237,11.412772834077321,29.345600512247838,50.0
318,13.566377934167296,-12.59495774887933,50.72649822905913,50.0
319,-10.312095750839324,39.75645773072257,69.85605612304005,50.0
320,11.217534644449024,38.50948219640017,58.45782455525121,50.0
321,27.15095248883632,-11.186314476430795,52.57129594356102,50.0
322,16.541344915654477,4.0465549562893255,31.538138687559535,50.0
323,6.31210787752153,18.99785780385699,51.09459527562782,50.0
324,17.613017943167716,-9.813632049536595,50.881484436982795,50.0
325,21.150505668037837,38.96161439432335,60.06675981199861,50.0
326,8.278625796675849,18.498576081866094,54.51939078887254,50.0
327,-2.799876263177378,22.879441794222288,28.429904964659134,50.0
328,26.651413722473507,4.836981293701287,77.55543880696105,50.0
329,8.963461768812415,24.237498630801884,75.05481150208438,50.0
330,31.218552870330143,-9.708667659360769,55.533166868164216,50.0
331,28.70001801212149,-3.3909822567045502,49.04979052428138,50.0
332,7.813793454844843,3.746398152042463,22.820050906026378,50.0
333,21.887763738733078,35.6884515365833,40.22807699292837,50.0
334,16.248223106096763,-3.6321462876430175,52.56327789000063,50.0
335,26.590059038393825,12.539372093719768,72.19444078525166,50.0
336,20.551737507173026,28.58098614899515,54.25848696523598,50.0
337,18.77532587939192,38.89723325696463,47.9585874761087,50.0
338,17.809194637510476,37.91971205738426,45.354228356736115,50.0
339,14.759441491502045,7.61294176386601,63.9218399052064,50.0
340,13.44586606346889,15.942607188210687,60.67116602877499,50.0
341,4.080526399532255,31.49387762241092,55.70047264761458,50.0
342,14.675317268015034,7.167224565465595,71.56575379230459,50.0
343,25.06837212198798,18.42035653391555,40.73033214285289,50.0
344,20.113654194228435,20.316215079725833,46.48831248957329,50.0
345,4.067872947938866,33.57671068862098,54.40891564755111,50.0
346,24.317043516104903,-22.572584645197722,59.17173342882166,50.0
347,8.789020060673522,29.416718355454904,41.32867578967006,50.0
348,13.165088713551459,7.418090780084616,56.44602165398101,50.0
349,-2.005976643231313,1.9157944234591664,70.5781734998656,50.0
350,17.34171801530005,33.1463694470999,47.640407969442705,50.0
351,18.137297653272356,12.030680377204492,53.07417547968113,50.0
352,19.47208845959635,-16.193825985811387,49.73997736912997,50.0
353,0.0724645036903977,15.852855954115789,43.206884447988834,50.0
354,0.21952292413748964,47.2904234399779,49.22581674519819,50.0
355,16.214917374261308,13.975582541408293,58.28170846806171,50.0
356,31.089662625745827,29.432345110093827,72.05389771738895,50.0
357,19.90373978126754,35.86688480591021,69.72523552290164,50.0
358,21.620913532599396,-19.88013616910142,45.316687903576664,50.0
359,2.4116825834410065,48.213194387530905,40.79951755572405,50.0
360,12.00348138054517,13.468431423479029,49.035763289719256,50.0
361,9.907915114530173,23.347029540634765,47.238285071276906,50.0
362,30.774883093352077,2.2810484232539263,25.835343244397265,50.0
363,-5.499058071423117,23.037029616171456,48.711488451488854,50.0
364,17.10027213388226,9.896217687868976,50.70383735998959,50.0
365,1.432209301907439,-9.452248425864475,71.27069941304896,50.0
366,-2.269517284231325,2.861400316343804,80.01807550949049,50.0
367,21.691259917439496,20.401188422744408,56.76090036508094,50.0
368,5.790336832363472,6.816003833281872,39.58638456616927,50.0
369,24.42235581851063,15.767275353485198,55.380828153716536,50.0
370,9.869301362320666,18.37449821312925,49.5094819485535,50.0
371,21.645663124634396,25.86855565460931,50.23253461832074,50.0
372,25.49083107992317,40.2961499399328,40.98464321506653,50.0
373,2.1089762032555086,28.37214026370775,48.65122577061234,50.0
374,12.361835150338164,26.847681566472428,63.869085298842506,50.0
375,9.121425051761317,-0.45273266499049214,49.505525398032105,50.0
376,7.7022186118152804,25.714360911250516,52.764251888635386,50.0
377,24.946394486508424,-12.24363375657822,52.25610134983658,50.0
378,18.50883457148191,29.505636479149445,61.058422070727474,50.0
379,19.53134425466785,28.042306388114504,59.41271732003376,50.0
380,25.037047845174158,8.004968557616323,50.53303339256126,50.0
381,13.729641617702145,29.087598887113234,50.22994229575694,50.0
382,13.025400959400294,32.00581945010589,60.20235442433786,50.0
383,8.698149999219131,20.014733807988993,55.29634866916453,50.0
384,11.4877836302696,20.88894545237696,64.71245851534457,50.0
385,7.875132489628921,39.28543922073234,45.59604239680949,50.0
386,22.154270630562568,10.025678730861664,66.56248750683928,50.0
387,16.122651573870236,7.134480346874323,64.86513524874289,50.0
388,5.98807537890682,12.938954695425576,59.199111484090224,50.0
389,26.72100805254853,4.617742010669858,60.854896085374286,50.0
390,19.594872739538232,-13.761407399678912,63.35966457925294,50.0
391,22.993406841185,22.77876462293683,22.52045750099389,50.0
392,13.083945097059233,7.530175521801034,54.54783723752055,50.0
393,27.472746828723377,-12.542961262636787,67.27843938507154,50.0
394,0.5472494642555039,23.04287150415852,55.7475168331515,50.0
395,23.070137365425765,11.9127036478974,57.02250167855835,50.0
396,-15.437694099391406,20.326099831855682,32.88079244200796,50.0
397,26.46379406754143,-5.766746498911502,29.622083597663504,50.0
398,-2.937545421300864,34.97866498312393,36.42771619004789,50.0
399,5.5651255845423755,15.355681477446012,54.28539851272634,50.0
