unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,RecycleGasPurity,do_RegenerationCycle
43,15.783031759118176,-4.928601863632286,58.64569818510654,63.405880569269705,68.0
44,24.723828271430026,15.854763495891856,69.56393189589052,61.279892464549754,68.0
45,27.232204926128173,31.704454072103474,40.95490677972469,49.78730538349738,68.0
46,31.106845658536354,10.32464575680259,66.99714304405947,51.29994991565145,68.0
47,17.68746741550276,-7.598705797637198,43.596670830059885,48.28011039693283,68.0
48,28.790570745777767,-12.248261721154677,29.383595850714844,41.478457837139636,68.0
49,21.0606754446278,22.858468198348532,40.82293093704687,47.73911542834748,68.0
50,27.554703913219484,27.275368455276933,65.0276147483539,37.47790113888428,68.0
51,34.55946848559586,3.09030452910576,35.11945476634104,75.84409109037826,68.0
52,19.459640110443605,-7.545262084766218,37.23285188027343,49.945809354120385,68.0
53,19.089649916885126,17.809571211222842,38.89918483902619,33.43994817393457,68.0
54,18.201965998096526,5.356433791872313,56.17526790521937,59.055805449805256,68.0
55,22.595547564960633,3.565019343784404,42.52351906263565,66.59843792587297,68.0
56,13.28747352803125,19.037790307114953,42.68019573491046,43.232168065039694,68.0
57,13.791098725737548,16.760450245934056,41.217537092010375,43.75233470626927,68.0
58,13.848425052938596,19.092928315310424,48.45679866349927,53.62307521764057,68.0
59,25.041557946034718,-0.5307978294205267,65.71775595639872,35.33194539925548,68.0
60,26.324364474977962,-14.70078780918157,52.05044073543497,49.011411128252,68.0
61,28.68093775303271,13.623018827078713,68.14246314893873,46.93511129692321,68.0
62,35.525363169609015,12.519639122673318,65.19640494320896,35.89353484061001,68.0
63,27.544171808853317,-13.140849422325491,45.80599100951171,59.92872050845333,68.0
64,23.54232007938657,0.8419610725221531,57.52322194265525,56.32162240978835,68.0
65,19.40492389868956,10.457263242591553,49.464024793440935,49.99654000268919,68.0
66,18.218629122486263,28.457970958006445,40.01490752919469,35.63087394540013,68.0
67,28.829212654737294,21.786950826817474,42.23463599903923,53.241979237031444,68.0
68,13.69117573066957,2.0278194736561916,41.896586254478756,46.83736927042594,68.0
69,3.9889885755391896,21.43610370852418,47.94532587482116,36.927731047424324,68.0
70,24.355017325390683,7.348051821390204,42.02904461993087,38.040328390827646,68.0
71,13.398021404411855,15.616007221934998,59.70777162360752,50.324944827984,68.0
72,10.104798430531332,33.63341708972882,40.641883011465154,46.3113046460232,68.0
73,19.60839791781815,20.40695661800326,49.85254954095766,35.02660728788705,68.0
74,27.135242063850264,13.196541085578566,35.27795020594763,57.92350239776402,68.0
75,30.724317591361025,24.253782637373767,28.280951513634434,44.52066669078273,68.0
76,14.6440905061322,22.426821623036908,58.73448213428792,43.49629203351365,68.0
77,19.98762200621242,-5.454845245527366,56.95999476897056,57.90465579967536,68.0
78,12.640515290757953,-12.3896153291496,46.24839226755464,35.730219662402185,68.0
79,24.183545346397835,17.00793963969989,56.24215770798993,27.91116328702963,68.0
80,11.977988465747146,15.407823277451417,34.45223800490072,77.12272841024296,68.0
81,26.492511761482454,16.523420541193286,42.45089680376158,54.24176543590874,68.0
82,23.97115763135796,-22.76488973576198,40.860232957314516,51.48709393256041,68.0
83,24.13356514889781,-4.171557972397839,20.13406838193389,77.20931678068142,68.0
84,26.99977869876312,19.8176448312866,43.141806879644335,57.47458634300147,68.0
85,16.704972923524977,28.85994506150444,47.00167181141407,60.212676779579,68.0
86,37.01925437047773,8.726628181247884,41.50763099799598,58.065921375844525,68.0
87,29.033936293266326,-29.455251607726687,60.29524984580894,51.41142438422849,68.0
88,10.623771228690485,41.43487984879318,43.69569793839191,49.20410918265948,68.0
89,27.77227342393675,-0.055008294977142214,49.27114446320291,49.2831125138305,68.0
90,13.833224166782419,32.482059951581746,62.85480863533828,56.0583989709481,68.0
91,34.13979858329114,20.646133597137286,69.86496415997021,42.61202638492244,68.0
92,19.270117684802464,38.158156844174925,54.20699959209582,40.68139487164112,68.0
93,21.901042187767494,24.673838600217287,39.52061082992037,60.413562982793685,68.0
94,33.05394768556608,-16.53059123121002,44.100078287838066,27.749479129324328,68.0
95,14.511259740289278,24.068942987409084,56.11739358595315,52.015575578330335,68.0
96,19.113589188454775,0.24718854501307774,52.520370893839406,53.64225003664785,68.0
97,19.29732292268545,-4.344053046023312,79.70736999513079,33.14673799382951,68.0
98,24.102719051779474,31.922483498969722,50.759143788792784,48.54708483770694,68.0
99,23.07244946869977,-1.4097617236304743,47.390414923999096,45.588641181937476,68.0
100,33.697614282653184,8.473557056797686,74.35830177583372,56.355824281384066,68.0
101,16.103185663130244,2.6424625585455592,43.029180944790035,61.47690267166112,68.0
102,12.807735492359772,23.935538015184264,28.038900933396732,48.997355159611296,68.0
103,11.705569753106994,0.3228578626062468,36.75336832995628,70.9818501391286,68.0
104,26.84699195293726,28.904225633177088,47.61713289031896,43.570202019664,68.0
105,18.21427834944612,2.136404564148936,39.11941435447207,74.86605796125004,68.0
106,34.58202591842784,5.129471539371081,38.07211829614783,34.74909862298172,68.0
107,11.066542508529668,5.586037398571571,59.696899133592126,40.918132662202325,68.0
108,18.72721519424731,8.85944894372039,51.037787597000346,50.88817707791665,68.0
109,15.572183250875467,13.732018056457349,48.09745086362796,55.751125469973175,68.0
110,21.84541950639356,19.454529146857354,49.95056506207231,63.53001741838447,68.0
111,26.35485837244672,11.99113681823457,53.80243625288583,48.91343380310335,68.0
112,16.8553382754777,-1.3611269858922288,28.660178592706483,26.692876307823457,68.0
113,14.046527126473713,11.928741290226034,48.057546402638046,53.82392189309576,68.0
114,27.111984430835676,43.627957877616396,61.79200761787447,56.047438804665966,68.0
115,30.486066466812872,32.54605822547876,68.12622753384166,37.35340348099148,68.0
116,17.248265910105953,4.639474153173615,54.73026435767661,57.05622965105102,68.0
117,24.007432079896834,14.739287723827125,52.42102746523056,71.8257729426841,68.0
118,22.72866326900678,6.371763621940262,31.25411507219758,61.26253447575098,68.0
119,23.071358440546536,39.53583810200183,39.41640839175626,58.21648667426404,68.0
120,31.2069748960511,17.76582377459637,53.570045616103684,48.116684726836475,68.0
121,11.618438141083352,17.6974196167057,43.563308893350865,50.77837375947645,68.0
122,20.72010309406436,12.602003143578441,58.01062875776772,48.41019824360987,68.0
123,26.240539276008747,-0.22668216963991128,47.48754930016897,38.995884777566445,68.0
124,34.491224341902104,-17.566631817343307,44.30856007404826,51.565938440363475,68.0
125,23.29345882172679,24.492449672467046,52.37695695365439,74.93403071085,68.0
126,21.60822610667145,19.712601755272544,55.170371580847494,42.47534563006897,68.0
127,20.77904951327176,22.331537451055066,45.50581277673664,71.82231151004265,68.0
128,24.539828878992584,-13.493322986203538,41.83167558877242,63.40882070260743,68.0
129,17.80766531686087,-16.548708760796845,44.33675751222716,35.21773781927954,68.0
130,24.652311347322968,8.072870791736733,83.3478543854399,56.9680945701873,68.0
131,32.94663713258042,17.125964036942626,32.68347233853332,52.02646602003279,68.0
132,9.36954830121821,14.294420264518791,38.75320245621047,53.10412532679452,68.0
133,19.474122929024805,-1.497931318599484,49.82174101390493,69.26149770328101,68.0
134,17.13872470066802,21.899335194830506,34.97894654800731,35.9611623753465,68.0
135,25.52200573401701,14.327899213252294,62.73991474441537,49.83811882691661,68.0
136,20.08857807409252,-3.751200496038571,50.60168964445164,54.76330966236181,68.0
137,16.502729645340672,-14.526883796563546,65.6380224290014,46.44374101242078,68.0
138,25.05478084649356,6.559444966790835,53.79234013792914,52.174879768794554,68.0
139,21.121596271321614,12.09117608837768,63.88314614276956,64.49344424227785,68.0
140,21.922818912613423,-0.9080890220506728,51.833281180166935,50.752323169669424,68.0
141,32.25729025764088,15.186547203891287,58.68016431888321,62.26286433079298,68.0
142,8.770814074476375,8.885105125944847,40.4386714460373,55.455490897700116,68.0
143,27.844678133904736,-10.593292996047577,45.84104922628873,40.52896854054593,68.0
144,25.46655783642336,17.6088901413839,29.225228863167178,65.3479568667212,68.0
145,28.990331419075492,13.33028829954823,53.29292049374189,58.931048056174326,68.0
146,21.690890854042436,22.28556015207604,33.13292201130927,32.75293058068002,68.0
147,12.570835557382832,24.530871332532648,56.14198127453731,50.63993933942805,68.0
148,19.100167335589717,9.243254262208133,51.453829507060405,46.21781542194779,68.0
149,19.368421863920812,-9.93444538601138,65.90499030543626,42.35699892206565,68.0
150,21.598947071069997,11.501746476405327,69.32583273260896,55.10884685411928,68.0
151,16.629256096368245,4.573154776313016,52.44173651110679,48.24794754785764,68.0
152,23.892017079444578,-14.633954127228733,49.197555629265125,26.28044044033004,68.0
153,34.66864296209735,16.967553202141982,59.47114396257062,62.979041447723134,68.0
154,35.5053662155085,38.712423088970056,74.60049740984645,52.45098380966296,68.0
155,18.670011573841556,8.917728868404197,76.01726933397782,52.41607552575295,68.0
156,29.642358612856164,1.1546362565324388,58.439807594040964,65.25572582450694,68.0
157,17.35106540990604,-19.816995404197776,42.164235132866786,37.07897611392897,68.0
158,21.749168589265697,20.56769079977957,52.17050684898471,32.720004879950366,68.0
159,27.191863089395344,-1.0122821774290802,54.47377699504296,52.28004232296507,68.0
160,10.578380728065925,1.4066929188380914,57.169124575606446,54.31278332097767,68.0
161,30.314221201387877,31.36193187196872,62.76982004636348,51.83763378970072,68.0
162,11.107164244883696,-1.8108568601453214,54.591303172855525,54.60577589365996,68.0
163,26.017745375072447,10.244566461371491,75.04486994547287,40.46659011473659,68.0
164,23.366864505003416,-1.6481836427772905,54.41206689320195,52.6526266449566,68.0
165,26.583760321967542,35.473179261159174,80.08968571326768,55.90957198620917,68.0
166,35.42632649030732,-25.361271321062603,52.142549717497886,43.91758719209838,68.0
167,36.40478346204429,7.4026426497325435,35.63900362445142,48.10443545594107,68.0
168,19.261689313851445,-8.399534782077428,43.487658694728175,50.241590768795625,68.0
169,13.55855519269669,21.14226370540247,66.4720854615354,37.40977831980806,68.0
170,19.80500362932264,19.994992604329003,52.61887301850449,59.12062106807608,68.0
171,12.462826481082928,-13.412735313297343,38.838960244281026,64.00776977694831,68.0
172,19.289838125845442,0.6543719668015537,53.79290820609288,53.77633115427378,68.0
173,30.70167243726075,20.82117889516303,63.70429034021953,34.79062382622706,68.0
174,15.713916819338223,11.475102638740063,59.261278363858814,9.960612282377173,68.0
175,6.175659803137561,18.30902469505193,14.772628160047551,39.11762568580339,68.0
176,25.825131971111865,20.445392241491398,51.1946347024247,50.67313422666735,68.0
177,10.913366197891415,12.847702400653827,53.247617798560796,44.92852211443616,68.0
178,20.71510400876769,18.303386692561958,59.56108214672307,66.6947250080259,68.0
179,39.67988862654717,30.435307120677393,66.9932718675335,43.71894484208187,68.0
180,29.306217287922824,19.553243403551484,46.414409128916375,67.00522247544396,68.0
181,17.903175864856717,-18.123936928120283,52.589180324692514,47.066016925052985,68.0
182,21.112740901304345,19.933748032053924,41.42671021776849,57.41577166027582,68.0
183,34.44245904498545,4.078314728141838,32.97810215355796,53.11647136213119,68.0
184,11.204211599377008,3.2499416143472866,43.92962707560925,36.85994243576805,68.0
185,29.564141419086486,4.00796888144266,37.49728832340583,48.25443690976482,68.0
186,25.935499303316497,15.277107744165196,52.999302293512926,43.05576732364699,68.0
187,25.753276053732293,13.9053582802282,64.48744123386327,59.57921625416616,68.0
188,27.836970262661083,4.336027501462264,53.36767241851365,29.163109511470267,68.0
189,17.023951291946336,11.284528723738136,39.53935213346766,71.13005038405055,68.0
190,29.432579799334867,-5.725847849796068,55.40638841066961,53.89377759069931,68.0
191,26.477791435814417,18.329071069189357,50.64402670497959,48.25949400233463,68.0
192,29.34736809748918,10.175246081119408,50.219502771226985,63.52941800606524,68.0
193,17.012547770188792,-2.7335282155664125,58.709556404162534,65.79499484466416,68.0
194,19.03123178537652,20.757782392393917,68.70569346231926,55.026660418676485,68.0
195,23.37792802585377,0.7143396040584449,29.738309892230284,49.558297799800485,68.0
196,22.668597715172368,-10.26599896643744,63.193106934021685,60.24891979899154,68.0
197,28.13872026478694,-5.402818213563796,36.82876476816372,31.35154742986579,68.0
198,18.827297769085217,10.155142212394475,52.132224183463634,52.73636898877346,68.0
199,18.072439936588992,27.18321888701281,35.918563029230114,47.39910437920197,68.0
200,30.816541261360832,-17.46964041335658,67.05967045104795,52.66601805204668,68.0
201,24.094773866896606,8.45659936716512,61.006643419705085,56.934810782127386,68.0
202,34.076230239134105,5.383938819213536,46.543780443341234,49.45458438153235,68.0
203,15.452424949867714,-2.4138264975982278,38.90082199617483,45.68228353523827,68.0
204,22.78660823973255,1.5090542870038934,43.755241414583764,48.92068846670942,68.0
205,22.780736842431494,10.300307709379405,46.552931649761064,60.085166757134175,68.0
206,10.737231665912786,17.60531358479504,35.39632247770631,43.46202637898684,68.0
207,12.859161797061368,-5.381827258398605,27.459460555161073,64.74225014571364,68.0
208,20.532778562383825,7.69118737375917,44.04558832102704,48.660661338980084,68.0
209,29.08499891929473,18.3821310433257,48.28533867773239,69.38178576851084,68.0
210,23.85953258712327,26.56057010133716,45.3873435676306,53.952490299404985,68.0
211,16.750792934914777,9.400644515107608,61.025331830886486,33.49712407009468,68.0
212,21.366523540811528,3.6017612206830973,65.83848586535369,29.741672993336874,68.0
213,20.987737298733812,24.10448319588169,68.52638666202381,53.03283405239444,68.0
214,14.974246978122878,-20.656290842929028,40.96625415696225,48.46313083314733,68.0
215,10.61640510620126,20.956246587172856,29.81865001008204,61.74668310686453,68.0
216,21.177791846967164,13.3329616993197,63.56922077290299,48.72343049447026,68.0
217,35.6091157416713,-10.735032563004687,47.756149436305535,47.431026134531656,68.0
218,32.64597689556722,33.09158953218376,42.03682955955692,62.06297923921885,68.0
219,18.771875296797727,35.40166736762071,49.89735967110237,24.595676302500674,68.0
220,22.65050168812076,13.378161027055551,69.54758476888563,26.964898964306535,68.0
221,27.258966639572197,-7.105905964200566,47.69695982377769,41.365558043095426,68.0
222,10.715526278413554,11.098244552795565,56.171231448667456,54.06675779984713,68.0
223,22.35859810327528,-0.8215792505450068,54.02056939896444,56.07459303494577,68.0
224,18.60801174632529,22.964093120760978,35.26696439474294,34.190786326869315,68.0
225,15.147919718788131,5.979362563098167,42.81522246918693,68.15932317544797,68.0
226,30.662310802791588,21.145265169139158,55.77268888564243,61.98782052528059,68.0
227,12.481659612442993,15.322812307457287,28.446482809913434,50.269478789729746,68.0
228,7.641133826660903,13.809320275160506,50.722525681982845,42.41167646082665,68.0
229,24.72536918475449,-3.4385739834026925,61.86170192901421,54.79703245972208,68.0
230,15.264400314476994,24.786020098729647,44.8402294637196,56.417898319457514,68.0
231,35.579886964313324,-10.342268957821933,49.97816145422953,64.8911485726023,68.0
232,29.84748970055776,24.55935731094154,46.56827645898339,48.434288259802344,68.0
233,17.270784039202546,19.532713503246462,54.19963654813611,53.496149417668875,68.0
234,32.30913417005413,16.078964671045934,90.55808283451037,53.42390030763175,68.0
235,26.182102393018987,2.6509891752284123,38.29449777634869,46.020837203400944,68.0
236,33.60381962062865,28.305600010494647,26.180605628494973,63.65673120541946,68.0
237,17.3192171359703,16.671160505998905,56.85717651193217,34.68867845977508,68.0
238,22.81835428836286,38.84642952934863,49.28536280269712,53.73810780541254,68.0
239,32.808950167271576,-6.114209532937956,63.801862384814584,52.66345012098279,68.0
240,21.28431882024137,-0.5539256293256472,38.0639818517416,45.35956850946858,68.0
241,11.126822947294233,-0.47198519429725216,50.12761700613026,49.97274484463393,68.0
242,30.93197297158926,6.793494571196011,46.48727328785142,58.00646384918393,68.0
243,15.411161119808195,1.2977106361188913,36.36261841115235,46.460519980233215,68.0
244,21.082074727889776,6.088329374985187,46.321169463747715,50.736322360732046,68.0
245,24.605384947315244,-7.119537889488523,49.938558810683176,37.30567086750865,68.0
246,19.11857529858368,19.91910622149127,58.453643913529895,50.05881514910372,68.0
247,24.79413839182709,12.623518754576875,53.472696371709205,64.28272086497473,68.0
248,20.0371824109033,6.043303601083236,77.79648603675305,46.623753444283864,68.0
249,21.651011921203434,0.77381895302657,45.26965532555578,54.77572007021545,68.0
250,20.266535152770143,26.817073702950438,50.47931525420969,32.95212809674786,68.0
251,22.624701455703722,12.192543579327346,48.72284829095828,39.75630472222039,68.0
252,26.28003713895566,1.8374561992440057,40.34575662164337,46.656225114970354,68.0
253,26.454709219957795,29.337409914770816,52.47190933573196,68.56890837848334,68.0
254,24.214283828971865,30.536853180745826,34.724341420712186,29.01380101131818,68.0
255,28.851415550437192,6.0127243737241995,17.5318631256179,29.950242277854358,68.0
256,28.29585165002726,7.5450059888388825,51.01378350454704,52.89659371044205,68.0
257,9.415825537020966,18.719424020381936,69.12490069195428,33.39580425882255,68.0
258,34.178818854131656,-16.430642529060957,58.65365361897486,76.607781528788,68.0
259,15.404249835755204,-10.595555742027084,53.25968966897287,37.97637720267165,68.0
260,13.408913884477935,42.017770633770084,82.9588517360822,39.071198075293644,68.0
261,23.443830860242095,23.137250066918725,54.25418003005418,23.702318687816877,68.0
262,20.226401665364452,-0.11738383814585696,63.24775440268567,53.99117942776235,68.0
263,25.186124060404094,-0.7785499743696871,29.789276031166054,50.72239199063519,68.0
264,25.34086066419186,28.783152843122554,30.079038877747546,60.46072971657971,68.0
265,29.88911943686565,21.95337194745847,24.5306811126809,34.7067994240284,68.0
266,11.817340542758187,2.0298867197210058,58.04248475947781,22.148306552850215,68.0
267,19.430355795002885,4.999196631710158,35.72335746284468,72.9782948587751,68.0
268,13.361014958305566,-13.776132655971526,43.21022859731434,83.35439383252627,68.0
269,18.98388271059746,22.523329854908226,26.633503364218996,33.70369995443841,68.0
270,28.75282083771623,17.870685369765255,53.79293423675774,42.65172380549465,68.0
271,9.012392158665772,-8.97844501395452,43.28285403767152,47.96655494200321,68.0
272,22.68949108056188,9.737282568110409,54.892877343526074,57.65050823744129,68.0
273,23.754010295286314,14.723991435083807,55.49083712014904,48.477162351894854,68.0
274,23.013424193615755,11.109217715579188,31.027333756412965,26.943449498181984,68.0
275,31.595243322518915,12.491245122534133,42.45607704921642,31.809600761425557,68.0
276,18.867364602760688,27.041130731854857,67.22515462739733,45.886733547203406,68.0
277,26.455915575784232,-8.694347353293463,70.2208225486485,50.85145218496096,68.0
278,23.947863806755883,7.946872959037324,56.41035345521103,47.84290687845809,68.0
279,14.502795489557299,5.520096485383082,32.295691488098264,46.23191292925668,68.0
280,19.33142774769979,1.3719491636212178,60.430035451942146,50.35750565800485,68.0
281,22.524935341779724,7.557217016343163,34.855440270150794,76.37561389331766,68.0
282,16.17855895660969,22.17705433044005,57.44084323298296,63.329798193749724,68.0
283,19.15732000302236,5.670775552434925,38.464595119928106,41.07576516868305,68.0
284,22.017298973943053,46.437615257716594,43.67999138007289,43.651635487462016,68.0
285,18.276004024483647,0.48781721573051406,44.02215540414877,59.132518801065096,68.0
286,17.60372912678313,17.352449419815287,43.39884708817033,45.64853083072933,68.0
287,19.236198267422697,-6.690153699852651,64.72650547403352,64.38987882312166,68.0
288,18.24204832166179,23.248017604662238,41.18308341674568,33.09336463856313,68.0
289,14.548095211345311,-6.005207672014704,48.03466763891698,46.92914359082198,68.0
290,33.486396205971346,26.812381710622645,79.88885945745996,26.61211819505778,68.0
291,22.986575312723392,31.46077924762674,61.31211587833962,31.47160092293323,68.0
292,25.74132068466924,3.135332505391495,55.282209200215014,38.24186224443756,68.0
293,13.493592806518652,-5.737554549189463,67.55396910414917,23.32917835542636,68.0
294,32.51326841513375,21.561636209559747,55.174585441004496,53.936936147262955,68.0
295,15.732625093220527,-8.820848913237242,41.974902879005064,48.75375152180542,68.0
296,19.5538014430324,9.857056577270434,59.6224415148714,52.13984306653551,68.0
297,31.247970314380648,25.300803661148475,72.33095031928463,45.60190840723383,68.0
298,16.992668249854376,25.843268547142753,75.87343592146095,41.34646268996754,68.0
299,15.106155840861472,41.968878777219174,58.054485116655535,46.46366823903582,68.0
300,25.742846102283934,13.146333714507655,69.84963234420458,54.41166612974487,68.0
301,10.604568468871246,24.061721527673527,33.234004750583445,43.43685766875935,68.0
302,26.213808662272452,-16.266035641959384,34.97597563807147,45.34527339235668,68.0
303,18.0516059282765,-16.12535294442369,40.18846664578891,38.05485102778745,68.0
304,20.4823583604239,15.53908558730669,67.7659532548834,59.273960243024504,68.0
305,11.918957172883564,12.084757268421145,51.9419705642651,34.14193552443446,68.0
306,18.438573613526614,13.623869714822831,55.41577921008661,41.62020130573409,68.0
307,16.172891824771725,25.797832585286297,54.11898169410732,50.24589903287938,68.0
308,22.152833416258044,8.92632727255186,67.30689074105385,40.41797190337416,68.0
309,29.893004410369542,12.5539671538252,57.52065857671323,54.67762504478627,68.0
310,26.309821752609306,5.867413714690581,32.81939137547827,57.44170429082848,68.0
311,9.925149794328945,26.12600966644933,49.172528045824166,50.07875834918443,68.0
312,21.035008518916232,-2.124702663077059,48.092026775518995,38.826865968673744,68.0
313,29.94032687836711,5.847841835526566,51.6497814694363,61.238630218943264,68.0
314,22.636784720731534,4.810829123283032,53.58019774275977,44.09485912479941,68.0
315,23.423566116531926,-3.754000924586233,70.1589286881769,33.68419826865796,68.0
316,22.26409300619702,23.00829023621548,49.5241510676904,47.12448248792536,68.0
317,23.58220522857815,19.099543716946002,43.78273288056646,57.5028555963592,68.0
318,22.91157243052551,11.893865134858034,44.59019566872548,55.28017413305643,68.0
319,20.939265970607003,38.26906777049728,38.559826164523486,39.63165600226957,68.0
320,23.21753605990876,26.665484643838507,28.56224881173467,76.27408269890097,68.0
321,27.51476965221917,8.506324500732543,62.53823806404978,58.88944360064266,68.0
322,21.7860575023539,28.263123808295436,37.578952709748535,54.554868238093235,68.0
323,26.549957582714185,31.305947322730923,49.96856408897032,55.34758237042219,68.0
324,19.20743267076224,-23.927507941531125,45.00370761959016,68.83060657196245,68.0
325,20.536418443588808,2.547163199188911,43.01264216392531,57.46873776801678,68.0
326,11.342374500727962,31.946521940627516,45.99984821525305,61.81630066861337,68.0
327,13.396776380483479,9.988111913368474,55.89657933398742,64.09658929502544,68.0
328,16.75231905892809,-3.68771055684134,69.03244591336949,53.90471245465689,68.0
329,15.53705982792858,11.566248466887904,46.32020894388858,52.47953573781852,68.0
330,26.781834541918506,31.11087455948513,47.60919180824354,60.676536892156946,68.0
331,25.232982241607473,-4.863168078422579,39.45552340450001,38.55570910594692,68.0
332,17.807203104593935,9.649060874547132,40.83100738268718,33.633642227402774,68.0
333,25.801337932540378,14.512109716260838,52.47391643412337,51.50609904870567,68.0
334,15.584290329832523,-7.392492248476657,52.657465223833256,32.58459178717437,68.0
335,12.64782086282177,27.033555969820984,33.869534300808745,55.784211205471685,68.0
336,22.825923588358023,15.418151702074338,67.03958381287173,64.62994039499965,68.0
337,20.497844250313296,-8.0012670009334,58.75765199321511,60.46537618448084,68.0
338,20.425245256667587,18.070377339106106,38.805224850429376,55.16435910994723,68.0
339,13.449024720718075,-6.79937839847544,49.06699259958785,67.66218450355343,68.0
340,26.365709987257098,2.300186624838851,59.30656976256536,56.40956594390098,68.0
341,23.93649064734659,-6.26948076528029,53.16284573344281,51.716497952366396,68.0
342,21.79055759295604,-14.322176003860235,42.86135994292835,46.25387428049066,68.0
343,26.567591780961234,17.862725971039723,60.49699742471968,42.54487460431951,68.0
344,11.801412620235595,14.699137215574304,67.769933770367,52.60107349696407,68.0
345,21.66053247104132,20.14897091612043,41.84726706724951,50.15120656999061,68.0
346,27.969730494575813,34.89200137388987,60.68077366325728,47.1916525548788,68.0
347,18.80205861439766,-6.2928503269055,34.91387249918626,70.29673036165863,68.0
348,21.650044308048134,-4.913779074545371,68.22883666182906,26.835631852662644,68.0
349,26.42831252196384,3.389394727974783,56.582263087529576,51.6895636101941,68.0
350,9.47533723627187,29.62504331371987,70.36762903372784,58.74756601595681,68.0
351,26.93179786306348,10.652866831856379,85.56736068736066,64.70772232797803,68.0
352,14.300492538418279,-19.06068900477772,67.92629481031032,31.18397888847074,68.0
353,32.192664835229124,4.775181138228119,55.05625293060123,47.08899660027078,68.0
354,21.456559813614035,-30.28497869294327,31.611893338344352,50.81755160080837,68.0
355,16.39637434592273,-5.880787101179685,64.50336885192857,54.91862819421033,68.0
356,23.142033174155888,11.159381259223819,54.926247914361234,36.1650014795522,68.0
357,35.94121366720719,24.008763475709955,55.52687090602598,18.40384952216641,68.0
358,20.066939483374778,16.41078539264612,46.647199431298326,58.487073010680014,68.0
359,19.13574492414052,9.647186917248712,54.63541471114316,50.07268797911194,68.0
360,17.159145776917846,4.838929250244461,40.23408330113293,56.81710530500559,68.0
361,21.00925019881794,-1.9893439387553702,59.045177089391174,39.455207757618645,68.0
