unit_id,PARLight,PotassiumPPM,CropYield
112,37.64867184619694,45.78268767486697,22.457596261636954
113,30.51995021628361,52.99314327196235,14.401074729856433
114,56.72635686929803,68.80025332591529,15.25769766094045
115,51.04719424967804,37.79682121849483,23.232117000872307
116,67.8884990791743,54.18702909236183,20.25482685315965
117,54.593652726777414,30.657133599998406,17.664123931777695
118,54.76127387065223,57.17346152794257,18.399424447423012
119,44.28958582521534,47.44634639503306,21.38620568476232
120,38.562766037768384,65.13154254176766,19.87002981628758
121,69.32996053965392,61.94578969317232,15.65222668217878
122,31.981257335248817,62.436726863987374,21.103643791243943
123,39.87820995638861,46.112316833205725,20.041475335785048
124,70.83501703557188,57.13470310285797,22.42859597850705
125,44.98295421936838,31.46138468620303,19.976277246652664
126,46.323726711999534,38.414088767570824,18.59833745519233
127,75.60979004512056,46.712843707654365,15.781278215079379
128,33.93500859458488,57.01896904810035,17.396099141029687
129,52.74845003258083,58.5563544427696,15.372074360088199
130,55.74096970131604,51.95813137003733,16.95859564805052
131,45.311540820599284,60.96117657579876,15.603177303048291
132,53.505535936778934,61.91647810394029,19.899654671723933
133,45.33116431881594,46.47233305394236,12.839964036613415
134,42.77374195845474,35.941130048537644,22.04882509868709
135,55.273231082457194,52.536574285378514,15.346832487684546
136,56.787126183178536,31.045800199573062,24.90394165430093
137,70.3147574764324,49.86634895560283,26.449912929424638
138,59.12359778880941,65.56214125120606,19.793089360668155
139,69.78790873522637,61.83263829854252,25.02855607275129
140,65.56366688250864,48.909149078336355,21.03410620633279
141,60.166822340057536,49.42495998965194,17.8174332846004
142,33.53820646427169,36.53870104675093,25.726380883281223
143,49.92395450082102,57.087547611939726,12.056929519848685
144,43.265561195646825,11.02028653074905,24.551046864075843
145,33.72146737993757,54.6493579695965,16.150377205335012
146,61.775266560549426,58.429872740975256,21.75300164175722
147,45.14546077054669,51.05144083868024,18.723540610624315
148,67.37465796172826,48.51952674179716,21.58074777978502
149,65.56443374171336,52.52109167511614,16.783531851147476
150,60.5888418145734,38.62480603664711,21.958859279173634
151,34.46335017423036,61.511265708790724,22.080285891966493
152,50.9463675063245,45.79760010649187,19.280892159026624
153,51.601211258732796,49.89675073064216,17.68935634446237
154,44.788921607105955,59.064092493138205,16.67380524740568
155,55.68499263245397,35.77328024773188,20.31689350285722
156,43.96580921547707,47.47983484986692,22.720743606296423
157,74.08714039155346,55.559007200853316,17.518747820351106
158,63.06383199185299,59.87502378263586,18.494728588923998
159,47.068663501037236,64.49634065371883,14.559839768011095
160,64.67160373966506,52.390230358830195,19.273174220951162
161,67.93542963187572,63.41874966231615,24.914581873231388
162,42.99666197437414,40.33827258839668,14.977767260994435
163,36.67512447434983,74.34796427221634,22.44453541502124
164,39.227266150298746,54.07418533652274,21.051852743122357
165,69.10713544918225,71.71509894258749,21.47651175840501
166,66.93523147636647,37.756350350592335,25.74894915326645
167,66.9532416263545,47.55844867249738,21.147665919114306
168,29.76258701495144,68.84711495012871,16.89769707620559
169,56.153700182364105,36.47563827752696,19.21173509669449
170,47.09008983459905,30.56283449294377,22.20182680337475
171,39.6256709438696,50.64360655431222,18.104523472775334
172,70.98463480184186,38.482797962415745,18.567326470555297
173,59.002789000275214,58.3438861114215,17.312217662165953
174,61.01589216829507,46.57752035005381,17.7330280871189
175,32.78411511073973,35.7332098099336,15.384288351294401
176,37.50531648184455,54.47284079489323,24.61621708113453
177,32.565167640385766,83.765715845743,22.86204514406603
178,38.10889720777664,58.151367817075105,22.889464793194318
179,34.07836528589459,56.38262144756235,19.94378939997799
180,60.62501333123647,52.17911822410569,18.52353543258517
181,50.230531295397846,35.88205233884364,16.318291754076533
182,52.654342590290696,39.33094785003223,23.26585981324053
183,44.61230168273477,40.79521092846599,24.164395726254945
184,51.467604049432595,45.29508113545058,21.037879521053604
185,44.479363100837794,59.43073123774172,13.013240705821726
186,72.21081700422432,37.59958024381355,15.21846517819883
187,44.4673774638868,64.5762987082185,19.631973497353428
188,70.42322130369328,21.327721713417866,21.908451883038108
189,18.97276263004175,26.03870785030067,17.242797143308522
190,63.94280099875222,45.81233193847794,16.21160577214531
191,58.62132246938755,30.197459109656897,18.336124266329698
192,47.942896806359535,44.94349351855354,16.183178335758303
193,59.74450302538649,24.254936321456338,25.9046894070677
194,47.401370178798096,42.755159148057324,16.718966621740886
195,58.07280300069335,57.68621287921769,17.91291151501571
196,50.04710255337237,40.3152255517549,19.803501041709435
197,35.805641041373164,33.08318243587931,20.512792444094433
198,39.27901286469893,24.594721252078536,29.954932009444274
199,54.0471822460443,59.64739054077699,22.656618256821158
200,51.94641714564724,28.61112344017198,16.153519749399734
201,66.73323742250255,35.718646673716485,20.03503729809192
202,37.828990154927716,54.07625278270443,20.80839412162633
203,50.85865553174747,65.84125319661653,23.458497877985916
204,58.34258898849507,45.36999567989247,19.413038469129546
205,37.614785951056696,51.26882765274084,22.150540700640008
206,42.73087892378716,62.11082432402382,18.011519470573997
207,43.38320328925916,61.217309672783614,15.223756470020579
208,55.6940770473225,49.91896754376784,21.760904450071166
209,53.85046821096129,53.48063409880023,20.435665300869335
210,40.29984242562834,38.70599723113901,16.31266380183154
211,72.74997663264229,44.32499830894663,19.910152808321648
212,51.822868942426155,50.099689695763146,18.045599529422354
213,36.64667831000999,71.8220004861842,25.834503612170927
214,47.09730765563053,35.97120212694422,18.727263214485802
215,68.38458608252641,62.0542460223255,20.067485031342546
216,32.564683556612046,58.49019946339038,18.1661343168027
217,72.29215428346672,46.45968273270844,12.935170658106102
218,44.7572997712769,32.052115915727164,22.508758529530333
219,58.74786496803603,33.03131425672938,23.24535793588082
220,58.13009201412822,55.071974473359035,22.945507428690956
221,30.288802589936378,50.46081825702707,17.387524840070853
222,52.32172945872971,27.119381449111124,15.070535337202529
223,48.64373673570855,58.940513755728446,18.150797160987228
224,61.49588050585737,56.96960174615536,17.5115599060683
225,58.23840316090359,74.24176834753511,19.918833463788
226,50.12860791560886,65.58240098314796,16.414833690851243
227,67.81092470185183,33.768777720660296,17.67362902192218
228,64.15496959256521,37.88891349257337,21.780102797618316
229,61.04757739657101,41.62840987818564,13.462053588079863
230,54.15119494085824,59.77769873341283,18.725572975984573
231,36.35916796087462,41.69653910030958,19.167935882423897
232,44.65937976863899,75.38997748060905,28.5000228151219
233,43.09350436347192,59.049711884595716,17.676164136969547
234,36.409047157375326,50.09460355072252,20.699776983651287
235,67.00550886934845,60.2009518178943,16.40053897350491
236,50.064207265114604,40.72691184809316,18.101852108220655
237,39.69942830871708,59.526877722496685,16.77615377100439
238,41.48597271029189,61.647459319254764,19.802950989164103
239,61.14523557812553,45.63805614483949,22.594071980847232
240,31.577218185282977,56.78267062593595,19.09920726304118
241,46.309682299381585,7.957663847349934,18.539397289721002
242,32.824643494765304,69.00858708993212,17.69125534774037
243,16.153885407142592,52.29004209604624,23.30292454817014
244,49.719385789583285,55.178462884635245,16.621108160561278
245,23.658991598428674,42.477560479957155,23.745239881758707
246,40.17948271459346,40.743202110170635,17.28687166255074
247,43.63188154571114,63.03318708337858,19.367341577730866
248,70.90178565672412,30.053958730993752,13.72928046348638
249,50.909076202812834,35.35923856176623,22.076506157612663
250,45.23713186623868,48.67537151988987,17.417877788870072
251,61.25796720824055,45.4783829045159,19.41224488118114
252,58.82775066484024,41.4349148298572,17.615710919223275
253,29.36593771010233,62.06587966451991,21.190629776028207
254,40.14030946747191,48.18891592149248,15.541931703828158
255,62.54851087800821,49.2359304683674,18.872014780844037
256,42.97150240484136,74.86967376041598,21.136503119206424
257,66.95825594719604,68.49677366142565,18.30033544602496
258,35.01495865921433,40.22931788850692,19.41705336469832
259,41.897243163289495,63.697648126001226,17.63946012272839
260,51.18767713570652,29.884958494847943,16.72844199452038
261,53.00559711387572,49.248625261334865,18.833538117666066
262,48.30216110033357,67.90780242626924,20.113874399713545
263,49.930092998095006,57.79182741446956,19.49719948448733
264,61.06668272893382,23.584835256447327,17.52204805342347
265,25.821315441185515,56.50774700475873,19.168700677220038
266,25.862687537683904,48.31765190828915,18.91326239370532
267,67.90045914022932,50.5910170890399,16.73571221446681
268,49.205453455635634,73.26550701311733,20.698986614031515
269,39.21116457434313,62.54100164157549,19.15565320348211
270,39.82988179825908,43.226095195971695,21.79310367377327
271,54.661785496231204,43.21497173954022,16.58123664583784
272,50.56529871746531,40.6651099220173,20.16427301187183
273,65.57332172238965,40.143589112583015,14.988674742924019
274,47.085940626594905,60.24942379946017,15.785908425755817
275,36.0015248709591,47.010010749838926,13.041469768874489
276,30.24332753313464,35.44277068665625,20.30239444879228
277,40.660314817321215,42.67825072488962,14.13739330971513
278,58.70472817658452,59.84950956696698,14.940822645189805
279,39.788270847349196,26.313622126622036,20.974831006393394
280,36.24507633191646,34.75989273408324,19.645556763306832
281,43.467530604208235,25.968032369182136,17.6210560052065
282,50.31237509205037,39.38925534104502,20.16415763505633
283,41.06410601328903,32.31957289506373,21.190588988342114
284,47.85538911557052,43.607181658678655,19.49151954688096
285,77.04851224793266,34.63778573856146,22.439059388199357
286,29.512207406595657,42.24135733600405,18.16388972444136
287,68.62446738202041,46.786841034021066,25.98982268405073
288,48.23013323127914,65.58249955499306,20.291580436323635
289,51.36747068802659,54.54274824630752,20.514744040770523
290,65.7204012333132,56.95869966396067,23.265843042710035
291,58.18175803008541,66.30385109661609,18.154152374215617
292,58.39811543563267,60.2142489587042,15.867143176825708
293,45.84547218550396,32.900014273448335,17.708737595438006
294,58.632631015204474,44.21951285636195,19.984923425658888
295,52.77935422868507,54.72293439442577,19.589911684549605
296,78.85089110446899,59.573820178727004,21.92127887773974
297,54.39816218093023,63.364719277107,20.486028599953798
298,38.92880143329519,35.09130611112788,21.86948040269437
299,50.75231375230722,45.15807588974375,19.285805176097288
300,45.863112484006905,49.05445301006358,21.933824805400533
301,45.557132665468444,47.7857105571106,19.1236823118471
302,61.202306250281936,42.195658434736245,16.236997901577027
303,41.00748314541919,46.75977188086274,12.732944906975028
304,36.822220777332404,38.08581555562127,17.363695818270234
305,31.223505212916507,60.38913669893069,14.585566251499156
306,57.43977590250154,76.6425527732232,23.370706445641616
307,76.74022467040145,68.86602205284782,21.7954318479288
308,52.975539869378125,37.09111132790747,15.407772483182422
309,53.602680808820786,47.59163039894832,16.96185497721307
310,21.64855734408156,58.63460000231799,16.329019150537068
311,44.36337765778662,45.034474461946,18.136392958742874
312,61.6233610494954,58.36375598507617,18.690502632050954
313,59.59926881924927,66.72133258340692,15.606535466451888
314,67.23078330676029,58.40453284744418,14.878925498723433
315,32.591932831739555,34.01512292793691,23.025509417708392
316,52.581822366833336,60.155334666014426,24.978711629214438
317,47.520516249063,32.28894088701384,14.190544314303057
318,73.36612561657977,68.35024941344713,16.740330790698362
319,56.70145555463218,55.896631153718076,19.577306169986436
320,65.65324783978245,60.67505530860731,20.27069493055656
321,25.704550263458003,54.70021411664429,19.865525505163564
322,41.32893412645245,52.46254804372299,15.536051523312029
323,41.2489350186855,55.29337227709294,20.349629394208247
324,46.0784882459404,56.5370035063256,19.361865107645897
325,76.2973277467159,59.793139419506595,19.545413620337598
326,61.04357365169463,58.60215320198994,21.117538951080245
327,37.65271825320904,63.32856900999772,18.213058723608764
328,46.409071134793635,56.35792126851171,20.040704138197363
329,71.5533661247751,57.360878904094754,15.546000070713996
330,39.455752309124854,62.17194141644002,21.811275406649425
331,47.66263253119529,55.226617442220984,20.96019126225249
332,32.877840604885925,41.37694094174157,18.469054441638853
333,57.22175352749646,57.36434294693255,21.505082576765005
334,25.25309562772384,60.69253110133081,21.566149674125555
335,73.77882768473657,58.42188027830048,18.254394805538574
336,64.86850672033749,60.14343125594258,15.367808187461959
337,51.65165641860889,66.1459750530209,16.636820403422288
338,51.86915778452841,36.26426165716515,14.059698059794982
339,49.55689712037879,72.55263525283365,27.888537171875043
340,48.60793315311983,34.09710173527568,17.335243502253828
341,50.430417048549174,34.89603662004572,19.046574971165114
342,38.60400953078065,50.65546675670925,17.662304892107358
343,40.57582221725575,49.90040459768619,15.640805084122112
344,50.73091184931422,53.33967702001865,20.63108884959191
345,62.285912062297534,60.7758840614592,21.593512247494495
346,38.928306888791724,54.22738307213158,13.872284060838414
347,56.3788248245253,53.93352724751446,16.612429616698165
348,60.70242955579602,38.190545484118154,24.274049663026922
349,42.18090521377567,43.488154294793446,25.38215634571545
350,32.66188594371258,47.83794355761499,17.801023754744225
351,71.11951619304703,37.10234061670705,17.870037615590007
352,28.27651446209078,50.51785158233511,22.08016502321142
353,29.560747475749285,48.068207815022106,19.426686650780372
354,47.47427380798217,62.14876740070566,25.02810034968892
355,45.46812261540215,54.26053476586739,21.327162988912356
356,47.33187418959301,57.08574153771891,12.153818138426203
357,55.784274348008594,37.962265796034885,12.14967689163538
358,46.59173373039867,61.95883375479017,13.261031710327646
359,45.69575134807734,33.82815764635298,25.07323583315342
360,51.59390580280829,41.8027420766197,22.5412209138628
361,65.29282436075036,37.35983951865439,20.485845914627493
362,39.53498240611082,50.55917459044107,22.62258887647499
363,38.08491472625356,37.38008500467028,21.676632733530035
364,42.81950539960909,36.340563375436005,23.13449970812439
365,58.76898765277079,82.87294219465002,16.93181482067615
366,46.99666624176358,35.55481080241677,16.128292793399847
367,41.504769003558536,70.11424507657232,18.703449056062965
368,71.13957976117428,48.148722439788514,22.72604479613837
369,37.77489565050842,24.774331771479293,17.655674632704173
370,45.41107773751852,23.432114981795902,19.444223753651016
371,38.46107127702441,58.690219679705386,23.74254643235023
372,57.62755711258367,43.1437806581375,15.204684327926962
373,40.20334284932074,64.6029204605216,16.828566670088115
374,33.81782915207481,52.788839356869836,16.879004692568593
375,55.667504442560535,52.50345775843013,25.84693093025019
376,54.832629700580725,52.13269050207663,21.849225706457403
377,56.81274952452337,50.87941669729684,17.264917416172842
378,33.17212910374188,5.312988145499413,23.156609403980188
379,49.81061830586693,50.598175162513286,17.51614322901441
380,51.29219462153819,30.104157868624597,25.618203176433138
381,41.893204636184905,51.01283444198114,16.508546889382863
382,54.7419959722052,86.64046882547271,17.800591936656502
383,42.56378723468429,70.71891735019364,18.0189970070997
384,71.13680410722029,54.432885556897155,14.149680310700916
385,56.428860419184005,65.02065565071217,27.84066958746274
386,47.093332779365404,38.87832206674942,20.635283656873867
387,31.17070464296882,63.96487229091347,15.251356455738511
388,53.203909521817735,40.243898471113894,18.23732998928631
389,71.04678531619862,52.87620115397541,19.777289119540313
390,48.858961012764944,46.5474160492816,21.176583477562026
391,40.131904502366496,60.52517834601264,18.99005442454436
392,34.56298828730973,58.65441116335637,20.236745833529373
393,38.719374986551564,62.02377724121372,19.204980736964096
394,51.35176941088956,82.65917980881817,21.61126509318394
395,68.73645065584049,37.34014931665182,18.252055626910007
396,69.51622805333984,41.551227356825514,18.80471585491412
397,51.70992712163001,42.951495966265064,14.92470757236525
398,39.75230427657315,56.77351284377294,24.28609405226816
399,49.63897372230421,64.26162058092517,22.24961068279315
