unit_id,CropYield,LeafGreennessIndex,do_ph_acidifier,do_iron_fertigation
172,35.14475294174582,17.98799389470813,50.0,50.0
173,32.59316474025519,18.33869540768429,50.0,50.0
174,38.43583730457228,17.708980426987324,50.0,50.0
175,37.75677321471676,16.525925150175397,50.0,50.0
176,40.256129506513865,17.612990154950072,50.0,50.0
177,37.06171233902425,17.547925770665,50.0,50.0
178,37.00241679910742,18.084573454544753,50.0,50.0
179,34.843225209148066,16.19306583149216,50.0,50.0
180,43.32574191574555,18.094319439458516,50.0,50.0
181,37.542188777998525,16.68395056655052,50.0,50.0
182,37.268670644238625,17.85301166650099,50.0,50.0
183,32.455474464633696,17.048732204475535,50.0,50.0
184,32.36766036912604,16.875269561770136,50.0,50.0
185,44.31049724018505,17.924372369883134,50.0,50.0
186,42.5099472735755,17.52040275213959,50.0,50.0
187,36.20720773594513,17.63218701704699,50.0,50.0
188,42.19938750959679,16.198049895571064,50.0,50.0
189,35.477592560071884,17.286442936685013,50.0,50.0
190,39.16342596702919,17.3863004129972,50.0,50.0
191,40.92098565338937,18.301576923922948,50.0,50.0
192,38.00461380162374,17.312928204956233,50.0,50.0
193,38.676386028300726,17.587131453481206,50.0,50.0
194,43.272475030614885,18.42350205787197,50.0,50.0
195,36.057529469837824,18.217103516142515,50.0,50.0
196,41.04947995380103,17.986438726677303,50.0,50.0
197,33.52642003882024,17.645214024205405,50.0,50.0
198,38.261752981955034,17.497778699378262,50.0,50.0
199,36.359360734709846,17.38040955680614,50.0,50.0
200,32.95527773433238,17.424191621137783,50.0,50.0
201,39.66409768493019,17.46862119494134,50.0,50.0
202,30.49387115818142,16.904308655634892,50.0,50.0
203,33.930643292074045,16.744356706167206,50.0,50.0
204,35.78990867064749,17.422465037438993,50.0,50.0
205,36.91924285445779,18.352810267511952,50.0,50.0
206,38.17104463350313,17.904168813827184,50.0,50.0
207,29.221966337228213,18.364161448571394,50.0,50.0
208,41.85833290742785,17.90462383433324,50.0,50.0
209,36.592290927918704,17.263978726729146,50.0,50.0
210,41.340577359559155,17.05090465832305,50.0,50.0
211,35.64723733180323,17.52719487013745,50.0,50.0
212,35.085515502776126,17.72285494701863,50.0,50.0
213,32.984129495877276,17.691375147678855,50.0,50.0
214,33.97453572102624,17.719927293168247,50.0,50.0
215,36.75730643677972,17.676068698762485,50.0,50.0
216,37.3320650027494,16.84774930911873,50.0,50.0
217,36.0284686186133,17.888546647545024,50.0,50.0
218,36.22990936732819,17.446186830787845,50.0,50.0
219,37.05493188879617,17.445610346468946,50.0,50.0
220,32.011774820121715,17.492922295265778,50.0,50.0
221,35.13085233744482,17.31534086173972,50.0,50.0
222,38.01288846202879,17.566173540474544,50.0,50.0
223,39.959180140102085,17.13934577425395,50.0,50.0
224,36.681144131591225,17.660786081338586,50.0,50.0
225,36.55127330381292,18.21695320650531,50.0,50.0
226,33.44300004610489,17.387113969207483,50.0,50.0
227,33.65560756399272,17.075191486216955,50.0,50.0
228,32.86990081557526,17.545958291932823,50.0,50.0
229,38.978650004948946,16.98415853970723,50.0,50.0
230,37.49720480039116,17.104390859608273,50.0,50.0
231,34.75627716598456,17.396927764041138,50.0,50.0
232,37.72326231767602,16.747059829429908,50.0,50.0
233,33.86119959244679,18.264820124930058,50.0,50.0
234,37.529379545787734,18.32056056896507,50.0,50.0
235,36.274571160750185,17.12384006745298,50.0,50.0
236,36.49876609033329,16.638215693574086,50.0,50.0
237,34.49349925069798,18.08046071567804,50.0,50.0
238,39.47534638346812,17.99722360119563,50.0,50.0
239,32.05711918001902,18.33638319547247,50.0,50.0
240,38.362814793249804,16.559285632104658,50.0,50.0
241,34.42758016399755,17.872566348436628,50.0,50.0
242,36.31430588088526,18.588490391366374,50.0,50.0
243,36.97406533936818,18.094549285026854,50.0,50.0
244,36.46240829946375,18.16711954287547,50.0,50.0
245,38.683932983684414,18.24344685325788,50.0,50.0
246,34.071549631776925,17.18487225001618,50.0,50.0
247,40.80837954254818,18.45074806896901,50.0,50.0
248,34.94012092674637,17.928455456335055,50.0,50.0
249,41.84907000862214,17.38363194609385,50.0,50.0
250,34.53442992498828,17.825410220053325,50.0,50.0
251,35.49292916250027,17.102519915940505,50.0,50.0
252,34.19734883594067,17.874435807151436,50.0,50.0
253,39.54875650317547,17.701763339503966,50.0,50.0
254,42.601433872611764,17.33602275792179,50.0,50.0
255,34.726843964651025,16.566633241482318,50.0,50.0
256,39.00464735616826,18.163484609381975,50.0,50.0
257,40.43075792309625,17.310616374948776,50.0,50.0
258,40.968937675238365,16.545048326367517,50.0,50.0
259,36.002083662382894,15.827237333353073,50.0,50.0
260,36.60922635774333,18.18780882030083,50.0,50.0
261,33.64010573299236,17.765078794855885,50.0,50.0
262,42.38329527354931,17.66003482424952,50.0,50.0
263,41.0143641871903,18.386246637771585,50.0,50.0
264,39.672028293671225,17.708079506475574,50.0,50.0
265,38.38573884933759,18.021656567623854,50.0,50.0
266,36.0375394000071,17.205800377978846,50.0,50.0
267,40.51754933809137,15.899150750865095,50.0,50.0
268,35.675179064124066,17.3070480527747,50.0,50.0
269,43.00921228688688,17.08897503659085,50.0,50.0
270,34.997009716099775,17.40283877798851,50.0,50.0
271,36.937692414240814,17.869132108939954,50.0,50.0
272,33.14233917736232,17.507968175591134,50.0,50.0
273,35.483605020200315,17.310596679485677,50.0,50.0
274,36.03222428264388,18.108178761403387,50.0,50.0
275,44.49955487808014,17.143415541970864,50.0,50.0
276,34.66899033284826,17.000409228589884,50.0,50.0
277,40.7203614920864,17.192206430380566,50.0,50.0
278,41.1371239818473,17.245615433673695,50.0,50.0
279,38.70577800109097,18.07316699713477,50.0,50.0
280,39.697213673275854,17.86981390992662,50.0,50.0
281,41.272276570754,17.81863606576802,50.0,50.0
282,46.309503456050116,17.468691777351463,50.0,50.0
283,34.87023938454467,17.55905090771633,50.0,50.0
284,41.428185373163714,17.851772347039283,50.0,50.0
285,36.19550691773218,16.676870263136912,50.0,50.0
286,35.04047813051889,17.917511311963896,50.0,50.0
287,30.907549821473665,18.36978532753997,50.0,50.0
288,36.803181682679195,16.938536708470025,50.0,50.0
289,36.30857736928269,16.600370211628217,50.0,50.0
290,32.64652210399227,17.35238386765014,50.0,50.0
291,39.680293556760105,17.086172361748105,50.0,50.0
292,42.28995287321119,17.023441322238913,50.0,50.0
293,34.44599793271347,17.57717551118712,50.0,50.0
294,37.24683156361611,18.07428892000778,50.0,50.0
295,28.699028926502155,17.18136858345596,50.0,50.0
296,36.96360024829954,17.573724038864444,50.0,50.0
297,36.57419055594958,18.99668859945863,50.0,50.0
298,32.96884413886188,17.82008801994023,50.0,50.0
299,35.31419501979915,17.004825546892974,50.0,50.0
300,37.8697020007908,17.307797072987636,50.0,50.0
301,32.21742365875632,17.050290448289218,50.0,50.0
302,38.281585306224216,17.42186715814234,50.0,50.0
303,37.15120369952472,18.04542523808657,50.0,50.0
304,38.58900006513088,17.954445322437035,50.0,50.0
305,33.906863988397646,17.237436108034803,50.0,50.0
306,33.49436291477111,18.13381786700455,50.0,50.0
307,38.207751275441154,16.55365139697821,50.0,50.0
308,38.21956377019508,17.45981054310101,50.0,50.0
309,35.72699439459802,17.380808626675122,50.0,50.0
310,31.87478086496257,17.21293290363054,50.0,50.0
311,36.090562774980626,17.913098406377923,50.0,50.0
312,43.84214788252534,17.124682012287735,50.0,50.0
313,33.1015166814806,17.90603525796539,50.0,50.0
314,39.70606140660677,17.386320869068594,50.0,50.0
315,38.02638635941954,17.45905820280241,50.0,50.0
316,34.73705905075527,17.560636102139643,50.0,50.0
317,34.16284943612442,18.32939994811281,50.0,50.0
318,43.80106088272651,17.8592195022896,50.0,50.0
319,38.042428792624314,17.85173119225786,50.0,50.0
320,43.37541046048898,17.815838011547168,50.0,50.0
321,33.71255164436171,16.661821189483035,50.0,50.0
322,35.05832250396611,16.97954345811565,50.0,50.0
323,42.23167669127392,17.53442029039935,50.0,50.0
324,35.93470178042929,18.533848045275185,50.0,50.0
325,36.68037984466423,18.589810692245038,50.0,50.0
326,34.31116722556142,16.991735384415446,50.0,50.0
327,35.29158931413299,17.515968282887204,50.0,50.0
328,39.341757836385,16.964881151100567,50.0,50.0
329,37.404515682273896,17.679585047922433,50.0,50.0
330,41.89169795957751,16.80108638204048,50.0,50.0
331,35.77868319859628,17.65165860861427,50.0,50.0
332,37.82823198149026,16.98828084201638,50.0,50.0
333,41.52047206091711,16.544091657343127,50.0,50.0
334,35.38097344121919,17.39858109167928,50.0,50.0
335,40.07379524083012,17.501132995035125,50.0,50.0
336,42.067046761284125,16.867719891633712,50.0,50.0
337,37.3444701398183,17.677791010202593,50.0,50.0
338,31.366085444211915,17.296366815875377,50.0,50.0
339,40.84235587742626,17.764673746510667,50.0,50.0
340,40.21973219821712,16.78452713481,50.0,50.0
341,39.03143834311046,17.509478576226645,50.0,50.0
342,39.10040870033588,16.86861261898169,50.0,50.0
343,38.329294026741216,17.30908573263766,50.0,50.0
344,33.289600180723205,16.659310937643294,50.0,50.0
345,35.50032469523113,17.199803570392483,50.0,50.0
346,40.54440570918476,17.74366234013043,50.0,50.0
347,40.72946081544996,17.27297515253086,50.0,50.0
348,38.80672720572865,18.672049597620944,50.0,50.0
349,34.87391572513014,17.623648798863154,50.0,50.0
350,41.69334473315865,17.359920538276647,50.0,50.0
351,33.771965681495374,17.58856171653251,50.0,50.0
352,31.978754823129567,16.606115623167646,50.0,50.0
353,34.128087813863104,17.345818963863692,50.0,50.0
354,38.13279367592823,17.189396881662702,50.0,50.0
355,33.11783210491121,16.80481169328955,50.0,50.0
356,38.0538791605708,16.85839545387019,50.0,50.0
357,36.097034472818365,16.91102669081883,50.0,50.0
358,39.65304620474067,17.72303659744643,50.0,50.0
359,42.482713350564126,17.650079145714578,50.0,50.0
360,39.3326382775655,18.403552514786526,50.0,50.0
361,42.86653185396144,17.91329476035753,50.0,50.0
362,32.70814213293268,17.423724485291228,50.0,50.0
363,41.66797503978834,16.745223631443526,50.0,50.0
364,30.867407072513007,17.41432229317256,50.0,50.0
365,35.81075471482706,17.417208858990723,50.0,50.0
366,38.80230702308707,17.05792398262528,50.0,50.0
367,37.9069749777095,18.27272821782855,50.0,50.0
368,36.65844323542381,17.770362460586508,50.0,50.0
369,43.696242600942156,17.423426613677318,50.0,50.0
370,37.248417422621245,17.626035222056,50.0,50.0
371,35.422264414522324,17.038720974783786,50.0,50.0
372,40.38842630698844,17.959113928553435,50.0,50.0
373,39.696205242761295,18.270462331466938,50.0,50.0
374,33.71658221581995,17.15893262042811,50.0,50.0
375,43.411971909854074,17.494307349261355,50.0,50.0
376,43.69999530691162,17.157540801826194,50.0,50.0
377,40.58475113563259,17.50578562941373,50.0,50.0
378,38.63085942733055,16.903542528160095,50.0,50.0
379,32.16680978935673,17.079452267760907,50.0,50.0
380,37.62079923805694,17.346032001998285,50.0,50.0
381,41.443469681012104,18.40931486785023,50.0,50.0
382,40.246200038979374,17.760103325060225,50.0,50.0
383,33.48273407124125,18.343442604824286,50.0,50.0
384,35.72907997961447,16.675477888552106,50.0,50.0
385,37.35775720042941,17.857832026172076,50.0,50.0
386,37.62373086726015,17.736095341270776,50.0,50.0
387,29.08597243766183,17.771112150507662,50.0,50.0
388,42.35954950220166,17.68000148040653,50.0,50.0
389,28.220384638789618,17.079570228628544,50.0,50.0
390,38.11768880616158,17.673408446275825,50.0,50.0
391,37.59493276652937,18.23187898771678,50.0,50.0
392,37.726584229918906,17.476020244624422,50.0,50.0
393,35.54648907987864,17.888257706931654,50.0,50.0
394,32.77982333128653,17.690853312639632,50.0,50.0
395,40.07617487491303,17.5073730692574,50.0,50.0
396,41.87510147437745,17.794482233932666,50.0,50.0
397,38.57277449337209,18.082167049951433,50.0,50.0
398,40.929203929025675,17.68979557103993,50.0,50.0
399,37.97232564645921,18.106830668348188,50.0,50.0
