unit_id,EC_Salinity,CropYield
190,38.732798952042714,19.18723574617682
191,73.58889525816522,19.89068666641185
192,42.410577150275685,15.484308238963955
193,47.494098902579466,21.346005289804378
194,50.511589338558906,19.176932877274602
195,65.54830526254132,22.207424620855345
196,41.713771037380006,16.757078824153872
197,35.14973344833111,20.016236035827365
198,40.46328339727953,25.83565466041949
199,44.12730353842308,20.955754165567853
200,52.611747365616104,22.887692557392153
201,48.35886377039058,19.547289298366547
202,20.335588783150705,17.83321258897926
203,35.58908808537252,20.548630618320747
204,69.03998740086502,18.078026832873245
205,50.42548348545819,14.992514049624777
206,50.34821370363779,16.54543290023917
207,40.6775354835462,19.92874465139801
208,46.534067064654174,21.26071084559178
209,52.93072250155445,18.708900908903185
210,37.61567380890187,21.255811658446394
211,48.77214239590882,20.97691789261194
212,47.01078164372489,10.2309294407472
213,47.07595691057391,25.701360675660126
214,52.91688043431638,22.98219470529431
215,66.69261235984428,21.58236275938762
216,61.014647399462866,15.900408218633554
217,37.351372801329546,14.964923451290247
218,28.503117948718735,16.31992255321437
219,34.78687031329079,15.044362822948337
220,70.23815877102193,13.77945668054563
221,46.99159363162466,18.36088562131579
222,71.9808435262159,21.134356355524414
223,45.146601773239524,17.245240264339294
224,54.383252505550566,20.919252247899465
225,48.029183826584074,19.750730042793112
226,40.39912142213208,21.80182477291777
227,30.25739960285159,18.333514489039413
228,47.63647612446659,21.342190342883608
229,42.215395050741975,19.489351544366787
230,49.04094892285732,25.8912065369039
231,30.534667838979498,15.460780249798308
232,43.361664029817554,20.598726766072115
233,62.55596140324207,15.664396830266089
234,59.499376531546815,24.341094689514694
235,39.28379917365373,18.415629202105087
236,42.969601042334915,25.38103692313576
237,45.7024242576316,25.06270402311407
238,30.486643489731353,24.62259400881177
239,64.07870668134498,17.17729151671848
240,67.15578485896228,14.957600468278375
241,37.29683562073671,22.786514215153808
242,30.690271721948914,18.741901540908394
243,43.82937059921168,21.14097395009005
244,61.15345833128929,17.851651882055528
245,71.64659060220218,19.01556977724647
246,48.38175991763069,17.099422608844
247,41.3687260090644,23.323949455168883
248,40.233017919577094,20.801928800767104
249,58.6968525283191,16.740735185033788
250,50.13579114297113,22.86470173540552
251,54.16857681496076,24.87037574087493
252,55.26731458914119,13.381957500064688
253,56.325905730252174,19.289761776370153
254,58.92935137056989,18.011776543199577
255,63.85109344613333,18.161470639976347
256,55.58365489405392,18.525366139120667
257,62.813213908323675,23.043351563165892
258,51.62330598588389,18.13314457130852
259,38.542539411285865,25.04640293951267
260,40.401170676749494,16.701043415266508
261,41.300701577905016,12.099815260235538
262,52.43761312420589,21.01988235271854
263,36.96041344367198,22.734235619403442
264,47.336478595511686,18.5430124041451
265,54.45712432646302,11.52465643126125
266,42.45696268254329,14.974478250849273
267,39.41296124368249,19.821609155297306
268,38.520845836288466,17.078719102846414
269,55.5530252987734,14.85244149408651
270,71.74139049713871,25.70343411063797
271,48.945633500882934,22.115730030070118
272,29.30246297104968,19.89200603382788
273,53.19543413767879,17.75052577265928
274,57.451387008380124,20.870289592267728
275,47.60319845030441,22.613455164605817
276,61.60047059131727,17.124447469962234
277,46.6653714583929,22.125125836339762
278,37.34361228783992,23.289169814525224
279,74.93958288694324,28.04122534181329
280,47.45139289649252,21.598093858197178
281,63.4967401492774,18.908596936540626
282,54.14054456990449,20.469950842071405
283,63.26172345802917,18.881768861769817
284,54.20970211917018,20.28485596258446
285,69.60516483067154,20.019964475530955
286,27.03632937448377,13.482379840972204
287,49.267918588339384,16.516660070215792
288,48.219756424392315,14.928944968688937
289,63.136010602381454,18.29148885554872
290,54.501972836021444,17.959922713929643
291,58.339637912388056,19.160431467742416
292,37.562605976249785,22.19578848151615
293,55.44027695580451,21.351129851307125
294,45.94693639771328,21.732291378534967
295,60.47391553967219,24.51852790130923
296,41.848591465544104,21.583252820746935
297,41.67630087543035,21.781255814415392
298,58.77614494156814,17.91128159006445
299,82.95593524046879,20.013369188184566
300,45.82957308809053,14.686770676298595
301,48.78098733584005,19.900293375809166
302,41.99035228640247,22.697917821029232
303,56.9259637630584,12.421328162308903
304,51.585704889703216,20.70618558038668
305,60.617917788098495,17.422615804900442
306,64.0272368013199,21.646980571494055
307,66.2023770001295,24.148014817596206
308,53.46118724140369,23.997686208650094
309,44.62460177331218,19.397011171158
310,48.09403521811224,21.337332222040132
311,45.160990958854015,20.861852564971635
312,53.810361656717916,19.0505443744994
313,54.38864164057326,16.926774511784267
314,53.78239742842662,21.148011431120604
315,35.81269137458664,15.887865618913223
316,80.35991579040521,19.736795345389947
317,40.85387552762225,24.476291617478317
318,50.67246205596739,24.829044187491494
319,27.406790458396937,24.938388621495246
320,38.4927701589271,24.443635215486786
321,48.79985182278527,19.955710204410508
322,31.36357650585845,25.273200608782474
323,52.283425173368194,19.727865150711093
324,38.73606395986104,21.040942011558986
325,54.548820567708496,18.7341723957687
326,39.813899414219016,20.427008219915685
327,47.7719243678529,23.602719959824412
328,56.21083924756224,18.788508993194572
329,57.8929459101188,22.592439912272553
330,43.24518516584102,18.179443492430973
331,39.573799655029276,17.24627560968112
332,71.94723435873296,17.189454349799014
333,44.232034642234225,23.01906802508579
334,60.93981918657186,18.060166774398546
335,47.10130187123119,13.38578594534566
336,58.058571418368764,18.928352788387237
337,23.05916247881961,20.397812276336488
338,50.0740499405358,26.247930140286858
339,56.7776862193281,19.118499049317194
340,42.50684127976643,13.584189727428246
341,64.0215003265823,21.790066376313384
342,43.87230688437881,14.63976678740722
343,56.111998280899854,23.914295659267868
344,56.86958937626886,22.985041326213647
345,63.384281848047294,17.63631874249312
346,63.932950790341025,17.125864181335533
347,63.57220762624436,19.176316488252095
348,38.582172949355446,16.44867756229261
349,61.01554674296311,21.057388154686333
350,60.6503003495486,16.741051368640964
351,79.19512210119865,23.53853479257634
352,61.611302179572405,19.69301654364918
353,39.161212176742566,20.600495212325157
354,60.16531870051889,19.8748476290967
355,48.331590827696,19.892787664217405
356,48.55136019331448,20.87453029123801
357,36.82013738710994,22.623370938140766
358,69.29624560488864,18.88851587045155
359,33.657027433983515,22.407113331265997
360,77.04852574064759,19.886741311827574
361,45.42284527464389,18.84458988371066
362,48.85877431474139,10.22333327723318
363,48.627411909810164,20.51295327153729
364,51.21545462453795,10.645150209317057
365,38.128930429482125,19.270184580262203
366,58.73313057078596,20.933314011227676
367,60.304383821297726,19.880393346698874
368,47.496150723462605,18.157390061191784
369,51.75662828541986,18.12559454217503
370,52.20987631847548,16.829356552745427
371,57.90296723838436,14.811147604505226
372,44.41905735071034,22.74890434641332
373,47.58661078345109,20.22022428061002
374,49.86999416012737,25.513576729629584
375,73.70342837453059,16.79250711635202
376,65.85091097205947,21.982717067653166
377,48.89259652404779,17.090169888045136
378,65.7587741194668,15.868013129869581
379,42.577233046084366,22.39192410752324
380,48.18264879101892,15.56732918054048
381,42.80105009976292,18.40934345196791
382,46.21578425126625,17.259711857410863
383,58.15871482863101,18.558063306320136
384,45.18050568197037,18.251924528189626
385,43.544706040805174,15.860436350951918
386,32.41869399048171,16.96559520075659
387,11.24362912922837,23.388890758917146
388,56.27166514449805,25.992785591205525
389,69.91988567146109,13.841054936513842
390,54.29838488131643,18.821851356500655
391,52.55460353377358,22.156105987375508
392,60.95407167323394,21.8999386266289
393,73.73619664106334,19.837845971322942
394,60.70985357389142,17.728551787747776
395,57.70373353149286,18.957051329267642
396,49.08391014254349,22.40429067696171
397,45.55086219252798,22.539800198807484
398,58.153050083698574,18.864848799161056
399,35.68046782689093,16.77716015216308
