unit_id,CropYield,LeafGreennessIndex,do_ph_acidifier
81,17.036312915866834,7.008836875487541,50.0
82,16.19387679654012,7.736611045816742,50.0
83,23.29880509085578,7.497605355068229,50.0
84,19.029333702689385,7.703156167756609,50.0
85,22.24498057768179,7.5593833204734455,50.0
86,20.493184110130382,7.794840261379121,50.0
87,24.240440939959907,7.624894111277974,50.0
88,17.557559270960876,7.234542282869605,50.0
89,22.443059410615497,7.283542761466463,50.0
90,10.62561012229002,7.377902112399725,50.0
91,16.84953163025972,6.844752039599207,50.0
92,23.15253212345582,7.497346495601847,50.0
93,12.721532957263236,6.989985527826438,50.0
94,29.01227419431497,7.941340646624959,50.0
95,20.878564699898757,8.022361011902763,50.0
96,20.747700802276448,8.100001419347715,50.0
97,22.75838077898007,7.36661022059479,50.0
98,21.508359913910642,7.4196667546544255,50.0
99,27.711910228223395,7.991509565023207,50.0
100,22.28969645277428,7.796354633934538,50.0
101,16.156605568857895,7.401573583262198,50.0
102,23.78930335453653,7.43635591431916,50.0
103,21.401437186254423,8.215788686580384,50.0
104,18.771774439825503,7.553962705680924,50.0
105,19.40198679240731,8.245609566451343,50.0
106,18.353225882260702,7.178554959103351,50.0
107,24.432342265931627,8.034721519889084,50.0
108,21.315474419207877,7.612856618243484,50.0
109,23.972482546301055,7.178325477729538,50.0
110,21.544457805001453,7.107704175923166,50.0
111,20.527514908953712,7.3722712626714575,50.0
112,23.712581264836857,7.753745444334044,50.0
113,22.811272614665885,7.991957509959318,50.0
114,24.896494278742864,7.241012589810788,50.0
115,18.075557959038996,7.15983502213472,50.0
116,23.648487530213206,7.607930689188608,50.0
117,22.080099119531162,7.728982858189216,50.0
118,23.147687131995983,7.1900910232862705,50.0
119,18.708466703430204,7.361542025914227,50.0
120,13.679085148630849,7.91227844747695,50.0
121,19.9818982975297,7.606790293255458,50.0
122,20.346221234559216,8.030734740598453,50.0
123,20.153052618614176,8.563014846291175,50.0
124,18.28309484775195,7.169759450620921,50.0
125,27.988613598387833,7.633580722749018,50.0
126,26.037897313483686,7.849578987436036,50.0
127,28.14572768361752,7.795790249087128,50.0
128,20.815796197551002,8.482689463669548,50.0
129,25.790931765410832,8.48088243762296,50.0
130,26.673746051855556,8.363873989403894,50.0
131,20.219289346702638,7.234438410164831,50.0
132,21.368990643182375,8.31483965212836,50.0
133,18.934497921652834,7.540047237413317,50.0
134,19.120671377556363,7.526963127626412,50.0
135,26.283297362584204,8.91106495988344,50.0
136,18.22120130917893,7.599588341976494,50.0
137,21.760138070570886,7.407598073382476,50.0
138,22.79956718474141,8.005370926979973,50.0
139,21.19229827026736,7.744745688853792,50.0
140,19.144566077878885,7.908945604907055,50.0
141,21.51064501768997,7.540234166453485,50.0
142,20.324856716216427,8.392452312493445,50.0
143,19.201732204447993,7.250329957550849,50.0
144,19.94926206174533,6.776324724713391,50.0
145,19.4088271251046,8.596512542041285,50.0
146,17.757689492438278,7.480274469878869,50.0
147,16.616577037082024,7.888169581238705,50.0
148,25.648389536891635,8.28805193931835,50.0
149,17.581347140282688,7.074915210412794,50.0
150,17.10308490253533,7.893326414327409,50.0
151,18.403401905301543,7.620361709958489,50.0
152,21.49800711076559,6.998703016203735,50.0
153,22.932182838836518,7.974281290117982,50.0
154,24.554463654089496,7.5996166260012705,50.0
155,11.075205252523274,7.5304312443831645,50.0
156,18.98073812922825,7.685592516674185,50.0
157,24.699011149911048,6.981856310484443,50.0
158,20.915399975794685,7.459206021447881,50.0
159,21.807301613932474,7.864815906834106,50.0
160,19.543747376432393,8.283665132737333,50.0
161,20.987755478531177,8.310441549417456,50.0
162,26.7544770899881,7.257346891881898,50.0
163,24.182255427245618,7.6873922919551925,50.0
164,16.222155644805657,8.00591440612641,50.0
165,26.38907783849786,8.220957086797926,50.0
166,24.39948027768103,7.512678312293593,50.0
167,21.38834426836818,8.313255303265588,50.0
168,20.72266285584785,8.58737040755034,50.0
169,22.808775162729887,7.110740695176496,50.0
170,13.675434306734331,8.317907235657973,50.0
171,16.41129531324088,6.738964404179814,50.0
172,16.217375688264504,8.080288366144906,50.0
173,24.116534064426567,7.490576395209289,50.0
174,15.983014522976628,7.46321028665697,50.0
175,19.901584734047773,7.176810621031701,50.0
176,15.856256723521195,6.563523658076077,50.0
177,15.905889163308697,7.7452556552239535,50.0
178,18.94286736416261,6.8419253850223125,50.0
179,22.09242996081757,7.440337978125172,50.0
180,17.18218063326854,7.394672799787178,50.0
181,20.144824204368895,7.57080776683434,50.0
182,25.811528927675113,8.003074977856059,50.0
183,16.011957308662392,7.063631057426361,50.0
184,23.430334604473494,7.732873456432756,50.0
185,17.361679835388024,7.612111234797423,50.0
186,21.44544438867544,7.027101407545639,50.0
187,18.598678139228507,7.521968302336654,50.0
188,19.233427427998926,6.77914044998814,50.0
189,15.111150191090257,7.271241646054298,50.0
190,18.60245097340176,8.639748441292735,50.0
191,16.98371080686593,8.069663513092525,50.0
192,19.694248617031047,8.117395280975614,50.0
193,20.31094890783388,7.8842786615532345,50.0
194,18.832987378608088,7.756448279152591,50.0
195,18.292626649936196,6.6910192149878185,50.0
196,18.1909359126438,7.612982188583257,50.0
197,18.56658552625721,7.508577791008805,50.0
198,20.86757617861564,7.9192838967938615,50.0
199,16.077649066346,7.330387977930456,50.0
200,19.847949351856983,8.51371540048926,50.0
201,14.744596222329507,8.178824535500672,50.0
202,20.583274042116173,7.981961187873234,50.0
203,19.45783953434769,6.896347874553117,50.0
204,18.23444825377565,7.043734904765872,50.0
205,22.301467384834602,8.499167140851457,50.0
206,23.870169343197468,8.189869597464147,50.0
207,12.27540710625566,7.167699144007518,50.0
208,23.55501248628187,7.70162426205727,50.0
209,23.119665741046017,7.836307653331365,50.0
210,17.24186722213365,7.525728012424695,50.0
211,18.84083416136897,7.724093272026714,50.0
212,16.174427017945295,7.172314568911009,50.0
213,23.187694481094884,8.050725291962959,50.0
214,21.04089961036094,7.55169095955121,50.0
215,16.701097411214594,6.925441111600425,50.0
216,20.504497752282326,8.046045806970092,50.0
217,14.894756085755652,8.554721539618946,50.0
218,20.143158926444713,7.737266422625377,50.0
219,19.931107727974666,7.804466826107096,50.0
220,20.82689154141056,7.80714925629631,50.0
221,24.422509125478463,6.951191711695972,50.0
222,17.406859280511746,7.393746125335547,50.0
223,24.381018506099235,8.43712451440285,50.0
224,22.494397170924877,6.989862749278849,50.0
225,20.348121517322014,7.299417135919013,50.0
226,20.443678947336245,8.217389803159342,50.0
227,25.79733151621782,7.304866395469648,50.0
228,23.152530456081127,7.2811300227117846,50.0
229,22.369454456984815,7.497482969338333,50.0
230,16.76114371570437,7.851966058111716,50.0
231,20.40583344221542,7.086491042440077,50.0
232,17.665169338441903,7.398583295523073,50.0
233,20.476906765654384,8.691250678327142,50.0
234,23.86471551308337,7.018903976147701,50.0
235,19.89352831641184,7.618855526714958,50.0
236,19.836581242658525,7.411740239143287,50.0
237,17.919332788390914,7.517278371040853,50.0
238,23.81168754764732,7.498093837641527,50.0
239,27.172865582506425,7.491803548342579,50.0
240,22.617266025553853,7.579562180546684,50.0
241,17.4754394600705,7.494286145948519,50.0
242,19.18022246961193,7.36782706080359,50.0
243,19.077618593092755,7.347929627307373,50.0
244,16.23419686807062,6.5209664129046745,50.0
245,22.24417509053814,8.446810604269261,50.0
246,17.9767016700792,7.321862176901935,50.0
247,16.815973699524655,7.500518292162867,50.0
248,23.850668724646187,8.028272400186468,50.0
249,13.97070439986582,7.23227265981104,50.0
250,21.91010845126659,7.842466353202938,50.0
251,19.847695983832388,7.1391271820504585,50.0
252,19.342362798115126,7.811679249449105,50.0
253,21.91241092462639,7.929289410039101,50.0
254,13.689471551751781,7.612978041569828,50.0
255,22.629168768890803,6.690424679627566,50.0
256,20.791407730399424,6.688917024709133,50.0
257,22.976846644243746,6.955099511555129,50.0
258,17.05991087109337,7.267628635523789,50.0
259,18.19986425168414,7.117067025006213,50.0
260,18.96677076538218,7.43726773600176,50.0
261,18.335550572460637,7.805108233148187,50.0
262,15.311751357958768,7.250524194913754,50.0
263,17.96267295068026,8.180778212280888,50.0
264,21.974983346290088,7.4800322489017725,50.0
265,19.381773158636097,8.356775900349453,50.0
266,21.60923274398935,7.927660566950801,50.0
267,15.353496830573192,8.212481822622857,50.0
268,17.362735533734032,7.4417280257161815,50.0
269,17.274784506523353,7.247249604224488,50.0
270,20.4107162946395,7.317009459810939,50.0
271,19.79727547440453,7.555216907522169,50.0
272,18.130581780290285,7.717215459551712,50.0
273,14.064483805521157,7.217532912942964,50.0
274,23.99489757640951,7.477282282465036,50.0
275,18.149661728242105,8.324596420338146,50.0
276,19.086493499800735,6.450552065309733,50.0
277,23.217130389234704,6.912471948535672,50.0
278,23.13577210931131,7.693861025389432,50.0
279,19.441760789325727,7.533462787317347,50.0
280,19.87065027899254,6.8130465327161,50.0
281,21.426286021214604,7.332537358868205,50.0
282,16.43657730836216,7.222478118261249,50.0
283,22.895683738082596,7.986176226729389,50.0
284,21.306359780539584,7.463495558820193,50.0
285,23.052888722390307,7.834207772816455,50.0
286,17.416279835127632,7.7829418188193165,50.0
287,17.59361122951195,7.499071271464511,50.0
288,15.173673684064504,7.89175498525751,50.0
289,15.232206683042596,7.836590017093462,50.0
290,24.16278022166808,7.992417112079523,50.0
291,26.63735339695658,7.304993316857469,50.0
292,20.025218635741464,7.568706818255905,50.0
293,14.29435270263577,8.070184469967097,50.0
294,23.289159425349474,7.2080722432440485,50.0
295,18.508181593470056,7.991906483700634,50.0
296,15.6996840784692,7.326993058631032,50.0
297,18.95122106082816,8.121178012812422,50.0
298,21.380034795945157,8.222800983287726,50.0
299,16.984144327286646,7.621015542831841,50.0
300,25.255291942165854,8.554685197441184,50.0
301,22.22673486239484,7.884121428064824,50.0
302,19.702281537613295,8.55820217818399,50.0
303,18.049514668482182,7.280472489600466,50.0
304,25.194187823128207,7.973928652307499,50.0
305,23.82053509057878,7.833494185990696,50.0
306,25.189254840336673,7.825957370499468,50.0
307,18.07494585528136,7.453861379673526,50.0
308,21.39735232187421,7.585840777989849,50.0
309,18.867899412801382,7.354080664284875,50.0
310,20.29337320575673,7.205416107754762,50.0
311,18.867023948008917,7.659168261438611,50.0
312,17.706278976637215,7.17717371701317,50.0
313,18.89404482762892,8.569399702311937,50.0
314,18.361072401648563,7.531610771597655,50.0
315,23.853948624989215,7.203341815444261,50.0
316,25.448598954092994,7.728909951237894,50.0
317,22.24581232655237,7.904983978218687,50.0
318,24.168594046727566,7.951462487777454,50.0
319,19.36926526519397,7.336779209572651,50.0
320,28.97701129311458,6.9303365141178475,50.0
321,20.234067463292366,7.205523659177772,50.0
322,20.5774226579722,7.686062026990335,50.0
323,30.116820863792324,7.893007243993695,50.0
324,22.766974108703533,7.129843443072804,50.0
325,23.89735049874567,7.251275857598623,50.0
326,17.24346348862303,6.973101593403327,50.0
327,28.163147740914518,8.450997534024856,50.0
328,15.063201588311625,7.945753910774709,50.0
329,19.55038734986677,7.336953516291068,50.0
330,18.6607370239764,7.477029338661074,50.0
331,19.649218587432387,7.672739655243424,50.0
332,22.291264033252904,7.350401877953693,50.0
333,24.345197160964723,7.980842971103689,50.0
334,16.883835558248627,7.741762813255846,50.0
335,22.292156593895115,7.654990694458208,50.0
336,24.55339910212622,8.725160081739071,50.0
337,21.954806965624748,7.91399203653311,50.0
338,15.61754253068815,7.780890053319893,50.0
339,21.11694396603758,7.5422639479918505,50.0
340,22.192129832137947,7.621057972677178,50.0
341,20.218520591229844,6.831563476880137,50.0
342,15.206753627529343,7.82426697225232,50.0
343,22.46896548030336,7.662324112841692,50.0
344,15.304440970636248,7.976513635142723,50.0
345,18.429595181403034,8.140530781428634,50.0
346,16.639029936889315,8.410930521297663,50.0
347,20.999318117659453,7.061113070176781,50.0
348,16.158405058481197,7.294050000521366,50.0
349,25.124724631840408,7.437418190149766,50.0
350,15.023002477800299,8.102505007350144,50.0
351,20.711837168507977,8.145620025296799,50.0
352,21.423818411644703,8.415559068510918,50.0
353,20.598553688836276,7.954794778207411,50.0
354,20.660147623479926,7.447715262896739,50.0
355,28.180349043274678,7.663663920958337,50.0
356,18.776201632307608,7.938521995010834,50.0
357,17.312389313122026,8.377847527169443,50.0
358,25.21262882560048,7.390052427732157,50.0
359,19.482700318842532,7.891250067334372,50.0
360,16.98758411972557,8.138055551698237,50.0
361,17.500475836170523,7.433996836265883,50.0
362,25.70553498457476,8.129241157534373,50.0
363,18.05942826906315,7.426351627629298,50.0
364,24.25427327695129,7.36883777153944,50.0
365,26.621675845345038,7.491781426790404,50.0
366,16.076305056321594,7.253277500502171,50.0
367,20.759312928050154,7.539721326525928,50.0
368,19.57831357945834,7.383822611506511,50.0
369,20.01937069601387,7.7247215571521926,50.0
370,16.00639456803331,8.042705617170334,50.0
371,19.244629246594467,8.060461770695943,50.0
372,19.362257351096066,8.234362348556163,50.0
373,18.452313387095497,8.02615772052216,50.0
374,24.23188839221133,7.528197253337993,50.0
375,20.33344192242255,7.594485927186026,50.0
376,27.018679484794493,7.841604463561192,50.0
377,22.472033070853314,8.564656033669019,50.0
378,21.47267248846071,7.1269010653128735,50.0
379,17.270264156394507,8.278554593394292,50.0
380,19.7620578671377,7.534674204951504,50.0
381,20.906099485451485,8.026314677874023,50.0
382,18.18529328820748,8.158189496968848,50.0
383,15.908611666290215,8.026397146376864,50.0
384,28.757324411090053,6.552918092448802,50.0
385,19.499485426761947,7.235213092979657,50.0
386,24.55811726428302,8.511081685595343,50.0
387,17.63011696123758,6.796861006309005,50.0
388,18.869425272501573,7.283179829536429,50.0
389,21.49673097685528,7.980576772077623,50.0
390,16.876991503086554,6.24018827814152,50.0
391,16.3268210065927,8.350630479246814,50.0
392,23.641483092399923,7.891160020273209,50.0
393,17.991318215847915,7.515123442585049,50.0
394,21.31807771023663,7.437152104777138,50.0
395,17.228123439224742,8.041949267886043,50.0
396,15.57044325700912,7.3495494024129195,50.0
397,17.90938028753293,7.668046913221344,50.0
398,21.52980675436113,8.192410424454117,50.0
399,19.206342450725135,7.378993691801414,50.0
