unit_id,ReactorPressure,EffluentByproduct,PressureDropBed
254,81.66878679792703,7.008989236659307,53.94437059029728
255,68.31358174354347,3.678895518807691,50.092443510101624
256,74.4800188837638,28.120813340418877,45.19012052776066
257,53.90956537196884,12.328926697010047,61.64895277293016
258,56.589647725374036,7.995618147331505,52.07606733481428
259,84.61634757297534,7.179116134761892,56.789335572248795
260,67.39149169131817,10.137771253403034,58.80018687093064
261,77.41214304505505,14.54609644704543,58.988716230371445
262,61.159976420918156,7.172453973795273,54.51485598305132
263,94.59402773400168,20.48889881567097,41.302805364054436
264,84.6866882590928,17.961760624900837,44.414349726581676
265,78.6887480615882,5.313911096145235,26.86652186018654
266,72.97116501449106,10.453906160484298,52.234161481644264
267,67.96906023880912,15.842401058782775,47.30655340130842
268,75.47393978607349,8.72934235801472,45.66219383735044
269,71.86170761176322,14.376888087061216,50.70482561398157
270,84.73106214076913,12.147725863561185,25.389130550685557
271,81.9625638991408,11.420048413620556,46.8688692805098
272,73.92092659087682,5.275858588854531,43.75872053767032
273,72.67515134413289,20.58235246154432,49.46604558542307
274,91.20538999866615,-0.5573130122435472,51.44933274923661
275,52.526058720534635,15.1844550999191,45.02295731598237
276,68.98175369305379,19.508843664822187,60.61569422838413
277,99.61229917154184,2.5135657168886514,47.69107185516719
278,82.81308095617581,20.641092200411933,26.06277444848984
279,65.54239149168798,-3.9880503751687524,63.551469605743456
280,85.2012524497917,16.229412252068396,37.06499817926366
281,79.46152667416843,15.857035749621506,48.735843233484566
282,62.103303720862804,38.823366261454694,55.774995909508704
283,95.2175883310925,-1.5676756106986964,30.03958914599634
284,65.96179096225951,9.384643047757873,51.29322340204802
285,75.79385686615568,19.737857903960556,41.27901572818355
286,93.41697405760162,-4.237952270170286,62.97059638376902
287,74.81581274276364,9.577246934515642,46.59069767263376
288,101.36406727229229,40.78887206237317,17.709705886075987
289,75.67564676162172,22.86358498268026,49.77329419822979
290,85.8037864270777,14.444893269914902,56.214397899261456
291,41.53571982664997,38.08468548687505,63.19584945715735
292,76.34464445992418,19.788303992056573,54.34162750784506
293,74.16868144903741,0.8567785047081315,31.561481128704628
294,54.687235312996485,22.7854769711088,64.56323291028207
295,91.55431641429868,30.838937227311874,26.941881073797397
296,54.20612315514571,22.120899537459685,56.354486719576094
297,67.1556681453458,9.951733619005333,60.68059752792547
298,79.683097599218,25.987628452482035,55.54709407697553
299,104.05736550722479,19.089946471513663,44.47153072392317
300,83.09189931595833,11.070234949511907,51.29077217513282
301,54.03373882939436,16.901307733578673,49.81136225075986
302,71.83209341996564,15.72756161130669,44.14862661890728
303,91.33113362236409,11.440313007721864,85.08323223341775
304,70.04276062684107,24.61918498458634,41.596642796116825
305,80.88303181827803,0.39588608263849423,55.531854671608976
306,63.38446499059497,17.965955924074766,65.63565071224579
307,91.98280742213338,16.281110665848228,35.49586871000691
308,83.38654676164391,34.73772827374602,59.05634605131348
309,73.16206793570419,21.349286671239003,52.6667220577849
310,72.49598426265096,12.473536497082042,36.742287412291034
311,73.16720293923778,15.686256242849062,65.98851131526874
312,90.198244073258,21.45341978119923,58.92215616788592
313,86.30592771710205,4.502781268010489,54.359818048073514
314,74.73418742951483,16.88938923991013,55.76257121345272
315,68.99788658481465,9.297574084067405,65.9179092623657
316,72.78905813798146,20.051394128638176,63.65894904320527
317,81.85658513657654,18.79841386141549,29.345600512247838
318,65.10804465866731,-2.119573939739091,50.72649822905913
319,54.58738713608122,18.809819248447464,69.85605612304005
320,72.51235100672052,40.026833159701056,58.45782455525121
321,84.88977323714279,-3.355740657840677,52.57129594356102
322,72.33969787236116,5.639296829718768,31.538138687559535
323,70.415934903892,22.329019611637534,51.09459527562782
324,74.27909566395284,-3.647651547588703,50.881484436982795
325,85.65952948631528,23.70906383094941,60.06675981199861
326,58.856454768378846,41.0956814924174,54.51939078887254
327,60.25580160027727,11.40998992632492,28.429904964659134
328,81.35849577812202,8.455539335487014,77.55543880696105
329,65.43614934951836,15.234131191177328,75.05481150208438
330,98.17804984855964,-2.910313772270113,55.533166868164216
331,85.91380856503767,5.7634014481133,49.04979052428138
332,63.58669405751137,24.769244262108707,22.820050906026378
333,84.29840027298194,25.115313305773434,40.22807699292837
334,77.25022633374043,8.629655064251244,52.56327789000063
335,88.09949533344773,16.601208570716015,72.19444078525166
336,81.3329836433393,19.61571254808406,54.25848696523598
337,77.47894874197793,23.014986299530467,47.9585874761087
338,79.23135342750817,24.781022451728653,45.354228356736115
339,66.89918904411543,9.704031560623731,63.9218399052064
340,72.05981227243275,26.57276573608172,60.67116602877499
341,65.36888808685347,16.53357923426361,55.70047264761458
342,80.26111150429765,3.212646556246101,71.56575379230459
343,80.8312367646284,13.633161182716442,40.73033214285289
344,75.57707600191958,21.31615679755362,46.48831248957329
345,78.30013252603165,13.139719760556266,54.40891564755111
346,91.5497738113943,-10.5972225898837,59.17173342882166
347,62.14643939004903,19.02126659860702,41.32867578967006
348,69.49947451136944,13.131157113256599,56.44602165398101
349,36.15062278120524,4.148717307876792,70.5781734998656
350,91.14383975949225,16.823882400475014,47.640407969442705
351,71.5245605233455,10.711130454222692,53.07417547968113
352,84.11229106600338,12.109895866633249,49.73997736912997
353,76.42208619386933,31.153956525949358,43.206884447988834
354,63.43287776408663,34.42348819350566,49.22581674519819
355,80.87117495945405,14.066177995440412,58.28170846806171
356,92.94339141548788,20.851654092741214,72.05389771738895
357,95.4948944095017,20.69769477462613,69.72523552290164
358,78.56174454309283,-3.6769608511004783,45.316687903576664
359,76.38751045398858,21.83849723902385,40.79951755572405
360,60.0004378553645,13.203853776585083,49.035763289719256
361,64.50350712705387,16.68508636864985,47.238285071276906
362,99.06591844436072,17.906280795507456,25.835343244397265
363,50.7786979133688,45.4128471968424,48.711488451488854
364,69.46382372456952,9.56980390444543,50.70383735998959
365,57.44139742345896,-3.541240626827088,71.27069941304896
366,44.16725243135209,4.173457371449388,80.01807550949049
367,76.44929505808214,14.876922049650526,56.76090036508094
368,63.41735472313903,7.613630212114543,39.58638456616927
369,86.18678709915505,18.649430270264393,55.380828153716536
370,62.85870689282838,14.423229954191829,49.5094819485535
371,83.82992224501947,18.302910698228782,50.23253461832074
372,93.20289846154542,33.10836227007824,40.98464321506653
373,77.54947747775115,12.272122326294673,48.65122577061234
374,74.94329342696624,18.634717135693904,63.869085298842506
375,63.91761768616334,4.189914337642245,49.505525398032105
376,62.27808751986483,18.045699984707248,52.764251888635386
377,84.66798092816937,-1.7275831944790045,52.25610134983658
378,75.53091412209429,21.999724506693102,61.058422070727474
379,79.4634711517295,29.72077135630486,59.41271732003376
380,80.8381917235403,9.53098966030882,50.53303339256126
381,81.25596866617195,33.16251213471215,50.22994229575694
382,65.5505737730412,22.43600148281554,60.20235442433786
383,68.45724325464792,38.123236585844765,55.29634866916453
384,64.96817821039146,23.75379063536188,64.71245851534457
385,86.74385522830276,17.224031022464356,45.59604239680949
386,89.89184894086293,21.850962986396972,66.56248750683928
387,71.70310329554894,6.563295047822009,64.86513524874289
388,67.89746320739904,13.192640088242072,59.199111484090224
389,95.15540682991957,5.58046022942352,60.854896085374286
390,74.19884519597288,7.312116588644663,63.35966457925294
391,92.07896125482807,13.536675695981133,22.52045750099389
392,72.45318628966278,6.180755018841016,54.54783723752055
393,81.67686846014605,-2.6817763835018944,67.27843938507154
394,67.32316395252026,10.26892361581617,55.7475168331515
395,79.23948909626601,13.415602632272337,57.02250167855835
396,32.78152801974937,9.453535664655387,32.88079244200796
397,89.72829212910464,4.538993149601602,29.622083597663504
398,59.30355490682213,19.183719182524108,36.42771619004789
399,68.92486088064217,9.41967745208883,54.28539851272634
