unit_id,ConversionEfficiency,EffluentByproduct,ReactorPressure,do_RegenerationCycle
47,16.145107139498972,-0.24817699055681253,74.21768199375246,75.0
48,21.535178568310272,-2.8387353529022956,90.14771954864219,75.0
49,17.359636789862886,16.721419264782345,67.5541457358363,75.0
50,23.113241743033512,19.18235060628033,88.57993585210299,75.0
51,23.925575549057008,5.707339093695977,86.62052458869884,75.0
52,20.31162646711262,-0.21840015604398744,60.992236334836974,75.0
53,17.1700865561289,13.908363023332836,72.2622786129016,75.0
54,17.0726610973435,6.969941417096901,71.65370580651833,75.0
55,22.755271218430877,5.971832402976297,73.65923586186004,75.0
56,13.692224126074649,14.592680687641872,57.270882734989094,75.0
57,15.928316130937706,13.323832127383369,53.399950355770244,75.0
58,11.662219423511596,14.623401520031772,71.53590766235737,75.0
59,19.86750658416647,3.6897965261699683,86.34574863663644,75.0
60,22.74314664426217,-4.205191003875958,73.01536802070453,75.0
61,23.68559577196053,11.575772886437107,86.34235163373376,75.0
62,28.243726280182102,10.961011053886168,95.14016215022544,75.0
63,18.253541740093397,-3.3360517786923705,86.81666524340737,75.0
64,16.511948642354877,4.454646355144918,76.28402115262806,75.0
65,18.364473775499604,9.811932481581657,70.57290610824094,75.0
66,15.598595813702628,19.84125241393059,72.72428621332921,75.0
67,21.47726983194357,16.12440993036869,87.06748666609734,75.0
68,11.870752086586183,5.115362227402107,68.57435866208863,75.0
69,7.740635042692866,15.928931060741089,53.46014191889652,75.0
70,23.7904371214777,8.079596366050051,72.33607818878198,75.0
71,12.213613604003514,12.6861913516153,53.95377395063153,75.0
72,10.03402759422318,22.7248170975142,61.127176744584865,75.0
73,14.264470821747938,15.355528859479778,79.39594141505115,75.0
74,24.57755429733009,11.33815546710266,82.50586445463631,75.0
75,25.996238181032886,17.49883619396376,78.39630438597482,75.0
76,13.285664663287287,16.48092196490142,71.13048788824182,75.0
77,14.928594109697356,0.9463017881324802,79.85733912377515,75.0
78,12.346048266888165,-2.9174922873843148,57.95299890678548,75.0
79,22.57481663436221,13.461723945259788,78.56730624025288,75.0
80,15.371205651543885,12.570199057478096,59.475108641168276,75.0
81,24.338012166039444,13.19176805635356,75.29880211440575,75.0
82,19.907529820717155,-8.698206471233775,72.47720938374108,75.0
83,20.851589689258795,1.6613013776378436,73.63090167977509,75.0
84,21.58248376698215,15.02718641082015,81.45405721397731,75.0
85,15.522053663989691,20.065217324212874,62.09418920534574,75.0
86,24.429669072925552,8.847687464620893,98.67215112256356,75.0
87,23.41659874683971,-12.425825448106675,72.68987054277804,75.0
88,14.079893470611262,27.071499860656804,54.04064446091889,75.0
89,22.23443209508288,3.9548886290382175,93.11520269642736,75.0
90,11.74317255574175,22.08332403638404,66.00109666139599,75.0
91,24.765139742824253,15.488789311352662,104.3235068115488,75.0
92,19.451557978645226,25.245832566761372,64.04534063780235,75.0
93,23.491320721416646,17.7328756388263,71.20236192481875,75.0
94,23.53561588545865,-5.224688916011644,97.40710036019703,75.0
95,13.892086780091356,17.39585046612531,65.64288506012038,75.0
96,19.01401347720028,4.123261386305496,64.2599534732481,75.0
97,17.960456429562264,1.5651935852390775,67.58676239492947,75.0
98,17.24682814643968,21.771549001836437,78.17907144575615,75.0
99,17.711135872522075,3.2000707751948667,83.45500736119556,75.0
100,26.03952289327116,8.70668571552984,87.85427104111612,75.0
101,14.135381249462672,5.457818326352175,61.74113873691915,75.0
102,14.963472873372467,17.321522213694262,52.227141151020604,75.0
103,7.9960997689392155,4.165421495074693,61.1082568026006,75.0
104,22.139158800797208,20.089888799752245,77.65301231454168,75.0
105,13.75121617203012,5.175861771622927,72.21411015795557,75.0
106,27.493166935919845,6.843486553272179,93.9808138715053,75.0
107,13.001180151278817,7.097867944520938,61.572424995007104,75.0
108,17.489420969983797,8.921690217265699,80.44432724856027,75.0
109,15.122259201624674,11.6365031733292,61.461109190788314,75.0
110,19.187087719328296,14.824871955790357,73.41647084982577,75.0
111,20.124330393212023,10.666549370490198,89.74203230434611,75.0
112,15.93862406604357,3.2271682289347012,72.15842359584019,75.0
113,16.737415936329537,10.631784919967535,62.55780281337813,75.0
114,19.684781885937532,28.29340077341024,93.7631665713971,75.0
115,20.81723168774774,22.118981476867987,85.9755394019745,75.0
116,14.147393960233462,6.570478367711745,66.22262811318849,75.0
117,15.620212558079018,12.197716094060706,85.60451728158372,75.0
118,22.73107054269844,7.535645158505283,72.82049867859004,75.0
119,19.161390223830296,26.013424948016173,74.01676695673845,75.0
120,23.279517560377897,13.883988590666984,90.62509536375251,75.0
121,13.598089454918338,13.84587635669071,64.84847684246247,75.0
122,19.740971730368138,11.006901200519945,79.94952728990951,75.0
123,19.576620365486207,3.859238377934788,84.36284913050865,75.0
124,25.65868555923196,-5.801931914759459,86.19934466890213,75.0
125,19.254061756782097,17.63181252412248,82.61165495237053,75.0
126,14.5914351574305,14.968660344363283,82.62332752776865,75.0
127,16.409558431767593,16.427833194148448,76.00405380746041,75.0
128,18.21059986868116,-3.532436842864092,84.58480763257818,75.0
129,18.35293237835649,-5.234783324713945,66.22577247384251,75.0
130,19.98084201089461,8.48343834057508,78.59015001219113,75.0
131,24.500740645078793,13.527482717552743,91.9956593422452,75.0
132,11.852124885182082,11.949852612944698,56.758921190407804,75.0
133,20.249200544416695,3.1509459802018025,72.67086551545036,75.0
134,11.83596048395289,16.187026289681736,66.15851528895833,75.0
135,18.280117113465515,11.968505828871287,80.54093814794398,75.0
136,13.44258382730645,1.8955088145349839,76.51142593267431,75.0
137,13.349293044999042,-4.108298203457236,70.42903560908047,75.0
138,22.769975281983722,7.640214172268447,66.07559852137169,75.0
139,17.638395253454966,10.722287503786186,71.28442951639042,75.0
140,17.324639263120623,3.4795840090640535,79.03035363872856,75.0
141,23.151623768786912,12.446912319523452,92.07232648217479,75.0
142,13.840182003921106,8.935984880777811,56.79718914829713,75.0
143,24.30684715730622,-1.9166487836105297,79.63909934170877,75.0
144,23.787528802626074,13.796551049848192,79.23116410060909,75.0
145,20.66585937371597,11.412674403811652,87.5944579131589,75.0
146,17.892560355030316,16.402216365722808,73.99895896498789,75.0
147,15.147491454620294,17.653219633621838,64.83349672067921,75.0
148,17.143907400155957,9.135532161244063,67.83945282661725,75.0
149,16.540753961047322,-1.549563579396148,74.25889003955928,75.0
150,19.736909951215978,10.393879407308477,80.48994472261025,75.0
151,15.512940901006427,6.533527695617927,59.41241180759871,75.0
152,20.195542110117657,-4.167953780253475,70.94934593174123,75.0
153,26.382531326900093,13.439222135353212,100.49653046047789,75.0
154,26.48343036433255,25.554648952463342,97.25613233586158,75.0
155,16.380010331688887,8.954161607809226,77.90018526028119,75.0
156,22.388919245748045,4.628857253123101,78.67899228394448,75.0
157,12.351477132691134,-7.0557501942121235,84.88886722518524,75.0
158,17.743114555629475,15.445083923568644,72.51117291295643,75.0
159,20.153065323594806,3.421531486542613,82.43437674951173,75.0
160,13.89689337997852,4.7692937819146115,47.76641436769274,75.0
161,21.80664135721691,21.45923063665475,88.39704189593536,75.0
162,13.711215079060372,2.976595592384597,59.301753569827554,75.0
163,21.382384254265762,9.693425803890866,73.80376641768143,75.0
164,15.367807760260792,3.067231014458107,75.1730503571162,75.0
165,18.431776768648728,23.749863651706455,85.59517228744045,75.0
166,25.87205196384546,-10.144813015660915,88.887818258897,75.0
167,22.222966986741618,8.11001233032619,98.7607473165503,75.0
168,16.50141467286732,-0.6943688971767479,68.78566212596512,75.0
169,15.745200168349829,15.765214419883332,51.04230325159304,75.0
170,17.14763632154697,15.125997945524906,80.41413059638248,75.0
171,14.213518824704725,-3.487536410783438,66.16191777237083,75.0
172,17.75208217082294,4.350128733569185,71.84704610312455,75.0
173,20.779348487006445,15.58631799324166,102.0666852777917,75.0
174,15.642006993687012,10.379034459187817,69.23501414259454,75.0
175,6.702182481968121,14.186639792215573,52.04174275278244,75.0
176,23.59562959422391,15.376943748875028,80.65603383618978,75.0
177,10.913331842816268,11.143795621300926,57.079501164573784,75.0
178,13.945972498871704,14.183498508459106,73.88427545905668,75.0
179,30.699016098225595,20.94295004175483,95.93958435680442,75.0
180,21.001262165063597,14.879871841234952,91.36264340483213,75.0
181,18.84548402531445,-6.112441442733685,59.936444895721074,75.0
182,13.906579909713587,15.091874764415719,71.94298171366151,75.0
183,24.36603857646896,6.257821360238807,94.96040240071619,75.0
184,9.54065861818355,5.7962828966990045,68.04922936860592,75.0
185,20.65190863641945,6.218627290004898,84.25119391950767,75.0
186,19.918388413712762,12.497369259662289,80.02815922247281,75.0
187,24.829254579970076,11.73308185172494,69.09086873329862,75.0
188,21.868434074346585,6.401409262178355,80.82228886285048,75.0
189,15.655601008711585,10.272853813708094,66.29226000740603,75.0
190,24.708217101971503,0.7953092902995724,86.67993181015137,75.0
191,21.716370882350606,14.19780888083622,76.66230450761773,75.0
192,20.195038339633385,9.654803085141598,97.84701587576994,75.0
193,12.987684401546398,2.4625176815473635,64.86234965726915,75.0
194,18.80571600769197,15.55099583708449,81.34539450999355,75.0
195,16.588927690295623,4.383540454327329,71.40651384224941,75.0
196,20.386635746125613,-1.7342928125674177,65.97129703201945,75.0
197,20.322651686178013,0.9752893011204478,86.96593161115206,75.0
198,19.353004083760553,9.64360196269086,69.31306235215271,75.0
199,16.518480046667417,19.131008319279175,61.66921735851101,75.0
200,20.663959736762198,-5.74789193829578,90.85933576163605,75.0
201,22.757136122375417,8.697237526195993,75.69099368588073,75.0
202,25.17252980523578,6.985266187840049,88.96744482563967,75.0
203,15.755359749030811,2.640643500993824,65.70714966677886,75.0
204,18.746573821636815,4.826325701230131,73.56226958646293,75.0
205,15.173114289466655,9.72448273890354,79.81210517468438,75.0
206,13.637395251856299,13.794558326514593,51.7243264458988,75.0
207,12.993328796200018,0.9869846749005013,53.32007945749945,75.0
208,16.948044822470553,8.270778640062789,64.16706216725743,75.0
209,22.36448494708945,14.227371910503095,86.71325586181032,75.0
210,22.64664538959063,18.78409174378909,76.52897176507419,75.0
211,14.6039873699554,9.22322411344494,64.8436618303362,75.0
212,19.954506352454263,5.992303600229081,79.73669627942819,75.0
213,17.95693388103876,17.415652138752264,79.51928174317268,75.0
214,14.602405932423192,-7.523374167995581,71.42482654261066,75.0
215,11.379569456252238,15.661572650842178,59.682995764957504,75.0
216,18.315995155660183,11.414163922003882,68.99081599978491,75.0
217,27.293520516703232,-1.9956207599661102,84.25776370725751,75.0
218,23.21077593376179,22.422931082325526,89.5392722370725,75.0
219,15.47794789387615,23.7100199038603,72.11171383842691,75.0
220,20.522893852139262,11.439347293999958,79.50369189899823,75.0
221,24.917978154259394,0.026392613610013882,72.98221151447315,75.0
222,9.393968185067981,10.169063252900559,70.53856601657809,75.0
223,20.26975393926065,3.5277840126095654,71.89240740033786,75.0
224,14.426505658026525,16.780269514253188,72.76222928094143,75.0
225,18.64431545162184,7.317013990045742,59.62706978801722,75.0
226,25.4748043906947,15.76688672302588,78.58509962237784,75.0
227,18.538118671669043,12.522834129981367,57.94286275195335,75.0
228,11.075733226337805,11.679573073419318,56.756562147263395,75.0
229,14.061957517889152,2.069692594646847,91.99830951575986,75.0
230,17.676232481563197,17.79537896685419,61.55210962782567,75.0
231,25.60571081936735,-1.7767875942685567,100.79656528649141,75.0
232,19.61717950103826,17.669090953548007,93.14755564638733,75.0
233,16.357691388190524,14.868433349949303,67.46409548546215,75.0
234,24.12632293815392,12.94413389729763,102.48249842366955,75.0
235,20.60505388337813,5.462569037713351,83.60631628331102,75.0
236,23.751125863791728,19.756357030640615,95.3822344639923,75.0
237,15.47755214807166,13.274083229582033,69.909829106288,75.0
238,20.26508130084874,25.62931232041532,72.65022646204933,75.0
239,22.410788228838086,0.5789287106426961,88.40950957263975,75.0
240,17.669471913364184,3.6769105825589197,72.98769722989037,75.0
241,11.257437524912188,3.722564723012068,59.26643935292264,75.0
242,23.679632906113277,7.770617843042405,79.03478104460936,75.0
243,12.378159169627484,4.708572937066242,62.46961831209702,75.0
244,15.245140431321305,7.377726215126044,62.00969070713069,75.0
245,18.371054411426087,0.018797415567345155,75.7442686735821,75.0
246,16.88076850727566,15.083716896133907,72.76178749193465,75.0
247,21.28094611923712,11.018888892873754,75.255040749292,75.0
248,15.942743465173603,7.352639540823924,59.80874734504733,75.0
249,17.835853257294858,4.416680119144969,71.11215608433537,75.0
250,17.230266190858643,18.92700594055572,70.17465336304214,75.0
251,17.861886036692905,10.778765671953046,84.02851737695637,75.0
252,22.81510487631216,5.009298942967218,73.46268197116845,75.0
253,17.89785007490228,20.33124285196253,87.90925885306534,75.0
254,20.71444205766304,20.999527701944473,87.87060443812314,75.0
255,22.488564083567073,7.335601941007491,88.83213270383311,75.0
256,22.00837632157446,8.189331849153344,82.91444853590123,75.0
257,8.299551766081219,14.415298920446961,51.81282102136878,75.0
258,26.560990608213597,-5.169001243808756,89.99859572610924,75.0
259,12.711640231470051,-1.9179095008952558,63.542419160867865,75.0
260,14.207099415308639,27.396264767713497,61.788063780638545,75.0
261,14.47990998345667,16.87674607722951,84.69699950597936,75.0
262,19.525974372297863,3.9201353133195598,74.59456810914003,75.0
263,20.6463141999533,3.551758313178322,85.08911214458124,75.0
264,20.357747835486258,20.022431577194318,79.57128272582469,75.0
265,25.076932038697127,16.217133543728583,87.06592696200599,75.0
266,14.29800183822523,5.116514019458879,54.29680661466236,75.0
267,18.143187558715915,6.7709022555465,64.57862449844589,75.0
268,11.038622852308325,-3.6900077952348234,59.18916971939681,75.0
269,16.682101053552586,16.534692735964704,71.6689084479367,75.0
270,24.696800592876386,13.942413542796206,87.14688229793659,75.0
271,11.335644004493261,-1.0169159891798945,58.73642301615297,75.0
272,18.59862164029421,9.410786224243333,82.38170950621029,75.0
273,20.040659655911185,12.189193575057025,77.97100361254942,75.0
274,20.585018262927584,10.175177088087853,75.4656031003799,75.0
275,22.00267706065785,10.945190980805863,95.12448482903831,75.0
276,14.50439565115415,19.051842122638142,72.4593117851798,75.0
277,20.742217507172597,-0.8586274165388517,88.3055873679454,75.0
278,24.684767528988814,8.413237068774928,63.81104573167307,75.0
279,9.987765451634383,7.061128138205863,67.08007004292777,75.0
280,19.022049924298372,4.74993586320218,72.87712111229963,75.0
281,17.549636122355498,8.196135376185687,71.4209611992399,75.0
282,14.359473764750712,16.341760987139118,65.41226352678359,75.0
283,18.613023692820303,7.145080869090809,58.46213589467927,75.0
284,17.938461071368522,29.8588366002016,67.32380607144111,75.0
285,11.56795083374729,4.257330666340211,82.01164591095214,75.0
286,15.824624927636648,13.653671887486617,62.56081955107437,75.0
287,20.077289467760007,0.2580341989112984,79.5053784674779,75.0
288,15.051591424898607,16.93846159929184,72.92404600125293,75.0
289,15.00769661276509,0.639660463732854,58.65075104748883,75.0
290,26.126867746761096,18.924391738218816,99.6451165591888,75.0
291,20.863192409394422,21.514304690998642,73.49838244273072,75.0
292,23.157877097939952,5.732426995083829,72.51638910525644,75.0
293,13.840419352909734,0.7887867559956785,62.54489175776769,75.0
294,21.7523215547932,15.998873067172063,103.7163780696407,75.0
295,18.046803951696067,-0.9291093462871416,57.376269354617676,75.0
296,17.721529627033206,9.477519814746406,82.45423690934223,75.0
297,22.37462279305032,18.08219708117708,92.75528523717747,75.0
298,14.020598549860235,18.384438191899783,76.07458873446879,75.0
299,17.678449254815902,27.36902405700435,63.6627612126772,75.0
300,18.766095269218265,11.310181800989458,73.55695598262314,75.0
301,11.027956272653011,17.391826939316726,54.96027567855429,75.0
302,22.000450750941976,-5.077288453405744,73.39434199759216,75.0
303,16.68215237407678,-4.998905325095569,67.94745734929481,75.0
304,18.14187632368569,12.643333498712886,74.28729927498155,75.0
305,15.428568576416199,10.71871117779112,62.07635438766062,75.0
306,17.1459236000185,11.57624696920914,77.79763735395665,75.0
307,14.845175348491845,18.359122976237337,75.07679136854705,75.0
308,13.976494504017593,8.958952316456237,80.77355894128328,75.0
309,21.562268924283458,10.980137346724922,89.16307348537275,75.0
310,18.970511239163017,7.254640285939862,84.8525738259532,75.0
311,12.395198252270312,18.5419709505217,49.650063745160544,75.0
312,19.6892745022709,2.80173246940128,72.75947761014635,75.0
313,24.58739430298199,7.2437355681411795,79.75439894700257,75.0
314,18.24495391672116,6.665950937145987,68.35919984898052,75.0
315,19.415777351814683,1.8939485206678635,66.94790557199592,75.0
316,18.01029225630684,16.80489449111455,79.69021508134745,75.0
317,19.736136667794373,14.627087373973357,70.39100529091584,75.0
318,19.014199058520667,10.612353232851342,77.22907938366916,75.0
319,16.284783680282892,25.307627979567698,74.02127009083468,75.0
320,21.044793034718527,18.84254619618826,64.42288961758301,75.0
321,24.226666563075632,8.72494250763955,84.0809384309622,75.0
322,16.98713589068709,19.732690882170115,77.06748008461054,75.0
323,17.342163726828886,21.4280381433122,88.08913659108153,75.0
324,17.656023407955757,-9.345973777340689,67.56766598011092,75.0
325,17.514532878295697,5.4047210937629675,75.23301379558902,75.0
326,16.1816840736317,21.784942320914368,42.75332744271258,75.0
327,15.689655198776789,9.550538937958056,60.890046101690935,75.0
328,20.98589767300598,1.9308830299692534,61.71858671200742,75.0
329,13.839439392456608,10.42981749980187,80.96647557387044,75.0
330,22.676011128934228,21.319350908142887,78.44413648897955,75.0
331,22.943951222010803,1.2759621381240587,72.21335514241954,75.0
332,15.42634737341207,9.361632401865448,66.51659417565665,75.0
333,21.06659789667014,12.071141019597121,73.04747782796461,75.0
334,15.757373494814352,-0.13328252687163555,61.33893521169731,75.0
335,11.937649078468286,19.047621749025602,62.0121808596527,75.0
336,18.5071919158149,12.575953668717727,69.29901792991546,75.0
337,16.26736502436152,-0.4724690108506344,70.3409599569588,75.0
338,20.951650679519275,14.053674426540523,72.00116307129136,75.0
339,13.499214996741667,0.19717828900369838,64.31354646467616,75.0
340,19.09269558464684,5.26711499965195,85.62858827269321,75.0
341,21.07560037955571,0.49241739730595313,73.88151207602426,75.0
342,17.72241318447544,-3.9942426908560122,71.48416122024283,75.0
343,19.38994164267194,13.93797886402971,82.5348873771767,75.0
344,11.550160806045918,12.1753457351237,62.24256578775805,75.0
345,20.448876009963904,15.21178889197068,78.65037169000092,75.0
346,21.036453319435598,23.426053107077756,91.20075762058661,75.0
347,17.016985733257833,0.4793967531222112,64.39860565026395,75.0
348,18.546744521122843,1.2477635872539912,76.71283565328912,75.0
349,20.45489985683392,5.87398094692259,82.75184890026415,75.0
350,6.792477579883424,20.49150140550921,67.79342692926258,75.0
351,22.779676892726346,9.920915473121081,81.67294819781561,75.0
352,13.512711703426678,-6.634364603901638,65.88362785676597,75.0
353,25.856587258035237,6.646089215445281,90.77459636170836,75.0
354,19.021823534506836,-12.888118293795525,66.84212600576102,75.0
355,15.794966581354977,0.7089829443151761,69.88142028421865,75.0
356,19.449131608250582,10.20312633520115,75.87597130776781,75.0
357,24.38979217137198,17.362320696865943,97.43297447326408,75.0
358,19.127520520778734,13.129011971522528,74.03952436829437,75.0
359,17.827825518363774,9.360588303067637,79.25099601375638,75.0
360,15.465114031030643,6.6816072751017686,65.99002292790026,75.0
361,15.476925804811508,2.8771492793022766,86.96069119537282,75.0
362,21.11127715301361,13.840955081647536,68.63368278553729,75.0
363,16.846282011044767,15.004075829537058,64.17774222405282,75.0
364,18.765746915486385,16.915885119681473,77.36978105507131,75.0
365,16.26337736970605,6.085347545298131,83.36109141968167,75.0
366,15.037518389819137,16.094905505823448,75.69144532538904,75.0
367,15.972885713368749,24.793273801112093,70.19660918729457,75.0
368,18.359306850557456,-7.43655185246099,78.81918934147394,75.0
369,19.841897779860982,17.006762350858573,76.74333796619395,75.0
370,24.84149910946103,17.151306193499614,103.88823707821354,75.0
371,19.88791784984287,1.6430766370394236,69.14474421489342,75.0
372,22.769050300477687,4.009391836683545,78.96992774677136,75.0
373,18.32019303856478,3.602089842154486,76.20434948517122,75.0
374,11.639094038738444,2.591162525283096,65.37198590105336,75.0
375,16.29102494113408,2.819373061022553,75.22655854735453,75.0
376,20.577763124221114,2.53410255949336,72.1832705615871,75.0
377,20.962016629177963,-1.2693328025368587,79.06927158689116,75.0
378,5.606816492922039,8.00843406763251,54.51632896719163,75.0
379,17.808166664796044,12.587946958380764,74.61134856296127,75.0
380,21.79655175624794,14.6546789396711,83.25344001626986,75.0
381,16.52372382598645,19.317439338224986,68.86615949646486,75.0
382,13.8513844217047,-1.9252137070829463,60.29343558797557,75.0
383,22.64384467679719,26.784270587206446,79.13147791427525,75.0
384,16.33362173799374,6.100983502703572,71.92831942741125,75.0
385,10.0964551491237,1.7387853785487168,50.50272201131376,75.0
386,19.208829831608128,9.138738097623586,67.34039012113907,75.0
387,27.637323454156075,-3.8124668305547633,79.63459579418975,75.0
388,22.546054365802732,9.097325448874097,83.16800842316272,75.0
389,13.16109779317462,17.907273771010953,65.59435807187548,75.0
390,14.713787232663732,5.113865506866457,70.8653953026109,75.0
391,13.355995995393137,4.731025155367445,73.08599738832586,75.0
392,20.014603235957615,5.388368282952776,79.26222023925695,75.0
393,21.689007180173615,0.39879414788721235,66.45950992046329,75.0
394,17.367740648682606,16.8694539389894,57.42610281113723,75.0
395,21.51362368928837,19.003673357222226,93.01288517688717,75.0
396,9.12322477830914,13.93991011743833,58.520155730293354,75.0
397,20.815174525155953,16.543925775874776,78.57282055928484,75.0
398,22.052359570451006,2.3171681167044706,61.69690407257596,75.0
399,11.479433827681436,20.431475210986363,73.64914521196044,75.0
