unit_id,ConversionEfficiency,EffluentByproduct,ReactorPressure,do_RegenerationCycle
313,19.141516948037548,29.190870231210766,77.19084523322192,20.0
314,20.63700960995847,7.599216142122416,83.67117111287514,20.0
315,23.918761722602106,2.935561557537339,68.47316863062775,20.0
316,22.35100778498829,11.822854464651407,54.914457995164376,20.0
317,25.575369365164708,12.396388163652134,69.27109349736274,20.0
318,10.575800833921518,30.233708783381072,84.89795745417776,20.0
319,14.757977191650404,9.201552893608993,58.214727372895695,20.0
320,18.658123038536466,3.6699392019489405,63.81074247914968,20.0
321,3.4778750675013783,20.41606090842838,78.37203887877239,20.0
322,18.53315008494457,12.333646878876475,71.45358278964953,20.0
323,17.333248247797123,22.28918069420763,61.75791844147663,20.0
324,21.376705872723,0.7385117235261198,60.41289572131639,20.0
325,20.992691358515042,6.951258567936696,63.212789295959794,20.0
326,10.228522013473306,4.801202073491805,62.69962389750626,20.0
327,23.9294406981423,25.117270736919643,80.8321318749505,20.0
328,17.263571058731614,15.787948279706487,81.17617648436588,20.0
329,7.626832464168615,14.29887820084186,61.593337729931854,20.0
330,22.965597381212266,8.818833304900483,81.13713384037408,20.0
331,14.722423302692409,12.956742011967401,71.23559178585711,20.0
332,17.92175219401439,6.375635298529252,57.943589312540524,20.0
333,25.62644008409083,15.292176661093825,59.548044220269205,20.0
334,11.468676032138344,13.687006996024346,57.375504897314585,20.0
335,24.353048205278032,12.191620094180001,77.37889583459783,20.0
336,23.570541225806895,25.704327012567624,68.04496207706079,20.0
337,10.619592340114613,23.853675138740435,75.60338887300796,20.0
338,14.719414834113289,13.908479222984301,67.29354781875483,20.0
339,20.16928622603169,9.81973347011948,73.56301505583411,20.0
340,23.587892098219204,11.127024893527974,77.1086927911022,20.0
341,21.492748980603743,0.006220981923798163,88.08920011862756,20.0
342,13.37228134143952,16.801287216610884,80.39895739011061,20.0
343,20.938097697214744,12.070651858807114,64.96563233725786,20.0
344,11.439142233571667,18.882211474183848,67.50188248010515,20.0
345,16.41711375801995,19.305827942147914,67.56414125762139,20.0
346,12.00028258341436,28.27341275318171,71.40101549475263,20.0
347,18.555397565542965,3.5288221544151765,72.20435666019085,20.0
348,23.40868846237616,5.373705806119172,96.98176839107163,20.0
349,29.793124994739717,7.046513509382274,86.44425963219169,20.0
350,14.252786528216456,18.47590853816493,67.69468054079724,20.0
351,18.147860509205863,19.774671706082955,70.68765889492005,20.0
352,20.90401113629315,23.937210863543026,75.41111368279813,20.0
353,18.89450620590444,17.263137310199102,69.46611977338542,20.0
354,15.448758622762886,12.185684809835067,74.55009262414373,20.0
355,11.43401436002044,20.01915054333331,55.80639173378798,20.0
356,15.95486397698515,16.9911291227298,58.614040947146265,20.0
357,12.810235067205527,25.57913437748406,71.70876231398891,20.0
358,25.072742350117608,8.017314805382597,83.92098301124508,20.0
359,22.96867032563709,14.373609041199025,80.55608967660045,20.0
360,21.36818250615785,18.909817000028116,87.6903645075714,20.0
361,22.22929126334935,7.7094165231035925,81.17839375972869,20.0
362,23.690581549602364,21.328948521519862,80.65917570861819,20.0
363,23.353753908495538,7.226663694567582,94.01607648393083,20.0
364,30.323927744665113,6.777841958852615,91.56124093661263,20.0
365,25.957522009256998,7.412680287087096,53.57803483426912,20.0
366,20.12226885979302,2.5222204526818564,71.7240189024675,20.0
367,22.18043905289551,13.539592128552691,89.94302218854216,20.0
368,22.621623124840927,7.725276443972551,91.00828281698612,20.0
369,27.871183553234257,12.092891759105909,92.50892694200842,20.0
370,24.38024016367312,16.144366430813378,88.48468690224982,20.0
371,15.208527237393524,17.29627114471782,54.116561316857165,20.0
372,19.14603756036563,20.12172025025945,76.15394945037127,20.0
373,14.250512650782994,16.5761800589533,64.24641010044648,20.0
374,24.586055750022588,9.319085861024698,70.40958530142197,20.0
375,20.258667238448236,12.926884166230446,82.35837496683538,20.0
376,27.39257558135043,13.793165725534484,81.78912083421768,20.0
377,25.71682551743768,28.991016389113433,95.42547839080027,20.0
378,19.50343241912281,3.488532732325141,68.05758050755145,20.0
379,19.502313425056023,21.407632354101047,86.1648065694475,20.0
380,26.521768073565738,9.483886717262335,85.66385363780864,20.0
381,19.41712536697419,16.90427223191398,71.53340794741844,20.0
382,23.33247081477537,17.514679976468138,70.13017517063338,20.0
383,17.980516084795177,18.123461704956892,82.46589577773446,20.0
384,12.276494614715943,4.3655326432962305,64.18684180076002,20.0
385,21.768577485869784,4.26002720796782,78.02006621946418,20.0
386,18.193034130486765,26.919140975455313,59.47716435121195,20.0
387,12.273180885425404,-1.8009507912249703,59.576526392323736,20.0
388,14.981868773984422,6.183945920020546,66.42044313345347,20.0
389,20.295652444556694,17.73023624133076,86.28836529705983,20.0
390,18.185392260835137,-10.838068926350884,71.29443062659281,20.0
391,17.95400852144863,23.01418973136076,83.0329636647488,20.0
392,23.227459922487753,14.137499685826082,63.775747117276254,20.0
393,22.4096643221061,10.254341168286548,93.51991656046451,20.0
394,16.33254226090567,10.802485889135239,75.56549486501416,20.0
395,20.026031528951986,16.068427514301575,72.85994059067052,20.0
396,12.309672806494127,13.26833387501981,77.63375513997774,20.0
397,20.19592779523501,13.141050494923688,87.23760478471583,20.0
398,17.22526506825659,29.976137004450543,102.35879930318444,20.0
399,25.669709932989175,5.353919235573423,77.37875823470768,20.0
