unit_id,ReactorPressure,EffluentByproduct
144,77.61557562849039,10.516258703543247
145,78.59827401702341,25.81599412030852
146,91.24138701065813,20.121374500938572
147,63.24534662313884,7.083273950801512
148,74.93879910638469,12.535977971918983
149,97.04953132581426,12.744235144615812
150,78.87151605838274,7.638063510090621
151,88.06040137528338,15.080482581470301
152,89.08811091309107,24.175246172170702
153,60.1674062205649,20.791773080581564
154,77.98669818953394,1.4370433182440312
155,66.90337873385918,19.82558048796487
156,50.44456710921144,2.5446802129752726
157,74.03011029138293,43.163791576087334
158,67.93592958984246,9.437810574263821
159,82.41216559818811,13.181672287210606
160,88.68309920348472,11.169478094323965
161,69.85665907645279,10.660400628195177
162,77.92990846833972,12.546417416643004
163,82.00687794306413,7.534723132553231
164,80.46248538283417,11.617594624538985
165,66.77400745051428,34.60821492076458
166,56.34561027093598,28.982210719524737
167,68.94494850764004,5.857077473657135
168,72.09569947868195,10.323445917455144
169,64.66671242310775,14.461066179571887
170,95.29623850400503,8.72476330792077
171,74.52070531980961,-2.3051897151788534
172,66.01439116110372,15.612961415243461
173,76.97329634822445,3.415064109113935
174,79.52269830834018,5.142398734451997
175,76.48180129832483,0.2694921158319872
176,78.04545759575174,13.594571350524829
177,56.33098333949913,6.077518406858783
178,86.49904638912328,17.85074612216235
179,100.67621965900368,18.724053478245786
180,59.95238989688727,5.348111783665333
181,84.56411739738479,28.54169470958831
182,76.95264486531246,4.969900802882099
183,76.2798647590749,34.679684561459354
184,83.68182332345111,45.23860651717945
185,68.09294904842942,9.296934307668515
186,84.48248714228026,3.556576743728659
187,68.04971446285342,13.480983793562446
188,67.62727959557854,-2.415387876409273
189,78.29061098791614,20.167872061533632
190,69.94897598831531,13.642337679018631
191,84.39566307138166,12.811291451251314
192,45.845925993712406,17.211477516447452
193,77.03372256954981,20.992852040193284
194,103.30597910650022,10.94171535183896
195,66.69839013741276,21.05674130456778
196,94.94894670096505,6.093473812709815
197,64.44287138237796,9.751089734817448
198,62.12472322614014,24.245592175914013
199,68.58273918255445,16.91444094669734
200,81.95550973595891,46.93897248939693
201,68.94853851142412,15.093390452523243
202,75.99780356502397,10.582713438883106
203,55.35353741487129,14.447713293042934
204,74.45600634891869,7.677460292179795
205,94.96093488393564,4.426748828652985
206,81.11803507808318,8.00442454337517
207,62.979225189649284,13.787569315398535
208,68.34674432410328,15.008103767209295
209,65.81411597165263,35.123460877048096
210,68.48140368504812,22.164321060220704
211,62.32366497963702,14.630454753229895
212,76.40371538889096,-16.727446807881464
213,80.31499867153643,24.663957196856895
214,72.55964276179856,21.886551181351596
215,64.42252900907216,24.544311541515377
216,82.53708053005951,5.610737978094458
217,106.80357246952236,2.1043199058404616
218,74.57412624169419,0.4716477790392162
219,62.73494545804217,7.0501060882108195
220,64.04789219760784,0.8596979963230318
221,76.12909658455717,10.873851619215348
222,98.21372453479661,25.976924766366743
223,85.25708599733119,5.87899853357876
224,60.5390730128608,35.91620572055247
225,83.50502785702867,8.66159232191463
226,77.79977222433999,17.621514559674726
227,66.13342160770982,15.945642736588045
228,90.29919645251809,16.23792852792402
229,86.48397012710869,6.084793795188609
230,93.45024323629411,39.372420802426475
231,62.939784639821276,-3.1883409059934884
232,71.48417725871857,13.040056207055063
233,86.33372565231552,9.302120300761986
234,46.23041314525865,39.17928567131991
235,66.9826867895042,11.123214651329983
236,78.19242787863382,23.94458181565716
237,70.9086691609536,20.80739235006987
238,79.29345036672969,19.45461892461146
239,66.56223462905035,6.211581913824189
240,69.63921273833871,0.25169308496459664
241,64.38900424901597,14.017362884883989
242,62.91878846748789,36.077835165454125
243,92.0049240059519,44.65616038420087
244,90.94676533264371,12.908805447396572
245,81.21156747164,25.40214857744996
246,66.93166064011234,7.966379710901592
247,68.69103751997609,29.403374335402646
248,67.23991413662603,17.206078596578706
249,63.91677720458259,12.546545593239834
250,85.55016978517128,23.953571599555573
251,66.35859877896036,27.906943198730865
252,71.470169019518,-4.965675930851301
253,93.85152762443245,11.60498157807813
254,63.965734851363386,18.01269362238977
255,89.91253596401843,9.151452271847567
256,78.37988443515422,27.00136225207464
257,78.80456864796254,24.597286575741418
258,59.93117513580028,3.1557141227848238
259,67.23570045430189,23.947799586335773
260,55.189330860425144,7.960872506566315
261,48.865296544121634,-5.959904638841376
262,72.24273062108816,14.594754918298225
263,73.80491809003684,40.09854998645809
264,89.02437907002991,12.588976535503758
265,61.78216538213282,-5.761447756368739
266,74.89236054152262,-4.102718488789387
267,73.99801246569477,12.337470609477492
268,70.26383702305523,6.609564585986668
269,76.49858118628818,4.922194320553917
270,79.8531776379648,24.828007134826464
271,82.43460582034677,19.296035443565493
272,56.49839321940798,15.183305330234688
273,73.45459436213865,11.775177125316716
274,76.2706283232389,15.394686538452902
275,71.79772942581155,18.949917708930055
276,85.19533009295428,13.90906219627309
277,80.1132360786007,20.515351865227988
278,85.64110273152347,12.956567484510826
279,95.02638084232306,42.205205881864785
280,62.558261889790074,19.14561485431723
281,64.02709112671954,9.529170961062768
282,94.0008357669482,47.19603461244574
283,74.35931294655511,20.251247795733327
284,93.25259282580981,10.016836091920002
285,68.64054854343556,16.090319065205453
286,78.30100068158129,-5.491211318987471
287,70.38247119226794,3.7241312281637544
288,58.62642076441255,0.4050072767928192
289,94.71861813747752,5.352138179758716
290,80.6007540466879,10.393586893673753
291,105.62613588804012,9.831017760665867
292,66.23884302755425,15.829845048573103
293,66.05337298394485,18.753254752347104
294,64.63839857875722,23.778713623765938
295,80.20490732542449,31.590969248983463
296,68.92920311216032,15.124798827006943
297,62.688990382151786,27.38893927632905
298,66.35946760767274,10.382802004421643
299,69.31009083444343,32.78643870825438
300,51.726950628729156,4.209926431636035
301,74.47335424660204,12.16671167091436
302,90.26476014088306,15.170963892349699
303,65.37605199643248,0.2200290858566376
304,84.38787746984296,16.50934831633233
305,81.11145012384773,15.305312983832572
306,96.04629473567682,22.846387540064296
307,71.75098074165169,26.990928168558913
308,74.70446704687511,23.56355981355653
309,81.72080895086037,8.529904587412968
310,75.77360084617075,18.314406780412764
311,65.58203521269726,20.630506873553692
312,54.677406331677794,11.602265444369248
313,83.56947119091471,25.508721775436523
314,67.37282837395055,26.31878283929089
315,72.11354760019998,14.18831554681487
316,74.22329702397067,9.863822405725635
317,44.03892910617657,30.77244480603546
318,72.47521103359391,25.054444137109417
319,81.67408841296317,23.20134835697324
320,70.29983321522145,18.264097119014217
321,75.09879682084235,11.903605375053125
322,68.30559106820473,19.387063517188945
323,89.4893457527246,20.306591423907555
324,60.186802400523646,13.23874530325675
325,70.56678521983515,12.821707052381333
326,88.08491881253796,19.262831341548704
327,84.49821274242039,20.90389697207692
328,68.62054737908265,6.489621636019685
329,74.09878248348623,26.42946131789937
330,48.26995194630532,22.314175875985242
331,51.23013087566406,5.2504149445946915
332,72.61351376905354,7.429782274858207
333,89.55136658241861,21.199128187058243
334,64.21816237681033,14.814041857139127
335,47.037570923837514,1.96446080553266
336,64.65012655916128,17.29874083628429
337,71.0829303038393,14.75057154237545
338,52.91783505709093,41.04017328390389
339,60.54435741105626,7.411978194030457
340,87.32266160789736,-2.7066984600713084
341,79.54078987790696,22.376491522204383
342,82.02016933338858,-2.635930817413527
343,80.7026781859021,21.43072077665763
344,77.96149003489818,16.788630156750816
345,71.37360689455852,6.668451410254464
346,82.45999135478291,17.697020561893886
347,73.13772264152004,18.386155678835713
348,69.37580402361905,5.730372271226937
349,72.43881260750149,19.868789431691454
350,54.50815009527425,13.613958369272044
351,84.59656976846233,29.82916264600056
352,79.41840029680384,14.787793416631681
353,72.65291044296184,20.94936817234269
354,77.2004665953255,18.4389542108188
355,84.65050418360563,10.772261160871487
356,94.2166757812773,14.04188314352996
357,72.36386360417205,16.695835560683207
358,74.37565693968723,12.422848629500995
359,82.90880777468435,18.989451432742413
360,80.87235426306563,36.82756285785718
361,77.67532034103509,19.791452893363584
362,72.59384752682924,-4.787046914520028
363,65.70557231701713,6.350340839785461
364,85.03929448241338,-12.266085172860436
365,67.97907620131038,14.279028544962781
366,80.1733448849038,24.848436487411803
367,81.68548497107449,14.323943753493776
368,86.12408056097733,22.021199812326685
369,79.65075381210366,2.275721045970842
370,62.46154294359231,10.76608775512989
371,74.76261917439497,-0.39180286037963796
372,67.41940563784465,19.370088131838823
373,70.25060203849606,21.040974797706554
374,81.51734291948837,55.64349664671652
375,86.0890260150373,7.331682122668538
376,78.93279158928621,19.28396607306919
377,97.56764527020256,4.196445604353467
378,95.67289525277762,0.44653526714652614
379,76.12597084042004,26.848794971574968
380,70.3729465464815,9.23043563706015
381,78.85013661623782,13.649822990073911
382,83.30805136891887,4.4673511567530415
383,86.38585811085133,7.892286502284745
384,70.98944729503276,8.958424114063519
385,66.19156773390823,0.3087313975346362
386,74.56395912492648,5.090193196754534
387,74.70294754820087,18.55514144704092
388,99.49797183436065,26.524107146925317
389,70.69894453605147,0.3423972689498438
390,75.07914022226852,10.122302940305321
391,95.88888706593556,18.893820322987878
392,74.53345408294537,21.983367424174
393,91.21781423092969,13.247249065840514
394,69.4508722072844,3.598728032378533
395,80.72268532859866,13.507508024593548
396,83.8810227632688,14.28113073976847
397,67.82308665729882,18.451948980126552
398,66.8195876883143,21.19802409524827
399,64.7066460226144,0.7322532935998982
