unit_id,ConversionEfficiency,EffluentByproduct,do_set_PressureDropBed
98,23.629121913205477,14.860391498249726,75.0
99,22.99149022853748,16.939207565072074,75.0
100,24.840440470141903,10.451468145083192,75.0
101,11.911086981100764,9.94551826088548,75.0
102,9.851451931201616,13.702460444397293,75.0
103,22.829488389292916,1.191742067737831,75.0
104,23.00164454526801,11.306170776067553,75.0
105,16.707906552343893,5.368788927674321,75.0
106,18.734565465748815,5.727290562841246,75.0
107,17.95711627838251,11.834353571369073,75.0
108,9.529269015769549,18.00174454011544,75.0
109,17.764773563307603,19.013585334084706,75.0
110,19.24723867720271,24.552851802009975,75.0
111,16.811739579036534,26.78428468651974,75.0
112,7.6510100322213095,14.563571762284116,75.0
113,18.47472988475638,9.59560204671137,75.0
114,27.00501907109657,19.66145999761188,75.0
115,19.70127890964859,14.643285567948181,75.0
116,18.870662047758856,17.735655496770498,75.0
117,10.024924916581023,42.49767400686417,75.0
118,10.117009212160374,8.835536676918906,75.0
119,0.3750299390278995,31.738987257462487,75.0
120,21.209490213162137,9.653574011376303,75.0
121,15.593183713547031,10.883843880840207,75.0
122,22.444031936073984,33.54425106595022,75.0
123,23.585350720330265,6.906497087407519,75.0
124,21.563762729084093,5.305170771594364,75.0
125,22.70405817012728,13.489379691326613,75.0
126,17.496405387780747,12.341888708072712,75.0
127,7.7410724796318195,23.573680719418135,75.0
128,9.864053383923043,12.285144398305338,75.0
129,8.367763769985482,4.078402724375918,75.0
130,24.014290470195828,18.13113953267684,75.0
131,11.841565404880768,15.338272460649701,75.0
132,21.76999274604013,22.59506608715533,75.0
133,30.973925667666315,11.049709782502669,75.0
134,19.824956047733156,29.17336730407835,75.0
135,24.902471363538027,14.57951363222223,75.0
136,25.013840530238454,-6.260652590554937,75.0
137,18.90817725751574,11.383374395845438,75.0
138,12.015528846444681,23.19129850545323,75.0
139,12.351359638140979,18.58051642026826,75.0
140,22.656139931893886,12.548558138686102,75.0
141,6.381675262744041,19.83645891041166,75.0
142,18.344070053060662,2.4746254409696,75.0
143,19.20296829012506,22.893044750255953,75.0
144,6.165369640721281,12.84412566918378,75.0
145,-12.287718234390816,52.496424555940195,75.0
146,18.85807073214433,1.138310118645462,75.0
147,32.17012383949957,7.914759174613607,75.0
148,26.757425427244435,-1.7442375211305592,75.0
149,7.828891549225903,25.09121105340204,75.0
150,17.458873173319535,13.835001994656983,75.0
151,18.824603829081948,17.561121160666037,75.0
152,10.230758929223633,15.223910413011094,75.0
153,4.2414538928739685,8.938755736967002,75.0
154,17.997206972975476,4.067818800234081,75.0
155,13.846394005247861,13.919188321326786,75.0
156,26.44760038882485,-0.7365561431274124,75.0
157,24.00651288330632,15.066690522726184,75.0
158,10.326026215616938,11.462741554702141,75.0
159,1.5116903366149317,22.73215368725135,75.0
160,5.856930980770348,22.48464517050573,75.0
161,21.344031907748025,20.04900081635382,75.0
162,18.343655187978225,23.310787587534122,75.0
163,13.084230771184822,18.858638845044,75.0
164,20.123172918248905,12.001946243608199,75.0
165,13.471683268437296,7.775013311382888,75.0
166,-2.7838485033765807,18.570216556589553,75.0
167,17.163998602084483,8.173650729661775,75.0
168,10.79553789679722,11.975089186231228,75.0
169,2.2796430638191514,36.41993122753009,75.0
170,24.3428358931201,20.901084368434674,75.0
171,25.281347321714733,9.675400081495491,75.0
172,9.309432488448977,33.042415311472496,75.0
173,19.278935037856407,8.77068894450124,75.0
174,17.635943851637343,15.085205850114015,75.0
175,19.08469708328522,4.918132517424258,75.0
176,17.144408932887757,18.848848019011797,75.0
177,27.100476259098127,21.358457189974324,75.0
178,6.792054179021068,13.5358643546331,75.0
179,14.78613975866465,8.432726685453947,75.0
180,9.833659303910132,11.72958067524651,75.0
181,11.791051968762991,23.683775051024682,75.0
182,10.368633782913633,22.519578028883075,75.0
183,17.51279021532067,16.752827092471342,75.0
184,7.169308426926955,29.55424088079812,75.0
185,7.766275383828297,9.19863490117369,75.0
186,17.710167169709035,17.766593215605884,75.0
187,22.666349632673096,21.006445264698282,75.0
188,13.231546303042789,7.592447690102069,75.0
189,20.209769228240727,15.451893861625296,75.0
190,31.02066815353885,8.242300893679932,75.0
191,20.610583599002744,11.364056101313306,75.0
192,23.840053249472273,12.989320083345884,75.0
193,19.708690822995038,-0.32066304925663225,75.0
194,6.765120642279637,19.248595754466713,75.0
195,10.494592356908534,8.610445967582098,75.0
196,3.1017306276163032,33.8561475643733,75.0
197,21.332707841450762,8.75938894995589,75.0
198,13.761896784708322,3.67374558500841,75.0
199,25.534082087083533,8.82672404241018,75.0
200,17.97477773595511,28.542920992241164,75.0
201,19.81799988841847,4.488958160518733,75.0
202,1.1638118530723274,25.18407910995282,75.0
203,17.804991909449384,3.2841064894763665,75.0
204,13.006395909043121,-7.374594621367944,75.0
205,20.36382842328539,14.095661840413447,75.0
206,23.780381147051504,9.689823254726242,75.0
207,11.845104212813906,14.155358208236596,75.0
208,11.349008242286597,10.024392140512916,75.0
209,16.625811067856514,10.50324574223432,75.0
210,6.467218362193739,25.83136650267025,75.0
211,9.77947609895099,29.92930097168227,75.0
212,19.732062919368087,4.207923713316711,75.0
213,17.725868644803363,-0.3701130361272469,75.0
214,17.720585484945914,15.113970329965063,75.0
215,22.059072446029962,17.998627581710153,75.0
216,15.760429885549748,1.92557471371396,75.0
217,26.771508853279236,-0.9267020918060513,75.0
218,24.03333258468429,-2.260931841626107,75.0
219,26.36185637542153,10.178434799961089,75.0
220,8.223267382317205,11.30018515630622,75.0
221,18.641917855929243,25.39486283530203,75.0
222,18.18087536132246,-1.3374460577088172,75.0
223,19.7412613940824,19.379915906463566,75.0
224,18.510791475877937,6.126670815171794,75.0
225,8.965368471336202,16.060258789363992,75.0
226,14.854314593707551,33.34249922934986,75.0
227,14.922178356880561,1.4013822876319484,75.0
228,25.585081988152,22.53150947686565,75.0
229,10.532440635944008,5.230199327707337,75.0
230,26.663004710630123,14.087628007196628,75.0
231,17.946971590779725,8.810640364447233,75.0
232,18.779470714528223,26.09700821477164,75.0
233,11.246978710374904,17.426849123444054,75.0
234,14.312530956248445,-3.165914280091279,75.0
235,24.122831309009904,18.434998303065793,75.0
236,-14.423564504666665,46.96189472281522,75.0
237,13.750514268537621,17.339395459053296,75.0
238,14.000266606336487,2.5458226315886776,75.0
239,21.29701358987899,19.241722751247877,75.0
240,20.66612829871229,18.93329192337726,75.0
241,13.13161282013348,19.25661796969073,75.0
242,15.085787770879257,0.7546564345553968,75.0
243,-7.46214515314576,31.206023810105727,75.0
244,14.027052775974198,-6.161586479820011,75.0
245,-6.733678635418853,29.377523673070833,75.0
246,23.494679258539716,18.58372692343481,75.0
247,33.56784467638426,7.808596016612848,75.0
248,8.867800494618981,25.261793571033262,75.0
249,20.676055769957316,11.933809407584917,75.0
250,12.931820626022914,8.666805153708124,75.0
251,22.562061313274306,21.868707249528725,75.0
252,5.679319028758145,25.308483638661855,75.0
253,28.938532463986434,26.25382421240768,75.0
254,27.001238220089796,13.57205798209496,75.0
255,20.62810759841407,-1.1676183527703152,75.0
256,11.45478676178706,18.27850301176875,75.0
257,21.899119589247046,9.036114633182839,75.0
258,25.497092457234984,21.542970496157793,75.0
259,26.64295983747558,18.387131071922425,75.0
260,26.63688864629341,7.521732347723053,75.0
261,15.510082928958008,6.825579771579527,75.0
262,27.4641592246644,3.494725038404974,75.0
263,25.428746108597146,16.7686731623932,75.0
264,18.897280286873603,25.848897684679542,75.0
265,9.638413677100102,13.957284179507212,75.0
266,1.0883058766569522,20.563069111712522,75.0
267,20.80993307907611,5.660372565841772,75.0
268,9.399835629956286,13.444046540978732,75.0
269,12.566176717341742,35.90484555024801,75.0
270,4.357530796141417,10.752310503803429,75.0
271,25.56317773375063,9.476743634299549,75.0
272,17.930544116686345,26.762165068952378,75.0
273,28.08306369042045,11.698655080301474,75.0
274,22.39751032805006,6.736251230140484,75.0
275,18.343003625157156,17.80506261814521,75.0
276,27.37963058038348,16.617632280790463,75.0
277,22.011078917679487,18.666009543809068,75.0
278,15.75853992254963,3.607557169656298,75.0
279,11.36385007489721,27.90228243496587,75.0
280,1.0847468175752017,34.53830023357993,75.0
281,21.28406968164395,11.269661511219283,75.0
282,13.885623154609545,12.90517074348044,75.0
283,5.139025768189999,13.080840420630304,75.0
284,9.951384473965826,18.96118349262369,75.0
285,16.614798555277854,20.590479241909442,75.0
286,15.713752430163298,13.931193108624662,75.0
287,14.838806012387028,17.354356338976324,75.0
288,10.255322547936034,4.04720503164962,75.0
289,-3.108240805731782,23.727410914514653,75.0
290,24.81644905147809,1.5705446587115706,75.0
291,17.433218438510902,26.828570508944498,75.0
292,14.24515922877489,16.785962779073486,75.0
293,22.020928291365205,15.242953281709042,75.0
294,12.70402858152926,5.24983277273249,75.0
295,14.743772468567395,-1.3638870668659404,75.0
296,13.974329241286739,18.609504793744712,75.0
297,15.145589904883533,45.79084761777058,75.0
298,17.83942193230719,3.4363782287947053,75.0
299,18.699780114186385,4.054823701348739,75.0
300,23.633024221796042,7.01088264893405,75.0
301,-0.595885461297823,14.475172924645394,75.0
302,17.591119288185503,6.075940862818636,75.0
303,23.563961713182927,6.517826985772969,75.0
304,1.003976702300326,15.589243550839207,75.0
305,20.82891055238387,13.194247343419226,75.0
306,23.122705228840417,2.098298573187159,75.0
307,20.18237780767837,15.521800912097238,75.0
308,19.262646857203105,12.076695164093312,75.0
309,19.239106652927187,2.5304780721726257,75.0
310,20.537273677585578,25.23167822498165,75.0
311,13.828886710715192,3.655795384946795,75.0
312,23.340098516299236,24.736592250559244,75.0
313,8.408517366716294,19.272182325761538,75.0
314,15.595068232092721,10.549484236389514,75.0
315,-1.446987369567717,35.01980169642283,75.0
316,16.10254358224612,2.879935199310326,75.0
317,15.377021715628045,11.484505547350004,75.0
318,11.459631227375388,21.36103248367222,75.0
319,2.292583100762383,18.216619989758524,75.0
320,24.447657130372455,14.625545349232993,75.0
321,24.117684014834477,13.255659616223289,75.0
322,25.162634182065382,0.5188733447891583,75.0
323,18.583147206318362,11.933849672947648,75.0
324,11.259117710536678,2.2609068346995933,75.0
325,8.881092007576461,1.5239807775278678,75.0
326,11.100929424395995,20.935924104470338,75.0
327,17.927561457742346,22.34738328338291,75.0
328,11.712464283507707,18.88408027599978,75.0
329,17.956461798625238,10.547579069122273,75.0
330,24.605830935387843,9.467455026892038,75.0
331,10.195706109581963,10.95541319515962,75.0
332,7.2419790966453395,24.804293771124613,75.0
333,9.561378884352367,14.346100788934896,75.0
334,21.749347192304853,13.48423809431106,75.0
335,-14.220169439899053,38.68717660392973,75.0
336,25.417511384059246,12.858775313111465,75.0
337,20.577487816835976,0.9100520710408642,75.0
338,-0.6012241271974743,32.70536825557534,75.0
339,10.13244129927274,6.257446735350081,75.0
340,15.773827940251618,17.634209812441725,75.0
341,14.39372774713888,30.620672726051563,75.0
342,20.625586134900285,16.26459196639145,75.0
343,16.469872640246905,10.574096115273289,75.0
344,4.169389682956841,6.969286763021344,75.0
345,19.348408389551352,12.862836194788152,75.0
346,19.023302765743793,16.63528272269696,75.0
347,20.085574175660454,8.039332547211782,75.0
348,25.77666463566645,5.167105506283681,75.0
349,2.5051319458889187,26.100915391747407,75.0
350,19.658038826422796,25.904066407080222,75.0
351,19.718506952410486,2.414704663420709,75.0
352,12.50711708740478,22.397255640853203,75.0
353,23.926608629940674,8.563757050921257,75.0
354,21.73145030448183,13.904664812277773,75.0
355,23.252830799445114,12.467884061946771,75.0
356,21.453986924664193,13.613746592947425,75.0
357,14.031310165526243,17.098009626693543,75.0
358,14.930075410932542,16.61776365216418,75.0
359,-2.918002850650934,27.474708478000547,75.0
360,22.263359440203974,14.162823772977681,75.0
361,19.09034187722206,-4.091030373194398,75.0
362,15.414756733616258,3.4504109403203467,75.0
363,-12.65213591678337,35.05701457977945,75.0
364,16.91893927152708,6.931696418535558,75.0
365,-0.7423193305776925,24.911589286727455,75.0
366,13.15519219959424,13.562701916036266,75.0
367,12.58053454335947,20.341585911435573,75.0
368,16.392682176506728,8.837005495388853,75.0
369,21.761532553822832,4.867595028300542,75.0
370,20.355672880806868,16.87521720312455,75.0
371,19.43873488843011,10.928045994066983,75.0
372,15.23575548485763,24.31933504812276,75.0
373,10.024349176735704,23.085875842201062,75.0
374,-2.448584378935871,26.592959717594375,75.0
375,9.764907709387193,13.948920715940808,75.0
376,-3.3001769302040778,29.379572150938756,75.0
377,14.671555642704579,11.954780486558361,75.0
378,10.180724077331407,3.2705445772853423,75.0
379,10.629188395246373,-4.574156352104174,75.0
380,16.931146792809113,11.59624666988393,75.0
381,10.663726928032055,34.82662422952965,75.0
382,11.150700774212616,14.446706524911699,75.0
383,21.20636284174621,13.723844213196248,75.0
384,16.617945969938532,24.99888487870933,75.0
385,8.77102235450687,-2.6048042664234377,75.0
386,23.02863108082354,6.815621716709323,75.0
387,13.153194727627568,23.112959973568096,75.0
388,-10.80979589790986,24.363436921258646,75.0
389,20.545418719664074,10.931603499242831,75.0
390,25.53323277496714,16.045507495857485,75.0
391,13.488223734238609,20.203434517578046,75.0
392,5.064387766820416,20.043855662405626,75.0
393,14.577743135718961,32.10593296950439,75.0
394,25.100817772195615,9.14107521596021,75.0
395,17.89486422057582,26.025446837026443,75.0
396,16.95956500963455,18.741885164604398,75.0
397,18.860558889070088,11.883206932288738,75.0
398,18.62826735520579,15.839958903450881,75.0
399,12.09670218031832,31.274676000229654,75.0
