unit_id,ProductTiter,BrothTurbidity
93,-36.076085012971255,45.8596115908452
94,-44.85522906799483,57.34532874589746
95,-43.83169638253764,45.55213296739827
96,-22.649728352752152,36.134454407225036
97,-31.994209118324555,38.43538399762176
98,-47.25455130643914,66.12712541624381
99,-50.09884188190266,47.21336914993863
100,-42.90735599639816,38.207906412013095
101,-29.803858178161278,53.89413664379123
102,-29.865296726742685,51.04739527920786
103,-45.781116096124286,58.04250153083081
104,-41.66855098707039,37.21902518765073
105,-34.61329130650363,59.81544996406892
106,-44.38332650749637,57.38820977050165
107,-48.15095785295328,67.2009882070867
108,-39.11430526887935,51.13143605412842
109,-51.47830820466865,60.459594904357665
110,-46.579725026842176,55.4285834988055
111,-64.91960343969687,44.344158039782776
112,-56.47415475433643,35.48804855519393
113,-39.8183585872385,37.8232727519321
114,-27.165933406104074,47.200691871171855
115,-47.420992490148215,36.29235935024528
116,-22.46592703080819,48.289812020819056
117,-16.53395310096993,11.223619626717065
118,-20.906771206991365,22.479369297558375
119,-55.68875117481365,49.464356219393295
120,-39.33711925262284,43.725219388940694
121,-40.54234614518496,59.07125994373888
122,-50.22886897285218,58.22856620332219
123,-29.68323076086776,33.385978792226425
124,-42.9270068106961,49.563080352841574
125,-40.36897536915392,54.48165026166034
126,-29.521334026153557,39.67317205492202
127,-34.312092636488984,42.87207475346315
128,-39.56186456568525,26.21894914408085
129,-59.03170360763966,51.11677373928067
130,-31.965821461753542,44.836436745803915
131,-19.037219610117493,28.40521506688198
132,-56.81270335104275,75.73088698853564
133,-39.54885771765499,38.491633525284655
134,-38.35813829258236,39.37566476387824
135,-51.98989309858899,34.90017971031638
136,-45.68343328378165,36.3896980450791
137,-66.53900553640622,58.337594878309815
138,-26.647952579675632,54.64072374368526
139,-42.094564921908514,45.53478822915791
140,-33.99328651805619,37.30524287057917
141,-46.35686195904167,61.147946954927285
142,-52.706797438207865,50.1688599430277
143,-29.631848229430492,40.671467044690715
144,-48.688705174378136,38.21839822579568
145,-12.394057402906355,27.721137722680066
146,-47.84650337487266,38.507590359026025
147,-35.34934475946108,59.92158032966108
148,-32.73584645931366,27.674179913627484
149,-33.95870916336929,55.693065015721466
150,-35.514438759616176,39.51123166490519
151,-57.280932334436564,62.16465715408739
152,-55.89375290951065,51.506985023911675
153,-38.12562490812685,58.73744485437456
154,-47.506667515830635,39.340291616824125
155,-39.60235118607543,52.99410804452526
156,-22.08920282413848,54.44722161082216
157,-55.55072264359709,51.17235108537478
158,-66.72645258726072,58.9039176829745
159,-31.52252975599027,41.65349391887114
160,-37.745180244326015,35.31906504634571
161,-31.065796960098933,33.638764814161966
162,-22.040676058657194,44.95513746040618
163,-32.224367996084275,53.925698405011794
164,-24.179371360416887,29.030963427058957
165,-47.09956732291903,33.12441301020878
166,-35.39637329196434,38.44252005430389
167,-42.337150475362215,56.53075131956931
168,-62.15678900694079,55.40237053020617
169,-46.33973391735753,33.130666661935756
170,-52.67457322234697,53.53318307429943
171,-19.3692334493269,30.261627420423597
172,-39.886576143785454,45.86520001651118
173,-34.09935034672782,37.8471857925403
174,-54.2180134183686,64.14060312361576
175,-41.1374795880002,30.89053169496322
176,-51.48740985881829,45.0353744021679
177,-51.625231434325826,56.01575717127857
178,-37.671679544649294,65.39928195924848
179,-14.61996113272083,31.12787338448005
180,-48.02079378742879,40.92648986356658
181,-29.69659130775059,38.6435402078847
182,-41.18125788747444,63.205127127077105
183,-45.692132861051164,20.098632355193462
184,-31.343699009683725,20.35943671672144
185,-31.953476950137897,28.483665629309563
186,-36.28612816733592,41.498790762934995
187,-39.532037634467365,34.43249541958046
188,-32.556333998565336,37.256969862874996
189,-18.740724691635343,15.432356920154437
190,-48.17220222657137,54.09717214621508
191,-46.00623055358744,32.23165046721734
192,-29.608027710918957,32.96387318792445
193,-26.620483820355656,51.23171987210583
194,-46.97990286683474,59.108178791290925
195,-34.25175613914318,27.255832091876265
196,-35.89921884948734,29.620431788811963
197,-55.68133791044233,34.761703845360685
198,-42.511397356928946,33.46904509821796
199,-39.59064999183805,46.605606771548885
200,-31.06793024530168,42.764283153672785
201,-44.27438914000267,35.6410565605709
202,-57.15655678758951,63.39507291718621
203,-47.24604928413363,62.35292891949777
204,-36.129503219158146,24.443315330884047
205,-41.69784315400044,46.69496262084933
206,-10.541892448805916,-9.569938743000854
207,-59.61461998947546,56.75314538230743
208,-25.6101343500602,23.094442383970378
209,-18.320323964012086,40.11272834406418
210,-44.09567828370697,23.943812404716404
211,-43.83724984308639,41.52811228845363
212,-33.67302328029441,32.97125233487445
213,-39.6255403672902,51.29097478796022
214,-36.247419470341065,34.744444506078985
215,-42.46674338215831,41.100730528269715
216,-61.333096017313856,51.572415553599996
217,-59.891209453973374,62.2237785029063
218,-59.11371513050671,35.77930671546244
219,-38.05061476284365,35.5177753854169
220,-59.03725740327911,71.31265736531283
221,-10.195101198569681,18.314653251559854
222,-48.764515794916825,32.316625669596036
223,-42.9366885368755,38.50166993297465
224,-47.64215144298893,43.72324593985119
225,-31.54060257451328,26.141474660260357
226,-26.40661441982225,4.32651425426895
227,-57.268329726763504,47.11186109621472
228,-46.7463005993334,51.98679906008742
229,-35.68376494794303,40.446671798210204
230,-53.07258239738196,46.26607539648717
231,-22.36665678228666,1.9367979575904535
232,-67.6016182190313,53.58828262500896
233,-35.22514284284294,43.11442709464732
234,-36.67737577729049,55.36805278328192
235,-48.82224933384129,51.21577330299236
236,-54.38968899190204,44.79180007285198
237,-25.52236024196634,29.345194038230716
238,-46.37681368313062,33.83634451132281
239,-45.669477683276845,64.40551670572145
240,-29.49835160932053,22.69889002082103
241,-52.04922266192196,61.55071958456808
242,-31.63755333157119,34.261216386338035
243,-28.85404096154546,15.477353725113877
244,-25.136932542937735,33.95323293452263
245,-53.0725968575205,43.74853435510725
246,-59.691113349632964,50.32676943074886
247,-24.984630789242626,37.497425205918546
248,-14.355412039794953,19.965658987385073
249,-44.96018657333537,51.918848817600264
250,-36.16293055347106,31.11593892710669
251,-28.04355820811538,47.84126018526653
252,-19.61760891812313,31.81666681231078
253,-24.310068163809774,40.761364141417765
254,-23.825720756822765,53.124942568898156
255,-33.57050723022607,10.88971419799385
256,-37.958806786248246,39.251498371688015
257,-52.68924881896705,49.90349483383973
258,-34.894057392910774,57.669201051826526
259,-53.81404710855606,42.224836314299395
260,-55.57609589072569,57.766560370165635
261,-39.75982305443332,38.59261986036037
262,-37.78736804998732,39.50055276534183
263,-50.524443036115485,70.86726792153567
264,-38.91011011826482,32.73316211287587
265,-59.14864255097239,37.606672157849246
266,-42.407085221583834,42.478279305066316
267,-22.655772251402553,44.91872098317253
268,-22.669959923298098,25.853997406586032
269,-48.751694134034615,52.42696277086674
270,-30.822803209592973,33.07852960328618
271,-35.99794871549705,42.73422082194225
272,-47.38154840873389,61.97387760940808
273,-62.89593517539001,41.4679521918169
274,-45.745203597380815,36.78202916443413
275,-42.43337474307719,44.994708694400465
276,-50.69195702556358,60.46155743784277
277,-54.4874562900037,53.923580577035
278,-34.21050780293697,46.730499837157204
279,-37.45325252353868,54.10287228873157
280,-59.853728683405045,73.54463343013673
281,-36.41766810218985,31.651799616754445
282,-24.64139258290562,47.95281038720065
283,-33.31545327391403,42.06104416960923
284,-50.1210277808864,31.914071887434815
285,-38.29062822258655,20.03612021990834
286,-42.93953731345322,32.058883128292464
287,-37.214917863550745,32.407981547676755
288,-52.25018599145011,61.03777010601674
289,-52.38803615043496,53.20184568191068
290,-35.95494408749151,52.142899995240214
291,-47.59391169348572,43.29656832851132
292,-35.90147721772043,33.61135797293519
293,-39.552958156963896,38.147893049488445
294,-51.98568508901624,43.02022857619868
295,-43.54970250255151,51.26455791751523
296,-33.33957624587184,55.995246050681885
297,-33.855105511228345,26.001958237992152
298,-43.359450543494674,45.224054153318356
299,-50.27216451596978,60.79338747511496
300,-41.98035577373759,40.00428467177004
301,-25.202218687701944,30.34908636391797
302,-52.2199338502151,52.47084300957764
303,-0.13036153866236433,3.2844730606072474
304,-40.19765177988569,38.376306887051264
305,-46.69475368445781,52.33766602381782
306,-51.850222282803585,58.391376005565945
307,-44.95887644734353,37.722403656640445
308,-40.54604256063829,28.874254423203595
309,-22.07108634375707,39.98567257588107
310,-28.792311087912033,37.20802598190929
311,-50.452998297471446,54.71675808527116
312,-33.95227399519196,52.71140966090135
313,-58.93802677808083,65.95810682853309
314,-24.465195875066154,28.4786413822577
315,-53.57248769597733,51.32583387311488
316,-48.30354241787049,63.11882196272516
317,-43.91763557362105,9.475288690400415
318,-36.380604632432814,41.71114822735693
319,-60.52121347529465,57.20225213625468
320,-30.088038970779852,40.948365734092214
321,-31.714297173157064,45.080885292533296
322,-28.816222083249425,32.618726612324934
323,-44.875910518964794,38.49592761217533
324,-44.98382025888456,61.65731082857911
325,-17.502644288063717,32.475044457862126
326,-52.2126814891717,40.11907769242873
327,-45.23050682642447,51.52967146217306
328,-38.00730904691265,54.79004258292627
329,-23.833728768745445,40.30344928844466
330,-52.78432716417803,37.103420020088365
331,-45.721782724853824,54.4324885676338
332,-42.05675424839498,16.273060881754752
333,-62.39656295554707,60.12521511190707
334,-37.40273378749012,46.31904268214288
335,-36.4365205245415,36.054260177094754
336,-4.7657735081286345,8.412554315935772
337,-37.41805268351293,46.70789078681586
338,-62.97736687627805,45.45814348360434
339,-58.71178134709298,31.778555148013165
340,-30.783611276753035,38.99103019093417
341,-45.90390232659683,50.77397005070623
342,-50.7211628265122,53.51872366755104
343,-12.754020185846327,5.245881773793355
344,-53.138102040599534,57.962265981753454
345,-44.02230884498931,41.27551888240567
346,-48.35717237928105,14.392195823335589
347,-34.929962139742436,20.893381535293102
348,-53.726876197887364,50.47281982717842
349,-37.5522440914667,60.30106239079146
350,-46.98361412800063,52.64159543530644
351,-54.013262841059806,45.64543353868006
352,-42.29512921332187,40.346879842726615
353,-38.96099148684911,40.2942743445332
354,-46.709617132431056,60.0079061486656
355,-39.85993719947848,44.64639487518552
356,-48.44636583577617,48.58621319933355
357,-32.497687054342734,13.746424787439047
358,-34.609381104376844,43.613123957715544
359,-46.35804216652526,32.84689337596897
360,-48.62349584846789,42.32649146029052
361,-40.29078646793088,43.81512135094669
362,-48.99810011262833,41.974801046499394
363,-39.004812832111625,25.459395082945132
364,-21.907768775217214,30.791284064323115
365,-19.819995621761883,30.758786202435992
366,-35.54407324992883,12.276983270217915
367,-52.72059566034894,68.11690472896618
368,-55.237405803938785,44.55510924916733
369,-7.798672712815171,17.829113938135674
370,-28.09899907199624,30.70733058835563
371,-53.63597116931377,59.928467852974165
372,-40.16348628316486,46.26692884564525
373,-51.73028683310451,51.849503674915724
374,-46.0211583745949,62.709681588008564
375,-40.44327600990302,73.10595988042024
376,-50.039251969004596,55.03908643867743
377,-29.507166539776257,44.87082916484394
378,-22.649514762445698,37.3235728307124
379,-37.00734445767455,41.81133583004639
380,-62.668060208673744,36.646241766225344
381,-40.54527567350792,37.48385358945894
382,-51.84714601406142,60.937743784549355
383,-29.437615033848534,49.42023296175766
384,-41.07601653616961,49.39155249221977
385,-49.3589652207099,43.503640202398785
386,-41.48290979357409,62.46224481264006
387,-40.07627816884606,48.037312732471825
388,-48.43857696008241,52.11340078545663
389,-44.56165399672827,36.174423333054385
390,-32.9759025895902,47.81188087801729
391,-64.60166380484415,69.1830773088236
392,-50.4363606213883,27.289305324171448
393,-33.05137906724736,40.833848851217944
394,-47.33759247839726,41.63366860391349
395,-42.32816244100898,48.535814122549496
396,-44.37822016094711,24.84651465885431
397,-28.36992183153739,25.3334851383392
398,-33.03083831272648,60.589755354707734
399,-27.22092544712951,44.461279330866105
