unit_id,CapacityRetention,do_ChargeRate
253,18.036343734470034,20.0
254,21.414014294029265,20.0
255,26.598212253655483,20.0
256,22.503502259618166,20.0
257,25.34651970467068,20.0
258,19.027210342178332,20.0
259,14.637204384145047,20.0
260,17.529734065700243,20.0
261,19.728911251430386,20.0
262,14.720555215136832,20.0
263,13.992651044286008,20.0
264,22.107787227200518,20.0
265,16.031088879207505,20.0
266,20.839261029630553,20.0
267,18.102913158451265,20.0
268,22.647087041332277,20.0
269,21.48280441493043,20.0
270,13.95678477794859,20.0
271,13.562120875689397,20.0
272,16.303993401510997,20.0
273,19.258602345404483,20.0
274,28.531111922946625,20.0
275,13.97748784407256,20.0
276,15.457307826698502,20.0
277,25.989208823439085,20.0
278,13.451106325215694,20.0
279,20.459790886938222,20.0
280,17.715850547050724,20.0
281,12.85606402292524,20.0
282,20.633701376519973,20.0
283,24.282125204011624,20.0
284,19.514992422147294,20.0
285,20.57625681743946,20.0
286,8.518705743776636,20.0
287,20.093264913945358,20.0
288,13.002999589353314,20.0
289,20.057867269351426,20.0
290,28.30299123973996,20.0
291,20.160840733917944,20.0
292,23.07341625942926,20.0
293,21.197661415696405,20.0
294,10.437709345323164,20.0
295,20.987151578154176,20.0
296,12.490802979588796,20.0
297,22.90172423701224,20.0
298,24.380329418686156,20.0
299,14.397127774703389,20.0
300,12.940771515376905,20.0
301,15.551934540929796,20.0
302,18.01827463902597,20.0
303,13.866615071057472,20.0
304,9.127316435871663,20.0
305,18.85031631848409,20.0
306,15.792366910698453,20.0
307,18.84542066129887,20.0
308,22.041587191077518,20.0
309,16.25078277757553,20.0
310,21.29504551411179,20.0
311,16.338783082998297,20.0
312,18.750097446714474,20.0
313,22.75038159465791,20.0
314,11.500741088248784,20.0
315,17.24439387600168,20.0
316,17.93506588034098,20.0
317,25.945774154027436,20.0
318,12.922641085829783,20.0
319,17.635005412104704,20.0
320,18.42592634996258,20.0
321,19.88438340785072,20.0
322,15.421167649309005,20.0
323,21.968367000757556,20.0
324,22.072556197912288,20.0
325,21.186209958667263,20.0
326,11.74088633393757,20.0
327,27.251290869845242,20.0
328,16.427524078942806,20.0
329,11.599807856994072,20.0
330,8.780988938595,20.0
331,19.56182324908726,20.0
332,20.29289045517747,20.0
333,13.016659473283976,20.0
334,28.966042032529316,20.0
335,11.946699382168603,20.0
336,11.939845456489769,20.0
337,18.05558311429523,20.0
338,22.015911845562265,20.0
339,20.542215098970708,20.0
340,11.545405582510515,20.0
341,18.97426925920816,20.0
342,21.88904822354158,20.0
343,15.154462009199982,20.0
344,15.093977355332227,20.0
345,19.079975741918197,20.0
346,9.681748052338202,20.0
347,16.463990142948266,20.0
348,23.304414999208092,20.0
349,12.549607670402887,20.0
350,10.205897297903997,20.0
351,20.45657078287803,20.0
352,15.495506937289106,20.0
353,20.558889299651696,20.0
354,18.915754003907313,20.0
355,12.965851172337807,20.0
356,16.857559646123693,20.0
357,22.532446540889048,20.0
358,25.52705938435489,20.0
359,16.49480685804816,20.0
360,21.501573575565505,20.0
361,4.7918053739762785,20.0
362,10.045951626707872,20.0
363,21.298695325142912,20.0
364,15.316412594564442,20.0
365,13.32012333751911,20.0
366,23.17688521832661,20.0
367,20.36864715452697,20.0
368,21.61855760527774,20.0
369,23.597729017955256,20.0
370,14.860825037026304,20.0
371,8.36632374979789,20.0
372,20.58806833518942,20.0
373,7.014605411171674,20.0
374,18.13348774117437,20.0
375,19.14225711886314,20.0
376,14.310991822219428,20.0
377,21.070179557483208,20.0
378,18.910034619607114,20.0
379,20.764676944972326,20.0
380,25.227466085163982,20.0
381,18.016783544232275,20.0
382,23.136149946585068,20.0
383,20.71483909464491,20.0
384,22.291539634660403,20.0
385,25.02739372256339,20.0
386,22.319517525086507,20.0
387,16.265778235870275,20.0
388,17.683572266215954,20.0
389,21.831262452981058,20.0
390,15.77531406293241,20.0
391,14.487138343684391,20.0
392,16.99688847788888,20.0
393,19.51227697139053,20.0
394,17.605338290684042,20.0
395,14.273596457093998,20.0
396,23.552180646936417,20.0
397,18.740950869068474,20.0
398,8.648690175961647,20.0
399,10.669396479943032,20.0
