unit_id,CapacityRetention,ChargeRate
114,29.369320866412806,40.41021485788435
115,16.125755417952142,27.068207377029932
116,24.352457058905962,39.49130477992394
117,21.837884031705464,20.683055892402656
118,15.924439694547933,50.1956366717913
119,11.573190587344559,39.31936302809858
120,11.938196726472805,60.486313886752235
121,15.3524540866875,36.67169029724302
122,13.077832216339349,34.27160322887474
123,22.16026391209432,42.42278615038609
124,15.31379694184882,38.28746311620676
125,17.18824731743429,32.56707762800008
126,16.37872444680963,35.68473429295773
127,22.018742351659892,40.246989648017475
128,17.045144603565884,40.742921006076905
129,7.327142243753704,47.534783638147076
130,20.867742607188625,45.38634972770204
131,18.83283197240721,40.714096176655715
132,-16.75569808927236,63.56933543207219
133,11.034721283699898,34.21203354881155
134,12.011186322103697,23.093097122707753
135,14.863875524737015,50.89038578958526
136,13.442982058842777,41.83103668884133
137,7.202321687288652,44.13842635839731
138,22.082873308526803,31.566416786041785
139,17.933424067383264,46.52305390632858
140,9.3024882423837,53.6720937148296
141,1.1195776217610964,55.12678036902058
142,-4.112958074261968,60.389314954560284
143,13.092812283646058,45.99292841367663
144,12.041790601207412,32.671343338306144
145,15.34917794780727,35.61874090795967
146,8.850667182687896,41.20261512944436
147,21.68294678459867,33.623214534701575
148,19.74138015548157,27.53591217246954
149,0.6943035904939152,62.16328499125727
150,18.176526899208987,33.08712223550035
151,-11.392581315783172,69.54125280109513
152,8.746918714120088,45.66999169667544
153,20.416114260832725,48.09223017385446
154,11.23396315458812,33.11196315059904
155,18.00765490238935,40.319597759327735
156,24.995941881421917,33.841782329644346
157,16.19250882843715,43.66851138035389
158,10.174288530915032,33.259920672315744
159,21.56574200211167,39.71769297797105
160,18.52157885076308,18.80013955900121
161,16.594503343632983,24.752367637583358
162,21.18740523589547,35.35080479224663
163,17.990254280010326,37.81959490150319
164,19.612693674168348,19.688491307726697
165,16.03893065157374,28.134805534184487
166,15.216017784767782,24.39206595699524
167,18.00328273440193,40.06343454797396
168,10.441694557065569,41.11869717981046
169,20.748822316908562,31.41950619452476
170,7.1771416219077935,34.00967568169697
171,16.708209653379626,27.84092163758513
172,22.963071942801694,42.998453195483435
173,17.152531526702145,31.414927452293572
174,6.433259600010241,39.25855907496839
175,12.18468039764346,42.26633900176181
176,12.265085258088245,43.51228596418037
177,11.765501009519118,50.801607028260406
178,-1.280201440932574,59.093421407357866
179,19.361664139318766,32.9070559103294
180,17.49980277480077,33.69758874425582
181,17.073212294499935,36.98415874917485
182,19.022651482085568,44.03553590507777
183,19.5045330608141,28.6190620351167
184,14.832555512068508,30.59393510569956
185,21.858577793723423,43.34375820336319
186,18.10732157686871,24.23730854235839
187,14.891123458410142,36.63883788192577
188,15.309445698431514,32.51791679152967
189,12.735570320437324,35.64231628845322
190,18.395369859895535,40.497340217440446
191,18.299842990909298,27.393856009675353
192,23.456511482214086,34.585579124647495
193,25.742864052995245,29.379607399111844
194,18.7705114956991,42.548693718877445
195,20.23344858714064,32.65619391819106
196,22.274754653193657,39.488075172702864
197,0.895367248742752,53.35445395519516
198,15.52491259504168,15.651629612417302
199,6.274386698190898,51.00945591403906
200,18.71082000575423,50.810837807861795
201,19.350117462272788,22.455178409030133
202,-1.1480135662792859,58.052310911988044
203,15.287818466763868,48.29313303749889
204,21.67292204195775,34.801974035602264
205,13.327989259186358,35.69399549978862
206,19.602858218178714,44.71819095563015
207,-19.493449605038084,75.25802317208868
208,16.50811960366125,42.60783818829974
209,16.147182346593603,41.57986113880321
210,15.468493367768719,33.073305674105
211,13.779432272610373,50.06223440166329
212,23.993860063864147,29.004544646725403
213,16.225500776615846,48.271214828851996
214,9.28894876025972,46.1419128218235
215,19.371950090257148,35.58501581943158
216,11.85808125079542,46.82777095091339
217,17.81304626088558,49.38053168532822
218,10.31192922709156,35.4602839011754
219,16.939649129353676,25.54288236766125
220,8.78528119100545,49.49978438315179
221,23.183652084550396,29.254892802083393
222,15.995533855146794,42.9387542368646
223,-1.0484724467982196,49.69491008719106
224,12.14172912506859,49.89094718934752
225,12.20495073721056,45.81834895160774
226,12.247057171224824,32.21217476379607
227,11.152566840201658,35.10753220732142
228,21.4089058352461,24.592310808076732
229,17.825032392842846,41.81830392056411
230,12.023705377578802,44.9929420959847
231,15.46069332740036,5.201805201918295
232,13.057824282064047,42.975518374904624
233,15.12464092037336,47.27373928720589
234,19.073854369753356,36.11405378753954
235,17.09299717034392,33.73696849408538
236,12.138194550710391,36.06180882255801
237,12.575615082268525,28.590374189102267
238,20.68857617437175,30.751248775247362
239,18.607726063831812,44.23827316068088
240,12.971764238739834,12.507551178326862
241,3.73179349458883,56.54186698277035
242,17.097673988090037,41.5340243879409
243,21.911959583611466,40.361802625418186
244,21.979625773104175,39.28914213925175
245,9.294932139733698,43.58359457765951
246,11.757590182650151,46.4416628282921
247,19.86064276230269,34.23256301357759
248,19.639180985627434,31.301368909294226
249,19.32259950851695,39.13170548713898
250,18.178023454367636,32.39405684849571
251,11.547851437793673,25.728320523059164
252,26.69014888223769,32.7464219008102
253,16.954368747472646,21.46087527089032
254,21.112860093925285,39.14173994957435
255,15.205840689884944,17.170621207459856
256,10.921737938770178,49.26734289461905
257,12.629766479572995,36.13499829285607
258,12.781736362104038,49.66228317761888
259,20.02504548089438,45.42520992028747
260,13.546390457727842,42.00669746278784
261,9.314163545395576,41.75396309745056
262,14.12614305027607,48.15478751480556
263,8.525895848061841,51.13618690259724
264,21.16797693086464,42.7098137164446
265,4.265851610443616,33.41618985011802
266,18.432983950340834,33.98735714529747
267,30.620326326784365,19.21502839914925
268,22.84856672082947,19.428879802526147
269,12.396357604961448,34.52653752834865
270,14.76125905221819,28.338799544467477
271,19.777118152229004,44.84678920348928
272,7.710226992357484,61.1067476092655
273,-6.492246098788251,54.04794381185465
274,21.46907585346373,28.49257353263211
275,13.521253801380803,33.596419242264815
276,-23.622779378972204,60.33535223196298
277,-4.924892580659986,63.74662867824154
278,12.817783184054036,66.8300515897823
279,13.516650260535185,47.52306849630977
280,-4.879794564422403,68.3729999585871
281,13.404089147158167,36.21500379155121
282,13.91733332458298,37.23381433917286
283,19.21318205678083,34.47333722561693
284,14.945677331428222,36.579571079978095
285,11.003317579599726,37.55258008219751
286,13.573749983957436,37.38674168132363
287,18.659238680851193,16.921022889615017
288,11.886765129132039,44.67023811088625
289,9.593985690281592,46.52718746724486
290,18.596240032558534,52.70562563506052
291,24.34256562720418,46.84583779578851
292,21.656325720022515,47.534361308538536
293,17.53247077567491,40.84196095030124
294,3.3173749417778113,48.68389267847529
295,14.911754249648748,50.36312087962872
296,11.157977107972583,54.63477600600992
297,16.89808627208547,14.957636422473758
298,7.694244672021301,47.197178787881946
299,-6.542600051994695,61.70879842013698
300,14.353693620365897,41.23972519833798
301,19.670468594596226,39.261496108860996
302,6.276043593370662,56.79181736337636
303,19.689885676361037,40.86307503837899
304,19.539570647246173,37.06697601360547
305,-8.438787584793989,62.45467491026001
306,14.729107353930129,35.124683053990005
307,17.66085899023372,29.468971610198476
308,12.850701173158498,38.02552945454238
309,13.92156480090464,46.857692017320595
310,17.364717343680738,35.320705947528715
311,14.760385187535416,38.407253669750865
312,22.729996770369596,33.814850649958494
313,2.6248193339049544,60.464400042276374
314,11.692060655030186,56.8079824068219
315,11.919553826000353,41.967661981238095
316,-17.90293255882935,71.2336833584916
317,13.069481359454441,19.811986679953407
318,16.4308749929594,54.355195071737455
319,10.974775190207827,37.58814344940947
320,24.243501583518686,28.5192938198596
321,19.099695628515356,34.67651839260363
322,25.66862798145441,36.60211560407343
323,15.54050453035294,49.62584389249176
324,12.430187758355785,36.33755726885677
325,29.129004889579704,41.91270928619536
326,-3.7921063013443277,52.11612575391496
327,13.89602378106865,46.62160568995966
328,14.14684462641783,52.83222965512335
329,26.011198797629632,33.62037147135556
330,15.208232345254457,42.60270682633837
331,9.614566612155205,50.84777803944888
332,11.3964601587147,39.660599726949826
333,14.420211648477673,32.5368608192988
334,15.308474567556535,20.81361146823602
335,16.663427847839415,44.32659833599157
336,22.390131022349845,43.147778544044904
337,17.177536741164378,31.49507296864911
338,-14.28276183961614,72.13692451010277
339,13.380138938187933,27.582098300913398
340,15.37912359683773,35.21638959051263
341,15.521560290807924,42.20673714340387
342,11.923441190044144,42.952363408352205
343,16.548644011753503,33.3128756125112
344,6.6425126572688225,48.51138859266057
345,12.36697414622997,35.25125730678415
346,10.499787892419974,29.20860841004524
347,16.788579967850755,37.13797678105287
348,9.586663931169252,46.979327044632335
349,2.9667909870630123,55.30129351324493
350,16.014686580603545,43.14871707674198
351,17.439310052550315,29.473608231313893
352,8.090250941383424,54.82503761598019
353,9.564528834952267,56.726595513292395
354,17.069500024429033,38.68024647399847
355,7.357559671889998,35.009156333449745
356,5.515117868108509,50.7690214633512
357,11.9698574683745,31.970954434508428
358,20.778300474625574,36.72277240969171
359,21.31849587276431,41.967936977936105
360,13.769353967744042,43.08005403135046
361,5.5962063665703745,56.798874114201254
362,12.298025030574028,40.1654934329851
363,16.2944738278088,31.804045611303593
364,19.30095467770654,27.117960908245447
365,18.97905063898942,36.88525956462954
366,14.596679340043226,19.40713504041745
367,11.412124720096104,46.63881208563353
368,3.8495460718629566,46.05534643042775
369,24.625112701078237,19.570701906618996
370,18.388268662833013,26.26189521293859
371,6.756998166324084,33.55634674396567
372,14.901390244726976,47.940608455080366
373,1.1914608992834157,59.05968753446619
374,15.240209713841187,40.88242060499888
375,-10.435753843181804,84.19739592795118
376,-2.5608088698155784,71.0762013380854
377,15.558513818677397,28.66056461367802
378,25.349717492222553,39.52733111916896
379,18.686474892760014,25.642382353175854
380,-31.76794076878014,57.163294527642044
381,12.280434333856796,51.82100653686577
382,8.158123017444264,53.931045145927115
383,15.596753015800548,34.377639384110516
384,10.570733780630436,38.23792124684942
385,12.804487824381933,30.900613137625943
386,-13.19089526506455,63.98085912152172
387,18.583831288548982,50.001033997358746
388,12.919824777347074,39.933729185423516
389,16.936180759849076,37.96642932022773
390,11.314710100051567,40.778957814455424
391,-13.582800640020368,63.36986144666495
392,12.295377844024214,35.208510206101096
393,19.2289093837555,29.685390973282406
394,12.549423662238366,47.42303884966727
395,22.287105924716755,45.22326903948643
396,11.761120800289106,41.419310318782706
397,16.501991121707988,29.143193908678278
398,21.72436525434714,36.94432190709127
399,16.36916604270855,44.49811785943444
