unit_id,WaferYield,DefectDensity
57,15.08332461538676,41.14099474753758
58,-5.986575325039535,44.81233702777005
59,25.568651368044453,-3.693356521994154
60,0.5344980653669564,46.110336015896785
61,-27.615545371198397,60.02326190301721
62,5.171845088483636,51.378198816245174
63,1.6123039161865935,63.09117993321959
64,-23.93479303289494,48.34304340491871
65,-1.6828348086469136,36.354837732699444
66,-10.619483967482799,29.356885509768595
67,15.79569878342059,54.71878929487666
68,20.38251744642547,28.36990630664052
69,-16.954938861546303,14.59864275726072
70,-5.516920764083746,9.292231867063144
71,-20.872120593977225,63.33052758871859
72,17.614609546719972,38.46820743307091
73,-14.811700246206861,33.09980761275315
74,-1.5421958271277671,39.875367622651815
75,-8.619065093731933,61.90301179055156
76,-6.8502568345564665,73.87513001916882
77,-9.915252383082326,51.23838043398782
78,-2.629642386565635,43.239873144787055
79,-19.262862133275306,47.25653584584943
80,-13.898217087056594,45.8829269400767
81,0.5443622970719693,68.7600994954139
82,6.360347558501893,32.656191334263404
83,-17.62452140473343,57.37892429497682
84,-6.668627050823463,50.99726088910435
85,-5.160029433308931,83.26623364906642
86,-2.71764036033108,40.92735702315989
87,-1.7432605155632146,45.95929432869174
88,-3.502019742337569,49.7243382116433
89,-2.28353825599714,54.93400689533492
90,13.917052474279007,19.95115297265567
91,-2.862705510408495,60.041068432794646
92,7.824294761040374,23.300324461275025
93,11.411563882959241,33.32966059345093
94,-23.34520014403191,79.59651121897033
95,-6.931513394031324,39.26555843339346
96,4.52300732745893,36.636115909956246
97,-14.280038991936141,40.26169164006203
98,-13.570056476275495,71.49589562787466
99,0.16640802784595365,46.59326626790655
100,2.111916586619953,39.99107640494492
101,-7.439365091597617,69.66378413955255
102,-9.55052226227963,60.84404217024097
103,0.7567443840089139,54.104964707400065
104,-15.46344102961118,34.362361235558595
105,-1.1262065008509303,64.03898361855565
106,-5.248236601782385,53.33013130998645
107,-7.744000938659698,81.00822325107572
108,-3.3133003354700166,42.40936379022957
109,-15.470610400986766,62.941186382370304
110,7.942978028136901,47.79051011278408
111,-13.150221686498401,39.99183404953084
112,-11.200945099486706,25.876897444059704
113,-13.082853482083717,43.35361114428473
114,4.702090258716462,54.101146187235955
115,-13.379281644100896,40.42210634124215
116,25.277326547827602,47.829738398130885
117,0.06687407719624794,20.411596348957566
118,24.181833707252427,1.1138307211290375
119,-18.773257993301375,54.369635208575026
120,16.139765620404017,42.2277926600993
121,-11.798783186067416,70.87494570516706
122,-22.042073386204496,66.91271789318914
123,25.843488613848645,13.41877057809303
124,-12.909884599977621,51.331635894117994
125,-17.98410684865951,60.25808079359656
126,-12.39027324408739,38.78907394562758
127,0.8988935001179776,52.358566774613884
128,-3.0226907749044205,19.69101522566209
129,-9.981144746667038,52.31576884432331
130,20.091473745220213,41.37834117645717
131,18.589749059803378,34.46610569026167
132,1.451192813994684,73.04498677425235
133,-12.114171701290923,45.053938340920766
134,-15.782017460628744,45.30673297829295
135,15.756300774597772,27.43368735201137
136,-2.3296017489550103,26.3497086678656
137,-15.100163141614912,60.556784101886095
138,-9.939198849831048,63.57304561021785
139,-1.8397320516348667,44.47769781606951
140,6.102554048442163,32.64948254255413
141,2.875398219908102,55.75482577473039
142,2.066528535826201,47.579693869305764
143,18.922102871215177,48.369689156198305
144,-18.863363049711694,35.95786148772436
145,7.950540860211757,31.553638307913268
146,-8.788299524487513,32.192650185866924
147,-7.116633760463163,75.45406351722247
148,-1.525964994063323,34.48558740107062
149,4.903911858411556,53.69412276552596
150,-5.610278569712205,44.349857575147176
151,15.575614724768004,50.12811301482728
152,-13.84686702248305,50.98981591064586
153,-3.0405080118277823,60.36424152061678
154,-13.67368249623105,36.62318428796983
155,10.123074173875715,49.64194436683101
156,-10.398529090970658,60.29557090672694
157,1.7460938437732698,52.210551665493256
158,-22.89659655290797,65.79520024585003
159,4.62169140467252,28.129577387170322
160,-20.61265592687627,38.475928280348725
161,-13.677853793878345,41.987556165751464
162,-6.8418968562517195,51.91746293581586
163,-12.293153155359747,58.549525323385915
164,-15.724843271331823,31.702105169305455
165,-16.45785378759486,29.74964410346801
166,-13.899396936718475,46.60715455003588
167,-9.366928477124702,61.00664707814552
168,-14.439115864020769,60.11568571345926
169,-6.0820786456955345,42.36490307879227
170,-21.648290119575414,62.03031583741154
171,-6.256399982396004,46.718222272864026
172,1.28400035713957,47.64457617172909
173,-8.361067939720913,40.13105296341774
174,-21.36285937221564,72.3681053112358
175,-8.40521705142746,25.181804532739246
176,-10.993316230284467,41.703210730675536
177,0.486044483173778,52.10019714102964
178,3.234873563750339,60.37697143117032
179,7.386215963602037,34.63166050351523
180,-9.051855469599015,41.96254747965261
181,-7.886138023955724,42.09153373064431
182,-12.237331555224241,73.49202010781593
183,-7.75465084630855,15.083435883576936
184,-0.33522909824407243,22.66709176926262
185,14.688987867971045,16.745362942270994
186,-13.786426362190133,50.607649605039065
187,-12.075814675781409,36.50816444667771
188,-13.353784447196539,36.26178899354346
189,9.260497915272161,13.234571861176132
190,-10.7562070305195,59.31183814158562
191,-6.726595487915624,31.66397539418398
192,11.576230286801964,31.597016327204187
193,-7.703941329619545,55.26463639068967
194,-7.159056592454159,62.358280098140185
195,4.189006145137885,29.22113164994554
196,3.332084774039003,23.12033436657523
197,6.920651456003312,19.42361119685218
198,-23.18587285786093,39.48574093545471
199,-2.2106389845078764,39.446552372683335
200,10.453761946853737,34.98204525264522
201,-17.666385194836117,43.666726128589325
202,-4.817717299925057,67.262213679437
203,-8.994324412051915,66.42408312588445
204,-2.3123985247111607,21.272544335088813
205,-14.127935389056772,47.52225480396529
206,34.30657938603345,-20.42306710445927
207,7.612517890360711,52.98068436882076
208,9.456321353207805,10.636894640066377
209,5.329519457580828,44.131935936682865
210,-9.998072518688272,23.29925425022809
211,6.762714010867416,30.88948708246268
212,0.9968767366296687,31.297084204616596
213,6.326376072129835,41.923406485719845
214,-1.2703360431941437,29.62257187161258
215,-9.870742425819074,42.340858688037095
216,-8.023536790151875,56.737555110691545
217,-2.5405191321501635,64.87312811090085
218,-14.350053457152896,29.969789101353545
219,-16.486467109400323,33.84523506483782
220,-11.080266865651542,73.4213864151308
221,8.073454164160337,16.466283401998552
222,1.034931435201683,18.887448486234042
223,6.315709273928762,18.508941039236284
224,10.35718549730767,28.491889156048238
225,9.284955748698026,20.031165651044397
226,16.4995855042171,-10.941573988491427
227,-17.6113815077283,50.84317967359801
228,-15.919390857053028,64.56112742312473
229,3.098548915588647,40.93850770447967
230,-3.6090525591610167,41.46302199312261
231,-24.195630014788925,19.234801475664288
232,-10.309401396267951,50.86079864275858
233,2.956012636417464,35.17973896590077
234,-14.996039563000263,63.293555595790906
235,-11.463234571220047,55.34194767515616
236,-11.814434193396309,47.059909873769946
237,-10.88527974480108,40.25033616172498
238,-4.562102188215124,35.58795789010019
239,-8.436268706803586,66.7455712997656
240,-26.650079518471443,49.26131889715535
241,8.711805801569003,51.2169256557484
242,2.872986285058512,32.95123386328343
243,23.482295005927345,10.739962300371202
244,1.3715611485068617,36.39208099389452
245,-9.856461666050702,36.61231419132914
246,-3.351660741347139,44.87929239586754
247,-7.504376976795587,45.299919141645105
248,13.292310603424314,16.733477951677934
249,-3.385818193938623,43.24653339051344
250,-12.081026065825837,30.374858138518416
251,-21.89599702812453,68.84484967377581
252,8.996126590815924,35.14527282910756
253,-20.86188534893462,50.60293998177034
254,-0.2046480454382582,53.29638708503022
255,-20.287300758997652,17.892459636641455
256,2.05903485830419,46.47038933515985
257,-17.870021879694267,56.54570101738176
258,-6.983180036562466,59.49937554643953
259,1.8594504111396382,43.47429835239507
260,-10.073049950201497,67.23664243721404
261,-1.2240359580860907,42.311668471386355
262,11.95094961068957,28.99511124026015
263,-12.959094601605758,78.04398603963669
264,18.465796425115556,26.34175767646829
265,-22.225012298775805,41.59562012140879
266,-10.045598186931732,44.005858031168835
267,-14.301712749414934,70.81133085497638
268,-8.793207294608012,46.75866113619475
269,-12.345522584067663,55.437389073307244
270,1.2962448088946035,20.12189103600119
271,16.367019538760697,31.983531253289314
272,36.937535643026074,30.625404847685367
273,0.2590500646553773,30.72361897697772
274,-11.621956102358375,36.88985944915706
275,-16.08904560428824,47.52226016864937
276,-8.370851717342482,59.39939895902098
277,0.09674272525480421,55.242213891273444
278,33.92528882094855,34.369809851477825
279,-6.654083325275661,55.752609343287695
280,0.9747605618725133,82.09308622762337
281,4.85114808489637,18.21749176878334
282,-13.872751273281672,58.10444265748033
283,-2.6762006338383513,53.514537252191715
284,-1.2342507138609884,16.89837724790287
285,-2.8191835027001275,6.080292631390748
286,-4.69776846095866,29.348446996581654
287,-24.295928343144933,41.483467916180295
288,-13.257273412648464,65.82126367487886
289,-13.223506988808474,53.12830801527777
290,10.232123716563494,50.88134315391493
291,6.39409482081007,42.60435746054463
292,16.08539774041927,25.91206953021805
293,18.504854511704018,4.022395715589738
294,-0.9080205714895256,30.561861738947925
295,-1.6484336497594443,52.71290300700523
296,3.782010660604372,53.64146271548741
297,-22.74411797253067,33.45238103496631
298,-5.859115097842186,41.22763946230394
299,-0.2020072549887857,61.313672276390356
300,0.3876210342983034,38.822902563719715
301,7.164380266498739,30.382692418954214
302,-1.1220742126238084,51.18267808988253
303,32.9884050489897,-1.0263470420032448
304,-10.760075676391478,34.38965401348236
305,0.955469987462159,48.692849370103744
306,-17.011459797972446,68.31829909805957
307,-14.71275070685858,43.86591960757584
308,5.096710465735957,32.56756327346646
309,9.0235731422412,51.77056344848906
310,-7.2464230713110815,41.3088810130556
311,-15.836165327122096,58.86250036698124
312,-8.552993601827518,63.433360985707914
313,-1.9293705633106302,70.4263630282265
314,26.124083512333044,19.30008673888513
315,-12.946174308785498,48.46702414984434
316,4.828965506398186,63.040606745274175
317,-9.268759767247978,2.6016723430146342
318,14.017776086678655,32.12327314758813
319,-19.47835867186504,67.52444480762667
320,-10.879674229008605,50.15775893924227
321,-4.555832079040313,59.97245596515394
322,13.854225288836115,24.781977667514752
323,11.61662712065038,27.51003865240475
324,-20.25954784422827,72.22464917732032
325,19.25518784873121,21.824397402706033
326,-5.294729157508833,35.84867868828064
327,-2.703601086792675,44.44899031554935
328,12.562754044155056,40.986554881181526
329,8.157471263897314,44.580552867916076
330,13.170420292831446,19.771169576733925
331,5.974504317808899,40.48677918247532
332,3.102272162463053,13.732891160038381
333,-1.5796842067889751,54.45090297204698
334,-26.224114439010663,57.12029257578765
335,4.334058824583605,43.51144705503713
336,32.955569964724205,1.0020235939772153
337,-16.15755188863077,60.280434275003884
338,13.815977045350776,30.877044721446055
339,-15.447354125650595,23.387313050140563
340,-6.544510130577918,46.33307048768373
341,-11.363614920224018,54.45188580728534
342,-8.51417049170118,52.89005228033204
343,19.723750388301404,1.3522836638739921
344,-9.780117744214133,59.22581746090222
345,-15.485498134563498,44.77351272739199
346,-2.5443237702953363,15.570607663454993
347,5.8401145813192175,17.96551086869741
348,-10.36494740823772,52.18905859451278
349,3.977212877630933,55.25719048210871
350,-11.406803988388681,57.60970191207183
351,-10.414271134824578,44.288623441061944
352,10.819009485464466,37.57248535015849
353,21.04587466288969,19.84796774275293
354,-12.719437826666534,70.32456029881553
355,-21.567748690991923,50.919107106572774
356,-5.575709764685992,49.187655262312504
357,9.748665925121538,12.308137642704272
358,4.529201466149213,48.45356715601068
359,1.1466219057987395,25.145000672755312
360,-4.0888106130455375,36.539903540219385
361,0.7948237301509417,45.026353871387904
362,-9.52440830374136,36.006944055685985
363,-3.0798139468682812,20.8168510965438
364,-12.835014962736933,33.27539333913414
365,9.3812435292408,28.84534652267144
366,-9.725208220511034,15.5627774641043
367,-15.155435098714092,81.5297608150481
368,-9.96352181500485,38.400895733789284
369,-0.7174760515328389,33.09159997657685
370,-13.41500824579607,35.93763081611149
371,-25.71945911126233,69.87722295841019
372,8.46505780520144,41.102336336092215
373,8.587344133203233,41.87391059353423
374,-12.132012964343923,71.60879995938302
375,17.16221024036768,73.39733342807209
376,15.361314554412257,48.54835602891819
377,-17.181038574512623,64.89455829588229
378,6.898349725653381,28.961769497931925
379,-17.582989581931024,46.627368259894894
380,-11.176977890681417,26.615862781249255
381,13.048735494319676,21.808658113420925
382,-4.800684675544579,64.06020927190697
383,-16.985355196885255,62.935301352913356
384,-7.7591068916399015,47.973842020424385
385,-14.300318064751542,42.72011795263331
386,18.644143793284886,41.80825012047892
387,18.302398154261898,38.88603309025329
388,-12.080417696062739,56.61821426644341
389,10.00202517774801,16.651630840973116
390,-2.592129212522018,49.97654729273202
391,-2.047815917019241,70.9456132795454
392,-7.732573387538652,32.76398871732897
393,-0.213625323600394,40.43092449671456
394,-0.6557409279928468,35.85356393094982
395,-2.382378190897424,53.8190393675813
396,-3.0219835285238883,18.644535626391164
397,-10.467415877637585,35.950575257278345
398,-4.309220547718941,71.10556805284415
399,6.5907791939608735,49.622914884873026
