unit_id,EthanolYield,ViabilityStain,do_MashTemp
64,31.514640907861807,11.947336312885211,100.0
65,31.67118232739561,21.83474606776583,100.0
66,22.878480225095533,10.428958260724341,100.0
67,55.53488017152622,43.343807161441006,100.0
68,25.38333971567934,11.569332798610725,100.0
69,50.9701655150112,33.854310901494415,100.0
70,56.31821016899408,43.57169616184764,100.0
71,21.78371866501639,10.611653705400622,100.0
72,27.945408085122775,11.093318638350329,100.0
73,21.272076663834525,13.17799190831753,100.0
74,52.993919230871484,40.50614145858735,100.0
75,49.58801737691802,32.39018289967635,100.0
76,24.322088379173575,10.651312480049569,100.0
77,26.06892231107483,13.149845500643925,100.0
78,31.937718793899503,14.330833191558153,100.0
79,24.346986003228828,13.11293385555615,100.0
80,31.50757555998517,14.503791548483804,100.0
81,45.4939352492236,24.708024352503223,100.0
82,45.82135860324948,22.694586777909123,100.0
83,27.690768931886417,9.8455470221153,100.0
84,50.617092294230744,39.21163723664782,100.0
85,50.00715236155705,40.16435018195141,100.0
86,48.55322235469603,35.533149818544125,100.0
87,32.513835310314114,25.392793612206994,100.0
88,20.770097835734965,12.330858348434486,100.0
89,30.501617539575438,18.48381272588373,100.0
90,24.157324603076113,12.481018113158283,100.0
91,60.78980705022926,50.17781684329454,100.0
92,30.44577395154598,9.871860993868664,100.0
93,54.51328944328543,38.59022508701371,100.0
94,52.19103714246537,34.84835622815184,100.0
95,59.42381076240902,48.22500348080546,100.0
96,34.42234695396326,23.090961687558433,100.0
97,42.21172583959416,23.839244481689192,100.0
98,44.79527016751085,28.782551499602697,100.0
99,46.74610201107815,40.264700602152566,100.0
100,59.3828448391998,48.0106363690275,100.0
101,52.22710531212467,34.90245194950567,100.0
102,25.96377387732547,9.45389959005569,100.0
103,39.5920902653893,27.04485715942512,100.0
104,42.245132417109225,28.7258180621298,100.0
105,34.35311263536207,21.356960541989977,100.0
106,32.066129110265685,14.405024040430861,100.0
107,47.95736956853406,30.453124130841168,100.0
108,44.96384142325068,27.883339224094033,100.0
109,40.79753497374,27.937198225787153,100.0
110,64.73097326964395,49.51392196898528,100.0
111,23.074204337436754,15.006568444071315,100.0
112,31.064439212187,19.92590817363274,100.0
113,29.09208368733292,10.914454011124667,100.0
114,38.03169675739103,18.121960817618582,100.0
115,27.69305713537804,13.339331549817892,100.0
116,36.27765351794504,18.962512413021823,100.0
117,38.17700495818295,22.29213949146411,100.0
118,57.255712550724816,38.570169283528536,100.0
119,53.30982986545917,40.83502943219165,100.0
120,22.224364575808224,9.478550595050141,100.0
121,42.65072382958589,23.20657809101141,100.0
122,27.80476708601663,11.860677809037536,100.0
123,25.20323255408168,9.627409277679343,100.0
124,32.18220469456237,18.201769292197714,100.0
125,37.214787577304996,26.547354865086973,100.0
126,42.43271628376625,21.792264418303297,100.0
127,35.27737713951444,14.407545837534533,100.0
128,19.097704997537985,11.765743828794953,100.0
129,33.146119126315085,12.52824909875906,100.0
130,32.09517822764204,16.014620279049897,100.0
131,32.88081369413283,10.737606009335408,100.0
132,26.450643813119306,9.787377940680106,100.0
133,37.52957394440325,18.01882755908628,100.0
134,35.66644474665884,24.671902603486892,100.0
135,33.742788938235925,12.112751785101263,100.0
136,33.281731314735396,19.90435605363503,100.0
137,52.13127753993041,37.07571403608063,100.0
138,47.85796683938402,29.470823034938746,100.0
139,44.11217433574458,26.501185928410944,100.0
140,31.063206588469008,11.388250378373352,100.0
141,39.459737525726354,22.59475987062762,100.0
142,26.33714885712391,13.007229525097653,100.0
143,36.574702820321555,21.425570240760916,100.0
144,65.56266295162033,49.44188323750585,100.0
145,30.08521107107991,14.50516496639176,100.0
146,56.92416015836767,39.27829495017043,100.0
147,28.708876726879925,12.931952048258065,100.0
148,38.003071694856544,20.17643132460022,100.0
149,33.39567089933714,13.740875743727333,100.0
150,26.636638146900875,9.38190140211957,100.0
151,30.666480940933866,13.03705299029507,100.0
152,47.92844376790311,33.39279042861967,100.0
153,43.51884972636903,33.459241944247175,100.0
154,37.008423155886135,18.54280287417626,100.0
155,27.962683347313533,14.110174690098638,100.0
156,48.041908215164874,40.56028932351961,100.0
157,31.601879671605246,17.068138404900218,100.0
158,51.333095618341005,39.063536113010436,100.0
159,61.162201935288074,44.863151588544454,100.0
160,59.66530366732354,37.69554096645646,100.0
161,25.381457132588583,11.987101654541197,100.0
162,34.28481217944478,19.15422673345041,100.0
163,31.402503570274572,11.636108389710024,100.0
164,50.11926355045663,37.755225699187285,100.0
165,24.4355875514711,9.482016183483552,100.0
166,37.08423574567049,27.068432501734183,100.0
167,27.772556961111434,11.649641446197771,100.0
168,26.718076164533155,10.15982422388229,100.0
169,24.858308753436777,10.774791221072562,100.0
170,34.61412572927249,12.692460621100876,100.0
171,35.79652240120249,17.737342030142635,100.0
172,31.956006299893886,12.862275539902566,100.0
173,48.863234430626214,35.72273487434522,100.0
174,55.57895077675296,38.58124929509243,100.0
175,48.90493411060993,33.62961826075518,100.0
176,54.454817601531055,39.69232378120469,100.0
177,24.702494384032455,10.582743630104932,100.0
178,24.40556271429415,10.722438031357914,100.0
179,45.759388470273706,26.819522275548554,100.0
180,58.59974310296813,50.98037267300853,100.0
181,29.286634883102863,12.372623190552469,100.0
182,56.92470825388995,45.020418838068224,100.0
183,47.737242797965266,36.44643095247545,100.0
184,37.21748123180866,20.210618214014964,100.0
185,24.380100061419352,10.104576639050771,100.0
186,41.88288998645798,22.779196239768815,100.0
187,30.40812185562809,17.550956061928446,100.0
188,32.277559468137234,13.776567766979275,100.0
189,60.78233108307254,47.489306650449755,100.0
190,23.52634838577964,10.972523926266467,100.0
191,67.9518147591526,48.48781551729232,100.0
192,29.380394228249347,15.05968919711336,100.0
193,56.689373901566164,45.04285662543437,100.0
194,38.8726162814615,15.441997938707589,100.0
195,24.094448233886226,15.34340799431067,100.0
196,39.73350284461083,20.76355878203051,100.0
197,29.536479645222705,18.68637402714419,100.0
198,22.409759900883525,10.636944934112925,100.0
199,24.457393601442856,10.689026457089378,100.0
200,65.9843277996713,52.914215268632816,100.0
201,42.56675003751425,29.27392617170924,100.0
202,39.20843851773181,24.37723934073573,100.0
203,44.344876259112894,33.32083921208086,100.0
204,69.03803002211629,49.92129794228025,100.0
205,36.806724481555804,14.643768422271844,100.0
206,35.38130683929576,16.829383087397527,100.0
207,24.303240823749118,14.301757932961092,100.0
208,33.545713394380016,18.967021181766736,100.0
209,54.074608427900756,45.92721953592128,100.0
210,33.11078956039458,20.20944055847568,100.0
211,45.20150332163564,31.497944360908818,100.0
212,26.607305054871457,8.58701240062802,100.0
213,53.494030181282334,38.394814239083395,100.0
214,62.223471816753744,48.33868557775044,100.0
215,44.363965406690575,35.88064266095916,100.0
216,26.2967093445544,9.42543867896557,100.0
217,37.533332264962645,14.906974442684314,100.0
218,28.557573002841142,9.067538928589999,100.0
219,23.363941975049897,9.89485136755312,100.0
220,46.39857502049126,32.756587436615206,100.0
221,55.996267678374224,39.096338089815966,100.0
222,30.38265562767278,10.25673602963375,100.0
223,31.225105913997513,13.722363649397211,100.0
224,27.64200972967312,18.320293170364607,100.0
225,25.647903213520433,11.45087690023819,100.0
226,27.4503190989129,11.717028102035256,100.0
227,34.521558206731825,23.41056129276127,100.0
228,27.047586997815277,10.649738891751017,100.0
229,60.023159863386574,43.980398793028655,100.0
230,30.540504058957296,13.334745979997331,100.0
231,26.86612588819137,13.483131243365374,100.0
232,40.91090839085953,27.772103652358336,100.0
233,56.270897920498356,41.32378045927437,100.0
234,52.403119700605096,44.49145906458094,100.0
235,26.691554477258936,11.121244177336738,100.0
236,28.333212579949244,11.347513961850984,100.0
237,43.536249153734744,30.98987945905162,100.0
238,26.93191883268561,10.621622898872518,100.0
239,23.315398212262537,10.80022789662231,100.0
240,47.74196846538336,35.80878045520952,100.0
241,31.84980847705299,20.53725850045914,100.0
242,44.464092465657444,36.53826224977813,100.0
243,53.74079229141248,37.42433023903451,100.0
244,31.070866536243205,13.877004622076566,100.0
245,56.911668960187484,41.70679190505292,100.0
246,27.952550132162155,11.2706460865115,100.0
247,27.19111982906574,11.994465064972129,100.0
248,57.68963814554177,45.01055822209858,100.0
249,26.247131596961566,11.948934676918558,100.0
250,67.02998360154542,50.940899311823,100.0
251,36.76868628294738,23.33080541977414,100.0
252,28.62310955739611,12.020668288533845,100.0
253,63.144178972578345,49.365087052369766,100.0
254,31.241852734281487,13.905873537565732,100.0
255,46.95525662304725,27.509800352709153,100.0
256,50.51186086013094,30.342945269183474,100.0
257,42.25583974645879,28.92104524148989,100.0
258,38.15993565542297,23.06628703221372,100.0
259,34.64329665508916,21.842315371722915,100.0
260,34.32958594277617,21.960926619552268,100.0
261,25.614624398746898,12.40812694719098,100.0
262,33.578692465458154,21.218302144970593,100.0
263,46.16984829059889,30.226802505485217,100.0
264,28.268675138033952,12.762122427291317,100.0
265,37.57286708825428,23.344400472506017,100.0
266,28.495697502287015,9.171032765582751,100.0
267,35.02191877135731,20.671132738624465,100.0
268,27.098045093758678,11.959180983919218,100.0
269,31.107582131775374,11.429062177271785,100.0
270,50.765208697998546,36.837354083619275,100.0
271,28.633389248100116,13.40379619698762,100.0
272,26.77165939274944,13.895666964226027,100.0
273,58.26323430394449,43.921578013719994,100.0
274,30.370665126884543,10.329313434665599,100.0
275,26.738274013893136,11.303454514590891,100.0
276,30.342370440829143,11.82723057910641,100.0
277,45.0283403145566,29.825724978727706,100.0
278,55.52894813811909,40.57831297138114,100.0
279,40.899392220860165,19.138328861276158,100.0
280,34.19638425532545,21.01480007976127,100.0
281,52.7220586210797,40.54711487909669,100.0
282,51.62838981800687,31.041768812180088,100.0
283,30.004659475274416,10.558948158243957,100.0
284,28.710982461256627,9.566577682986296,100.0
285,39.945086584000094,23.724821149134122,100.0
286,31.474411693635055,16.337009135722646,100.0
287,25.600391515720464,8.9272488249031,100.0
288,39.791209950370146,28.95305555751035,100.0
289,57.05155261846744,37.23939625847942,100.0
290,29.57388046404447,11.896552320710066,100.0
291,58.179323448281025,38.71420353863955,100.0
292,26.973585171306055,15.044733854709254,100.0
293,29.369154834472653,13.62058887017227,100.0
294,27.55035363338032,19.42625477426823,100.0
295,42.05534499542622,23.29803347804681,100.0
296,32.83685360985424,16.404441459180486,100.0
297,37.65364717175615,25.6582129278946,100.0
298,27.20138932226173,13.43484441591,100.0
299,25.501889480288366,12.442429670054224,100.0
300,42.721278449610836,33.57350054852654,100.0
301,33.62874378109605,21.33533540857704,100.0
302,40.7920644652995,20.956760437894143,100.0
303,27.71676114341482,9.645478017284054,100.0
304,50.13994421167625,32.61475374204253,100.0
305,45.17875074222359,27.938482763920234,100.0
306,41.18610092637891,25.677443765366775,100.0
307,41.547117274380575,31.395437753638358,100.0
308,25.851390007946097,11.899423663853614,100.0
309,33.560277889545894,15.01622791066045,100.0
310,55.33559545311629,41.72366077918928,100.0
311,58.08600315857899,50.48542231743112,100.0
312,23.2378343422188,11.88252246974967,100.0
313,37.23148875204177,21.43511394988031,100.0
314,25.98450252104118,12.996217718650088,100.0
315,25.57014742363812,9.450038858422621,100.0
316,36.71224180467306,19.037593543094108,100.0
317,28.175738714438534,18.494697615165297,100.0
318,64.9395085282642,51.425187990679404,100.0
319,28.200377552875544,12.700582264619186,100.0
320,48.59217382679144,38.41174533831098,100.0
321,23.733574778509535,9.645953896947912,100.0
322,47.91616078861167,36.52849984544567,100.0
323,34.73336156026481,16.210001667181817,100.0
324,23.054839645062653,9.694388209196072,100.0
325,45.95106901913803,37.94085315128989,100.0
326,61.211056412199625,46.90482210061968,100.0
327,43.50752933525284,24.36077046362155,100.0
328,24.010511402395665,11.190107441221324,100.0
329,55.384894068496656,44.2377437933264,100.0
330,23.335949142395148,13.651087716103287,100.0
331,24.889466596816387,16.58881738760117,100.0
332,32.78780017841142,18.160762248718033,100.0
333,29.09210294330365,10.378299416859434,100.0
334,23.404566209959047,9.972466451507872,100.0
335,20.215643684495483,10.946673186018993,100.0
336,23.047852474451417,10.017501015090755,100.0
337,23.64931617027208,10.956208784224001,100.0
338,21.642702909354764,12.291876273156973,100.0
339,47.71408986430449,36.63791917796869,100.0
340,27.84692077154925,8.832384507635135,100.0
341,28.473660824041147,13.871285611104124,100.0
342,37.43077955501273,24.761129146373193,100.0
343,29.89322231987767,15.760939923871353,100.0
344,28.47232778216501,10.093607243599058,100.0
345,41.039076342608425,24.184343088515,100.0
346,52.996408039461656,37.13314839491824,100.0
347,27.598612107701317,12.767852507992863,100.0
348,61.02026162609573,47.60948642006876,100.0
349,51.1399404203744,38.80030950768662,100.0
350,21.60430141374092,10.100392631899556,100.0
351,39.0025962527609,20.809645456444272,100.0
352,31.57671545999507,10.81273823060365,100.0
353,22.49291070482758,10.53131649107756,100.0
354,27.04130081508455,12.19093229126854,100.0
355,35.28185261369243,18.313075422168286,100.0
356,30.0853912178189,12.107163939690885,100.0
357,29.071436141288558,16.41660935201494,100.0
358,60.583793339281506,48.09202699453916,100.0
359,26.110384428555115,10.313475943293671,100.0
360,31.99226831793461,13.726532628957328,100.0
361,37.74731313536518,20.253925890738476,100.0
362,61.48348469060564,49.60149164179109,100.0
363,24.098440132714533,9.611840156521117,100.0
364,32.0070502127556,14.111552739580247,100.0
365,57.405745758522215,48.76254279211792,100.0
366,46.587203934708405,32.03510937699919,100.0
367,50.74263890797651,31.933022960654473,100.0
368,42.07500701535874,21.783148125044203,100.0
369,31.82460913760147,13.103099418051846,100.0
370,30.51241926649168,17.711328894280456,100.0
371,36.699781621659795,17.672292895075522,100.0
372,25.164702352295734,10.696550267039482,100.0
373,22.39291822300263,10.73840490791095,100.0
374,37.61712322799367,19.964858079449236,100.0
375,40.390074992921534,22.613656357679137,100.0
376,42.829201781814795,27.761251852111762,100.0
377,58.16389590330727,41.426018169043836,100.0
378,65.94531108152282,51.51385868018839,100.0
379,43.46131912491133,27.00152123748584,100.0
380,50.818070291714335,35.775493382920736,100.0
381,28.43429952860984,10.644016545442927,100.0
382,47.45364657342822,34.25010870194119,100.0
383,31.130690195239872,15.80986424078078,100.0
384,40.83710042124428,28.355158489856635,100.0
385,43.294191137519284,32.58888180910301,100.0
386,47.01216929416983,31.51306399687465,100.0
387,29.76138504692128,15.303245384873907,100.0
388,32.72521393418474,13.057381124871974,100.0
389,29.088773267634718,11.071066675583925,100.0
390,35.68211564455484,21.02085062588499,100.0
391,39.17757168689115,19.587804912142122,100.0
392,23.993402223216385,12.474148209809979,100.0
393,45.11554143837278,27.507922016907948,100.0
394,25.199327355056997,9.865414736214799,100.0
395,33.870781920524394,16.178293709778714,100.0
396,39.938377121133634,22.03300961011655,100.0
397,33.93462956610034,17.899713923518004,100.0
398,33.842061743311774,19.254462345535455,100.0
399,29.307706332369648,13.136271804508246,100.0
