unit_id,NetworkTopologyHops,JobThroughput
118,42.93431669307492,5.339953189626939
119,60.042256440828005,14.392780080764698
120,42.366533023538395,52.63696850278797
121,25.54806249659766,7.6490032466201825
122,30.031200588684698,17.54442891935824
123,55.77437523827723,20.628390474919527
124,29.653503571423744,62.614003926439025
125,77.3393333608723,20.611711990086803
126,39.472272681034895,31.44589700816314
127,62.3963069592853,23.205694510718185
128,51.569289838560366,-1.3526397183060137
129,61.980969164457996,38.48049049627438
130,46.28183302044668,-3.343180470723112
131,56.061216876173994,18.598473644433277
132,56.01937388903514,2.161658214130086
133,52.989563653356925,25.69043758148188
134,43.567900548987986,-4.424694808240868
135,48.0163408928313,7.594017762712535
136,39.93589277579799,8.25522157830924
137,38.97838229283873,12.555339602891847
138,43.8301948703264,14.97829789875124
139,61.199445206186184,28.46623803199135
140,70.1478469355556,13.805936898034489
141,16.233763018514615,8.408395255748975
142,53.42871797145013,25.52111390440857
143,54.426439763338045,3.8980198339641765
144,42.760047371652504,51.39005142467975
145,40.31689804650411,23.284964471520553
146,49.58888460418057,12.903477036115873
147,52.79181323351416,36.54918952757413
148,46.15652952179128,18.696700489125824
149,44.49691935941536,19.03406457494343
150,30.725576876234484,22.649062882506104
151,45.28734224471723,5.991111843434299
152,46.714573698032304,22.175680344620844
153,43.50044186426192,20.83032473274283
154,47.09680175347962,23.570117412544885
155,56.39850080524,21.130507830819663
156,56.394299461163406,34.209403799374925
157,33.677631962689446,21.338579875043134
158,54.83773847478768,33.4593212348816
159,57.599430774009754,16.802943218146652
160,53.26088453539335,1.4938722507783844
161,43.74939428012193,19.277910540765244
162,55.77099710663792,-1.3604916258504016
163,36.04848017550154,24.449915855049696
164,55.777929707276655,22.68074503565691
165,46.217618553501694,4.177647339971262
166,81.40189380436377,18.59490408832794
167,72.61261168624745,23.31435023344041
168,36.42416968631732,12.545981357605186
169,54.23566045024372,15.021950046604559
170,52.573636407648095,22.092703476724544
171,31.71297825747363,23.688103698195235
172,25.116262975307198,-3.6950010360436543
173,50.27627816375252,19.096622305493312
174,59.3987024227345,8.667234461843695
175,28.615568758104097,12.759174745384806
176,35.50539519225318,20.20174678269285
177,53.51514142002788,-2.9498198820110706
178,64.84621303123063,13.512277107674016
179,32.696316338057535,15.198876624168683
180,39.653202550840895,26.482788541341755
181,44.65995318505341,14.146838063561567
182,62.74418611809258,35.33210651445247
183,48.55722826734806,13.163721125953032
184,57.43290451434844,-0.1805019694869543
185,47.134475443551516,30.498749763802838
186,50.09195137272615,22.300087222154612
187,45.083899577221786,58.43551696710037
188,60.41062617139364,29.42380308300874
189,43.762114024762255,43.907855911110204
190,35.38105265610268,6.006055851697959
191,66.40645559354445,18.22742837014573
192,34.49480941150485,18.963823782330508
193,51.65239435571708,29.54579347705658
194,41.15605484143757,17.014633410225013
195,45.78329845790623,21.07200655079325
196,39.02562826255482,55.162882572035514
197,53.2011870763916,8.813689561047923
198,57.57164657596897,1.7330165693827748
199,52.946399353743956,28.002207089955238
200,46.191530147482545,4.069546800744545
201,54.645866144858104,5.339281992148061
202,44.94875108078861,4.625522771010953
203,67.82053071104502,0.11976167066595389
204,70.48269495939283,13.260636739289406
205,36.40384926934088,18.850180662868205
206,41.65547310249802,15.90818450702269
207,45.771556359840226,19.104595810521587
208,43.981747767662554,6.792117013791781
209,57.74553308508769,27.304607642854464
210,49.53813239655305,10.16939196662834
211,46.642020732470485,7.183783364507329
212,38.38267695295961,43.105020110256504
213,54.339030734080985,15.068969604937278
214,69.51688939433129,48.095798083593735
215,28.968114043513104,11.77614334135751
216,82.5779498554172,16.10454368553227
217,45.34122357644245,0.796295246020527
218,48.164780150946434,46.13229362626333
219,58.45131154507074,0.6289392887483252
220,48.46945615724172,18.738410060583664
221,58.17987850845016,3.4269120375945836
222,31.953259711294635,17.46897945449433
223,44.98937141451935,18.916042098621208
224,35.06504403243171,19.99952773478685
225,26.182688483236653,30.832790787570932
226,50.879939265740774,36.148867639302914
227,50.848429926145144,16.553628735608918
228,41.512996019352876,22.945348988429984
229,52.82953596592673,36.63008914715548
230,72.94904043668836,4.683040104132324
231,47.49470927962456,17.905229310414736
232,38.06122746574391,36.17751643479475
233,48.21143884364192,31.914375708806226
234,36.88237721798862,14.759131699456052
235,49.06099090888717,15.176864854478827
236,48.937728505599146,39.13134566362662
237,41.819650018342365,13.669182465474337
238,28.012328602042743,36.71915378682464
239,37.52397238414099,29.93548312425877
240,45.35064704649642,9.294306420599762
241,49.68259157985076,37.3149935887834
242,41.6618455179297,5.24891655230515
243,47.74595994079774,21.029612154164703
244,49.36924267479763,4.447765164115461
245,47.038632804394936,47.18027590666641
246,60.09391107104909,6.542651781643428
247,29.80930045723496,-2.4995805686652344
248,57.35691444398494,56.97892843528624
249,78.22612140104461,5.6673017911635855
250,50.2746862211168,13.137327337871623
251,47.275563483752784,26.613380212947607
252,66.83102600723196,14.212317127451492
253,37.82639739417774,8.194650661926145
254,48.060132769429465,19.662175874415087
255,59.684077105910326,8.650378444564831
256,36.79682237332029,-1.2858185705884888
257,34.60308288997011,23.36779190382463
258,49.86772811556982,35.121374358295185
259,51.54387603706999,57.498783210936374
260,46.435573039274686,13.692235194542524
261,49.799576912257805,29.124694578977493
262,60.021204022750155,17.5937581539166
263,54.26383394603706,6.929975676725139
264,51.57027784274358,14.324917595626474
265,24.882600046572364,8.363697850675704
266,37.95168684863043,27.211799276411597
267,62.18114440002693,12.91794593163433
268,33.58012768566249,5.95863774999399
269,32.78767956621023,5.566767545817182
270,34.43431219493685,7.970124333745224
271,67.13130733503736,17.178916938680103
272,65.31997649335658,22.81401795483924
273,49.96792729348772,-3.0962272163059894
274,50.349167912986516,55.53386806825138
275,57.15278589034653,5.360585584855069
276,20.88157923918492,19.698095252624864
277,41.174253015920875,5.995123509729325
278,66.4780471380794,29.06880020564093
279,52.18672990361955,10.47055012059809
280,46.4833058521017,10.761716025566663
281,43.69878675351691,11.585593626485233
282,44.016707361733744,0.3095781903627097
283,61.50608386973971,13.836009197677818
284,58.2355396049167,3.8995174029954645
285,57.29638151145119,47.72427646661403
286,56.21741952078276,20.769746114453874
287,44.867715644361496,26.01937731259216
288,54.92716558712415,7.885943824503697
289,45.131012616892825,18.042969250533073
290,53.1122563669489,6.809527140668344
291,44.66598260523382,26.192407091325148
292,62.630312765056956,15.551534310951636
293,56.729249225382624,25.816125019523263
294,58.16581892991029,13.372021542477265
295,38.31574202565345,27.740120989171785
296,46.811437067657586,19.79853915028388
297,47.082732776751556,0.279692454906159
298,40.99133154658401,16.86186947218578
299,38.531200107060336,2.5981820842328203
300,38.77328766958398,7.263745139976905
301,48.15308638054484,7.811924318334362
302,54.60303169281835,54.7805885949604
303,49.710200561529966,2.970506092059936
304,32.002492758493304,34.503764163248846
305,46.33523059624379,29.962170093991617
306,62.488524356213475,-0.3258462952317158
307,83.51944827501673,14.304410714003897
308,36.4493766165816,32.23650221561756
309,53.63889448479026,22.18067163791651
310,55.35675248449061,15.010492376681107
311,51.569844430903444,62.981459306045174
312,56.86787029748593,3.3755473100036735
313,53.33880851943311,14.001704415168033
314,30.9568038940236,42.407980113794785
315,37.83200880462413,14.6759143884617
316,78.32519161335091,11.011088652829724
317,67.49645799823259,40.28444836657946
318,51.64053484933783,4.787939117721341
319,39.50389298739171,-1.4589998726118223
320,56.9992088488855,5.031611588266767
321,53.88851183291364,19.44027682403268
322,12.002649848325692,13.613906177815405
323,59.36504486425632,27.082080154601865
324,45.18859432818448,-3.8838929067092915
325,41.99906067661952,46.354975946986144
326,32.78748496275349,21.361671916110286
327,35.476168170777285,18.48872184298486
328,42.74281629585867,8.934645158130904
329,59.63936626030145,15.098572681566393
330,73.59839283997204,18.72071646837799
331,38.796755805389935,17.27404746121827
332,62.774328888594354,3.304091072512356
333,39.125102063922135,11.862587936048829
334,56.03754611635159,17.912411184849237
335,44.709390915264706,25.321515647679895
336,37.95041300247143,24.03032868459762
337,50.7151366250807,5.637019965408402
338,43.09551843061885,6.236987217890984
339,43.46220789007251,11.466440514962125
340,52.827048437941365,42.222782294037124
341,47.42317199090171,18.848436726776903
342,55.76332918512089,11.07174764354029
343,74.11725417745777,2.337923251162991
344,32.06586735370091,14.826660107423425
345,36.89461116142783,12.247015051147166
346,51.85701855480079,13.448221238922986
347,62.96318153557942,21.563131041295893
348,48.735325031628406,16.02710877274366
349,41.56176233918044,10.642870520875357
350,53.075597339462426,26.2213554998671
351,42.921910327172284,6.774359243163303
352,60.14640353863644,40.13897598861887
353,65.72492554533446,49.16183382337528
354,52.35618091781481,31.08004392743168
355,56.442438476173926,25.20620486690127
356,50.747523433744924,13.701097728281384
357,67.6433423100844,29.57165650485568
358,40.320205205053796,8.307475458420669
359,69.52980674057453,31.853393424034987
360,48.914695231134516,46.06694346024527
361,39.88940656976595,17.46304964247219
362,41.70996433804119,13.38528915428218
363,53.430759440962746,8.141533663304871
364,38.48320450053574,9.784794736834634
365,41.81852301217369,12.751225155879446
366,53.8729953429301,20.970065629931952
367,65.55073739123654,18.230509265233053
368,42.686590731257944,32.35044238591339
369,51.95370876183607,15.940788833303943
370,50.25422355654729,27.90043085270112
371,65.17401410035177,10.204113491287469
372,39.60418972609493,25.73650897016742
373,69.22077230633015,21.180761063095837
374,57.10321232310033,11.924665215973585
375,45.32344710178584,46.62245186380911
376,34.82047549042129,6.913713444320468
377,59.342437149596044,20.387484053368027
378,51.53675094673621,21.81745135227288
379,33.36019336001557,24.886482412094935
380,45.46749756888426,18.03996351542539
381,49.67815482430234,43.1155261591736
382,64.1058355319785,8.56781895405395
383,72.26293858312553,42.60842502380172
384,47.70228031189304,-8.660590538225648
385,29.515502880194358,7.320869895027295
386,38.67622095822151,26.295274628809526
387,74.12939616468923,15.663053787022795
388,27.52069466669663,13.095776145975837
389,53.330241227207,29.64534221289707
390,53.45992104027999,20.346055038752716
391,37.28836507435557,2.578731242327112
392,56.737969230240765,12.134730481335115
393,44.656881569738125,6.94707036846247
394,66.41621729183466,30.05462488875269
395,46.90528290455598,8.518306859529815
396,55.0697861727583,21.85907226269632
397,68.69537802281893,39.71997922456194
398,38.48287010885414,40.9515995182555
399,27.073241893472357,25.472465631275366
