unit_id,JobThroughput,RackInletTemp,CpuClock,AmbientRoomHumidity,PduLoad,FanSpeed,do_cooling_setpoint_controller
177,25.086310507374968,51.63076204060958,45.699960559406584,56.59460792224402,48.99425846259755,61.062562076905834,40.0
178,13.533676356362971,38.42276585573853,61.99088558311099,42.926062028456585,64.66088026580228,48.616498441468906,40.0
179,3.4822556975696815,67.96259288993485,46.02612736278881,49.737613657473766,49.67317132627876,46.36876583857233,40.0
180,5.707320958735163,57.86295377898525,66.97762984503947,71.30895378030783,32.17966890513896,49.35674952356693,40.0
181,22.826859238957564,62.01166525806231,46.731219564435456,45.524188029875525,35.1794855853623,67.59139995641343,40.0
182,-7.532187630993365,83.25580138975367,52.94718841745785,50.162204203944135,43.96701949574544,68.1500214423798,40.0
183,-4.757202576757942,71.86458982352738,52.40743464482501,44.96262000089226,54.73752706824631,76.58452835521106,40.0
184,15.230740680178478,49.7716339655489,41.40591873689193,29.34224827237287,57.15977226304023,65.0815111183598,40.0
185,17.079362080415127,27.96879951123745,42.29996332543998,63.515300764858324,39.85683536685959,56.71205188789502,40.0
186,-2.7775191154086896,68.28792241554113,41.79022802380507,69.84755921549456,78.82627748879113,54.77373614629715,40.0
187,17.114753111700306,55.28345581849377,55.44771839707128,54.755404342120045,52.13542930201125,49.96240799443211,40.0
188,5.601380077081661,59.394445294716554,36.503744510447724,56.44925741976268,56.805440923443896,71.64573214307808,40.0
189,16.998105013995545,55.03119758808496,64.44365660529432,41.064406688525246,55.30489736736477,60.94761241365045,40.0
190,9.521475496696423,55.75654825321188,51.86974822863299,54.918919835741384,43.953341128569974,68.47672973221458,40.0
191,7.325509898953294,60.30298711120905,48.29441497943813,54.35574989807171,65.66761250589985,47.800875635887955,40.0
192,1.2479087514744922,51.84574466333247,58.93107155791273,53.84898532892511,55.29775156394122,48.85718714142471,40.0
193,20.020790978547545,55.84391299420446,56.542313483644044,69.89881984031805,52.245250650637615,63.6847254342963,40.0
194,13.173371957107427,45.008435340956495,53.98723419598229,65.37019869274117,55.75824269082696,55.73720499189093,40.0
195,21.879602871382748,30.636746359591395,48.957790656106305,47.5713689298348,45.76475043841128,68.85467202984906,40.0
196,21.14195025893288,50.54931909034266,57.886199123591645,51.0100723247805,58.919676612277364,52.08925794435658,40.0
197,-9.497143201965832,74.88123687754421,35.39601152386516,53.172824818969225,48.84442986494693,61.808532711052095,40.0
198,12.399368578600294,55.52046597041886,52.07108725966653,44.58036315689509,39.90998107377732,67.29197123183546,40.0
199,22.231093713873193,52.798153136562746,49.07140602137869,43.98717326527655,19.968412379220425,49.50136328666715,40.0
200,3.5195914517872118,46.24824886701964,52.757676679235885,40.30385736801386,45.258953982080385,71.08985506898824,40.0
201,8.496973953302215,53.0412388545962,56.260456822347805,69.20351300842478,37.94997706068037,53.09366037001281,40.0
202,16.109452723721606,42.97555119799952,48.85226109646773,62.77090544340832,55.40033294125461,64.33745688371515,40.0
203,29.086761303008178,50.19243117885984,50.30698026975901,64.96181589123648,35.6595819925573,43.02881075356118,40.0
204,12.837552250750223,58.945540104172444,50.6969267048833,48.07768599878072,41.08222157718979,37.91831880263273,40.0
205,0.8315018658663232,61.72183814407925,58.91500466492614,34.633200557207424,43.54843210714926,53.7819623438416,40.0
206,37.0787044102824,45.86423621160122,44.17118476485994,36.70201855836021,48.67258433090251,50.32558559966666,40.0
207,16.14794542074372,66.8796258938056,56.31073546559651,35.20417643312751,60.99955782155753,49.31419376340826,40.0
208,12.390968653042325,47.504044131333636,51.66322174177205,51.22699062482098,46.24693164968036,50.26741993678978,40.0
209,10.035621287390057,36.192928025615416,56.8408171337583,57.847599960362004,41.16543575391153,48.526274865831354,40.0
210,8.544099723172257,48.64786513199538,54.315885465838775,54.343510642635806,48.70281506366835,40.0937157982671,40.0
211,17.102094470701896,63.96331178369543,41.16345992595697,33.53649319346586,16.49352369457057,53.936145769192244,40.0
212,7.37545838762831,52.46514690940088,39.750790727429205,48.5685733117905,42.410276612613885,63.59900718838173,40.0
213,15.25675635303049,35.240868738152905,52.91367594493353,40.516210612861556,51.01113003592089,79.78416172211256,40.0
214,16.862394186970093,60.41764126978817,52.81757392784803,43.34034418784501,47.15499534009188,72.36615849421153,40.0
215,33.53356128450346,41.76242647755331,57.41994417122454,75.91844530104127,53.02133437885822,73.16925689776409,40.0
216,9.441369935351174,51.682431181636005,44.98949764392027,70.55555997068623,55.02253970591167,58.99989068145807,40.0
217,15.880786689787483,42.88590141667169,51.220338863621805,38.511695289759174,53.303683022784156,70.20862189753068,40.0
218,12.53040148979019,44.391850254930624,56.70561342810747,48.143425078234834,52.629848970034416,71.45104084846241,40.0
219,5.777300310328168,67.47759914684428,34.01218146356982,65.14753206694377,64.3688776707664,65.47744407212832,40.0
220,8.413721239980841,52.65321893636868,37.88542135775684,62.71040013801392,49.73005389988773,47.25957716508224,40.0
221,17.129266161587353,60.80640048594157,43.48820762923185,32.529777266194564,62.88632014243909,55.450896741792214,40.0
222,12.258190056897588,66.30935883807288,54.990642822186,46.92550028741743,50.66844936921663,65.19566515908296,40.0
223,13.856009008501786,64.36903671447172,56.371283769015704,44.17700310778334,57.69048832244532,63.407461270915526,40.0
224,9.799597087666978,42.28555472731705,39.85029334786973,42.70597373220053,49.88160914545407,72.39171349437026,40.0
225,24.86053597638317,58.76822989035375,63.42057672988184,82.63116168291822,39.7995418088195,58.56557997652303,40.0
226,12.058374142800341,46.977469246381546,51.580267193563344,51.77088619621743,47.591089780350536,75.69240215093897,40.0
227,40.68700330412762,53.75297300842644,51.57549090516427,44.938913180832394,42.68055165781351,59.77113191440245,40.0
228,47.0427572411861,45.85547216455616,46.952075115517154,51.13253480984877,53.74064059399275,44.48180811744647,40.0
229,-2.7707283395359887,56.39714569100526,52.10295385151141,53.097915463735944,52.31451007324699,48.73446586292196,40.0
230,21.810590652270363,47.11500968605649,54.873968932353364,47.595146663840445,45.028955263418474,54.50462097086171,40.0
231,7.484068844164365,47.39528755078754,61.60608679953306,35.59627177393608,52.31862550672799,57.73249345994299,40.0
232,-1.7538915847601104,57.80069181293561,48.63938974050068,51.02383269634906,48.211479942878746,68.13541274046354,40.0
233,13.491108785387008,46.494263745524094,47.6524586580533,69.8123574264116,48.8342385219472,64.23217587549671,40.0
234,-9.732286879098577,64.94213915188232,51.46151133598358,39.42455526420961,42.00004241670231,62.942851090195354,40.0
235,-4.058835519254558,76.60094749896854,46.1788885256606,64.69325276784234,42.655191171880325,51.06950783327217,40.0
236,13.6412025743665,34.38631378622159,62.914285996811884,44.88935272405496,69.61256364384722,58.811087307767515,40.0
237,7.8227295311755265,53.28402785400222,41.43949225180589,44.768478752401414,37.940058650710895,43.93902627926167,40.0
238,24.176492055605287,46.84943509491215,52.9643155371375,52.59668791669725,39.18116534725326,59.789095989176744,40.0
239,5.481234588559361,56.576735667548725,49.87656215525725,58.45416794812457,71.42149765287928,66.87482002653101,40.0
240,19.268573747588135,42.57364066654079,46.76839728763509,49.5924373783858,50.97122561702837,70.06128443511436,40.0
241,22.16883410964794,52.27753792889587,50.74148743068779,68.32255303707518,55.79245915022677,47.08340589630144,40.0
242,7.216501935045519,69.19740707410914,59.869388762604736,27.362261415768558,44.0640886324802,49.828704387877984,40.0
243,12.626549178366307,57.74235899830475,44.66617138939298,57.966057814041825,21.507841084857635,57.92900100648993,40.0
244,9.343520574278186,60.589898468201135,48.534492434243354,36.77507761856109,60.86415053270907,78.17977433015373,40.0
245,9.276296469096014,65.19484420852177,42.830984615929445,39.0559676101708,68.64684932958079,77.05997745288703,40.0
246,15.487050360452974,42.100790860801936,50.925585333380575,19.395029771098393,20.078162917127617,51.2383818934888,40.0
247,12.518397876759023,52.89933899110112,58.51860311600294,57.23993943835511,40.46850153385354,79.59118829696548,40.0
248,16.10414958788717,63.91072188428475,47.92674144419794,30.768180235368813,47.35464851164059,51.7601367747236,40.0
249,7.141515009252917,62.43541452255681,54.55458609337028,28.317564758628606,38.27145929649239,57.311546626888834,40.0
250,5.6816210248251435,73.90182258865822,38.80995661881434,55.492751575679975,59.19152293166122,60.2583263346677,40.0
251,5.1544208483306155,47.40050569893668,47.98248723380157,37.22759434987205,53.50982333977825,61.21996413294664,40.0
252,10.003950216815472,65.16663576003882,46.66602571992786,40.42574777279026,72.31589398037026,84.94639077414153,40.0
253,-3.9535831436845124,52.905152825801345,63.935058442704815,42.77864818526034,39.350430833363816,44.56621766261534,40.0
254,6.924857016624303,52.21469452222971,36.018663063622625,47.869369265272326,54.58094993446237,65.37857607717815,40.0
