unit_id,HarvestBiomass,PlasmaCortisol,do_AntiparasiticBath
249,13.361190410495418,11.807095938675726,100.0
250,21.662725514003043,22.998008749205702,100.0
251,14.504378169508579,26.097044443910054,100.0
252,15.600810539406611,-8.76020399926589,100.0
253,20.646840596090176,8.475842838603072,100.0
254,15.759685609738666,10.229952984181905,100.0
255,22.614684707016895,4.008038111239306,100.0
256,21.457977585643587,7.186705508628304,100.0
257,16.37685083792268,11.167925404407622,100.0
258,13.537059782003753,0.24557010232146048,100.0
259,13.925710393983275,22.62107999297545,100.0
260,10.59202584729921,1.4552107924147935,100.0
261,9.085947098484809,-7.688313095922361,100.0
262,13.903383569931298,10.029996277367175,100.0
263,17.70665495211846,14.250420983003888,100.0
264,18.7223723803023,10.64045257810391,100.0
265,12.66456486172262,-13.056963205481608,100.0
266,18.05212429839026,-9.738151463834598,100.0
267,15.703639240669396,10.16311217309521,100.0
268,14.841129822660276,5.024674622739985,100.0
269,19.074008675944313,-2.2169049403818395,100.0
270,17.81750853209616,17.499507451564575,100.0
271,17.684183200625416,17.644435636995677,100.0
272,11.221868381240862,14.801632541794119,100.0
273,16.813087952298698,1.4217440575926776,100.0
274,19.86794078839378,12.877089546568682,100.0
275,15.77195717228162,16.460444706705736,100.0
276,19.96181310013041,2.940164611218033,100.0
277,18.425625307161308,19.012162398772006,100.0
278,19.41980768567442,6.618605084434545,100.0
279,26.146782831901128,38.12589908065658,100.0
280,13.129693458910046,17.708601631231453,100.0
281,13.418159374600076,5.119429182350928,100.0
282,24.422301425947506,3.3814162797269605,100.0
283,18.923640916999084,8.881969344832218,100.0
284,21.829276189897566,5.756903443870251,100.0
285,16.520127431626566,13.1533907779713,100.0
286,16.05052663348186,-7.046980656362663,100.0
287,15.646015803462682,0.636334416652458,100.0
288,10.307001495274921,-3.2241285884939845,100.0
289,24.213155057265496,-0.5441454330319786,100.0
290,18.73623299582113,8.228665993112902,100.0
291,26.27601775616311,6.707045412957569,100.0
292,12.213672166227795,12.869886046925485,100.0
293,15.164740636576616,16.683056777646527,100.0
294,9.505123842994468,17.317635323658145,100.0
295,20.90795421802494,23.57556644700519,100.0
296,16.143048715170483,10.919651837103672,100.0
297,12.19601311122748,8.986208478477334,100.0
298,13.339379149929474,8.288747487566164,100.0
299,13.360899686333688,10.892023865377592,100.0
300,8.081902737672863,-3.905101895789805,100.0
301,14.184228530893161,8.368013741196224,100.0
302,22.92798659209069,13.517803750314851,100.0
303,15.492431372291263,-8.640190317698867,100.0
304,20.981953023689094,15.105777678959662,100.0
305,19.14798338728269,-2.1205768888273315,100.0
306,21.184169081252968,18.876595544702,100.0
307,13.33971573243008,22.496277283792892,100.0
308,15.375813878107355,20.869137767819087,100.0
309,19.72808000484559,6.308327006630362,100.0
310,17.15547341491125,16.730958828723864,100.0
311,11.24560225758994,14.123025847780038,100.0
312,9.331785179636618,8.364841294994724,100.0
313,18.224150945671063,2.372237978190465,100.0
314,12.962424757750666,9.941408148962191,100.0
315,15.717139869491328,4.29588022021885,100.0
316,17.932994665085655,4.393798876943429,100.0
317,7.132607345557079,20.552474543329314,100.0
318,17.402307775934197,22.59151026508835,100.0
319,17.882115402825285,21.786288698355605,100.0
320,13.287007803163183,15.448492658292588,100.0
321,14.900596369586909,9.020261388941675,100.0
322,13.669489897490449,13.991082286862383,100.0
323,21.077311959351942,4.231127147145641,100.0
324,11.830677913573854,11.75518219865981,100.0
325,11.438414036829586,10.567193013719411,100.0
326,20.30814540535346,19.06242328712183,100.0
327,21.810699819580794,18.200221856735908,100.0
328,12.603341122087691,2.092094903554848,100.0
329,15.51387721931509,25.533167842445962,100.0
330,7.111567961194973,9.987833764197388,100.0
331,6.488561163056313,3.144103155677718,100.0
332,15.202263868991736,3.0401914057928137,100.0
333,21.471826225309602,19.38209612340912,100.0
334,12.598260127694129,11.336872217047496,100.0
335,5.915844847569675,-1.4083298582241568,100.0
336,12.584778247092242,16.46398905326246,100.0
337,13.429302999975215,14.15707697845788,100.0
338,8.18528908007075,24.361108093188555,100.0
339,11.497877074022579,0.33457775432143677,100.0
340,20.20431377196153,-4.508344641568433,100.0
341,16.839651448376998,20.371175426987122,100.0
342,15.401220058775928,-6.81390343764285,100.0
343,16.6366542465515,16.14424403728487,100.0
344,18.82508783713619,11.590369674304469,100.0
345,17.070700839738503,2.4402464916607745,100.0
346,19.152094377909382,2.544330014985471,100.0
347,15.684598057848394,17.38602827305872,100.0
348,15.787980672802103,5.157123895158413,100.0
349,15.433680818380527,17.64038493148709,100.0
350,9.262273422249276,7.591968213754451,100.0
351,20.889091339606917,18.951495520486247,100.0
352,20.991159426798404,12.454505442726695,100.0
353,13.238199225610906,17.027703642416277,100.0
354,16.36617745529514,17.11787006883515,100.0
355,19.315643164264593,7.5378957345816175,100.0
356,21.50807715633159,11.208590801591903,100.0
357,13.962642482899755,13.343758050433475,100.0
358,16.172834425315425,9.28243178838107,100.0
359,17.92354156053635,16.008626649896513,100.0
360,19.3198939904787,7.310034452461388,100.0
361,18.491764038542385,4.528891906646062,100.0
362,14.872362949934903,-5.59266652130542,100.0
363,13.240546881982857,1.7233504606209724,100.0
364,18.8736011366192,-14.796302648776813,100.0
365,12.32453219472486,13.538504503072,100.0
366,17.98157930914218,16.450610637698933,100.0
367,21.294867251103014,11.612026136493807,100.0
368,22.186232973078113,3.5658495833178447,100.0
369,19.02188901124961,-1.981818525650068,100.0
370,12.266452042004804,9.794849648129972,100.0
371,18.64667656273875,-3.3370382793192217,100.0
372,14.213224925459835,16.324612636093107,100.0
373,12.528092475395182,15.464168892058424,100.0
374,20.03846830669974,22.862105171090917,100.0
375,20.30807875751131,3.4520284572983506,100.0
376,17.7492473323945,13.633489638416568,100.0
377,22.709659392507373,0.9027088967916317,100.0
378,21.039688916553917,-5.229780955425648,100.0
379,18.508362174325015,19.41068654816693,100.0
380,16.566498333624363,8.930957566905297,100.0
381,18.624830176281417,12.918435203102128,100.0
382,16.992903515926493,0.6489404658712825,100.0
383,18.06006203911552,4.388377069843719,100.0
384,14.1260706527416,6.839280441488801,100.0
385,11.817516577717287,-2.499200719187016,100.0
386,17.16600667152527,4.151487632630128,100.0
387,15.891703929142434,18.432318815000635,100.0
388,24.278103677562207,22.72011493761029,100.0
389,16.720841878796918,-3.062565033949106,100.0
390,16.018684228614568,6.890063217603719,100.0
391,23.750369191204253,16.16109918992489,100.0
392,13.479211763011513,19.790430158893734,100.0
393,21.576220388272656,7.27684781715025,100.0
394,14.32526580158599,-4.047340322930689,100.0
395,19.067213085178043,8.402670675724112,100.0
396,20.20037687223929,8.777411089225867,100.0
397,15.943692949119605,15.66128837052441,100.0
398,14.372184491403925,6.585989643129619,100.0
399,14.439863874304454,-1.9106558495339652,100.0
