unit_id,JobThroughput,NicErrorCounter
87,-31.63250448535308,43.148788211949665
88,-32.4514420453418,48.94861006802238
89,-43.0457378690129,55.233005969014414
90,-10.343152966366258,21.459750107798826
91,-28.068694704161764,54.91749342111158
92,-17.30623751882256,28.682642997610365
93,-12.90936567507727,35.622026193375326
94,-40.884816419455774,70.16393449300304
95,-32.65916073538931,39.393766301582275
96,-22.839339721527267,37.871451563359585
97,-27.789489516521634,44.45564476504926
98,-47.54811963433296,64.56107644563103
99,-22.492055074035292,43.818148835575
100,-27.691122266083088,37.891202244073725
101,-33.806138035197385,60.08518980636441
102,-36.98249550233673,56.10566989059376
103,-16.32042494571297,52.25051580400339
104,-41.68255120122268,41.68656586448878
105,-28.18788425510857,60.41796425063714
106,-35.48581177320614,51.89285043094228
107,-31.87955039171351,70.11863943475481
108,-17.406403136641647,41.242334305192834
109,-43.68615788000957,59.87123963238701
110,-21.94698315761339,47.06764669290403
111,-44.883097712290905,46.24720856820781
112,-46.99533262249046,34.427420861278804
113,-40.80761244242536,43.95702838007784
114,-28.550435923206066,50.77403427388312
115,-35.540290378376106,42.70658251403077
116,-1.9107009797100538,36.56718243397807
117,-13.919501146176286,24.886761585090504
118,9.74955131279082,9.54254589391561
119,-28.031968948171144,54.59821673570144
120,-11.313795306406492,39.54373728149099
121,-34.38848470954814,61.99537407265649
122,-46.256720032853465,62.86598665873893
123,2.681307229627083,15.139034823044462
124,-25.77091429690423,51.32710988433733
125,-61.1478959221635,57.612835530806535
126,-27.733037696975437,43.76155934263572
127,-24.913754668699823,47.58111204051042
128,-23.842811033592653,29.79785351420582
129,-40.0971821798985,53.00723888685567
130,-16.50253287836361,35.03457633173967
131,-9.118157514830488,29.06349303646106
132,-39.04515548622194,63.10875769538025
133,-46.035611349592095,45.801042765385105
134,-54.20720156776108,44.16187305199591
135,-15.838488027433518,28.613733824476526
136,-32.77177690147002,32.02768720740334
137,-51.016976135821714,57.58501679558724
138,-45.62494713902484,57.87521207902306
139,-27.854825260027667,46.587197995584845
140,-6.080236299557611,37.6790826822462
141,-20.995093931130896,53.15150513040526
142,-36.28463313875864,48.95212385118108
143,-5.683743844983376,37.3702330843455
144,-49.58451610130388,42.409721744636585
145,-9.433098530195881,30.527043860628446
146,-26.317652664129895,36.658597755031586
147,-34.00068328971886,63.93618568643146
148,-11.755885103220447,35.10283138039465
149,-22.93476401319457,52.67289708282424
150,-43.77386992413102,43.782045548248064
151,-26.52821847211841,46.4681278115964
152,-43.88384698239556,51.680872703361636
153,-18.88732678299535,56.39675059409448
154,-47.7406599554252,39.67941585198583
155,-21.174792497529893,42.35585490425791
156,-47.14614302928331,57.24894986141056
157,-29.229963217869535,47.01384083588092
158,-52.481743575403385,61.22413391401234
159,-23.57831330428997,31.066558632475807
160,-40.46914633921059,43.91080821525671
161,-31.97574992666679,42.948257908449726
162,-35.66806946635275,50.92252554049474
163,-40.468764732331955,55.10081637460037
164,-25.826163677040775,37.07755359785961
165,-37.366194768811944,39.07261864747579
166,-42.13557165245549,45.621084396395425
167,-44.59216372295167,57.41811500390913
168,-37.7487832348885,57.23375265016933
169,-27.461738697199088,43.09576853178617
170,-48.353218847701584,57.58242381729063
171,-36.843812595699596,43.712583315908844
172,-18.325186037612184,45.639903312407725
173,-45.59205999186019,41.499624181273155
174,-54.81199078879979,65.63396660337213
175,-46.0665306101751,35.491253940034596
176,-38.5863487239617,46.133964891943364
177,-19.82115962744436,48.492074546127675
178,-23.03710132225831,54.62705026791795
179,-15.481918518761102,32.42907655881784
180,-36.09151101712942,44.92889173160306
181,-21.023071770470974,43.98463662031415
182,-51.643773327829365,66.94114844399316
183,-37.883936963866674,25.087616537522642
184,-22.20819578354287,26.06894677510744
185,-15.220827840768033,21.564613509779797
186,-34.47320884388433,50.21090213533495
187,-44.248295552372156,41.14820378636904
188,-42.74315859264142,40.878698060783904
189,-24.966239656387764,17.754935094076274
190,-48.61604809683068,56.31348615858768
191,-33.57416446434633,35.7573676454515
192,-17.017300372385993,30.247436813553776
193,-41.038505630518536,52.52848493298464
194,-34.479839469888475,57.19719956289207
195,-27.381097157225703,30.8119322982784
196,-26.076031466853237,29.85348794096337
197,-17.209743871463598,28.735893924432972
198,-56.534808886710906,44.314037235498716
199,-33.875052890676855,41.66986948869217
200,-8.255347828640511,36.27276880829514
201,-43.70052513750958,46.20537017774836
202,-37.43801037246181,61.80894251595943
203,-38.897382863955194,60.82862345718505
204,-26.812137418873164,30.415296480991834
205,-41.22328773226845,48.37889130375324
206,0.16778904175103326,-9.269119917061827
207,-30.26411303444927,52.42075873620954
208,-37.82649079217639,19.14176999631048
209,-14.015038812912417,40.10145643824131
210,-36.179324581839,31.214560275402278
211,-14.745392330289242,34.78115977895877
212,-23.139924764272354,33.48099386605143
213,-7.405309826796247,42.051515828126874
214,-8.473490510908787,33.77722117833133
215,-42.91859701754825,45.34166807661757
216,-35.378069409362844,53.56006770206471
217,-29.432635246433147,58.646070977733004
218,-43.42529428932439,37.88602000907446
219,-33.312942912560025,39.528884985375186
220,-24.4019403801438,64.09364247229436
221,-13.76549922713915,21.60230672358125
222,-24.674821872302587,27.353501998648934
223,-22.977697880421765,26.76347785624656
224,-6.787832492789269,33.323999817329735
225,-26.437757360569748,24.675867308254496
226,-17.582208406802017,-1.3328598653305193
227,-51.384800755029254,51.250050044653065
228,-51.06754179285107,59.059912866893704
229,-20.86651928516358,40.12272669215125
230,-30.067723294171294,43.096654726879216
231,-51.326938377712715,28.66875192034446
232,-24.15949752781526,51.05534715705267
233,-30.85214453158173,38.4707984719779
234,-50.158624911331955,60.72779832724558
235,-45.009305959218736,52.43298336470014
236,-51.83612236104128,46.494699265885146
237,-40.89845640596204,40.11367838360347
238,-32.85784200090745,37.61461687188078
239,-50.527227311994764,60.21471618412392
240,-42.68257276602377,47.922237684132995
241,-21.41956577696952,46.57185436791093
242,-25.549899721364568,34.79684137389122
243,-10.220973733006954,14.202574661312129
244,-24.077097334964023,38.79892029353272
245,-13.492493915018816,42.07142294155583
246,-11.548848189515258,45.33115426488574
247,-48.518879098279314,45.10941067258563
248,-7.727229892946562,18.91166272004681
249,-43.14149727358326,43.83724987378627
250,-44.15537722406339,37.68601098504871
251,-47.892757425426964,61.28315417815732
252,-27.40964156017596,34.210603328797106
253,-42.485864937812536,50.844274017321176
254,-14.24858530807488,48.03394587340074
255,-44.71311099367678,29.33369975579091
256,-13.43997695592661,43.58136350370326
257,-56.712830302018325,55.039187613728906
258,-28.34081893778275,55.80476813190226
259,-21.448442176048662,42.60026976136905
260,-17.796979366433607,59.77867325280891
261,-35.72091530582219,39.750692400118844
262,-18.652926371900524,29.869037182733916
263,-45.81569326265933,69.14384787096057
264,-13.639824692929254,26.372670114386718
265,-49.314211250097024,46.03278750268187
266,-37.20539409101897,47.05984122646814
267,-61.090409209760246,64.09822870677486
268,-38.88025602737512,43.95937847977131
269,-40.4916747745067,50.450567934629085
270,-18.897036679755413,24.643980854983838
271,-10.753508697362657,30.57146426674123
272,9.424124324412157,24.783589818890267
273,-40.03501595710046,37.89219012339377
274,-46.54824865338017,40.95078806824241
275,-56.15658030064085,48.38924038397849
276,-42.794792460006555,57.863982897267654
277,-24.593610649838652,54.842652883268045
278,20.910224875626287,29.20719185641652
279,-26.14283534711089,55.077130107195664
280,-26.04272387482498,71.39857319072593
281,-39.92832987982441,22.061005540137216
282,-47.28169401972387,54.949889940157334
283,-42.10743564246547,48.294229765788174
284,-18.811333863241494,24.846322788167683
285,-23.77149492143549,18.425029973147723
286,-41.04842138608806,33.651366142539395
287,-51.12003305373804,46.23628476200043
288,-48.00870778919363,60.67556478518508
289,-45.290622348813514,53.40648248425492
290,-21.94960271837121,46.961395703141996
291,-16.35335666839475,42.309059976930584
292,-15.431124112101791,28.483961658031724
293,-27.58672608608726,10.562202451728309
294,-21.16022275520873,35.924186868643474
295,-19.687144476309115,53.15303550453029
296,-5.020132942938245,52.326411782668
297,-55.04045958615129,40.39849176973375
298,-32.354313320550965,42.53244641057351
299,-33.8122257973491,58.04508640491203
300,-19.88728959535779,38.659116840863895
301,-21.48288702909621,31.008056274787215
302,-29.033931237672014,51.035509232073714
303,0.39224675937685205,2.701800100654607
304,-56.63761789284783,40.64379495231605
305,-27.30946581326828,50.17482985672699
306,-49.278497871099276,62.79131180049189
307,-23.542863654073695,46.303750723669495
308,-25.482897057219162,31.877944339347657
309,-11.852760228946227,43.88220870116936
310,-38.13603548180224,42.05775332756947
311,-37.89310788567963,57.11706792057409
312,-37.92711665731846,58.159340173541686
313,-31.583630778989942,63.483647724867694
314,-7.2776145272842925,19.551478852228684
315,-41.3128774123453,49.88323965412132
316,-37.483858652457634,59.65557421377129
317,-40.18845313708946,15.827042784759165
318,-35.62503216561692,34.92690126742801
319,-57.67570717760998,62.564173233213744
320,-51.740911436569945,50.0087702747005
321,-35.50326720224852,53.15345127208067
322,-11.114509177673757,26.26621107133512
323,-31.500107795611626,31.127069452195776
324,-39.664680254952934,65.93268671312094
325,-20.864572881805955,24.859473530451247
326,-32.47214280053035,43.071224288284476
327,-39.85315785426189,45.384289725696526
328,2.125582030095909,38.57666642203692
329,-34.463673190286165,40.68162300724774
330,-20.948411968603654,21.92320872887945
331,-27.168109027402018,39.72700913828507
332,-29.93281999922634,20.147727202167264
333,-36.94206792140663,46.97025599743936
334,-51.39588291535526,55.629623915278025
335,-31.059448742700873,39.75338719868427
336,-9.144523467090387,5.37177596116949
337,-38.27062584530408,56.339777294014894
338,-8.693644586504591,35.48595786704934
339,-35.78178113120477,33.6146416685864
340,-43.04517351135637,43.35421004448362
341,-49.089181320800414,52.92916707762349
342,-30.868359342949965,49.53628809828529
343,-4.653163491234956,6.685322913720148
344,-28.484422609833725,58.32263576600876
345,-21.330507004575367,48.883314940815865
346,-29.513056942972998,21.787417515839447
347,-26.493255028748596,23.256578711204288
348,-21.069880562878605,52.589480625483816
349,-42.119862668580836,52.68696961787475
350,-48.1346518115035,55.766545542185426
351,-41.87923985746936,44.98242933273572
352,-15.38164973038192,34.75760985658986
353,-12.145049888873476,23.792267987914293
354,-44.493275264579914,63.82000235313847
355,-45.45668455918657,51.169319050431575
356,-33.58355728556008,47.52388182985156
357,-13.642761851694472,15.234944743221348
358,-32.84961646644003,42.736674739135296
359,-32.79414007165097,32.23339605675454
360,-45.06623840866991,38.996571852745596
361,-12.039849642733556,46.07688130929003
362,-36.95397268632171,41.12576850227315
363,-33.34999303309381,27.245257506660174
364,-43.37486597477052,39.237664510866054
365,-17.455843656892455,28.492093680697455
366,-29.93119679925844,24.665604904294963
367,-41.98316875522304,70.31118344789317
368,-37.42886925367986,43.00110349881687
369,-36.76199845759361,33.48555573495964
370,-48.21617596298604,39.67041669057326
371,-65.82654241371816,64.74751134182532
372,-30.507936299688936,37.15819578395575
373,-25.224626870211292,41.01351492130564
374,-43.98692188492173,63.774296725280365
375,-10.790855180840605,62.66023826472903
376,-7.4232868461820845,44.07818884078826
377,-46.57032086418711,59.12955652066627
378,-14.833657409672272,32.73694458231921
379,-62.6665250834704,48.39732125917971
380,-49.72424323254414,37.503529973388765
381,-2.1868981123405393,26.845223120236902
382,-39.78117011849607,59.211694446423344
383,-38.5388761746557,58.73172996387895
384,-24.45775614590205,45.972551849380245
385,-41.33526787667224,44.419932244435415
386,2.545219974074559,37.843032504174545
387,-7.946234550123383,34.02543843282284
388,-48.1570179125107,53.7882582756135
389,-11.603373145801275,20.313513590431356
390,-26.491303344150538,45.307072994161935
391,-21.77289357881144,63.736218673918586
392,-32.37616486382078,35.367483782240114
393,-28.347044502326373,38.97335829000854
394,-30.858511657470096,40.28590047318951
395,-35.99078310184192,51.77139660782505
396,-22.142963577793118,27.743214288024653
397,-53.61768423263252,39.594882669851174
398,-25.736191745782538,61.4183805852588
399,-9.999301834612108,43.959345831028386
