unit_id,FanSpeed,CoolingSetpoint,MemoryUtilization
155,68.39382514543185,49.26762719504663,53.89874646335867
156,61.968769049374345,66.02386935808235,42.792589620125355
157,39.31118596378757,52.70932762976133,46.0474094624972
158,68.18347344885942,62.897039759762436,41.497525373988545
159,65.05092882087547,66.39560064999336,68.34385859981708
160,74.97904987717199,63.63055430101167,62.591458119115366
161,52.163168151376624,47.73119296329886,49.79504085836187
162,75.07725330879443,55.10444369857811,62.92210836650709
163,53.26457454787624,47.21676401460977,35.74037697314846
164,60.24859124001077,64.09379941819346,49.75756759088843
165,56.621845758576356,36.99988563627753,73.93291652501128
166,62.88002539754527,58.459197247285,41.392266594962166
167,54.160414410769185,45.349076299393246,32.33472473386338
168,63.15309046315711,39.28650502318927,74.3182893693819
169,71.11129840623516,45.56050780519302,33.964187907861195
170,82.20643376416396,49.8155632049832,39.2684308376971
171,68.23225284856454,55.147313911264554,87.52918147382354
172,71.07474831816077,49.352845364475975,42.05001334126582
173,40.899069481830594,62.11030277898241,60.495727593867464
174,48.138486920381354,63.21831804532216,40.24167741909657
175,68.80787951485837,63.05341461200548,36.231615984948206
176,51.63770116071305,64.51876426337915,46.61377901462605
177,41.24586437107288,43.853091629704096,53.244170093613306
178,65.24973367873322,42.7730792706636,38.028413055685874
179,76.83191718630778,56.95990436439689,62.567741424254706
180,66.92147396295623,74.83984172121089,54.68709878439897
181,53.530794177362516,46.5759204846114,41.46105158610101
182,55.49436264925561,71.13601799173024,66.33433623579175
183,60.626091043906285,64.18780197727105,37.05209704155681
184,68.1763885010069,54.467063681936445,64.68318906849235
185,67.93576364743363,42.07714289974236,60.914204929231225
186,49.39978608390263,56.48665101866868,31.590559379790186
187,68.67916275535485,52.67562088706935,45.78789113601813
188,47.05761459556809,52.14886052738839,70.36969440641664
189,48.84939830599769,71.36561385465858,27.940002574537356
190,53.64379139755836,45.268379592384306,47.596505384486406
191,73.93150688934148,72.36145076735967,53.26573272832336
192,49.67595872847225,53.14116229243634,50.22610636670372
193,60.567766117360854,67.35437195964334,32.78639988516548
194,56.54135636102795,53.353139190815426,40.29400703000966
195,79.49781300777555,50.86786622432437,74.93899870435912
196,51.72740372690386,55.169635879606446,73.85023861107716
197,50.43983049285676,53.644667927285965,48.385821328273465
198,55.63478984359558,40.325405742729096,34.82768427606364
199,57.08541706053764,41.76156308447742,48.75309417547235
200,63.11140112985614,80.68930277563156,48.03205726188383
201,59.069528262357466,58.80276320794861,54.85190962253646
202,35.56145086549158,58.51000633743091,53.60510348677296
203,48.54190136644765,61.2539071468165,45.938654924325974
204,68.62006487488661,74.2050513976985,33.82743848736981
205,56.142557627550836,50.99579684989299,89.34299977101783
206,57.60485693036848,52.88609635934956,49.740840841817445
207,56.62507629737436,53.30263864503824,59.37713914542317
208,57.191930215922916,56.06673607851314,59.264917401286674
209,65.82821122206254,69.05989033649462,29.479265411451966
210,51.469388797593055,54.29193962900212,53.267900689525206
211,57.915438841258855,59.27016560536106,49.76924559072833
212,53.25991485088272,43.228864040157106,45.94107873053646
213,57.82183012472337,63.070322180659595,87.51539411019019
214,61.78628651935247,71.0525021889087,45.13328189054415
215,78.23007251468042,61.61918899243358,63.8733364441488
216,69.02104836732262,35.737178965526724,32.67300272310186
217,46.28513213499675,51.96922665363974,59.21482268983393
218,37.69079228541422,34.25660845078718,48.90566690857817
219,47.488325865518,42.4009785137993,56.15794562571152
220,74.62173836895681,62.69580787125002,63.05159516166798
221,54.229555790825785,63.85818753435766,49.27259267091012
222,78.08554206282099,36.99902634109819,32.81994242278461
223,55.221647317482415,50.263543613252985,57.982248635776656
224,68.40054762393379,53.91636445501048,46.35695325148164
225,61.03418058249432,46.33700116107633,22.416679247911002
226,53.234945793028956,44.20270267281364,31.70402987502981
227,46.37959824124853,58.28121350924689,67.2995628131834
228,60.30786391563613,42.36910547916227,44.53816328703578
229,51.571819147409116,66.48667127299632,76.78315737748721
230,61.672165972427294,47.706551164172105,63.35679498718233
231,43.10223841460831,52.09179659128412,52.98802207643254
232,55.513977244512034,59.227060249282204,33.789181739660705
233,69.8173626577306,65.94727666414666,61.49606817834173
234,69.60782363864612,66.70000850142691,69.76926309605808
235,50.41523822719582,46.286107756172456,64.23614288987928
236,54.65845639362591,43.660308940903086,36.08380750785797
237,58.08652037204121,58.47943542140635,40.670202866799336
238,44.65464291323756,40.88600555624666,69.81573865505888
239,73.5649852982663,46.836114498597645,48.67627786106016
240,74.23685952438719,62.77198486618979,49.644443683448486
241,52.05702977396983,57.41774321925777,45.05499549277091
242,47.574455167293685,63.8208126539749,38.78419231671621
243,54.66771974676504,63.11282557119247,40.08698680831873
244,70.36040818958908,51.88975362981951,43.95526546081399
245,77.07607099217117,66.7233942647747,48.91792962315199
246,55.728831806486625,46.606077857202216,69.28457287594178
247,53.48593388821965,45.239986150970964,29.927548778084486
248,51.67374155784493,67.75988581898544,61.03208827703129
249,67.54699558624034,47.009198493374065,51.59991604070738
250,59.17030626370381,73.13554912386392,50.10945710077511
251,65.23226405225473,55.04884919024562,31.987242040499623
252,61.616448409586546,50.87199267292451,43.25425401191355
253,66.79707371150565,73.01217014554855,64.45750272761234
254,64.30363148291976,51.04994121851516,35.03993684092066
255,68.26042443444574,59.85940519897466,64.5824680710361
256,58.95027411434572,59.98378144191691,64.09972730115233
257,72.55175009734843,58.05649731870428,59.43388814600736
258,58.21717643325181,56.52800583044522,51.36666203945924
259,52.82614968913074,55.902320649234134,30.163993888505416
260,51.18033747002806,55.5546325346535,75.53940701379162
261,50.207845046117825,49.46139197165093,60.109176132219766
262,64.5473723649958,55.18018017654216,32.70680720981316
263,47.73874325101602,60.28168577518426,34.039451460091435
264,60.351747659093476,47.42977954182577,35.165436014055
265,60.54879210641121,58.805452457456546,36.882904772261426
266,48.81665643055316,41.01482052266712,30.54971534692247
267,51.964359463969025,54.307448754424165,24.182383261684656
268,50.20554790442107,46.89706197139181,68.2775396567712
269,60.055698426508826,47.916033985568696,30.187038689416905
270,79.36797416854697,61.35183047000408,60.60687703190524
271,61.56472141587943,50.258014551384655,54.13944140072429
272,43.50968874852173,49.79394164545251,48.18900675727887
273,60.48799721620532,67.74556724863098,42.82750938429433
274,62.655642541101095,41.196054579534604,48.362058318067966
275,58.75850673844795,44.53877561618369,47.452057402159035
276,67.98793343718864,48.968837023496285,55.76200520418441
277,57.97060485395016,60.041904185979604,32.183838218125054
278,49.20486593019759,64.24992810710275,62.712384968638226
279,79.62788619549218,52.82288212449827,36.773643529488886
280,58.81506073031059,55.605853419032385,47.547184565569985
281,70.54923200182775,65.52078156756289,41.36315472413064
282,59.217123521889675,62.235110168938974,50.13936056471295
283,67.45811366749325,41.66748418528027,61.00988593923868
284,62.81978699548576,37.46531538077368,55.04318997606341
285,74.39561978224765,58.59223258443051,62.46456181739059
286,40.35928617713386,53.93577284929214,53.69016693687703
287,57.49139617309102,25.52896666230661,48.441519111724574
288,58.727375367514185,60.346955777400694,41.79435097721289
289,66.70545145726908,64.86308648432339,50.40653976299586
290,62.71704231768327,45.66599478847392,37.216630505880666
291,65.17133211178087,63.437447541825826,53.63851304707452
292,52.52606481396764,52.49539074617547,50.79159357396554
293,63.929513471564235,48.423517097129675,74.070595813855
294,63.18430620616335,56.67927244878313,72.6078261773652
295,66.8287796229619,57.298088967973065,32.17867529316078
296,51.56198180807208,51.605946328299055,55.281138917773404
297,54.053114401686614,57.38907476920408,51.87088138888986
298,68.0750853035366,49.41617136702525,46.70399488896772
299,89.70581749411582,47.343981833519685,52.90132558177752
300,56.979139415326955,62.8211484903513,52.153651950434245
301,61.740634593601605,55.68705644330593,45.95806816470262
302,51.12681266804666,55.24582590779315,47.34032818259141
303,60.81794881014756,45.996301615277126,29.60710359212719
304,59.71102067107539,62.664521284915686,59.302627365573215
305,65.9649179761665,58.22736282107668,38.96853083325833
306,74.833971706508,57.01476963154439,51.30524875962964
307,78.38352079670625,60.62448088195009,56.52340381340805
308,65.9265157346837,47.85405515251219,63.585789150977824
309,53.30487197734832,52.90254316778348,43.09566799302043
310,58.87326260399755,65.39614259415316,43.90985925231711
311,60.08912928105969,73.64539715774434,60.87237014552632
312,64.84963200535373,49.52323196850839,67.5766963733085
313,63.610092063018136,53.87625731778257,60.751438533103354
314,65.04890015490517,51.030869535704994,40.2480230903379
315,47.37594698159542,37.147462050756104,39.832057666896866
316,82.34130055417536,55.277744716812215,44.71123876885932
317,54.67699139737235,54.68870922434241,65.15934591860777
318,60.2653202543942,76.92996711975755,41.668397393662154
319,43.65339716376315,46.69605199478722,55.42608241221166
320,53.789713979152324,63.906849830874535,50.623459928993796
321,61.12652976009071,34.35109250745453,53.44281209299838
322,46.356872241591596,64.4385365416577,45.750802527033336
323,60.559613321408165,53.58711680592033,34.765213394228134
324,51.53122613298366,32.245719232911995,50.40747827559332
325,69.05773301873629,65.33628730915858,36.00108454036173
326,52.80015543134843,68.04117017092413,46.31303129962811
327,55.905464465630786,57.530684802022634,30.891857051638937
328,66.9051220044388,46.14829379453984,38.55967118985865
329,69.87272694591071,65.35179061002255,58.34488770468061
330,56.80347111536309,48.12290147586875,52.85552964640814
331,54.735284980374125,55.447762172933295,32.55290045394973
332,78.19257157784808,55.14070823068954,55.42780595935227
333,55.52551105852831,37.22319695855616,49.391615076805586
334,70.49133406495245,39.22266337738812,62.55513613058936
335,59.510832027254786,47.713805114869366,65.19211779774764
336,69.0131832781979,35.129339024571465,41.87805322172363
337,40.85197593397613,42.48221002792002,36.65039400917284
338,64.90702503264183,45.70804486546841,49.71382428648468
339,65.5062085072318,62.99580801334993,73.92594009892292
340,51.49532235609033,33.55293873868595,62.35665912280678
341,74.54461495822943,50.7270742984017,40.940013002500905
342,56.727360009833134,58.46796263742516,66.58725302141929
343,68.06458714715694,52.566076596841434,18.28707058747463
344,64.03962131354935,39.465046156884725,54.866489727763685
345,67.97826030676508,59.104980779703624,27.03752116984489
346,69.91259655670667,64.10059956540134,19.580056432956944
347,72.83233256749942,50.29752193614827,80.05359908093858
348,48.659576092054316,71.0695539753819,52.650463566216615
349,70.80738550248202,63.446951266336335,52.73359778772141
350,70.46671762414074,40.419708536170184,62.17098045947986
351,83.47814570037717,54.83446320282721,37.190574599313734
352,65.76001849369095,42.51385178037697,70.57249614205757
353,55.54497993203899,39.099316995873416,38.059545116024104
354,70.59971133028112,45.009441520405446,46.982056846059976
355,58.2531675689843,52.7832452063516,47.58277625779125
356,59.693043630767534,49.01223089802046,63.89804816484675
357,51.976999890395504,54.665683303818156,43.475970392583065
358,76.25386668095719,71.49238940639552,22.843277882807048
359,48.44873779593559,38.36118064468161,66.03305471236838
360,80.69226465754292,50.84115434248781,44.27811996475858
361,53.822048039726006,54.71509465506518,61.819322727998006
362,58.14509266647674,74.33683052503933,46.25536136151255
363,58.55355753590223,40.84993046508773,66.33225156989857
364,58.18356717385675,51.351217223066605,50.94990769305559
365,53.61440724154585,69.50825870033056,44.59587995508856
366,68.27893272268435,59.060173307939316,35.32664693572803
367,65.0126724836269,59.81586983914416,42.62329114637408
368,53.68726858820889,56.70400616917393,50.07801941576726
369,58.208435412772744,50.233058830244445,36.72765958215003
370,62.76528344071126,54.44644232470097,45.23370970389476
371,61.76019670077383,54.230471675213494,46.98117187819256
372,56.499810898396824,41.29731937727356,36.66991234282643
373,62.37285449997234,43.04079162519645,50.71731899402795
374,59.564643662296135,52.31091996379273,55.64075014987978
375,78.02507183318446,57.604450093139924,77.53617747115827
376,73.64020733656719,58.56928516111261,43.85616785230005
377,58.16408625919971,66.30542548408923,44.74748834375857
378,72.85508951636454,83.1414550967245,24.772744886366805
379,52.97629318028504,57.908695587470525,48.556621509790006
380,56.53913394684136,61.58270918524108,41.62830618237175
381,53.11852131351045,41.97540068418695,75.36994973226385
382,58.10802580623231,62.84157534030238,35.92854872923846
383,68.3463745761212,51.956863637346416,58.06519284138906
384,57.25833276916067,60.49927318833549,64.25819171111854
385,55.81221765703405,60.363056254968974,47.871742924397104
386,43.51888332814673,59.3976466705309,66.74188488461587
387,29.699123162766224,50.70007083577984,61.81799638799477
388,66.08733975201733,47.367421678973834,34.128301095491814
389,72.84335334118956,47.22651944509405,66.6911768476986
390,63.88909085502456,55.601695791984056,57.40066303959279
391,61.367214473834416,54.12692602192702,62.360613375305924
392,74.50253405539908,49.36099828742467,44.37221636439127
393,78.86887022608376,61.01590489288467,72.46135081396146
394,67.77124833718162,45.405058625646866,52.52981395718583
395,65.01158945815314,51.163366640751306,63.94241436752387
396,57.571719890830934,57.34845235901147,52.87052782106877
397,55.173210427766286,53.26259695009003,55.33736487803904
398,66.0971987199785,56.66602582895995,54.1515848676645
399,45.242263552720566,48.9582159827597,44.45589921965982
