unit_id,ConversionEfficiency,EffluentByproduct,ReactorPressure,do_set_PressureDropBed
74,14.092913310664606,18.80269298623162,82.48203395939429,95.0
75,19.08607955499322,3.9220803195504983,71.3527526052221,95.0
76,21.03119375706004,9.435807113496457,71.81162608473083,95.0
77,17.745267925843446,22.43977302565431,77.68496943863943,95.0
78,12.036720670013466,23.950019225475813,70.71566622647035,95.0
79,21.876929714916226,13.099706160974426,83.84938323235185,95.0
80,21.673663284172935,12.926373795104755,79.5483891194874,95.0
81,19.520694528743014,13.564292327180091,80.81664201372116,95.0
82,18.180140308023628,11.333805133179238,79.76082097755518,95.0
83,23.039173198363677,1.1253411758213545,71.74192597369859,95.0
84,11.511437684553123,21.623644524942502,76.66028259236597,95.0
85,16.96010879339202,11.75963341356732,86.82862581362924,95.0
86,20.652423399400725,22.66996612612163,72.54480259582365,95.0
87,22.736397587736246,9.198314037265241,88.33779762894507,95.0
88,20.631654770054446,6.107118350444777,78.31799291813019,95.0
89,6.981000403526915,11.978563682809565,88.10186668987221,95.0
90,21.909523242639803,16.387371890228398,79.77617640702822,95.0
91,8.170315339440641,0.35094562315371647,65.0578634459705,95.0
92,18.404189764854113,4.425177349411234,65.08261800635735,95.0
93,3.0863142366933514,24.9970993953245,75.82282970425149,95.0
94,22.36906242700618,20.67016891409021,84.19406609743066,95.0
95,8.676759177391004,11.65715454281963,51.59572696948717,95.0
96,22.913803407772697,-11.368794813502081,86.38687614700244,95.0
97,19.805128301677673,24.809422903410493,95.91002821678275,95.0
98,13.715926642256097,18.876350381697655,83.17696270891469,95.0
99,9.076504768826043,11.226873535908439,64.15041657881181,95.0
100,15.839755818833469,23.402296799996336,73.76347111575042,95.0
101,18.224585441436467,5.547640879836574,79.14236757938433,95.0
102,20.445551660859124,5.037363300450013,84.05384950579273,95.0
103,17.655519773888223,14.00421931923473,85.17492190139792,95.0
104,25.87221388500305,2.700212960503098,90.30899540767923,95.0
105,30.479458193785355,11.356853287363533,90.02831154651405,95.0
106,21.70235333325631,12.817297347433211,83.21241765905613,95.0
107,20.15610686468279,20.575662975020414,96.97980773281412,95.0
108,15.767337056208905,14.25364049343772,68.70880912628675,95.0
109,20.104161245223843,19.36181666318266,84.89163027299452,95.0
110,1.8255418981432063,34.77235823764199,71.69498896266528,95.0
111,1.8911540069259587,42.844952514714706,68.75717824768056,95.0
112,17.886848780001966,10.746798122561986,68.09195835777902,95.0
113,11.157763438361744,1.3698881480108245,64.79746366414935,95.0
114,21.398715537815107,-0.913998549374698,68.33109798447263,95.0
115,9.202186571594451,20.124257617985734,80.9643541558623,95.0
116,10.820211262268717,7.403069510323809,52.19734287675996,95.0
117,13.036252368994573,10.962412762159953,73.7362671228039,95.0
118,17.93306966039651,9.335333622402239,75.74899245078521,95.0
119,15.3896587368355,-1.5569024321917428,71.63204945592311,95.0
120,14.747979293340205,21.015431124232048,90.90341229030153,95.0
121,-6.106681927084283,19.09452137789163,59.15520009641151,95.0
122,16.327228070567468,31.59153089740044,68.28599131100917,95.0
123,18.031792300004792,8.435809647700472,81.05934187714888,95.0
124,11.203105331191855,12.883138812421297,64.85650347284177,95.0
125,5.881375255663542,18.911696136312127,66.60316531522477,95.0
126,21.404855518215644,10.092398457697549,76.68877906261339,95.0
127,16.26728514597434,13.677768800001495,81.1851119748693,95.0
128,14.518751308831286,20.694627332592518,76.62048375638442,95.0
129,16.390247497034363,22.725957055349486,81.47021657925313,95.0
130,15.123885640917518,15.686409514363461,65.66952217922703,95.0
131,27.818186130062738,14.723577574981872,89.42712971351371,95.0
132,6.552463116953025,17.951262538552633,76.56185385604743,95.0
133,11.383017755213718,21.666595969600817,87.14490955901287,95.0
134,-5.607804931485338,39.01447877456813,82.5155628988752,95.0
135,19.84899679415002,0.7520493828656374,74.51430598117416,95.0
136,30.098972143298088,17.618679050830334,96.63123745917834,95.0
137,18.791912299675488,0.6525755743015242,76.24701013439092,95.0
138,24.762472436454118,10.757881133780389,73.51749655705582,95.0
139,8.254036794334974,15.787321754349398,56.494519719951604,95.0
140,12.196656418138115,8.136302452128795,67.09078431639773,95.0
141,5.0851624344597095,28.90288963923608,79.98591209531247,95.0
142,23.920377242668405,12.331492205736524,103.11878775531822,95.0
143,14.945337287528151,6.299082613041955,64.66715157361367,95.0
144,10.940401426662607,26.492245090433254,61.95912200295083,95.0
145,22.12147045354309,21.89095376070818,72.72242167929548,95.0
146,3.526038696569599,27.947110694749473,92.86304499170801,95.0
147,31.812221953075376,22.22752890397691,96.48989526191714,95.0
148,23.336524015580245,21.503294599631214,116.1345425687445,95.0
149,27.805062017865257,8.243475211209413,80.4275569284816,95.0
150,22.962796374735643,0.48543922418300767,67.00461688916253,95.0
151,15.485914175851141,6.302971973526804,79.55215776405828,95.0
152,12.55171714339209,9.372918271598973,81.72312979290749,95.0
153,-3.61592151752493,30.90107487184693,69.79011675482599,95.0
154,19.478601189032844,9.333910662141413,87.49163133981764,95.0
155,20.657331539289487,2.5838304516258006,69.03375846300979,95.0
156,20.1851895548458,15.84284068798565,75.54510880178145,95.0
157,7.584796784033451,10.168604331374082,55.12958402046697,95.0
158,-4.226824305432942,27.020123171423457,43.18486224139649,95.0
159,22.751508056274098,19.59561170313269,87.32097175664929,95.0
160,23.696132621042384,11.366921062980833,80.3941456523219,95.0
161,9.890188978940188,15.278311164051987,69.64168762113557,95.0
162,22.579042126389513,22.468119136401192,77.90198622764343,95.0
163,22.48762736532122,14.687933116377188,88.45658904427573,95.0
164,0.42791299860314913,29.917740598376415,66.7761475243949,95.0
165,22.290953126320943,3.109544160516638,77.75612052145011,95.0
166,7.265909603040134,25.85627665494129,75.64916268048142,95.0
167,12.674219882238578,-3.462066365138602,80.97072082678122,95.0
168,10.380427204963768,20.455483037441265,69.3808729021263,95.0
169,17.399630360169212,13.563568712179203,66.87341487361721,95.0
170,9.685352088498457,28.83086696787096,64.54130624501971,95.0
171,17.52811962618184,17.516106463803126,68.34342625379341,95.0
172,21.857812678679874,18.88056682862963,84.90304122217142,95.0
173,26.642481037458836,25.188244115131965,111.42459357354078,95.0
174,17.84434444817442,15.582131024686241,80.36392117732905,95.0
175,14.754575784225983,-0.9941690608721316,81.9160149968231,95.0
176,20.673784310116297,18.329927646077948,87.94318910654181,95.0
177,20.826398595726193,10.631662650690455,56.702531854063785,95.0
178,16.648221419000105,24.748095728779912,85.68866296770149,95.0
179,16.678337880363518,-11.331585514267266,65.1739902972852,95.0
180,23.332543329346052,20.573083871119387,60.33492464293655,95.0
181,18.377682709707614,-1.5030352159152116,71.40961027520261,95.0
182,14.740703893936082,16.91465808827782,71.52290384916877,95.0
183,18.29057450762352,2.8100811789495266,82.50685797719731,95.0
184,3.385076830114123,2.8625691173105494,61.09564838024465,95.0
185,-10.792721417457752,47.633541861524826,70.68023528766014,95.0
186,24.415563863594773,13.389335126740832,68.3969713861526,95.0
187,6.3400045180639815,21.72417879352049,70.03441844720041,95.0
188,18.71174464866869,-7.668492153982379,83.79607897181425,95.0
189,20.247096586984068,8.191519517053864,78.31650720296277,95.0
190,9.082149694243977,15.222854426449,59.67019291505621,95.0
191,19.647851134065608,25.896300271364364,69.55642583362261,95.0
192,21.28032083023211,8.03499593367185,72.44043133698024,95.0
193,13.24760260246903,15.352413435569243,57.41083121103968,95.0
194,22.2482305678262,30.719764576969045,82.66767772545481,95.0
195,19.038871885199082,21.810479963218867,81.76116158044195,95.0
196,19.336061414199232,18.20115654364315,56.73830660819881,95.0
197,-0.01583229712372347,28.978559206773525,80.10911641955295,95.0
198,16.59452145142937,12.053640630244658,74.37468342190724,95.0
199,7.8866769580908676,14.41658038731323,50.399862345786964,95.0
200,15.544584440353171,9.725229466901354,73.82643898514368,95.0
201,15.798157222357872,12.353421617737844,71.08971520010076,95.0
202,-0.7178248964897724,13.655670700520957,74.20666522500628,95.0
203,30.36674776803647,-2.165032723717962,110.00140546570634,95.0
204,6.86019137311549,18.1501513076776,67.20245037405176,95.0
205,27.365710230322907,25.07986451622576,105.7844282502709,95.0
206,23.18291302475746,18.941120092610046,79.00719769682881,95.0
207,16.035973272107842,27.157778406627585,78.68583727810345,95.0
208,21.187631496797838,17.515026298006838,65.15439419699902,95.0
209,17.985653800507137,7.43079323686424,71.51156068076067,95.0
210,-7.082530028060444,28.953877719994495,62.41644030307764,95.0
211,16.829989278634073,14.868764305468098,72.79328626655423,95.0
212,9.78125248282163,16.510745789414507,63.92119052330531,95.0
213,11.51751086917515,15.026776618242824,75.35020745760117,95.0
214,22.261315676060963,14.05747319939469,89.7421039519862,95.0
215,19.407518788253462,14.846572803794139,88.99312380217246,95.0
216,22.21515814068876,-1.0050746365933474,69.30108441457047,95.0
217,13.725459658164707,18.17701004042755,69.44577881761579,95.0
218,15.179808876198964,14.821551307076465,86.76801982761125,95.0
219,19.696885526543596,8.941143444428626,55.69657419786703,95.0
220,19.80606610322783,9.627873651104618,79.23634474545611,95.0
221,14.25321265323211,10.448945801147932,67.61279823951752,95.0
222,21.774090787116872,11.952114076412718,74.22745239301639,95.0
223,22.065705301762577,4.58844341328199,65.42525465083497,95.0
224,20.94793684902512,13.980911526455786,72.51755842374543,95.0
225,15.288938970776881,25.59777770635076,90.00043937794226,95.0
226,15.804417792842447,17.831392415494996,86.84626547015243,95.0
227,15.521569756209008,3.4358270630993273,69.20969989273335,95.0
228,17.710342822978717,12.329433463268037,76.18010694207814,95.0
229,25.746312273771196,2.687641834043104,72.8630005902877,95.0
230,9.54080950477576,14.563458383858043,69.88225112551264,95.0
231,14.895925389119466,8.431471650820427,58.58098350390215,95.0
232,22.102641323789594,0.27646146964253226,87.76794662266579,95.0
233,15.936755532576434,21.977103419103184,57.95216196459207,95.0
234,17.517510326566377,26.33761785232633,74.8387173995347,95.0
235,20.099034733795985,4.326729985567808,75.97185758229057,95.0
236,11.798632401690455,-1.5733574443094103,58.65371137806272,95.0
237,18.727266500345635,19.934518913472395,78.82117593197363,95.0
238,21.893512341273563,20.604481419941052,81.52353769823864,95.0
239,20.78201664377541,23.28667568946907,93.15918398091316,95.0
240,18.474737532680138,-4.397478689524862,58.07885690031894,95.0
241,6.191275690075033,28.701738950887965,87.49389670583288,95.0
242,20.326203999031314,29.996038176916343,73.33298101196004,95.0
243,-0.6715787105316231,35.80668910284692,66.08570950415549,95.0
244,15.392541079678203,26.498646344931146,83.70234613343113,95.0
245,19.16896744125505,22.938513226904917,71.62065272848604,95.0
246,21.809225943069816,6.142348212711268,87.75888242353767,95.0
247,21.989444671125327,26.695530393832996,88.56181369181066,95.0
248,1.4699303230374712,28.51156831042547,56.40222245109605,95.0
249,-3.5401059249390054,30.934027070391426,64.11851738623612,95.0
250,18.534845405302807,16.359264754825467,69.79199531147586,95.0
251,14.51032508673638,6.8734155354063855,92.45611271937982,95.0
252,10.780566637091164,22.00794298244009,80.19819799822955,95.0
253,20.54398431729794,15.245531897433272,74.44149168588301,95.0
254,16.98445183179306,10.324289621701224,75.58733274889819,95.0
255,24.148103545126034,-5.004390339129333,88.60588380426346,95.0
256,23.231248298137672,21.2937038873017,82.47758899109726,95.0
257,21.373802790577727,7.755436049581549,75.37829048513326,95.0
258,16.553251544073884,-2.7870144763304285,62.584330594890545,95.0
259,15.394159709279592,-14.28219681866582,78.2799815346475,95.0
260,18.34126617999523,21.934477957373847,76.77747290155298,95.0
261,13.132870962623418,16.282743798238133,74.83988511297424,95.0
262,19.717842050026096,14.76881389734756,54.57979099281153,95.0
263,17.301350619845618,25.676321493452264,63.151275753979434,95.0
264,16.325913616345503,16.93528102273217,64.22010592571164,95.0
265,23.55610154299269,20.12168114150313,101.33711736281612,95.0
266,9.700462029132414,14.286448766643716,85.6604136444993,95.0
267,5.163741311046766,-3.2132847351805687,67.68636723565527,95.0
268,17.229619221774158,10.396379014348511,82.28151165073542,95.0
269,12.71445147146108,14.849647585917381,85.35654457335296,95.0
270,10.188748440172898,10.081233854350552,47.40891504129578,95.0
271,16.345090771395267,22.718989896105867,93.94875285298374,95.0
272,9.309597023678771,12.73591015254394,69.26978817553582,95.0
273,11.221914608962527,10.539193138409402,73.54565036790393,95.0
274,21.31971519999461,22.31646033445189,81.71074981174807,95.0
275,20.364977086443357,13.195140035955202,96.9512609712526,95.0
276,15.434109521056513,2.915993960856886,62.333660498487134,95.0
277,15.843881765951382,11.50267205897012,63.206189593511894,95.0
278,25.14195224649793,9.351393646189644,104.26198836954781,95.0
279,19.406327201460083,19.28962601716029,52.95323579478047,95.0
280,22.583517626683882,19.25105746652223,93.17037954806659,95.0
281,20.357647717866435,17.914268620809494,74.86926030470303,95.0
282,17.383102042763724,12.277167175113881,59.94446729342482,95.0
283,2.556134103424862,24.70055041455829,80.24282710254468,95.0
284,19.89376256156398,18.11557440263187,72.16698025679307,95.0
285,14.76363540636079,-2.991414376316822,61.09158201258989,95.0
286,2.619843495229893,33.57308781051248,76.91747350273911,95.0
287,12.932430554143346,24.82760463731944,71.44806071734217,95.0
288,22.697694479190506,1.5203270982899024,88.2080866406663,95.0
289,23.0355836326992,-4.3366108958535,81.53301451856359,95.0
290,10.18515442328346,13.838262342024585,84.6791469509435,95.0
291,6.036281815039377,9.771519869624411,54.38088726286527,95.0
292,25.340963564931613,2.874543342259355,79.04304636438727,95.0
293,17.868827418971634,10.727392318223483,73.27839949668835,95.0
294,19.031797671789274,26.64173439957311,94.29328739907143,95.0
295,8.937094499375508,6.856453916808512,68.69047571571545,95.0
296,18.810495866897867,13.347272732997085,88.33841992845232,95.0
297,13.094156517556929,38.1113256368253,87.18783424535452,95.0
298,18.10678555862472,15.43609984449575,79.5025872940537,95.0
299,13.768452599639122,4.431012183012186,82.57835004024516,95.0
300,18.24614894725225,6.97463708039105,67.93159072645773,95.0
301,10.999039721564813,5.532055237046711,61.32685292020241,95.0
302,20.80381632089,10.776132747606626,85.03502378044524,95.0
303,21.755621793455223,23.44383476185058,89.43043092484902,95.0
304,10.601423535526642,26.649438781573316,76.80111309707509,95.0
305,13.093429588485844,9.902070945627136,86.22269705702044,95.0
306,19.680576008972842,20.66661719418297,87.64332760372197,95.0
307,19.414330665630015,-5.464342177753114,76.33854827902884,95.0
308,12.788272010968921,17.84418309024648,73.42746961131773,95.0
309,22.32175500553328,9.29278312833322,96.05076215320082,95.0
310,18.613294692238654,4.5056922069694325,85.90303844169108,95.0
311,20.46236410121833,18.50738426103422,82.71332305753799,95.0
312,26.851827765402383,6.169120034035823,80.98550474145921,95.0
313,18.550313398453206,16.69852341727879,77.50410981706773,95.0
314,18.298137355553376,10.976846274246942,81.08844695194944,95.0
315,17.31420422165585,10.982527672190814,73.90051765467763,95.0
316,-1.6238275398884259,29.39327741465511,82.5477271066551,95.0
317,16.189357371510038,23.227540572040354,65.47426565512004,95.0
318,23.18368705204091,21.15597867672938,92.24121343920557,95.0
319,8.295630991305659,20.480322092992452,73.68786560524356,95.0
320,23.336369454994532,18.03989603232177,73.03142035086947,95.0
321,17.473242663103687,-0.9635163530644402,78.71814468547403,95.0
322,27.982823396621605,2.48417523836466,97.99981968951096,95.0
323,22.967957178030886,17.92004510805753,96.57261763868227,95.0
324,-8.23312629598679,46.20221584613593,72.3468533244785,95.0
325,17.28709370643423,30.718738465271784,84.9968180293489,95.0
326,-2.1282599150753008,22.279021512468496,84.39839255625628,95.0
327,18.121245130901112,12.181378543753357,81.02797724458986,95.0
328,20.14529413217196,2.789111664959961,63.02574442383795,95.0
329,-7.623828668533763,38.57014759574863,78.23723377683211,95.0
330,6.1005552648119155,10.417303973958287,65.03373411212702,95.0
331,16.366982108667443,14.263169086772566,85.17556407533469,95.0
332,15.41396943436321,4.393688954871017,69.40597137448182,95.0
333,25.458984406991156,-5.020409584064819,66.00605882170464,95.0
334,15.451215901546863,10.525194407269428,80.6293105203327,95.0
335,14.6696444890991,12.556013849282381,60.87735906082415,95.0
336,25.072998691955547,0.06741363619045515,66.27808460662547,95.0
337,6.879194234927517,24.447704800532215,67.05333592387612,95.0
338,11.654282535580109,6.808790312594045,64.5944651016778,95.0
339,21.791843504977066,16.791287717515203,79.81173801778559,95.0
340,17.169200194364535,0.026767423133200907,65.95625682257514,95.0
341,20.874691985454547,10.54323223219887,61.117771952242435,95.0
342,11.537424449915491,13.260337911069644,82.516021864229,95.0
343,19.555995319075365,7.997760831914914,75.40488396737096,95.0
344,13.46215276881045,-1.216244156216499,57.62868151064007,95.0
345,22.057650455499047,6.722932668982768,94.31575680064854,95.0
346,20.572431717029236,16.280598972321453,84.75273630046397,95.0
347,16.722269899167728,6.597455578440972,49.057718131873806,95.0
348,15.083993876668544,30.09590157321452,66.65337110300973,95.0
349,13.67424617461544,16.385447809304203,66.71178337963057,95.0
350,15.408680574788912,10.423718410921728,60.63548117629435,95.0
351,9.078256292910512,14.32904313242537,58.79084366688151,95.0
352,13.628831705079916,-4.239231859899961,67.0412204807335,95.0
353,20.146946459650636,11.005791966871932,95.002333905186,95.0
354,6.7185790690148455,17.60254589256867,63.739116777471104,95.0
355,22.413479196381317,-0.2644107791396202,88.79728532600372,95.0
356,12.688903480847632,3.4891494551483007,61.320175659710756,95.0
357,14.241711433492254,3.680325636025964,67.211128618223,95.0
358,17.914838730051702,16.825158683851,76.60871631643342,95.0
359,5.6716422892309915,23.204153351286653,54.406654129662975,95.0
360,21.602449122401005,27.186595293383714,92.87597706537292,95.0
361,22.28550925368942,18.44696011389638,74.31306585455759,95.0
362,16.44760598345573,9.48227936496274,68.24891413393215,95.0
363,21.620709697619823,0.328716856431738,77.85404097954044,95.0
364,8.419330280660962,10.420446589304174,67.67346977622707,95.0
365,11.881148663584195,12.99330080124422,69.67719861583097,95.0
366,20.43680453958997,5.909584289462617,84.99479515388742,95.0
367,22.673593113983753,25.737282268473173,88.307493086189,95.0
368,11.629271773668465,17.604521414568392,72.15774819073903,95.0
369,20.117351261225778,13.902067022378528,70.80943479422066,95.0
370,2.514162769266834,24.965527528270627,68.36863048009624,95.0
371,18.70426564964862,3.333737131275959,82.29680877253571,95.0
372,26.890680014422983,18.09635161179753,96.8334982435328,95.0
373,27.71727754744566,22.116107414090806,78.69729100355839,95.0
374,12.714229388574449,5.826564479081198,73.50791052112669,95.0
375,13.939946490966308,17.161092688556323,74.74759649427217,95.0
376,27.18028127247609,4.825228751111041,92.51543210707759,95.0
377,6.230478826636774,23.175535954441035,65.30202568497381,95.0
378,10.104155885426088,6.048073090766209,81.44096806233121,95.0
379,8.252664644985979,4.0191135245735135,57.844102546630566,95.0
380,11.439639803551747,15.311007899521973,77.09950595116835,95.0
381,18.694927156257172,30.070789431436744,75.16941748918833,95.0
382,18.695102550418593,17.416046150800774,61.62495546936395,95.0
383,15.992956322682458,24.23013536206249,63.54033940525468,95.0
384,14.745750165346426,-3.4341535638581213,51.85067302981447,95.0
385,22.63480136989329,17.38883291280918,85.71779663603633,95.0
386,7.691486120268154,19.110892663117703,54.929213139086954,95.0
387,11.458226262902174,15.309931290478806,65.77991752374535,95.0
388,21.264420040236324,14.257136272513268,76.90500715434258,95.0
389,7.49992375080941,4.1772843094159215,66.96995513594885,95.0
390,17.30357531750026,16.841228239846384,77.1194130495649,95.0
391,19.850588485270315,26.433792116859486,71.82309305959194,95.0
392,6.970218828647653,22.216146363150518,79.08454217172083,95.0
393,23.61081570258728,17.361292306559452,89.60310891265094,95.0
394,14.678818355676093,17.288495881510485,89.60731181125841,95.0
395,28.260879364745747,10.094082072366238,72.5173797273057,95.0
396,17.174059719199775,16.623734372077575,69.74018158260553,95.0
397,18.09538169479558,19.420815633207617,72.16503106251004,95.0
398,14.675695290067889,17.00358000688193,47.830441666068054,95.0
399,17.06419455707,20.180231458195824,69.16868268658044,95.0
