unit_id,ConversionEfficiency,ReactorPressure,EffluentByproduct,ParticleSizeCat
133,13.356958141831166,78.23508112285779,25.51427278075057,49.50740176489803
134,16.078029376324114,88.24061880028509,3.4729991582805653,32.22281101878982
135,18.650675257045176,80.51911162550604,24.838502750459778,30.493184632474243
136,15.559713663176662,73.63799726095715,17.770860682056956,44.324572905358735
137,14.001234508351402,82.83781589479104,9.372873823483923,48.057491192757304
138,19.433634069874227,65.24704116711857,1.6951661924514756,36.49603979189117
139,11.489933228716966,55.828127491094214,16.9437727350156,33.44192664768672
140,19.640041540112968,84.99535857586385,3.941497200183612,52.72488117189123
141,12.6249019283661,87.40566400189745,12.362915346528313,39.470599570658855
142,-0.453008923144206,61.665262929656066,35.8682010648098,40.019145967772786
143,20.66801567607985,87.95070659959013,17.781084900154603,30.03522207628836
144,22.346443688329025,68.9300886024076,22.33890324544786,41.81886064403178
145,16.126015796033116,71.8740847491623,5.0729808070304045,61.50877098868877
146,19.52728591021308,78.6192817874451,-3.707842568235103,44.9649964552802
147,21.576536499235832,74.93451079618484,13.772720734254642,40.84835738511925
148,23.73670486665292,88.0051636209151,17.404228262752547,40.55390948435884
149,15.031104965947188,79.78728355770563,5.9964922554686835,39.297326449480735
150,13.618566482405427,66.9499272338531,15.008206649798163,49.80769853904756
151,22.202285274092567,96.69186368912237,23.08325740606869,54.565503003131106
152,20.642788211320617,79.43624015663242,10.048915724276105,60.51998580710895
153,15.418628405111189,71.03768211205677,19.794808160740665,51.62023370261072
154,15.482783316935043,70.27513314291333,3.099751184383287,69.26510579365937
155,22.783834328501857,71.19049462446799,5.9979392952668045,48.361982672012736
156,17.893935426692348,63.04993500943427,11.558500604677775,39.321516339699656
157,7.009013938718735,61.045871242114806,12.776990167767579,57.870200241526774
158,13.536024676888971,61.73366911507595,14.58772082919907,66.08854031674464
159,9.379350737335649,60.80809209276793,16.173838686494143,35.5102251235501
160,14.503304503884468,69.61961813605565,21.524196764255315,38.77503657913984
161,8.92341462048374,66.1223003972574,18.753452501148793,68.72212655528897
162,22.855601979795445,94.7811984402054,25.29840265851167,54.89606389235703
163,24.145947187613825,99.56223868328318,9.53639533103292,64.98401864424547
164,21.488579870243587,82.42711114284937,23.353812049427695,23.01514470346446
165,21.385360030033382,97.45874519983751,23.798500854393247,37.212457659992516
166,11.68642075031549,62.746905905294824,14.032817001473518,43.24384852893461
167,4.75412705764785,56.98374853350784,8.51974333405463,28.21436687416761
168,17.51284957671146,97.53458595774559,9.972617580611882,55.33511576196551
169,22.38565947476458,86.39714445191582,14.62920796073995,54.857555707163755
170,17.04672916729671,76.01770864783987,16.486805788283448,39.18912676886118
171,20.479209440435415,72.86214495198215,6.584828066070636,65.98741394852584
172,7.204294400542906,79.21559616697584,38.32106934050359,26.753595480631446
173,20.07408333413681,84.31521561037462,-0.7227008954305756,46.07439591903007
174,25.521287974073694,86.83388104968273,18.018934459678526,50.57024041846893
175,15.679839888188573,79.72128470675285,10.377506357978753,46.63251271669817
176,19.966991179184713,71.27577753687227,19.627690267513668,42.85654839224805
177,16.231020269578487,82.6600108044397,19.726864973707983,49.27492263389063
178,23.62501927169027,86.09679726288294,6.887725616383314,32.26400451605953
179,16.929789364675074,84.22300511828014,25.415381081949064,43.48884760461143
180,24.902482295434922,73.55667365755893,13.553625504961767,51.65280224122013
181,24.64941112363989,84.75098522517749,0.9222029830491802,57.127418882046776
182,17.949541598769734,59.164755764321974,5.4688246094814765,60.7787058539725
183,16.761315219007987,74.99470621711815,17.07712649654928,55.549149566351886
184,21.371674092131816,86.06311665328666,28.62260013827638,51.44673141723202
185,21.503206433681527,70.57210994032604,15.555111843985063,68.52094665997743
186,16.68419841018087,68.76335628743594,11.161015301320235,35.348097813411
187,22.07082466615182,54.53870233105551,9.055155934838373,66.79767106408742
188,16.374450725131595,68.32344451234319,-1.4440514749559448,34.586451711674975
189,19.86432954102197,61.94462990944249,14.589812025112543,58.78731744428644
190,23.307313512084743,79.19142539944828,27.826617246192335,39.862086409808335
191,20.272697525062217,72.52417172050738,3.5377241143754716,51.617657114322064
192,25.11853705417589,90.52398153976335,8.328520115816282,59.72101661563421
193,19.349535749704586,64.4186173001571,8.81090045277109,53.422888963262096
194,23.214410944690865,76.4943607323157,12.837667572974919,40.379775455923166
195,18.623468396353942,68.97848975649444,7.041873682641822,42.74974981417749
196,9.929599117399636,50.90066076662156,17.093815965639166,58.397568205278006
197,19.804898432313568,80.28177577153555,12.476010049631654,31.124921835737375
198,16.33662436067157,82.33520404443072,21.341143215180807,58.61203741077777
199,14.681413684371527,62.92048913229675,-3.196033744375825,48.501381064707765
200,26.77529482648503,87.78556226694782,1.0463432788287719,68.61779102465687
201,21.78354374831361,82.48331741626957,2.3899298150289052,63.31385068793364
202,21.40794355634405,84.97936354118056,11.351398857937685,59.90363420816183
203,16.887463998176685,79.69101240670608,3.983065837026068,60.268982573266186
204,20.505622857259187,75.82421641640589,10.162754705431785,52.165984215006
205,10.380051733359812,86.60414976083955,18.273176543429443,51.068445767028955
206,19.607164278341585,81.58967915138642,11.457654297899218,59.02488312449701
207,16.603328430960772,67.99265626091317,11.166724874684073,57.929682706377065
208,17.232740993009088,82.47312653585134,26.0019361262058,54.75733301176206
209,16.927259090844412,61.553599364903896,5.762440797676044,34.02953856109142
210,15.130228757690631,69.16760644671324,24.862134965016566,50.50152020932214
211,15.200425568521382,69.96825029989321,12.25762839958159,19.686424643907174
212,12.055864364282597,59.96453178194232,15.780288069193283,40.356526378378554
213,21.68035498650649,80.52927900487936,11.550235281313686,34.642067404460946
214,12.470805987964125,57.32282597760011,11.658345937611388,59.85585151032021
215,9.514384240434488,76.52993134036421,5.38929917426954,55.96138766247617
216,25.796371632285897,84.83062405816823,-0.055977151047502005,43.36389565669955
217,21.01209091464041,85.28874635138781,1.2733974023063492,56.58337177083479
218,5.75036711170341,55.90352245723792,10.743272543377907,37.93407823049936
219,18.571477304330287,97.2819629625466,2.634550313022485,52.78004200216724
220,18.014208108346246,94.96319476872003,-1.9897670887547552,48.63664935112923
221,27.128936140035485,77.07608192602588,-1.0520683505241895,41.10581181435166
222,22.10705843822167,75.51033044558373,1.2566454458218974,33.84479084346662
223,16.45782195340835,77.25502086773585,19.384036557933605,24.747404209132757
224,12.803056863211236,70.96641421662663,12.57931313691612,35.34081346592093
225,13.34044445789525,67.76146224108024,8.345230596544155,45.52022114968968
226,11.821995189374796,62.00536424617764,6.964489118061804,69.96763319660904
227,24.54416029923361,87.73281266535909,24.6208393605257,49.60835951042187
228,15.698705342472714,65.08296324784459,23.53996101824088,41.354154496271555
229,13.308223635106058,58.6697668317396,7.0558682831931785,48.555928524436084
230,20.266347657901306,85.2022484848009,18.05162303401686,41.857963685975356
231,20.19334718885666,74.49145801919083,10.31776797050367,53.677635254721444
232,31.589829970969706,86.1704308294737,5.567256176823303,45.487611373580805
233,16.357301028480748,71.43463974520984,9.328285827444143,17.809897416128344
234,20.368842775309577,86.69835642175777,10.338013824060994,30.077802916473104
235,16.700884174609268,66.52201907995864,16.670019259895064,43.62234327892044
236,18.161472035606465,60.97309276912722,24.28486154036378,54.47418616092248
237,10.357851567194666,70.14959230806934,12.681117378950672,59.02641241040748
238,22.139878877203856,56.492564991880734,12.999801352426951,44.099826834874136
239,18.179683242568384,66.15964507214636,21.491287964025062,46.130896960874864
240,20.249200641548388,82.14253950521352,11.82528088187186,44.41870183870663
241,5.039496481656985,52.60828612649591,22.471387644165407,67.78436542691561
242,0.005660852252997395,64.24755591541606,18.375850583694298,69.14801293542116
243,13.285856539255137,67.87550880013616,6.46059279832513,40.24826995208203
244,11.187917376187801,86.27721541306533,-2.8256449321881867,56.23143694406413
245,11.018779105454845,54.30794836674606,15.409044192490443,49.46646822766362
246,19.905443197630312,76.19163426414035,18.69146892104705,32.39694981440993
247,13.387481331187667,103.10914741962182,-3.551486713481367,44.39383657266957
248,-0.6365208922783472,44.109384997343696,3.2400555162560636,56.10953817697004
249,25.788410126895005,81.34857744316336,4.466129475312567,47.586698637592235
250,-3.5663658602257824,84.07190682430165,44.85185491623902,43.20127677240767
251,13.59362303846687,73.5957414201892,9.519005018070185,52.948981767031825
252,16.984887962415577,74.84860674245442,15.326867140359418,42.08141697891984
253,7.653488131150403,82.55945992355596,39.15383646999379,49.661345346769856
254,15.161500955997973,61.84187529125511,21.121196739428974,45.76811753719776
255,14.216508289981286,84.31316065213569,15.321523046853711,37.59815146821041
256,18.072088110821095,85.45612171621676,7.904469156663814,39.227206024667026
257,7.452791350418674,56.34834965194662,13.45677962553015,48.56618315844582
258,13.75177215954005,65.9043797154002,-2.0025317814315677,24.92853749631248
259,18.368285899501153,63.57885380637447,1.229099302117051,88.45339723989194
260,16.634323071900454,80.68417431512245,28.143375514316087,40.19585046337629
261,-1.3605841839080415,60.467376398157334,29.724964926371495,50.403456173758656
262,23.03483105793905,89.29630760129817,4.364561820397773,48.35293241882155
263,20.995781622822264,92.21442343479552,6.545892250446972,38.344864448309536
264,22.99315766064062,85.10103021271007,10.567943478818036,65.64068244288958
265,15.663615461884872,89.38196668679161,3.9855702916373925,53.287718578792706
266,22.67745823855249,76.90880822158891,28.09928126175215,59.525972231693494
267,15.688961824381288,71.86876685168258,3.4761532026416795,47.471746681049815
268,18.654325888995494,81.65072975942277,4.3249797558779,37.52063794055047
269,22.42482767846392,93.84756719299597,28.607744777785545,53.44385873648406
270,20.79932323788489,70.15057662603512,8.051157864581658,59.40297833313772
271,22.10497283823312,79.63823656112315,18.596902815517858,58.58097945925054
272,26.494019777708868,80.32420185904842,6.126407267514114,49.40112937801512
273,19.97154084852571,89.01022931093085,-3.159733567886514,54.65778587404842
274,16.167576986706816,51.418456032623716,24.939615906720135,47.69148550131367
275,21.338091809293758,76.5425428038411,13.911327882895483,49.434943470222116
276,19.45850774022579,76.20592555493434,1.9329674561272405,41.464362013808994
277,12.50168998615964,87.81157909409805,16.49076750293648,34.777401483165995
278,20.943585013998156,67.47746826315942,2.666378231124643,58.57984981071475
279,12.007506699725246,88.5043396441509,21.618544305983885,34.093849897556304
280,19.242583534526563,80.0192963753271,-7.186575119035416,77.01739326010899
281,25.296302294001936,101.44598512786897,13.119606592121709,72.629114085083
282,17.169639210393395,91.91552007946224,24.124383367113943,53.06846566526418
283,17.390123357479514,63.277651061197055,7.979706210284323,45.4457086596212
284,10.508054010009925,83.28875515400632,13.936265940106647,57.58576326180248
285,18.090527349245416,60.23771703664975,11.195931482851712,44.67622991300605
286,10.311622514407285,56.06460761940429,16.15143519448468,31.96439224600688
287,14.950746738524973,77.85750659779815,17.18582460440926,66.94887290977927
288,20.192210871032295,76.87977574980016,13.195292825775642,81.77014937702123
289,21.486916362293485,90.70057174521955,10.483433445876067,23.611458576086058
290,-10.956602109861734,77.92664552130101,41.02416774590494,57.23376178577884
291,14.352384545194951,71.32781140434962,11.418179607204928,41.40765890930259
292,21.158656610164428,91.22378162217831,13.175575571961518,61.62784238821823
293,20.111725309910764,70.82991978446924,12.812910754171279,39.79339636795564
294,16.36930040975754,74.80615581543431,11.039713036724349,47.77031397456269
295,19.509601256020858,72.1216272597476,-2.279778884867625,36.80455752288586
296,15.75189039261634,74.98634784461372,4.053231472451284,44.13751682639579
297,15.180383069901309,87.86611369007878,19.229450361616927,60.88996129950163
298,13.77629123921181,65.98786625257516,20.068148124296634,51.851903631263056
299,22.3943681153446,81.03417041468462,17.620064104890464,43.66602771863514
300,17.809390751721345,77.07338560388109,20.44820766019731,53.70210267699071
301,15.726271212421613,81.5577711529223,3.3629659306985538,42.79820915614976
302,9.621001223871973,47.48394138811679,12.420775488289593,50.43269902299554
303,21.165796782947407,73.73730986662055,28.533857315069913,34.61355323111103
304,10.18614526058709,57.50310571499864,23.156267420738743,39.97441892897727
305,20.376162026516095,82.80322671782436,15.605744412276426,37.242776422315195
306,11.083130316303503,72.27721213228756,23.04915671249199,46.088702122834164
307,-14.49122325243904,71.60407862558306,52.710517559833775,45.86730829595263
308,10.222500023661041,69.0441950146105,18.9428818956059,35.87403893457095
309,20.655155367592545,71.73390088844626,-4.788664714143575,48.58873506543277
310,22.678359255449365,76.52915359041292,-0.8884343210345058,63.91432227338634
311,8.979953162414695,49.36855245785193,19.539735706021748,50.582419582001116
312,-10.35135123804015,76.43549434088042,55.48627295965985,41.90741249092073
313,24.659791952438567,83.46202185934563,14.44609138941924,49.32181373212398
314,17.469115242495086,69.06142636399203,11.682166038824679,32.72836277714572
315,22.462572045983993,80.76781546646225,-6.268165880285274,36.73299044880995
316,22.7842103787641,69.4146939043836,10.570901006427938,67.77681760448306
317,23.8388757003477,63.43517271572207,-3.426237777970991,32.71082677584867
318,22.453628582975213,81.73733090216143,23.488664412577084,39.964461636424254
319,20.56751015147956,85.62524529331523,6.460113536332219,38.81237996734032
320,18.182601296694486,70.47540027241868,15.891227452997171,76.0348212206565
321,20.159265256302653,71.07976160650449,-7.236081843638212,57.04250173983095
322,13.88454542243808,71.65406284196918,19.35580011678102,50.482798527792575
323,15.578476471778655,72.04537417681071,1.159557457154179,38.924429831503915
324,15.253736273461172,77.3039321289143,13.635078003513238,62.57183892300154
325,16.853910127941457,78.33234793215959,23.353924174628474,50.25506952825393
326,16.748787821743292,65.49324243810392,3.9879392460648306,48.73983964328208
327,18.329435682973347,71.77850666337366,17.45987878099583,35.56724570256213
328,13.91829255500064,74.9323813373246,19.229637752317373,54.30355276430006
329,14.887418851687826,80.74001761666422,3.237706569049255,40.0002368229429
330,24.338237904478447,82.44568552071672,13.261102334079476,58.36827088183168
331,7.7987914530795726,75.99641133805174,21.27039986775689,53.18148530899002
332,12.670737021992458,86.4477575554823,29.713325018018885,54.99558857533561
333,6.667599356624544,85.31324741260242,9.637434708058642,20.91280433668954
334,29.257946150399633,86.87516093025407,15.468994221701937,49.06442145222666
335,22.675321990989218,76.57811008612107,28.05163353169716,51.208731433028575
336,-16.13800647436789,60.98785785437571,51.11427364973819,41.88991490602301
337,17.881941011774998,91.81048049632948,20.866028772171198,70.45962789904873
338,20.826998418861763,97.64398733621843,7.691237477285791,48.40495614690951
339,18.051624651965476,73.44058978687066,2.970808372928932,75.36842189848275
340,17.34527901215263,55.741319935212175,8.11998764236793,44.710594549984435
341,14.91817546453887,72.64581108761459,12.810868830958523,50.953028089616765
342,17.768876825604867,89.03305998430501,16.622333018560745,64.68585513959171
343,17.271421210278866,76.99934633169703,16.60859990006167,50.568323833519905
344,15.715875518135135,77.58759244048734,-5.3903277098971145,58.5066009899293
345,5.58141007672536,69.74248263792205,9.876886009376697,57.42203216255298
346,-4.625347806700579,68.30678526193769,34.8461865835679,47.404195371442604
347,26.771827429049203,90.40065497114803,0.49962584105672825,46.41851114763132
348,16.278965938108275,88.9539666476058,20.671735161672828,44.80164372288364
349,13.376498064130585,78.1813179481221,22.78720699866097,27.22866394467801
350,21.776765693517778,76.1481609476331,13.223325319333117,38.278767320449084
351,5.177094349564215,85.99054711857413,33.15206367498651,47.005135686311434
352,10.747264448810993,57.278982814896004,19.65894279714943,29.869756372569498
353,8.751276790883963,51.6794325034667,20.37859189556226,63.627398315153954
354,17.368244533838876,71.86088817207957,12.46986867164371,56.015324934821535
355,15.007839301115226,58.83746225014624,6.528604990771674,49.7208014846978
356,18.577487664992965,77.06002777368963,-4.446937327399002,48.46852940285017
357,13.601390350555496,65.28749125716108,14.528162400362223,41.92316832597385
358,21.56187688897512,82.17786983245584,5.374101372450051,75.00585179940813
359,19.636406431121827,71.49181335806557,12.575601242735605,66.37995965299058
360,12.775586960827908,57.33860122750539,6.829752552458654,43.2237631802864
361,17.236489861936587,78.50559861138132,10.613293007472492,47.97566092501691
362,-1.1289582534441438,78.5368087811465,39.6599980841893,44.64018098966407
363,-1.744875947090835,76.78894965150558,21.48563090182548,43.58775893214579
364,16.973453633149163,91.81126677123281,20.306947214589073,53.716086377850466
365,17.66544164210339,91.39722602473987,29.165931442272907,71.33752255381363
366,8.874459114412774,71.2797574345328,5.281388385456381,56.815350209876925
367,19.746748022195934,86.46367657748952,10.836569287747867,57.42892731105646
368,17.292731113652824,76.85597447917105,13.028443820510969,47.54249686087568
369,16.072817509922434,78.07490672309797,14.079562899875611,16.71687641573844
370,15.152595777582256,67.47257257560167,9.4294694935191,59.67946659357832
371,14.585048520751082,64.47021043743196,-3.663826268548231,42.031379378785545
372,16.15005459784715,74.95674259363926,7.5492585736231845,35.3844193314205
373,24.666459075175958,76.0633173400579,11.426520482565198,47.185988526037235
374,22.638822022562188,79.26078843276737,9.530132981196465,43.498542069303895
375,11.387036755725632,47.387364576245496,12.522855009719818,57.27361337472158
376,19.492058255715552,88.708171341059,-3.662310364134701,43.76545672920062
377,17.538644273898342,72.40453338980916,6.0757630728616325,30.491723422199097
378,20.846023264576292,77.13545778613013,20.047622681726956,67.6210421866149
379,18.76106639807435,69.87675725864423,13.823478332760764,53.70279552361237
380,7.632303207159373,63.62345613727392,16.378333607927054,47.62126761921111
381,23.31000965153916,74.50124453747466,8.003845500266197,45.78842198706787
382,-4.828117893099779,90.88493115635181,49.2231193178544,51.2383687811839
383,24.01196004677238,68.38817526632222,15.680595278330756,43.482258511428306
384,15.153480048953927,79.99115168271787,17.986736963109607,42.1058399601657
385,24.734258047124467,102.48595291286308,17.55534335251118,55.030436910650096
386,15.40642653445783,74.80391808745016,17.759527255684983,36.131687838882435
387,27.385809524193775,83.97642286425152,7.91570934638686,60.56704241444065
388,-7.674366482530141,78.77936660671355,49.8638704531358,46.746142924787954
389,22.984756492093293,73.3578027600032,31.929166302964134,55.398906675069355
390,21.270875550245503,74.04360952235659,20.893609751127414,41.3251932393581
391,22.558723453153895,91.50102039050839,-0.5090234034905645,80.04353151585688
392,24.959162571606235,85.19645492935165,11.082111669664826,51.180638404862215
393,17.377761481161716,74.41064550005612,10.763701909066306,38.040506671940214
394,21.45590461238833,62.81919544644087,22.82063309956888,45.17780688253041
395,1.3076905571125415,85.19316578078792,42.628193283292575,58.328438574385935
396,21.33455273054791,66.45721004491506,1.2833730141317954,41.793072025699956
397,14.707192918938642,60.69851030598927,15.140654792515322,59.22638055859302
398,11.114083672675287,59.306097393801565,3.0195889797284448,44.247388056988356
399,12.952829137276085,67.54128172742928,15.977213464608617,58.18125934017257
