unit_id,EffluentByproduct,ConversionEfficiency
137,7.269305687438638,20.43378988115238
138,7.1441299272172705,17.966271211674332
139,6.710350262401208,16.753151785681297
140,19.97008144852072,19.90402992824693
141,34.73686079240059,0.8561863077419662
142,14.731436780003696,13.79889897554493
143,20.525780636752387,20.080816539879162
144,6.657493568285361,8.459547181227492
145,52.03697113169494,-12.117339955931524
146,13.133426931341647,14.409943360316325
147,21.560029344600956,27.1100730966118
148,16.983368323307445,19.812701381099316
149,11.642625719881426,12.816006011594485
150,13.002680401045636,17.767521477501738
151,9.108212030341342,21.959180762453283
152,20.041527302334334,8.44425081204567
153,8.424539379417265,4.432139810383142
154,15.022076416691515,13.935059525587059
155,9.22601808136726,15.586753797569068
156,17.99432154804629,19.501663049699864
157,20.919266146874488,21.836212899073328
158,9.641943043980254,11.001229618851253
159,18.834751501349828,2.956956907406597
160,25.15847639427235,4.8653990065676505
161,11.80357005864748,24.401670013201553
162,10.241128847263525,23.19025299030354
163,16.791093386355616,13.85093489678002
164,7.495358444209783,21.794342683167972
165,-1.8535883714456602,17.042240134751964
166,19.250364635760548,-3.0360665797069863
167,0.5198732746108163,20.00223498838274
168,2.672368827856026,14.245248783710151
169,23.599232691164843,7.0339194061054
170,15.058116570409886,26.509573024649686
171,14.862370239334329,23.35787260310948
172,40.25387947317087,6.635218337015709
173,5.443096111110178,20.512900241833314
174,11.90054225171136,18.816906867114223
175,21.026716790933207,13.111180047373374
176,5.222635632393358,22.19739251259793
177,26.44079242702686,25.215803118040323
178,8.832046338950853,8.536362466665906
179,-6.102617169678364,20.17625490889913
180,11.625420025071257,9.872285008548669
181,8.916810527131288,17.26705859072593
182,4.3578756136750165,17.10350488867682
183,15.74416326430731,17.886831189917963
184,10.263083633914214,14.32301321563545
185,10.036281720437458,7.4556523358936495
186,11.099301879918675,20.182586700866217
187,7.388899430254226,27.71611941058807
188,5.800933052118245,13.895890420960153
189,18.24181144839199,19.175189158982374
190,26.534936924996423,24.23724317282816
191,12.833978921984063,20.06549479034857
192,9.525515907893089,25.124529457922012
193,27.669695586327496,9.329076990269154
194,-8.65767708246278,17.113553091079204
195,2.504242529343788,12.758944682584051
196,25.29534982680598,6.276315697171552
197,17.192469393482106,18.20548394397504
198,12.482273462112472,10.495446397648719
199,38.03678067545193,14.70216986222256
200,14.589385717575215,23.14914186747524
201,9.530036915809834,17.94862581352684
202,20.279367614127526,2.9826171049234866
203,9.826901571677013,15.378739097755695
204,4.130294694408085,8.740058709126178
205,7.1150483003000105,22.952436658185306
206,18.27269396280157,20.59761079795064
207,17.97827637307417,10.427458416211591
208,-1.2534081028136015,15.531134414101126
209,9.792897383126867,16.889228259120095
210,23.930198232249833,7.1722251373805435
211,41.04787295765385,5.656396252484397
212,13.24808303602919,16.37971706422131
213,18.637130919866976,10.677446905868546
214,13.957362465419397,18.1494882777317
215,24.18416060390267,19.76530247488317
216,6.379771454188604,14.108688201813784
217,19.436932062080785,19.22009940189969
218,15.296294089925022,17.522618394986715
219,28.385315190856357,19.610232003025263
220,19.810650755702913,5.0673468881033505
221,11.505221688907735,23.792588243961738
222,2.169074680101768,16.88055864767206
223,8.679350712062943,23.709332541573364
224,16.72496628745126,14.580644823611141
225,9.03562307049253,11.5703013707941
226,9.684750824692795,23.627274447103247
227,10.668053241656102,11.48583560507927
228,18.886378175427183,26.936799405249086
229,8.885782637600343,9.176847319543635
230,10.330119992181448,28.056394580227842
231,4.7579710501588695,19.44981558866169
232,33.634840943896116,15.984229900266985
233,20.66986835775544,10.04437578046957
234,15.594459379181055,7.355655680869328
235,15.712280065157557,25.1324919658362
236,23.616286450168644,-5.766355009247681
237,6.074281006597407,17.927936191574418
238,9.701575914803533,11.346711618741361
239,4.886974774321642,26.62015869875151
240,16.508948625081125,21.565143118846827
241,11.937885620622424,15.845605038576608
242,7.796109469841328,12.474618536533423
243,30.99080266999058,-7.3823350888261645
244,8.391261831242216,8.630446480153843
245,30.670241319070293,-7.213054771141767
246,22.149584403272144,22.172358808661844
247,29.799814847042235,25.41288095681836
248,16.046582920944342,12.285060315418335
249,5.264667094305638,23.149161695771635
250,9.691148561352335,12.551965221457692
251,1.313951838450091,30.18434391317986
252,16.39047785073276,8.98636691056127
253,33.421395167555715,26.280595150581725
254,5.918345252567653,29.839450604339724
255,3.9714666529167575,18.72239004377115
256,-4.861105417392613,20.035605709560123
257,14.179013113286954,19.99198789081536
258,17.740614236963015,26.90711331972996
259,27.393999054652102,23.30295934944232
260,9.366480248259982,25.95280413435141
261,-3.3239578511731107,19.273817523303855
262,33.24437493741924,16.43215060945515
263,17.98593447216624,24.97735130892853
264,4.908065025326368,26.66273121123201
265,-1.067945556241824,15.210192318292576
266,18.545063047347973,1.8366393986710001
267,24.092419152916605,13.974810735290635
268,25.072317712272692,5.087744960749626
269,-8.95445289092406,29.20126884633015
270,17.092541826157124,2.0063943354416534
271,30.90873036872496,17.615593036188674
272,8.86604710782112,24.566929021926615
273,19.247468171124495,25.28375104858249
274,19.235024731185135,17.76261286165526
275,19.434082936862353,17.73891698039184
276,12.622917614012373,28.860983361636173
277,19.869400832660673,21.56482751266653
278,8.623768080330414,13.898387545290994
279,16.77692684659722,15.489445472314507
280,28.87151065874987,3.186152098723556
281,14.283750456468443,20.166360554851924
282,11.913692487449236,14.253291234720002
283,18.770212087969142,3.02924641070959
284,13.3436122983073,12.034538192500952
285,18.02898074135299,17.564674389847614
286,6.074380467799859,18.62727998547534
287,10.490744552927278,17.38402669942623
288,15.063388567282699,6.170211224462704
289,9.841779194395391,2.040942774040502
290,9.948956701810111,21.7094977375973
291,13.285132006821346,22.455507129038644
292,5.30336997360379,18.50322825428899
293,19.539742279138736,20.42755783496359
294,14.340753177115431,9.332859086702458
295,16.584570060342095,8.08797872547418
296,24.337272970160214,11.850311376114117
297,40.4610309900881,17.122036120340574
298,4.3209200627434585,17.511408891287875
299,5.912161657725798,18.01102685471405
300,14.567075615406782,20.830974914080567
301,13.44861621942388,-0.21520930361370194
302,19.90978846695995,12.461138718046575
303,24.943112636793366,16.731346515029504
304,41.63553721287746,-8.654723048764527
305,17.11076905581249,19.376553922324565
306,16.588163111590976,17.749455090989805
307,12.23127590005338,21.402597218819484
308,14.882974535781921,18.22199937697247
309,8.446639296994203,17.045227335935255
310,10.982757919672599,25.82117490328733
311,1.5161542901133895,14.62232593006009
312,11.217818592718995,28.353240787439006
313,7.901921937682992,12.624930366003763
314,8.937565261627459,16.19281321655331
315,42.91865745423576,-4.376105697557679
316,13.88262778446195,12.022435083425988
317,15.010538271469311,14.06946940754919
318,8.416541817064815,16.25981318038184
319,10.314255618696766,5.223002521428054
320,15.547772805165053,24.105669198630036
321,4.8728558222625775,27.22626391370742
322,32.709705302088175,13.225366459952028
323,5.4584228610048156,20.984417964764408
324,9.515011576441955,8.569091230286112
325,-0.8205990714489975,9.750528292734755
326,8.927260329114196,15.554080391771576
327,10.10470912068177,22.467490071846598
328,11.058674673206045,14.6143452239751
329,10.137810768777598,18.108415432869247
330,21.591793972110686,20.109784354960656
331,18.033433001249126,7.5709768860629865
332,33.437315042484954,4.040611505287982
333,9.49017665723978,11.362092406612607
334,15.730924988577527,20.91621237366463
335,36.96638498619152,-13.582051411071534
336,23.201433753389498,21.5821621478622
337,10.570749884424554,16.99502880074808
338,29.89491791059212,0.4409700674810988
339,-3.6081071750536733,13.790866729583156
340,6.546464986569918,19.885476206953154
341,16.20493352409571,19.739490121164536
342,12.149851106903988,22.151448011100825
343,1.8755701995929783,19.69553119983169
344,-0.36206669832976424,6.8880621655345085
345,15.943892345488088,18.20586593564532
346,7.564059092438377,22.387168141612243
347,5.648382961569827,20.97220566600976
348,22.663769337430818,19.28840857961683
349,15.978590515526871,6.2587752868854
350,18.989827060228084,22.22203363984139
351,9.185404095537416,17.20774078475287
352,3.5359099463390073,19.501435639140578
353,19.88206914533822,19.72945952199866
354,9.577989493221827,23.335903451226926
355,9.848093886099475,24.22432283004362
356,5.799093284160331,24.351880611482645
357,22.776297159797814,11.925641117403524
358,0.5654499221309877,20.88272574345412
359,38.17382360860145,-6.885536273617895
360,25.647205572610538,18.004627005235054
361,4.591516244306607,15.870608891745789
362,-9.897074439817828,20.364380483976518
363,30.208600306600182,-10.854207261710712
364,17.63103106251991,12.951324446811
365,4.3946088528476395,6.865955243172548
366,2.491564175865765,17.260682090881197
367,6.657634214690495,17.654929486528225
368,11.063863416166063,15.566900500075128
369,14.098162602383553,18.33857795280317
370,13.18941774323844,21.722471197204683
371,12.547680562537943,18.838128744374128
372,4.319227077639777,22.65235918219372
373,14.743834939040852,13.117813046881642
374,31.552157136551028,-4.287594546657744
375,15.5029412057308,9.188633114903883
376,5.50590176968948,5.5528528774285295
377,3.128016793038314,17.944768384430184
378,27.694938495273902,1.1234704612664324
379,-2.097952433033294,9.710942195343698
380,-4.249411048279011,22.807163251954826
381,47.64099777182771,5.911796071802859
382,22.623009609513684,8.11869715816738
383,3.0064123645405676,25.18068861998688
384,43.90503160295866,9.60701393375213
385,12.43308336449898,3.1945498090473823
386,6.922650808529211,22.98894167718205
387,0.434298503118665,21.56308155226889
388,33.510903196535295,-14.201934195293045
389,9.582565316381293,21.045680097733864
390,25.226237304053466,22.12875942211325
391,12.159719829500684,16.471059836121437
392,8.157661083444314,9.472123704630544
393,13.239245902734732,21.574042418822664
394,17.32579046127904,22.065694689877137
395,15.26015858398314,21.886936502297687
396,20.707048681904144,16.230826993330563
397,10.642334548880553,19.320709340272135
398,1.2251402257062338,24.04785400949923
399,34.795258004896525,10.791171152629737
