unit_id,HarvestBiomass,GillHistologyScore,do_FeedRate
77,40.90440362598943,9.30216903364202,0.0
78,42.65465085808391,9.282513274325794,0.0
79,37.80745242645643,9.7494259597976,0.0
80,58.73077614292186,8.794107709535654,0.0
81,57.99632811345807,9.560910177239771,0.0
82,50.41883932337766,8.583691285788621,0.0
83,35.095875013338066,9.021106221260093,0.0
84,46.6334162577677,8.376059085459659,0.0
85,51.003538458015214,10.396883200455353,0.0
86,48.34490792973273,8.740581613860193,0.0
87,22.363381269784867,9.504415454509926,0.0
88,50.38562986243362,9.889048154980518,0.0
89,34.70192654372841,10.228580358821072,0.0
90,41.86368614105162,9.323088411636563,0.0
91,50.87320901110099,9.841946057285208,0.0
92,41.683207011148205,8.959226970983691,0.0
93,50.57051386460688,8.650318192769667,0.0
94,49.02406314509396,9.233441355678766,0.0
95,49.59866402754372,8.803053475345564,0.0
96,42.29182669995778,9.560388090878511,0.0
97,54.24916253647012,9.250155093595533,0.0
98,65.41118525173617,9.45617112859515,0.0
99,44.47526289958129,9.688144065510448,0.0
100,55.66480101380002,8.649256859257612,0.0
101,54.92040594080435,9.52890882610786,0.0
102,34.90759738378601,9.194463458709363,0.0
103,61.981550833348415,8.911386285365547,0.0
104,53.576055962163714,8.383931861671337,0.0
105,40.0366077936005,9.303595958401027,0.0
106,71.72915623049269,9.419535031117212,0.0
107,40.39164743163221,9.597280234049173,0.0
108,53.14686668913262,9.381668306378339,0.0
109,40.77804887901105,10.069126900616773,0.0
110,51.11006283516488,9.252751234442702,0.0
111,24.286038935791346,9.505078336033938,0.0
112,33.734034952760375,8.834640025051268,0.0
113,44.172175379862026,9.291674425795813,0.0
114,42.16395449041773,9.250420317549889,0.0
115,50.28786464270015,8.843228919147155,0.0
116,52.70349499207934,9.046712284102933,0.0
117,60.967207642541815,8.087333205918942,0.0
118,64.61400793017506,9.59081810064184,0.0
119,44.61963636873966,9.153564369098076,0.0
120,42.18893674782507,9.111342491876693,0.0
121,57.40324313073817,8.418148118609553,0.0
122,43.63160241657456,10.945143535144659,0.0
123,32.05432691555502,8.93789607183482,0.0
124,53.90276249921405,9.605867807858688,0.0
125,41.41244373465341,9.959118124252026,0.0
126,51.00701005529342,8.854041054708553,0.0
127,52.531744156868555,10.042003740531163,0.0
128,44.46619746999148,10.631020186798585,0.0
129,29.8754842270207,9.589457682033462,0.0
130,49.0885978234035,9.246738088770243,0.0
131,61.805843828255895,9.91683955141512,0.0
132,51.95284656072564,8.600738098297168,0.0
133,55.602640547552966,9.47658176953719,0.0
134,43.317379541732635,9.600591377711709,0.0
135,49.393799414134115,8.540689917570042,0.0
136,28.872985651575362,9.274146914143046,0.0
137,60.77308506458477,9.12273985051457,0.0
138,62.15160928133411,9.430987339728832,0.0
139,66.10786016780109,9.624793456130297,0.0
140,57.66239522098209,9.498157978000334,0.0
141,31.03264511712437,8.644199550658806,0.0
142,48.35832615896612,10.221895388463151,0.0
143,50.22717259384356,8.712869409873068,0.0
144,56.90632364813476,9.191096953242814,0.0
145,58.94568912371848,9.772246401750687,0.0
146,53.277403030689634,9.81797932704281,0.0
147,52.82067439350014,9.113086599207024,0.0
148,39.69898304453657,9.406700353982872,0.0
149,52.97762451493707,9.47205903657758,0.0
150,28.185404556184448,9.134573936994645,0.0
151,44.54298868782367,9.589055526141813,0.0
152,37.9923834195685,10.186676583385518,0.0
153,46.35895567917612,9.885982658924544,0.0
154,43.475733040508615,8.830111505853678,0.0
155,40.25923866944523,9.724876591171151,0.0
156,41.39147872257818,8.630356375277996,0.0
157,63.595325819569496,10.283784712525536,0.0
158,50.95555691539166,9.204399986491463,0.0
159,54.26959577619014,9.510347476476571,0.0
160,72.70884793680271,8.667368712551173,0.0
161,38.95661570108507,9.358517872467472,0.0
162,46.11770908820206,9.282363289917152,0.0
163,60.06629956870602,8.983959137300475,0.0
164,57.66173459594628,9.302007694306546,0.0
165,57.64320037913564,9.062706505850384,0.0
166,53.8421056102241,9.98473882175265,0.0
167,29.487255738545674,9.04093453406316,0.0
168,41.85649467998988,9.299743594497865,0.0
169,49.67926998989294,8.999600823241657,0.0
170,61.87699567556197,8.71120599070605,0.0
171,50.395809147146544,8.525591883123655,0.0
172,46.894983798660085,9.577199160639237,0.0
173,51.08391776307443,8.9295309211639,0.0
174,47.02391999423243,9.024373326667906,0.0
175,54.69871441818468,8.560451984707079,0.0
176,51.56796596469557,9.499076054856893,0.0
177,39.43096696935188,9.089734316343154,0.0
178,35.17194440406704,9.736878152534029,0.0
179,55.363909770305135,9.724007012614535,0.0
180,31.418377022018433,9.043138344081745,0.0
181,55.253412135990324,9.753426074924894,0.0
182,47.5079708567038,9.00750392105677,0.0
183,60.50422978841779,9.964116098550392,0.0
184,67.2105166492265,10.168312649103063,0.0
185,44.24535450347988,9.205206464927615,0.0
186,58.064850805435356,8.998655782852556,0.0
187,43.01677324625011,9.312742054233537,0.0
188,32.64267645851036,8.54048472453199,0.0
189,55.65878812805339,9.754208651297725,0.0
190,45.80692321860681,9.509768398680059,0.0
191,59.4805152347204,9.275340894129414,0.0
192,60.13333422200675,8.62339698134024,0.0
193,54.43062024682708,10.029417238889884,0.0
194,47.983297851196454,9.3603080882963,0.0
195,36.714883343365514,9.831591029495753,0.0
196,45.5287788394971,9.114640582989725,0.0
197,44.18155142987544,9.19687070407022,0.0
198,30.33535392702464,10.101386029676789,0.0
199,31.480844158813113,9.763872055901606,0.0
200,80.6505447557669,9.851388450033875,0.0
201,54.06972350958784,9.498752631975137,0.0
202,36.2341240792431,9.460621350027013,0.0
203,49.10729610065036,9.59952843123463,0.0
204,48.37246426057511,9.08006126342151,0.0
205,47.15835030754775,9.033549373961138,0.0
206,56.41211540041061,9.064228023125372,0.0
207,35.02743067951355,9.552440103393057,0.0
208,40.31426613202827,9.576464774820522,0.0
209,70.65490007188892,9.248691610967587,0.0
210,54.546985053498055,9.628779256392583,0.0
211,40.19884752132058,9.568358589127344,0.0
212,33.43469586324,7.579388398543255,0.0
213,51.15982543332467,10.075148385985006,0.0
214,54.04644773337421,10.00390129989951,0.0
215,52.64377720794782,9.635997263150788,0.0
216,38.594026908867434,9.004241600398405,0.0
217,51.29961344243316,8.894816856043334,0.0
218,46.85649990007606,8.728442459745763,0.0
219,51.74057524725242,8.85134879927799,0.0
220,53.156646192489134,8.621675071886388,0.0
221,52.92664206801604,9.398906707521128,0.0
222,55.94284565171955,9.720360909268539,0.0
223,42.38878171317829,9.049785011945396,0.0
224,63.70249439729469,9.81254603593824,0.0
225,34.543242497088144,9.089164356054324,0.0
226,42.962779314219866,9.775866589224497,0.0
227,57.7358367126695,9.517176098072474,0.0
228,41.467851277142486,9.632382490283796,0.0
229,46.41248304491121,8.963517360945215,0.0
230,57.866293706270916,10.184723340314333,0.0
231,45.52214589279927,8.41801569803671,0.0
232,41.80906058667943,9.457805909647826,0.0
233,61.57268415308594,8.926982881917224,0.0
234,58.669137167428424,9.804017192562627,0.0
235,47.930531191999385,9.418993736545751,0.0
236,38.95780515787937,10.103638040256405,0.0
237,47.569294771957495,9.72502495358417,0.0
238,47.43365543387974,9.744631546822003,0.0
239,23.494427039402566,8.991365934453293,0.0
240,42.33398620337464,8.540484750221927,0.0
241,24.34937464679113,9.525891946196383,0.0
242,66.28267588059384,8.988684767708477,0.0
243,77.0713409707332,9.388841946929894,0.0
244,44.38478974828348,9.500662150196513,0.0
245,67.6484485329403,9.430950935447857,0.0
246,51.79546792096861,8.664795196342785,0.0
247,54.218918447547296,9.95058625151852,0.0
248,55.4440036107936,9.79488336705985,0.0
249,46.29958928500992,9.536078242722684,0.0
250,57.678362820693415,10.207801700737688,0.0
251,43.14471461931951,10.39381824903927,0.0
252,40.834465613243786,8.301546433722587,0.0
253,47.381907466171924,9.336123074651097,0.0
254,61.4833062291973,9.441411798875516,0.0
255,57.856332487387874,9.067947520787724,0.0
256,72.67871864318275,9.25874388317602,0.0
257,54.42673955725006,9.497712664435282,0.0
258,25.91735459915124,8.842109104886294,0.0
259,30.705390652036108,10.18517692545376,0.0
260,52.48351458662166,8.914716589285653,0.0
261,41.613685574561025,8.36588562359915,0.0
262,46.84142128018234,9.429409595585316,0.0
263,68.05513581797616,9.682736408648744,0.0
264,49.459592086016336,9.466051630443463,0.0
265,53.14865617805104,8.0436377178633,0.0
266,49.41919857001661,8.242846105717263,0.0
267,49.53531109314058,9.43739974538892,0.0
268,46.80626505677268,9.128970120517657,0.0
269,56.16580839240472,8.69430147927385,0.0
270,44.49194390944569,9.877759606041343,0.0
271,31.44357255468378,9.886458776835525,0.0
272,42.905462728985995,9.715822336547317,0.0
273,60.18869455177428,8.912707781673282,0.0
274,38.54100038074873,9.6003035493189,0.0
275,38.03439958524263,9.815390893864942,0.0
276,56.759453664543294,9.00384947156676,0.0
277,50.01071122343817,9.96855522111982,0.0
278,50.76863523350104,9.224644217858268,0.0
279,62.79504423396503,11.115838335278557,0.0
280,41.3208252539279,9.890310277089775,0.0
281,42.63423368187974,9.134657669113752,0.0
282,87.21370858037923,9.030335165955051,0.0
283,57.94286364869198,9.360500415961369,0.0
284,33.81146211275484,9.17292143030939,0.0
285,42.826935239782415,9.616888257086163,0.0
286,39.65605705378032,8.404380968110535,0.0
287,37.97389690147871,8.865564345842536,0.0
288,49.20164080742306,8.63384387734635,0.0
289,52.135990447728375,8.794707212007935,0.0
290,47.583369682579836,9.321286529303547,0.0
291,43.80927679246604,9.2299527609869,0.0
292,39.93408972183394,9.599871166387135,0.0
293,43.68244981078388,9.828752962949022,0.0
294,48.97261836664091,9.866842911689215,0.0
295,60.89691706854789,10.242469029537178,0.0
296,52.12991744010188,9.48281028944705,0.0
297,55.936873145626045,9.366757266720379,0.0
298,30.58390975551361,9.324892861503622,0.0
299,58.02197912144712,9.48115194780683,0.0
300,52.51547887085955,8.592969129009266,0.0
301,46.829240515470445,9.329650739872774,0.0
302,30.605947788071934,9.638761784837877,0.0
303,54.167987765216694,8.308750136097558,0.0
304,41.39750023190021,9.734078347181503,0.0
305,60.333581339065525,8.700083475165478,0.0
306,55.45505460956345,9.96041795496916,0.0
307,50.21649101701141,10.1776857664392,0.0
308,35.112149692133485,10.080018328505599,0.0
309,34.85560353083369,9.206020083536288,0.0
310,48.37587492988533,9.831628236122931,0.0
311,57.475567524926824,9.675089641828585,0.0
312,41.05115414647432,9.329460316931508,0.0
313,67.2981479296382,8.969760237891636,0.0
314,52.72926606276919,9.424092180915148,0.0
315,60.12448911188783,9.085224958301502,0.0
316,28.79784670312976,9.091102428693134,0.0
317,50.72041742972296,10.061010932077641,0.0
318,52.21119994526196,10.183402031823082,0.0
319,41.7560493186508,10.135069404768295,0.0
320,30.891999547770396,9.754649474392362,0.0
321,30.148672445125477,9.36880125894513,0.0
322,49.902400542789735,9.667169860260898,0.0
323,58.4942337877071,9.081338219221479,0.0
324,18.554378990291234,9.532962171893397,0.0
325,37.09443467883624,9.461654297647275,0.0
326,50.247367158573404,9.971572081164826,0.0
327,51.534408069386195,9.919819294226896,0.0
328,27.29970290274483,8.952944927289257,0.0
329,53.62370582734626,10.359972114497609,0.0
330,58.80849580407709,9.42687883248989,0.0
331,30.141031767153372,9.016090680718001,0.0
332,37.94742903569244,9.009853480844958,0.0
333,43.031765970916894,9.990760126560222,0.0
334,46.621326810343724,9.507853529539716,0.0
335,46.218817132589315,8.74283539777071,0.0
336,24.893825559395925,9.815603639756702,0.0
337,39.800429671758195,9.677133527223413,0.0
338,49.48661517183508,10.289620388851905,0.0
339,50.045274952548304,8.847451701044754,0.0
340,38.55649596707137,8.556760080643203,0.0
341,37.5875751605651,10.050128632177149,0.0
342,47.863832071278345,8.41837119732541,0.0
343,45.29363199994361,9.796411261846883,0.0
344,39.07887426531025,9.523069463348659,0.0
345,46.62068966674958,8.97384238155732,0.0
346,64.07404237986565,8.980089891960963,0.0
347,32.378889333882846,9.87094813074087,0.0
348,27.498632460568416,9.136920256917323,0.0
349,50.747095903570155,9.886215637249176,0.0
350,49.96595601914487,9.28306937568059,0.0
351,58.44256907354779,9.96491375183496,0.0
352,47.02770516197942,9.574938357011458,0.0
353,48.34642899507661,9.849440049669896,0.0
354,35.54901122896878,9.854852200115205,0.0
355,43.33887358591602,9.279823728671417,0.0
356,40.02873431639217,9.500153564626416,0.0
357,44.22978833802003,9.62831486407669,0.0
358,38.4062741880975,9.384537777518922,0.0
359,46.78877596242269,9.788270962483836,0.0
360,66.4866998028858,9.266146580885088,0.0
361,60.565589061731814,9.099211254005416,0.0
362,56.274253171769935,8.491674733720213,0.0
363,23.684719752546776,8.930811407305232,0.0
364,26.941871702699142,7.939235590414608,0.0
365,42.1359638899917,9.64000432702018,0.0
366,61.31029437075747,9.814800613612432,0.0
367,53.185284291771616,9.524369371043097,0.0
368,66.44712477480324,9.041405592341057,0.0
369,34.26900141085214,8.708412308489443,0.0
370,45.77506540580366,9.415295152053671,0.0
371,41.86106661604012,8.62706658497989,0.0
372,45.61560180689823,9.807237708353979,0.0
373,49.06403131301557,9.755590424798475,0.0
374,74.0881519239466,10.19964422305973,0.0
375,42.323675228440194,9.034573591979743,0.0
376,53.88135613755418,9.645705715696323,0.0
377,50.85333692548822,8.881553210196628,0.0
378,49.616777406546625,8.513456580411678,0.0
379,61.90253747276201,9.992476238490463,0.0
380,52.90492267297807,9.363440885473558,0.0
381,49.791355847354374,9.60278528140374,0.0
382,49.55760672975152,8.866321011461913,0.0
383,30.466870352556533,9.090776990091712,0.0
384,41.71262370189404,9.237890037609423,0.0
385,35.59488849137434,8.677356954735725,0.0
386,40.13915827532438,9.076557936237354,0.0
387,30.682289399109145,9.9337506842788,0.0
388,42.59431630488115,10.191121399921638,0.0
389,44.24464952160956,8.643541569695984,0.0
390,43.73585663894632,9.240938223450655,0.0
391,51.168328386037636,9.797422975690822,0.0
392,31.64309170888303,10.015269972627726,0.0
393,51.258323956677216,9.264154585968454,0.0
394,43.56380125951742,8.584431408292527,0.0
395,54.47573125914067,9.331730988043715,0.0
396,49.69543131835292,9.354224410222692,0.0
397,49.19736244891141,9.767422326267022,0.0
398,57.787632799862024,9.222686508296146,0.0
399,40.05688891960986,8.71268377764407,0.0
