unit_id,ProductTiter,LDHRelease,do_set_GasSpargeRate
133,12.384556182513547,7.026913832755997,75.0
134,10.422968474359234,22.523079135301423,75.0
135,-0.7158567268534024,23.430970397526046,75.0
136,10.062910400565613,8.461537294730725,75.0
137,0.14824387551411355,6.861578594433025,75.0
138,12.802520523819947,-0.3739729606975164,75.0
139,10.571869143056736,6.441749635391627,75.0
140,16.92150136023058,3.4828070128767585,75.0
141,15.164126480902624,-1.5576657893607333,75.0
142,11.820026616414385,8.858012037369958,75.0
143,20.0861508065747,18.527636531871032,75.0
144,5.143316657023663,14.433591861799442,75.0
145,9.035327905565877,-5.494815130660971,75.0
146,17.610857163384086,12.482279421147688,75.0
147,8.53097787363689,7.788026369905214,75.0
148,11.098027878120805,2.165785726715031,75.0
149,8.873314263318608,-7.601310479496869,75.0
150,9.731056327477244,26.30939491325484,75.0
151,16.75036944964486,7.134655783565088,75.0
152,16.02321313795704,7.663661145648348,75.0
153,12.53544096717274,15.929404570495398,75.0
154,11.18727800525708,12.162080930922208,75.0
155,8.87533445469916,21.976817849667494,75.0
156,-1.8701393395059625,23.529937110371332,75.0
157,1.907070208619296,14.749661757027017,75.0
158,4.244805938306113,11.046431688206043,75.0
159,-6.298268046165461,36.90434735664593,75.0
160,10.399710360123475,11.938867891552325,75.0
161,7.637646937729643,31.685606407367374,75.0
162,-14.123853675741826,45.43116723582374,75.0
163,10.14877238226414,-0.08139580583409156,75.0
164,6.101773556614641,19.992689331462955,75.0
165,10.42595424295064,12.086529064963207,75.0
166,13.332063167811663,9.896375527328589,75.0
167,7.767875189538557,19.930025231734916,75.0
168,20.148619607268706,8.199044303244438,75.0
169,4.742771545784432,17.79455585153934,75.0
170,19.138091289680354,-0.12434946246611922,75.0
171,0.2352519434246545,12.95494638618202,75.0
172,8.371860454030736,19.226825643085267,75.0
173,9.638712098156102,8.616720039025902,75.0
174,14.585007636108259,12.048224733526633,75.0
175,-0.1149590453915259,15.109407051097113,75.0
176,11.210564690810228,23.992680731096456,75.0
177,11.284206049600055,-3.784715198916043,75.0
178,15.65722837016692,10.964581356022993,75.0
179,7.024946074831762,10.4254368006706,75.0
180,-3.987104228692883,7.441714384958495,75.0
181,5.184403694716474,14.695040361134087,75.0
182,10.275957351750879,21.571457421740988,75.0
183,7.9001782238255185,14.860025606723015,75.0
184,2.123545935029891,7.205420634264346,75.0
185,10.949386623919159,18.97884238321584,75.0
186,0.4943622254501632,27.706597996072762,75.0
187,-11.833006203741604,25.05194244492622,75.0
188,-12.504736935822406,38.65178887633435,75.0
189,19.580988024764373,25.269042156125437,75.0
190,6.538679777161934,12.039693788410146,75.0
191,2.5919795035128645,33.06320377368586,75.0
192,16.548856508700585,9.206441378482104,75.0
193,-18.318286179224586,59.86414816142813,75.0
194,3.8444119016500484,25.931778689438055,75.0
195,-5.49372083141828,33.97256343175133,75.0
196,16.430621350301127,13.727998701614137,75.0
197,13.4392379411373,16.745974766072578,75.0
198,9.798589316709322,17.79414891548388,75.0
199,7.674437005862327,13.109952818407335,75.0
200,9.510120040543852,14.179942689088566,75.0
201,14.674193255953934,9.770663416225364,75.0
202,1.6697820796437304,14.757288607001438,75.0
203,-4.88717626813779,28.25469248600536,75.0
204,10.546402025276446,7.628192399269582,75.0
205,-4.683103318902001,24.570833757339095,75.0
206,18.684300711398667,1.3614277717476835,75.0
207,-8.062844816544613,38.64938739851272,75.0
208,15.327622987527143,8.063252347366854,75.0
209,11.195848849023097,3.8049356177473506,75.0
210,10.045353008619113,11.543335402890966,75.0
211,-10.153086352226218,36.439905929420895,75.0
212,14.163921403137957,-4.663940595702611,75.0
213,4.333330221709546,8.206854176965154,75.0
214,12.231189269128695,1.5778795306570803,75.0
215,-6.662905316188967,23.822664416812458,75.0
216,-9.147002351624234,29.23883258569323,75.0
217,6.269951183312312,4.425946254921415,75.0
218,9.353370711139839,6.783811942701634,75.0
219,4.235110447597904,12.942437836991456,75.0
220,6.859715609316386,21.249390676306724,75.0
221,15.7961487879695,14.80113070432061,75.0
222,3.109363524082219,34.271671345758406,75.0
223,11.360248307711734,13.750523718629154,75.0
224,9.766313353182749,25.257807755400066,75.0
225,5.322935430640985,24.70002536046364,75.0
226,13.713623736636283,18.895102588983928,75.0
227,8.421455885314248,14.48418153278253,75.0
228,-18.09241635896398,33.08592040118003,75.0
229,8.85786335546522,22.241996219249707,75.0
230,-0.396169876871574,21.280074409274743,75.0
231,5.303525830376904,13.196266790401095,75.0
232,7.389506933967533,13.007030791927042,75.0
233,8.483309802548918,16.757682980192698,75.0
234,-12.663064485443234,28.801527254011127,75.0
235,7.191935788876115,13.203686602045945,75.0
236,11.166195024515012,29.046524229885385,75.0
237,9.61825164290275,23.30726856651986,75.0
238,3.7319673613181115,8.219452798014764,75.0
239,14.431984124408993,11.621151296777512,75.0
240,2.483356668951324,9.97050446397537,75.0
241,15.325126574452273,5.235558535983573,75.0
242,7.0170477397232816,-4.078440448552438,75.0
243,4.003106606529766,0.1923664442974058,75.0
244,-1.8431403151793053,9.139242306108756,75.0
245,14.221695150812955,16.72907693154385,75.0
246,-5.768782067298933,29.260031376803596,75.0
247,12.363776876922197,18.86553831944098,75.0
248,6.251555310678546,15.755365421889785,75.0
249,5.20698385751688,30.56484574657342,75.0
250,-3.937393715692348,38.18804947525673,75.0
251,6.561825849259353,12.914261648707932,75.0
252,10.194427421034916,5.335492591888347,75.0
253,9.842050222031869,24.366929073424807,75.0
254,9.788084784951812,15.764968541652273,75.0
255,13.078832004834366,8.158243507182558,75.0
256,10.772464502229875,6.583115161697156,75.0
257,4.820031710574117,7.989064667387637,75.0
258,8.06548875854404,0.8468739675084329,75.0
259,2.848558639144529,12.371887919855928,75.0
260,-21.1871278599773,53.29461662722715,75.0
261,9.940143663769494,26.4300720922488,75.0
262,2.8265431674544175,21.3787427303254,75.0
263,13.939315094791866,31.52957498679679,75.0
264,8.027105627386911,18.93024181014753,75.0
265,16.963958077960317,11.470609247182608,75.0
266,11.891727263141302,14.763910319890996,75.0
267,8.969503366274125,15.75171803612287,75.0
268,7.277787174828333,29.620473910325757,75.0
269,6.468205068759409,11.054252055166117,75.0
270,6.000916215258817,18.92564755322952,75.0
271,8.231424816602384,13.362353047129952,75.0
272,12.540825680267499,18.187556122549676,75.0
273,15.455062345591475,4.376683636663503,75.0
274,3.794510290629491,5.9673805971337535,75.0
275,9.210771685842717,9.101675160069515,75.0
276,13.681061831667643,16.830941069504163,75.0
277,8.710233635000916,24.325917348327422,75.0
278,-1.0388040599486454,-1.5191406024226008,75.0
279,5.7858777367225365,20.33786323972318,75.0
280,23.960536467325795,28.179933606539727,75.0
281,17.779385623975937,4.4818183683891,75.0
282,6.572172904915153,6.995114546756037,75.0
283,8.430178776026958,6.445006781910457,75.0
284,15.17439245550464,0.9133045361745946,75.0
285,8.138732260378069,17.48216715756155,75.0
286,9.310585469035939,7.795854993537425,75.0
287,10.590638145547455,19.298292737755027,75.0
288,11.703410891265603,17.906364397016844,75.0
289,13.787243869370924,1.4990497878356184,75.0
290,15.427589271242068,14.155901779453496,75.0
291,1.3039312860612418,30.28124612916582,75.0
292,11.754454722300443,16.525378933796027,75.0
293,-0.12301663836164467,8.072259624773276,75.0
294,-8.775440247849694,52.97388563476888,75.0
295,10.158178552997272,24.528805132959622,75.0
296,0.7147626904991995,5.46427022673312,75.0
297,4.690751518121612,16.62437688353362,75.0
298,14.419652990301076,18.13618557188213,75.0
299,9.850570366761364,14.498955000057851,75.0
300,11.40439385016177,21.161073348313543,75.0
301,16.20442992018206,13.031955583403226,75.0
302,7.580822605745631,16.85935588109385,75.0
303,8.709429337850246,29.730691629787025,75.0
304,12.243666362966497,15.696854118459875,75.0
305,7.7429164985278405,17.50929382718151,75.0
306,6.853372216718842,15.877591760847881,75.0
307,10.591481859139316,6.127512046056005,75.0
308,3.7143426156011676,12.538279274008994,75.0
309,12.137241073078801,15.563541648534843,75.0
310,5.146022628998602,20.45421994415242,75.0
311,8.286328786170682,7.889789126747203,75.0
312,10.957708909958331,9.568922737877514,75.0
313,9.088297172333563,21.4049891036453,75.0
314,9.89886396484398,10.875785982486857,75.0
315,9.068765303529041,10.185468464009444,75.0
316,-5.484216205076349,9.790413484847347,75.0
317,12.237102373698079,3.3883583771528736,75.0
318,9.512387233035653,-0.9726330406870307,75.0
319,5.926945775553091,-4.092075357918041,75.0
320,8.571044147273536,5.821727147324564,75.0
321,7.958167302901737,10.28731398290783,75.0
322,-6.656486870702498,29.697518719155667,75.0
323,2.5592149527614465,24.867133255576192,75.0
324,10.873808391711357,16.064959704784616,75.0
325,12.479383525027341,15.660607995720888,75.0
326,12.379832865556809,25.121716109598374,75.0
327,4.559579641595002,18.614734008208636,75.0
328,8.981683434279622,17.236144664166563,75.0
329,-8.114572048348073,21.653178404515028,75.0
330,12.845279480757803,17.68346394015867,75.0
331,13.974497388378822,5.052953222070528,75.0
332,12.23102635785201,12.211006078714663,75.0
333,8.471837127305509,24.570993675811444,75.0
334,7.867056458012603,12.811747616658467,75.0
335,8.484387347881974,14.960442377217321,75.0
336,8.288397379085612,9.22898097333163,75.0
337,10.857106261902882,6.904827690947724,75.0
338,13.12282563472066,-4.26251846429307,75.0
339,6.456043597848625,-2.8604861066348626,75.0
340,12.929841765209863,-7.262394154408849,75.0
341,17.30640651628773,16.660914264213403,75.0
342,-4.200394519100967,44.01933282910932,75.0
343,17.502361546000365,17.134595537713015,75.0
344,-3.943557793829658,25.892964077403974,75.0
345,-6.596010539773769,47.51068773983715,75.0
346,18.280614858569407,24.23773403604234,75.0
347,16.18228847051161,1.312131061943493,75.0
348,7.477478671386319,17.78184404188145,75.0
349,7.592015663725927,18.391335796237716,75.0
350,8.096444648185294,10.696068344185942,75.0
351,10.358362354743141,23.011367406301623,75.0
352,5.701012900347783,7.864127894816301,75.0
353,15.481114340229723,14.990070038316919,75.0
354,10.344807056597102,6.920062007840208,75.0
355,15.05938718173875,-1.8903884933790138,75.0
356,7.586208554622728,3.744226530377526,75.0
357,6.787641860827041,16.12613415382881,75.0
358,5.5362537247354116,13.560170241146622,75.0
359,14.40882100174161,16.760086586162124,75.0
360,14.417645627857343,22.711514250868824,75.0
361,13.657343213576851,4.594719182162409,75.0
362,2.9388323362002433,28.45063925163363,75.0
363,11.415331703210674,10.98973886767179,75.0
364,8.206346154645582,9.593796077468609,75.0
365,11.26432715557274,10.801473302577222,75.0
366,10.07926014282915,5.659199055114868,75.0
367,6.521244037221089,11.251208993947621,75.0
368,8.221694823275016,17.433190877618948,75.0
369,15.146781857156414,22.12480189835601,75.0
370,13.194460571043221,21.11039619691149,75.0
371,4.108835844991787,-0.41277591679600967,75.0
372,13.510173227135297,23.924762896035354,75.0
373,2.963999532211381,13.363458920242492,75.0
374,14.483561904925754,6.224441205019274,75.0
375,4.790336619192114,14.49083550728296,75.0
376,16.177753723826783,-0.4149169309192633,75.0
377,15.995575107727024,-4.951212963654818,75.0
378,14.121972663354612,0.7964538276703585,75.0
379,9.100399817027887,-2.2970820563011944,75.0
380,-12.979504973440957,41.64618584789748,75.0
381,-10.667809003901,24.669437605596165,75.0
382,-10.090278774890479,33.61382799878313,75.0
383,1.9606953883530795,16.652483171938037,75.0
384,17.984450679541922,14.105706943304707,75.0
385,10.787860007689982,7.843444711838396,75.0
386,13.294768242992145,30.789704326840887,75.0
387,6.20237850120996,14.237170055054854,75.0
388,14.061735319068177,20.060199481126887,75.0
389,-5.285266489534159,29.637510698003684,75.0
390,15.122646079337025,12.553848560902285,75.0
391,15.195462249553364,19.317833445680005,75.0
392,11.352567626540809,11.304174392361478,75.0
393,17.782268336788796,10.88080781185164,75.0
394,6.874496514799928,11.787276380647347,75.0
395,11.240102245277885,18.14974579718289,75.0
396,0.26433500275213584,-1.4243113486299048,75.0
397,13.89552883046708,12.32091282230223,75.0
398,12.274148388955433,13.305876110320977,75.0
399,-3.395377692417383,7.6645289334679445,75.0
