unit_id,WaterClarityScore,ResidualChlorine,MetalColorimetry,FilterHeadloss,do_LineFlushRate
42,22.742381794316394,90.42502603685487,3.5154463993682903,48.13908510525508,25.0
43,14.978730008834086,70.57623979934074,9.81408587170688,37.958243124148616,25.0
44,24.592992441558188,87.1641731159023,5.834409969183752,53.1715339558295,25.0
45,16.932947648628918,67.35617286421076,18.582354873491283,45.56980824049143,25.0
46,18.08689153663727,78.0710539699526,18.263020559717866,67.8230802102543,25.0
47,21.744466754220138,90.56480005697992,4.741638430739347,52.50768670072576,25.0
48,22.051185019254504,97.37014263027386,22.646081286836942,62.74944588217482,25.0
49,19.369637269166514,95.64449080351558,-3.581485324599674,63.73556022417796,25.0
50,23.143203558093386,75.43126283518626,9.579590081966538,34.912204748187015,25.0
51,13.513391449741343,62.75741350631119,15.56689116754777,44.60291427954195,25.0
52,20.10126364097316,68.67889477357338,-6.498361177263138,60.4547913807249,25.0
53,22.569318906971805,66.73872170418107,7.267323126951347,59.16371977742142,25.0
54,15.813367742303297,85.87380744955848,16.26653722085426,45.87255467339885,25.0
55,17.613753604221877,85.36335620298613,7.147911165236309,54.227926481102,25.0
56,20.498666284685743,85.41908631610661,14.705833515575094,54.772291543142515,25.0
57,14.541416798685791,62.78251756661059,21.52969183534448,49.36621733151637,25.0
58,22.573759466423073,82.92263862284531,6.435453768739643,40.789966572873794,25.0
59,19.01631046073163,83.51333219362012,11.812816529778717,47.60620453352968,25.0
60,14.235540733774926,66.81837262334714,8.00774525122793,61.71476287475962,25.0
61,16.93259785070003,59.318455085356746,16.82832966941976,54.4111516755548,25.0
62,16.619884720746786,75.2678558951136,8.057927343715697,51.09440075933975,25.0
63,9.980643272519488,52.07130561927349,8.337629931797947,52.62216289089774,25.0
64,23.232113071171916,74.11218623618915,24.8651414175185,62.18381967184452,25.0
65,20.54159411911581,77.0620650957591,0.7938575315221108,48.61761329317591,25.0
66,26.59233978088526,89.49142222489427,4.649381922095163,63.340050918093795,25.0
67,15.54390638567261,69.43692845957457,13.674659104287809,42.82216134210822,25.0
68,23.76131741409919,84.67304728822198,5.230622510955141,37.52273535910593,25.0
69,25.10661054081374,83.12250255980281,10.445145830248272,63.64976607812951,25.0
70,14.430971839077761,84.22170983257307,11.111068558876763,54.18727311753909,25.0
71,24.12264332356318,88.81883934442273,10.278477018956382,60.34697485021555,25.0
72,11.005447629199551,54.01622265709143,22.87963459086982,63.0924472909223,25.0
73,20.651654553668614,71.2920212645919,12.242878843782188,71.41950380783547,25.0
74,17.664399712249388,58.342506192457606,33.79247180429539,48.706503910257396,25.0
75,19.35153049109267,75.4214913046609,2.823276825753018,38.79454436963138,25.0
76,17.51388083117033,74.60568234875618,12.559644807003036,58.01688279927072,25.0
77,14.654627561579106,86.9774648974798,21.723251776701442,63.13682922588054,25.0
78,18.51175539212742,86.72371007547414,9.904004544196775,46.42896905702049,25.0
79,20.254987546072826,72.23919725493381,4.231698834292423,56.94471933294537,25.0
80,19.1051838167243,68.88676747501516,14.961738700129722,60.33086454142865,25.0
81,22.403920496858404,75.03843030382137,15.834736548552263,44.37306829577079,25.0
82,13.117439416834832,69.65731724473106,11.094926662465866,35.35402321335821,25.0
83,13.225426190839588,72.45714997381127,13.634511773951356,69.06672777265585,25.0
84,18.619521906343177,87.87974391453592,25.621667098667576,52.97419546423525,25.0
85,10.349010226437649,56.545154211171884,6.770352604672022,60.08993382989576,25.0
86,17.730813192960888,70.3166096712573,4.4243272439645285,46.83450146817823,25.0
87,17.618223361523256,77.22412204543274,11.892087080547537,38.980605171255064,25.0
88,18.96258528920472,70.7594980640976,6.203718350460094,57.65618663744372,25.0
89,19.361320143551286,79.5615320825794,-2.5064014618762265,56.54147413702124,25.0
90,18.454723393543414,68.46263674425519,4.825575627043752,51.904477982218424,25.0
91,11.645296645848692,69.2013493470878,15.654929114861197,54.77460095050067,25.0
92,18.37603704383133,79.64134013052887,2.5235100670746906,49.98637896475853,25.0
93,8.23023191831315,54.19626966449858,6.43523797874454,61.370314603427595,25.0
94,15.75481721116046,80.00883734789254,15.616755888480657,48.38725579583417,25.0
95,15.899034354877575,68.66542408929536,10.52468113377733,31.223405218867555,25.0
96,21.850952618531124,96.483247004567,13.494053339054464,44.249467984213794,25.0
97,14.813542110866,67.20472820328277,18.381465336102302,51.77785349287459,25.0
98,18.792540409001884,68.49524518643345,25.737698901137442,43.78463625011081,25.0
99,19.574355112203694,71.31782232356738,12.824469346449273,55.3341639192695,25.0
100,14.70723976979206,67.04239653203125,-2.526833392990671,39.587249612714764,25.0
101,16.750289102701878,83.99384354109195,-3.1288526949696465,42.209637606629975,25.0
102,15.003050011104781,61.04747603590646,12.43872610658366,43.01108648880526,25.0
103,12.987039468016944,68.8652770167419,4.1498149242880125,48.68463845619339,25.0
104,18.48453092596034,77.16740291250095,14.120016938932057,48.23110770957002,25.0
105,20.423417927836848,81.14085186170331,12.172400849482148,52.53422143501364,25.0
106,19.942341062185363,86.63771580827454,0.5639442579241081,47.54713144098124,25.0
107,18.29405644313533,75.65796287453819,8.496317232474683,64.32261874784687,25.0
108,22.73162166803754,92.07693540793767,6.852800982180337,53.46853669417253,25.0
109,20.406845087064006,85.48448732444338,24.989104592577384,52.93826484523502,25.0
110,12.497213213568044,81.40868556496557,9.969809122345618,24.700152135988517,25.0
111,26.18261150431818,85.18091901330038,0.7344832851792571,25.831534113709978,25.0
112,19.294018615637818,69.69511933126672,8.502397960020714,49.40864877880524,25.0
113,21.74225353737397,79.07764540069519,-6.339556679420417,39.10197382918983,25.0
114,23.141646323555143,101.41615729788141,6.0117926053252475,47.75147026658786,25.0
115,29.49556353677103,90.2002686938589,5.657116875041932,48.29086249250361,25.0
116,14.285072866175879,62.42058031577986,28.151054485420183,49.301661225730726,25.0
117,18.611460754545988,74.9644248488736,23.774137793907293,42.778547421822765,25.0
118,16.83142960103919,59.243189061325964,24.99491648641911,46.572663501993176,25.0
119,16.988546659310174,61.16219402297036,2.5620258475666304,45.24658434836833,25.0
120,20.825865339431484,73.85180969579456,10.493177760902215,38.01020166062529,25.0
121,11.33194729370489,63.644241812704884,8.532071962913117,72.84992625534,25.0
122,15.925912278036504,76.491995692029,15.478373018956614,39.936707337784654,25.0
123,15.552117055016803,72.84581564379367,14.846575619903133,61.6854658773209,25.0
124,9.725916833462042,79.93810981030849,23.06819490581667,36.58440535844405,25.0
125,18.2416785699691,67.83806314429661,26.063683379590827,49.1717030828458,25.0
126,10.950075671168037,64.11163698217936,19.920253011128267,50.662356940497695,25.0
127,19.49750005066876,85.9965783009517,18.683498570717497,61.30780487132115,25.0
128,17.99403655822505,77.97099724868391,12.652706103029296,53.682998589044196,25.0
129,24.707551372844627,91.11362743729829,15.891669202999422,26.699973537489612,25.0
130,23.274035716971312,81.64002462532355,21.115573011879903,79.15478396595321,25.0
131,12.030526745847549,61.338985906960346,30.37967067430652,17.895193121743993,25.0
132,16.89773678804507,60.484361608006154,6.759576134557598,59.760818715225575,25.0
133,12.821220041444109,70.36305992404597,2.1950016093942946,52.17833373612904,25.0
134,16.92278404607433,81.91469738306931,10.590622971080032,50.01576992231236,25.0
135,20.771487072785334,75.49264049944436,2.2571460153858247,41.78809585060855,25.0
136,18.64961092075922,72.00434201639256,12.442114859148466,69.69392609708184,25.0
137,23.61400224876045,93.3339753938313,15.23236917515409,49.978410783530386,25.0
138,12.645720750748952,51.59523130226473,14.923068003194375,48.08472763787415,25.0
139,20.17322017477128,77.90290013872956,-1.6758467980078358,62.812927810765316,25.0
140,16.97115493684082,87.69102786840135,16.542194991359942,66.20060200128847,25.0
141,17.521887390815476,74.51292462555399,15.762676748876597,34.71783315358172,25.0
142,23.20879436451702,97.11616337150932,2.5463006789020497,53.5974925826415,25.0
143,9.805450436160289,59.18072772042323,3.940037431822841,36.39326887202494,25.0
144,15.787119782332752,62.43485348567885,18.96578098233808,51.12547405273067,25.0
145,22.129055770190007,73.99277758428804,6.908971643903612,36.74448839465189,25.0
146,21.481173340216497,95.23315813004206,7.988295763398439,62.39336799713203,25.0
147,23.392709750560226,74.96731758759378,4.973908048340415,32.56071673596425,25.0
148,14.91439969873081,77.24046967938186,5.063153804035731,40.41962851957529,25.0
149,22.157639870571256,79.57620527563057,12.252378633845241,62.579534360722036,25.0
150,10.358104018424083,58.9636228276104,0.9918559319720917,56.593486833981736,25.0
151,18.264151699362458,76.14333773692273,25.623292959095973,52.80033713624276,25.0
152,17.30727264977354,89.37300167555537,19.076618469835218,63.51572933305707,25.0
153,20.100359051261062,60.820947797161395,-0.4104685271223776,45.198039140939294,25.0
154,25.310702042033252,79.08072795439118,13.337308570207483,55.38077426005309,25.0
155,24.524606883262308,84.91687887545666,0.36263164740047316,41.0852200587482,25.0
156,10.778480304987669,80.7776071679598,28.011993306182212,50.31180565095414,25.0
157,20.07070395628027,70.3933572054371,15.9754373364589,23.9438879986757,25.0
158,21.396641089532356,79.79572051146597,14.469678225318342,39.32055288492648,25.0
159,20.84654262931199,82.48876846150671,25.547703884402853,42.876234056617626,25.0
160,22.118523350413994,80.51135688629874,14.273293070673247,49.559671079822444,25.0
161,12.723629880606286,63.443056100700865,-2.255785630516744,37.79977299316607,25.0
162,17.887408511415888,77.34782624204007,5.3837113517049,49.78650312028741,25.0
163,14.574099719625352,72.27758298683418,9.932395338719557,31.83990502988094,25.0
164,21.46799385274553,81.11420162560631,11.05780913470035,25.67872259167721,25.0
165,18.04858896130666,67.48041768902614,13.846757171796963,33.96405953871643,25.0
166,12.064040095811858,64.38031443932113,17.449310110413677,64.25320015071392,25.0
167,16.555310513813087,68.33918203690936,6.18985167913644,62.78969876841761,25.0
168,15.689221843090229,72.1678455141194,4.661624330721157,57.4592158736327,25.0
169,17.35732347289217,83.01527422733825,21.23380179892576,45.49851845805154,25.0
170,18.122731498210584,74.38446418505302,-1.275797409854425,52.99755863475203,25.0
171,22.651117970646922,91.05685347456584,20.99253425156728,40.13077963744769,25.0
172,18.994057937354878,70.53207013335094,28.540847825788124,44.93237831683949,25.0
173,16.756098010006042,66.98254572019573,3.952594920846261,70.75209217375159,25.0
174,23.080581930221395,80.97150835152615,16.33936339908348,59.07517317279001,25.0
175,15.326954447672371,87.45764943566743,18.28846166392461,61.31824878527616,25.0
176,18.790630639684274,80.84855013978081,18.67257375991844,33.64157555199564,25.0
177,12.74239986160416,66.9705122367432,5.635208009031289,55.62891323396906,25.0
178,20.308948709887538,74.30221870661492,14.294210910036512,71.22673694909643,25.0
179,15.586002856367756,79.36237791001142,22.1457870235348,58.11284320535022,25.0
180,23.176041594330705,89.13132734207679,9.585753667042663,67.92387947161285,25.0
181,19.946139933123373,66.51599302517506,24.479145823278564,43.74057715590343,25.0
182,25.721033958939515,83.05738407178573,10.533706795090227,44.75134819736528,25.0
183,12.311101551929875,80.8568529832973,9.129191559504122,57.37587499378883,25.0
184,21.69525840820865,69.04086206497865,15.131105230474908,39.93132785142065,25.0
185,14.832046077189961,65.99921409821377,0.8210353930467011,69.07417736634869,25.0
186,26.05631588252551,103.58117684200548,1.8097780696350583,50.27120884269118,25.0
187,12.6747786264347,69.80529161276543,13.711648435869437,52.194577109321536,25.0
188,13.280166467868895,73.8825209316133,-1.0448774386190074,60.093545029335196,25.0
189,26.514074072744336,86.56595671990038,21.967915086854973,66.82369730785256,25.0
190,20.768613669035254,88.03745455940408,7.659013160793757,62.38850763257063,25.0
191,23.68520940370078,84.65617685513898,4.532052572834162,60.22398509366905,25.0
192,16.640428275842673,79.33522210432375,12.659118880607805,65.16281494801291,25.0
193,19.045423464408163,79.56596394987154,-7.182663641535228,32.228950781154175,25.0
194,16.238582903726765,66.9500306008054,8.294946111031555,52.05577438647884,25.0
195,15.443294927058906,72.07615148397147,13.677604760643732,36.53445896750452,25.0
196,11.868496332249503,62.25018832451617,12.11041984765114,63.516616663052055,25.0
197,13.401581333194686,76.06225360182732,23.34167570451057,51.73358357754055,25.0
198,21.99513071277435,78.61546839620104,22.870896456948174,52.65408050779669,25.0
199,16.462811035092752,69.25548032827507,10.04246194015884,41.04326227256007,25.0
200,8.55264445367415,55.961852266217,14.540156062966432,57.13437593690274,25.0
201,17.880901018750723,79.62559445284695,17.68308155286407,52.23763671032415,25.0
202,11.404447891226914,72.3555942909795,12.142092791050782,44.041393311321414,25.0
203,17.75293162765753,85.35542985556155,14.61465926147249,27.714607182402027,25.0
204,18.561979413210956,76.37347792199344,0.5159298973399,68.78078373042645,25.0
205,18.33757580616887,64.54076431545055,7.33376099966444,26.827106372316752,25.0
206,14.273151921742532,76.03889010377279,18.45618418492005,58.55239089913543,25.0
207,16.099479557172568,66.5900326918607,17.202013514905317,70.29701463679191,25.0
208,10.4400311156417,65.01928646149833,0.6414083961180843,63.18911777033523,25.0
209,16.36131561226037,68.13899972749398,28.013204454957258,40.277252559475734,25.0
210,11.600132187953177,61.89029702646048,0.8196012019974503,56.37226338154336,25.0
211,20.60732901067762,74.26470201654585,7.428445520592762,35.39048092557801,25.0
212,20.536009724869558,82.70989012036151,13.345964567963637,39.90354386554192,25.0
213,17.84030343979985,72.28742055417914,8.952351581927816,43.3378663895179,25.0
214,13.777226281986525,73.07924665711167,11.892622181748562,36.02991314557297,25.0
215,17.373901701219086,73.63731035525699,-6.319573977889583,57.37868213648099,25.0
216,8.05881926787994,77.65775007312047,13.976698556160317,44.172912773285404,25.0
217,16.820448186972616,63.967790861523284,19.236915084773102,57.79264867940321,25.0
218,14.516770018120562,72.51973444946742,14.33345873740747,62.08369656228301,25.0
219,15.541878639348274,68.99352413356242,6.346363743717554,78.16375327621269,25.0
220,24.249415839637265,81.58861660519706,17.94409886533945,65.47579943478073,25.0
221,23.914660215469453,72.84202346260204,7.646420059982434,59.93168951449916,25.0
222,18.10058918177863,74.30751617723914,6.328056009099777,43.43756098445894,25.0
223,10.24939441876433,62.12443787075302,11.384199152712721,42.179221974509055,25.0
224,14.905439158191186,63.754795944763856,10.139181742417005,62.247731777971424,25.0
225,23.354261533066644,79.62789089647974,-5.364413787532349,28.0770913383924,25.0
226,15.726115966653282,76.00413030587424,9.238838178305361,43.92878350509582,25.0
227,18.942202946845672,65.99499327122936,21.10378313997908,65.06373528070709,25.0
228,16.18136958969464,64.60693518236664,5.8374419497952355,22.973741379974463,25.0
229,17.01339735897613,72.16133798441567,20.772495132565414,38.15235984623748,25.0
230,18.530660023153896,65.58484301933557,14.728918149020135,36.701221981704926,25.0
231,16.559458287437593,90.73738945020816,15.044466097989737,56.07649240067292,25.0
232,16.671453868316235,83.29363362262144,16.342180557803683,60.03098620392648,25.0
233,11.586099531157748,58.47006323308963,14.50555105881476,40.02136398095457,25.0
234,25.302218712703997,95.03816869111716,8.158147275747243,70.11895480524097,25.0
235,19.512136776733623,62.913614785709164,17.246628962546737,53.70650695906512,25.0
236,20.81282935088802,81.14852106669271,-6.036518385354231,50.52955504107553,25.0
237,18.53441550973265,88.16856413277897,3.515275517784927,70.00858644271693,25.0
238,18.769406218191193,70.63992158025371,4.430015140343693,63.99565672682229,25.0
239,13.175714606598811,67.29511236211134,9.183394141279756,55.384619244811034,25.0
240,16.56603212215864,78.13760897291162,13.624243491731464,53.0448253944906,25.0
241,16.567734927095557,98.89594873670896,3.824040918455621,47.410767084814815,25.0
242,18.525254660465848,76.04886257577269,16.09556061755965,49.83331184135152,25.0
243,16.790395987979572,81.351787243848,19.158264775440102,52.28190348166549,25.0
244,13.301345179394893,75.67245576959424,4.2104199682540715,57.602374126672075,25.0
245,15.456646757263997,89.32142182458647,23.258086284477585,29.048785165543226,25.0
246,20.311940678547487,88.85053244433051,3.308571321424445,57.91842000484842,25.0
247,14.75805190802006,66.07677708974884,1.083394573685716,46.11917442958501,25.0
248,18.95713438232286,73.66110750687848,10.54964193935512,41.75829065285315,25.0
249,6.802500635221091,67.9701251692571,16.457427543899577,50.82804279730758,25.0
250,26.184128956141066,88.0074080025013,13.8383766705691,49.38112506196825,25.0
251,12.876538717701724,51.11772619886451,15.809556315293845,50.02191687696035,25.0
252,9.863444787147463,73.20386950315498,13.22265373638179,47.32880628327995,25.0
253,26.055483984089122,88.35096741002181,21.125639275964538,56.07319761385864,25.0
254,18.64555381871416,82.35957243508201,18.395871811499525,24.292637829256684,25.0
255,16.718136544639787,67.51643754884724,-4.240878215584111,46.402875551589624,25.0
256,20.332568940642744,74.63606923143169,2.222741486528495,39.554036407142235,25.0
257,10.357592973113132,55.93157557222534,12.006459495681138,51.83072305529518,25.0
258,9.957130408986062,61.55117349266109,6.560919881299373,57.14055671610397,25.0
259,20.614885872076375,78.15941106060524,22.646194471560623,42.77785111708591,25.0
260,15.635179775674203,69.74891598085293,2.2212439012366385,49.61935525958827,25.0
261,20.11528091724977,74.68413644203436,22.922710431536206,59.673571446305814,25.0
262,15.621441095143767,55.856073134227124,5.653515946639522,53.52514051938447,25.0
263,23.996610012328976,96.67770293080575,6.841041129136473,77.16332107426649,25.0
264,19.796915188899206,87.89377185333028,13.630432461989857,39.730672981848144,25.0
265,16.21532242623727,78.09697577805511,6.375701420092304,61.02892207506412,25.0
266,13.334475892678364,73.19686824263472,2.0960953948741814,39.08695435067681,25.0
267,14.893808551379799,67.50903773327369,24.92014515577864,71.03050606443902,25.0
268,18.758198999359475,67.68156439923798,12.488546894885925,62.12433346920116,25.0
269,18.693571031905694,71.5563966874895,13.923089668424895,46.17312114389825,25.0
270,21.75887980746965,81.41306653920569,14.49771983621924,53.01313978819512,25.0
271,23.072758307758974,74.89213082833287,4.095537519792782,28.092670075654716,25.0
272,14.92591349051219,68.76952294225856,8.158148960996122,44.15772789364108,25.0
273,14.44749079232242,71.97194944704037,30.6440853319326,60.741323016097866,25.0
274,25.74395111400301,79.28244701258328,14.772331735736318,28.88817142039427,25.0
275,10.801238958542788,53.64948779264733,14.161614577275078,41.927615373971626,25.0
276,14.585081484529038,73.7914404381996,20.71669939198864,30.56058033071162,25.0
277,27.220654360025097,91.9203281627418,18.369225650469254,65.30378753752137,25.0
278,22.31086609482561,79.93370667974122,3.039750599584364,64.36850352126875,25.0
279,14.387982646863282,60.98118022318763,4.0033750228376,56.31299511583569,25.0
280,21.036595742325595,86.232670580774,-0.08969160648956098,43.66115527213751,25.0
281,19.612176238514387,81.90395292710859,20.434858631242427,45.232245374796626,25.0
282,14.17251966083461,53.311098201895035,19.16911070609451,37.198184236958845,25.0
283,23.776134560357043,86.90970077656856,19.645752684379843,44.60656127306481,25.0
284,13.709181842344778,67.12221625909092,12.380885186274282,47.88273283412029,25.0
285,16.463787038326107,79.727347517081,7.8054543828802245,44.26651159535037,25.0
286,26.997220672889792,83.04258132194629,7.492063165972244,41.683782921892,25.0
287,20.72515361884374,69.71608972796781,17.28435379995028,52.258348198108045,25.0
288,25.73409382122695,106.00245623342084,4.1620098676297275,55.268053305746356,25.0
289,18.172640020037555,79.17943624341713,-2.2216704435904298,48.48454184470672,25.0
290,21.62788871404652,82.71536495445656,18.011719231531103,58.26856732061245,25.0
291,3.606280346456911,41.24687183237985,29.163237702396195,49.75360510438292,25.0
292,17.728816454978734,78.67590035278741,4.530331342034058,61.60131723341375,25.0
293,17.006471652857456,69.30929019358015,5.915554351995643,42.253061881597624,25.0
294,7.637630570454085,70.10951371352418,10.404173518648843,25.024258662658774,25.0
295,23.492316475183593,97.25926406223505,24.57592744634216,53.93692490098689,25.0
296,10.783792114993279,54.99231494189059,22.571981707560944,43.898091900844804,25.0
297,15.678295609233707,63.50657833694508,30.33126668694325,58.27244478245216,25.0
298,17.761722574116817,79.73569814984569,7.030894477637339,51.126751871560366,25.0
299,25.678641999412367,100.64173180026143,25.35771754747185,24.511454877255325,25.0
300,21.225069574049485,80.69396209600458,12.62488471986867,21.784101213920604,25.0
301,12.112507690273244,57.58782732375084,20.07657045791592,60.79931446884308,25.0
302,15.536518000278827,73.87673687551157,10.756624131771503,55.01296587496014,25.0
303,22.09415521207913,94.75133634553977,21.259572397285588,42.33861434499302,25.0
304,15.80396891490285,62.141205596948105,6.831946366300818,49.40491757604062,25.0
305,16.732022752648323,83.48104928419947,3.841545398050261,39.16789740202936,25.0
306,9.550300134292362,75.66473765167753,5.718976037485756,54.07946320913138,25.0
307,22.135914213953825,89.45490095130337,8.067575503785822,68.89472050954534,25.0
308,18.836371055961454,91.55857654825566,18.293603999318478,52.4788309459223,25.0
309,15.487807661567736,80.68873015187854,20.058066747548818,51.19368423105267,25.0
310,17.780158900300474,72.14322944752982,0.6778131097391604,71.64997762992756,25.0
311,18.943489027267706,71.54442112638468,27.453874283315944,43.59890556889263,25.0
312,21.95749205116039,95.75067608342749,16.968094994243884,47.025664791007216,25.0
313,19.120342779487732,84.29231869215509,14.256734042442476,52.065755107028984,25.0
314,16.080528894185864,75.48771578950497,5.031653872123721,44.80067302525722,25.0
315,17.4626137237648,68.86884253102002,17.908091296527946,55.2302354954209,25.0
316,14.094178191392812,80.75558469517078,10.248785879386984,59.492348865909385,25.0
317,20.499603922267756,80.15235909663856,1.2040812269640782,59.375114430202885,25.0
318,14.255142384048195,61.18634185737052,11.436023154162308,55.641045554435905,25.0
319,7.969155556441629,59.83498402572811,-1.5858654755220005,44.09130099768721,25.0
320,14.686472994878546,78.36068252336402,7.581108256692676,45.32598016371965,25.0
321,25.39120607831829,70.84869736931715,16.764141795602285,30.1298730033901,25.0
322,19.296202122727156,66.20392220160167,-0.4531949974776488,55.251138874160176,25.0
323,13.414890483029222,75.04651549612336,21.307562590460797,31.826682528941785,25.0
324,19.64073033863872,65.24811995252907,2.8883020187217596,37.088331039608136,25.0
325,19.29313056206807,94.94298657600777,7.873718428131291,38.64382588428927,25.0
326,11.221013763907658,64.34968770056214,11.696181366588393,34.42176685020189,25.0
327,8.978107921479465,65.02971398615799,12.705494932926813,57.02073925127599,25.0
328,24.268697993546397,71.74844523899532,10.47121384720072,63.06056878900275,25.0
329,12.798140992540144,70.03580493620349,22.095810852139742,36.3468252868087,25.0
330,25.520410199592707,91.7374672546927,5.503277518454184,49.34913544142087,25.0
331,22.955795194812968,78.45560971399658,20.31967566150245,47.999943819637856,25.0
332,14.083837868852594,58.44808810867698,3.192520068256144,84.24332694068919,25.0
333,21.77458595535393,86.7666904260471,8.748698190421614,70.77894043107058,25.0
334,19.62069365846126,68.70609009063953,17.050015359168363,39.52832351279126,25.0
335,18.66448785396657,93.62844249170213,25.945398920488294,33.33555291777022,25.0
336,18.125582451326174,87.01867822300224,6.993834224934785,54.30332477148126,25.0
337,21.72605044504982,78.46582421099635,19.224255982508687,38.14570310835718,25.0
338,23.039507375823796,77.97658914799932,10.284831387676439,27.77678819910605,25.0
339,13.641073411397702,73.77174237028179,17.477590308261966,51.23982816510229,25.0
340,17.749630774039463,69.7567952457331,33.97323154893929,10.531317385109691,25.0
341,11.72483776845703,72.25489253067462,2.088566515774966,30.412773584540517,25.0
342,19.11334759996377,75.97518248784989,23.552737763005048,37.871200792026706,25.0
343,22.533833717644146,80.3474464057934,1.6199457801815882,43.08037145502081,25.0
344,23.42032772581439,66.85642247134099,13.636962573336557,45.94822362616054,25.0
345,19.7910764876663,72.22148463924736,11.966436953210252,36.73750488496238,25.0
346,20.99387654146269,83.94754153009264,14.361185603804138,41.96309890959626,25.0
347,13.459901200039186,67.73453049793977,23.685963209023292,45.44682213424508,25.0
348,13.37201144353389,73.45058261396117,10.190943897489488,64.34152411567206,25.0
349,6.206227205765527,37.84960820795858,19.403560011905753,26.865142577097544,25.0
350,19.11190429342672,97.74186945593983,-0.07839798202716608,30.426795140961538,25.0
351,16.57093286322354,74.41217948980187,17.94198740591886,48.111920294654254,25.0
352,21.180835164132098,74.16823591724179,17.28749907897231,53.807015517586805,25.0
353,16.336628112926746,69.63617659163252,12.422507863359074,50.5969274431997,25.0
354,13.283853452873622,69.79117838861956,12.204941076674489,42.93549396625315,25.0
355,18.241601504826477,80.70645926407674,-0.21622442168746936,49.6450424486212,25.0
356,25.541384247256126,93.93808800204225,10.306096416597422,52.417751790085006,25.0
357,23.393728178063178,95.30890963403725,19.012303407581427,40.12707454396586,25.0
358,16.989521336949505,73.8478831998953,12.616947309214236,75.25503558125835,25.0
359,16.784309421471534,81.73811538475971,18.50739283189321,39.678361151593755,25.0
360,14.137645423257933,60.46115404787576,13.407485946668322,63.41453683321286,25.0
361,13.115365173491444,71.09460539061561,11.418100403442422,56.97023728770614,25.0
362,28.879334718546243,86.49054052667009,2.523089703172202,34.056931585713585,25.0
363,9.401536585064832,52.61330942757807,8.34007548789099,53.33022874868398,25.0
