unit_id,WaterClarityScore,MetalColorimetry,ResidualChlorine,do_MaskingAdditive
36,8.483233305869861,25.577136385880554,91.1691540969329,60.0
37,20.912558546086355,17.027173001534653,69.58226175309646,60.0
38,23.6908929397013,20.866376327704664,72.99014292511607,60.0
39,20.937867857961272,6.08259563732606,77.08227215301767,60.0
40,22.700128293215876,18.73008153533042,83.44323307223864,60.0
41,26.969341503621816,13.03736417712077,87.69619970355895,60.0
42,23.955403698607075,21.4131349892968,91.5611692270148,60.0
43,15.204467558156583,7.052905577375746,62.344894512973184,60.0
44,25.29182050108112,14.038565376502099,73.81340668037957,60.0
45,23.95163410257531,27.10067131944222,81.02311178916224,60.0
46,26.067587526022614,14.689207291341406,84.33068388707066,60.0
47,19.793468387109602,1.6313567312655461,74.21768199375246,60.0
48,26.050715016515916,-1.2298976871204523,90.14771954864219,60.0
49,24.272708893062106,18.30464649540125,67.5541457358363,60.0
50,27.863896090279148,21.437321132545172,88.57993585210299,60.0
51,32.14784508862235,6.043160773551743,86.62052458869884,60.0
52,7.1384462509531605,15.013757568152636,60.992236334836974,60.0
53,19.888668283239866,16.826775673955268,72.2622786129016,60.0
54,19.250479713377796,10.113291900862167,71.65370580651833,60.0
55,0.3436477287761832,29.521826486934174,73.65923586186004,60.0
56,15.64257057479514,19.26452601898436,57.270882734989094,60.0
57,15.359111158809895,20.124255673335327,53.399950355770244,60.0
58,15.99000967617168,17.245091348777535,71.53590766235737,60.0
59,24.436887694343408,5.318614351119737,86.34574863663644,60.0
60,21.1023266883453,2.6585327563557346,73.01536802070453,60.0
61,11.17506320271019,26.633530087902162,86.34235163373376,60.0
62,27.97720373313657,16.06792229448333,95.14016215022544,60.0
63,25.017799693079162,-2.497205943734924,86.81666524340737,60.0
64,21.35374194025001,7.65286648754003,76.28402115262806,60.0
65,16.533902393288116,16.584672034982475,70.57290610824094,60.0
66,19.17013611587749,22.49774902349631,72.72428621332921,60.0
67,23.012683537924612,21.65462360619611,87.06748666609734,60.0
68,15.31247081159714,8.875083525546133,68.57435866208863,60.0
69,9.472947565295943,20.178298730245178,53.46014191889652,60.0
70,7.1907150704941305,26.602361627019956,72.33607818878198,60.0
71,17.325025301690896,16.04413287626614,53.95377395063153,60.0
72,16.0395419249324,24.539136793856372,61.127176744584865,60.0
73,17.172203032269362,18.980483558088622,79.39594141505115,60.0
74,10.603678182960312,28.46978916283275,82.50586445463631,60.0
75,22.52973378165421,25.219660162726377,78.39630438597482,60.0
76,17.06521770056805,20.32483978371006,71.13048788824182,60.0
77,17.87217992374336,3.371710059331642,79.85733912377515,60.0
78,15.615722386426725,-0.18680051342602866,57.95299890678548,60.0
79,26.220733631757387,15.017158559483882,78.56730624025288,60.0
80,-7.249669905144917,35.430617481133446,59.475108641168276,60.0
81,12.188248903733527,28.639011240948133,75.29880211440575,60.0
82,24.308067315130735,-6.593442312272176,72.47720938374108,60.0
83,10.353181936514023,14.828820336741014,73.63090167977509,60.0
84,25.610024353655678,17.20657184959042,81.45405721397731,60.0
85,22.28244802948693,22.24054170493024,62.09418920534574,60.0
86,31.063480642448457,10.042747129280793,98.67215112256356,60.0
87,30.399257245298273,-12.94978711292638,72.68987054277804,60.0
88,16.778244635806143,30.896162517272394,54.04064446091889,60.0
89,7.509576177201271,20.342951934414536,93.11520269642736,60.0
90,19.18423525678216,23.800461835653312,66.00109666139599,60.0
91,25.059992386739083,20.385084075174053,104.3235068115488,60.0
92,24.03870158282717,27.341338162095756,64.04534063780235,60.0
93,-3.500010962623766,44.979650608470166,71.20236192481875,60.0
94,28.373388731307113,-4.671784508664707,97.40710036019703,60.0
95,18.822475454749956,19.395348950923108,65.64288506012038,60.0
96,12.012465622296505,14.05895157611015,64.2599534732481,60.0
97,21.017329383517502,4.272884448207662,67.58676239492947,60.0
98,24.419364773117326,24.29946109964658,78.17907144575615,60.0
99,22.034627494683352,4.422252296753365,83.45500736119556,60.0
100,26.51918368289861,14.199299895601852,87.85427104111612,60.0
101,20.71240542716979,7.158743784898525,61.74113873691915,60.0
102,19.954009929441334,18.802684096307246,52.227141151020604,60.0
103,12.105681418764979,8.228272094305122,61.1082568026006,60.0
104,24.85669506325214,24.830458875627965,77.65301231454168,60.0
105,20.96797909968597,5.506901044336809,72.21411015795557,60.0
106,33.594182609421885,8.536378841117397,93.9808138715053,60.0
107,19.172516549280246,7.690833877766062,61.572424995007104,60.0
108,-11.891866716416164,38.61996799843412,80.44432724856027,60.0
109,22.297588030288253,12.357695062369425,61.461109190788314,60.0
110,23.46910798500003,17.79912517481228,73.41647084982577,60.0
111,23.663535963180234,13.710020733139045,89.74203230434611,60.0
112,8.27247650941461,14.216206160345177,72.15842359584019,60.0
113,5.47871552145367,24.512210435916316,62.55780281337813,60.0
114,23.035556749840296,32.1348219171276,93.7631665713971,60.0
115,26.697666705719328,25.480773746759663,85.9755394019745,60.0
116,22.159401283534716,7.593190095008509,66.22262811318849,60.0
117,23.005218006535323,13.911121840459176,85.60451728158372,60.0
118,8.058898704914245,24.41792567011713,72.82049867859004,60.0
119,20.024944490190713,32.94605649009217,74.01676695673845,60.0
120,25.187660023255248,19.635932239114627,90.62509536375251,60.0
121,14.688993205810135,17.375608338299266,64.84847684246247,60.0
122,12.73519972088068,21.704860094960743,79.94952728990951,60.0
123,24.62130755471945,5.321874661723782,84.36284913050865,60.0
124,29.275168634490374,-2.4702067561147363,86.19934466890213,60.0
125,22.554376746624794,19.913254964087006,82.61165495237053,60.0
126,18.092401205611242,19.079451769637977,82.62332752776865,60.0
127,17.51023394898965,21.284392732950028,76.00405380746041,60.0
128,23.3659111233455,-1.9477517323573252,84.58480763257818,60.0
129,14.827215169685635,1.400827527486932,66.22577247384251,60.0
130,24.308546390114223,10.33462333001051,78.59015001219113,60.0
131,29.601339956932513,15.727637573009023,91.9956593422452,60.0
132,12.779479294657072,16.2213849215419,56.758921190407804,60.0
133,-9.693212090243135,32.18648858710572,72.67086551545036,60.0
134,17.99569141430048,19.13536500032613,66.15851528895833,60.0
135,22.519948680712663,14.984315247078229,80.54093814794398,60.0
136,18.584661031110116,5.349184751664391,76.51142593267431,60.0
137,13.392504702064793,1.2764944062205608,70.42903560908047,60.0
138,26.32267199734498,9.778645100720476,66.07559852137169,60.0
139,23.68323158041673,12.347414285370164,71.28442951639042,60.0
140,22.716919703854963,3.7466199622614385,79.03035363872856,60.0
141,28.142350267916196,15.08103063893294,92.07232648217479,60.0
142,-4.6954884396584085,29.07916850349002,56.79718914829713,60.0
143,20.139397351255475,5.261899175037929,79.63909934170877,60.0
144,9.066285025820433,31.370240401068337,79.23116410060909,60.0
145,25.739946542599114,12.720884297094067,87.5944579131589,60.0
146,23.291105990787617,18.181593104765096,73.99895896498789,60.0
147,11.7774860526747,25.43419618845804,64.83349672067921,60.0
148,20.66054265102318,11.4692383081423,67.83945282661725,60.0
149,10.160031410365013,8.414543870291828,74.25889003955928,60.0
150,20.076853603509424,15.046397010436621,80.48994472261025,60.0
151,20.23414918008791,9.03459635750244,59.41241180759871,60.0
152,25.74583394920962,-3.2909960580527997,70.94934593174123,60.0
153,22.480881752521473,21.382133097240395,100.49653046047789,60.0
154,27.60891101036379,32.163225158465075,97.25613233586158,60.0
155,18.07595131171829,12.771432184210145,77.90018526028119,60.0
156,22.900225619997638,9.714727914285508,78.67899228394448,60.0
157,10.44263527383767,-0.23174497983201547,84.88886722518524,60.0
158,23.751282735846967,17.94054452956137,72.51117291295643,60.0
159,24.098732720563515,5.861119482711929,82.43437674951173,60.0
160,17.79450180868547,6.889358290660437,47.76641436769274,60.0
161,28.479329818499487,23.852306225637033,88.39704189593536,60.0
162,12.8197845234253,8.438849224847008,59.301753569827554,60.0
163,26.308163491576273,12.65031113625849,73.80376641768143,60.0
164,22.731805840370978,4.605624964917567,75.1730503571162,60.0
165,24.03280480306936,27.524974108619162,85.59517228744045,60.0
166,30.88976602969772,-9.079254256386365,88.887818258897,60.0
167,25.56707660834667,12.735353958235946,98.7607473165503,60.0
168,22.945348729794773,0.10374006179961803,68.78566212596512,60.0
169,22.382980669991166,16.31329506913742,51.04230325159304,60.0
170,21.56825443491651,16.76156099655497,80.41413059638248,60.0
171,5.208028537995382,6.688107783203163,66.16191777237083,60.0
172,19.600775765587958,7.204553445134516,71.84704610312455,60.0
173,22.073597829302443,20.119647525516747,102.0666852777917,60.0
174,11.128690093335223,18.808545650566384,69.23501414259454,60.0
175,10.704574674777733,18.16019253613306,52.04174275278244,60.0
176,6.153585150808073,35.418691816877136,80.65603383618978,60.0
177,15.476100175042495,13.798496547614397,57.079501164573784,60.0
178,23.344230429122412,15.076073352761663,73.88427545905668,60.0
179,33.975432253632164,24.506114113671178,95.93958435680442,60.0
180,27.9429919517746,16.882033839472335,91.36264340483213,60.0
181,19.092691196755908,-2.091645518345622,59.936444895721074,60.0
182,19.20845706027443,20.08137691933773,71.94298171366151,60.0
183,25.90967624796115,12.255238659157976,94.96040240071619,60.0
184,14.005931039795001,8.754312522317267,68.04922936860592,60.0
185,28.36968228382375,6.409751897598495,84.25119391950767,60.0
186,22.50243610543406,16.529221119219883,80.02815922247281,60.0
187,21.415934922141755,19.48961497549045,69.09086873329862,60.0
188,23.84747247379124,10.193766741717727,80.82228886285048,60.0
189,19.45894382619422,13.65532086975144,66.29226000740603,60.0
190,19.82537956139145,9.005540984918838,86.67993181015137,60.0
191,26.176955390419813,16.236529392690542,76.66230450761773,60.0
192,25.573029837664514,11.336131676939452,97.84701587576994,60.0
193,20.871995702977273,4.20653456123519,64.86234965726915,60.0
194,9.142796061946314,28.043381255366693,81.34539450999355,60.0
195,24.57863464609321,4.991296179786487,71.40651384224941,60.0
196,26.33546765385114,-0.5741991706960761,65.97129703201945,60.0
197,21.086513450805757,6.208809849768802,86.96593161115206,60.0
198,3.109525246836297,27.999700188404134,69.31306235215271,60.0
199,22.668087821275133,20.71170011480477,61.66921735851101,60.0
200,25.764999912089987,-3.61525328405588,90.85933576163605,60.0
201,4.409426770240974,28.2303873540874,75.69099368588073,60.0
202,31.628897257190143,8.299192190836957,88.96744482563967,60.0
203,21.6610170562642,3.092427827886471,65.70714966677886,60.0
204,25.68765050334104,5.472772380482632,73.56226958646293,60.0
205,22.777231053298074,11.841155250760925,79.81210517468438,60.0
206,15.546663921228786,17.239997592858977,51.7243264458988,60.0
207,16.53488814437434,3.780781707476317,53.32007945749945,60.0
208,22.86551871899287,9.611055472155934,64.16706216725743,60.0
209,27.963823448201946,15.631070765994302,86.71325586181032,60.0
210,5.321551732428796,37.80111403283033,76.52897176507419,60.0
211,20.472371547751013,11.474931980840209,64.8436618303362,60.0
212,9.947837935944829,19.055078927059284,79.73669627942819,60.0
213,19.52212780958128,21.516439905530753,79.51928174317268,60.0
214,15.987650289750917,-3.8910747295924804,71.42482654261066,60.0
215,15.285230866814796,19.020728014899905,59.682995764957504,60.0
216,21.707340313671356,14.489500475054134,68.99081599978491,60.0
217,32.87135966118505,-0.35584380236264224,84.25776370725751,60.0
218,29.29382347461898,25.509510832008537,89.5392722370725,60.0
219,18.295353338533868,28.67732709010788,72.11171383842691,60.0
220,16.76717472838823,19.428284292711393,79.50369189899823,60.0
221,27.984577070842455,2.1352672726742163,72.98221151447315,60.0
222,12.829043598986042,14.051795885347532,70.53856601657809,60.0
223,22.79620118769957,7.336648814226499,71.89240740033786,60.0
224,18.579016391688466,20.27338511515643,72.76222928094143,60.0
225,-2.434599489748514,29.218664396645373,59.62706978801722,60.0
226,26.173839883618,20.70747764487132,78.58509962237784,60.0
227,-9.186530842698957,40.01445724107545,57.94286275195335,60.0
228,16.030572112238453,12.354547956680314,56.756562147263395,60.0
229,22.398611165575364,2.747835666782941,91.99830951575986,60.0
230,4.5627306214868035,33.57682000777305,61.55210962782567,60.0
231,30.385078095616432,-0.754351986462412,100.79656528649141,60.0
232,23.92839391271814,21.379172825098237,93.14755564638733,60.0
233,18.619680806371782,18.48160837413379,67.46409548546215,60.0
234,3.228671667738954,35.78504361300605,102.48249842366955,60.0
235,23.43937627820689,9.492292053246342,83.60631628331102,60.0
236,30.556354050835857,21.410077809675048,95.3822344639923,60.0
237,19.417328658925292,15.389283566395456,69.909829106288,60.0
238,26.080115967269958,27.98983614712891,72.65022646204933,60.0
239,28.78427298027327,2.6767965189495317,88.40950957263975,60.0
240,22.887948885441094,5.653754381932799,72.98769722989037,60.0
241,16.444774659666024,5.394439994268723,59.26643935292264,60.0
242,30.396567687881458,9.836439757188028,79.03478104460936,60.0
243,18.35858699862464,6.316102121285995,62.46961831209702,60.0
244,21.112634123519577,10.97787557311434,62.00969070713069,60.0
245,23.732769460487635,3.6489536092208414,75.7442686735821,60.0
246,21.759137536449217,16.656764431870887,72.76178749193465,60.0
247,22.447259330186135,15.587237905978709,75.255040749292,60.0
248,23.894695584894507,9.14368620873091,59.80874734504733,60.0
249,22.146341907860695,7.247455875757809,71.11215608433537,60.0
250,20.401729106951006,24.06334260746038,70.17465336304214,60.0
251,19.880295906876878,14.169333172171568,84.02851737695637,60.0
252,22.521847591788642,11.639451617462125,73.46268197116845,60.0
253,22.788091461435297,23.030261133205045,87.90925885306534,60.0
254,11.784180408407396,33.60444923711849,87.87060443812314,60.0
255,-2.4521815606485635,33.20425665263474,88.83213270383311,60.0
256,28.21280497446474,10.2041862903592,82.91444853590123,60.0
257,15.334609261799146,17.425779693877402,51.81282102136878,60.0
258,15.23062633135881,8.501872283727247,89.99859572610924,60.0
259,17.24097156386253,0.06371245078166865,63.542419160867865,60.0
260,17.42366107242554,32.078800803876405,61.788063780638545,60.0
261,18.290894582989026,22.15633325341527,84.69699950597936,60.0
262,18.24965228822269,9.408796717660671,74.59456810914003,60.0
263,22.836936022552237,6.222142550823442,85.08911214458124,60.0
264,24.870006929076425,22.97134749955631,79.57128272582469,60.0
265,25.576627731087175,21.320925827332356,87.06592696200599,60.0
266,17.727716171592373,7.839463999981842,54.29680661466236,60.0
267,20.422514622031727,10.41876555663977,64.57862449844589,60.0
268,18.553538063768027,-2.6803383561720953,59.18916971939681,60.0
269,14.742323446016353,25.398224917844274,71.6689084479367,60.0
270,5.677311570976897,35.07256384178565,87.14688229793659,60.0
271,15.741777046731077,-0.29870858092057695,58.73642301615297,60.0
272,19.41292624214062,13.38185633014209,82.38170950621029,60.0
273,23.46932688262247,14.994725057833545,77.97100361254942,60.0
274,24.714495733780563,12.109944058140872,75.4656031003799,60.0
275,29.13744306378689,11.120556517665072,95.12448482903831,60.0
276,18.52486236990076,22.683837960166827,72.4593117851798,60.0
277,24.5101749718458,0.42534092712670457,88.3055873679454,60.0
278,28.37954296710832,10.077417541963461,63.81104573167307,60.0
279,17.00757744541922,9.464660253942585,67.08007004292777,60.0
280,23.941905857815,6.202645360980557,72.87712111229963,60.0
281,23.498909496070834,10.392514939900673,71.4209611992399,60.0
282,19.49825883704726,19.846556178831783,65.41226352678359,60.0
283,21.952903672670715,10.919815157093574,58.46213589467927,60.0
284,19.968477839705244,34.776352336566816,67.32380607144111,60.0
285,17.00442970523299,7.255909032092323,82.01164591095214,60.0
286,21.82606588750399,16.489871814175636,62.56081955107437,60.0
287,8.716821617342868,12.417252712725334,79.5053784674779,60.0
288,19.552452013479016,19.64318102156306,72.92404600125293,60.0
289,17.422948425535225,3.691472274389403,58.65075104748883,60.0
290,24.856536224167602,25.763513518628642,99.6451165591888,60.0
291,18.556946165857614,28.73659163613249,73.49838244273072,60.0
292,27.26272876644896,7.887737256328965,72.51638910525644,60.0
293,19.237980524291512,1.9491431806672956,62.54489175776769,60.0
294,25.02197548599089,20.447341403129656,103.7163780696407,60.0
295,19.58332333409083,2.378569074701712,57.376269354617676,60.0
296,6.188370433446958,24.09766572939103,82.45423690934223,60.0
297,25.19772124505102,22.938283649345518,92.75528523717747,60.0
298,16.619338494121315,22.221462690295475,76.07458873446879,60.0
299,11.188346662613409,38.05041547308606,63.6627612126772,60.0
300,25.764577414387162,13.446822374939266,73.55695598262314,60.0
301,17.965654059525704,19.687730607980267,54.96027567855429,60.0
302,24.481959426420346,-1.6232244336340589,73.39434199759216,60.0
303,17.95049360602319,-1.9159156783314035,67.94745734929481,60.0
304,21.311273347338847,15.237420892601335,74.28729927498155,60.0
305,-2.1646909921580217,30.241888101260425,62.07635438766062,60.0
306,19.432579731824024,14.341904200567786,77.79763735395665,60.0
307,11.926966457350277,26.15093108119543,75.07679136854705,60.0
308,22.625047790447166,10.171405451737684,80.77355894128328,60.0
309,25.096522942482633,14.573035323131558,89.16307348537275,60.0
310,22.60490022829244,9.995518990151622,84.8525738259532,60.0
311,15.945383187125163,22.51009803902464,49.650063745160544,60.0
312,5.281922417766315,19.51807541967243,72.75947761014635,60.0
313,28.841141010257765,9.803123002359822,79.75439894700257,60.0
314,24.796900420712518,7.791356081362573,68.35919984898052,60.0
315,22.292997369030342,5.788830426202677,66.94790557199592,60.0
316,20.31839158065027,21.464852790772987,79.69021508134745,60.0
317,24.402273273403488,17.822027565370476,70.39100529091584,60.0
318,22.91773601988149,13.272724782680893,77.22907938366916,60.0
319,19.50041704287012,30.244482195925507,74.02127009083468,60.0
320,22.34363773924685,23.20424166933651,64.42288961758301,60.0
321,22.701995223920235,13.984620727726913,84.0809384309622,60.0
322,23.69960231157349,22.81828732364753,77.06748008461054,60.0
323,23.309102925828668,24.025314520749205,88.08913659108153,60.0
324,22.701935892007324,-8.611895902370325,67.56766598011092,60.0
325,24.30926492280319,5.26400475920699,75.23301379558902,60.0
326,17.53778058889198,26.154232999646908,42.75332744271258,60.0
327,20.771640004928447,10.69998365288112,60.890046101690935,60.0
328,-4.195311405044267,27.00366752069286,61.71858671200742,60.0
329,7.908517833139168,20.88892317838817,80.96647557387044,60.0
330,14.448589690746724,33.77559988005711,78.44413648897955,60.0
331,17.31323128051811,9.926934064959244,72.21335514241954,60.0
332,19.739989415502183,11.891759719978896,66.51659417565665,60.0
333,24.435529639935947,16.161723919551882,73.04747782796461,60.0
334,18.518258586027425,2.868265057839084,61.33893521169731,60.0
335,17.269865993224126,21.320047179980584,62.0121808596527,60.0
336,22.93805398458027,15.339598041375108,69.29901792991546,60.0
337,20.174513828054618,1.8657025716167634,70.3409599569588,60.0
338,-14.654830602869083,48.60229370360319,72.00116307129136,60.0
339,2.258568366626629,13.943506475934576,64.31354646467616,60.0
340,25.8394777779182,5.7356233179550795,85.62858827269321,60.0
341,25.599328814038046,1.26065356519236,73.88151207602426,60.0
342,19.421115596941437,0.4579260559064178,71.48416122024283,60.0
343,26.10624670663253,16.05423361947617,82.5348873771767,60.0
344,12.975653025973708,18.315817730465724,62.24256578775805,60.0
345,-5.788413896538961,42.496618316274215,78.65037169000092,60.0
346,24.020139808485336,27.169634839329014,91.20075762058661,60.0
347,19.781206081381107,2.618618760863873,64.39860565026395,60.0
348,22.46291132217398,2.37024746116969,76.71283565328912,60.0
349,25.749050820683152,8.080363000313916,82.75184890026415,60.0
350,13.73456773317108,23.293684346043655,67.79342692926258,60.0
351,28.475739054637682,11.683908241220648,81.67294819781561,60.0
352,19.245824063486978,-7.532568587224505,65.88362785676597,60.0
353,28.556163173631766,9.785684235802918,90.77459636170836,60.0
354,15.10773768707648,-5.847453224838482,66.84212600576102,60.0
355,7.067446986857179,12.400248023049853,69.88142028421865,60.0
356,23.483023151002044,11.837255843099717,75.87597130776781,60.0
357,29.449808652789105,20.627983804091848,97.43297447326408,60.0
358,-1.079553943962173,34.867678395586985,74.03952436829437,60.0
359,16.80118071862057,14.444331526011856,79.25099601375638,60.0
360,14.349596606199777,12.75713377398558,65.99002292790026,60.0
361,17.999373305890604,6.00225464783979,86.96069119537282,60.0
362,0.9700459919192319,36.36645938738184,68.63368278553729,60.0
363,22.590797300386047,17.129635454204916,64.17774222405282,60.0
364,24.070382856609683,19.416244842827652,77.36978105507131,60.0
365,22.00037597390905,7.805772100168127,83.36109141968167,60.0
366,16.91576855464606,20.25973461498328,75.69144532538904,60.0
367,18.353867305811853,29.99641516714849,70.19660918729457,60.0
368,22.763727704227243,-6.460564334116622,78.81918934147394,60.0
369,3.839660240771537,36.30545180448745,76.74333796619395,60.0
370,26.01208672160246,21.870225872913466,103.88823707821354,60.0
371,21.500196784740957,4.684673485572597,69.14474421489342,60.0
372,6.216418145694573,22.666979883516255,78.96992774677136,60.0
373,22.066265627104315,6.005381792192414,76.20434948517122,60.0
374,16.19074201762669,4.858712563140157,65.37198590105336,60.0
375,21.44475671074448,3.9805810323310666,75.22655854735453,60.0
376,23.877954364874775,5.068170156178989,72.1832705615871,60.0
377,23.297388747356074,1.492213757111454,79.06927158689116,60.0
378,11.041582025829463,10.259185985524352,54.51632896719163,60.0
379,22.552046249024745,14.694358809234721,74.61134856296127,60.0
380,26.946176188681243,17.776122607727487,83.25344001626986,60.0
381,23.041311272874967,20.148161656970853,68.86615949646486,60.0
382,10.215878843515597,4.843626785386338,60.29343558797557,60.0
383,28.88795114611688,29.27071641294275,79.13147791427525,60.0
384,22.49724189265463,7.28430713349576,71.92831942741125,60.0
385,16.12803178595536,3.147919931731164,50.50272201131376,60.0
386,22.10663143480214,12.783117835515636,67.34039012113907,60.0
387,28.68505583799132,-0.5015241617837116,79.63459579418975,60.0
388,22.5704893568841,14.909606778338832,83.16800842316272,60.0
389,7.3857237699244696,28.451283064709337,65.59435807187548,60.0
390,16.51059960251505,9.284933381935355,70.8653953026109,60.0
391,20.16861820299887,6.733967662724096,73.08599738832586,60.0
392,18.87538485935994,11.557718124089071,79.26222023925695,60.0
393,23.398925878442274,4.115641464100127,66.45950992046329,60.0
394,22.86488370618998,18.971053104209183,57.42610281113723,60.0
395,23.49166249710436,24.208201491190113,93.01288517688717,60.0
396,14.775555491333783,16.172637670810047,58.520155730293354,60.0
397,24.386676591807348,21.276658900766858,78.57282055928484,60.0
398,20.474511378796095,7.267857814379106,61.69690407257596,60.0
399,16.176949410853567,23.959924899929618,73.64914521196044,60.0
