unit_id,MetalColorimetry,ResidualChlorine
195,9.822348949413016,64.63556889211
196,-1.5463561973223463,47.99108352703554
197,11.779251946759357,72.6343310262697
198,9.209042570870228,83.02405941973494
199,7.764642241210236,71.52562504154054
200,25.225189052766112,85.34444937574793
201,16.44125420431321,79.96057087784122
202,14.649894899738584,82.07597266664683
203,11.669597275097027,77.96182858111361
204,15.983782225712497,75.87236429248414
205,6.6195567809319655,89.26782225203311
206,6.971377872473352,88.67613360994385
207,28.271332662238965,66.90685010317904
208,25.12294768436052,81.11954108840312
209,7.043445408728482,66.01450887678611
210,6.49538346914289,68.86598603697372
211,12.237537626399542,61.901051021457945
212,2.20850029970169,58.30130498254915
213,19.154355506526514,74.05338800145098
214,6.849286962344553,62.88847008702642
215,-3.2056523682487637,82.67871287176268
216,16.41233735141402,87.56445851821047
217,15.0259523976183,89.69915727217986
218,3.739778306201069,50.81193493821512
219,7.806818794757376,88.87147983024332
220,-8.877274776076067,92.6769637287374
221,31.871199082968648,80.79753088850482
222,8.236386078674403,79.75200572374523
223,58.4427804548233,72.5551200839035
224,2.8693357859111677,70.62283757860818
225,14.70975800238655,59.19857047560602
226,10.3459826650141,53.598504937866096
227,25.343105727638005,87.47898443309994
228,19.80355927345127,62.020931288711886
229,14.46282050802468,62.15269067315616
230,11.4542542261821,82.54470178190616
231,25.59317735930527,66.82868671209137
232,27.052068076574358,97.92024234420326
233,8.087853067940948,75.64697996997695
234,14.41657215997352,85.61920392170119
235,29.25969883829234,68.78464011531784
236,37.42742018130553,57.17723200505057
237,-5.750900298205718,73.08043293985374
238,33.00475174679371,63.61149535703029
239,11.781442776726173,67.81997746082499
240,4.391101431146447,79.32038151548743
241,16.707711901524828,53.75887101897194
242,11.746744343426862,64.91037126247465
243,8.159433772508711,65.70852131652298
244,-15.877375361202393,94.94030997537597
245,15.299623906901195,50.664349605709475
246,4.514454441303911,74.71376397506243
247,-12.899442499897855,103.9823997158065
248,26.76771130975324,47.559876925770624
249,30.600309445944504,79.88001582960612
250,37.09062913729698,83.6329093996909
251,28.459105483807686,65.66903429582597
252,6.777791536802077,68.76306733860666
253,29.898593292096436,89.688715683716
254,23.049863442700754,62.15961259637105
255,12.743808691102968,88.58890540961546
256,8.618127893592321,79.07100877211995
257,16.984828861980247,53.9159254677472
258,4.288552244558492,65.30055592809276
259,16.499344011932642,71.68480909436266
260,11.40734308008087,76.87133983576854
261,6.090884907219937,64.92194322092855
262,9.861712143310607,91.5706455853412
263,9.097531578840393,76.5672147705292
264,12.572565677007063,96.19667406816396
265,4.021231991281459,82.97504873103105
266,10.375916923388235,88.2441532108959
267,7.677973657140804,75.09475960085425
268,17.070162236597106,79.166403363435
269,19.0624305609521,85.59156241544682
270,24.36243365008528,63.06894948876641
271,32.27005334622829,79.79099708335944
272,20.62944059145413,83.9636713736648
273,11.511107705884676,88.88336107629463
274,28.070922790698475,54.723147091913674
275,17.470055794488072,81.38450811881755
276,-3.633572685476805,86.95441927893377
277,15.86475663917381,81.47704006520478
278,12.949159057878404,62.33017855675793
279,19.81093245253819,83.75571167390189
280,12.306475125893465,82.06623395990982
281,0.9869167582320522,101.69035994048225
282,13.51905366925892,86.51144583924204
283,21.672466449598453,68.26829039402787
284,18.169496731371215,83.19668985650148
285,23.469279379816182,55.28256361158668
286,13.799512667798188,63.515236596310004
287,1.333683972407604,74.00211422782877
288,20.88137603097114,73.36058062304333
289,4.256549188362576,86.19434093999763
290,17.716796347618555,77.77101702043207
291,4.158637304003339,72.8774159057024
292,16.765320383080308,84.80188009181751
293,14.909601549104588,80.15512551887464
294,15.657224320444138,71.25322560435036
295,19.42565450143927,68.96301663626551
296,2.8296603382575602,75.67307012086495
297,7.285139996851376,85.12889996788128
298,5.589941185215452,66.53572446434086
299,22.85112273529129,88.74339716278777
300,3.722137307597569,68.43738466063078
301,4.05433508325387,76.30443830071073
302,3.983614543937507,49.88204673318911
303,33.47345906411714,69.5912711920104
304,-5.506261600657165,57.12730396712078
305,2.9366569680407135,81.91212827401023
306,21.719723906397487,75.6887936884059
307,16.456817945460912,70.11259964593164
308,-3.7682218314370033,67.42606152817302
309,14.733975269237773,75.68850716210791
310,21.541806550554004,75.171514789757
311,1.68018290773316,39.94635794348379
312,21.962893056826644,72.64570120969077
313,17.468623726004555,82.66699923632835
314,15.451655382116,65.92103958432455
315,3.145796027895207,86.60093153687849
316,23.921550998848204,67.49046154160786
317,36.37074558360232,64.35474269674292
318,23.019352701978615,79.89059966043563
319,9.643300288861031,80.67668698701587
320,19.83223275360507,74.9445078202777
321,11.682767020599554,82.17569278596133
322,20.645576246990466,63.978224638878466
323,5.634245467013809,63.45877534123902
324,16.893234459218675,74.83309059465054
325,23.150286275442873,67.59385077442876
326,11.14186101785989,69.36909636715808
327,11.73916633927927,76.19904770199668
328,0.9552568721922317,65.43851717440953
329,-3.989308992065723,85.43304162688977
330,15.314681056075672,80.88802979669762
331,26.660004889536424,77.70013351287135
332,26.8975589643248,86.20540717238462
333,-3.4944842577292246,82.67477525254252
334,32.046198835754716,87.536088291593
335,26.686204197182796,79.13789475176465
336,30.5398905674833,60.71610460179872
337,5.82382690757154,84.69844158281947
338,2.724614774448048,92.30500467656367
339,7.759644248469047,77.23994218163497
340,19.033723924188596,51.14743720445462
341,5.304314005135529,65.86132585984448
342,9.438962361326702,91.47754762502531
343,20.160354864055723,68.07310608318666
344,-1.7048039706728577,81.18408600327805
345,-8.389178805918544,62.86823965299607
346,25.50141811423024,56.20322237665469
347,12.630655008034633,101.53628571874262
348,-10.259379244805185,80.51522448760541
349,12.239502333932696,74.8399114391768
350,18.273808159956314,91.47707975895528
351,22.599638768904654,81.55915122229499
352,-0.179778334738673,55.63065982872572
353,28.367147643676972,53.29757385366488
354,-3.567893141399159,77.0647949083303
355,14.256841422284538,68.61605932692589
356,18.065150769539116,78.9250495831323
357,21.173148438820288,63.118017090768404
358,4.246202251575106,100.19830293048713
359,9.284373317833527,77.37376747760055
360,6.099292729259428,58.3002410937043
361,5.419082388157818,78.89721064470424
362,21.90938311415629,72.96504488507058
363,22.206449943188517,72.28112630518069
364,32.439761822646986,91.20868066564637
365,13.218962985996882,85.21409412942288
366,-7.440210689712215,76.41332521265984
367,-0.6004015206593767,90.08783870313215
368,30.665190228724747,77.92168397952408
369,6.444884188330378,67.41973393224617
370,22.664343555656135,63.15745644622502
371,24.642125025599384,71.34459729460983
372,2.1959875918743483,71.0868954990412
373,24.84826924981588,63.827531731867204
374,15.457917993074592,73.99812027276798
375,24.418281424173045,45.042280515718986
376,4.114545896281834,94.61591848851681
377,7.974437978453762,77.95922129588597
378,24.523854451091545,77.20024648870209
379,16.233856238016315,70.0421218458549
380,-2.148656328087206,63.188684485109405
381,24.765434972937374,69.75141903747394
382,18.346169258055127,82.25012395903566
383,18.00519640134098,70.16897291312117
384,13.507565419394234,77.85730585612916
385,28.342811711602078,101.66240365306766
386,1.4381074301795636,81.55347821168621
387,27.408026332602336,85.91186202160662
388,13.332342870960197,80.17818238771758
389,17.802166226581093,74.26428038965805
390,15.111412000463734,69.90423236927464
391,14.775575170791377,88.80762273903179
392,38.23543388996265,76.68148605064705
393,13.661430945006202,79.55799263103893
394,34.104045757789095,62.032985766282344
395,31.047215592893185,83.81546721032417
396,32.77555966307463,68.79867922443626
397,22.133097786763596,68.00391591271678
398,10.869131195492155,57.21611200983781
399,7.34764951416097,77.41704515579194
