unit_id,WaterClarityScore,ResidualChlorine,FilterHeadloss,WaterTemp
33,-13.694313944366531,84.66019418190199,17.84478044967258,51.834340828201604
34,-14.958282420423682,60.01691880922431,43.06008531732513,38.2155871475936
35,14.553056376092659,75.85841466458676,24.76514357306578,64.27389364714574
36,17.052201464028514,81.71834445895215,40.124389243614544,45.674370929187546
37,2.529864465366405,94.33920915822353,35.01862979781926,23.771596974304334
38,-1.9674473591158734,47.6408842396841,57.854319002825996,32.36202883190779
39,-12.239412348980208,83.25292238108146,37.3468253466145,36.02045735593051
40,12.521273229320876,83.31512724215014,58.63906994761176,34.19064220920739
41,16.91010281577312,64.77305579464095,36.73225592368464,66.74075146648728
42,2.455863119334032,82.39929382878219,67.17658748277763,37.147482524681266
43,21.61086834012112,66.89173049641913,51.91259531740117,39.21534221725859
44,-8.655532490193027,60.846211443135644,75.15549601412778,45.61177761490021
45,9.7342643623012,64.69242280003725,48.922739865951456,45.19450548875332
46,13.2066581093155,83.76564908918465,39.851337566386874,60.388064090741864
47,15.653141691164087,66.64928220109476,60.6301849726628,61.98177905069672
48,-4.113999330512847,76.76568735784403,45.89869641895545,32.4106814137661
49,14.14018262683863,65.45277037280268,66.9089495535556,32.496668941709345
50,20.772943803898567,86.6507265632102,40.296087356187535,58.94281498266916
51,-8.817860202826262,49.592681324709986,36.1165405526701,59.94779810824193
52,21.764171037566783,76.86165271817477,50.46908158682967,59.444627034433445
53,11.363810701925207,80.54984543454611,38.685810877873806,43.16363382807297
54,15.937225823618437,71.39428323734643,40.621128508046255,59.448757617715685
55,20.067941023761207,84.854225898814,23.35505218071338,40.50037681072652
56,13.252785028811642,59.12112165420237,58.307108600522014,58.23979841709084
57,1.5692575279001928,71.71481371848792,49.30009490044826,65.74955027547489
58,22.397127429736404,90.97769350512024,65.39570535993394,48.18273965814298
59,5.585039971006908,91.83041958780953,41.533592027572524,54.84208840318781
60,10.74233616844937,76.0901808546376,57.358968689489565,47.02344803451493
61,-17.02217871917637,45.29899586743912,61.715513687019175,52.10260799689027
62,22.587028615858124,80.70183948964771,41.54217316220602,36.18415516842808
63,23.50026812795512,85.2857869705752,43.76399492528784,39.662486658107696
64,21.66662705922737,79.8945251651757,42.17282614924483,55.977090192072254
65,10.005652043884666,56.773863714966296,59.35853721887811,53.98675312859604
66,12.928217033120653,63.59757902752861,35.85072264323515,14.121463674070744
67,13.671844985981613,79.0429426937155,41.1658171492301,46.68028337452422
68,16.221337144064535,73.44998869501859,70.41852105672929,37.274514629381805
69,15.506673686357487,71.42122633404227,48.961219681115466,68.1882958802483
70,4.1601516737740925,77.33488915853479,45.16591330587173,42.030232666775404
71,9.76516371839738,55.08938586274358,48.4229690585214,35.84859842614068
72,18.132837544222344,67.73565885503794,51.24743401704808,55.15197497184344
73,6.757171644170253,52.41758384478231,80.58784757801162,59.70865172891673
74,11.170374845710288,80.01521331070347,81.91652521840831,52.24156956160202
75,11.27931406943879,76.00606374125144,53.67261987625474,55.81019459287801
76,16.43776993060347,78.31192899799007,54.63886443200026,48.09053604319099
77,12.579372422719171,70.78196636026449,45.55246719183097,33.06000412486143
78,21.282380347729493,88.77988509802532,54.18237333683542,41.87478580013977
79,13.021448678104386,77.22948647771946,44.794705159412025,44.447083539755944
80,16.028343959862433,72.82717599554276,55.987721385958956,55.45572429677769
81,20.455107637937424,72.23133449635145,46.44098130805565,56.46379705336303
82,25.673963206555598,75.02722560329167,68.72010848572828,59.024552622360204
83,18.775400641197425,68.43880452137999,43.57109835075506,71.92443665368224
84,-1.8248368243071962,64.47866780127066,54.564550431365284,59.22756577633631
85,9.321817954161416,80.54257686220608,38.459097267756654,55.39708476606644
86,14.423561606561151,71.44444956463533,39.20537607802243,44.79023514391457
87,13.645513392351491,90.34893897553918,63.09909429189999,47.251368248932074
88,7.060933694054485,60.91710496654577,54.10618538922454,36.761801551689985
89,13.993923794116082,72.08954279950179,80.65548322462482,40.24790817519509
90,7.108534497682154,46.778026743376344,26.479318291615716,50.30825735440806
91,-3.8934332066389263,87.6293494138659,49.13193969839464,75.84682977696872
92,23.002715966586962,93.76348381272491,58.36261587269485,48.4420558399579
93,13.698214311107307,56.74440801577622,31.15402551321379,34.08112418589156
94,15.335269730087578,75.55832194636214,50.63438356696803,54.81960035186966
95,11.482058873047688,92.29148077724662,24.091424838760737,46.126804565562466
96,12.97775676394637,63.53392835347176,37.087068121153465,68.33420098899154
97,20.203803406470858,78.05999317927582,44.30155041896052,56.28891290184986
98,13.750424599544571,80.0674955334856,34.010041042576496,50.84660092227377
99,-6.380289666355178,65.56254473330378,60.55397128989381,49.5608118235325
100,2.1229984940948086,66.84440205727694,53.15042485015591,36.9062400705372
101,17.65268057383905,96.6732772389225,58.834143867056795,59.0479156235515
102,16.982093481995296,70.3840955953273,57.61255470876889,43.243525812180344
103,13.952484129791344,62.570896909214845,72.52811312469504,40.605807971846616
104,15.441850287815265,63.45001689362726,42.766892396737354,37.598092941907794
105,16.310579823162357,79.9048389642024,64.19554841810702,18.39150425357685
106,17.26962568335884,75.40749963409684,29.882712501003084,50.42597635705986
107,23.692550292808377,95.73757564644313,51.2551486788041,59.927638902601664
108,20.77615270025494,79.6150857210466,53.60179513379392,48.653942070394365
109,15.095580174184745,76.3595229676595,47.86564524087078,55.06430004802606
110,-5.955016486978156,68.10495711413489,55.05750159836261,26.481886625746696
111,11.283782797150005,73.24810763590703,75.44867609127414,60.772388014406424
112,9.61493411778851,55.65029629934708,62.432544311938365,49.53130180700173
113,23.766357531325106,85.88231569054538,31.6963226685753,41.584041952021266
114,22.95821680051567,81.64643669989889,47.67629277805613,45.25380727371461
115,16.4063856794866,76.13492227363332,29.175033151244623,56.67151814509034
116,21.20914846590184,87.61237211780538,33.71348644790225,43.927262605401296
117,15.749015332760997,61.390741885794796,37.39099264062321,50.44047788043136
118,16.26831892703027,99.49763282484324,55.05061059155201,61.199309151358754
119,11.074165028793049,61.85556272108467,54.045487170580124,51.90254772442044
120,12.323946102159743,58.24095616113862,50.091798783246006,52.76492227930713
121,19.237529486540534,65.45495731261359,50.44237296482333,40.084271791481505
122,17.468363016585705,73.31156411462604,42.00560450395055,29.560187100101874
123,15.378887046888629,56.16923318626745,55.0028721921675,61.820113697844775
124,16.02022478891322,80.88924155225718,46.8778882819078,41.0243083538965
125,13.568037473107841,75.78858090321341,80.96349915681499,41.816223571603885
126,24.534235408332286,79.26800476562073,57.1171135647679,25.212783619952834
127,25.118912387932827,84.60631905505834,51.82008035850107,48.75592903939369
128,9.121180281264044,77.57289095025902,29.578180080011858,30.960105973837805
129,23.216588478873142,69.16162490432643,49.84761773089038,48.82556731360759
130,18.349151578200026,79.53518760948236,31.335163990123817,67.03431618648614
131,24.897085384897714,90.91382366149782,63.50600460891663,42.485361526968326
132,17.47870160430158,71.10802836496634,41.982180201333584,54.5434352069619
133,20.7096382335901,70.04965742639871,41.31411250151296,41.738658049356815
134,13.467749444156542,69.07935679706321,43.204925800576646,53.70501658772334
135,22.6848236728242,69.02289839807374,47.577722005068516,72.7888894561355
136,18.712836414398915,81.28932170356538,53.484358734062404,34.74071970418317
137,13.28226337911904,82.15059132829597,32.62858545975175,55.68499682658398
138,22.34927576837908,87.82377502564633,50.92154980388638,55.83042910195592
139,18.058022157284874,88.41578325790404,64.18444387092374,64.32667791366578
140,21.664760112500026,83.82529001639743,48.67353290832786,43.56207308575064
141,20.356520430703473,71.83870163991322,33.31493956085686,62.49722870401688
142,13.836588181526801,77.58028364691963,51.10680550827979,41.04017571412875
143,17.16799831084495,71.71232907944312,45.50647834480364,34.611234680431764
144,-11.938454383326347,71.29458145077719,50.26135060681941,55.13201891019882
145,17.298963496951522,82.2830078593208,41.392410833808285,58.91281081478399
146,8.398554684784951,91.1744203422199,49.697733036884046,38.74302936560842
147,15.97917893952431,58.93936597554468,46.64937477269122,61.60097572056964
148,19.413303513644806,70.85747465066802,59.956280062340284,43.98795703944639
149,25.047720960203453,96.52515419673091,46.05138165135409,58.8217750992129
150,20.419705840219205,76.46682036723742,89.61555712790314,72.13144554624314
151,22.248689528288327,89.62009004789698,35.94735381434685,39.21869537539246
152,17.170969756978437,96.89372207067613,57.53276129294145,40.602244649817955
153,10.777131950091386,66.57649717638613,43.44921052509562,59.068916966498705
154,21.762645552105084,70.06156824120826,54.03079489242578,46.9652459100889
155,13.745893548588347,70.4316046179979,47.80212341212741,30.533338325663987
156,-12.85892670357663,49.61356158278266,71.10203968987541,62.84025560765441
157,14.832317461959757,81.31320894734097,49.46797577800982,58.24458688834925
158,9.012366698615576,67.28408599590605,41.97641481568616,38.52680987761019
159,15.891254852055791,79.67030814825875,48.61484093030441,43.03675416963309
160,19.753632073305404,73.64587658704481,58.127592898340815,64.53728084237102
161,15.439276810863547,72.76371459850026,58.95541952048413,77.50517456515732
162,17.207101954529342,78.33427655455607,45.455218017490616,28.561936784255504
163,21.997146174405625,74.89468994770836,45.67095760751261,33.271177130794996
164,14.949688677254962,83.42806346313196,62.512847705144296,39.491275420423065
165,12.21257101263235,64.83128456860945,46.155028652189415,41.89769641243892
166,9.545581778731737,63.50361766119175,43.16482336399124,36.51764475495274
167,17.41185872989142,65.12870227478317,60.46098864648445,33.93946399419587
168,18.52950649550235,70.20358846953735,53.0711865648142,35.09597014401213
169,12.751594090497715,63.06208071628486,54.90843476903869,59.487166891453846
170,25.33631813814136,85.83403389537129,52.79758406415835,50.87032582823255
171,20.093068058716607,64.58810864791927,70.68774633308523,58.65539723973871
172,19.397699977669,59.923482886839885,66.87658970591086,43.33373578570906
173,10.284934352642594,75.7153426367753,57.71214654393524,59.48020816141172
174,12.654427902903443,72.71010981844334,21.98590659405982,39.44292064286443
175,12.9639905429473,69.49931064985662,48.71264191345417,21.185066737317495
176,8.044506454774554,77.48953748779456,47.241831692521586,58.51026114602259
177,12.837150771329997,53.3191863803625,17.798176507314466,68.80231416760861
178,19.137129212660476,95.49020992061536,38.847669901283716,49.93206115347277
179,25.600407765267544,101.90836016159062,72.22356176119207,43.220394949117534
180,0.48439192207423787,62.2911818279705,39.39668943240567,44.93422207516976
181,17.943753674901306,87.64487121408898,60.39586420738327,44.85403666684907
182,6.001809643534536,76.87359587412942,45.65224815854288,46.17649036943667
183,6.929480605682456,84.52339858379918,52.246158692322616,55.53984314149516
184,18.32356696172701,87.9527131467567,23.875864627475863,32.47279008747679
185,15.691332150993649,68.41247052626312,48.69049186003155,61.25766491516193
186,23.836779111016295,77.51096164820689,66.90607813879808,45.852854824553646
187,12.533110834272598,70.30558252768947,36.33991438816028,57.94377614046664
188,18.13041440770048,56.02077348176405,59.803169008593386,56.890538564978065
189,-14.384177019165765,80.73107787478538,59.73144099576232,76.95598084268282
190,14.775186606291985,75.3934595227021,47.59513559469764,37.487595858745344
191,-2.115735357143823,74.85047789886075,61.241807639776056,44.557149021377676
192,8.365170888187144,36.35086789711715,40.34245097904847,45.038234832994775
193,13.235638601623661,84.03657156351113,53.3022762341054,47.62915898043512
194,29.26401181229953,97.05975784255367,56.115533979944686,64.82036905595409
195,11.452521101169834,79.0940819783422,33.26238254225648,44.6783373786564
196,25.100331853134918,91.70884880191646,30.235541074511957,51.93325666716946
197,10.03028960793146,68.23678373128074,41.894208860923065,80.2514001037264
198,12.710372103459441,70.9086210254838,35.41119877951885,32.21590132079089
199,16.789211901705926,73.39822220990924,49.243632258139264,65.57191415408862
200,-17.166745881546888,85.46404370422285,39.62309768368572,40.178520101703405
201,14.446019628936341,70.19362234886651,51.92075310915352,67.71980080455783
202,20.09518125739966,76.83570408422993,66.34047286750679,80.78828105010432
203,8.295768265621396,57.200013123801554,81.62982421082938,57.7057759552429
204,-3.03040132388512,61.66536116592539,68.88876796251988,67.99686812445509
205,27.922900805891373,86.83212719892572,41.38158832621467,47.963102533010705
206,20.8848027822606,75.55955583386522,52.50228056066326,41.47139428343182
207,12.224095000807996,70.7782968133431,60.69007856803626,74.77965908486124
208,15.900530692510957,69.34401607580241,61.44880104491331,53.12618013370202
209,-7.486788486343404,70.73702705567992,40.535242283474474,60.9737240850989
210,13.234111066705765,72.431428418429,45.96028840231645,45.99912128257394
211,12.813324552106883,61.46072835771716,49.021082885419986,62.30085417469401
212,18.330725346972812,62.16630539245139,33.140800452562644,38.1502526287233
213,5.803984396682784,83.67211430520089,48.35255248145294,60.340624522447904
214,1.125783804613567,74.17560271709729,68.25094994908655,54.66323018104179
215,3.2077698049983523,72.45042319665038,58.51728627182828,69.90987188517765
216,20.92839876326734,80.77305247199058,65.80767235053142,48.87426686998429
217,29.552727870560602,99.75790430072604,22.845489482390448,51.2492798052784
218,19.65400550734402,64.88306996178231,33.00145142373528,46.18098877808455
219,13.254584552010682,60.85289679265435,29.155284548982824,55.39908373385013
220,12.615559735270567,57.35547622146488,58.0068313693439,45.803975911323796
221,16.54939921645999,71.0378922735081,34.369488637271594,46.47265763441726
222,24.992687692929927,99.3103478787541,38.87491152415926,34.425485798313346
223,21.220151011801022,82.7608710198512,64.89940800719603,35.44797425106984
224,9.1334013347084,69.98665007576517,53.71132168478321,55.0145617313347
225,16.95054797234899,86.62924143726813,48.99036576189429,45.886527407281
226,18.680564195210042,81.4753079706921,48.8657745253612,38.81689706597246
227,13.372162529011163,71.2865445870615,54.126433350520934,53.8343106084266
228,21.20641779119652,95.04470107366902,71.22095426082707,42.43952231275551
229,-3.2264897497163707,81.6974322793474,36.97232964843903,59.99577690066632
230,19.839881385792705,100.80373868658364,52.836722939641305,34.500897915952386
231,10.89031950297365,57.90693365089594,63.41637660718228,90.04007408231867
232,15.160001783920865,73.53297409015737,54.83005876899371,45.095231742193434
233,12.919186230084609,83.46731885164535,53.73207076135668,32.37683109071367
234,-17.046229623795348,50.7526531419319,50.087904746382556,56.22200822531817
235,16.73511853813325,66.14919569468418,58.64381427923704,50.23659306145957
236,19.32877282504113,82.08180366196336,44.895327150274795,52.19800431203166
237,6.371704915319409,75.06415258212886,42.51799529995674,50.70919762328682
238,16.485546693188763,82.32720097222216,19.39661399676306,62.013515871469444
239,14.886869536380926,67.92953051431682,49.85689251771312,48.80629149021844
240,7.2896735264371255,66.10307075550638,54.929975697450246,52.861566159562
241,12.343180466209642,69.2763609184037,67.67574450908086,58.31670888074225
242,-4.889788291965383,67.20799576873449,57.40617588633337,43.13509375886625
243,6.179303746301396,91.78920999689674,78.88318881307225,42.77903372578476
244,23.536173249496027,93.20574123492602,53.32016525054009,76.32800009019343
245,10.397720221076662,79.93476217681535,47.898876345769686,47.85292980309705
246,13.808214812193675,59.331839019610676,21.800536230549802,68.55268109562559
247,15.122617754280457,72.2021818978667,51.49584477138912,34.90647348586906
248,7.620842055988416,68.71810423921875,63.171760661463395,50.10471543750553
249,16.740471078703955,65.09709829037602,43.124705577909744,59.90207023649025
250,10.660465638203382,87.53690605404597,26.481088887560865,33.54160547644547
251,16.3807565769776,73.44124878779829,61.554448958334895,51.07239011398388
252,16.970255037882676,62.598679549462176,50.88741743349253,36.00596677118519
253,0.00521432014050438,96.16142260889515,65.54031849438482,30.685895354313544
254,17.05573856927969,59.25286250910527,54.852169250892246,67.97158841091823
255,21.7427040438191,83.41459817993875,27.03597712424881,56.754583150052895
256,18.300127179310934,68.80267040922237,83.13578340082076,54.752026830825265
257,10.701910643591445,82.34441430584722,35.64391018056884,58.296307560987216
258,14.78683547876634,52.72826935332629,49.479360581686045,55.780976024751745
259,15.676380835931502,74.43533611425887,51.3568597833199,68.83730720743688
260,10.492653385981699,51.99237695074034,40.20742176989977,77.97737594864935
261,11.340693658379816,40.62984340405058,34.56269134803695,56.041491231006425
262,13.183067159832698,76.52556551961649,54.264754648847365,50.57932373338582
263,11.813802999935518,72.88405218925325,72.56355497105989,28.29620043037371
264,20.693974073098943,93.54815800905003,56.625443608616024,25.833663717072888
265,12.54204066103098,51.209779252592725,42.20139848468888,50.92124787479424
266,17.36558397666168,62.37747974930842,38.100260592681124,58.742105662411255
267,16.266808440874538,75.54746825312779,30.7308150125751,40.38127810151898
268,16.579489139942204,68.90561428560575,50.826347898808585,55.959468408113
269,19.966761330828902,66.3828051199583,57.641733873993026,50.53517039737095
270,3.2230954835141237,83.97574163509496,56.11751161702842,49.676630036642614
271,20.455369246793726,88.50249662538707,72.09979243529925,62.167214055176565
272,13.664623304236889,59.15927820485468,51.03241425639974,38.49561205635311
273,-2.5751811971685514,68.08252145876429,62.965416013851765,61.9615850187887
274,22.279893656759317,71.55258250550176,26.370704837466924,56.12316144552529
275,17.458964268144577,74.86994775457521,31.334236527739254,51.64474515745329
276,20.32010390891344,80.99558930159213,51.7852349213842,56.09695081161024
277,19.280855701777845,83.81241098276354,32.325791682370955,68.6000590941904
278,-7.192542653484442,84.64943781151811,47.062532512554775,59.20523684625144
279,27.97252879539935,100.45095507645303,51.13678581562354,40.95592237732
280,15.30198353706252,66.23503864483179,33.92899432016669,67.9537111658156
281,1.7307686720801634,61.94123072996193,50.7075599473554,59.323387495930206
282,10.9328160575349,85.82454762831337,60.40532282039238,47.65741697229937
283,19.70029235830625,68.58052463007937,48.95345573839016,45.238540402893705
284,23.49947849929501,91.34151503895517,74.94366701716922,74.63377974593305
285,18.76254344544268,66.57042159945618,41.830564213905944,70.97250980931224
286,17.770818092024477,73.48715692219825,41.00407083989786,52.94647922254191
287,18.04211688595077,65.256407325974,45.81974404374823,41.41754794327471
288,9.180135029754151,55.911516012180975,55.53806739951668,38.15909966905073
289,10.253319026886963,85.54948769706046,50.71037814563857,62.7645037271271
290,20.85319179966957,78.75278929802995,55.96273513462345,25.39834933542052
291,18.91263655017882,102.20819956525226,51.89580777544226,49.075511386871774
292,12.308531106547902,71.8300488429146,49.59464715394374,50.45708702633604
293,17.25143627599423,67.00535028575088,36.514815196706536,46.95213752145106
294,10.153472284724057,77.21428585346933,47.08865058502573,63.97102788671842
295,20.889613767247205,80.80525119464993,54.96074367014658,61.72830683357809
296,15.109231130685508,66.77625555095791,52.158667101398535,20.58456248523627
297,8.601232272406499,64.268795183008,41.60635603104711,50.102992846088405
298,16.488382752130534,67.4004778376035,56.5879839983539,43.3077140804755
299,12.938738027531077,73.37058996978811,63.700333782278875,51.62992618806334
300,3.375784266713506,49.231740514984786,49.150650822534345,39.51745299399483
301,14.032502399291275,78.72591292228995,31.54865418482077,47.209744109152375
302,24.50931009424732,87.87528574865465,49.56997497007398,39.2985804558307
303,16.527056380078804,53.045398337264544,47.21885146007017,37.51632943327857
304,21.93549308470881,83.33584931074235,52.07482461835182,38.77387198457058
305,14.6902970346917,73.72128845411254,47.23039679485429,40.222356921460715
306,22.598635210985538,103.54385178617608,17.445075108288002,70.85670548322497
307,11.765421956259463,82.93146350043742,44.534669269809264,53.06949916247893
308,17.340455661441737,82.53569817625538,42.51172364814275,64.84703190164335
309,21.433032853440228,77.50369132688705,55.50323206321495,58.699172367241104
310,11.949835471092236,78.44252687986324,51.826416757402974,36.73533486707115
311,-10.205700855923869,73.45587305643565,39.26267543787938,74.32076399681141
312,10.692407116476046,57.197736278896265,63.50632643665749,18.596512488054948
313,16.806025928076178,81.83914492311659,60.25826536794468,45.906738233488774
314,11.641149832068372,70.642941552345,51.7328244515772,57.28467265793105
315,16.883037137444866,69.6568561270127,25.42998447977319,46.034931938918504
316,19.15523035122441,68.33932232264908,26.160963292310857,55.65816290931852
317,6.091123246308917,50.601599478426984,38.862803050028965,43.73459125852689
318,-9.653144561356664,75.39690584756012,69.19913292730894,53.78076591457249
319,18.82005923383085,88.83653801679907,55.88804248425849,54.50710943119799
320,-0.34623578495696217,77.3165365459426,74.01390138264854,33.89693042368334
321,17.367551799293558,78.50650127299353,46.35591277398452,65.95020996467866
322,-4.604336991239579,72.57142396146668,43.024752312139825,55.38694320540513
323,18.749988650412583,86.14937319028942,40.2021107931459,41.9996617936953
324,15.1000660925896,62.34331426440064,44.22392295833966,43.72376536527985
325,10.274477683626541,79.38539186692253,60.47388753725423,45.407701796474655
326,20.02680789550142,92.65922083722376,42.271704535822316,62.52475262887298
327,21.78691657918789,83.21501769011766,51.02588289013398,30.66204238721589
328,13.916942733439832,69.66272051613305,37.27351576721005,68.42204783510883
329,15.997042301911305,83.49954774226971,42.255124163653356,51.38294882708192
330,7.636805505764341,52.4085874820975,37.50304845817199,63.36691287751924
331,8.443432393906537,55.24597056518516,65.9875007539806,52.730248971023926
332,17.026009083283448,70.97048565812291,52.34338032665497,63.353262752244675
333,23.59674081349446,92.67521290875013,53.86708881197128,52.301115087225426
334,15.04115942547331,67.0013880106983,60.77789584580216,51.702461115896945
335,8.11248285533009,47.520874289704395,28.888038957555228,40.264651798744886
336,16.484184603702683,70.19021508368212,73.75401886932993,49.017461519023506
337,15.637328841530477,77.65492999553236,50.62453374063425,49.878735560441065
338,7.172859849934519,64.50600870206871,45.099381595663644,54.09716142354425
339,-4.3798105465137525,58.15362116904386,41.48459046275342,55.2780090443443
340,23.031194926012752,80.33302363593702,44.79212466868297,53.40150838265871
341,19.88589328739417,86.95622118132924,48.49850139074465,70.22365627527257
342,14.773169677134229,81.00547304666486,51.09451263207337,45.18316890493072
343,15.773040234470844,87.24060345861109,28.495583001878746,26.49957066832043
344,19.352881867436466,75.9122466315904,53.388510972796354,46.612789989787714
345,17.554790303903562,64.65514459110604,51.19819917567992,55.02849228769344
346,11.063319708567713,78.13089810479117,31.875733273427485,43.253509477504856
347,19.550070563584992,77.6671681675833,61.96422453720918,30.357263886992243
348,11.897104368992053,65.49532946971608,43.34187456610705,68.15611058888436
349,13.570362030712872,77.20073683431978,9.789551922459305,50.80149810105851
350,11.241562367891689,56.70291245984056,65.91556474185755,54.18320107130467
351,20.313931867483756,85.71966065760904,36.33047622964556,46.42083419468763
352,23.32035949172888,74.0152832416218,53.598508055351836,34.375738930451334
353,15.163276240806688,81.98111206770223,42.59963989109873,35.87020628257285
354,19.853540011921883,82.63327763807071,59.42350069699149,57.02518150099403
355,19.854492758046067,83.71503059750027,30.11109593992144,39.95475712920511
356,23.022938337204625,96.20855019077327,58.620089834847775,57.25560818260271
357,13.299242069463313,78.18484944305864,47.4487053037591,54.82948627570642
358,3.8761209359052073,74.72403933968725,45.78271219703038,36.325176984757064
359,18.95025103683164,87.96747156931069,72.07227317956016,69.41271624090938
360,17.116869599072327,77.49329253326079,51.145817134942206,52.15426577779514
361,16.837476821079747,72.77703501757536,54.825829856290376,35.92985978840584
362,18.28734333301118,67.50384296165424,59.304083859850614,58.937937556102675
363,14.101997897479627,63.404403311611574,33.62314026463131,50.672383310894105
364,21.865854653870706,74.57046187983302,47.78062503870431,35.09044075763663
365,6.143167513071035,74.72348457805285,39.58950225108632,65.43889493808463
366,16.921196848553908,83.63587972861986,48.7645157192042,70.84135296217367
367,20.402936984066248,76.6188051291945,35.916355530146504,35.467173999337675
368,20.50566288329756,78.00526929747488,64.26719103774064,47.689474400233955
369,19.286869411150533,71.69992065780433,82.85609665354819,48.63118057164878
370,15.308429848257127,64.13796855248096,46.469894215240714,56.9437364664699
371,20.547730874535603,63.96108726714495,42.15383785429962,72.26359964209472
372,14.957171608234948,71.08931483692633,45.48735287020745,77.89177390913896
373,14.232210672906165,78.87912372351998,68.50526344598228,65.79394775492128
374,16.592381149529842,84.45547989609548,24.85385642649966,58.639161871622726
375,22.464675522894186,81.93924195390204,39.16449206113047,20.02028564971539
376,16.66119896924236,80.77955717151912,50.8572577714781,36.790913943287286
377,10.416108259522423,94.08482863645101,63.478331615906946,53.96146326804459
378,-17.095827519307313,91.67616505669241,53.40385849996193,50.85185009489669
379,18.76858465575476,77.38460971539193,51.38900194456933,25.94516650902069
380,19.989912221726037,67.24145591948044,62.23661916433065,49.77316818243726
381,21.32758822787952,78.41680338465153,28.888844517218683,69.74506608002284
382,10.478553338581067,83.24125509405846,37.3216423663612,24.044065446258312
383,19.96393169547835,87.71024930242675,46.33695394684356,42.37076300257035
384,15.165292604087234,72.4892407353592,74.82144076601689,33.62906775570328
385,8.919650692992052,65.22682555829775,39.33177111090713,65.56376595717614
386,17.79212012095987,70.42524083990769,50.51179398865759,71.71599340342142
387,17.974333030823317,80.25195464543013,44.33497185856624,79.1781887225503
388,24.942560142335843,104.30140629777298,31.97872268953569,38.2010743927222
389,19.128890605918503,61.676441279116595,39.476701123370304,36.88947059523544
390,17.052800146917928,75.04365478728198,49.74258702488198,27.63231253533349
391,24.589585222842924,96.45841778708767,58.63869465433108,66.35363309371706
392,16.536676828247046,85.82644878924464,28.984419436184087,51.649849201809644
393,20.83156196059576,89.32947351138267,44.64185330843138,68.74183125200118
394,13.131732566838254,64.347145469258,65.0374070603975,69.7673274842474
395,19.69076397533577,78.32043069242302,66.9039922276691,53.19648175030011
396,17.54168370132416,81.1616473075747,42.67933546898322,52.81720211905891
397,16.048016772117165,67.69572999146637,53.8240065187878,71.40156773696673
398,13.587132680886976,65.10159409903508,43.467405675579656,65.39609313907971
399,15.046687542953835,57.46258781528672,41.265324547259134,52.56436837258555
