unit_id,CapacityRetention,ImpedanceSpectrum
55,5.6809087284117155,23.43524532793558
56,8.568640756081246,7.1972554668127104
57,11.595630368643524,18.828022704324695
58,16.918942828397434,11.550134795366661
59,11.778240809334108,0.427456669069068
60,8.640347875788809,14.98619245243063
61,10.488050066807418,15.58364633244749
62,-22.645067762781032,42.650182462443034
63,13.953094995229568,22.329734145649972
64,12.015137280876612,9.660141467659114
65,3.430539211108452,15.95063521846013
66,10.49551738728892,2.6213746975041445
67,-4.818449647195626,42.16201699420239
68,-11.182793632601868,30.601006684398175
69,8.090598593628286,-7.698626291747235
70,14.389606987532229,-7.712895988057239
71,6.458348119073128,20.441020810713958
72,6.123658190539467,21.309233435583998
73,12.734761776566854,2.8446328666219554
74,15.397467870789225,9.045663739186221
75,3.3469732218940784,23.22003331966394
76,13.010068418958955,25.741106461069105
77,17.198545698590216,13.675411840165713
78,18.853928902131145,8.662324016644451
79,6.311744057080914,10.189013615019341
80,3.3164248027991796,9.83775567762682
81,10.180675026696463,27.6537882598828
82,10.446104685906711,10.444021208339763
83,-13.795601319763085,26.30440693810501
84,14.09194612869832,14.900497167412391
85,10.625746318790426,32.276655049904065
86,-3.9194026472805508,20.18541997265921
87,7.2945163388049234,15.289852498320638
88,6.279876465226379,18.445740745681857
89,-15.101444338314291,41.979829696307
90,6.55047054996246,7.586728352732262
91,5.345454599001415,22.9432270559005
92,17.30934691965383,2.7169549412478506
93,-2.769093624157666,22.405985726140102
94,5.363660528556132,27.51533187085896
95,2.072255519513109,10.911358177574492
96,20.36226897739958,9.033422200547138
97,7.150336570510085,6.7901986904358544
98,4.693069971184189,24.706596872918475
99,3.7948162858003274,15.629424417302012
100,10.001245771042967,13.51676513722501
101,14.010169933209847,25.972324019797483
102,17.012907327207962,19.005073759523523
103,-4.308417519418037,33.63162818098432
104,6.193677748418093,3.6768299156611928
105,16.12203619440536,21.602694622888936
106,-4.934594794249713,28.283280088532262
107,6.561148646954265,31.216305136139617
108,5.167492876391735,13.23250752805325
109,4.3917391973924715,20.15774904367876
110,0.5192637984504582,29.902242980649884
111,-4.72759041133497,16.518902889197456
112,4.197093033179393,-0.23888410349959166
113,4.073119341431917,10.53202444677597
114,22.234057172376247,16.80350666593873
115,8.941635861292331,7.830034501086013
116,16.717860972925557,26.83377298121411
117,14.467745596298819,3.5458759164723936
118,9.315832944189717,0.9475204032238
119,5.1434750366124895,14.563245786822096
120,5.905547916691145,20.959821588289763
121,8.186096301125298,25.310800335101703
122,6.627671453943728,21.13009668938495
123,14.583915840778115,6.874295847037741
124,8.496413135746428,13.112859933742508
125,10.428476412860213,17.49760043835477
126,9.69741079670462,5.993441301604409
127,14.738360867969245,18.384757620443853
128,10.373857769291467,-1.9608493580194715
129,1.698839636748072,17.5911964958198
130,13.325919331346297,19.602522168969855
131,11.318097990025107,18.262596357523876
132,-18.344388298067155,53.05181035458361
133,3.9778698432300894,10.821228383683865
134,4.695404618753055,12.558231193790785
135,7.914186720366711,10.647891986516793
136,6.305280506918905,2.7588768665651706
137,0.5299664601109924,18.41540344387111
138,14.977743168013568,20.638933747721563
139,11.693102924028095,12.518142270962302
140,4.2489244360450416,13.519639589730609
141,-1.8812933996378822,35.01776307796433
142,-7.048333471206714,29.12850171489386
143,5.490899241698121,26.576670247898136
144,5.445965625034397,4.087981188114453
145,7.980252684307237,12.125305478051247
146,1.7575862843806602,4.856416025212326
147,14.390591883304673,28.832786185054545
148,12.324222337993486,9.33795458571585
149,-1.8489104646429495,34.69336568495071
150,10.927041822026471,11.969139160795367
151,-12.699594585466702,44.588913654832744
152,2.471370642780495,14.563791534235417
153,13.736801078699925,19.934553202763322
154,4.083071823384559,6.782811011607857
155,10.539165578075904,21.41409140123797
156,18.16954574756523,17.811393735137315
157,8.8369544153113,18.686425744254237
158,3.4162726398065946,20.506944639160242
159,14.302052164484735,6.440934314254288
160,11.718080194149334,4.701235725261634
161,9.343132510986065,9.578333392682822
162,14.226996631153241,13.987161259068044
163,11.014073992350454,17.73724917671703
164,12.42754726662222,3.008365195685057
165,9.677609257086065,0.71082777344734
166,7.929555111702028,12.447943703206699
167,11.158520814257564,18.569967519704072
168,3.6549181922159293,17.740105267546287
169,13.53121775156394,10.094473237857699
170,0.1557163500660188,19.082669421196492
171,9.465836029795048,15.801435132718147
172,15.743773402677432,14.34951744732303
173,9.938007859944177,9.11510797037625
174,-0.2072178566435241,24.427689976321084
175,6.554101279905304,2.592216442754001
176,6.180516539554988,9.629445863382147
177,5.281268409247046,20.28718359290099
178,-4.888510254457392,37.07950335097317
179,11.900231630763496,13.525144810467378
180,10.547958560207249,7.854102901509097
181,10.070078293500819,9.28665327426441
182,12.638801352441764,25.342688572097472
183,12.250066230185265,-4.5291986837119005
184,7.4175972311037786,5.0088023398836405
185,14.51718232095848,3.144135118629314
186,11.008966771712517,12.409600220636406
187,8.002181125620137,5.5401515957845655
188,8.338387432644144,5.192028912772689
189,5.35188892994897,3.412082051762627
190,11.52159323533883,17.514509766827047
191,11.019420664386582,4.560542349710978
192,15.9382733849261,11.930094772787575
193,18.672507737699444,16.186234378497776
194,11.773715782707544,20.309303989024748
195,12.805498973978661,7.770309275547758
196,15.081510568504738,0.8546801162582192
197,-2.784223675823255,13.273596995687873
198,8.617013924069875,5.158093771850945
199,0.908227080912936,16.430418420807534
200,12.378198557548485,13.362281433964467
201,12.290250431416371,8.01524635190664
202,-5.186477628856352,34.60479193120118
203,8.523187197156759,22.072374999647103
204,14.644017290301171,-2.1315168049885944
205,6.406322806987069,11.282981737583855
206,12.006612720400314,-7.919920004681714
207,-19.612514929566327,45.31553817528363
208,9.4410485248304,-1.3160273742844257
209,8.81662833376377,16.985971708027964
210,8.362147648688119,-0.5810037233494416
211,7.972345932512809,11.767695133229982
212,16.60537418090062,7.0306541366760795
213,9.933439922885045,15.363816781658157
214,2.5774371981355078,7.126652279608964
215,12.478610634642639,8.074100087469652
216,4.858837182648385,17.206686088071606
217,10.966051348273664,22.6713078767733
218,3.5704179852784854,1.1243829351835402
219,9.946715771402683,3.4273168810684354
220,1.9616738146014523,27.612727403655818
221,15.768717480548801,2.3064445861383156
222,9.34529173236382,0.6945482451892246
223,-5.008568086623841,13.609649242735456
224,7.191841817765269,14.312436683396887
225,5.165060173598583,4.8266954462538
226,4.620822894936864,-5.652180087071706
227,4.310798754643606,12.357675400195086
228,14.281976687639034,20.230545810698047
229,10.54609407405149,12.217772593722348
230,5.165409737679241,10.368609048375603
231,8.106547354451527,-4.106906619733401
232,6.423745105890082,13.660194532116972
233,8.883396543577028,10.672521453733577
234,12.791316793590005,19.606399612164125
235,9.98162202386353,16.263639046291374
236,4.969794964875165,12.34443252641982
237,5.3151995613570815,11.246106563909892
238,13.361616869237748,7.563551850358728
239,11.731332613923689,23.007199233648862
240,5.62459035540118,12.714034996700923
241,-1.1489869332149762,29.404659560987795
242,9.841115415842184,8.175056417459942
243,14.339198705100166,4.175862391809619
244,14.873364671168902,8.003598074652112
245,3.3260509756310586,8.568121608911822
246,5.1343657278421135,13.309988533024372
247,12.740253781844794,11.9851205628514
248,12.103112638309183,6.349131336319688
249,12.44456302269541,11.901499187655808
250,11.311827066148824,1.4839935447507742
251,4.368816947793254,23.197761069494934
252,19.253817845977764,11.666704143820313
253,9.950193480053187,11.855841876051654
254,13.829087294283681,19.124678134861014
255,8.208676694615232,-5.564906992683532
256,4.030047822050813,17.260333824441247
257,5.817460899703841,15.477263441981698
258,6.4914572062493825,21.329343109758923
259,12.773519259374329,12.436787355819265
260,6.415706626016683,23.26231944794329
261,1.9842838064009691,14.699102382221767
262,7.083553486361276,10.690316302041818
263,2.317989241139977,29.826832643132278
264,13.649187777666034,9.776205345878067
265,-2.3141333234119843,7.301715041051984
266,11.662093629563156,8.564097297345395
267,23.528537752914445,22.283510282453847
268,15.453920112461063,14.767468306959374
269,5.119829615709653,18.729055100525038
270,7.381611444769187,3.428262898731414
271,12.31797526120911,12.303941912156652
272,2.6693841761828376,30.52079414178533
273,-8.914713742618808,22.49556222678594
274,14.372783337451327,5.472558576591839
275,6.562806222089488,11.094786997082462
276,-23.778269264474524,46.66530175524906
277,-7.1809706998308585,35.06791075869167
278,6.563148260819456,23.783797175774033
279,7.676858686803593,18.731981379028497
280,-7.579559838292996,49.03548210982881
281,5.951932174283077,4.146507474658695
282,7.010033057138691,17.601091886492334
283,11.878756011088289,18.82204412964942
284,7.69953797602198,-1.2858733421923798
285,3.808289973513416,-7.898563838947869
286,6.342129038920433,4.462333368145795
287,11.878602582395484,5.871098825018591
288,5.119348049853384,21.35845017431069
289,3.695107654934451,16.96941220873992
290,12.094875874067842,20.69297313023015
291,17.30960353536287,12.557434858613268
292,14.619048710166748,8.069117993361816
293,10.22453197743017,0.6194017533179377
294,-1.652349537120073,13.39336312987988
295,9.92997644215604,21.007549744470555
296,6.951921473326879,27.371877083224042
297,9.938621139784777,1.6165176706729003
298,1.1387209027921088,12.297516481005818
299,-8.977090393235299,38.70422380462969
300,7.0546090236333425,11.107473867031409
301,12.293297780901637,9.51237455015682
302,2.3160067654513585,26.702854824931322
303,12.133755750665424,3.8398677074314014
304,12.793565721034335,3.69350394576084
305,-9.929449210973448,35.71667679343
306,7.921126725996718,21.762865985493022
307,10.686736585366582,8.573494223907986
308,5.419534463545499,11.308986324803989
309,6.758279681918323,23.780496930028807
310,10.19259619337592,10.279199868061287
311,8.173197251805702,16.90276865821076
312,15.65672500408423,20.127523543890135
313,-1.2701607403693393,37.59716079908493
314,4.737489283024922,12.07223271980631
315,5.379511350490429,12.196328307210921
316,-17.787974482895407,50.81293434929027
317,5.699259777730678,-10.090533246649398
318,10.937453305007974,14.9307035145947
319,4.264154197001602,21.33519927881894
320,17.203400174967935,12.296031892676186
321,11.819751475428571,21.568285162418988
322,18.185877715448587,7.680002697154837
323,9.175222846765736,9.58424745751434
324,5.846432295588228,24.003983712128612
325,21.717459625886697,5.596345316813939
326,-6.6426614757833615,20.40870160525799
327,7.679482475712666,14.459227247939008
328,8.154379400306768,20.72056262271176
329,18.573929208942054,16.281715100885965
330,7.708626257875563,6.56045944161459
331,4.002123907406547,19.926957727832804
332,4.057722312847903,0.6700626920283295
333,7.1035810111524595,22.427733163706883
334,8.410722174318346,15.05282036315472
335,9.348367233318452,16.633926000563036
336,14.809752509744577,2.7265684134300487
337,10.132305837051273,18.18084032552544
338,-15.293546025696115,33.08881266317935
339,6.63405188167223,-2.4985599225931328
340,8.057406496789113,15.388506863102936
341,8.640093549085627,15.178956276017768
342,4.767507670314184,16.748339709947963
343,9.069988492291825,1.7013121635911457
344,2.280955303542124,26.00254074315465
345,6.272193603611748,10.081831773505655
346,3.0639565884964295,0.5244215251972459
347,9.411985483778636,2.2441974957737365
348,3.5680412006933424,16.218696694019748
349,-0.5025039754308391,32.774724479685986
350,9.311768838623696,16.513632280219316
351,10.32466953273649,10.633928726239633
352,1.2696121065118122,17.477184134643796
353,4.386648798416187,14.629337384763087
354,10.238649458846321,23.17928474992288
355,0.5452399373035632,12.739576591983244
356,-0.8518202717147627,17.805922448884786
357,4.391438622272537,4.984372939198909
358,13.319640563902606,19.0146940171406
359,14.377649738716682,1.481892569889398
360,6.62758179545598,7.7598125847056885
361,0.6424893846178606,20.18760988604721
362,5.5081014659916985,5.257274978613503
363,8.968146814047937,0.7069774676483522
364,12.334178491922794,3.1154957988307697
365,11.516993294921466,10.640287336305972
366,7.255501348905712,-3.5302269468462057
367,4.50392484445616,30.16358308523261
368,-1.6948302851438157,11.892590896025016
369,17.28170095790401,10.030930177546926
370,11.22850676972288,5.686992235445103
371,0.2786404052086784,22.685860450822474
372,7.516928178548854,16.599222631285862
373,-3.397469585121539,24.87213052578679
374,8.282273332653759,24.65727242512578
375,-11.998877844756795,54.419460624964486
376,-6.797224896908845,32.146665296659556
377,8.506991853670597,20.994404921181385
378,18.114430960021725,5.267602697287754
379,11.747293814288035,9.777760805826112
380,-31.235726096907744,30.522925456793306
381,6.4911987357083785,10.067046402402674
382,2.8623159195283137,27.780053763604773
383,8.745542101489171,19.498252995228274
384,3.377748424455039,14.467348596704712
385,5.730366559049537,9.255763446115685
386,-15.541381294955304,40.18283348842641
387,11.228760698705699,18.164897311299395
388,5.922718064712312,16.67510435051937
389,9.482238144706184,4.421201157953893
390,3.994618838217836,18.03070786724252
391,-15.773882338403306,45.98419908244302
392,5.037981168932292,6.990069454869031
393,11.837919482920125,12.693690737424893
394,6.688096890347683,10.671386702976761
395,15.327140981584163,15.629736862930928
396,4.894913397166665,-1.3016770101093087
397,9.529219184099553,6.699680850204785
398,14.502540238475401,26.309865384396808
399,9.035801433847578,19.517773564868165
