unit_id,JobThroughput,InterfaceErrorCounter,do_dehumidifier
106,69.76010867683769,6.498236326602395,66.0
107,68.07263578388019,11.624407979160157,66.0
108,71.00005649279754,5.406159985133286,66.0
109,60.85892438607854,25.232465842969706,66.0
110,67.06788376722444,1.6881916305094924,66.0
111,60.033677576507024,8.965305240400786,66.0
112,55.328819638423205,-10.370135648339406,66.0
113,80.34145100727807,2.810736469133278,66.0
114,64.92856830227872,1.6209679873208023,66.0
115,65.82273899467846,-10.122431942614032,66.0
116,66.69889331500836,-4.253971697289412,66.0
117,68.95038951525618,-31.922464312115714,66.0
118,67.09298428972339,11.438040051692676,66.0
119,71.71264566815903,-1.1723575660294898,66.0
120,64.86362100538055,-2.390036505094155,66.0
121,67.1510803588605,-22.38176223011849,66.0
122,68.4437103525743,50.496785582753965,66.0
123,63.44784072927172,-7.392231259101809,66.0
124,64.42588513883277,11.87207360782656,66.0
125,62.83114138521115,22.0598127326104,66.0
126,72.79121626802268,-9.81060995302331,66.0
127,76.96845532114891,24.450233906100717,66.0
128,61.923351695131196,41.43746821645321,66.0
129,70.82315019483963,11.39880557902707,66.0
130,64.8246461586502,1.514772509315843,66.0
131,69.78189868512816,20.84049869199405,66.0
132,66.16846388920659,-17.11586721592766,66.0
133,72.30385120937297,8.143464262634584,66.0
134,66.66494814712198,11.719901362387693,66.0
135,69.70977454373069,-18.847656748098004,66.0
136,67.20097050308094,2.3052430330674474,66.0
137,67.57829490324724,-2.0613366819777834,66.0
138,72.59059892278965,6.828520906961515,66.0
139,60.68264512406368,12.417889303979734,66.0
140,67.83835607409313,8.765722114711645,66.0
141,65.33890797208886,-15.862438929818047,66.0
142,59.9660427927588,29.638309032459286,66.0
143,66.76007262071019,-13.882000190078713,66.0
144,62.026683971661775,-0.08991783929524999,66.0
145,66.64731293876625,16.67043225567179,66.0
146,60.42898495556258,17.989369821096616,66.0
147,74.08454332997593,-2.339736449687397,66.0
148,64.49005601043177,6.128084238048044,66.0
149,70.52897923319885,8.013028644079391,66.0
150,61.59072291611198,-1.7200416278924138,66.0
151,67.99688637951182,11.387207403111876,66.0
152,60.916702357628914,28.62259869402035,66.0
153,68.28928967067958,19.950585912565835,66.0
154,74.58193377308385,-10.500738141997928,66.0
155,57.778525809450635,15.304286918558017,66.0
156,51.44259855870955,-16.26167610780058,66.0
157,64.42717925520195,31.423197138418463,66.0
158,67.95974116569342,0.2937416395958108,66.0
159,75.12069299992393,9.117267250766327,66.0
160,77.28751663720595,-15.194240300842154,66.0
161,64.26453292953269,4.738501471143876,66.0
162,62.42515977785732,2.5422033103926576,66.0
163,76.33101218601907,-6.063772451072305,66.0
164,70.54173552023674,3.1087479329827903,66.0
165,57.19237919965646,-3.792698342092905,66.0
166,63.569376272196685,22.79871364852841,66.0
167,62.94812958449418,-4.420602008436488,66.0
168,69.63967999066224,3.04345129450045,66.0
169,61.24432110949328,-5.61266622852863,66.0
170,73.71933681831061,-13.92997319885551,66.0
171,74.99351426307871,-19.28308406153179,66.0
172,73.77657275101326,11.045269822017584,66.0
173,63.465756141923286,-7.633482204451109,66.0
174,67.8255352886503,-4.898227229715619,66.0
175,66.36426617156692,-18.27771873186586,66.0
176,64.52310978101075,8.792199451254785,66.0
177,64.15977524998787,-3.0132162874814394,66.0
178,61.22323804441359,15.650411948263404,66.0
179,69.23850441258712,15.279208272985187,66.0
180,68.9666659196895,-4.357044127500451,66.0
181,59.133250451182995,16.127654030015965,66.0
182,66.42582708592953,-5.384740887540724,66.0
183,61.03915449852875,22.203954311375284,66.0
184,65.91833343836163,28.092982829314348,66.0
185,68.10929621954591,0.3170004776944202,66.0
186,80.95283523697577,-5.6399211933503075,66.0
187,56.586205004235026,3.418326873277201,66.0
188,63.54964037711562,-18.85357451531541,66.0
189,53.19992521099603,16.150223532608393,66.0
190,66.66627380327412,9.100566647114901,66.0
191,68.11472474287085,2.3396774158743137,66.0
192,66.14856302161246,-16.46238502896548,66.0
193,72.50763322559776,24.08723919876625,66.0
194,70.97999065138917,4.7901312956472974,66.0
195,59.02041134463717,18.381931319839513,66.0
196,71.0414478681596,-2.2949195573943033,66.0
197,55.21177279048519,0.07659713456710993,66.0
198,55.2881465945118,26.16281912506057,66.0
199,67.65950474129897,16.42891612138433,66.0
200,63.93528395842697,18.952888928158977,66.0
201,68.08476636236644,8.782871935344934,66.0
202,74.04822571774409,7.68316576396106,66.0
203,66.64226177532241,11.689245985988713,66.0
204,71.9040130814875,-3.292187133741683,66.0
205,79.32798857834715,-4.63359002577875,66.0
206,72.14341250170477,-3.7488177838822683,66.0
207,63.202414596496986,10.331218611037766,66.0
208,63.70023908453642,11.024090135005878,66.0
209,61.36347744173047,1.571112089487221,66.0
210,63.12112562261553,12.532839783544084,66.0
211,65.99215503903838,10.790307739614606,66.0
212,59.31405623473705,-46.571592556830524,66.0
213,59.15994555115218,25.406125480989605,66.0
214,69.23012771960117,23.351359518283857,66.0
215,58.992574815618575,12.741007098450702,66.0
216,70.02990570583599,-5.478826215327972,66.0
217,74.47208206730477,-8.634635842528215,66.0
218,66.03064041011496,-13.432873431750192,66.0
219,68.99288395420139,-9.888254599640772,66.0
220,70.7971884515539,-16.512044897614555,66.0
221,74.57371248181809,5.903315474091325,66.0
222,68.45636272506884,15.17405465248669,66.0
223,66.5788462712496,-4.165354226312802,66.0
224,65.92251139286691,17.832673705640843,66.0
225,53.51345681662521,-3.029653942211274,66.0
226,65.50586974925231,16.774838462416525,66.0
227,70.58557884569942,9.314204697592139,66.0
228,62.23161773211001,12.636757048966684,66.0
229,56.755924761314375,-6.653313281158033,66.0
230,58.691045216443044,28.566267163847368,66.0
231,56.683796685445316,-22.38558123943929,66.0
232,62.008919663288005,7.60196846342528,66.0
233,69.58674715370088,-7.706967656325267,66.0
234,55.673588017240846,17.586701862688155,66.0
235,71.73686075280277,6.482625391161456,66.0
236,60.85150826091824,26.227767110176686,66.0
237,50.60724034602358,15.30856569054944,66.0
238,53.771130169411535,15.874019839528575,66.0
239,62.17991245800722,-5.85016042118502,66.0
240,61.251819155540595,-18.853573774417633,66.0
241,53.143689409422116,9.565569757485706,66.0
242,53.84457780219407,-5.927485270105503,66.0
243,59.65240467539086,5.613047778640158,66.0
244,74.11640727877311,8.837942440849428,66.0
245,70.14436750191669,6.827471007498222,66.0
246,59.461668862252424,-15.268460508292048,66.0
247,64.8102502499124,21.813753522976082,66.0
248,71.7927160753116,17.323282335188043,66.0
249,80.4392339383432,9.859342549304198,66.0
250,75.55113529250883,29.231847078456926,66.0
251,69.22608116532788,34.59656433147454,66.0
252,64.36565214514881,-25.7445548222586,66.0
253,63.42541169615555,4.092635502119603,66.0
254,76.97797130062,7.1291623087518685,66.0
255,66.50294937155873,-3.641547471300024,66.0
256,73.15543454333448,1.861019619978408,66.0
257,52.34941177342513,8.752879271495548,66.0
258,60.31018635310202,-10.154727385897303,66.0
259,62.15378946401498,28.579348559268425,66.0
260,65.27674683599415,-8.060727535819769,66.0
261,70.95584591889349,-23.88901258621854,66.0
262,57.810423733590845,6.783018765862503,66.0
263,62.54135085436196,14.08896405461177,66.0
264,68.6282912209613,7.839775051171472,66.0
265,65.38134186951795,-33.18264218764043,66.0
266,58.97272959204484,-27.43747228193216,66.0
267,64.89511348904165,7.013454686198428,66.0
268,68.77890473369136,-1.8816556950887664,66.0
269,71.22591871246362,-14.41749930856016,66.0
270,52.63938824474451,19.713433067414304,66.0
271,65.75928710493608,19.964317153118568,66.0
272,72.11367177128632,15.043162215206626,66.0
273,62.69191294915202,-8.118661547360576,66.0
274,70.24487808780393,11.711600391539061,66.0
275,63.88911058869516,17.914719408246903,66.0
276,66.99197819764234,-5.4901352108326495,66.0
277,70.00379929815917,22.33197860627759,66.0
278,46.558810458584155,0.8775852722144233,66.0
279,79.47541432140714,55.419623618615596,66.0
280,69.76138677955198,20.07539442045109,66.0
281,62.18541000631274,-1.7176267935773843,66.0
282,57.616523096172536,-4.726287784674337,66.0
283,71.8404780165434,4.795678025507874,66.0
284,57.655021969293514,-0.6140999206951951,66.0
285,72.17959202265902,12.189903363546957,66.0
286,64.0087245938248,-22.778806850510158,66.0
287,65.91996492303453,-9.478278236719275,66.0
288,63.574893286400545,-16.16109654814925,66.0
289,59.77300207261763,-11.521797976509138,66.0
290,71.38605200420152,3.664749534296283,66.0
291,65.02013701831704,1.030683656044196,66.0
292,57.21924257933814,11.699130467786972,66.0
293,70.94174227363008,18.300081480631807,66.0
294,61.88292556845024,19.398595602298975,66.0
295,70.9942320900565,30.231652841034194,66.0
296,61.98647655687062,8.323094776834926,66.0
297,54.95091854316726,4.976125601397738,66.0
298,69.50201457999997,3.7687561549464696,66.0
299,63.58355922339368,8.27526820393096,66.0
300,63.17695141329093,-17.339924290190755,66.0
301,59.31928079397075,3.905973367112792,66.0
302,62.339322835482164,12.820735903906378,66.0
303,71.04050761421922,-25.536800045764426,66.0
304,72.18295690233127,15.569665561896556,66.0
305,59.11339905994183,-14.250746547045633,66.0
306,68.83970934378735,22.097299850492533,66.0
307,62.593304500380185,28.36330353328853,66.0
308,62.71999275834671,25.54657462328346,66.0
309,63.93683070095109,0.3404652383685267,66.0
310,69.82480715522433,18.38300435896736,66.0
311,63.22161043399783,13.868431299518384,66.0
312,63.99205394167872,3.9004815694866655,66.0
313,64.98325385330496,-6.473268710023229,66.0
314,57.90775130804482,6.629664526774885,66.0
315,73.0749255420085,-3.1432661734026635,66.0
316,60.37560180966719,-2.973759927308012,66.0
317,61.241015222338206,24.998401310301166,66.0
318,66.24863017445017,28.528160626959664,66.0
319,61.11918081820223,27.134247662699615,66.0
320,51.794120964676,16.16293687065776,66.0
321,60.85915959241922,5.035074337159538,66.0
322,47.961415686623795,13.640024799106309,66.0
323,58.27004510915428,-3.2553597284705695,66.0
324,62.372936336524106,9.769475066587571,66.0
325,64.50895729004381,7.7129559733294,66.0
326,76.24301868812837,22.41898484997561,66.0
327,66.35952777513329,20.926434474685685,66.0
328,54.83014209893493,-6.95822226779581,66.0
329,75.63583717329196,33.62044181129301,66.0
330,69.25580635120832,6.710031558190436,66.0
331,60.67612309964509,-5.137098738910842,66.0
332,64.96358614475528,-5.316979583249415,66.0
333,67.48669622833224,22.972368079178807,66.0
334,73.10686428163874,9.045341821107428,66.0
335,70.59913375524393,-13.017781099110724,66.0
336,76.7690221935363,17.920854999765265,66.0
337,65.9859140731567,13.927376954305238,66.0
338,57.22985749406901,31.59149804367095,66.0
339,52.986616844962484,-10.000646912687262,66.0
340,69.78623735502194,-18.384193245068044,66.0
341,70.97054036017516,24.684555781170985,66.0
342,56.980140423990754,-22.37532863995317,66.0
343,55.53836728095075,17.36734682084608,66.0
344,57.4691789669457,9.484169352157314,66.0
345,65.91813376386743,-6.355539686704876,66.0
346,66.43647117413502,-6.175361486663807,66.0
347,78.20659524136954,19.516990119748712,66.0
348,73.40884687979371,-1.652373761322412,66.0
349,71.0237112849665,19.95730500744824,66.0
350,72.09778414138539,2.562566823810226,66.0
351,66.1878666696641,22.22695863210224,66.0
352,74.71919080125997,10.980068245392433,66.0
353,68.2929762115003,18.89669706166179,66.0
354,74.25557240383766,19.052783480504544,66.0
355,61.72399110611855,2.4689623640656584,66.0
356,62.19934448684359,8.823274833007833,66.0
357,56.19887505270749,12.519446709153748,66.0
358,67.92869998693754,5.488915532827733,66.0
359,62.42078728336911,17.132580587215813,66.0
360,63.23963036772372,2.074513421907949,66.0
361,63.52391313062639,-2.739901405301775,66.0
362,79.96782020602855,-20.26125465032703,66.0
363,49.76877350196226,-7.596552984135123,66.0
364,65.62307272566632,-36.1935995432607,66.0
365,69.29111310267923,12.856570820443967,66.0
366,70.3871070627717,17.897695725764542,66.0
367,72.23239627054683,9.521658690064907,66.0
368,66.97014129039971,-4.4070166877018835,66.0
369,56.893586980562645,-14.010542993982472,66.0
370,76.0978892021459,6.375958214409867,66.0
371,69.86186093828805,-16.35655365999798,66.0
372,62.66694409053286,17.679581538110753,66.0
373,67.52844318986156,16.190073880370047,66.0
374,64.05412661718421,28.99658542222461,66.0
375,69.17658245249937,-4.604051578122183,66.0
376,62.2913943847502,13.020998869863975,66.0
377,62.926408415970066,-9.01715938874726,66.0
378,57.185573067752735,-19.63306619174524,66.0
379,71.52529664064079,23.021860747246954,66.0
380,83.21949268677706,4.880481166239423,66.0
381,76.97198507585681,11.783173544865868,66.0
382,59.233686881740915,-9.456456000256434,66.0
383,59.67822958785562,-2.983145576573059,66.0
384,65.2125043682273,1.259594713837756,66.0
385,59.80328227647702,-14.906179396239708,66.0
386,69.73747812484699,-3.393223089732718,66.0
387,62.47546334218747,21.328215763782612,66.0
388,60.34725647428638,28.750787202922012,66.0
389,72.90383040972576,-15.881415100785848,66.0
390,64.17322329402286,1.3475043934988742,66.0
391,67.08098167884293,17.39652464810527,66.0
392,66.57175626945181,23.679232039765623,66.0
393,62.20964113906188,2.0170642885121968,66.0
394,52.64273471175632,-17.58615215566153,66.0
395,68.1496622385488,3.9659677243627485,66.0
396,55.261838915614675,4.614678020004442,66.0
397,65.17222781169497,16.53130591872293,66.0
398,64.76110585029544,0.8211249284428703,66.0
399,61.89763459538532,-13.887353823562997,66.0
