unit_id,HarvestBiomass,PlasmaCortisol,do_FixChronicHypoxia
264,-2.953391538232345,41.16744452595934,100.0
265,-10.164130253886002,22.457790828351186,100.0
266,-21.914172113058616,30.95510129408089,100.0
267,-7.554154281909099,48.41345943089715,100.0
268,-7.324797901593235,37.003565711982105,100.0
269,-9.768627453183647,33.81360376377101,100.0
270,-6.9449005367432814,62.635378934162304,100.0
271,6.368513408878474,41.83675838214853,100.0
272,2.8757037524728233,39.815449659252344,100.0
273,-4.105903056605865,43.38751192258112,100.0
274,-5.608850675379561,45.228711269558104,100.0
275,-11.699208408223276,53.6169838232187,100.0
276,-13.385124697346832,42.712165878078366,100.0
277,5.114732892587426,52.460145094323664,100.0
278,-7.965910306729584,52.262868275149536,100.0
279,9.348368787406187,74.32663977388957,100.0
280,3.5508831425440075,47.12609524326198,100.0
281,-0.2278897663119076,41.0217271395694,100.0
282,-9.486908528864014,50.94693614843992,100.0
283,-14.2480685215699,48.99466289512146,100.0
284,-16.423106411753448,42.68094487969716,100.0
285,7.351441457405468,41.800622549717595,100.0
286,-1.2125043487200866,19.893353172673663,100.0
287,-27.760073631791368,36.67416900210287,100.0
288,-9.060332521116976,32.847303993346465,100.0
289,-0.642265947239792,39.70681529286087,100.0
290,-2.403809663690734,38.66782711500233,100.0
291,14.13068442607353,35.969230747514786,100.0
292,-15.746162378457846,54.01367080641048,100.0
293,-2.6090855560641923,49.30988179923915,100.0
294,-14.058063333797776,57.092571806471895,100.0
295,-4.254759444559934,67.32273951337828,100.0
296,-13.956074163218817,54.84611963802034,100.0
297,-17.152930766285674,55.293559827344104,100.0
298,9.10699955502988,26.662142941726504,100.0
299,-20.778628015095787,54.788672155232014,100.0
300,-10.723118367762783,33.59123035905513,100.0
301,-12.506389317865928,49.00553526695879,100.0
302,20.80879015288864,32.411310013754836,100.0
303,-14.60256670020598,26.009355956919325,100.0
304,19.825143578323697,37.49933243348763,100.0
305,-10.866018447523524,41.179751175905025,100.0
306,1.6764596114034758,54.14453421470601,100.0
307,-8.336394582537565,64.8662597652385,100.0
308,-9.626698419437137,56.79108624315714,100.0
309,3.904984065037907,34.2616823385606,100.0
310,10.627107158101657,47.740365898206484,100.0
311,0.39601431603407544,54.220664187621054,100.0
312,-16.030938399123144,45.30614065672697,100.0
313,-12.380650389816903,44.50954634079213,100.0
314,-21.958692353971905,55.207276690609135,100.0
315,-14.948339307320103,36.52551998743024,100.0
316,8.723296952346352,28.946799153722846,100.0
317,-19.234300498019792,66.68441444105815,100.0
318,10.05464940800851,62.32639754066682,100.0
319,-11.967242468302619,62.59345097038672,100.0
320,2.200093167061746,49.19519703080921,100.0
321,-18.218144962464493,42.63969157746059,100.0
322,-13.291525838490085,61.48634809993055,100.0
323,-14.691963048001448,48.90474222270605,100.0
324,-6.7445853596431675,33.19501327025692,100.0
325,9.32266637073426,34.61047305748017,100.0
326,35.34965235036605,32.02824890613372,100.0
327,-2.447320726830779,59.7048738926596,100.0
328,-11.970081191928454,34.50985133024244,100.0
329,26.32384709915554,43.809162156286106,100.0
330,-14.280539750065998,46.09793978307232,100.0
331,-6.111691789884257,31.040783253939342,100.0
332,-1.978716370871763,33.64939912242788,100.0
333,-13.27505464216716,56.90154530478268,100.0
334,-7.2048675393941535,37.17258350161263,100.0
335,-4.452979380077055,20.134429062884124,100.0
336,12.380361952688176,22.815603293661262,100.0
337,-8.820241322476418,45.15118146289474,100.0
338,-26.928821987491016,72.881383010372,100.0
339,-13.06006773749633,43.85384700522455,100.0
340,-7.455005637230391,20.094623066956515,100.0
341,8.138104718890093,43.49126340443559,100.0
342,-12.00197563220888,31.085779954485652,100.0
343,-16.282191986018066,60.98785430783132,100.0
344,-20.518756114584086,54.47739328483381,100.0
345,-3.650717716450075,38.82811409604394,100.0
346,-4.4985004510983675,43.469378218650185,100.0
347,25.086390268098654,23.840269977610014,100.0
348,44.200001467330075,6.647748561497374,100.0
349,8.678256945359845,48.2657682161022,100.0
350,-10.060104960491238,35.228092391070234,100.0
351,-8.788211751324408,64.02235708784586,100.0
352,-2.02467124383171,43.99035837093719,100.0
353,-12.52869315856477,49.278689680201495,100.0
354,15.52268055442283,31.278434068967563,100.0
355,-5.8564794236156414,44.88555119273613,100.0
356,-6.988438651277945,46.87105816577838,100.0
357,-16.379690456865838,56.672347210916314,100.0
358,21.484686052956956,31.498209423735755,100.0
359,-21.486558044590012,58.4042290405702,100.0
360,-17.233881066451954,53.114172882927846,100.0
361,-12.001117177498475,47.90649313662526,100.0
362,47.205576456943334,-8.450278427731568,100.0
363,-16.717187119516414,35.63010783126037,100.0
364,18.02116517085985,-5.676827884209963,100.0
365,23.59792246019456,32.005659948359515,100.0
366,-0.5950428424286325,54.49957566124313,100.0
367,5.994880819281713,46.291907557341034,100.0
368,-8.415032490561678,46.61996577100723,100.0
369,-5.8796278384450344,31.466273429030878,100.0
370,18.7911665788022,21.803142379509914,100.0
371,3.9629607537400178,24.05719168416625,100.0
372,-21.36184808357528,59.39570365031909,100.0
373,-14.236432796704285,49.807238152855604,100.0
374,-14.014969331234722,72.72285112436779,100.0
375,6.891685728772669,30.958801517102565,100.0
376,-8.840480816972331,57.24180648848323,100.0
377,3.8918689215191495,36.51770771959016,100.0
378,11.497583711071599,29.955882542058273,100.0
379,-2.3243613728968695,59.69720980314386,100.0
380,41.027901895887865,9.800302650555727,100.0
381,8.0580661851877,32.38223450901984,100.0
382,-6.48159737703574,39.40744811675688,100.0
383,2.448074052857363,30.790303061368277,100.0
384,1.4321132833775934,37.457613922278476,100.0
385,0.086073349885325,26.787209355029177,100.0
386,15.360074402148173,25.47409887488761,100.0
387,6.439023876315373,43.61781938375683,100.0
388,-8.444945573868518,64.74427275652712,100.0
389,-1.4156384973252472,23.421003891503716,100.0
390,-4.774987710104635,42.251764865561604,100.0
391,-1.7937924191559835,55.00626458132005,100.0
392,2.1204804189794846,43.83008189767699,100.0
393,-5.158999058594611,48.12639443726813,100.0
394,-24.83525118530986,38.41126852372367,100.0
395,-7.851021606291816,47.271103110769054,100.0
396,-10.855392003657137,53.32125045171218,100.0
397,-9.718966067192667,57.45454918667875,100.0
398,-13.734654647622584,49.012821052059444,100.0
399,-10.772085699404663,33.66313650240431,100.0
