unit_id,ReadmissionRate,Creatinine,Sodium,LengthOfStay,BloodPressure,do_diuretic_titration
54,39.72569267020166,58.43791547274441,49.687056004335986,43.54509201636805,47.74692583191574,25.0
55,45.58486686466373,55.760678849341794,57.92169265290625,47.395712921012134,21.717046108346604,25.0
56,24.274909743908555,43.30387456314415,49.847797988196334,28.481505715142365,54.578726251661,25.0
57,40.61926989704724,58.75101842546743,70.803399012406,36.357906578162634,43.46701929321513,25.0
58,46.0331524160891,45.87644216263188,49.56441027562317,52.496036390100116,61.069766521806436,25.0
59,40.09994911059915,48.764584904316735,52.22029632297013,50.58567234855836,40.11842142302137,25.0
60,31.017772324217916,60.67177768917945,30.218021511983014,47.95199146494455,56.33244468677136,25.0
61,42.7147890004793,46.75766078096317,63.50648828710319,21.409262878989303,59.51021952835125,25.0
62,56.49737729045002,65.55181414086977,55.62351039868096,38.29745988489471,41.05277067023865,25.0
63,52.46942634932116,61.20613314579279,45.03482071391551,44.453375983473485,45.24413123547178,25.0
64,46.11584409661721,44.54909372100479,49.904823720033406,46.55112269316466,45.34597106911168,25.0
65,25.293630061043327,68.57252872259406,51.42696632891504,24.23415176015386,58.50926899916461,25.0
66,27.285508385657007,43.21887877776937,45.07699291979962,32.86937003202115,36.09819432665767,25.0
67,53.357502265403575,38.428347282451774,56.56478998203339,51.591124421027914,43.62568318710037,25.0
68,29.002172994895524,25.50267598506436,44.3192761482634,39.83638915431038,74.58258404072829,25.0
69,42.79131047122843,52.876402625728936,45.0800389031135,47.599030912514195,41.57066319493498,25.0
70,36.7878989964294,59.28686070721764,58.946557870757985,39.85304135225973,48.32731317748877,25.0
71,16.958402773883968,56.61697538282104,57.158427967663464,15.686942099441694,46.84080629084917,25.0
72,45.98578209728711,57.939679458982226,47.67243595939697,36.87280190506945,47.1258994128758,25.0
73,30.839789346331997,42.700416383919176,23.46481997846076,26.449608760464095,80.9712944765792,25.0
74,46.060073556881804,23.256571793535947,51.553386160357455,45.616852504164484,81.4851882833242,25.0
75,58.49710219643211,57.56119151946273,47.04774930171247,44.988001151695826,49.31472459454824,25.0
76,53.82193609233712,49.00987751164515,50.279290167410956,36.81451047030455,51.40923467733347,25.0
77,50.144446107807155,55.04885542996814,52.08380701627722,34.92664980673206,51.22151231670515,25.0
78,49.8728177232507,51.3191448300007,38.4923264279252,46.59517506035864,53.65924078967817,25.0
79,36.867707241702185,59.2545136888567,57.59871278247725,39.14633154400575,42.4281157390054,25.0
80,47.82056444926277,67.16768073988375,65.13731181237607,42.01945334608571,54.48630213629326,25.0
81,55.13299087227913,36.72653319637834,41.90682290249019,39.3087089003569,45.08884087108613,25.0
82,47.407483950573756,58.38387184025226,61.07607673173898,48.76957729555249,65.85186752661842,25.0
83,51.38420915741306,36.30722000525529,54.94304890674647,38.70836940835788,40.2662659173747,25.0
84,47.14941776344955,50.88633244152796,48.76120190379865,39.77724339684598,64.4253560610508,25.0
85,36.047506923581935,69.76767075841045,51.46350869955417,36.93537126055976,38.78795729267251,25.0
86,43.90377305100155,48.71619598394771,47.52729056027156,39.75680204065486,46.096215858047124,25.0
87,28.8187971936065,46.181467272826794,47.211651729187004,54.791853453521234,72.1721423257384,25.0
88,16.279338517143252,57.643611257446096,49.262036844216404,28.27077670519446,61.257569388901764,25.0
89,31.801889534195993,68.78965185508251,35.57822208200159,32.29421740489456,76.55388719665245,25.0
90,44.37044382721394,53.727401116024986,68.42275684823915,12.066798860150842,24.381782635147605,25.0
91,33.02817570621629,60.556636243727986,28.407153082653295,53.057501615146215,43.08467456725993,25.0
92,89.18670723491049,30.868535336582404,55.99268049584138,64.23487376901764,56.99586209429067,25.0
93,38.907148935881324,42.52613123811776,52.303044632596134,26.747527758548248,26.093718627042573,25.0
94,41.17074358696114,58.26903243395154,33.31037573567973,43.484237360757234,48.66496534765213,25.0
95,58.28501589231532,38.67666803348778,74.23689530894636,57.06879830872548,21.493094800942117,25.0
96,28.842184010838658,47.971546245186985,43.05492930269872,30.850075743341854,42.018727604624154,25.0
97,44.229605105895885,43.87748518151843,37.50486337723808,39.67644577107944,40.4458779944569,25.0
98,56.362147380010455,51.51267691756723,42.33770170399147,43.40862651223944,31.031045821047933,25.0
99,38.48622151529738,31.551401983535293,43.5923665826814,27.225261195539556,66.53465066881259,25.0
100,39.62302455477186,29.42238278931637,58.34482592098024,37.1595683149795,47.71830084971961,25.0
101,49.17323428091204,52.83978387313788,61.57116624421773,58.16132953678798,52.07475844696552,25.0
102,66.98068964268309,53.28918803945587,27.547543768330787,35.91962837114105,55.021012919519286,25.0
103,48.192069063754595,67.05718233555552,62.94524229719035,32.63242621311416,63.27291199625933,25.0
104,47.25711176556589,70.37061974567995,47.98600874985705,34.750262062373274,49.7939251862662,25.0
105,34.52981606452186,48.17025731452958,43.086500096154076,44.93524242018326,61.94948109964725,25.0
106,36.10271516751789,20.89266566389515,46.268167525833036,40.23509056951532,31.22149866295068,25.0
107,44.41620542912215,51.55043514325856,52.64121991318627,57.32177058438163,50.287680794822954,25.0
108,42.43965433542887,30.230431594959608,53.87672089565078,49.78919484676211,48.61084410464183,25.0
109,42.11547156098911,37.26486222430981,58.097473880790965,34.9816707646293,47.882152735207264,25.0
110,37.76183325333979,61.503479796974325,49.5599808545703,29.14206818235182,50.17147412839658,25.0
111,23.454896570268936,57.715593998941436,52.390788563807156,41.69760576319809,71.70798948410332,25.0
112,44.24018435708424,35.85584852789717,32.67550480464426,26.038946284518417,64.4338042528758,25.0
113,76.71255744594355,40.10304179148505,42.517910182983584,56.79166568170006,35.7533420158728,25.0
114,51.65743056947881,61.874616885597135,47.360560706682456,44.26169585720609,48.46074417392087,25.0
115,36.6700083857873,37.71816731000212,45.911606945904865,47.06446871605647,22.68546095328156,25.0
116,40.540020884595606,50.548451081290075,40.43935698020682,50.25772610527007,37.59542100404377,25.0
117,35.308037484137586,62.23424343555459,49.807483864747226,38.16855489905165,44.32124654910802,25.0
118,48.99559500934176,69.75628436351249,39.3727297655301,57.00101947579621,61.07488366933953,25.0
119,38.107292562381204,46.35627809380595,58.725250101186205,25.28457157158595,50.89833116194764,25.0
120,20.16998941476384,55.757270634257104,55.503801634694454,30.640895156045037,46.740977169402484,25.0
121,42.00783057915945,60.21382000519895,53.122132822926496,39.700502039195065,52.09878101992738,25.0
122,29.428237656176215,60.06715316833912,65.72401575799422,26.878696838324025,41.21519275360505,25.0
123,34.64987491757785,43.08737198775777,39.18475555158341,28.118032182633304,54.026809947139405,25.0
124,31.077631781350842,43.93901028980417,52.27968086004324,43.35700856632094,52.23629208167671,25.0
125,26.8283531240455,41.3281917671306,55.653416222155954,35.17642162591371,74.92126716690612,25.0
126,46.06945072353404,48.31625237930042,65.07087561616925,43.908798503677886,59.8702783080073,25.0
127,53.522758207833334,55.198136530331844,38.2043213905099,39.60208991417329,50.83991572944644,25.0
128,25.02349919413639,33.956248847248496,30.090006291735097,31.160534393022417,37.432248743653965,25.0
129,36.269773183312616,50.73979481611811,59.5486274396978,36.95336728498809,56.20127450392913,25.0
130,36.1321733538742,50.61000098726565,32.298383015436194,45.07154549606083,39.163530196032646,25.0
131,46.054327620976984,47.493239976504604,61.52610597780147,45.31116373766522,60.0431732293598,25.0
132,31.639115447159572,13.518818106093986,60.752787257522,44.69869281707012,32.01622245540676,25.0
133,34.339575848438415,50.12265867935779,44.787093910336765,32.6129807350417,44.22235333122937,25.0
134,31.240075803925897,67.47135523844894,49.51706249822689,34.26281198055826,47.289673470492545,25.0
135,39.69136165072029,48.26377868604106,54.98571783659916,48.10577841562849,52.79470223075037,25.0
136,42.16174560394412,32.22886007783142,25.43666341558231,44.73883471959796,54.77887549273027,25.0
137,39.1012017566378,51.9927922244245,57.44196137140956,44.83448848170178,33.311541191605095,25.0
138,50.84320951623959,51.57828239324239,60.4673158555597,55.6638294567025,42.96546695293459,25.0
139,59.37323931855056,46.91863429339076,61.85054927728694,50.34226818024722,63.07549257686581,25.0
140,40.737789526044146,20.809062076358018,58.9955007115327,45.95608277723735,51.176444618275255,25.0
141,37.81903235234568,43.63948209378971,42.44656586837713,52.66487307567096,40.400019944656954,25.0
142,41.9173597323943,39.079246743191206,58.85194184544838,35.44241863393159,47.268997538758676,25.0
143,33.85921797068136,27.018817611445822,57.59724837888255,47.292581110981864,41.81601578079182,25.0
144,55.892960712356974,47.25120160318801,21.793797816030825,33.07232420170807,55.17755779078388,25.0
145,33.79274928930749,28.6720677600507,56.17718692044607,47.41649148447318,40.29535116436908,25.0
146,65.4187473056863,44.95215287185932,39.719338472848044,49.0179666415377,44.897255839987416,25.0
147,41.34242082358522,32.417416009168974,39.48728507496811,32.94111025593325,55.535488432730034,25.0
148,45.91289311561884,48.42886599888419,50.0747684556011,33.03351176507075,60.81618390270043,25.0
149,52.068587380746244,49.42197259214969,32.658350299795345,51.80256079933697,45.73702843855391,25.0
150,47.4987121163446,42.42406704148479,58.3088323272109,46.27906414286174,86.86124823993762,25.0
151,41.825259106104824,55.06651592110475,45.05098603424084,50.8695937210577,43.29038480434288,25.0
152,51.04795950028592,43.153283068054854,46.34956865057819,49.35499350867255,56.88555420678205,25.0
153,31.74510546365053,72.44613096376116,61.25636471272868,34.00294844357214,47.31124924414601,25.0
154,48.485321965439226,41.24266400203746,43.76482979878973,35.43796548559889,55.98548705296001,25.0
155,48.96295982108513,61.18733966085319,55.68902339452623,30.601938775490048,43.522363803249846,25.0
156,47.68489838474323,50.062369271997554,32.25856243775196,25.559458260176648,72.22926332506235,25.0
157,35.23665109598231,28.03196598150575,39.47191151631728,45.24658732502742,44.070626186511646,25.0
158,31.966576722947963,59.311030618365656,32.857338579759585,31.820193506495947,45.309733872775126,25.0
159,52.071748594514844,56.50653323353846,62.1840407530374,41.10635005685169,51.42366832926746,25.0
160,50.78912365312547,65.79018475764704,52.0620491214686,47.03479483702607,63.27297353793968,25.0
161,26.92661290808539,40.56751206563145,39.193094307375375,40.541290605748145,58.405169582759655,25.0
162,40.64363059180128,67.8268119569758,65.57777321543058,40.47615647549821,44.58467639551284,25.0
163,55.06856565798258,40.72057648770996,44.03067378267074,40.78757048564285,43.38000656148006,25.0
164,52.432362163567404,50.093708016130336,45.12248630848448,46.48292327790423,60.16747065501392,25.0
165,51.02128841788889,44.994993730425826,53.05151683015022,41.179928528523384,45.473675641541824,25.0
166,22.254567013922497,55.38155012280358,47.947613074343174,24.75996502033912,43.39511952348427,25.0
167,39.42031129566912,41.97334756108108,32.92791060423977,31.528579681367408,65.32764971625015,25.0
168,35.22245430530941,53.57204309250287,32.50352353297802,28.073301499991917,62.16701776096867,25.0
169,35.926438563573804,62.185447177877165,42.32794487370719,30.23667204017821,59.23324537804676,25.0
170,54.661988868947674,74.59981772988063,79.4457526072853,52.02090822095962,53.308758002538504,25.0
171,48.57862411833383,57.251684615504246,49.25938171805507,34.60986071827805,68.2378577357069,25.0
172,30.907884784393396,63.94369388486833,64.55266222777077,24.022873927743873,63.71143882636873,25.0
173,34.28463429521771,25.712154374109073,57.81610008042284,47.43031909106728,67.97474793372544,25.0
174,37.969560985973274,34.695363605542475,69.24575743600978,42.899472985233956,23.407982393364442,25.0
175,32.09465898908021,58.05120013199712,46.23533316036409,28.633574467361175,47.021181086062235,25.0
176,40.963520377686066,40.37549320589016,47.918552117606126,37.95716397573892,45.39696014495859,25.0
177,27.673320665414707,26.62814283415909,30.790759618334828,17.71125194288948,20.457774463760572,25.0
178,37.290380136549715,57.45187477226703,60.52331921101005,47.006690486357094,39.81309910655172,25.0
179,49.83190413554831,71.31033702480767,31.610463402189556,57.791527056682256,72.56817458111426,25.0
180,39.01138721485841,57.29349491096352,40.29517621948537,33.727527570978026,46.30723225036724,25.0
181,56.688551702415786,43.44077688848168,42.919939263615454,45.37452370992887,66.21391691567185,25.0
182,36.96145818488536,43.46978193468485,31.652969360247837,51.37242861237467,37.675806459787765,25.0
183,38.09313032450762,52.61248600204576,66.6784657762896,42.476479971271104,52.38742949866213,25.0
184,41.345348874532455,62.30993618829083,66.02247113721464,48.56487981922305,28.533076974731472,25.0
185,34.44550015342797,59.0162950693755,41.73683008658004,32.875781624317426,46.15250422787043,25.0
186,70.08722054748154,36.12868386506412,57.8544030379734,39.58973246916565,67.74746659680002,25.0
187,48.29954565266177,60.24388503751546,67.96827009358566,39.79645534872456,40.40107949686051,25.0
188,45.90977060019097,31.888584377102514,39.01196810050364,29.965621441653106,56.81527647956389,25.0
189,72.04597110935545,37.82554348112712,72.6948406452466,41.24873048298627,58.77962904963137,25.0
190,36.70776439317267,42.816161602832814,67.53442131881344,33.442001741375215,45.2914763462638,25.0
191,51.18105389222106,66.43000637877455,51.98669169609878,42.45031364797508,59.861167344376305,25.0
192,22.395248278147008,35.289283577829245,53.344251195072864,8.195427289163103,36.36173729992377,25.0
193,52.63750567953603,52.74623564805046,40.43862961706856,35.86091330111578,58.78812896699956,25.0
194,47.35215179757779,45.826923390599,46.806835704928204,61.4157657820236,51.746321934944724,25.0
195,26.141681387178778,74.8450741432384,55.02897402865947,42.7828475345123,30.181075365213346,25.0
196,52.66182607449866,39.283697613093565,44.6420683252979,59.675781916742125,29.93241309154066,25.0
197,44.406945837751785,37.99516771000819,37.26564067486253,34.083937083908054,44.22946055557585,25.0
198,48.20085758346465,47.051206746787265,49.53242890627468,32.94284072274843,25.783646174899044,25.0
199,33.459836326375225,47.73891580893917,48.463473823148206,47.23216538424149,52.46398614438823,25.0
200,41.95853220431105,55.24314784181406,40.32748924222414,47.28660167944655,42.34408547279961,25.0
201,31.986351495796125,49.29267664847237,25.280582982199398,36.8051710817503,56.64439301656663,25.0
202,53.3008623731727,20.96401417255517,70.47534289713673,46.02844046747742,69.88733426720162,25.0
203,19.57241472415763,36.973944867070216,40.846345941496644,26.797868530772973,77.2946042320835,25.0
204,38.38967030954849,59.44700351362003,48.231992564642496,30.182016541582698,60.890546004766676,25.0
205,68.40504560379631,44.328877721700756,50.16713090166423,57.597054969227656,42.56620110372568,25.0
206,44.119678416369894,46.17935427047433,26.893265470304293,43.01407559961986,55.11962018410495,25.0
207,26.633965190748107,46.52683920131656,77.6343945386623,33.343072752977704,57.45781336287019,25.0
208,35.613371556289444,47.28202087842853,56.855012121701506,38.21891122889881,58.10394303998159,25.0
209,25.446187558290113,56.62290581457492,54.008085470100156,33.880017562211634,39.72928973663985,25.0
210,31.361188555663603,40.578192358937514,39.888836655096135,33.291874727856175,52.05665833147173,25.0
211,29.71904781954465,48.12493992946892,33.99179664090913,24.71501549434869,49.11538716931529,25.0
212,51.31875963649063,36.332724146395215,57.3548599095841,38.94496079074129,32.711632001450845,25.0
213,59.64674788690025,49.59379363582226,37.97343633242881,47.62961857837893,47.97283051684178,25.0
214,29.99029026655984,54.12885040079043,54.97824255401105,32.44704910095019,65.55748248124944,25.0
215,31.590091882459895,72.71353300052795,49.9418291979435,38.366213151817874,55.25865708248753,25.0
216,47.37121978819386,59.691626355911175,41.30580144044046,48.87052640252796,69.43069565710853,25.0
217,65.36126681784312,32.067121674732306,68.7470824321157,67.49698258193321,24.46036998864061,25.0
218,41.62233010060129,21.234825738784835,37.61064380969471,39.70594800791447,41.57488018942234,25.0
219,35.247708346046565,33.37533381424993,48.85331093185796,34.95946720286067,30.10666284324666,25.0
220,35.28092850758628,65.2188467889147,65.86910092170326,32.393777749065286,58.67926587473318,25.0
221,43.93006682326937,43.17319039833785,37.78364888333786,31.206307770715632,34.67083315818955,25.0
222,45.91550622463733,72.80331103418402,51.43483588120216,55.66837597966504,44.51961690537293,25.0
223,36.585835366592946,43.27444054012952,56.85094760025161,43.58075333098736,63.90834182859749,25.0
224,32.34459460679905,61.468935302728845,38.89533962644688,32.779194213462404,56.54575446465472,25.0
225,59.82476195742625,50.37234401176367,53.78326543789808,45.177237276520785,49.70853334415431,25.0
226,33.14247462101577,43.15577323189617,47.55111783890482,39.4679963568342,52.26527680852324,25.0
227,45.31531809656443,34.122241837365344,74.75207041150759,46.78543684026799,49.88421133432923,25.0
228,44.614180514406144,51.1956045903298,47.73494871670353,55.50196794312492,72.64280422952704,25.0
229,68.44117988271888,38.62549166492099,40.400253086053,49.592839976809074,39.723754885834076,25.0
230,61.10742290141222,54.55607051057447,35.52613766530469,55.59456274806497,54.515572963523795,25.0
231,45.40469133648037,26.76002959728549,36.91748263603307,36.29290290523968,56.72005940654522,25.0
232,37.60835780906469,44.898261653396645,41.914188241871756,38.95038119901411,57.11079232674751,25.0
233,47.26180349430508,60.40615630273944,38.178106047300886,51.3941638634998,55.908607993448186,25.0
234,42.465919836887515,62.89105652905175,42.37677030104977,10.84971314473204,55.55779391794245,25.0
235,38.66394239108752,38.658680852538716,40.94641765757987,26.313833496503705,61.8837503432813,25.0
236,52.74803164569354,45.88663287983207,71.39400782958971,38.289975463536265,48.380963517554534,25.0
237,70.79831416953778,48.819036823513045,43.751041413162405,38.33872849827853,46.25505243211711,25.0
238,69.3500813195287,32.76195644385071,40.50913091747235,42.40598958064759,15.756327929734434,25.0
239,27.039552593009944,65.10417859529483,53.32627750423503,40.34058185429563,46.401286543401106,25.0
240,34.603785213775915,64.50367837183803,53.71582595389719,37.66594353995252,54.54544529824071,25.0
241,54.102511324348576,40.96235312277751,68.04662304729435,28.371951072115426,54.23097215762425,25.0
242,42.40690456443399,33.90717719788386,24.726621356311203,35.578625462944906,51.69958400804534,25.0
243,60.320957866295736,43.66758509242031,23.45292364972223,56.61197112995019,80.38648262153103,25.0
244,64.26821092768957,62.84769025800102,54.66346894638309,54.50820361051665,44.994539517544176,25.0
245,41.03392483840642,70.68898663108371,67.17766150014793,38.606561263042636,49.05472278946254,25.0
246,50.33892259755276,42.681893702254435,30.315983009235495,36.125622967133495,22.398109116558004,25.0
247,33.69364941217369,44.00208429248235,51.02455463849007,23.310607573956354,53.501506513484706,25.0
248,37.56899783582992,41.34166049652163,35.99592241069496,33.04880653634141,61.58159490822459,25.0
249,64.6163091520202,59.58209334266417,48.004901183240705,34.019496928850494,47.274640890695125,25.0
250,53.40720784552361,51.62584334462714,55.96270437553593,48.06384261004276,34.061507854284145,25.0
251,31.179976043111445,59.4805643215892,40.45191894962702,24.45559105160064,67.70187852838721,25.0
252,34.659986115107436,48.61369748659932,53.29283126850292,30.725787671443754,46.692755354888455,25.0
253,43.29816645457366,58.0583269685992,72.78103914952933,57.35723901136391,59.32144962611013,25.0
254,44.109469941893096,55.394697113876305,52.671956810403096,32.137892633370974,56.40804391126657,25.0
255,47.866931918149106,58.97764010807357,45.24181820382917,50.830854013306926,23.346847587752528,25.0
256,34.254434249335986,48.400744374605026,49.11708580467764,45.71624237085558,82.91092087076916,25.0
257,67.33879747661591,65.4680981517372,50.972906833930224,50.85844655173052,39.83134549553263,25.0
258,46.279598228811004,46.22112664902839,51.64198983963093,29.43063222679996,55.56944164100847,25.0
259,36.34489862114972,43.94226615625361,39.49180178992604,27.70764788778284,47.950698565013454,25.0
260,20.854569546406623,38.00345524448589,48.913082023167355,24.773258785456665,48.47480949393177,25.0
261,28.08789618262836,35.12411172285173,43.963764631022755,21.643422987295732,36.43575401415656,25.0
262,44.50324452655417,55.64973929810213,53.50888962047794,41.01491854777826,56.431266555709094,25.0
263,48.71635826053791,36.2697640180843,52.14717358868355,32.230660677189626,72.86733417011538,25.0
264,52.20906983745541,50.72931279977677,40.78154437640412,47.574528388751524,66.56900510817431,25.0
265,25.28269728720778,46.52783472930794,69.5108767020299,31.162799365277365,40.474914400795356,25.0
266,59.983846734447624,33.07080208838264,55.41819852856722,45.12672514602831,38.8998839747832,25.0
267,31.378084700851318,40.57505308425725,40.726860025585864,40.184340084071785,40.59364199597985,25.0
268,35.49160304817659,37.50217878320136,44.21174790265281,38.27285275321696,49.28914768093813,25.0
269,35.558666038966585,47.96619324902599,39.69670841912866,32.2162691676178,61.65680684033773,25.0
270,72.93311814648374,74.83331349498633,14.767377508378708,43.96042192607984,61.37231680036548,25.0
271,36.35046742100113,53.49655160466315,49.63911408795481,44.18074530850123,72.03685975221458,25.0
272,36.041718959860034,31.298126710134703,67.41801305024518,18.57754615625281,50.92432003924698,25.0
273,44.00949353035547,49.16637946014802,48.880917363373044,40.007074738189246,62.116338940327424,25.0
274,34.991606426348596,53.912852645077265,51.803109093194436,36.25695962576214,30.523142170272223,25.0
275,36.64235404248458,49.90736219687715,49.41134350043952,37.556512911331154,28.45159988016577,25.0
276,37.050781137460554,58.45066499779566,53.58660092440754,52.80771414427265,52.15887152262058,25.0
277,41.35873274149615,49.43975263651501,42.08792654147585,41.070417833428586,37.31608984914482,25.0
278,93.81357138663346,36.5998635978359,42.10210131234784,51.06840339431648,49.35477094691231,25.0
279,62.59849838842665,79.00801356254071,35.11193408442138,50.98877971664024,55.42734704656605,25.0
280,31.836298462947653,50.20897546277381,35.867540203870604,29.06852163325166,33.994456809987284,25.0
281,36.5149889003353,61.93234485170919,35.91541844995424,26.71585333145973,50.40902745285093,25.0
282,79.54632046185579,48.008328465928365,54.368028463452845,54.54344224844774,57.887152414464474,25.0
283,34.13245676928776,58.92763222067236,27.934990893930596,40.47607945077783,52.173314081514604,25.0
284,66.81678561836344,52.77639377902919,64.51267708959962,59.376503519253845,74.04587459118714,25.0
285,35.20996221480101,68.052569622687,39.94727207920293,30.077396415226207,38.83618837124111,25.0
286,31.9157001055664,23.425946554946496,28.50703125866466,51.09526290683625,42.384208035809024,25.0
287,31.302819816558177,45.423370688618924,57.83134804714705,30.727360492571542,48.14917680738457,25.0
288,21.319529851029493,46.183577860218634,75.84007311842821,30.74238133183473,56.5271784250385,25.0
289,71.50869313205054,56.25916277206865,51.56303644237984,52.55729175685544,48.68588070790683,25.0
290,44.94603520758278,53.11599927452799,33.58985478925997,40.91145050696007,60.63045847207104,25.0
291,56.95243958672111,55.77618567029717,44.47408703266975,62.356083194183654,51.703888074072054,25.0
292,42.938169496849795,41.756010337770036,65.15952511161885,30.767871874876587,47.71880700093951,25.0
293,32.78336316091971,56.15425993215903,57.45196501771594,34.51480086518321,42.23774318675075,25.0
294,28.28321220169893,55.37885185374736,46.27401687630323,43.49592024108299,41.82117956731922,25.0
295,34.610982736772996,60.924173441591265,35.11212019024331,33.69490305952124,51.30171755124821,25.0
296,46.68415248415091,40.233880794642296,41.91167214059375,31.710640421830075,57.60794562813838,25.0
297,52.66901212784698,42.861154476072514,48.48819925622766,26.38627464054509,49.207136832475065,25.0
298,37.063184485056446,59.55690261401621,34.114881559661335,39.15267722334445,58.34404009910226,25.0
299,27.40634413165649,86.0013095919773,49.87312079976199,32.825366805896024,61.39004646862917,25.0
300,17.243924190430285,43.95816550278225,63.824772008667324,24.42184780902627,50.18751503745591,25.0
301,39.5256515348833,51.970406342605976,44.433635129246795,40.536173889446985,32.61556650197559,25.0
