unit_id,ProductTiter,BrothTurbidity,do_FeedWaterFlowRate
339,26.819316827214355,39.437459150780526,5.0
340,22.126018758302205,26.19896357389161,5.0
341,22.313751202993384,6.361377855977413,5.0
342,23.69128223673588,-2.8647617187428533,5.0
343,34.36966198057907,-14.025955825289014,5.0
344,28.179994691044346,4.261530454423124,5.0
345,13.25876532214834,48.09895881347748,5.0
346,17.46295579385776,13.66057078622958,5.0
347,34.08723492279227,37.88809229156415,5.0
348,31.489412479585297,14.102057016693552,5.0
349,20.67212074268775,-1.8747492130596086,5.0
350,19.9568167939178,7.137144191056747,5.0
351,19.070751201967486,3.715114590900562,5.0
352,26.49504837473781,13.105655508423192,5.0
353,32.7464191242603,25.385694841922238,5.0
354,15.125676634345774,4.834563005989292,5.0
355,22.827478748454617,-12.888194376741655,5.0
356,26.776876069265537,13.897610769800915,5.0
357,17.17985527762328,13.514060537008572,5.0
358,20.354047711506922,10.25201992072758,5.0
359,22.82333425426498,6.689390223156317,5.0
360,12.241922987878352,37.24311935626706,5.0
361,16.678245174021466,-23.34253312212241,5.0
362,22.334791401970364,16.663699448008977,5.0
363,23.48774780164208,-1.2928120440222148,5.0
364,17.932226100689014,16.145779643450812,5.0
365,20.060934391737923,2.2941007893463006,5.0
366,37.77454642644262,15.271860807740648,5.0
367,22.7298736690409,-7.4241666891127895,5.0
368,26.76033780242557,6.467285000260572,5.0
369,32.09867648825606,6.633673770128514,5.0
370,23.161555460438258,19.893267439333638,5.0
371,25.63108089787468,-11.110317283019597,5.0
372,31.190622381756185,22.664913062683496,5.0
373,11.471627203115434,25.405950250719446,5.0
374,26.06013417964017,5.755473992899809,5.0
375,14.789069464629758,38.168847462294025,5.0
376,22.737950285136073,22.663568785321086,5.0
377,39.21226782780379,15.700803705931323,5.0
378,25.37270528746789,14.147659974596593,5.0
379,18.584210706832824,17.75613337890898,5.0
380,43.034738170782454,-3.028969820232783,5.0
381,17.758132623968937,14.764178080748835,5.0
382,29.29044822637172,1.1844008271242394,5.0
383,22.01779503286745,3.5753988880983716,5.0
384,24.494130911534153,16.82397309619477,5.0
385,30.5345327157509,11.428200657675822,5.0
386,30.698001706011414,9.185025625077497,5.0
387,21.911979705820453,21.51704903102553,5.0
388,30.21093762789775,17.60008000539598,5.0
389,40.23525030493354,19.641570993946168,5.0
390,26.913118821495356,23.342943287985335,5.0
391,21.91948799431917,-3.472762185485358,5.0
392,25.999230585350645,-12.42791899767624,5.0
393,28.451021366682465,18.951718167333965,5.0
394,23.127518575849383,20.164478740529724,5.0
395,28.506337940197557,-2.5942849310239318,5.0
396,37.78176226783435,24.678291668207635,5.0
397,26.95587624125258,15.783798577919413,5.0
398,11.044059615560368,44.73740442853356,5.0
399,16.319343919554854,31.49221797620641,5.0
