unit_id,ReactorPressure,ConversionEfficiency,EffluentByproduct,FeedFlowRate
47,71.51631062428199,22.498668549237088,9.57365767931398,42.8952105048101
48,88.55337972456434,24.40110347228667,9.096150514143972,60.95348789799622
49,60.20220440211279,23.251084896557145,9.633109446029403,30.313065611472712
50,75.0422522234823,28.704545454192683,9.642347065753693,24.895720360875774
51,53.91905408791654,19.365186427074583,9.6621467276366,53.00925182915435
52,71.80972125953086,24.847125854849725,8.80304867665624,27.622166922904093
53,65.18272369779757,32.016854646788616,9.801634183723557,42.219882753299565
54,79.15003987717469,20.268915929065898,8.690798649508412,32.1169543276069
55,83.24186167136105,29.416816559413192,9.981785956790203,43.77152990016283
56,62.059234006436284,19.67433747362822,9.235162499902442,18.630089809790036
57,70.65428638663904,26.489855476441857,10.375332163946013,52.758014444659366
58,89.75477666815594,27.952734833005657,9.178441491455647,18.420225842827854
59,87.32347492663024,30.93312298938604,10.262741629462896,61.42121756079314
60,83.14641921080597,25.985200537749773,10.207818219627194,47.39526127123651
61,53.81402346895854,14.807245826095311,9.726178506870488,53.5308680425376
62,73.20012143757187,30.305799327118777,9.747919301099056,42.49984812642365
63,80.76064054542962,27.697585206178488,9.392057045201467,29.59449238587716
64,81.60209475635516,29.001666802353267,9.71117821894996,33.76727305766869
65,56.18348599294999,24.852566284086702,9.878365440127,43.42653738613666
66,66.01258276602036,24.877856043728976,9.413105545447365,23.156751436382418
67,87.35215449558268,25.6953110832227,9.515919497413744,56.45820161180057
68,75.40008875632265,21.988621113800672,9.13973340839179,33.79163894501185
69,83.39875681133788,20.17226389468314,11.044698403754301,47.36920111260319
70,75.0167300028954,26.689778121785444,9.412093762380547,58.19646210346083
71,47.40946986489942,24.545911744162566,8.840114848536714,17.841051764073164
72,71.50040969840218,21.71834299933625,9.950844786607378,28.60453438153902
73,58.58378490449319,20.903685465712748,9.373802300176115,33.08558812487049
74,81.70160861928346,25.456651141918023,10.253332956196177,53.10794580594499
75,80.14556967875106,25.977842841214446,10.297933639024954,46.78116321336279
76,71.55679180858003,29.11114718532901,9.451615103798161,17.812759714290465
77,69.39883477876835,24.639190949350656,9.217855403671969,37.6269537852826
78,83.66095500557931,27.111112330587208,9.309437939074584,33.86921131312477
79,74.02844004578637,27.726321174448984,9.78515176263429,32.1234187966668
80,77.36445263642618,22.571401905205917,9.589094935237934,34.69033651736398
81,73.69224229915103,26.2092572085511,9.122632701216812,39.658227123253546
82,84.66934529985369,21.78196393342003,9.862950433721746,42.46701085617828
83,73.16703161756143,22.914547476570107,9.260720088414548,18.389862740599405
84,74.40736851552015,19.397155109933003,8.2330415036747,54.6964362202696
85,71.55082725651532,31.592034644785286,9.816658897021782,53.353792278024436
86,74.96544166449479,22.142558138138124,8.512546793138197,50.846007250039264
87,91.82818146103342,28.40463435005464,8.724208205564516,48.922719506648825
88,60.66297676802692,26.13069809724659,9.16375868243043,35.368651256040565
89,65.89444321090296,29.32016538174164,9.939843129575499,37.58823044666035
90,43.085941740637914,21.314784599227483,9.231968544395306,28.58351631733223
91,89.31956756781905,29.959644282738402,10.069048035833694,59.911299678801065
92,102.3820664487292,26.234320625747976,9.346274096827882,21.56168581865051
93,59.9593196423689,19.605823322122145,10.377861181528756,52.13040045753877
94,78.71730476276548,25.06575494705971,10.248788517542254,52.07021090559594
95,95.1841888355266,25.550442696277486,9.50074600632344,58.328846242780706
96,63.991719220423185,24.898810780692084,9.016736333652345,44.72100257769071
97,75.24779336302761,25.51739482394588,9.389647964234301,38.511665683569724
98,79.03131325764659,27.22085905148144,9.990039102732405,43.052163642660915
99,60.5107001844461,25.953240106725147,9.373313183482749,57.28500125665384
100,71.81542944302831,21.434955783379536,10.46823874875381,59.435231305304384
101,96.07314201438587,29.596087458172132,10.267188679866681,46.72733228261668
102,70.45806674810935,24.03214859751813,9.661294017798136,12.649995463878712
103,66.37821011874505,22.087064448730775,11.008557209501829,42.124008807649425
104,69.22443959285646,19.338391785791043,8.855780482780391,48.810460766531556
105,80.70906413591464,25.966919749148108,10.123159180747676,43.3498628092201
106,75.23393344069886,26.223405204105593,10.386539968945906,39.755960218565065
107,95.02177265397812,29.6483039761636,8.990957127262785,43.21009234738085
108,85.4323977014972,26.394494099983035,10.070300507648684,43.68171631346291
109,69.37412626117944,29.189044586199323,9.689649930962165,46.56245568654626
110,63.28830074688309,24.204144908066848,10.022249513330479,61.316554402012315
111,76.29020028616398,25.95911244984244,9.503152676958456,32.50386419761566
112,58.88378297195593,20.208271813249812,9.513187082317838,43.361344225690615
113,93.43303725274357,26.73138892190418,9.353748620164968,31.038906800025476
114,80.3450894104383,25.9365041332211,9.285969159361503,39.07568566987343
115,82.825864663711,23.215223377505005,9.548370029404193,28.248200825383098
116,87.42620532785686,25.870245933730587,8.982798882670291,40.73930620112601
117,72.68752017784722,17.699036251221003,9.227068820504808,46.69213614384054
118,95.2455578662011,30.590927049855438,9.218477230934978,53.56836512160361
119,58.65138992607534,22.741703895747268,10.166186576104225,54.29258833795527
120,63.53959471879514,21.899854675668557,9.943130412524983,16.301775017772503
121,74.42199533588976,19.716257625191396,9.042136258754208,41.79415230061826
122,59.8345677735518,32.96235382950762,9.449358069747731,22.754050089084515
123,60.918995800449665,20.7568266106378,9.142910217695553,18.704570005404396
124,78.9260056809657,27.660881935822058,8.97500284837064,40.84805704333135
125,69.61303828624555,28.589014238582006,9.858044959146396,40.66014167719952
126,80.10542093811759,23.714954668188618,9.59042101243552,45.60199589626801
127,75.20365703473539,30.219432365928533,8.83510164611485,29.46458166427297
128,65.0841644171647,32.06511420769829,8.211168124132572,25.374856776182042
129,70.86574502230015,25.777994080533457,9.905593390677929,40.77495908923298
130,80.85754029783884,25.653844324840534,8.690113019339307,40.31745939213125
131,81.95684773242273,30.505087116352072,9.687788063033528,20.570006683871952
132,80.0190934301722,21.281566243914085,10.245759594949881,20.070035411376956
133,66.78122130407411,25.44472803516264,9.70352077498705,42.98342009050374
134,68.15071290748615,25.900044504324324,9.236553787665967,46.07232387689197
135,83.19692981143407,20.689642092140993,9.35316405061676,37.47921313153601
136,80.74409573439034,25.989688743633266,9.61822033397877,43.050705059762414
137,81.13582465845965,25.840223829036894,9.668257767014746,50.24854525813184
138,92.42333760255126,27.976652269061614,10.365053355926069,42.24613560561106
139,86.9648562262454,29.138598563319704,10.152919568068217,45.09953733817534
140,82.06761233516883,27.474760088721933,9.668958028232108,32.200438218547475
141,88.03998535392358,21.580786774936435,8.835287497886046,46.41311323420825
142,69.83467595569446,30.092089449037662,9.626126347008475,28.282454584379817
143,82.57116032720819,21.990149927285007,10.17416366078787,42.2455808855973
144,67.74467942141668,24.50731039637938,9.392444235519138,66.34981182913917
145,82.9944511071076,28.668105854521627,9.369697807075754,32.511439911852094
146,85.81386184710956,30.191160874459896,9.932288858866846,49.418333861438725
147,65.93758938379241,22.068966844355973,9.099951894310111,39.822248751443254
148,67.39701926963227,25.155369615334724,9.635757179915613,42.745381246435464
149,89.75818403037067,29.162804110136083,9.045459503207328,31.180172979971044
150,81.75490836920544,24.608953050547917,10.14893194961419,15.035566738718982
151,87.705068942756,28.718879752960845,8.771879294986018,35.912389762785175
152,86.5465635253465,32.6783917661087,9.403755612394177,47.33712013348241
153,67.20713653187434,26.996129309446435,9.026966161291394,49.078368793658235
154,70.34673075809953,22.250611266237943,9.422031534615599,41.68416726502187
155,64.54097771859782,26.63895079739909,8.912929563384465,26.762872386474854
156,57.77537130213155,18.485304588938952,9.760960979594627,56.10395107424005
157,80.10138903363632,31.145007052409156,9.671101467231333,31.677689968294796
158,65.90441733751022,23.873034310701925,8.95170637188986,51.4482791306235
159,76.61037992107623,27.131930562991798,8.964720702937027,55.491647256146116
160,82.64159592270622,22.828013568725936,10.201359232024371,55.88340066705744
161,75.2321837960176,25.18571933682227,9.425274460006843,30.134915878967824
162,76.04987803954742,25.65465211644199,9.563824534794012,39.66723268545232
163,76.2109558517043,23.729636335762578,9.234725855222282,26.92447280629688
164,82.76187793816212,26.869479036086826,10.06371163201082,50.0745052797458
165,75.0756875620851,22.62707729506503,9.176604993215847,15.26059643063788
166,57.41230613466715,27.152232932682576,9.644376313506287,44.66687259315372
167,65.49170921213934,22.539580823395312,8.346414036246221,29.111925084167023
168,62.465632989517644,24.52529249046504,8.30636943497687,25.3375402275468
169,63.95180844638926,22.077650367091774,9.400678266034099,32.043418650763364
170,89.31877488993798,23.98630240853913,9.470639012893303,33.77561161850217
171,69.08472561771457,20.02643324106438,9.78215167338057,38.791451627307396
172,56.62952682986554,24.420401121393233,9.640290578319197,30.276614813575257
173,83.03314423115152,23.716249886773834,9.265573815507443,58.434692115982706
174,77.96458783069478,23.637421190110217,9.020929865165062,50.64230931303532
175,63.77019953669341,21.06914477250141,10.096787306555926,50.20318886693988
176,73.16253679889108,26.71654056011121,9.557035168294894,50.43604808430026
177,49.931536594709904,21.09730825679891,9.015249691820205,27.04140873695915
178,84.51181411685263,30.258226491539418,9.543992641525936,25.63295946849567
179,96.2282391672251,31.23681105889533,8.811859745788002,40.68456248723316
180,67.28277839789834,22.20475425915003,8.503561171497324,69.70192241400747
181,81.73997275675964,29.27076697658195,8.953696394691589,33.37923460669908
182,87.05160650077481,24.250857436743832,10.834871587127475,56.87469541026709
183,78.15521575820277,30.399900360775405,10.716201850514329,54.19036675399914
184,84.5001502002313,31.63992420712841,9.565441225226422,43.30978658087825
185,67.1202815557414,23.816148842901693,9.467967148655951,20.957926280645435
186,75.37007476895307,24.25901179732238,9.338903360871951,42.11952788833195
187,74.18850203543126,24.645617587291643,8.929790681175172,39.48665168713249
188,63.19956092717222,18.811511179337884,9.777289783131401,34.56698555843846
189,76.62560039406186,28.617720147525187,10.421738599841229,62.24519189345251
190,68.33571503371626,26.30468789605051,9.723553603046481,26.09502897400281
191,77.53437528496809,25.389284962813935,10.021962132935771,62.06608133296344
192,38.52462339766609,16.61349353368326,9.951073709956061,34.68577968151058
193,71.39547249618974,30.41065365188714,9.665450252772521,61.15510372352999
194,99.57547633192488,28.672799252512633,9.97641144606247,35.317170625394695
195,77.83742388529828,28.40216516232773,9.095703836060617,30.58679463651808
196,97.35183975261702,26.73341117992016,9.112060317317328,38.95751585668949
197,68.31286548560014,23.81156772776449,9.023254281947452,39.22803191518316
198,66.51972836577632,28.513402056914877,10.0021208521743,13.318415704745103
199,81.55044059507321,27.23096817736465,9.240997515573893,25.63063413908215
200,83.22854693902904,36.429487366793666,16.803889394179627,75.08642331265135
201,70.96863993977759,25.703908441749018,9.208792576503583,48.38589864850905
202,81.18435675278306,26.274236596941694,9.86349828440699,49.55644279755773
203,58.98993515749442,24.300587592810395,9.491784506736309,43.5234423874622
204,63.60566679467969,22.3420730006398,9.44141629076812,56.75650923841158
205,94.66911395785083,25.62548090213511,9.104121729945557,35.06558826661731
206,78.4407059370467,24.245058905077208,9.239582903511264,39.09733468108676
207,67.52870942430975,25.849092835614595,10.553320309912168,38.21189799143953
208,72.17219388466509,25.772598499152362,10.10748506938242,40.24215514005521
209,68.40689968807804,28.362168013815268,13.817431809769797,57.559011058290444
210,67.62642831077245,26.60494836248019,9.125627174348022,43.81843881313649
211,57.55137840260927,24.629144204650242,8.809870906530652,43.67858827721177
212,74.15522920748857,15.01626488420914,9.693193693452706,25.306512831899607
213,83.05984828272842,30.367285287680602,9.30819573561014,49.344757963514596
214,66.60205953395403,28.807836135450458,9.88956967894133,58.720687031328566
215,72.69523112389925,26.837668412730814,9.332028541297163,43.94536232594375
216,85.11049788566066,24.594611692530343,8.562056883585964,16.082908010663523
217,106.57413260557679,26.81138599228432,9.391195589873906,37.61620015791204
218,73.99112100747759,20.987311383542835,8.48509152466445,18.862528201364505
219,68.52843679022583,21.039732577784427,9.26545323872916,24.153456092774615
220,65.72560008613664,19.62693552767282,10.121744609378478,52.19805774927075
221,65.60449624592489,25.29374665333404,9.361502607853668,51.16054653655429
222,93.73811045362667,30.73500947131701,8.502452833165055,19.506017242175314
223,80.05264927918931,25.1200549945688,9.211847365275885,32.28809905610312
224,66.55447457080311,27.499877653919754,9.927992811481205,41.37961840108264
225,82.1567526053721,25.850475047460765,9.037876575797837,28.402658858970725
226,74.92643292398017,28.456454886170892,8.544205562850339,26.738479606608188
227,81.08398205678331,26.057370832746944,10.3148352490827,41.85066361775701
228,93.06287106662839,29.69020488768459,9.284150209125935,24.736902024402873
229,86.01140770608212,24.642189380333463,8.987751032768783,56.05051093334174
230,93.34693884480706,33.2645669599612,9.050179370830016,30.944423355320527
231,69.9362584452008,18.53019144791984,9.880246610050301,30.95625502415284
232,73.63769655988561,25.824736162476817,9.522284801951207,48.022847311195484
233,88.10732622199026,25.200713258564967,10.078965947637514,56.540820139566634
234,41.8870269039544,25.100852257941966,10.070408660421151,59.700486673887724
235,59.99068014156711,24.543538239940357,9.818421163919407,33.25610852110392
236,73.46045832825595,30.125312634080334,9.368983185797282,28.749566104621483
237,72.93939045064727,27.40371441001061,8.66035290682929,45.58254716266625
238,78.02182233932928,28.42469338090877,8.991159444973617,16.80807457201761
239,74.7604795331265,22.696780572699403,9.895460471335152,27.599451042792758
240,72.3402111780749,20.346926514383924,9.34578231531368,49.265926144551564
241,62.37336622382376,25.493137044006655,10.257734881651826,32.45097462941649
242,69.89851094011523,24.50721532417787,11.76368124977428,46.60893713599584
243,93.98613614917636,30.47891811955894,11.90002465296134,51.54621625720312
244,91.95693571715658,28.805903918821482,10.1125017533286,29.883681322101744
245,74.23910917823666,27.626391106565702,10.994821686675179,57.74251796325059
246,69.69050270456121,19.927500617938044,8.967577290244112,28.279217589677877
247,57.244632230934094,28.016923786919932,8.932169771559337,27.784591157652645
248,66.66305196717936,27.09353526992469,9.791261155552458,54.96505200942241
249,67.4122330805248,24.966476078089492,9.315745066035387,33.50710149849549
250,83.89458163308136,31.758499346444843,9.31629086609362,69.71549367383835
251,58.06007440997347,30.348343120554798,8.761721251400678,44.10973315992254
252,65.17250035613048,18.602929029220554,10.031718908856387,32.46178366696101
253,95.41625597205135,28.5704189314715,9.60789255251714,57.316634663307276
254,64.8039281806891,23.781133977189842,9.80741821077264,37.32432434404681
255,87.37538240284445,25.454140785784254,9.90614414309007,43.696534021218476
256,79.95529952184698,24.921950187427786,10.123699875887851,45.83676759097313
257,86.7589313665149,27.439636178699295,8.94537435877415,46.03577129818121
258,61.84950040213733,19.807597463692176,9.093579414629003,47.17022431890446
259,61.69259094831919,29.43856644599103,9.413497665627679,37.84633193428042
260,57.00401949253963,20.221658536002714,9.09982885954598,47.52954044559293
261,52.878200005636174,15.788908676832403,9.204895577884058,34.057384011337284
262,76.1621999003582,26.14154268986792,9.135427551006185,41.34761980539728
263,66.56820948193092,27.484059730010394,10.278661562019407,47.51673254357824
264,85.11173205712694,28.704691328628407,8.780865134107728,38.115629872941945
265,64.27727911139337,15.888111706309829,10.087720215154183,44.829014394844265
266,79.60892394841346,18.281686262368158,8.90751352787139,21.147325437967048
267,75.18276165594922,26.044733323504918,8.881316134766122,47.09813453716296
268,72.6749290438727,23.536341301704567,8.888848845061728,26.32054202296389
269,66.75470831031683,21.086100099908666,9.457017998203046,34.908247282555955
270,79.65961414034982,29.383521657267153,8.754654981931514,51.244598733998714
271,80.5166748976196,29.988106808980213,9.870560243075747,35.336656573568426
272,50.916600474195924,24.9942924653798,9.277673221015695,32.73146654407552
273,74.5387232979755,22.921362579586997,10.079537199425728,55.891991668982534
274,70.49850745777304,26.172553180423172,9.5920080970732,26.934300090217768
275,72.02615595658563,27.69674300727759,9.330769123103776,23.394653958435356
276,89.0799247502989,24.686501530509535,9.870048648889519,33.899729735781705
277,76.64251068013296,29.826378745546155,9.640465366611739,51.98049997888526
278,87.610255505999,26.39763664704385,9.130694801742527,52.9135075036754
279,87.62662673197599,37.78022345521544,9.142557444408782,40.33399163841517
280,62.21898408200013,26.864343384634022,9.444423646322885,40.928943832753795
281,60.11651763005652,22.6420121234057,9.611166495540735,53.740208866393516
282,91.47523467899039,29.190898300923546,14.195477965701702,49.10080261767911
283,74.56710831013699,24.61899345241831,8.590153679423365,23.33800759113453
284,96.93347842062609,26.921290187205713,9.52884831707538,16.853771663270432
285,63.588253023210854,25.58387905412818,10.096688770983594,43.79644468449446
286,86.97994717689905,20.668588322488702,9.5790249156036,40.550193115054256
287,64.90915667433715,21.700806951939317,9.496862759241605,4.4993907359199445
288,63.85401643276842,19.433395359189213,9.770025110618494,48.52115470760786
289,89.71907900173011,24.381629112988595,10.056623184727083,52.49957902031816
290,76.5004759036354,25.86976921058178,8.545492144296084,29.8738389914209
291,101.4002629356812,28.805852184197462,9.0894771272823,49.68052042227464
292,65.04955190701132,26.239610202389255,9.866030919227315,36.32477178800272
293,67.84565905022383,26.655616033996683,8.878468913742884,35.5566053926007
294,78.24166642295174,28.42004998736105,10.461679025296387,39.83931400708194
295,68.52435729830383,30.799557689714778,9.904075525717982,40.3512108653058
296,65.40413384304539,24.99506234554813,8.918672929467078,39.35685804087673
297,59.85419146374089,24.273037607546083,9.336461321703096,49.635117481534536
298,73.11582231744445,24.24776135914325,9.118796168194518,33.69218187758362
299,67.46280324881876,25.97043100568346,9.078455560020405,26.42808170451829
300,56.625943265602885,18.45259225855426,10.14228153743641,52.35601899035125
301,76.11180070608033,25.97357475093006,9.315459824123012,41.46422890972236
302,86.31163340148487,28.696105783421498,9.19028166561445,44.359769311754874
303,61.2561999457473,17.288947139277305,10.286247783439123,26.983744186923364
304,80.09392514945255,28.54651462976902,10.148077098948018,52.39753047552743
305,77.76659850846505,22.406715336043966,9.140356694568371,44.76480809640691
306,101.90321901796884,32.66112668106592,9.170575634163146,43.00020974286496
307,75.65880881613235,30.799857639862466,9.725543567022722,45.271001132060334
308,75.30338594912395,30.076726139903627,10.350318006594438,29.94818624405416
309,76.75650168478082,25.115234723900333,9.868172991601003,38.21509999771137
310,69.24648236247229,28.432806750440836,9.479658617035067,53.010107247034576
311,72.26066046652518,27.751439289875144,10.130506278778583,58.71517126033733
312,54.0035571072666,22.829477301154476,10.318611473710734,27.2825772287316
313,86.9686509160591,25.113475775328048,8.868581111058859,45.30016121039331
314,72.88825721702422,25.26573134410838,10.267144888849344,31.120700222100982
315,69.45657860024666,23.426232431391462,9.624113359183493,20.78334536109528
316,64.63194463823314,23.24543389336083,9.56459600963886,39.794808176484516
317,48.50358717228991,25.552083560896186,9.879062418303148,32.16199444156169
318,77.36410356476068,29.81248839066969,10.46612221948196,68.74472143236059
319,79.54623719790104,31.25326803320504,9.012084364776344,28.32853276846627
320,69.61477361007343,27.779019152140755,9.475465747670773,55.12269965624411
321,78.1223300755806,26.038857194935872,9.084547608423053,16.368454622450407
322,72.46409103528387,26.846733163471725,10.305565085266968,51.8475462816489
323,81.38326187784952,25.85933223202495,9.796142023877547,41.36432034550794
324,58.861270316917896,24.525635049485004,9.674314479539584,3.407570700551739
325,75.1392966596694,26.700262969293036,10.21965830507413,51.34410361004671
326,94.32491480415425,31.179512279245337,9.050427147701336,58.09012040938293
327,74.1794904394066,29.466247671893978,9.577124426415883,43.363515283500114
328,76.18695449308152,22.760116164311583,9.07591884074712,32.464368194596005
329,76.56856028458795,31.90629537729983,9.088664934501837,60.647697126872345
330,48.34221308738361,22.810119469243737,8.694385705746827,32.58605225889353
331,44.93136414320763,21.024554170570777,10.375228229687423,37.50818126873644
332,77.84951801295793,23.246732942218095,9.748979356359145,39.36813848020882
333,90.09972529298784,31.087038468066346,9.464681806466198,15.23834943144191
334,68.70109036366459,25.082284443246696,9.891314779683375,16.789468380193874
335,51.53003732036385,18.622817971125883,9.874222466691247,30.219958902816654
336,67.99591189955319,27.020018473580045,10.33772836154254,13.530833522585635
337,77.66799977238387,27.427249688982293,8.771222184835144,26.96266351488351
338,59.000578034802345,28.567547382218205,9.197895698660826,28.618448451443985
339,59.39588703731198,20.83942092268353,9.482293308858452,53.04208673887003
340,89.1316063261891,22.356570847834313,8.738360807901506,12.357011732419814
341,84.89109375454,30.570469716175698,9.895634009735051,32.49899744136596
342,82.23109037377412,21.907012696677356,9.65096594150628,49.603442647856674
343,78.47793071348373,29.40873331436039,9.689069008845927,41.14208101774539
344,79.44148398810013,26.42049894905857,9.445019346692046,18.94435239486323
345,64.89994288033759,22.209927632617404,10.114706268429762,45.410154740186925
346,76.33452214284412,24.73328613300548,10.337187751596236,52.0983030090792
347,73.7822783463554,28.36510023910316,10.349796975319013,33.49640243533749
348,64.39593844740749,23.07766549822631,9.519186080503307,59.557388562709974
349,71.0899550293539,28.574758606677896,9.396983934782563,51.95961149300855
350,60.244658780121284,22.537746749208743,8.97567428995147,18.510674302847995
351,77.70833145131033,30.110947761719526,9.276021474125091,38.436272152614535
352,73.48653896406971,26.409715500002928,8.865144294196348,25.161639658493428
353,75.40352071326923,28.890349744745446,8.831591000905867,19.15469445538115
354,79.4421046170148,28.998182152415794,8.459908719260643,33.064052847834034
355,83.53322385160646,26.38735291135829,8.721362360020354,41.44439392325094
356,95.14299639405017,29.21734172419929,10.021031487647198,24.345405403849487
357,81.51088966195331,27.304510380066148,10.328579991409567,40.49004421146593
358,73.37679249562122,25.651108053778426,9.642385812684218,61.8916858439796
359,85.87545439951255,29.437640785458363,9.170036951132413,18.777910251533584
360,77.91208545736451,25.604785985191427,9.790608142569205,31.793208251445712
361,74.94714244013396,24.12447149433093,9.216262338571374,38.45353650244829
362,73.9321214568955,20.787192502606718,9.767664877165544,66.91780127495674
363,64.96483731272778,21.75402357858169,9.607947385520973,21.33593011424135
364,93.08445627960711,18.53818343408173,9.008488055777216,35.30216153079255
365,76.26159906309488,26.975356291982,8.595506857542395,63.34496048693907
366,84.04758839962592,29.362902328119414,9.061011539290972,45.59423166160603
367,71.52493124696646,26.649182477418968,9.036847178312483,50.730289462145834
368,81.83207499971465,24.691075209402094,9.844442409376429,40.25946727805118
369,84.00909650344548,21.867340890446457,9.329419766727934,34.251450826824446
370,66.13615155023697,24.278238611790442,9.733632095156402,37.56031172633531
371,71.36490067420495,20.385687678194607,9.365645122008106,36.88158414735889
372,69.46522637779542,27.123451277222216,9.14281759560791,21.49635600109225
373,77.00507540673141,28.00016182995531,9.699094531035525,27.218979849489113
374,80.21906013828877,31.59457828972187,8.993072217667423,37.5690912199825
375,82.26530654712923,24.944158143306968,9.758581963272434,40.18588052133979
376,74.06783555441638,27.879279063306956,9.380550746952862,42.90404279542738
377,98.66620034875315,26.059800827458357,9.720773585366699,50.78360924058579
378,93.62915201620707,23.966568204345638,10.555490487808992,75.23527439968194
379,70.64643264295972,29.21922891661443,9.460443340480015,47.71316831036573
380,59.45450836293104,24.600799368422585,9.09427644970249,50.09338226727973
381,78.82331395086213,27.18070500972421,9.057716295693963,16.22989141463531
382,85.21350701902836,24.448501419915385,9.858647049028976,47.54234480724635
383,88.64988628545565,26.01321761348281,9.077794663319425,36.993851138767724
384,73.84628607288256,24.614120852817976,9.946254246070666,48.49998836096873
385,71.9645071258454,20.838092668118,8.905371202134065,51.57677371636227
386,77.19503533082997,23.51455949319167,8.759132299375398,52.59074335145712
387,83.45676060737027,29.041208308279483,9.058445077781213,35.44499318060026
388,91.74496979172952,33.73053771055204,9.049138614235565,31.799613311274147
389,64.12907727743558,20.130795327365554,9.387101080160214,26.395744252823906
390,73.27658927655955,24.977830288951104,9.289085405500163,41.16644204873233
391,98.67606888593895,30.745736593765255,9.142244093298203,36.65497679979823
392,84.58654623285688,30.233080307663695,10.315350898987113,32.03390538512756
393,94.71868594988443,27.183244844874473,10.396246383099493,42.528034413619714
394,67.61896706836208,20.222007104126067,10.09971873613456,29.044135295494844
395,79.23776011219556,25.9198847499136,8.755291038590006,36.6500741484446
396,83.93246485978085,26.42060729154398,9.887893053722117,37.80560916695421
397,68.89332171831725,26.495124289147626,9.245430671912079,39.24208822666891
398,71.916572220362,23.61613079472372,10.385334065830026,35.27439043337924
399,58.763707396475056,19.86653847317776,8.747780956016765,36.19087574566717
