unit_id,JobThroughput,CpuClock,PduLoad,MemoryUtilization,DiskIoWait,JobQueueDepth,GpuTemp,CoolingSetpoint,FanSpeed,RackInletTemp
21,30.791754009116328,52.83675878640699,32.484715234612835,40.125712856349395,48.70982883635386,56.83196385367993,61.010479313360875,48.938082525220686,67.65496163553482,63.658969902449556
22,34.76539771912252,59.50012795578796,50.299569739176555,43.2853899547952,70.19072738740716,35.376378150084804,51.45556570311858,73.07838891613764,54.87442943059281,34.53798942289118
23,15.389819383762708,51.241646250166,46.56076977230227,58.65348215384438,46.96513756384549,32.0763765415273,46.49709715344832,69.25307275306452,50.84354855968793,62.82089499139369
24,21.891257491339115,55.82656923445028,43.17078733882198,57.39299078845081,41.50113916634396,37.85528358297636,52.56880589260522,49.45872371389484,54.4072275493585,31.98761100440462
25,39.00928630925812,39.6611290042204,47.0397530535258,55.527831459226306,49.742957119262115,29.44453579788111,69.74830747287197,63.7970832241298,57.4685525815629,40.33294807520719
26,11.585815093675237,50.09287226831052,43.42932754868319,37.37334802392134,57.50610224653811,46.4727475553621,50.40480138396184,44.78708125391219,51.13607762850844,56.37692602382801
27,13.42115924141021,43.57910228747103,52.50578290417769,42.12605167876765,80.16480408760776,49.45366351720671,35.08443321333361,54.06925904872876,59.80822823435577,59.9806392988282
28,16.515273782008997,48.47739905704375,62.42937628503885,69.13382655226,26.54137377697731,52.224271263838176,53.965768986750064,55.1079849863247,63.06108779490906,50.892125787781254
29,9.847477234373475,62.75398682412947,77.77780767694597,41.19054396147627,73.19241400176153,59.10794874604391,53.696251334262506,42.91978815361893,72.55190065731173,58.118648210510834
30,12.300679376846725,56.44493486914291,55.54885248585722,38.90780105993142,65.91047378468159,42.56110433137556,42.1921766626836,66.31136039051623,63.085039376614624,63.25142419920224
31,24.45495939781583,57.02924745507796,60.42414650668915,41.927978932320336,69.7433193688314,63.6819813341699,37.209017632685125,57.73236152307092,46.961052669050396,51.02266707154333
32,20.39916946163737,46.47706398405515,68.66809193588647,61.93004129694058,58.145116990430175,41.48407923354022,46.45908899874758,63.149455815592894,69.25977994172403,61.03763787790244
33,13.537013720228604,51.5619362844364,30.866323983931103,45.32552137891816,38.440044814532655,61.84990016833576,42.945084603181705,36.88291722783511,44.39193112156567,67.09019988213696
34,40.275340226625524,51.89544366110411,81.25467587125974,43.215258849685384,61.96742164030289,43.031535192648114,46.36841672181309,54.56307127548355,69.13714348094997,49.79922922063135
35,18.080133530155894,55.13203764380852,56.11949524143778,49.7491346247499,30.219862218816814,47.102518874160495,45.51288180117956,52.50793013547423,50.83883755765786,41.60754156919416
36,31.165426849445808,42.762964302144546,56.64761052817593,57.38786698311469,53.48452876978807,52.14108451403098,42.157588071571304,55.96206717501872,60.63669014372496,47.332272463351956
37,27.87036600192554,29.301837113288027,73.8624939753776,41.02050714576457,42.426776966289665,21.047750827710896,43.18922566341921,56.423637199634655,51.384961905492716,37.6774618027896
38,17.341206255697703,46.21990400719011,76.7856930308934,42.11852639559085,69.48707842757932,40.07933099656769,46.19148902714769,47.74664208817817,44.572244115227456,55.703608961102326
39,13.629176195531873,44.2001378409628,67.07609267289155,40.46786688916756,40.559093726508266,45.87822161927679,54.03985019031879,53.76345002723651,62.26006402409493,43.94149417282813
40,29.762115048104306,40.6232825281205,63.54190114062462,52.23770646148258,64.40440160808079,29.444231327033588,63.6480233585387,57.41453693867975,57.84027626961282,51.82671389374926
41,30.601756717493352,55.87766703116987,62.99126803088081,38.4650008174293,35.62966879776694,44.63128281658523,53.28929132336655,66.32210254620085,62.855458124303745,51.547562039619656
42,16.178018863588456,48.22261532992865,47.093538859453865,54.0608532560747,28.66175518134248,55.58791991614402,42.00568763422175,68.74956169697954,57.00345747896765,71.05486589785843
43,23.89048902436509,63.552551929095145,47.17008516505827,58.86249915509726,60.06422791220519,31.385654671863797,69.8390971706899,62.1534035942756,54.64580401514165,46.077634968825684
44,33.503313734926174,56.03268015044741,24.524033504957618,50.22362947829643,59.74024624549342,37.19985464838797,56.461140838516236,65.67067777494134,66.33501454535286,46.00170736702721
45,31.07421582429267,61.21837176431866,65.57708920067027,61.092696337183106,45.55913649423364,54.09456156048501,61.49248005928911,46.48692930314331,68.64945806136085,39.433511611614904
46,14.938394364997384,50.55047444904737,52.73462440483294,55.19966965554762,46.62670311617972,36.20912228126003,48.66802217145951,43.090657880285846,82.90451043862588,52.20845160751587
47,6.435410805548054,57.44197020473521,34.18595578616573,42.25811328218302,61.46274157409317,98.70556328437684,35.67669479662077,45.278285865790586,71.20921841662519,49.36021260630284
48,18.819139614242797,55.305028724874866,59.63000499771987,54.27225620873721,34.45995882485871,62.63309253723398,40.573423840299036,60.72627242020185,68.21372885554428,62.3702338798628
49,8.878498633326627,51.85436281125471,65.31970188890321,52.85963487341289,38.27450101321008,70.50105406764362,46.6859686779594,53.926027417010594,66.41974452310906,57.642394005092434
50,6.245381794948317,51.884588734524755,52.84961209154398,18.671978583430064,55.24565316241385,39.37128350293653,43.46233678632093,41.883940948182726,68.78135414055998,52.348592715689655
51,-4.411207998075056,54.96317682771975,54.47483398430191,47.53681412154655,55.11919215010377,43.31054316363319,53.492623519280706,54.331064899982984,69.74488695051183,76.41527277070986
52,10.03200787982521,49.12383692174091,50.200257846581756,60.22572614317478,40.38261332560352,30.092850406357766,46.41193230616783,54.42989258172227,57.89476603661364,59.69196287405653
53,11.579148162596715,45.4592338297708,70.43354472076334,71.22624015404601,50.94958801966199,73.21344457764998,62.77022793858366,55.54053503449469,44.54799364119437,60.999802241666885
54,18.072486093950527,47.28030960882486,44.63579624498366,33.34520318409393,47.04467447731583,25.670555971548858,52.77895707006063,46.8865751248144,68.60551992995241,46.48382334081464
55,9.86814722241596,35.01983503945005,61.250841108898584,45.47464214598378,30.169798777167898,52.52872427885572,68.19436845728976,54.887876047874094,63.921246436325184,52.045429596520265
56,10.42994816038674,41.530567275330675,41.84502344236789,47.37152359880229,60.93676832082725,50.080944329477965,51.16412088453156,61.48214870071705,66.17358211574016,51.97278237703693
57,10.224106954317175,47.13173586208782,45.22394011862686,50.50471443790876,58.92984368333917,51.27237014044624,0.6127830944615447,53.93591649142469,66.49358566575745,68.47341677972224
58,-0.44583397382068046,47.548075482425205,42.28760886243356,46.236967053146145,57.27976267941757,49.802186679747685,62.896284031855565,31.575837136266212,52.87549511400885,77.8050597824516
59,8.219857337664596,49.8533475413078,60.83811317618669,40.7577960793922,67.80724300708744,35.093593702950194,46.11547387183385,45.91607304276892,49.24733276380776,48.7542814965542
60,39.30249425350398,56.000815349501345,73.93896287390989,40.86810122792978,53.90266988950789,38.228913685233664,57.914571270874916,43.41744383696095,62.42324108814696,54.552148877364075
61,50.73766873612486,51.321615710421135,49.93974131645517,65.30625622760192,51.06141538464352,83.05981180599079,44.510126884028516,60.8780526414963,61.214379264029965,52.760331563634566
62,16.37301869824613,29.293590316822122,37.783120834882936,44.428013477122285,37.95859531520805,42.140365607294136,50.14387507133087,55.402518172642154,58.88688855322134,53.42843197293838
63,28.847108593710605,51.29692038826639,27.21931070449142,51.10610162820846,50.24969505282019,50.0823673218796,40.66367817083922,71.99511853677559,67.83416926708665,47.17838713292599
64,27.6742255272518,46.77806907962254,42.64666425152805,74.06642779356497,53.24102284954145,58.84599713184366,41.52342399179395,64.56321087282694,44.572502388064336,40.716164196982824
65,24.61773518815066,18.672157914494765,68.38071403994216,49.79881825995151,60.34307934553014,30.24438255982516,69.57959190041558,61.986272923907194,73.68518712024787,44.32412159080186
66,19.505866235917082,53.41704051940253,79.4722394356156,41.50850851052011,57.56964273055767,39.84618963760068,54.594013466410026,79.12843074859038,62.49303217443301,68.21080749474793
67,4.911391702398376,53.13029007099773,66.55673077431538,56.99332760926322,58.191687929055966,42.7813885760459,33.986934606993145,55.15020916333597,68.81288001404576,57.253997577393804
68,23.52107025463343,40.556274192102215,47.45458766160748,44.883100779944755,70.9666794269602,55.746187821208565,64.2854235084107,48.39779204699602,59.65007203497792,50.71842918465088
69,8.386616395206019,58.366626654786515,53.41830364355807,50.01140165171058,33.762180454578555,43.32123192044087,58.412626761915554,55.42529184676938,64.74299456397662,62.24249004381146
70,17.081529942782076,46.164352324894686,52.32547672195527,38.80624067865373,49.77638086085784,58.959840857552656,57.22544463987371,57.45650004813802,51.0030161390082,49.43664184187666
71,23.212676280819842,50.425273875014206,31.231627678840926,49.24051505487239,60.113748998729506,32.2239020244878,75.2446625133474,53.60235576696801,68.28399355950685,50.61676758457953
72,7.995582169282417,64.6740608673169,43.968023468698036,53.31551895980306,57.94415616578352,47.71136908917103,63.8039376903408,47.09541010765501,52.30693283649973,66.11353657220985
73,15.15860015326506,48.04423770481197,53.62177028109012,40.91373131011242,47.74103065590529,42.02067413865065,57.570924995292415,72.09280436037139,70.27357986932991,76.2115210713684
74,12.435926326773256,53.21958996112903,54.7152181414549,48.26632699750224,59.88996957560827,52.044812375988954,50.38235233272294,44.30920022708219,58.351600631500744,53.53358521902026
75,25.137647572053904,43.124726022321795,61.92079654882565,28.368766730684673,52.86694118847809,38.81460908587507,38.36430326751707,72.05164532569665,53.07690043584813,63.07627072764122
76,14.158999692455714,44.265115943477035,44.60120840019294,54.54285035433115,37.28467469553583,60.35868137386725,59.491799302631165,53.979658330867125,61.09810285828701,50.6818435601807
77,51.497520033513915,44.862740298313,63.89249324836199,38.77605404525285,81.27325574713008,37.824729020899106,84.0227728817615,44.76182400448377,59.090975219572904,72.20506648819634
78,36.36386116530494,47.415641686600935,63.250941208410524,34.94022180224233,50.8810153395219,65.95099065896665,46.96958679883113,68.97061268139511,62.649427679955544,39.069573092026154
79,27.33623216401049,32.301210421289646,65.13591607333596,67.4922895339048,50.69359034350419,39.3505451774941,53.8419450955226,50.169895040372836,63.04175429400988,32.24912492584908
80,2.094131547749674,52.210465714185766,49.5158342246841,8.051535153335688,17.653197067866962,77.95735814967331,26.591259075908198,53.63158549596028,49.840294513325034,61.25148297687839
81,17.24664059753694,47.187852675884,35.40286617204608,23.848833400222524,63.87245939832752,44.281462518094315,44.226641316327516,54.363359152652016,43.54850950444685,51.922268700023984
82,41.808950811858196,32.456278989813825,40.06859477371838,39.02783871800383,72.34090647331723,50.64783873219683,42.3584244630922,66.53189587445922,48.30001159771668,51.90162390448451
83,22.05515786368681,60.28850813756314,52.791516980734734,54.93526681888595,47.49472249401528,44.183637183922855,47.78235625182548,50.37033346141592,59.93952999947257,58.152024018044045
84,22.864714813536466,55.5075294460903,29.871751796508278,40.59124696422601,32.59926796309818,39.69011600110214,40.24904256729221,57.42612257457746,37.62737321257233,60.345026044490425
85,31.631705910645586,67.1054393352297,48.4864211955203,58.32756382948906,50.781570361236454,59.30272750090364,44.26907852974345,52.271759332197036,49.88989336122792,52.00731872609962
86,18.199396620585105,44.58445435160793,40.31347442402546,36.38580289734136,51.331758857237006,56.07411708078125,51.262084337260546,44.860952928277264,61.86237304487271,53.58341097679599
87,33.42147021634299,61.20856515470261,53.5638224280392,54.833109580774945,41.55688442712281,36.19241919830085,36.96392894295077,54.98624357548951,56.88230274258757,54.07033839812475
88,8.077602217484477,46.31497233600057,48.979480283580166,57.5017306592592,65.026252832547,55.003848596586536,83.57092675784779,43.98818788414472,52.683919511357246,55.56629399309645
89,3.043180041532298,47.52402766221223,77.3288206341925,41.8651426808522,42.464543248610354,30.612942883198297,52.30881823080702,45.03894345814619,56.82546592073466,66.40154978476399
90,22.914189249001808,43.70885313243291,53.53052711889802,49.510158486989795,35.70190169246211,48.708723143774336,42.126993462641025,65.30447451878086,58.79124792603462,44.70127512873801
91,18.388707876447864,50.150948081486426,70.01307077237989,70.35513420900637,41.12815809826,49.89817067671366,56.019236715857154,44.96599453717526,71.21051726516839,60.10585971552926
92,12.442002800176798,52.88131966862127,51.86660220206336,50.497055925457914,45.85628300755637,59.17528800222179,78.50876639121702,51.28545796459804,55.25483803343542,58.84076781066851
93,9.596768430460532,45.44794003043605,23.133794201468582,67.54800874708305,47.35007388137916,33.27285671803959,67.54934426606215,37.996522185368,47.921597273056065,51.35203135107238
94,10.10823597194878,56.677204486675556,55.69648189715872,52.00345450597128,55.56276505930819,64.98383916333131,65.52952233369395,42.25715308224249,56.68933893275836,56.32722503212273
95,19.76372230016253,47.342998386290205,70.0659554348113,69.92920930881793,46.424794024330374,28.245305670404004,41.868038403427875,36.41255369095681,42.26637845729302,47.732156824492456
96,21.5528646462115,49.94161396922695,52.815720622159674,68.05444324705645,43.56423918647278,47.89961215133199,70.12986187272172,53.46990134133628,69.01715920379533,41.56314277670556
97,23.464841616774727,46.54621260357565,36.61721821183584,25.964298237639632,52.147433107896106,64.73122172978445,48.2275912331576,43.19094259750179,66.52998202460708,31.95835379039563
98,0.5561335508640255,64.3515497837281,58.60650196677313,66.10447005178338,54.8167835041787,65.20730851056094,48.724423012593086,48.211866001815004,73.32328353954367,63.56238536985763
99,10.180693375326683,57.582869264794,48.722953206055955,44.125713461132726,79.37086782536812,50.93242675702997,44.49327067982639,55.29540454595403,47.61816637014432,63.91722857597446
100,17.874636269640067,52.37048447080319,39.28155620724905,43.74543353013548,25.943153147633875,57.835522299125294,44.127407501838086,35.109404194252,70.49370547634153,54.81270107736276
101,15.075319710893165,42.44141394272188,50.50833596190818,45.570466030675384,56.386029066109124,35.92875785824324,53.59910251128824,52.438111097176474,61.32303317402193,42.23618929150414
102,32.860788258126135,58.08122337379356,35.53068367493171,58.30552015930607,32.41574170119331,19.540472766022408,36.88004293611498,52.808822617056805,36.94901411967323,32.37016331369585
103,25.89284443681773,61.15491287636459,68.21735195214922,37.46368970422805,48.71656959847216,39.499828967219514,48.36580115694143,53.34928989593984,56.162566089231,62.72603404691982
104,20.61709732004521,39.38798880922185,59.7382450983002,51.1181083518025,40.87249221877128,46.739405547122104,25.698308170478533,44.720060093915365,50.871743054043186,42.69036543108542
105,27.84924689014993,45.796969772453956,40.41258711712395,38.56960796153772,19.918699962851658,34.977543836420125,17.867155712488653,72.22874554121309,47.95290954356595,33.87277005429758
106,20.29472904207175,49.34496855672494,54.82151635705379,44.3964482464447,51.67277130850293,56.540461315586306,50.989344644291535,65.03635653398247,54.68201260197143,56.516537240408546
107,29.52408637851139,43.50758279178483,43.49229293738891,43.80051640717938,37.43066768579133,42.86181124062994,77.26910701180356,67.1776156071799,54.696288940748715,54.63322073263959
108,4.553321574126089,52.509238570478516,51.20492023087173,51.779520337169394,58.22966388283398,44.39919432414053,34.15211256651755,46.63322077387796,68.59749602811104,48.74800783125364
109,32.404158962965305,58.29551100448116,49.73020722497021,36.54230074103053,53.758972438752544,38.3978770873216,47.49639335299016,76.58888631809273,62.460247937588896,60.86039060451735
110,32.273867299845044,50.04517044369092,64.19467501803793,50.72977168733833,33.64623468759254,55.951245992730804,56.40449241784499,53.22554901225549,54.61386994892546,36.644819723358495
111,47.469066256794555,43.110378661202354,71.01467152476168,63.90519853045437,44.77151476254508,40.867495268822886,61.78324426687535,63.562695232129514,64.81756997931267,37.128843569797496
112,10.489661939292198,47.798309517672536,55.33991946624928,63.46725277380409,53.75640236269554,48.08335392146374,51.276667010599176,50.56101124212125,58.50687123293681,62.33446474220414
113,33.0272264469274,39.54736719045007,45.365850165854,59.12793087845514,59.59057434823565,54.42445779899584,68.190117720454,55.384558006616956,60.32794002371178,39.209372376686424
114,14.530622779601408,45.24363299170698,32.18444703612367,32.889511629010734,38.41787784188129,37.95012352002025,38.9758122468118,44.16088667652608,76.62851636014999,46.990734527445944
115,34.30643308801462,33.11834239103688,47.16815859025488,61.54060358859381,63.204146556319955,46.135062074368626,34.103504858035144,51.060799754330304,65.58476563826162,53.582661755994565
116,23.35109747507858,50.61262462092291,49.75406204177856,46.026417978944444,52.065783002295056,45.3870522553107,67.40304302389075,50.43004008665785,64.9210135873427,52.45703389748224
117,6.146309434509799,60.39952445589535,33.50380301159718,49.808004920208155,39.9174925723292,49.859124754531706,24.308422012688546,44.16733656671821,38.458706326866164,75.53165384892361
118,22.504931984436723,53.17257125088404,54.11725400640151,48.17624768821752,33.95376901768676,50.72810381102399,51.592410936150806,46.88529553862781,56.53027492871016,46.318770823933576
119,7.9469175336580005,63.65679628497048,62.99093729012152,50.650022989805045,56.46700672870303,48.57979771936124,47.85005659871725,46.726309249456925,45.738712173553914,56.99220168359113
120,47.93119979750662,59.55226876606919,41.38685253836233,68.64285532817149,36.701313309361566,33.36412992989477,31.341134420710244,59.31074713688102,79.53966182018154,36.27987305761616
121,20.02343325146605,37.71220513875363,49.748297304788835,51.58028567568523,66.34954390980029,48.57071298477372,67.78730560867747,47.54867276450383,61.668420304086055,43.864141541018775
122,23.037985124605605,62.975949799518986,70.66357591342303,11.302822231535576,16.88654247099615,41.88174505328005,69.23448947525203,62.924607154155105,70.11575401768916,68.86784508099724
123,19.527656009261474,47.28645437221486,32.60882610758832,37.57029204547527,27.42804126482867,50.22296336215765,51.128494510264694,50.84542331839707,48.860563162061396,56.85319333829538
124,62.70041959528553,42.38820794350684,27.71055390358492,50.19020915724552,50.91387631411593,54.66491010790439,44.394931789627506,58.45061483427971,45.20030079522727,63.34716094600392
125,28.0016281538458,53.1912664290589,63.196093148643875,59.04510583239177,44.74574604920575,51.09241021560509,42.323659779865224,60.66910682811784,67.6038576243652,65.90327537723599
126,40.39530076921285,46.092218667902145,51.26557035851404,71.92187427843739,64.78769259704634,47.91957193571406,42.929181269293984,60.62187965867036,59.379605786325115,61.875867442595336
127,27.1276643270189,41.32798185410561,39.25225480559061,51.843924686676736,57.96353593076932,46.77457533708941,43.17311988422003,66.41914986536956,67.64614990092234,47.30587012073764
128,10.303494967100516,31.48968180049952,47.026886994772134,41.13104594675042,41.765887464592524,27.41266661367154,67.25331071440242,46.563758854850235,51.24637487596879,66.96503100337647
129,33.98526034282362,50.74576861535726,59.65893771848161,49.86706511489871,43.93236363125864,60.92772424238968,52.6177453113594,50.88250678511142,62.33719827230142,53.71794428516853
130,5.924204717859273,51.31385780255239,61.57647189927156,61.76585421444797,28.749864841021402,59.68013389278438,70.66254958772275,46.866060812845106,64.51973241624421,77.64382097430101
131,18.96089839090245,53.021547630243624,40.23400242697625,52.035803799469235,65.68681325259281,54.416923975157616,75.37743675180765,60.75552290576423,52.722387485384345,50.39858111431507
132,-3.1089971409166353,71.56958187060793,55.27949853570082,47.534921127929756,34.808730149117075,68.42520953811285,60.67571413441434,31.308896275970074,56.85486637952768,63.83418608340404
133,21.703037408140446,55.2134150382253,60.720925672143736,31.8874459430261,38.98752571847214,28.77369550675287,63.93604434732726,67.49742699220312,62.81196575293691,49.546678253185284
134,-2.1899865563014296,40.253200837240804,52.3553706974092,54.41044942313167,37.88816572377568,44.24323724062457,30.177449528618236,44.39889209994162,60.39890711884262,66.79795976233498
135,8.655440254835796,50.876592908375095,53.23866364144059,61.60232471311597,20.106474386523097,58.04273833611509,48.443699665838295,56.072642102526494,62.32820136779586,64.63505701107461
136,5.759667606941964,39.08363820586966,44.79753503180118,53.829354596696206,60.39172154938466,64.96973063978784,55.40995102274972,45.16738788660788,73.21860662754109,62.53482902997545
137,2.3313944177846473,66.00119806567534,58.297700565734495,49.436783574156514,49.47408298644289,26.42845584216805,71.19969254567087,53.753054103657774,49.376593027533715,68.29443745788585
138,14.425675649818741,45.47351182865617,43.666572413840214,43.502474219827654,49.484572583583315,65.17746965251553,64.74535826517545,48.78534978755816,52.298508307812256,57.445225134548686
139,21.693135679230764,51.41239053920932,47.45930719415363,58.01392733030522,51.53536282110705,57.83423873530979,45.84580539142533,49.386909263950365,54.738328043908936,69.57583131360494
140,16.076073098819077,46.33707612720834,37.51467901051205,57.42019345691123,28.2271462925087,36.93201676366554,63.08410306374514,46.78823422032418,63.338575954463465,41.96870676555847
141,1.7841276763775156,67.36576824966805,45.899790112919945,57.79333319884085,48.6149810903995,48.56316640727557,62.795556891380514,49.24553418490103,66.37874171279174,55.897423430353236
142,24.665286755571106,57.70678818534147,37.78918777347419,39.859002677212544,43.645152088178506,46.415903621371605,46.30574033469049,54.982474633148634,50.4789944574877,55.38017648837756
143,12.471698072421443,47.790008604546735,72.61818356516858,41.9779253033465,27.49814741162569,64.19799126335852,53.40978941474508,56.62582483124388,46.56235889831431,57.37323030721081
144,46.861626010698195,54.72382865922873,56.24609027072877,59.58205191085753,54.632919039468625,65.01860834964586,67.72109931148725,76.44328802061347,51.57272597642355,36.00893017302273
145,28.9112565934418,42.704182843694205,44.316762191787305,28.401220550032733,64.29758744974194,65.76438825334596,60.190542123633705,65.98096464198305,53.372889774891554,47.99707981672689
146,14.5825600980719,53.503718256593864,34.87346587331156,55.43805143764703,26.70373191307997,48.858674759640074,41.0834903279436,50.085470300365344,42.27287835382312,68.70346692155901
147,36.74192723917719,53.65148088947843,57.81819116754285,61.35094827303953,35.54295284822974,51.333557228628784,35.17918749671945,61.25956914813441,50.2259260625282,34.25155821102009
148,23.24345689259185,45.15398988359518,29.019406693979228,58.02827967642574,61.01736322844802,70.23829785272116,56.77950987222905,63.48622620828496,75.11336896608154,43.81802266543451
149,18.224903737500206,58.39992041717683,66.6107949391811,76.13751853807362,44.5894038842828,31.951242438741286,54.18391781085485,55.68124600779038,86.33040930408224,49.41195866943013
150,22.03710567253657,57.12351040302697,45.4026393598806,57.03412312024474,24.710175236267027,42.29549181092926,44.91768133415373,57.17707136757982,61.585096902531134,52.29597366504063
151,9.123953770657222,30.342910832065726,63.849349281768994,62.852939258739035,39.70763445992761,49.77823447420426,39.03890984283605,65.30526187534849,63.6822392961946,58.19265162411714
152,24.128115681974155,55.00269279965632,67.18825630211066,49.3085093363215,58.60005042139158,31.384029079607735,54.84634366148653,66.7127601944055,59.465712360194274,58.77606652746619
153,16.44434688228341,60.07877657244777,45.42083284725359,30.70941333691363,61.50055141029203,36.0456678000276,50.097466461934374,65.56612325185678,71.22590192512091,72.20413428190602
154,19.10304087682279,52.14183053252015,43.99812655068408,43.73880641847677,63.979604210468004,50.60675298026581,58.613589973171024,67.65732098789988,59.43071234376827,58.25261408501114
155,28.66165219903126,64.32015772124346,53.361614697546244,45.24825561746204,51.71377115132496,44.287221983530806,51.339439881479386,50.62882322498649,55.79912087377792,35.63378746782043
156,35.773959923691386,45.3294944471847,24.442706279857155,24.59932291269615,33.06199110119118,46.5437470680175,61.86851956418819,59.99667805514031,61.78656965948116,54.86328876058032
157,23.77651302699114,50.724678427525404,49.800459534898714,58.849958740212585,71.15477295634652,40.828920969485345,18.47367586411389,52.105296541804485,56.63613237538013,63.881533862605025
158,29.663618016962797,44.774772641916265,52.105536199338744,44.2031059488574,68.03348796571358,54.53109917995517,53.10603232541552,51.355174573041005,56.45041574354419,48.454307221243035
159,16.61714809067198,49.27797002858501,58.32810508338462,53.25420446398993,51.01510687654496,45.987834342015404,56.44774618507368,49.157936035331744,57.47947881466519,63.6759790116781
160,2.106052000153089,34.073963705556324,53.24954160472188,75.8736897287458,15.821506202130667,67.29541013660736,65.77452236436405,35.045101372101655,65.62881159207193,75.18473935987177
161,18.304404282771007,59.518054858973464,56.06301931675483,44.82892346182035,29.3329123381735,48.01402330659102,44.10304090462552,39.23802248583554,77.769258288051,56.31444697150798
162,3.2207464543416835,62.43010588061484,39.3331613064729,70.18664027587164,50.55925465483437,36.92338851280437,74.55875838315995,40.034460362132236,41.384594599455134,62.730136014483705
163,18.125403996922042,65.02495431535515,44.60480595189956,68.69882372621318,51.74513429944358,47.228627155896376,59.216157706650115,55.31986160152537,70.18435876926006,30.543209564107435
164,23.17165906025264,41.71470538875134,45.310255299849395,77.71748990935261,31.9611719226283,27.09632439655832,41.90341959932662,66.55888685106379,60.02560271845697,49.467558364613744
165,2.1137676774996605,49.19614640873705,83.70052839003012,70.76527863713935,54.27841347735603,44.85105214976082,38.047653414121626,50.19567868687988,53.273919497714274,61.93717517610992
166,24.40001769967003,52.37953368320387,31.16995599989553,62.33078138883069,46.36505413229315,50.513003748642966,24.104268627146777,40.18628883793092,68.86806120874883,43.596280817857554
167,17.872041172467576,41.716237900532185,56.68432301500417,27.82006454434965,61.544971533711646,34.9344423594328,64.22229274026557,36.25091938215791,67.54549530057866,52.50481674196243
