unit_id,JobThroughput,RackInletTemp,CpuClock,FanSpeed,GpuTemp,do_cooling_setpoint_controller
132,35.49028487534808,68.6234531769994,58.57141523944158,53.19264698384928,74.90101204236473,70.0
133,16.601241895965256,76.6094689154119,48.77475667812734,69.79148997217399,53.22435511810493,70.0
134,17.156880818477713,65.08169852130219,52.04127089660932,60.228224274662644,47.80802513642365,70.0
135,32.84569518649794,48.43803827047746,43.03322129657274,63.338321101413484,32.74986163650249,70.0
136,30.94749351103118,35.57194325837041,67.68183113866134,55.96480292722649,59.92814773662711,70.0
137,23.684463407566966,36.29628959606211,49.416913038679986,61.29370333719752,51.083500996737115,70.0
138,50.92969162273087,63.182306913440705,52.10760106843561,58.54727015464123,63.9251443391826,70.0
139,24.848020795751953,45.690183262771384,54.651235479692424,54.48862855584209,39.56837160829927,70.0
140,13.593242788014544,64.82851081973402,60.96426544852871,74.49015857840638,60.509108280555495,70.0
141,32.75888433958667,51.0521986877831,41.26332914082239,47.50238413917487,47.25048626789846,70.0
142,10.391568683967748,60.7113611828886,53.37642774716667,88.35412908802162,40.094161862495575,70.0
143,50.44430920510484,47.71793375050627,41.539859711084276,71.03018057865273,51.17957147250551,70.0
144,40.3259562446296,35.01968756911452,49.93423774204499,55.755064062021276,49.46214065352666,70.0
145,40.908669261644725,29.463805336351395,41.04659868928745,45.40075689550509,28.205397044023805,70.0
146,19.410550954975253,51.49423165744832,58.795496123088405,83.00156672843349,42.64056983331088,70.0
147,34.96757051398474,46.75438348590142,38.07763140709565,55.66565089544533,71.92823274177249,70.0
148,20.563635282693053,54.70375504712077,43.268787182987595,78.15443246144584,49.02704195575311,70.0
149,30.096948297800246,53.416145912417164,57.44073972196078,77.9439864305644,67.22493462906667,70.0
150,36.480493798848066,56.47847883118133,50.34748084137176,92.4390229901054,43.545754161930056,70.0
151,20.54300241311179,63.96095255140114,51.043743479507384,67.34625311161295,53.28160734720929,70.0
152,13.287805347283554,72.49374271735252,57.0004430807077,62.30572632289302,46.5665990425032,70.0
153,42.139587761870985,44.351909883724844,45.67633520981918,55.54251881389008,59.1679234116514,70.0
154,35.51455480560968,61.01704591175987,51.762596980461076,38.76296933780314,36.712229103716226,70.0
155,33.86746894085638,58.21175812357989,39.62696910765632,59.69761708475533,48.89715522507857,70.0
156,11.444345260458634,81.96010167062677,51.5839812429522,54.60744577081604,64.16016830402586,70.0
157,23.574359142824854,56.382072602113716,34.05062365815558,67.64159768599784,45.499599491316246,70.0
158,29.764731629459277,48.33206212377691,42.64702903711784,61.229295098397,19.437724199853676,70.0
159,7.506649819731598,75.22876901086093,45.82998388770715,48.20326105701972,62.37035097986337,70.0
160,23.891599066209004,42.252612357209536,50.32897105694279,52.692728080341375,46.876176488370795,70.0
161,34.983031918488884,51.40122200315336,37.06835743247864,72.05302107474724,55.117564998453716,70.0
162,27.24045777494619,48.944749459914775,48.32917679470822,58.44150121226257,54.90142347961423,70.0
163,27.46030389772746,53.20350975084368,37.8589999987388,49.58871058893765,57.103153177170995,70.0
164,30.212827689939978,82.35210393069829,34.434707406922,60.13994243789568,68.74555113965667,70.0
165,41.47520849494782,44.309801774241954,42.825002319848245,40.985657414675394,70.94971182325023,70.0
166,24.97188414956751,47.03728663641934,56.829033718225574,56.366381256611156,66.62632703426392,70.0
167,32.86901510815076,53.654740672730256,53.62727063540017,60.450054123652876,64.98847644701371,70.0
168,33.06037836456144,50.67744024215583,54.842402745013075,68.66935374111766,39.30906503057913,70.0
169,17.36546291490539,56.63506184535831,44.41622716719441,79.82742568997055,34.03634713058309,70.0
170,30.041521553441434,43.237215898966625,51.346959948336306,43.287232883527615,56.90221744215624,70.0
171,18.732804711180155,45.9090001174053,45.65327167687585,45.08831222285023,66.6505558654679,70.0
172,21.210888384892428,56.907176098073045,49.373722448286216,46.63619892963209,82.50247692386887,70.0
173,27.71402279283554,47.74689414745182,65.86085869116593,66.87978183646648,38.58580784896583,70.0
174,37.903781378700295,33.15348128315985,56.857826382969634,60.03164824369239,67.84601637572703,70.0
175,8.265886830174505,85.5679457366831,56.2009140510734,75.91895866740134,59.43559022439738,70.0
176,23.198022468550043,55.63356483245226,46.216153228617294,51.72864273148788,51.539694902793435,70.0
177,35.55198404306573,48.62202638398842,54.16582347907892,42.33106629568029,63.997574605056364,70.0
178,36.77824350593922,45.05345518675646,65.11629467179982,41.24560099057399,43.36435322111781,70.0
179,23.88017193572142,47.74877251337858,58.62514477162351,54.48442207637001,53.7351368336855,70.0
180,7.596811755438939,65.46019693246846,62.05109434732923,66.8381343799206,37.5292311819099,70.0
181,33.568633056453415,46.14674013058082,48.29941756878517,77.00858566566103,37.1425705436053,70.0
182,24.54210201547844,50.251857974625686,48.03890254301868,60.728062333135675,53.682437455664584,70.0
183,15.958594459147603,55.80870999251929,60.088652634354496,55.91587620237447,44.825591092144265,70.0
184,49.2555850090515,30.20356308473295,45.37472576861271,54.36524038991248,42.2615735038618,70.0
185,32.8319505013656,65.83865323419568,60.22697354372784,73.48274370553271,59.67112677479852,70.0
186,15.331132512376508,71.0731510965924,47.92317985523671,69.78638249762615,47.09823647011737,70.0
187,24.424829862897546,57.16553878746983,51.76821485336797,63.04383371857502,51.02541527645183,70.0
188,17.833994548433868,50.686698568213295,54.093420376897924,47.979322572883206,35.828485439347794,70.0
189,34.81417400871069,30.273190805495748,62.60013343003718,57.80731396630738,45.54442365157844,70.0
190,16.95631889140071,62.97469686439729,56.44462113535064,44.29570622283365,47.849590235237315,70.0
191,26.04153204934213,51.58973088316693,57.10604079994522,45.01115835771651,32.300235080591385,70.0
192,11.085023065979426,62.28998001023721,56.22649650922357,60.31540042460485,38.180501125490025,70.0
193,31.71872175064519,46.873249685491956,39.554346154117134,59.11865283050021,51.3449268735333,70.0
194,34.45483504561785,34.675721678461706,54.402790940702694,64.80875559571005,62.88555843643471,70.0
195,18.438516148152146,58.61190763817073,43.27353844266577,52.51420004501125,44.504820891828395,70.0
196,35.28621289213465,61.80027557372779,57.87653206613136,56.74772833076081,42.45451076629002,70.0
197,19.044046800066894,48.07167225634778,49.65720235718073,74.48693103397756,59.14386038529997,70.0
198,24.695136480580583,36.21196323680879,53.541025837165954,53.15511217647019,43.769290595719426,70.0
199,24.600715683364744,66.45738737407045,47.58271825719143,43.05285366192823,65.43299927850836,70.0
200,54.25213824637815,45.22545076878578,56.754248334900886,55.81500640671747,60.91752278674346,70.0
201,14.452507696180088,67.34378150126457,52.846312095278265,50.862909586846875,53.07390339029602,70.0
202,9.550999013894886,72.80830298965468,45.15916195892992,38.34836407502274,57.75509824888648,70.0
203,10.605795583597548,60.33196878747042,35.361938297915074,52.7805559079069,43.68715577192166,70.0
204,17.324229036544875,59.865009599585925,64.20279782172203,55.80867966858847,54.94817574496494,70.0
205,53.5412141017306,38.2800322488467,33.92082706258991,54.80413701285088,54.68351181608872,70.0
206,18.911755691281332,48.68490452323489,60.23660889511726,47.98702485945036,67.59244171847682,70.0
207,23.97964389472608,68.24275724911051,63.230774775090055,63.22920002762014,32.09869741742827,70.0
208,46.05273996973704,60.66679916341816,60.15370620424299,63.48882596879228,52.52383221693445,70.0
209,30.451186428095724,50.39549582587165,42.35215655625446,48.592554357404374,38.53676675153236,70.0
210,46.53167281332711,51.438436119513,51.63547211254028,72.76077726958381,52.357760256624374,70.0
211,20.779417692462637,46.48956775680427,38.19687010861876,58.45563155602519,63.60285011676525,70.0
212,22.75398945496911,68.78311487250417,41.2485261462899,75.68159619270821,74.19107635651507,70.0
213,41.26977621255595,29.94010210108316,46.700870893914825,73.50352984597237,26.431392843689004,70.0
214,27.339938092364765,44.325902290321004,42.50975088621165,65.41936187064674,43.35630371892383,70.0
215,30.471893776416596,39.15858860567307,55.88295032528417,77.8338028489361,58.25136759099758,70.0
216,7.968494220747225,71.55219322395646,47.6675110683917,42.35090501987588,38.70459571682409,70.0
217,45.18528620028867,47.102871601339935,55.838261926860866,71.86806903743586,45.78861467875604,70.0
218,35.16398596480047,52.744226534594546,60.142727351399266,59.896879131639224,46.560755100216966,70.0
219,40.068057915118686,49.10355490031234,67.45861448042392,41.40381443604532,33.70909901457988,70.0
220,30.50682313866777,44.458075001910494,62.03239036156828,60.320590549345,47.13062325968353,70.0
221,34.72739845095668,45.039299078321925,54.2613458412047,58.37882635409873,48.03260375193424,70.0
222,14.745218305510651,63.72389182684064,44.43857904604613,66.3345333823388,46.924178728389485,70.0
223,39.403922129878445,70.74678376582847,39.014289213475855,78.12723862812346,55.14569478766658,70.0
224,42.40698096556941,64.1694069677759,57.142483269586826,81.8897915170661,39.55486704830762,70.0
225,37.83430804516335,34.24872141725994,35.475963400550704,58.2445303458022,58.134120666047686,70.0
226,20.913202620241478,54.41856288618236,42.72372980113525,68.62101851688772,42.607487216048455,70.0
227,35.75296384735796,44.734797040947015,60.79156062022893,61.96171662010953,68.03332935048367,70.0
228,39.75532861642247,58.60157241506798,32.789025801226465,57.92953468889434,45.623256978820386,70.0
229,32.41056163285258,61.828331976475845,43.62875648030532,67.47712524733252,54.132959619479564,70.0
230,34.84733171998181,45.71559985108789,37.42455138804422,61.52354120375266,45.77706032881455,70.0
231,6.1698927048235195,61.90416276457624,52.642241570684575,50.004527228990646,66.68793686624402,70.0
232,0.22639937943233135,76.60798787337471,57.852267053807076,51.21705278524001,56.15612724635517,70.0
233,35.31083060766754,59.06490824677752,48.17080596411811,56.0808288416553,41.6534425025014,70.0
234,20.356236174024666,45.555461251054076,60.17125732544116,54.27707531978558,41.14705440392532,70.0
235,33.864972684270015,50.95809360861021,53.51799650611072,60.22094740089611,47.21991686634998,70.0
236,17.654036720443074,58.84073719368605,48.89039826510639,54.187323111363725,42.08788072029212,70.0
237,18.071425727353063,50.39335661980304,60.08400893984192,50.35829993077914,34.168395040220446,70.0
238,31.487355857117315,33.66767007833077,60.9310445210097,56.82146437822009,71.84798187309514,70.0
239,34.738772106001335,50.44192642164606,53.68603369151557,59.01932529172826,59.34358475994348,70.0
240,13.43465836052633,62.01374582224661,52.80621388031789,55.970644127593324,37.31609051345701,70.0
241,-0.033814572432637746,78.10180825122575,44.9117680543793,65.25386029237285,68.5490701184224,70.0
242,27.458553952774118,40.450434912065916,53.49809057720233,67.42356584544571,46.626169088823154,70.0
243,22.43833076815347,72.00851498160434,50.77687461130736,75.32330862128107,61.862857678904845,70.0
244,26.254505709865782,53.2474799077773,56.24809679593703,47.30885839325383,54.30948253995422,70.0
245,3.3880954513681303,76.59384932925069,35.97077548038599,67.85886513800315,43.336317144862676,70.0
246,12.039800045856815,52.65365190225786,54.07405791899175,46.72323966811688,40.833464181436916,70.0
247,37.50508619110548,43.60473644181409,47.57760278461843,54.400452050676876,39.63619536767551,70.0
248,18.346185826310297,63.6506349721858,45.58425141322905,47.29059825996416,56.17677906977281,70.0
249,34.88006449046033,74.01247700891265,52.65997326140586,77.99919440853378,58.33109334605607,70.0
250,14.154646170766014,54.45204076718079,50.06984246870525,59.84967382031753,42.684834808898536,70.0
251,66.70685453411363,53.99303396629963,49.80220880189604,40.47850143462485,55.71293938536843,70.0
252,15.54703382080929,71.89497707873144,46.19988679830934,69.65976748000593,56.03022556536386,70.0
253,15.644185996737836,64.34368327293723,53.6077804735057,57.82688008084967,56.08757062504492,70.0
254,17.280403511125858,54.35079280161751,33.98140555615029,56.217733241714846,42.95588440535875,70.0
255,40.79842039671574,29.890490051019793,46.69518664545716,66.40083802632293,81.95675526576818,70.0
256,36.16295653503782,59.893952511668935,41.33114250511098,69.27094343329273,54.990013706941454,70.0
257,45.884035100151785,60.63520805829966,46.21162589466547,63.39687074914406,81.73497554194913,70.0
258,37.47373912425908,41.65062709534665,51.66751424225814,70.2014550154985,55.41647151296269,70.0
259,15.503031195677105,67.66826949090529,46.08918041199235,51.57476849812923,72.57681556636521,70.0
260,35.619903761487016,42.796483204551855,49.301684930924694,60.836243666008954,30.679191665165163,70.0
261,28.574915691868558,58.717820767278326,58.49556817689953,46.358706803647394,57.082178034270015,70.0
262,50.731859468044114,49.5852170806706,51.09755766562071,64.65245833716804,67.95429673976027,70.0
263,15.422131664932731,60.267412268015256,66.94987444140511,45.99552629906817,49.09152917474087,70.0
264,14.777590722978296,65.32750699964782,41.55882430395392,59.89746400541331,49.01685317718068,70.0
265,12.806455902729471,57.905586354626294,54.90939803556342,65.95507117039396,33.54496744815182,70.0
266,10.264552567256226,77.1368283877527,41.86751460473478,59.05548633297752,32.489853915359916,70.0
267,27.706182926292804,67.21422522856348,65.25378862171986,57.8995150795983,81.60488084137197,70.0
268,27.186825497772734,53.97089283874817,59.39665282983745,67.28923588608318,37.347241736856745,70.0
269,36.64612444384918,49.93553644870454,47.06473543537841,54.93168572823518,39.77229636957151,70.0
270,22.37741301211442,53.12056604232929,52.49450530480638,66.16746881278978,39.022738518100105,70.0
271,30.347610032382917,58.06371700462009,34.928996651280464,56.54350902304687,26.144378519030525,70.0
272,14.404710692689154,69.53606965875996,46.79422749103856,64.08506285166554,35.12163026926903,70.0
273,14.778751040526666,80.42844487257513,62.160467314400115,63.65253305543699,60.76745099190765,70.0
274,24.70541583827918,49.28456331043236,34.89558420559192,45.92189399376775,60.56202506281783,70.0
275,52.765937744259986,49.16023383273207,44.64026323043967,71.14423624044449,61.19508411677495,70.0
276,25.16181027502116,59.632981259719614,36.42446987889952,68.49950497500335,44.17427638701115,70.0
277,21.699850834918063,41.006717928909865,61.34916442907532,62.32772634740197,58.414788975077535,70.0
278,27.39908386907502,54.066837730264375,60.07589826299201,67.76532366086232,54.65368251953736,70.0
279,33.62494387852168,40.498132434303706,59.95453806703706,42.07940353767158,31.454353714482234,70.0
280,18.59359902401202,60.45670537907732,45.99792416406116,53.74143044888913,48.62649358414629,70.0
281,25.84554664579853,48.92781745551271,46.819170079443154,67.08332260946614,44.806408702888184,70.0
282,40.749581003164955,67.14875835721072,41.351846222415745,86.71313046426532,59.45377236331749,70.0
283,13.215441823450288,53.116210896265734,43.957888293397744,66.28001369300235,64.52342207839419,70.0
284,28.26915551015239,56.72543584529122,50.25458040407924,61.92012733571299,72.22455188921603,70.0
285,17.09876771458269,72.01409336810786,47.911775239985374,45.02283942493141,26.876345455913114,70.0
286,35.11301215398936,21.02907991173695,44.931547300129004,60.396192827706074,44.24081377563138,70.0
287,38.35749050802429,46.4584363212523,51.26457222369471,51.66588983317183,48.12543227933428,70.0
288,11.52999079991343,67.2096004279016,55.76310931948318,70.75612257868379,49.44665519463473,70.0
289,24.368545840764718,66.22162360948131,51.99765500660555,48.73958595186465,53.89090775673597,70.0
290,17.634344764831578,66.84154231211211,54.60723715817083,45.081663904055254,61.18490183660584,70.0
291,48.03683646731514,67.79249003353117,51.41667008515721,87.55271610094573,41.2735515851265,70.0
292,21.079501210051525,67.37700820604005,55.57306516966003,50.48106659177981,50.9240892015287,70.0
293,23.99159620330572,50.38701054482776,44.59339023742083,64.82461676296994,46.43419435604209,70.0
294,30.346768287928917,62.860307020200906,33.50566882887304,54.3563704575254,60.81721529074768,70.0
295,20.7263757827671,52.847677795325936,51.49828453645252,74.79557203942679,65.33177617060181,70.0
296,47.241013281112565,66.284396968342,51.828010650039914,65.01408770384883,44.06998572775105,70.0
297,33.35619072679805,61.325867334140234,55.88786173241638,60.20863070323992,55.84787854976136,70.0
298,17.22921457748955,54.44254895342941,49.95751741148481,77.4405837117623,47.834515655341,70.0
299,3.8575806761161937,79.70002052908399,33.9838189732481,64.90942006604095,65.76090229586578,70.0
300,22.11444582803804,59.327891456936435,30.714226851160117,44.49361853201873,54.09638800446619,70.0
301,55.239785559859925,48.70049989061034,57.74046168234448,65.68545300381733,58.40881264714034,70.0
