unit_id,CpuClock,PduLoad,MemoryUtilization,DiskIoWait,JobQueueDepth,GpuTemp,CoolingSetpoint,FanSpeed
41,42.75811391246366,70.073143517215,28.65783898389355,46.172318845499284,31.030303960923487,35.296067601453004,41.45114542101662,76.34831448021178
42,64.92065566596143,40.585674791296945,30.22723384192903,40.03954715055907,51.34677153012769,54.8075037539322,67.51821877202289,51.829916909125686
43,54.143934648329854,34.709494522346425,49.20451908396945,51.6165669102407,62.069140540135635,56.0260642701576,56.10973463420166,69.55240128027272
44,66.26844458038046,49.4952745367676,42.01342174589619,52.01800862525393,53.017697045352655,48.69139887373045,71.0022165871092,56.329147315885194
45,45.913288310820086,46.375003092314316,44.538830700207356,45.0372093731482,48.85273973878963,64.69804946610734,54.18669911058342,58.54045783001112
46,40.934760492157395,68.57037417201266,50.62487046220211,56.18777390222327,56.779465574129894,52.86892881128233,62.99881378206984,56.87106702040524
47,56.405676323343414,58.3315077333063,59.03454070074779,50.38072569571577,69.95494706069627,45.08247636263699,58.41103824817995,60.28318610432644
48,48.79277218002413,23.569912138725872,32.72905487565684,33.2337691110195,58.337318429887326,72.3588090032575,69.20875758291056,32.3224720093061
49,60.11942586346837,36.43459341972676,48.830607938356984,54.155552056485824,38.49417679102854,40.675099876518765,49.538798378354024,56.02177176604604
50,42.037301539336106,67.64917073746508,38.54482996489994,26.1565550902941,45.710169004633705,60.1367808572228,39.50167770901855,34.29874914419196
51,41.5450326199944,56.703018535837025,50.127666719341036,31.58809596940171,42.704152202823444,66.39748563152972,66.59299077574741,59.88682284136823
52,53.30544660553612,63.233575628416375,47.94540521275485,53.820674047746145,61.95271872036221,50.57093247648051,43.276436434204385,78.26986445489338
53,37.5565647163201,54.688975130634375,56.6755629940638,41.040114181284814,56.62075245744106,59.67670787067268,56.88837757163278,53.985890696908065
54,45.26764260153416,53.63194013784449,31.810297031631134,42.3915041247487,54.3922643444031,37.015505358831504,44.812377275199964,71.3169503552871
55,28.96549190094651,41.70964998131622,64.71784444785911,58.07489906518943,65.12275976760932,54.98713353746056,57.242709778447235,62.31414796320146
56,55.62870266511757,56.0362141529154,45.14076365964182,50.4848879385671,49.05757710446893,32.634940788237685,42.44929533886615,62.47012361217763
57,48.12570587758028,66.54494577436155,44.14653679176122,68.34593030644876,22.88120678126261,44.234134541314894,66.85853819660377,66.07626800870926
58,62.05617085158076,49.09992728586621,55.248018233637424,35.7318158573649,52.54168503587484,44.99967676944036,39.51867781892355,55.620986873641925
59,39.49638092830391,58.222296899072276,48.75988756788996,28.948329265132852,49.20849386153601,55.53008456037632,69.12189681393254,56.58947513224323
60,52.67163473376138,41.73126926738865,64.3532479327795,63.68223143526561,45.92952541809709,47.77980391072409,60.910414109208176,69.57025024116356
61,58.042946051932425,45.716337295750705,53.216078544032534,41.55237121665764,35.921801673690055,47.14341527752345,68.11341343030621,64.50131289527451
62,44.036966585795945,41.810443707484964,63.71152643245953,57.28008854178333,26.13669773307562,14.253323058573022,57.30729356626766,67.33256494225655
63,46.48978804834269,43.05634647696688,55.358584272800364,45.78119741357163,29.73438840420785,30.831615730335336,45.9676763086043,67.33621426732942
64,44.44342498951474,54.696412998687656,63.616561131248176,71.64384626221779,66.50328432619975,45.56432350366618,45.981020480888255,52.79352332173308
65,53.97934804607457,54.42953642010827,48.210672427046056,46.84203744551842,61.35387851630573,50.746041234663906,56.54116694581732,74.15045792129051
66,39.29641555491969,12.310210870201935,17.566618738275455,76.7956081176831,45.83406069223616,43.37676877984255,40.88863675535901,54.75601349218965
67,44.205040704047256,40.448374523123846,24.636516014983048,56.72715530732715,73.03493679113114,39.74211463200774,65.03995134836043,49.37674141523515
68,64.3960394221102,35.811939583403756,54.50169749842678,38.29228035491246,46.86612278597188,54.25486269923308,47.618814699869034,42.78497561413868
69,45.94603936331852,59.20514802227661,68.22336959072547,23.95880782868259,29.982926131508894,39.10561994402326,61.61460977746344,68.63387205824084
70,46.73709758504819,43.76885203350495,45.069114803176255,62.67631362937903,48.19268214288286,50.72098008440857,65.62175846190829,66.93973289830886
71,50.79731375360358,41.60853542452381,33.163826996140465,54.503645549914765,47.77879428687135,55.497993842436244,40.71796398573549,65.48477601415647
72,48.88470243647387,52.32841183932025,43.02077317799955,26.82354125759976,44.86660389392905,46.39287231212035,46.62808733584695,68.00224951042773
73,70.5327613289482,55.08400093413356,46.156521572464435,89.08318778582893,22.93949316097663,49.66977621460597,50.04669795583684,55.554767226689044
74,71.696792923785,50.97677308016703,54.20726569669914,30.548696350142897,31.13733330812235,43.4652845216336,64.85835581056894,38.72289656986013
75,51.31049400206393,52.7055651397533,63.01092688622256,43.99991765585538,50.99694646487794,63.994596727035656,59.67661922810383,67.34221857689104
76,52.42535186671026,53.156888935248524,26.545080702507796,58.308369638535275,46.135180334651146,55.60959587007692,41.176046163027905,55.81617317136072
77,46.810649652367594,34.097352810983544,42.09306379630949,37.127875040800056,37.50036132833416,57.42557941048413,48.960526120635365,66.44512574058051
78,53.24387387457481,45.713983369474285,68.89252235224944,44.27194244354516,47.721432650963806,42.71928996076788,51.59923099953765,61.87001093334735
79,43.2697929703546,46.84786836370577,50.806017089616134,70.35873152993524,46.79699994097203,18.847380628550848,48.856656444668644,64.8312957027992
80,54.08348733481176,52.052766816115124,25.10440139173778,47.85059100068976,38.40412990780283,42.25427947203724,51.6037598059562,78.14671000088804
81,51.41270058130331,55.368116201263355,35.787537890185504,61.81631505043323,47.96328486450248,51.88326918604758,57.106541283738544,46.66788605750124
82,63.591765228477,51.79296284993868,36.12853321495793,23.751632491317284,48.92486131034909,44.2165588203371,57.42525754260048,68.81428667692504
83,46.5730327591833,68.37826633154614,45.7235958968862,54.832749349827004,45.01111516240812,60.057084614797574,40.560996443581026,51.549267344132275
84,58.042929919206685,51.781040240649205,42.46861165761475,42.20752448450055,60.02259466446288,84.04993271307872,62.25676993912167,67.47392849707656
85,40.425128243535255,62.14089697033451,47.48626279572788,47.0668968331433,44.89137911708504,41.12673819098436,63.52648764844107,69.42458189591697
86,46.2284579203791,42.14949106901999,49.64436158047131,57.16184588143973,44.13115859718871,53.998179765894164,62.41255911058221,63.50292495932896
87,58.91693995359835,46.141936384811395,43.82780574935774,37.91428282101595,59.93495878327382,39.09900719231836,58.562647005686124,56.43152428402698
88,52.68773956454688,36.95239770057913,51.814875175629176,56.53058631917237,50.59833881823146,44.67562266207205,49.45436727341105,64.69583524405994
89,69.0104494050564,44.8942328666442,72.97014205280979,63.784098348008754,30.81811075495362,34.89959325350288,52.787744479225225,71.65419003668364
90,33.97839602575384,53.07732110646188,59.00584612753905,43.60147078402881,16.619521890530248,47.941898599830616,47.13420530739873,61.331326242822826
91,46.98369968604126,74.57916616150385,41.7238786772123,58.83386313637399,34.53881146354908,41.15836694179886,71.75678760202645,67.62179063964942
92,56.36053389293683,41.97811886295468,40.412819174023916,57.34971997858434,61.078862429044676,34.20692796653338,41.37699995956061,46.857137804275425
93,34.30203072549069,31.669940465947054,37.03686033535413,49.86489522097517,21.628304342303576,44.592234746293094,62.11908367475388,57.15106232022944
94,48.234828328906055,52.45036323956716,54.87753834898705,38.24706865732051,47.294448480646096,52.5963600232184,63.435487852446855,67.40045944902921
95,30.73039867649217,43.957273521852485,50.521796957441474,53.508232815797236,32.86645594261779,50.83637434289453,71.4005324090168,51.041468785470904
96,42.146397258070714,67.99085783877797,41.04836082086256,34.99128983494008,53.36498676586411,77.01298012131973,56.9175442643376,56.04428279254669
97,47.37130752739406,58.39806276403601,46.604842957307284,45.54574675003172,61.14922881085132,62.44109047132454,55.541758071121514,56.023493453165216
98,38.875268966339924,51.623737629153034,61.497636200849456,44.67854784486886,48.75462165243078,41.27217677718425,57.849088729544185,62.666096275422206
99,56.80766643401029,53.34969523517576,54.56409299932987,49.218141239313965,52.451302954644845,59.631894975541975,63.62946930919424,44.081171628227935
100,49.604370471149544,33.17796953122368,34.19214882322099,45.86608355439477,43.603262218214375,55.85158302436515,69.97025475065425,46.51330144946076
101,53.52465160663068,59.49801704195398,70.71981381506932,65.94590043569286,57.12471062235927,49.159948218043745,61.434980970402655,63.47720581522063
102,54.375175067450094,43.18804744759381,48.67630776633679,35.42315331724264,53.35688162649583,47.42303829030424,34.907299663885546,61.1504077795353
103,61.13890360563552,37.750323064698975,61.90612862655624,45.106826215450745,41.21808073671371,33.98785892458673,58.33055617590221,79.86777383715071
104,47.72135478503381,33.2672759174859,62.115004956732015,25.490113513013924,66.67692158243453,46.261956442417876,60.36277525576231,82.4413963247169
105,56.08542550374655,17.788335374792663,52.51976620489759,53.52346360291825,63.90887584598048,47.33922860278995,55.19981913703693,58.44232125620611
106,33.870282042498516,50.556151002108344,70.97557125563914,39.41985037344815,50.58007973521924,55.702453532504784,52.23940646129003,37.00495794659634
107,52.91791747558173,60.46449114695043,61.65206171667484,61.27375297058609,31.734268718315242,47.06716483113589,59.17468071678581,57.39653163527465
108,50.84657211443995,44.29095808505642,64.20374740985136,51.41661702128119,53.38839238601428,55.936247915563186,57.71365121643319,45.504271254941116
109,47.25126768555734,60.30334757788611,53.633849962790855,49.93347621590513,55.9279273186969,40.14558563911714,58.443392136993545,45.09166106277534
110,52.9341902174327,30.094378901185546,61.774664043915955,52.489758991108914,31.401238500077966,43.09758942705342,73.45505791966337,67.82891435078245
111,65.15020700271168,58.490818526713724,61.70392196802391,57.22380083490551,44.1115307435583,44.742248049369415,53.22619382045254,65.15256877846251
112,57.52706926866662,47.106186802545096,57.82252277958083,36.4028266769006,61.16543992585867,49.46403584793558,54.625758673626756,50.583173959450335
113,37.31341236110368,35.92100078037263,46.749563171112925,55.13445090840666,63.91230009967744,35.79772915733815,44.967379583813916,54.66729539208927
114,49.934194102006686,46.22981774081005,37.99627026712146,44.445350996673376,45.89680478573231,37.01581644047445,55.821675396937835,71.73599078212885
115,33.908674193720785,51.653311352532086,34.90040111374489,43.85632066596396,32.196715412183046,65.68836595222787,50.65402164536149,53.86766263127493
116,40.399468819210306,44.06688769786268,39.400587326337195,41.46747689983847,47.82968224316315,56.5669819468874,55.407422617385315,62.99855561255859
117,43.2737818232786,41.967894161392046,47.519257219311214,66.022984444427,32.05935233180974,79.94631179847497,57.39936430678433,77.11992643027797
118,57.12730883704914,64.38836537034037,36.68284315545366,60.25288792704605,61.87926256881226,51.46403891853446,63.936299137804596,76.1981116031803
119,50.2544716672952,54.30567732067743,67.80342570860077,63.10562122791451,44.400486170942536,53.59570933622099,65.65690805117936,57.792038320787825
120,47.14632201690848,48.790943361064734,43.04652962150157,47.388322796524164,63.55408115562094,43.39419137914332,35.82364421574663,65.06723525011576
121,53.75714590001162,33.358993274024385,50.253481571564365,57.49033454247181,47.19956966278767,60.53132703885772,58.47982747866534,73.94993570453363
122,45.20341668119339,39.667934355907555,55.812487623650604,45.42828932141645,26.57767719085934,37.70613021019578,42.38375494660966,62.58740203482096
123,54.93205183377714,58.257791737208116,53.145624917794514,49.117901761580065,46.11320177217741,45.95730172700512,41.95475312502357,59.139360086055184
124,49.490416891140626,42.4967352573651,24.1369501676006,49.36571829253187,57.25871898793937,63.49717673621514,53.323933106298966,52.566209513274
125,69.233657411366,46.44788053432977,51.06474673172497,58.179214831288746,50.30471246816897,35.93567416379906,58.666378414841894,49.858435344447706
126,55.724398155427075,24.584721490580193,51.22189184298483,41.86519373405554,50.011879559873584,35.83635735448553,55.298106894241386,61.05652627915593
127,55.4679072681438,55.8079255546359,42.932875993051816,49.414580324436336,47.699627727068645,30.76149334883176,52.15150958117677,61.14220179190169
128,38.46351809689137,40.32665087365855,41.8434492002159,21.858215640345726,53.0965727549652,48.8553895961321,42.435725032821544,41.41680371900109
129,49.63473849654738,47.54747722512731,30.71262472019989,61.68954089891598,69.30350434333894,45.809763972452465,47.204335123159126,58.39232860846889
130,39.822679182445576,66.04255167021878,49.89539634295338,64.0623256606378,56.078549647089744,54.242763243718684,52.72904363471533,60.34755914056226
131,60.016479731445,49.203093473774636,39.121651017193045,16.43269882458326,36.86932889450443,45.66357754556589,42.76407074063713,53.246753525519104
132,40.57869909060704,47.86013640805751,51.38716192350135,38.950448048060316,66.36926113224624,42.34166496183436,43.21696800828332,32.86057601971755
133,44.533811321674484,44.189985141100266,40.33098741548618,40.53828354978789,58.59571129847187,54.91888036425702,52.75939867735338,57.64549340660627
134,45.307762833001036,54.401499504906134,57.1245132645081,66.83655185976642,34.214392447300476,27.95785652323943,58.40136237733855,74.38500500208158
135,50.10717101734497,62.158365896115235,22.690410328132874,60.64862630673557,73.67429706836866,39.200691157424124,48.57088648398452,62.791803647404464
136,50.49319904619301,35.149639181064444,40.07662185236798,48.652979007469824,43.19515676168195,51.28352456146782,54.78251495857809,45.30146431419845
137,38.589341817288165,56.44607182896122,50.329227880539065,45.002199314861855,45.747138951997314,46.31967966612097,62.25578574839628,65.23873133523345
138,48.613335497026334,52.380757169277224,39.29205634395841,63.8577347451893,59.72489706590333,58.94626689081303,58.88035413028016,62.36074275082734
139,59.30182452188399,65.41487318740974,52.19393456103666,45.70296794865024,39.41545168499946,63.394979450462266,56.85575929939174,55.89032284282236
140,48.91178291103673,44.880331346672094,36.497559542263296,57.24736148347156,59.818885778521825,48.60305892213184,44.63246578554731,35.24211908061524
141,40.79916187012267,50.346265918509104,59.21517396374048,58.48174295217219,38.36442164565829,44.66739962033825,57.25451583808492,57.319428698638525
142,49.51603673766479,46.84938148254763,59.54007680994086,50.97006917211698,34.82767274008702,60.95170042360672,49.66534504569857,45.2725208357855
143,43.62894614728717,26.46711124460796,50.55246869530339,60.43572731241021,39.12379349718656,66.14376322851056,56.91567516844495,44.89613793218069
144,53.004048870570536,57.794445432219206,59.42404046257739,39.80560794095574,52.61285976314156,42.50325035144346,72.84211773319089,56.892015753997214
145,44.39876512446484,58.379228378943886,42.07513160606586,64.40573424247282,37.55666378882735,30.33714924655782,51.7699997355775,41.83997262885018
146,49.06336520594968,42.76344823694117,53.73204549801696,80.70404763491416,55.941766828259865,47.52193894756023,65.77572414043459,52.13815712166667
147,49.655800476185355,56.35230816438384,29.893668289891636,37.1391241141488,56.17239012505747,86.92685707446333,48.806403399454936,45.58133166137889
148,57.138094165377694,46.58329857522321,38.85473440582629,39.16196228032648,48.496599070409765,70.49718291443534,53.65080639884307,59.29431326608832
149,49.147084365953596,63.89700272398308,38.44458143395039,44.93375855080455,24.926754817530092,32.55231293127757,50.355965627751786,59.02359801695299
150,74.8811082784432,68.16537954476712,45.857846593872615,58.21507906510426,50.41189697941458,49.80877440223306,33.66044823184784,54.071648498636876
151,42.745636389885846,40.654961204248195,40.427907937794075,41.86577395564623,64.61994734706298,49.69602134214226,49.46495169959186,65.11604715309537
152,55.06609604549444,48.362613558815184,31.669463066741464,47.681919968412565,59.534163542799774,48.37773724200746,60.26758599274603,50.038170733486794
153,46.94903255695709,58.59593744988255,78.49291291745722,56.34591556187881,61.65515285750479,64.21931628723473,61.47146252449961,75.51940017922699
154,53.70136959789531,46.751374022420464,32.89700452198891,42.863918967074326,32.9169464557059,54.794327380785326,53.552232345273595,55.87065413678233
155,50.330182390846225,34.95130850021406,53.272518062107586,48.55081825580145,66.12423167111925,41.582059532474496,51.0600184607286,68.07983029343214
156,62.768020171132,56.71889831814274,42.38291317342975,34.8641413793532,49.20269565939587,50.951144284428416,65.19370036122399,65.22231342163415
157,49.57165438166997,59.153451823627734,41.548186837043836,60.316044799169966,46.78095919008095,46.836547584336095,53.5856448645418,37.09034064080616
158,47.03052575316463,39.56156137140706,39.449305744102546,31.333491464529807,59.10799388639483,48.82080239832259,65.23556799371971,68.87853646741266
159,52.82771374849604,45.331700340019985,65.77581310165746,34.57214334808144,54.97941154995484,32.525848425049155,67.34529068735277,66.1517991321637
160,58.73515694351442,57.79049134062497,59.171747009247085,55.40553540321069,55.173276587475605,44.18966066904524,65.04339651471788,77.10169162250446
161,55.443206319320524,75.65382266701931,48.21736406331842,57.39298699312803,46.727409259198474,52.23939913870702,48.77988756447503,51.47967504064442
162,45.96578594536523,30.275235670511993,65.91397267919587,46.572409047668636,49.564039027640625,55.03307519404294,53.70925762414781,75.80208761983849
163,48.873036615270195,32.28397770279803,35.74390283531249,49.813912043831195,74.50644863739653,38.438649570033874,49.34116000225976,52.95761664533386
164,57.14972627640485,39.99091456415045,51.8379532753802,49.150970837264865,44.02005416710427,44.18908134578253,62.7857886446243,62.805363699476366
165,48.10691352409739,34.21439416733218,66.73134035625684,51.697319068486095,56.97840129199835,50.85678713239111,35.85387448921968,57.82582755931098
166,44.6721619803238,41.08612839984619,42.16050104912034,34.39875016334848,34.97912735426,73.88853949017678,58.54792486386663,61.512089933617446
167,62.08041949199603,33.66720879117873,27.85325462223799,44.544998852912514,53.59423938697227,44.533407689951844,49.11294146035152,54.5148235196965
168,57.06979847273499,40.89943675402691,74.09535098067802,19.037618097938758,64.6698934015556,56.47176594911539,42.28021957544251,63.33888105730858
169,53.19004269731825,58.81987109387555,35.43696898895972,43.67912525647661,57.9539627210669,43.466429669880554,45.60694510862015,73.06479467503844
170,53.04766301291148,48.25677008230754,40.57444660636564,63.573794996362714,35.19993320082061,50.673346363647916,47.85505034281708,83.81530827210028
171,64.03417970378226,55.28293451239224,91.21169450694399,45.39934598350779,40.0193440356963,57.57879778724335,55.857918203427054,70.04121790671765
172,62.85894507722227,45.80420282843982,44.727164674103186,59.62167574621322,34.9747124915023,73.36943817511397,49.06498414079143,70.57042913596784
173,56.32246069986487,53.99185696562955,55.629145915119686,67.31193204516445,64.89696078962294,45.16593626566782,60.78358330069619,40.234149453448495
174,33.120616723746814,35.50206213367585,35.611088135908325,41.39858784027892,52.65418245204327,56.94996264044587,65.08376641998314,47.3649618071972
175,47.264691867165055,25.481900072189898,48.13094574611384,27.59982364419871,48.65484590833678,46.88694596061789,61.54523857115716,71.07899433924788
176,48.5397825827108,61.7555116627002,48.94087454817876,40.77795437411961,64.5302033110293,71.81092628213598,63.30109369345271,51.03422625632338
177,28.95111883037494,71.34305150684806,55.244723443513635,44.56929157446813,39.225686875481166,57.36517458893702,47.13547491363951,44.409353859716596
178,39.87592772401384,58.16585800629481,45.05628733987845,45.595258169427694,62.60676356156138,31.628205899590956,42.613077885067085,66.28900229279468
179,69.12212893060163,47.48048569489167,60.48841033018873,55.421587738095766,43.5781683329684,48.92280166525738,59.5907532201346,76.49332732842485
180,45.23668613321654,41.19052464772387,47.269908756975695,47.36215326416128,41.31666815808081,35.58300591583593,77.25531963505168,68.05656206547813
181,59.40553930119323,49.28271050984607,40.694243791704295,47.897685785332335,58.71626437184945,60.33175705406536,48.984151389825385,53.73319270150964
182,40.92704166928328,38.54298239945264,68.33364565734072,39.60113568083423,52.9341258422399,53.47855329684003,67.195713682822,56.06419844897608
183,47.84598483219,60.31598026069247,42.31100971019271,34.89714609938648,41.44405743082786,62.417050024414394,62.23198095697976,58.42634704558813
184,32.91542279651464,35.06221229737083,61.21701859444155,61.81307969446452,41.84214960712573,60.275860893259264,52.54818858185942,67.29605178229535
185,48.31560072075982,62.22680664305322,63.354832607875785,57.939521400037016,62.96827712389055,41.394557487330935,41.47076121569726,66.58032990299917
186,63.858936205382925,47.458519983994,34.16917718242922,40.64576927524413,44.015459209348535,44.618572567768595,59.456506365672155,54.03216040086349
187,41.75671493637774,55.03158650966029,40.23121336530765,34.60333081989023,49.471142708198954,61.76050570259909,52.60704418987362,68.26067685395117
188,56.49772006978105,51.50644798092193,72.33919487195465,36.8008749532544,51.1446195770564,44.887379128174885,49.97339050781622,48.90633153391714
189,54.40036135342536,80.03508895322545,32.44883720084802,46.80177176010765,74.14926107375351,42.395309056486035,69.32524495054287,49.324022458364595
190,45.83711724451169,42.78090422548473,53.98873677005718,54.424258485048334,55.94928591884753,59.1600671711239,42.73905332810626,53.78186481115063
191,58.91680807820038,42.54422598179717,53.568082251396916,52.77855967495439,53.418005255623875,71.0791475961823,73.84388621204643,73.83271088382924
192,42.588361761465926,43.40791820758307,55.11681861008252,56.02752726485747,58.631111519521625,51.62840840837566,52.244941517480875,49.773482160421906
193,52.395759928944,57.109983280926166,37.61336698771018,42.14244616108154,53.32228329711523,31.114271069000722,64.2120673524164,59.95775146529408
194,53.416266749463006,62.93358018892568,41.92745118070035,54.26986487746702,48.44874194462365,41.82269666108542,53.190405516291904,55.18090468287912
195,37.28543892209902,45.62083094843934,71.24499211315586,63.420042095330196,48.92393836884369,73.8526841091835,52.64349776274928,79.51767217354445
196,37.60043990615921,47.70101345414403,69.30583253012978,45.35242425522339,46.91244198448675,43.734338750850526,56.722638124160504,52.1910004624584
197,44.79084991300312,80.19433878798684,46.78030444924021,40.01142450375529,48.904560481373224,48.94666878711642,55.38511849948821,49.10192199946454
198,36.25859129928121,35.507570815571505,37.49909203461255,50.15333182238452,42.72373775782554,66.48557180677545,40.24532463763142,55.78694804485762
199,49.61430265399375,59.457750365215645,39.46870040561704,89.05741533319453,43.1240356065185,55.83129302546112,42.18066886694828,54.161088688028066
200,44.038732973470005,41.85514267559876,44.97259065704756,50.661317045302184,55.58510292751638,49.220057632496705,80.72455339454078,61.716970068318744
201,53.0287239307231,67.13853761137452,51.05946279291443,51.73049298598531,47.96250988729151,39.98461747324595,61.44501842166544,57.511103637546015
202,59.58404246025205,77.52679154868947,52.56241742644459,67.95567647730755,73.26941314165965,28.380227651188946,57.21454384977262,34.57576826421351
203,72.75056163193146,56.36333442997324,42.719139145591086,64.32525168749915,28.750077065363737,47.687830330360995,61.45793075583452,47.65574513304081
204,66.21821435774075,66.54163890288936,33.79233094014861,36.09213529313893,28.687579112665688,52.679834727251844,74.88905718941324,68.44918051437584
205,46.508212271070335,42.08536246381687,83.70647627651327,54.40001565616831,58.1003372574732,57.2671313402761,53.355845653544115,56.6430771716896
206,53.60590797042683,39.31053170604571,47.91698622155882,65.75881504884138,33.45838384787939,41.09888014813254,54.62362173989852,55.32469004232412
207,51.06633901997094,77.21684962663625,67.65918843222902,52.83160013600052,58.40168410361467,66.1574845463363,50.98495911732916,58.59624290018775
208,55.30168876264951,51.00504677705503,60.09236956952397,66.42186962529141,57.54705095688919,47.83151166408238,55.29540587835657,57.1407643732561
209,41.65827073666288,62.721319610800315,32.17882578752642,27.432189656054145,34.71506856303035,59.8622224517045,68.68006429471386,67.94273741704176
