unit_id,SoilMoisture,LeafGreenness,NightTemperature,PruningIntensity
75,79.98312015647387,53.78969161244472,61.29161371824496,55.81019459287801
76,71.1463537946812,58.675623756259526,50.836366868280095,48.09053604319099
77,68.05273513225877,47.40578117119848,28.75065816089913,33.06000412486143
78,89.11605349870648,44.12378456938602,49.599187014758876,41.87478580013977
79,68.667984871076,56.51052549364491,41.911653018028765,44.447083539755944
80,77.98788164428152,31.821772598073487,61.140319039837394,55.45572429677769
81,79.72157665254717,58.18842957827158,34.960205092753455,56.46379705336303
82,90.0091429224737,25.21603060510787,42.449624444883725,59.024552622360204
83,73.81179963832368,30.125700394656178,25.154032263862685,71.92443665368224
84,68.88832206112828,24.68691440631669,57.830035086756915,59.22756577633631
85,69.28969886000057,76.3175642212656,61.847347603012956,55.39708476606644
86,74.32700142269066,22.639348086091506,34.64386462670006,44.79023514391457
87,76.5466437780801,49.809456331504144,38.22955887449642,47.251368248932074
88,50.90918220201142,55.112435919211244,52.057770758109086,36.761801551689985
89,63.66671307752782,72.88607514127625,29.401237466120058,40.24790817519509
90,46.77474198954003,48.72288471705196,49.44501825205065,50.30825735440806
91,80.15675091047783,66.32869043807385,53.68375484423102,75.84682977696872
92,98.27965756598238,35.461471498229145,34.89775518379634,48.4420558399579
93,67.13427050621844,22.12535447183709,68.39878165261403,34.08112418589156
94,80.74669401463977,46.873257255673344,71.63713411835768,54.81960035186966
95,89.9480088618119,23.84857885062469,46.117172209015784,46.126804565562466
96,59.88617950547316,47.854313349768425,44.46785095467906,68.33420098899154
97,82.75424465065878,46.12957756813864,42.67510609320573,56.28891290184986
98,80.73408374657485,56.178676287811726,68.5135360557431,50.84660092227377
99,56.421824876581866,63.85092473517912,65.18344305705435,49.5608118235325
100,70.36298085686664,25.624661843259336,67.19127341412505,36.9062400705372
101,96.26760701098667,55.769898747645755,72.2613576242583,59.0479156235515
102,72.64768518969588,29.037207430024438,45.7609328865946,43.243525812180344
103,64.61011282380571,18.35188420279568,54.858931873469416,40.605807971846616
104,69.59184161202062,5.806641177275477,19.22762694817217,37.598092941907794
105,76.50435271726086,45.22286134507317,69.76381235656855,18.39150425357685
106,77.65096338743894,43.53083458186054,76.43542008802432,50.42597635705986
107,94.86337160118394,52.94660053218857,49.676495528616194,59.927638902601664
108,82.07712535950247,44.16084911311721,48.74529848833028,48.653942070394365
109,70.20430523538282,72.4558189780033,60.052378725580866,55.06430004802606
110,73.51267723276065,50.50369115764105,46.17161758553462,26.481886625746696
111,62.732715048817646,44.553727425346715,55.885959977256356,60.772388014406424
112,56.69082016122946,36.171807884426485,60.648465025538066,49.53130180700173
113,87.07892407287657,8.38726946542365,57.94768697919719,41.584041952021266
114,87.02928822061445,45.5097963293527,44.689917733832274,45.25380727371461
115,76.73593930430884,23.247622996297068,58.807503048637024,56.67151814509034
116,89.57060724530949,34.499327339073574,46.341923934133916,43.927262605401296
117,71.8780210038421,5.437188046940513,39.744488384264116,50.44047788043136
118,100.47680670941412,57.6478501546254,55.2479242673184,61.199309151358754
119,64.29214789442078,36.440306137267015,33.41113200983948,51.90254772442044
120,58.23900989466652,18.353066217301134,60.588894667002826,52.76492227930713
121,78.28153548761021,21.362215841104728,51.42754687970014,40.084271791481505
122,65.33730138822709,82.19601922290134,37.21720812910494,29.560187100101874
123,61.26539614466125,22.549082754598572,52.88083400724284,61.820113697844775
124,76.64995372229227,52.25802613059675,24.06042001062575,41.0243083538965
125,67.23255432153333,65.23515678209247,56.14059070649516,41.816223571603885
126,88.59792490343978,26.799099701154415,38.96465196522642,25.212783619952834
127,86.10130033803942,51.87862106274426,35.009410411724026,48.75592903939369
128,58.94553835852538,70.20555222989765,24.829757520982135,30.960105973837805
129,75.42105189189421,47.07210530012516,72.00778708075188,48.82556731360759
130,79.98461543576903,41.43905105032942,35.88334171246504,67.03431618648614
131,93.12944709945718,52.20526496362133,39.629620515868986,42.485361526968326
132,76.60141193326972,12.282905276797386,80.79080678363275,54.5434352069619
133,75.90735063277987,46.70014768880611,88.5823813256068,41.738658049356815
134,63.901772558847,49.422409996425316,60.80000413150395,53.70501658772334
135,82.12690544152312,17.971042507817046,72.21255643815115,72.7888894561355
136,78.11646751568196,34.8107379389855,46.36183472516065,34.74071970418317
137,83.87979553609973,40.76620096369325,59.291363507318906,55.68499682658398
138,90.39281902600234,44.43089212627531,49.3909873870488,55.83042910195592
139,88.46613197118889,60.66550682054035,47.95900870203604,64.32667791366578
140,86.37986479647793,44.049294689082416,63.52956835747524,43.56207308575064
141,78.74873960566532,25.825706336904876,34.350843712351505,62.49722870401688
142,69.24819310683792,71.66870985618237,64.67387492442408,41.04017571412875
143,75.85900525954318,24.835209585097445,42.946553678470636,34.611234680431764
144,77.61557562849039,50.74274733394696,35.65857569107363,55.13201891019882
145,78.59827401702341,54.194028007205674,63.01640172364709,58.91281081478399
146,91.24138701065813,68.25017811589971,48.811839358845674,38.74302936560842
147,63.24534662313884,22.927087450066132,51.27552160304493,61.60097572056964
148,74.93879910638469,51.05572937806886,49.587838772415964,43.98795703944639
149,97.04953132581426,39.778260181531955,63.704089805233274,58.8217750992129
150,78.87151605838274,18.18435890821683,56.93809086600077,72.13144554624314
151,88.06040137528338,44.67127140418903,36.11689357784194,39.21869537539246
152,89.08811091309107,76.29716924318176,41.39570877032859,40.602244649817955
153,60.1674062205649,58.87357889047151,36.80121845701172,59.068916966498705
154,77.98669818953394,18.16330066147697,53.33178058241675,46.9652459100889
155,66.90337873385918,60.17816531403661,66.316688326072,30.533338325663987
156,50.44456710921144,33.63127842832593,34.657952951652355,62.84025560765441
157,74.03011029138293,74.21136409100447,31.034425775146495,58.24458688834925
158,67.93592958984246,42.41094138416732,47.592926216151696,38.52680987761019
159,82.41216559818811,46.41187192856303,45.8647333688009,43.03675416963309
160,88.68309920348472,24.175143789234816,53.65868553315108,64.53728084237102
161,69.85665907645279,38.51447203667514,54.84169112189428,77.50517456515732
162,77.92990846833972,45.725112529192764,67.9925082433702,28.561936784255504
163,82.00687794306413,15.88951518474052,40.563205838164485,33.271177130794996
164,80.46248538283417,36.40848238724703,29.559593784621555,39.491275420423065
165,66.77400745051428,29.39512352402795,31.5016333778065,41.89769641243892
166,56.34561027093598,67.13802594546605,46.48954980741071,36.51764475495274
167,68.94494850764004,33.85381950445968,25.254889624544905,33.93946399419587
168,72.09569947868195,26.70258929384347,22.811884008139614,35.09597014401213
169,64.66671242310775,32.05269875529807,42.04472245866216,59.487166891453846
170,95.29623850400503,15.406673814365483,64.46330259338804,50.87032582823255
171,74.52070531980961,7.852493146115261,46.997851970726,58.65539723973871
172,66.01439116110372,43.98435233807014,66.92037287263562,43.33373578570906
173,76.97329634822445,37.14527527078972,37.63811619475613,59.48020816141172
174,79.52269830834018,40.537670013714575,73.17797511893988,39.44292064286443
175,76.48180129832483,25.09147996839312,53.68203565851581,21.185066737317495
176,78.04545759575174,56.104881501522186,49.3218942681499,58.51026114602259
177,56.33098333949913,31.52572154507557,28.014685060725647,68.80231416760861
178,86.49904638912328,44.80367902433231,20.93392141646674,49.93206115347277
179,100.67621965900368,55.67745367127265,44.577494625774456,43.220394949117534
180,59.95238989688727,34.16384726631019,40.87459014341682,44.93422207516976
181,84.56411739738479,59.193797616664185,49.85851848568107,44.85403666684907
182,76.95264486531246,37.811079316333505,37.15750888183178,46.17649036943667
183,76.2798647590749,69.5502614820254,23.92750501929155,55.53984314149516
184,83.68182332345111,72.09268228122272,53.849627329096634,32.47279008747679
185,68.09294904842942,23.617380636517574,37.18210813922321,61.25766491516193
186,84.48248714228026,7.644586675050997,51.18621150108071,45.852854824553646
187,68.04971446285342,49.48165223015265,55.539005862821085,57.94377614046664
188,67.62727959557854,23.734826697130533,43.0459020219691,56.890538564978065
189,78.29061098791614,68.43473381693131,61.86589388252446,76.95598084268282
190,69.94897598831531,34.950061253649054,30.71476179427671,37.487595858745344
191,84.39566307138166,51.98752868837772,55.79266922176341,44.557149021377676
192,45.845925993712406,25.092842214349233,38.526974099941945,45.038234832994775
193,77.03372256954981,58.09239606199895,39.83915312827499,47.62915898043512
194,103.30597910650022,42.42708286554691,52.73610732882744,64.82036905595409
195,66.69839013741276,57.448989903284115,36.64027476348119,44.6783373786564
196,94.94894670096505,31.502148509094855,61.75626213473493,51.93325666716946
197,64.44287138237796,46.17347902844329,63.56519125538656,80.2514001037264
198,62.12472322614014,60.529900477369324,52.58969223749408,32.21590132079089
199,68.58273918255445,39.546288167454314,45.140850723691244,65.57191415408862
200,81.95550973595891,70.01915968634087,54.72136383195151,40.178520101703405
201,68.94853851142412,49.50450095600737,54.026788794520165,67.71980080455783
202,75.99780356502397,32.09636948850132,59.45814591684091,80.78828105010432
203,55.35353741487129,55.18793073615599,69.2283000662476,57.7057759552429
204,74.45600634891869,45.244557798739336,55.037405491485224,67.99686812445509
205,94.96093488393564,12.820017523399125,30.995281810005142,47.963102533010705
206,81.11803507808318,29.978099825462508,50.97373604170566,41.47139428343182
207,62.979225189649284,44.67203478755651,58.21199830055205,74.77965908486124
208,68.34674432410328,54.186333106278546,48.4281717403926,53.12618013370202
209,65.81411597165263,48.65866622253542,41.99536461005655,60.9737240850989
210,68.48140368504812,55.55336734059122,60.70823412205386,45.99912128257394
211,62.32366497963702,55.95108339215325,44.054372565875205,62.30085417469401
212,76.40371538889096,-12.082422957014785,67.4898394233556,38.1502526287233
213,80.31499867153643,75.92342565759597,39.75994967888064,60.340624522447904
214,72.55964276179856,70.47393229901984,53.98815412399208,54.66323018104179
215,64.42252900907216,59.73269981136106,57.67203932983686,69.90987188517765
216,82.53708053005951,9.058026468287338,44.701261587193436,48.87426686998429
217,106.80357246952236,18.102059768555065,51.98623351909762,51.2492798052784
218,74.57412624169419,10.452158261733135,42.61731401290786,46.18098877808455
219,62.73494545804217,12.67505999170745,42.149670213059,55.39908373385013
220,64.04789219760784,20.94255307877784,54.49039569981903,45.803975911323796
221,76.12909658455717,44.6865679505468,35.37077158731274,46.47265763441726
222,98.21372453479661,39.52494358135181,76.14749387738097,34.425485798313346
223,85.25708599733119,31.686145578267762,57.285295950614106,35.44797425106984
224,60.5390730128608,53.11800628551222,32.47279247321844,55.0145617313347
225,83.50502785702867,39.31811867803583,51.35289925987567,45.886527407281
226,77.79977222433999,50.605145779015224,47.24329150986617,38.81689706597246
227,66.13342160770982,38.2488541717048,55.685068980000274,53.8343106084266
228,90.29919645251809,44.49485479296905,66.92600889166253,42.43952231275551
229,86.48397012710869,43.80298640918064,54.24888490629317,59.99577690066632
230,93.45024323629411,72.71463860067641,25.66225463597396,34.500897915952386
231,62.939784639821276,21.474165712000097,60.021607147557646,90.04007408231867
232,71.48417725871857,53.017334124099655,62.41217088978419,45.095231742193434
233,86.33372565231552,32.71989615324937,66.17850933454241,32.37683109071367
234,46.23041314525865,68.89147690621307,34.04731500759157,56.22200822531817
235,66.9826867895042,31.177936671940977,56.447386701639154,50.23659306145957
236,78.19242787863382,65.14476878151477,42.792047417730494,52.19800431203166
237,70.9086691609536,66.42563343713503,50.18302701780588,50.70919762328682
238,79.29345036672969,57.38486907761794,70.3387514996727,62.013515871469444
239,66.56223462905035,25.74736743995847,46.682755893339795,48.80629149021844
240,69.63921273833871,26.630870492546396,39.32752084366606,52.861566159562
241,64.38900424901597,57.55205925720507,53.50425691575705,58.31670888074225
242,62.91878846748789,42.899413011259014,53.19075070198321,43.13509375886625
243,92.0049240059519,54.95551358134902,63.71795052113591,42.77903372578476
244,90.94676533264371,26.89355669992794,54.647073997878834,76.32800009019343
245,81.21156747164,49.86754595324541,38.542229817032826,47.85292980309705
246,66.93166064011234,27.29584716127051,46.586438682734986,68.55268109562559
247,68.69103751997609,59.513271064832885,56.655942179668685,34.90647348586906
248,67.23991413662603,58.83400966449312,54.6308544644137,50.10471543750553
249,63.91677720458259,15.749967824253055,52.96155961211167,59.90207023649025
250,85.55016978517128,70.49599237617204,32.0309343553115,33.54160547644547
251,66.35859877896036,73.59267313612064,53.97319076771654,51.07239011398388
252,71.470169019518,11.654538613151708,63.5984740482229,36.00596677118519
253,93.85152762443245,51.87959321458074,45.305423030109694,30.685895354313544
254,63.965734851363386,32.78175275819443,51.83606255335008,67.97158841091823
255,89.91253596401843,41.34392815026207,78.4316686420923,56.754583150052895
256,78.37988443515422,45.109087263740314,53.75096377853829,54.752026830825265
257,78.80456864796254,58.848421977815484,51.76559821205022,58.296307560987216
258,59.93117513580028,36.56786512353507,52.885346580348624,55.780976024751745
259,67.23570045430189,73.26925842918598,55.85172541103999,68.83730720743688
260,55.189330860425144,33.690205841701996,25.251207222428466,77.97737594864935
261,48.865296544121634,3.395016810821243,67.74349796391827,56.041491231006425
262,72.24273062108816,52.749986299277545,41.29393711927392,50.57932373338582
263,73.80491809003684,62.529529014253015,49.5423692201096,28.29620043037371
264,89.02437907002991,34.593389018137664,62.20408898468504,25.833663717072888
265,61.78216538213282,8.326943369052252,79.31426448573337,50.92124787479424
266,74.89236054152262,10.920288200163967,51.88159020564986,58.742105662411255
267,73.99801246569477,48.53065959562839,55.08695960481969,40.38127810151898
268,70.26383702305523,28.082639333908045,45.590292466700845,55.959468408113
269,76.49858118628818,18.029215764397836,36.68545304809208,50.53517039737095
270,79.8531776379648,71.15998263421979,55.618821232886354,49.676630036642614
271,82.43460582034677,53.72387604193361,54.96395953713944,62.167214055176565
272,56.49839321940798,41.24548241206084,42.71601898807867,38.49561205635311
273,73.45459436213865,40.49724685593256,41.4726859423508,61.9615850187887
274,76.2706283232389,38.79854923509919,51.08449862768832,56.12316144552529
275,71.79772942581155,53.03060734533569,61.59904963328477,51.64474515745329
276,85.19533009295428,30.017810395170567,64.05278505869785,56.09695081161024
277,80.1132360786007,61.778438715472205,50.56479801084253,68.6000590941904
278,85.64110273152347,52.90834560437928,18.551519944473274,59.20523684625144
279,95.02638084232306,84.46035934273958,54.5305962633545,40.95592237732
280,62.558261889790074,56.06269175210913,76.02962025445451,67.9537111658156
281,64.02709112671954,46.03676400567573,62.42878546943356,59.323387495930206
282,94.0008357669482,45.51253593505814,84.19721089205903,47.65741697229937
283,74.35931294655511,34.00069908422249,40.73163266626559,45.238540402893705
284,93.25259282580981,29.42118738716623,31.112025051325826,74.63377974593305
285,68.64054854343556,49.23988198316884,49.9852833768105,70.97250980931224
286,78.30100068158129,15.107711965727692,61.189227837223335,52.94647922254191
287,70.38247119226794,-4.986014327112137,60.00676042078579,41.41754794327471
288,58.62642076441255,26.414857586446523,44.69385193201149,38.15909966905073
289,94.71861813747752,37.903279648880286,41.36884605248068,62.7645037271271
290,80.6007540466879,31.064964948008523,61.007434800717924,25.39834933542052
291,105.62613588804012,47.66769538447853,51.14870170965666,49.075511386871774
292,66.23884302755425,55.933195704464495,42.35943192101349,50.45708702633604
293,66.05337298394485,50.51274176173746,55.66992860093339,46.95213752145106
294,64.63839857875722,57.5349575930387,59.25136694433486,63.97102788671842
295,80.20490732542449,72.83550485441879,58.50745670130498,61.72830683357809
296,68.92920311216032,53.6191406367544,26.29098584830635,20.58456248523627
297,62.688990382151786,54.01222467871808,55.63589234163544,50.102992846088405
298,66.35946760767274,31.2720137430616,36.48285644705982,43.3077140804755
299,69.31009083444343,45.11189963704043,43.501755152705655,51.62992618806334
300,51.726950628729156,26.207153140243317,47.27989233712589,39.51745299399483
301,74.47335424660204,48.300905800959114,59.953265329945474,47.209744109152375
302,90.26476014088306,59.34295365791675,36.71079238522243,39.2985804558307
303,65.37605199643248,2.017394036148687,60.18080402816856,37.51632943327857
304,84.38787746984296,54.73844828563679,53.09638356659266,38.77387198457058
305,81.11145012384773,33.838163936062216,38.8115208956183,40.222356921460715
306,96.04629473567682,57.644110808032536,30.78067118438507,70.85670548322497
307,71.75098074165169,72.6583093088617,50.73930203905165,53.06949916247893
308,74.70446704687511,60.88694140477274,44.66772095282446,64.84703190164335
309,81.72080895086037,42.44588823915104,40.40061683613074,58.699172367241104
310,75.77360084617075,60.63033987654386,54.07496102900519,36.73533486707115
311,65.58203521269726,61.20522165833422,55.95261837691486,74.32076399681141
312,54.677406331677794,38.44796018819454,47.869816499739045,18.596512488054948
313,83.56947119091471,35.20213399392724,72.2304676573314,45.906738233488774
314,67.37282837395055,49.80587662209215,40.13571139236151,57.28467265793105
315,72.11354760019998,11.133674395391152,73.48399121161214,46.034931938918504
316,74.22329702397067,43.378909097504625,56.63708407074473,55.65816290931852
317,44.03892910617657,69.98724712690463,49.63474222928341,43.73459125852689
318,72.47521103359391,78.82641234330139,52.29603123491957,53.78076591457249
319,81.67408841296317,67.47162743879325,52.06415230987147,54.50710943119799
320,70.29983321522145,67.0186843720659,49.587425068373186,33.89693042368334
321,75.09879682084235,24.871292042793698,58.271849655394064,65.95020996467866
322,68.30559106820473,65.5328070626813,66.69917386125456,55.38694320540513
323,89.4893457527246,43.078963289783964,55.437846486855385,41.9996617936953
324,60.186802400523646,22.274779931290347,52.29660250390943,43.72376536527985
325,70.56678521983515,45.808454041381104,69.22059217313424,45.407701796474655
326,88.08491881253796,48.398798006269146,52.1653938315329,62.52475262887298
327,84.49821274242039,66.93410258818977,55.757489717516286,30.66204238721589
328,68.62054737908265,34.31116955719853,31.828488428401606,68.42204783510883
329,74.09878248348623,56.94881650025426,28.360546993551665,51.38294882708192
330,48.26995194630532,35.025303382919425,55.037869906197585,63.36691287751924
331,51.23013087566406,33.5557485816377,72.11629252249514,52.730248971023926
332,72.61351376905354,34.069461454300225,60.736007441728404,63.353262752244675
333,89.55136658241861,44.741792998196104,32.64365008765547,52.301115087225426
334,64.21816237681033,21.358089481957826,66.46914984043445,51.702461115896945
335,47.037570923837514,4.200889989058869,33.42928763154015,40.264651798744886
336,64.65012655916128,23.178650108865074,41.76993937543418,49.017461519023506
337,71.0829303038393,39.93669594942562,32.05066823235608,49.878735560441065
338,52.91783505709093,73.23582466826718,55.41281949050199,54.09716142354425
339,60.54435741105626,40.04972445160551,55.267470904471416,55.2780090443443
340,87.32266160789736,-5.653102986559379,36.86808150027402,53.40150838265871
341,79.54078987790696,48.90693409415054,41.613004053283746,70.22365627527257
342,82.02016933338858,22.551779584153806,59.3507951219285,45.18316890493072
343,80.7026781859021,63.59321433769442,75.0571107816914,26.49957066832043
344,77.96149003489818,46.21113103635058,34.8598921332424,46.612789989787714
345,71.37360689455852,37.7867438026893,58.88984840602381,55.02849228769344
346,82.45999135478291,38.88687936116145,57.923413539490475,43.253509477504856
347,73.13772264152004,27.186014855687972,60.39889001430241,30.357263886992243
348,69.37580402361905,35.63691472840304,44.89524507472155,68.15611058888436
349,72.43881260750149,57.3886190586385,55.86110826289787,50.80149810105851
350,54.50815009527425,17.81834709371101,38.88062201785793,54.18320107130467
351,84.59656976846233,66.62116178526645,43.77427357627035,46.42083419468763
352,79.41840029680384,35.92384772597393,33.25888583067992,34.375738930451334
353,72.65291044296184,36.820087625482245,61.09646025522734,35.87020628257285
354,77.2004665953255,33.52210963186889,39.42793415888961,57.02518150099403
355,84.65050418360563,46.63154413037141,48.90202719590462,39.95475712920511
356,94.2166757812773,47.20156018154541,33.528249962108646,57.25560818260271
357,72.36386360417205,58.23026227232764,48.062468324700866,54.82948627570642
358,74.37565693968723,50.16224036066321,46.74827987353752,36.325176984757064
359,82.90880777468435,45.400083383055595,74.1483746825814,69.41271624090938
360,80.87235426306563,45.14773226985419,61.417692173451094,52.15426577779514
361,77.67532034103509,42.43384346063358,67.68766132805537,35.92985978840584
362,72.59384752682924,-16.568330692752628,56.06500364861256,58.937937556102675
363,65.70557231701713,32.30943592477673,53.6898599895407,50.672383310894105
364,85.03929448241338,-1.1187303097407906,36.76521636372371,35.09044075763663
365,67.97907620131038,50.39951992269749,45.85099584480504,65.43889493808463
366,80.1733448849038,56.578997386246755,38.925136550176234,70.84135296217367
367,81.68548497107449,51.49105104714721,69.0182052721157,35.467173999337675
368,86.12408056097733,40.16271215706888,28.518903216146263,47.689474400233955
369,79.65075381210366,31.409251436786704,67.24845886589047,48.63118057164878
370,62.46154294359231,20.94225845140459,70.80188158425325,56.9437364664699
371,74.76261917439497,22.12314996953625,63.08575706325723,72.26359964209472
372,67.41940563784465,51.19631932629447,48.086712456907726,77.89177390913896
373,70.25060203849606,37.37594936077594,54.61740714424841,65.79394775492128
374,81.51734291948837,75.56134109716126,32.335093901801066,58.639161871622726
375,86.0890260150373,33.3179596011111,55.324071352914196,20.02028564971539
376,78.93279158928621,59.62036590577171,61.281596908380465,36.790913943287286
377,97.56764527020256,37.988091209367894,64.47959981344628,53.96146326804459
378,95.67289525277762,30.98251242608396,65.38896344683414,50.85185009489669
379,76.12597084042004,63.19886813355532,42.81360261863468,25.94516650902069
380,70.3729465464815,10.250030430262061,47.763850028476114,49.77316818243726
381,78.85013661623782,25.46507575739399,50.29468280511256,69.74506608002284
382,83.30805136891887,37.17230375023161,55.67489013030083,24.044065446258312
383,86.38585811085133,38.8908785447731,38.44937987030895,42.37076300257035
384,70.98944729503276,42.45331208145935,43.0819611055204,33.62906775570328
385,66.19156773390823,30.306312335248474,48.387842932639735,65.56376595717614
386,74.56395912492648,36.342315596001505,53.3289332431648,71.71599340342142
387,74.70294754820087,62.42036036013769,56.52059168549112,79.1781887225503
388,99.49797183436065,72.01894764787845,30.451536590714216,38.2010743927222
389,70.69894453605147,9.690259617756553,67.39693130049787,36.88947059523544
390,75.07914022226852,43.330764738204905,33.210348976616885,27.63231253533349
391,95.88888706593556,59.44240559348599,64.78710165926103,66.35363309371706
392,74.53345408294537,48.44880495189055,73.90743328384626,51.649849201809644
393,91.21781423092969,48.47152189473039,56.45621438648881,68.74183125200118
394,69.4508722072844,24.64107400267903,72.95766882711634,69.7673274842474
395,80.72268532859866,42.55065343666499,56.24378259939198,53.19648175030011
396,83.8810227632688,53.957199736996216,48.26571803294579,52.81720211905891
397,67.82308665729882,60.229254576456235,51.29718524675891,71.40156773696673
398,66.8195876883143,43.47580067057836,73.56877133731389,65.39609313907971
399,64.7066460226144,28.2672102631102,54.8681844868901,52.56436837258555
