unit_id,CropYield,LeafGreenness,CanopyTemp,do_ChelatedMicronutrient
204,12.034160975908017,3.722288247661833,66.54418072911052,100.0
205,-0.3736599821809202,9.91612588615367,53.437479056998534,100.0
206,11.585118448943787,15.062834571105597,77.85699743556361,100.0
207,-2.064392932162796,-1.1326510229626532,63.38311448955835,100.0
208,7.0133809137490735,8.077882013330324,60.46493660811622,100.0
209,15.91449295655655,15.610137780524926,74.40720474622002,100.0
210,24.333951408599088,21.372219844123908,95.53592718798284,100.0
211,22.997970203418973,9.282272272007633,62.998393846122596,100.0
212,24.711022778443272,5.1966954054812735,92.6395791403677,100.0
213,12.455390708757811,19.641794978916646,84.43385857592963,100.0
214,4.094843374327244,-11.894204912063636,81.80844394448037,100.0
215,-2.910998046493915,17.42371918641724,72.16106079391393,100.0
216,2.0098623016400703,12.052768469975243,70.6241831635413,100.0
217,8.881548599353973,-4.904227487571484,61.40873740307159,100.0
218,3.2920438227467024,25.973619897674922,61.486707493482974,100.0
219,-3.7594717877927986,27.60117473627823,69.90373921828117,100.0
220,15.000963560334114,12.084613450880047,89.38051695330361,100.0
221,6.33454608987284,-2.347342838414038,78.49832923682877,100.0
222,0.08428490659201948,10.478308662196875,73.91546749413568,100.0
223,3.1816755454572565,2.080250982570563,74.37401787094223,100.0
224,-3.794470645805621,18.838338335081595,66.82563796414216,100.0
225,29.139130383447032,6.871823624000982,93.99446134722356,100.0
226,16.74142322328332,17.556891369166223,75.25875915002783,100.0
227,32.03344295037693,13.45470867116309,103.8375716769218,100.0
228,5.33271168699588,12.38838473931763,84.47368412111057,100.0
229,-13.166216971887007,0.23645923896628496,56.09139943943564,100.0
230,20.372582496293457,20.12196870592316,90.99487915266164,100.0
231,11.535043116192897,-4.627507674829092,77.42332340332544,100.0
232,3.3831462505477545,19.962274469072447,64.85533440339802,100.0
233,6.079681611671068,16.420775422741826,78.62717476034555,100.0
234,18.93778276018335,13.987452381873272,93.06407832724715,100.0
235,10.53636956934108,4.52683328254729,72.42169451096765,100.0
236,-5.409199781491794,22.601672734666685,68.30781102006026,100.0
237,11.223381883090987,14.404681265590137,77.4454112628291,100.0
238,13.691504767577593,30.028166259313814,73.29280366628933,100.0
239,-12.139748647414358,-1.6486476254790148,54.33460075251309,100.0
240,-0.2834255146661979,2.2688251247932936,67.95751924268687,100.0
241,-7.60829613308842,2.326555885836026,68.666734188674,100.0
242,9.314523457392378,7.445416629706281,56.714500673471946,100.0
243,20.12721906667731,3.573387039083764,58.52434963887597,100.0
244,-13.673693168261215,6.9485956960122905,41.4755229961507,100.0
245,-16.655758785496786,-2.3569471494123704,53.60881444234399,100.0
246,27.354317256975847,16.693006656050667,78.21852678633601,100.0
247,15.9929201658949,11.552933667997344,76.41735838185411,100.0
248,0.25601135764618554,6.91687299167228,45.19470151557807,100.0
249,11.376898074272379,3.204281535086901,65.3837174369376,100.0
250,-4.460770148563776,21.552938290715083,65.75319442902202,100.0
251,7.273544570714519,11.249292067253357,82.41155755433586,100.0
252,-5.02056680828301,3.9536623221946403,70.26308592415289,100.0
253,11.554839782042244,23.32862971267944,68.10234942474757,100.0
254,13.39377194241599,24.17369201370729,95.2996587504577,100.0
255,22.73161888797229,6.895328536032959,86.59319150186275,100.0
256,-13.191194023650434,7.9748905830455765,66.07162304626284,100.0
257,-11.39832035895441,15.84777601436,47.81745281828593,100.0
258,23.923680395932667,-8.917043600020222,80.59487146721804,100.0
259,15.121025433963224,-4.805959727337266,62.71727316802995,100.0
260,-0.14900037069665362,32.26252021924711,74.55967666681316,100.0
261,7.6278608400482835,18.96033527442001,56.207483347237336,100.0
262,3.079336777092413,2.5763886594881455,88.73043145147889,100.0
263,20.82969549147542,2.1105670635122653,84.65656655009947,100.0
264,14.020724365917909,22.938130412199982,72.53329435006584,100.0
265,14.247195668187764,18.126239326618467,85.22224005194383,100.0
266,-1.2841949179043497,4.089238370712526,74.28813305482052,100.0
267,2.6645074482919946,6.181252172341248,72.18576633011656,100.0
268,-8.30580725684228,-7.046820734889032,52.588803638744096,100.0
269,2.5245238036368853,18.52780057959443,72.4261934626327,100.0
270,8.938573989280906,15.249801055970975,92.58743281968533,100.0
271,9.285460853684505,-3.666631714377049,81.10071353844288,100.0
272,-0.7533755349774403,9.519449082077788,84.69897779880473,100.0
273,18.44842552788477,13.03281214744541,77.75181461873275,100.0
274,3.9430256756804463,10.486039754158064,80.20979209562583,100.0
275,14.980955961354443,11.459740881785413,71.39812894236532,100.0
276,-3.813436257659541,21.71079665198865,66.37782641224709,100.0
277,0.11473664429321451,-3.466471998911304,82.58654532003749,100.0
278,18.13490570612359,8.258024130230842,81.77478014482057,100.0
279,-0.07240507342232183,6.548249796519898,51.77100569137655,100.0
280,-2.2988557521230657,3.625691456187676,82.79660958504103,100.0
281,-2.4219796163147445,7.983493806969046,59.350762304688615,100.0
282,6.629798589911694,18.283833732810034,64.1352145474546,100.0
283,-0.930652382360158,6.654410048306424,64.55254070200063,100.0
284,11.323563555657856,35.37650165884578,66.87676436532021,100.0
285,-5.10126647019386,3.002780311082862,61.51605808251691,100.0
286,-1.6968649047656537,14.88468027305168,60.356673194143326,100.0
287,13.27773559015452,-2.054426470350732,107.13890606925887,100.0
288,7.153596882675277,19.038376039648398,72.38124918793223,100.0
289,12.309697258211406,-1.5718508598285421,72.69104530657724,100.0
290,23.859702924735622,21.549632568847773,88.93315190651359,100.0
291,17.948111943259512,24.824639924464293,83.88539760032114,100.0
292,12.252975781209352,4.868075174253098,74.81133073904027,100.0
293,6.700755130185708,-1.3832770687471214,73.2377392597628,100.0
294,-3.3242711116697423,17.85024369309891,73.88227765473465,100.0
295,12.33208437298541,-3.555598097962603,79.57863312187571,100.0
296,23.89689902787667,9.60383531580417,93.9788737940472,100.0
297,-1.2433348874935577,20.48465712490006,70.01299886065601,100.0
298,14.094702322308077,20.86684829457785,78.86108068313935,100.0
299,5.419734177421468,32.22807368394987,92.9896891461014,100.0
300,-1.9905602466346104,11.92128057158494,51.832802753451524,100.0
301,-13.227454731689594,19.611667439951805,60.26145949333142,100.0
302,10.311599560977506,-8.80107056592593,67.81660762507603,100.0
303,3.5971872439506662,-8.701953210843964,78.05041762716822,100.0
304,1.8350811710632196,13.607083027420622,80.72809558103071,100.0
305,13.168803248903428,11.17335171184217,94.5163826695142,100.0
306,12.274366145933165,12.257726389988814,90.0498134473732,100.0
307,-0.8392542282766708,20.834836594178984,87.34947303940984,100.0
308,-3.198857404853628,8.948094214752448,52.11951325789904,100.0
309,6.580625267316765,11.503931403831391,69.00722786440663,100.0
310,6.978785547524296,6.792950571713819,70.22818216916151,100.0
311,17.756648348925793,21.06605226499839,67.67756533385733,100.0
312,8.092625816179833,1.1621413055593441,86.10331949593008,100.0
313,18.34226067058826,6.779161293211899,70.62644005792194,100.0
314,-11.046517131310202,6.048538700494863,60.051471490134155,100.0
315,-2.392524751017828,0.014226621314245236,60.73330509437129,100.0
316,4.2590284983474636,18.86947721187909,75.36782159642162,100.0
317,15.917419786829909,16.11558761875741,64.45987106995909,100.0
318,-6.264700745540211,11.038859526831796,74.87625109781163,100.0
319,-1.388344147124121,29.621388656486722,66.18180322405934,100.0
320,36.45859333207279,21.446136908158948,72.60670896643931,100.0
321,18.52553329142283,8.652183170970655,92.1468299490688,100.0
322,-7.137338473135813,22.571746319480873,62.36192523838209,100.0
323,-7.34949132632315,24.715553795560425,62.913710255338735,100.0
324,-4.3505134788886455,-14.198926049715109,71.96092142140884,100.0
325,-5.9862203925482556,4.453683163064914,75.53649274584207,100.0
326,22.344889556383556,25.166867730896662,75.99373515159955,100.0
327,24.341687515179732,9.69616975714597,81.75907260828333,100.0
328,33.27955795451464,0.0609311985890546,99.17463022804898,100.0
329,-7.753564996955895,10.808038692580114,89.97967374472474,100.0
330,4.764963617911207,24.57811616690998,81.95865666491676,100.0
331,4.795103272141658,-0.767232055252272,82.90868585062897,100.0
332,5.574008497517159,9.45729288888548,68.23250128365336,100.0
333,1.718157751550998,12.88353184554741,64.37273223434799,100.0
334,-0.17819724571638584,-2.549255902335826,73.16899023534047,100.0
335,17.7733948977685,21.705459887828418,69.47660022660853,100.0
336,4.753794207768648,13.521879608279647,63.71612907185386,100.0
337,6.2141668531906875,-2.97816538702126,65.27282184059648,100.0
338,20.229579250173497,15.390493125279303,98.72761378370548,100.0
339,17.89745138629942,-2.131380235289514,82.49490018587323,100.0
340,-1.8436475548245577,4.279676940227372,68.78729194235353,100.0
341,17.244349538710562,-1.758043266447478,77.87473062802688,100.0
342,3.6110784053747125,-7.431533093628804,65.49856697212402,100.0
343,1.2986537453133216,15.244193297777988,61.84054530015203,100.0
344,-8.66558743597771,13.015301220063716,68.01700218454502,100.0
345,10.199335265255632,16.85495678181212,95.39571600035103,100.0
346,-1.806571665034098,27.24209187705877,80.41962489412457,100.0
347,0.7360561960077354,-1.7745081848652386,72.91391121547744,100.0
348,17.325697803425943,-0.8028898025206033,80.7804070074531,100.0
349,12.100788761097327,5.04707355834587,68.8540819672953,100.0
350,-20.058252925110377,23.531280516484454,60.9983940566315,100.0
351,5.302348279151951,10.164519813353358,75.51309792393039,100.0
352,3.475031567489766,-10.77003088972976,77.6577748489634,100.0
353,12.362309808901983,6.02342307466072,81.20940191098632,100.0
354,15.354093303875377,-18.678053170028214,73.77506178630061,100.0
355,15.338923064342524,-1.4841909121947783,85.20757998762231,100.0
356,-0.18426216963110753,10.521382250816782,77.71981001685823,100.0
357,-1.4446747113851417,19.574356085159287,63.56831477730538,100.0
358,4.460804972500021,14.221235163000676,91.94283219065107,100.0
359,18.988214466877135,9.455972600788865,93.3580573306065,100.0
360,11.684100909626236,6.068336517217688,74.47357465561085,100.0
361,7.345559404731195,1.257507679513262,79.9317534470561,100.0
362,28.999874634347552,15.12150438631079,88.47288572395188,100.0
363,-2.988932342658499,16.592298607684064,64.80849362483168,100.0
364,5.163506896064226,19.009827537001417,67.5575577026691,100.0
365,-10.723212412178688,5.314351716736697,66.63530491486176,100.0
366,-7.544230147376374,17.971679026523347,74.55189041794362,100.0
367,25.930664663167263,28.970975399922956,79.41830258895618,100.0
368,1.5902564912826165,-11.784416001319645,73.03765060663078,100.0
369,-3.854839324497213,19.12474398631436,83.39189090222867,100.0
370,9.291201027670013,19.30752315939445,77.88070458767903,100.0
371,10.137817018575396,-0.3030069225076275,74.92632953007913,100.0
372,23.7866484782261,2.689255684706138,85.20568026057587,100.0
373,17.83695456454258,2.1742124950853388,73.72320871540191,100.0
374,0.6609596731203045,0.8958705356793661,61.4496383965683,100.0
375,15.356091340246028,1.1844482588702983,73.2061382597553,100.0
376,-15.407909879709262,0.8237168335744212,72.49552109416251,100.0
377,27.32555472344376,-3.985818859079366,79.13261081508425,100.0
378,1.3181745747853384,7.746140977982767,62.89090577611157,100.0
379,2.566663311914895,13.537045412142795,71.15130934014145,100.0
380,14.408701869498573,16.150477818644667,59.58336400560837,100.0
381,1.1854683248958457,22.046650733008853,73.08969304249095,100.0
382,1.147734552859231,-4.815196072120957,81.88881974377684,100.0
383,-7.593435820628885,31.488638826591092,57.874224652623845,100.0
384,9.217673231038251,5.334123761762367,71.32615340745068,100.0
385,-0.03339121507949239,-0.18198091192170907,56.391902609284486,100.0
386,6.707205151976292,9.175437668564806,70.47392428502144,100.0
387,34.421323773609956,-7.201673136783096,76.50123095129535,100.0
388,11.256817883427916,9.123070376017553,73.09050054308713,100.0
389,14.96599531732754,20.263462382872937,81.45345659743768,100.0
390,7.29148940152521,4.085889262700106,72.8315734645792,100.0
391,3.085345880328533,3.601778410310131,54.35125481154213,100.0
392,13.234621327022143,4.433004639630024,79.96950233050778,100.0
393,8.32558019186165,-1.876432122016542,72.43897597174124,100.0
394,-7.546969864260491,18.951114189846912,72.26838841209137,100.0
395,16.65842873083661,21.649886087068403,74.87718266834186,100.0
396,-21.093109560112715,15.246635414263796,62.80831325563031,100.0
397,8.218049388480498,18.539475981112357,55.735271217539676,100.0
398,13.10696741097755,0.549398001716531,86.13571391375386,100.0
399,-4.9913930429354245,23.455375946649013,69.65309685343972,100.0
