unit_id,DiskIoWait,PduLoad,MemoryUtilization,JobQueueDepth,JobThroughput
34,29.4186078648209,66.40818313659001,44.348581437438035,64.22272278877618,20.72091676125869
35,47.50876790308705,51.20749737982197,46.01673927643118,55.99900234685622,41.45395575334574
36,54.86564182387609,58.06200136644924,60.5126329272272,65.27988486378757,10.774286404985133
37,55.10478333463706,49.03265899179551,28.995316637473774,50.68001728779944,33.93799074836571
38,38.45366457680336,72.2976408608159,31.858811633809076,57.6614352599055,64.64073763441708
39,36.72433013279091,43.57727029662444,54.08084113559499,54.81914600092344,9.992964777368321
40,42.979423409509046,63.544300897322614,51.34565860332233,36.086056878383566,10.589038498904351
41,37.90511299451401,48.69622849516732,57.34070064516598,58.683934335226496,24.837833987274752
42,44.624562196920465,58.90658604387601,51.436782115931834,57.315653758488764,10.782926965070391
43,36.475630852138416,63.103224868156545,62.41552133971632,40.22839154880921,20.710209259268773
44,57.31063233413405,40.54542336268894,47.10708497340283,42.88488671678035,10.792393089170647
45,48.5504484118403,35.79812705574228,74.06066817882002,47.22614874136613,37.420772192649146
46,77.48422441597779,57.21594747440874,68.20801553793986,67.26746867320487,16.478782689529083
47,36.298589059037894,53.97451175653252,19.325133189792464,43.69733454150157,21.33400972411487
48,46.96676171128008,38.16700931672455,23.967511196567205,43.57446699704081,9.459923836059069
49,62.41039354537298,42.25327603021573,50.03157100990946,43.095321807426544,23.565817046721655
50,58.790350164559335,59.562396433824226,54.99332193031674,72.84890875487717,20.399397636667814
51,42.012849095989615,40.60676759772802,60.38188094057424,56.298147612715226,-3.6528695928026966
52,40.32210365887196,39.93752842342601,53.68334703578317,48.15547265111254,28.780662541192463
53,30.06558838299376,61.57681140760889,45.44358015717943,46.903522516490945,1.8509536593107319
54,47.15825039013416,19.910291612472758,62.18356281720071,43.161900087953946,45.31486928257037
55,24.897705252923767,41.04853785444852,53.06429473747138,63.187762580871144,22.752180360006626
56,55.31271068187867,43.979204510862246,62.13989352519766,25.556549806514983,23.188131693954944
57,65.49140999376445,46.427439124158106,67.77692483247536,54.381089612294424,30.303048638752983
58,44.948361671117695,66.06255038987233,43.12169455353383,50.86180254740074,17.677312430899082
59,54.25726521050491,65.93736520684682,41.57721616597671,57.55476819291471,35.17991965227977
60,43.26620730703836,34.518451971501,52.364258148091544,36.24394537530663,24.9887963717671
61,41.24058157173474,35.80042980461429,54.347135626057984,55.07324754694718,7.9288461570522974
62,52.692442175663764,53.57263921724309,66.34835857441615,58.25830525695444,7.680013067052739
63,42.49705847514239,48.5603479662158,81.88074805805176,59.84651130206292,11.912921227237637
64,41.413299494358824,52.84430107933632,56.86094480148046,46.19497860618846,2.3476084627332003
65,36.78195122828519,65.00563172355619,56.41497736753484,41.246042220787025,27.845909890849047
66,22.510038002743496,55.14389599970853,51.82133429900997,45.472299015965525,19.569755350438015
67,42.99629721177931,57.2792266651977,47.0963294907352,58.729820288482,35.77998044363728
68,55.00750251279801,53.66728047647089,48.232947567261505,28.694995038685512,25.87918521874971
69,46.379743475935484,66.50636586489811,29.514979376719175,60.372379055913214,19.875637275160823
70,67.48400621243255,66.88832479368736,78.40632978279046,53.23159632143949,15.344788514954221
71,47.95477348043754,57.126994185276025,60.59160179618232,66.32717484630844,27.32217851566557
72,46.793861263758046,30.293552659643243,32.22411304566922,75.7388782694305,47.717733396900925
73,25.484633451067104,68.15555035966631,63.63739248268034,53.982228517019436,12.74121420135337
74,48.1584827432737,50.595022342049035,55.95626038496042,61.92689942657823,14.67032301900034
75,60.36523586944626,28.826540798576335,58.1683666698747,50.000429011302224,46.356352728227655
76,49.50056280756513,15.874707142772655,38.27605087917385,44.390130656799755,0.27770439611750675
77,50.41584185465597,66.22680050774744,61.32069583010457,55.93584917391155,-7.292684512083074
78,59.782672471580796,46.719562576191045,36.46429274979027,51.44624598863924,21.951712433030924
79,44.23760789812321,44.44612050941011,40.09986667089995,73.80018844019422,11.372361280571248
80,45.10609238978871,63.38216103039199,39.66726542756713,49.24088944527152,25.707443515100223
81,53.20478089579775,34.25895844390157,46.29982835319422,42.55140156801433,9.299839399568889
82,54.11426551416338,45.269452699854085,24.44205253756642,60.39504436514176,38.79608632542731
83,55.89769108854018,62.52723398836419,35.78547871981919,46.80724129370991,22.010307630636916
84,62.68950386092948,48.83126313155074,46.39341675865337,78.67427966517765,13.128205728139648
85,66.74063375164194,65.91040794486815,32.40519180495248,37.37398687922737,36.61377631053979
86,79.59250595946946,75.05799739755417,53.38596885196859,43.16241613361787,12.331669650440237
87,46.55465946581255,59.41059950477628,57.348237265943816,51.7973150308987,44.7897527753487
88,37.336700937231576,60.298549225928944,31.78850345786568,38.783799779914965,29.44114242785148
89,49.99929082601745,59.00485547245617,61.758462744019575,45.764990728356295,40.822240207851266
90,58.600886574119265,54.74307446530209,58.78278130945812,45.539891875805544,10.305524950848612
91,50.05086685454093,58.40726605354495,60.53395989099588,69.23761081963728,26.45308460136245
92,62.429192021709454,63.00129655240269,48.66206680506539,46.231847882281116,46.075023513559124
93,42.30026049332547,53.980584269422636,56.199544929348804,70.96916490018036,22.290687971620386
94,68.42068489971179,63.06053944882526,52.450899680555736,41.17396903185672,31.87347313214213
95,60.35227714692329,51.92889220886291,54.890800847365526,47.127960062203876,-0.9663095222750195
96,34.4832340960009,54.76145623573735,33.84352514976646,46.00590408323126,19.20050368816853
97,49.9619598259534,44.305773771374824,49.0741416727621,50.5370915870189,14.533929850724792
98,52.79785434380273,62.44422063724695,45.89463257994469,41.10989585687939,8.409757561380145
99,58.58134353681108,45.18777991386794,45.506311682439296,61.1095100279653,15.892669654108
100,51.33443628147074,53.90894622053525,35.720060929858256,27.455968645197526,18.03087077151708
101,50.934868500771884,48.035827807193186,49.53858393387331,53.2039720375813,58.63734261931771
102,47.63488594089733,45.33274218180093,33.767239783462664,37.727192535544866,57.639191547936136
103,48.15300964234979,47.59154749281298,67.80576343046721,41.750001662481615,27.250854806163574
104,40.11498461057228,52.18766872321886,42.36394266117842,53.57162711126255,31.609837795965802
105,29.776894078032278,54.124396435388974,48.13996843826875,59.78918175374924,50.773291981017614
106,48.65047746844132,50.40570474259162,35.72400225665391,36.709969490185046,24.494050947090052
107,38.21848999586591,57.99895349757925,53.29840712734854,43.86249302781168,38.9395501364863
108,23.85764302881868,65.38669550784758,40.31014201494022,75.67244485429937,35.13844001540913
109,62.633612757594165,60.017539922101626,47.16427193597434,60.62804170306721,20.373001998913352
110,50.47641395014453,75.33215739811739,63.96160383140934,60.04254082667979,14.44470962957102
111,50.573580080760614,66.97876200229278,64.65332470018674,60.66760946189096,15.15116561749202
112,47.415486380355325,48.214133326238056,62.13452403069422,43.79291183630416,41.23142762107362
113,31.877597101135116,67.66352090914033,39.163947736910764,23.725362530476207,12.547982889219703
114,42.64445154921184,38.35788061895484,49.50941260633551,73.10165699923691,18.028390773122695
115,57.59804913454208,59.011329152276765,60.03758805755675,60.45184517859226,13.176575597101756
116,39.86302857407054,56.30259063560448,58.24147578193107,55.07510226400551,21.478025032183044
117,50.9739408531292,58.22693151039982,46.01813685875411,31.097773255760348,28.65632245302397
118,53.54266626226624,46.02802852715098,67.5985171034881,30.105082974850138,16.705987598684644
119,43.2723806054652,60.34871165415234,67.44755158529078,42.0484930341691,13.222030873348617
120,54.38354994162222,53.343369988946236,49.82324875996397,57.80702389146539,50.774144823963525
121,34.587085611145895,28.24641140242051,74.37319769271596,69.98053769764032,33.055372185733276
122,64.73965738458953,55.65963365500487,38.56781068867535,53.47540019050745,14.353319593743002
123,46.319764717945304,55.91541563301708,69.33499386068019,60.51915672449962,13.558755641689654
124,46.73613846936582,50.4658690373727,51.83157020264648,47.4889652053883,9.474048684997907
125,39.53659364328412,57.63616901079543,48.913772122545254,45.63532783057924,-4.268443032321175
126,63.04448495399385,55.86801513549775,72.47445502514988,55.94525387842284,28.06810287219589
127,47.435657034512346,39.21927386509068,38.00849857899117,46.98325179440832,1.7329906469913787
128,43.85263172444743,61.90727934240334,47.41758233103199,51.48721625727449,22.049250166151154
129,48.6600431917134,17.651263919988878,54.65754199821795,38.53943108322636,17.983500375227816
130,61.8919224896937,56.54371871506844,48.53162521185944,49.36845012235919,24.431275450087483
131,47.21349600312297,44.488414676650976,49.26507618254189,35.33205389398968,4.260222788641949
132,52.63375091209865,62.562957811018194,42.01934808513476,54.627244018348556,24.69053231556138
133,55.43159884949795,19.886950904539436,63.98893181033307,51.41024136066448,9.832094322061307
134,76.81645287427176,41.08455153151124,73.57897897277267,36.72634220247016,22.194321828519897
135,71.1678493579201,53.61662968001335,52.25243535354799,61.502822850015804,18.15128212061139
136,66.12989473955781,57.27228766150171,56.07263330363689,63.14011467221959,13.156379404222633
137,60.84814974026552,64.70528195825867,33.0165153942831,57.20414993918648,26.748840453026993
138,64.24432902539606,43.48124568302957,56.7025399166529,20.393596803265456,27.873033666024856
139,48.28496643070457,36.68691254158944,50.097233499600314,66.01481108787006,25.3127026657818
140,58.34171028253328,51.58572028203596,48.48590269344398,19.471103197497175,12.239768345059588
141,39.03508085952393,47.508727537628275,67.38475914535546,43.90661078049368,9.25698902603096
142,53.905803015954156,49.754710602016445,34.8461540423862,37.6324353740237,52.008160041340496
143,56.557361743853534,42.30047961892965,49.8332157238461,34.13633891075709,15.264285287849058
144,71.36915694747344,45.86690263415465,42.970896580879064,39.080518913202226,34.75168626035176
145,48.338656364925164,67.57393291635512,44.322448521659105,67.79885435998683,14.074538162755998
146,32.227413705494435,28.414515862080194,44.59331012686857,48.462514540814176,19.113113652055176
147,46.125104779783975,55.457594683399364,62.165811938490116,65.17476382299944,6.828292279802723
148,49.49276691806612,54.71460007936155,45.02667137983647,54.52014194569077,23.2841030228216
149,33.623410771924654,56.1241462868454,67.75274015045186,42.725421926844064,29.820762580637137
150,52.56649175574247,44.76364970611165,65.97379381421112,51.878463505611805,15.57759293924302
151,44.42492316822221,61.014935969042575,28.41425322573012,48.33220373120706,10.958350658313519
152,36.67516330684584,36.97549312591282,34.41290870861362,47.883203561143276,12.856898100828912
153,46.44583512135779,34.072829336586075,72.85767123777656,45.63005643541064,12.301969622412939
154,58.24134347832851,62.172418799072496,36.070520952178256,77.48496413302112,35.46252596827921
155,77.77418761074382,59.859916009642795,36.951041190673614,57.12257950900185,34.41640186155112
156,47.43821276640685,20.63960414987109,40.015025906329065,53.075629580231684,17.436311960104664
157,72.91109664244036,42.50074925791991,66.07779307543815,49.91122768823581,9.711582112560821
158,38.870812337331955,64.60801768390286,39.2274503167067,59.388902424064426,2.2942595098156167
159,59.06893973052471,69.41139517169644,32.50186270226232,56.97072234788136,19.24773492652565
160,74.36225655420438,54.26852502799317,75.64456619144647,45.36481392490374,11.903402086051813
161,67.18377348636626,28.844270080540436,43.195165491523255,23.208271832206147,12.358005190610347
162,51.836096502706916,53.61097191645076,38.13645027979432,60.729625849620014,16.096107163180005
163,32.26329897548078,43.160821023594465,48.43244733195472,65.99221179577351,18.716350708439023
164,46.928214595581714,49.70011252517035,49.29150123887769,46.018125674353456,9.165207322589808
165,36.393264110589364,41.82753165890504,50.93165186764493,39.6386494379332,23.6836937468958
166,32.09813868327487,39.86128531715526,27.707992516590647,37.91466070895082,30.513074716137503
167,37.517373224052136,28.84404549964145,57.32910565883995,51.309414390280736,30.112923916561556
168,36.986502029917425,42.156700851717574,46.018963860116486,41.83625336261293,41.0033623871603
169,49.619475622476244,38.63390740325822,61.402628423150915,33.944087312803596,10.274804160531533
170,62.726145558671,56.470269373037475,58.36021831950571,1.2381949333590618,12.78206297298843
171,50.40666318280373,46.25470497762351,62.72044244616351,27.369734917027873,24.204941232631423
172,84.56592693588362,68.80568764020742,48.67671958356995,33.29293864131886,16.34884558174325
173,43.20976307075889,70.98314131398661,73.1314508889961,34.478937597519106,13.566670211311887
174,56.59916738285079,51.495873863741615,53.901481782433265,54.912894110826976,23.470267341383014
175,42.62631893891913,54.77051607481447,42.52742147704257,47.30661195492712,54.027351621423215
176,60.74472870904281,60.95485333387412,48.88033146716945,41.42723862715344,9.28221898055012
177,58.436441740081406,51.26209231676862,61.29273741544492,20.27410584551692,14.853151010520815
178,33.94498001559387,44.766853870021144,29.75767921482069,50.697140989288286,6.905156796223553
179,52.84183832098121,48.48268204469509,76.6792296251045,56.23573975542743,19.64073191516169
180,51.3714096607927,40.397453780552695,33.140666678368085,48.7135399259331,34.599221628712336
181,57.046836348961804,48.57848576654181,47.450628906128124,41.803207082739725,21.784839013131304
182,50.94154199586234,47.84242824418852,59.63631582676622,37.41469287798644,35.45061771495217
183,32.12921846399023,61.51450890584761,57.482807226592385,63.803601941984724,21.526761973884128
184,42.23638330783852,53.28805052317196,38.00990680506667,48.32602396633877,41.88824468887368
185,54.67719738635016,40.84611116013982,45.94532941074159,62.37535825121871,39.3912402724019
186,29.594466075339362,49.16051334639062,44.26626546796475,59.18798892363362,38.07267208249432
187,56.93596152020991,57.72538431282883,57.00556880965531,58.579635119599715,19.067436634490324
188,54.32046655522553,51.57893805275256,31.701231929905088,58.80758834007055,33.317676967312515
189,64.84196701210088,55.42070243635264,53.30943482700008,34.295440621274714,17.65362828992552
190,58.53541190423071,53.152508191832005,47.46526657172507,46.7328899622918,6.898274848125794
191,62.756037979435376,68.33355998057479,40.469782127407804,40.06516719497022,26.150743204235177
192,44.05372753263517,19.153470385921146,53.1470846005432,46.95980500635563,28.450209583469316
193,48.062869928466,40.82407405807835,55.11466097006694,57.00319567644845,8.336328442631324
194,43.75233462105669,50.112568175615756,48.01197747570711,49.97260724690623,11.860739744083862
195,57.275684308030904,33.60595308344891,39.78109478056096,58.45822150838585,13.166345376956066
196,35.516307234017695,45.91730856467595,49.02406012865414,45.348128784918636,19.46654823077781
197,45.13706503980537,64.06881306265811,45.268279169071846,55.79110659116371,26.62049728287719
198,49.486584764370235,46.089125992712994,56.16978793697376,37.18350126206379,41.2075178409018
199,70.18215155801217,28.806033322835614,36.70909852818084,38.92004348847788,1.7340335288126796
200,62.8077944912774,57.36047685622641,76.36000347531876,24.848650961455327,18.1243346914634
201,65.02383994436813,58.61318780145846,47.755527243093724,41.04195671033776,36.75022599738328
202,33.66036654342755,43.988007558568476,43.17791777575188,41.960715121747796,29.23101797103192
203,44.97689190200113,59.141575964636175,35.46780600541405,45.045996570242956,19.08008450589574
204,41.61493623606374,50.722381679633614,36.554970155270276,44.491465666243926,47.18245440357188
205,55.461318488887876,63.90841065387486,45.618605758751066,59.72752826425322,25.064712439476946
206,54.31506161493652,47.68651162495351,51.02273515818023,44.65458869685354,30.296716517521762
207,55.838215964980925,82.6313961491126,28.79392622085623,51.43502138289993,44.093768935130996
208,31.639583706141714,30.34934174012374,50.29880717366885,31.260752893638962,19.78336853484997
209,76.92706657522926,36.560135433827284,30.97886118285993,47.89249809675266,12.764503858227533
210,46.98136609050746,44.067206980533925,43.64221937647967,55.490728902125554,15.215091659405541
211,59.32838607934181,22.939047864525435,49.218453704352505,32.9322429115125,11.707629148868369
212,61.47059939445586,52.540733840312846,56.59978443476949,35.07668220467231,15.900511008824969
213,44.65006195940905,39.62121338648768,49.912868077751774,69.15850069609458,25.412761826280946
214,62.467718852011956,54.84694105199353,44.309594759721826,28.009384251945683,29.08719229890365
215,49.17888439781071,56.028159078522705,43.90533660117613,67.41372859126585,0.7136332859771097
216,26.575622679983898,51.135757476364724,59.24542882783118,48.440192961143985,20.744063669510023
217,59.900596134525244,37.754948531711435,67.28892337842173,32.92818774599091,8.513221055275315
218,57.31202721491363,47.769067197536444,76.21630857620431,65.23704951587705,25.113778534775513
219,68.01448939168442,50.52951504809749,43.6282650163975,51.56383865814224,46.45607015603089
220,41.521077495034326,56.52688247153063,42.87562495437639,56.34277799392089,53.21802070808941
221,56.760769175477584,39.132586468972285,41.11626009625725,25.185828731990103,19.624381726749647
222,33.39205512294116,40.055054213808255,73.25077489880135,50.24012463550445,31.560180195701026
223,64.40901918343822,68.47838206168676,52.78120279997914,70.07673511622126,12.383422184519883
224,61.826002098859725,47.78618810488513,46.928969190336176,31.612184475950894,22.596414231548046
225,28.373251802618388,56.790607600809665,26.009121893485034,34.2914142509435,28.039238415146272
226,50.16541297075516,55.809194857120346,32.52339474175816,49.3531578422841,7.775670399818112
227,61.01876368026525,62.605796673481464,40.00697379175322,43.95390643697349,40.06472183493446
228,70.36901567074955,70.06197444566176,36.469270803438896,55.10370883020738,5.035790601467115
229,53.315411265124496,47.78478557566935,63.864247475390364,55.68933628573338,28.32078392120028
230,45.069756827576825,28.542518264640055,50.290529940978104,69.25837675551342,10.45775379075038
231,35.115535507259985,52.54773327323461,70.69608774941557,45.91947634859369,35.023074495376626
232,62.33900644493507,52.61589000273964,41.158871732084215,58.7153306604137,7.62890546611202
233,55.92278113919736,39.24631638780788,73.88472624047476,55.113564107241906,2.2145320262817956
234,41.382133188237006,47.9724427128568,50.09349031772468,46.57822751834596,20.5440223635308
235,53.53300396196713,43.89905915434517,52.968521236199045,63.63934642171912,8.514666692999972
236,50.78388959320298,58.670379784721625,83.00017110578591,40.80359483574948,12.349588376466418
237,38.35681384656878,46.93625419619595,54.78822615195032,57.31358341342098,42.15117083735214
238,47.39384061639637,52.35158725196243,77.60596771472589,50.18247280907811,23.574742021770376
239,40.47658605817809,59.39735137408958,53.225860668585575,41.0589847533628,11.123406209842765
240,74.02417459992499,47.77235779894767,40.575147501288654,46.743458110391174,1.0039787646306877
241,44.91690537300267,81.44747173734322,71.84691497408991,33.17454505943632,33.8594563747856
242,51.50463371012321,35.38079763659897,44.31615050461531,58.513084975203604,14.660580962985442
243,37.78310753126076,31.706251358337703,51.74946808801683,57.08174129004955,11.188283444493127
244,42.29030628948692,47.75416695798498,60.67658083599571,53.78061015252475,13.736000106865253
245,62.69921351984714,48.498845985655635,56.6281281371781,52.48359647468476,12.798128949532162
246,54.973864483676444,69.65884344199773,36.90833890257423,65.6105999382126,5.848543163609485
247,74.61305419748577,56.25790853653858,36.737385329624495,25.172244606732395,18.78612033748438
248,50.42941085555017,46.971519459740435,51.18205492006448,48.388611967951334,12.168401013375764
249,52.67300768347362,46.359842970370245,52.42990739935512,41.819199139568724,19.059686804090354
250,43.5699795750317,74.76431230912272,61.52794790974024,60.57437990681329,37.046686760974765
251,70.29748679943148,42.50256009792815,63.520629345131226,40.93647491104687,12.867669778910086
252,56.31473868336129,51.800382799178635,58.332416852661154,51.852521081797235,14.540629106193819
253,64.76579122712198,75.07926977124455,53.21744287970429,62.40705296068099,9.029339915918536
254,56.22537455788637,57.40858423034913,29.374575335176058,27.653293260997795,23.80394030327315
255,40.40228349693377,54.3074932685778,47.80703582846957,32.06950423251404,23.57580744475902
256,33.485108332046636,39.26883814452468,35.06278841278037,45.7885360905545,2.904014514551468
257,48.3787464079564,44.061824351465916,42.8847939066451,46.32407385468524,18.30729066970322
258,45.1580440187554,63.64077934946202,37.58251611908249,58.56963419313531,12.514063190535532
259,56.37248173531763,42.03684939287219,33.01482364158768,58.600260429689115,41.40072523286186
260,24.5882143429605,66.63777570031166,50.00961647954529,69.08204124897328,19.191325781870336
261,45.67799218554527,45.97439908876919,42.11901063475686,64.90799800687435,17.512121440460277
262,31.357530837979787,57.776825704868756,66.4499464677197,43.21779802235347,14.977212329775723
263,58.19412612926125,38.269320382834685,67.0078229900402,64.67965745341051,17.55459037160929
264,43.9143989912628,65.73940567380313,49.89441197795753,71.95085181430817,8.96715910980003
265,34.22795279886316,67.17464184870425,62.59987517112068,51.615236149891594,26.69505965589735
266,55.283643043590644,51.681691755025305,45.85342081440313,27.551593331212498,26.992844211668743
267,42.432261776127866,41.692344123919746,39.99911438557062,64.04494704187019,50.823713764304664
268,42.02782654807768,60.64160660513508,32.54545736877613,27.609164688346613,8.954002367579507
269,36.947840265629544,65.35494439748327,40.38998123907209,53.844926528521476,5.664402092956106
270,35.963479792414,58.82253532923957,59.563714206007695,34.31407765819523,27.999936413553506
271,75.08444186598882,53.340581748869624,63.7417919173789,54.21101806081577,53.95517456041378
272,58.41634484010116,39.226231168910914,41.19815362668626,33.03806765287528,20.143785171442044
273,56.96210135055915,46.878532872145016,67.61190217562371,42.411612864294774,21.24278432471026
274,50.795285197415225,52.34809755000963,51.031055588109275,46.10943806950124,42.66316584446659
275,56.70965276449667,68.96678793874003,42.12967143721188,58.60302067299508,28.68239893059851
276,50.43849150426617,65.8800378081242,52.479445316452505,58.87024140807606,47.41243211501495
277,55.176680592779974,33.63173669405949,38.072508987538185,65.50189774305531,14.910326756437962
278,59.86125014894881,41.19300193672724,40.87612434384041,45.69001935198216,10.341725883869612
279,53.67585801766619,40.245528105390996,51.12650238226729,63.7147205464956,19.51039231075051
280,71.02604986003617,69.7217514364772,70.6819062875913,59.07004583088774,11.47389207912249
281,42.71794875315657,62.90461700506142,48.47606453385994,54.17405506631877,4.687162255397756
282,39.704861908272235,49.76726865503818,40.014889463817184,57.6094879049105,17.818945781820187
283,40.55003754740306,63.91618403907536,42.27385569670135,63.32642135377551,32.3266897729555
284,57.12389202474077,60.61006228880247,50.375222874401395,32.269141801234156,21.24453042115034
285,69.10207202262774,61.18659942046443,50.50862735258356,28.306170830391824,24.98397417740253
286,53.28559801268635,50.142964130231796,34.06090220235398,63.44729769816062,12.816630695852405
287,45.425548227491,72.46888999860555,34.536966434748365,29.275429066843973,14.810286710629615
288,73.85397124739073,38.40404938927208,45.51341750368428,56.62373563705633,20.73500489966539
289,41.75630832345159,60.2800995174313,61.82089520283379,27.448225760307153,20.41117602864344
290,63.40721346973942,47.221642638678965,52.600289467084664,34.48550278416515,17.018710099047627
291,61.33981001672728,38.29779900519375,39.570355818582534,39.20333775018509,21.307054509040228
292,17.85451254292375,44.789992480338896,48.56766780450589,70.3373237129271,13.84777198416364
293,39.228318912752435,27.337050678706586,40.32149395457877,58.696182214513485,23.966157482482775
294,24.71857567099549,37.800505084631276,39.12674494331264,48.77265042344852,58.5582237091849
295,40.696420594530146,48.24766205935341,40.72277889640663,42.82581001259816,24.175235862710416
296,42.575424754654385,19.99327351854604,55.5125182458966,55.753093309464205,46.899826066749206
297,57.41635444060944,52.764274800914926,50.07133298883855,58.795676403977495,6.982366725579216
298,53.071078044930495,46.43247245619491,64.89898091369159,59.03053609715478,19.317573128039594
299,46.76277504419755,50.58353877572206,8.054242840107296,60.21892021286942,22.091840361875782
300,46.320209697341504,41.015293642475434,46.88661936653583,34.34889658800292,28.405146346271824
301,40.03782524937979,35.55033597472978,52.11780941818429,35.152794332701106,26.853076063024787
302,59.888278416461624,20.331630661425386,46.92980982003381,43.14370193412324,9.224976544740038
303,56.32937530165843,63.08895197926058,40.34629831369115,48.577934829923,14.35076745335674
304,38.779714448014914,51.41948726475976,48.55042523246676,42.06428495861565,12.068467529950516
305,53.82259350637169,51.03864285489147,49.12433529325658,57.32718836126853,31.08578900779946
306,51.71938085980493,67.94190338464044,56.26444118093349,27.56180657364758,21.4181072785955
307,53.07871290634756,47.74790818503483,49.2507813680992,44.23271726729001,6.690913598328931
308,59.012990329271496,55.96979285072361,53.00605933442037,32.718392883703125,45.09177567799075
309,48.0117875163881,49.50332092929558,30.521458333102217,63.37874563325792,9.507316471263238
310,50.774626179045406,58.59477136622016,62.84055631182774,52.85957877238511,21.199301257132753
311,44.60308222940678,32.08364567209006,38.3937561488201,48.12935591023905,34.10196735289993
312,41.671542534851184,65.43341119081495,72.53976995307052,55.342766441053016,4.936787007304686
313,66.51894642574321,53.56975496192899,47.371113998203924,41.19105498772487,46.88745479350636
314,32.53530497732781,56.10439328515624,51.66660717900382,50.60585377709854,35.71861014012317
315,51.98798721587262,64.59309918370565,62.42076541851806,40.33206113659318,6.617796839615039
316,42.24707310573946,65.43338058580314,36.07787424629883,60.90010730653282,22.74206331366173
317,49.220609803386,41.00375837818453,30.569700048291235,43.18121511559761,35.69456408437684
318,25.40465688662148,54.67354520701007,65.50137170348194,39.098690916558475,29.9943199389256
319,21.110296395042475,46.693396327163526,73.03583167854269,39.8959232271675,23.04942616834543
320,68.33790178598085,38.94819513196491,62.44605697787709,52.139912440321496,25.68438290180676
321,39.12344665392114,36.235172821445666,44.61686551978695,52.66320514505752,15.787303339598163
322,55.98332369317757,48.41026999105362,36.68053390556049,51.85741871147094,11.83793693292612
323,35.24433719877455,60.28499548434391,48.90916853077396,64.70868298390093,24.398378724446257
324,48.50903730278641,41.47666523887856,41.97689995279048,42.53530663786796,13.722475299779415
325,40.53555922154827,61.92685766894341,47.83530236585962,26.13476506962933,29.130830862356888
326,59.278889031822715,49.14390135478531,50.062272458109646,36.06479575412115,26.85947511748576
327,59.034888500517276,66.31006067321698,43.7742136258198,62.505190558226055,25.367610189751765
328,58.08694341896849,41.78701127926334,33.50888686438393,21.233091839124576,13.775901973985274
329,72.25101880714652,23.990933609881843,30.322951427430706,52.62862494226173,22.016726765289665
