unit_id,JobThroughput,FanSpeed,RackInletTemp,do_cooling_setpoint_controller
36,40.296498181327394,56.9971675334297,65.64384511655076,75.0
37,28.292491617664407,59.20725527006172,60.26576279255121,75.0
38,34.11744742659455,71.15658387584378,49.61871479503974,75.0
39,41.78511732406957,65.52453162768447,47.2890108396642,75.0
40,38.55993133777137,60.618855801158325,47.97475105005201,75.0
41,21.903354293803037,72.01544893951387,63.58469649697638,75.0
42,31.31953127814566,76.01417732876946,50.186506035753894,75.0
43,18.392055228853287,74.06147205244437,60.3131359859908,75.0
44,50.6521489781216,69.53226668443564,58.786937561628974,75.0
45,20.173004020929127,62.932963836638315,69.34204230169013,75.0
46,26.193244117365186,48.99277537265995,45.85144496935049,75.0
47,26.44154971299128,81.83687720736766,29.83905784183666,75.0
48,31.571870139847274,64.51859346837439,70.67372034360565,75.0
49,62.471865420052275,54.847320737619384,31.690303955271567,75.0
50,35.577178293747096,55.15980846087136,52.13877338703695,75.0
51,46.6846472723178,72.16094532680158,46.73676338463365,75.0
52,42.99408203972197,39.09736091650322,54.598630336845545,75.0
53,29.912721583688853,58.97162417917054,45.184922602289284,75.0
54,44.18207095555145,66.84414655559549,47.07869648561895,75.0
55,28.23322583076361,74.43454466664069,57.25563626619361,75.0
56,42.96654229677999,59.20983382703229,41.210701311505886,75.0
57,48.16166895624314,70.8591629688739,43.611571463792416,75.0
58,41.18474452869214,42.68521772893174,35.47004536451501,75.0
59,35.799089863941504,57.260476270823894,46.88786257281636,75.0
60,34.33840856132207,73.5395675548413,51.322799343792305,75.0
61,41.90243461650268,38.67213345475154,51.444567326535626,75.0
62,33.73976211925379,74.21816846242976,60.10195958426297,75.0
63,36.00116387534661,55.71250671002024,54.76470498908463,75.0
64,34.717214161530414,56.63605539326661,48.709076106297985,75.0
65,37.44998653256981,64.5859427272856,64.61615716328988,75.0
66,34.616189707023416,54.141426244427684,53.91861305469323,75.0
67,31.252881374088098,53.82453904402674,60.95941600703288,75.0
68,32.550435528794786,69.7694402137682,60.85552324329723,75.0
69,45.33916627799729,68.74822998795491,65.00997847922537,75.0
70,36.99165061502047,71.27579175664694,56.0680842587142,75.0
71,22.32674584844646,46.844911182267545,66.52257608120412,75.0
72,29.75330962005269,58.831720697185524,69.19239262622263,75.0
73,31.08396190318898,46.29510755329815,66.41465053049427,75.0
74,50.326382834004086,53.06510831238564,38.88758185556083,75.0
75,30.639033926832802,85.01470237821867,55.70701180442255,75.0
76,28.840847231697,55.870468029845696,62.71112760196396,75.0
77,55.41188742669286,58.326346129089714,57.707439250090346,75.0
78,49.204179673397576,66.34421007023415,41.44129000305088,75.0
79,41.63268866757769,50.48899091678787,48.92065949730454,75.0
80,52.92088676123584,82.2444733493085,45.766174161554744,75.0
81,34.46807725011105,52.422389302370604,65.2375940964437,75.0
82,26.352338589849403,54.06548377316172,57.145879215133476,75.0
83,40.09875574410329,53.666366625956506,60.99031964911404,75.0
84,61.49432355351107,72.07126812638451,49.548946582525666,75.0
85,39.316225985570576,78.79663984363047,65.74355241456153,75.0
86,28.380600446300463,62.58586371264249,46.99198340386744,75.0
87,58.96091415040891,49.7036538134341,48.713986154376364,75.0
88,21.830602615542325,71.71621112058997,63.49364432711584,75.0
89,29.256966831984776,62.648501193871645,57.26067487863924,75.0
90,39.7232478457167,71.66557405526515,49.92917211226414,75.0
91,39.14754086977743,76.34733326106333,46.89278519809866,75.0
92,42.308095562959814,62.05993765991339,57.26896908030765,75.0
93,33.02706258044334,65.64511760542023,47.9692300639955,75.0
94,35.35712684990838,61.64418860755621,52.66957602572226,75.0
95,33.85123724608044,51.02223129251248,57.671006150971586,75.0
96,34.55077358258687,55.44433058349609,52.55092247791593,75.0
97,50.49805908389369,66.51623166039028,44.76309918610558,75.0
98,33.714481197837095,61.88070313350054,59.32390346327224,75.0
99,42.52799431567541,53.33848970149861,60.86772992295782,75.0
100,29.34179476896717,70.49933231753585,61.8520220603518,75.0
101,32.80362609402191,55.86037387674903,47.84534166353243,75.0
102,23.204807300198905,78.4233286832607,73.83754664770628,75.0
103,38.44625552402898,72.1971857835855,64.99687351878268,75.0
104,20.810861014777927,55.496005632500584,61.51020147325909,75.0
105,32.23552139471345,47.73635055243092,64.57868912284306,75.0
106,37.066568084068344,49.25550140144941,55.694150729227246,75.0
107,60.87769617901028,54.91709601179928,39.663609911316634,75.0
108,12.158443127735005,65.91172873215447,70.31029556290791,75.0
109,61.5162902675358,51.350131603855445,47.74730659257388,75.0
110,28.33396017493903,52.034371149927665,55.554374866818264,75.0
111,22.44618885518276,61.85419807117587,53.86572533664527,75.0
112,44.950976172740496,84.47957128479305,43.61430803173657,75.0
113,28.470039549456775,59.8725826487347,64.25338244826325,75.0
114,26.981819694152477,55.59985317807167,54.73389166213755,75.0
115,67.33440787278408,60.109730066631876,21.953388578942825,75.0
116,22.108088189634678,63.55444417930997,69.0224702818461,75.0
117,26.323468420194573,54.94251027685701,53.1439771003902,75.0
118,18.69416623944312,71.86555814362126,64.80726748820412,75.0
119,26.17774672159376,60.36762190476895,59.676448252816584,75.0
120,40.93364976054083,47.273509681691934,45.191341908068296,75.0
121,41.935083235635,70.45639142402187,53.66808274197011,75.0
122,34.362421019327506,71.5310239631929,47.11394191166541,75.0
123,34.12474399575023,55.0497162941192,60.53429444917235,75.0
124,21.002589985015387,62.37393799713761,51.49996179386957,75.0
125,45.900481273602274,46.269978498192586,55.18638287289577,75.0
126,46.01354245567057,37.263627207531904,42.89437393080862,75.0
127,38.21266297672622,53.82862958248129,49.51028614930284,75.0
128,40.07226826506054,82.22166020011312,46.43374599076303,75.0
129,29.844998629199768,66.50514466660854,57.50545687457955,75.0
130,36.741911099603584,42.72860448581931,55.24532817716093,75.0
131,52.27280156479202,62.60820783484615,34.13012432225416,75.0
132,34.2627283170037,62.99094302137287,68.79715911633525,75.0
133,63.89372905873483,61.20124773553226,34.23314898288897,75.0
134,53.33504749137066,70.68764742284296,43.426163055596895,75.0
135,38.336349183994066,59.89511060737019,55.175716754247404,75.0
136,17.35243019506872,63.83429760654237,74.00070473040238,75.0
137,49.80829195858116,53.90619878121863,47.81868275981836,75.0
138,28.18529236981475,71.05582070189733,52.73999452180363,75.0
139,47.605868995091136,67.12061744012823,73.06930006148578,75.0
140,26.754079453890995,48.26816219001303,57.26642325234444,75.0
141,19.333225490536066,59.913434351086856,74.16557761767163,75.0
142,15.280163963465299,67.1944397755177,68.16763951783417,75.0
143,32.40047531354517,59.18850993135955,64.94097276667279,75.0
144,37.90938387200201,52.207585044152566,65.12743462057543,75.0
145,27.90981200862173,46.45850383791542,68.98347188524465,75.0
146,49.96802240916618,64.17863592699995,38.8165449433098,75.0
147,19.726803818920633,48.104855980730434,56.88669852218586,75.0
148,45.004540563449126,57.963586919706515,52.13538222338312,75.0
149,22.030618201557257,73.93625837706514,53.74460684948088,75.0
150,41.58755685046623,65.59165677544406,59.00552467847293,75.0
151,29.644012081212885,72.59280019703701,47.5234822216028,75.0
152,30.534407253752878,52.84803366322963,54.223119414440035,75.0
153,42.51683758526875,63.463548506171065,23.655503497446404,75.0
154,27.607620598257373,64.95377359260044,54.367353032157574,75.0
155,9.243189496360428,75.56012066870667,81.11939565925965,75.0
156,64.6352213204264,51.774113173696186,27.06997288179054,75.0
157,26.381610890084872,71.31300009714,51.54277594680254,75.0
158,40.23387424579811,67.97757028413736,42.963990842468505,75.0
159,31.422208124766872,67.81425064772428,55.29622900262332,75.0
160,30.626554628994153,67.84071737592053,60.10296263660394,75.0
161,45.14039426621111,70.64281152188119,41.7104955526785,75.0
162,21.506136936383008,74.80952738616874,56.14903521910323,75.0
163,30.037819606220637,38.591011727482694,56.27813447822833,75.0
164,12.383233426703505,51.02071841173707,64.45704974078774,75.0
165,52.92507523343537,70.91761669415716,49.764446954829026,75.0
166,27.499581833931114,40.874275284932146,55.921932710962366,75.0
167,35.98939923869565,55.01450929654967,73.38777439564889,75.0
168,19.815251139973427,72.38275465317389,64.17410646448926,75.0
169,46.708882545711006,53.25668588082918,43.545491794013685,75.0
170,17.340818788762995,47.970121819671704,71.05964686593451,75.0
171,28.497060965868002,42.03689590228083,52.29909417197367,75.0
172,16.34925710936217,52.20372390132085,74.76081899781519,75.0
173,40.666583678142715,54.62193227679182,58.69341426006696,75.0
174,8.695801431495653,52.524930766679,70.09751617032025,75.0
175,32.68552170956309,74.82096890849472,58.976043305983026,75.0
176,51.78289571871697,76.91886938268902,25.395107267145814,75.0
177,29.35498047235414,62.65372274720327,78.8990895075334,75.0
178,19.99800815461299,70.62889456525943,59.45920598878775,75.0
179,28.297453611157405,45.868091708043195,55.85806644027489,75.0
180,39.46513482245503,57.731263291476154,47.79106480819868,75.0
181,34.00974147282061,62.25532037330561,33.94388285841815,75.0
182,25.896903218002027,47.231934069042836,54.15011802775878,75.0
183,40.40205691033675,60.67685837521477,70.49689730325879,75.0
184,25.595933143005926,58.143754790375766,58.59426315409222,75.0
185,20.463914983020494,71.38299764693704,62.51895008923857,75.0
186,48.44560253386621,64.14165361677375,54.075122011677394,75.0
187,23.435146129700104,57.796195659953064,61.39398300028172,75.0
188,26.456947266930673,52.024659706436445,59.204440353499294,75.0
189,49.341582284515944,59.448524942974636,30.445969955620885,75.0
190,57.10286597312106,64.81550513608148,48.23803354439217,75.0
191,41.3240554352612,69.77830663575294,50.046850580113905,75.0
192,37.58794407443932,42.17783747961317,61.528444938280366,75.0
193,11.865448413162378,82.8518491870944,69.11381082523863,75.0
194,38.37272316740619,71.9811070985055,53.791059780240445,75.0
195,60.12972486021219,53.03689625939154,33.3622398845368,75.0
196,33.77856030995032,49.220649184907224,48.15460877844462,75.0
197,44.62746902529664,63.283176211567984,53.87957341041353,75.0
198,35.53909386294558,32.11624840226014,54.568346002317845,75.0
199,6.077399389598382,55.350384562799,80.89818690657873,75.0
200,53.107975850207836,69.06566562498861,31.947270934142814,75.0
201,34.075261642037894,53.876972453913844,61.420329495412716,75.0
202,26.49733661353478,50.96848861093543,67.2400895146529,75.0
203,14.351757357137862,49.46783210060021,73.82133681123202,75.0
204,48.84166490177869,67.37402870229512,54.693455611412176,75.0
205,31.401497447809305,65.91149000651833,54.18109275619925,75.0
206,27.552843689213653,58.41640058157866,60.66835339413123,75.0
207,33.11125055632945,62.63394119151752,47.37387923097276,75.0
208,24.494276456587777,55.7286615264932,63.37613138662675,75.0
209,16.99915903251022,65.91316838418432,61.321385984010604,75.0
210,33.15221230997082,56.215546749485945,75.12659086294512,75.0
211,27.083667675561244,53.98744242959161,51.60283239661763,75.0
212,46.1707343964569,63.83861496688308,45.88505936137027,75.0
213,37.25053166395712,64.74071750554725,49.29371101282584,75.0
214,61.61226701497745,49.28073086580745,49.88931327577443,75.0
215,21.72524739133706,62.419865652601054,56.428315090080936,75.0
216,34.98841688438419,61.46911495768124,46.42087411647912,75.0
217,40.29281478882442,67.86843963093064,31.59116492269758,75.0
218,37.04541126190553,69.48679631117118,55.10793199415898,75.0
219,45.42899160136689,41.320703853457864,53.144516938684724,75.0
220,28.849022138027667,63.63800004296867,37.719544880578,75.0
221,60.944681833023196,63.58195199175793,54.77372178517821,75.0
222,9.569488700255441,45.61001232485372,81.09696651085024,75.0
223,66.66305372802206,53.77956827144513,42.03914279826898,75.0
224,29.242412838707246,57.44845984611602,64.48661700306683,75.0
225,46.68864032399955,56.29396579082432,50.63954608065931,75.0
226,25.84708514415479,61.659354535662175,59.459290209071085,75.0
227,26.104101790252756,56.8992819944907,60.741120473440645,75.0
228,48.428641102075716,72.86502774814849,30.407609669223024,75.0
229,34.7020252634262,56.668368137008116,46.33725365941287,75.0
230,15.796882543635277,64.80189273752549,61.94779757394493,75.0
231,32.84779934810576,66.25021588301819,72.74841969439633,75.0
232,31.18673806481374,57.29501316941642,54.379274133863575,75.0
233,42.838722743823624,75.79438053237561,61.68429310604004,75.0
234,36.54251187341519,64.84833240436109,41.50130863736416,75.0
235,64.0960794072412,52.79565283389113,55.768729261835354,75.0
236,34.67398150110736,64.32289172635426,56.20497828953246,75.0
237,33.98517262260907,57.711718115068045,54.78263954272445,75.0
238,27.470284318699356,54.88230632488077,55.24134999660974,75.0
239,35.40801765130254,53.56249814952251,58.68770337929906,75.0
240,38.679828608070295,56.69321386297843,48.24905152819542,75.0
241,36.38004962693217,58.3666090736869,65.19042939319363,75.0
242,34.891937514544075,75.26386832732801,66.58838564347455,75.0
243,36.67994676529246,57.63514891784017,64.16420651953038,75.0
244,32.023837071377805,61.48091029721193,47.7047985792226,75.0
245,28.154318347663892,66.11234665629283,52.51169822701982,75.0
246,27.41834605002164,69.68008815230947,47.64569271584211,75.0
247,30.744882593040654,59.661587303228565,58.76261135929494,75.0
248,20.589195330458512,71.63888868645206,58.96943839561767,75.0
249,28.509274539862453,85.02737004058251,76.35675583139438,75.0
250,17.772754316916107,67.94090094677546,70.95280154046728,75.0
251,37.32856396427335,56.28572435932963,55.0271920376928,75.0
252,21.23075015728243,63.203110802042175,55.81711968832003,75.0
253,25.405393990424226,52.74493363770115,43.78855114562585,75.0
254,33.198606449135475,63.372106525053916,51.09988165720545,75.0
255,24.106651598717246,55.014724085254485,53.258689403890806,75.0
256,45.21891377423657,42.39337483406453,67.29298606090177,75.0
257,48.260419632762016,59.52782814695074,31.25956692831666,75.0
258,48.92684723166072,66.82231492817256,62.749952005643415,75.0
259,23.832479413988715,70.0698006380237,71.44887624980109,75.0
260,33.210501485995266,75.32938004587461,69.54299864929699,75.0
261,34.51917024034978,50.78335197537816,57.135395042412625,75.0
262,24.295163367815935,64.41046454151926,50.306353715955545,75.0
263,28.482720603248474,49.33551475633218,47.96515559357239,75.0
264,47.67978667175504,51.05649210294039,55.05992871768371,75.0
265,34.09265494643257,60.056815135705094,47.77370164214188,75.0
266,21.655396186556224,46.88194095945725,64.21457201425615,75.0
267,30.78167203581664,65.92201616918358,65.04986104038089,75.0
268,21.088090524081956,60.52091101548976,64.68670705103656,75.0
269,13.027768242186777,69.60728051692458,58.924943684597075,75.0
270,43.86970214684737,71.09998929729034,71.7988987608114,75.0
271,17.803134779688325,39.04838267543414,63.65081692590646,75.0
272,55.198771022828474,88.10558263274115,51.72634400172658,75.0
273,46.6472099378993,44.441587619771546,32.098223927938854,75.0
274,26.772475154501052,67.41335656647428,55.18249426759659,75.0
275,32.41297563114341,56.79513540478079,59.49991355133255,75.0
276,36.55741328521711,66.61507496020766,53.05356252353479,75.0
277,34.64881561182685,53.57658479422232,32.881738286999095,75.0
278,37.67809304669844,53.35841047047948,58.046704919049,75.0
279,43.94993296274249,66.67638630857435,42.80193022705379,75.0
280,53.66831568252227,54.1729179275779,37.60960320495558,75.0
281,36.25980307380106,69.14160585254395,47.800504327935116,75.0
282,27.73102688234878,47.564052270624686,52.437354122038286,75.0
283,19.486490892627458,51.75634460124518,64.7557116571025,75.0
284,45.24922259842754,78.00938510240715,63.55082530138347,75.0
285,28.250858333003006,39.45232942616692,54.170724858316156,75.0
286,26.41022240995765,48.25953241753624,72.52665747597825,75.0
287,44.87318555424306,68.426239346178,42.996470951260896,75.0
288,34.06337068598039,64.70896380284519,33.402276371106225,75.0
289,37.38392525170141,68.31289257352061,56.18831075626464,75.0
290,25.946576382203602,55.808322499817784,58.64351585453797,75.0
291,50.58428134936865,52.70428982307636,49.37866086277025,75.0
292,36.06415703693838,66.16209516143512,54.68952869035229,75.0
293,17.925442445298355,59.435653429588704,82.15469599350199,75.0
294,39.91792442660143,67.86340486797768,45.14176726635927,75.0
295,24.058782137374827,73.53876061823067,70.2952960044665,75.0
296,41.34036311535998,65.93272934592648,61.96541898826967,75.0
297,45.89188310887204,71.109691938168,62.21338063708955,75.0
298,51.77775454055313,72.54552304543085,50.77361201566703,75.0
299,25.203916566219036,44.85393091951861,54.45676005450812,75.0
300,41.38055629363904,52.26936735912974,59.31322616464239,75.0
301,56.60661652530838,60.17926737853967,74.33944062762745,75.0
302,30.47690835040705,63.953676572290135,34.86169965618207,75.0
303,26.572986988816652,68.22073353467793,70.64678015583677,75.0
304,55.37763321892312,53.15843591381057,38.402851312462275,75.0
305,47.015907503309904,69.69724577147011,45.81013951376348,75.0
306,35.104283852307454,80.21643662343949,51.58453077159057,75.0
307,29.758805272697302,56.951863630852365,63.282178606565694,75.0
308,53.19361980995139,53.07532500341426,58.852455530428095,75.0
309,49.58512870957624,73.27206896836462,48.29572902433615,75.0
310,36.89552720918121,52.841220868094965,49.270895025955724,75.0
311,20.944024612548407,73.33829975388952,64.88650155239783,75.0
312,40.71294029555744,55.697768035459504,49.41920319011974,75.0
313,47.08605485698667,38.63982296531818,63.98982945777554,75.0
314,23.62779593643321,71.66826062840653,51.94766655652059,75.0
315,37.61436804812145,57.150265428849856,58.503838365934456,75.0
316,46.64167120853454,68.06177435420987,71.35403009259667,75.0
317,28.723558497288806,59.20099267149599,65.59972160286027,75.0
318,16.045742830155522,57.69562794413384,69.22983084750605,75.0
319,25.444910145575125,55.38394396833267,52.49455980632954,75.0
320,67.67363333214102,68.14846928949632,45.417816389964976,75.0
321,16.964800306443525,46.81659185201193,62.05354586362658,75.0
322,29.776062371147358,77.55688406054588,52.258357120340314,75.0
323,36.49135654108334,67.50419281673618,49.207792615904665,75.0
324,8.2962789836968,43.24012133454461,73.04819305578201,75.0
325,33.00772550850082,59.0054787164824,47.74654197513361,75.0
326,38.653281293612196,52.73308119888292,48.92218738451015,75.0
327,24.03462820746109,42.47952024102157,41.0618540802389,75.0
328,38.224214101746426,67.74891317572154,71.90078398193778,75.0
329,15.658812604874598,65.73415059348423,69.56889697990069,75.0
330,42.98367033925164,51.98044421474728,52.94131478156309,75.0
331,24.756151578517503,66.48797031960305,41.433869445400106,75.0
332,25.94670348254513,54.07924330391897,63.57803308736767,75.0
333,46.35704743004841,67.11819789267918,55.7636639461271,75.0
334,41.20207276964856,54.40667644072881,75.89857901763182,75.0
335,37.658422210850176,46.755222776024,62.5137812440212,75.0
336,8.317941503031825,71.66800328877541,68.36410525119986,75.0
337,31.229938064607776,45.89590907115406,48.5745813693103,75.0
338,29.034459195687777,45.018118390975665,62.95020861749685,75.0
339,16.724864067354286,63.220223268878115,67.755846716415,75.0
340,36.843775055017176,80.24038338773178,56.98762827191512,75.0
341,20.68625431585391,38.87690710162476,71.49283653222665,75.0
342,61.516857226183355,56.11834969999596,51.503108251237975,75.0
343,20.27587470199833,74.39526915707714,70.07975324676926,75.0
344,48.748580795321544,58.37420141876883,46.82056148678188,75.0
345,36.32767331674013,53.02059700198849,63.3006973666718,75.0
346,14.255015664472827,69.63612817457854,65.70136907994556,75.0
347,21.602992621962727,59.14002106972875,65.57962625558098,75.0
348,23.754943542127965,65.464325398835,52.59721332801752,75.0
349,21.028834224897754,52.65206706598847,56.436171650478485,75.0
350,19.38363852739066,55.036839900980084,76.34737259060815,75.0
351,45.01498819812627,65.50626715380874,69.91631984334913,75.0
352,22.947893349375484,50.52168323394933,37.33340084329897,75.0
353,28.675557616156834,64.95202915185716,72.12555065426193,75.0
354,50.888499960498926,56.72435762711455,49.83187662099723,75.0
355,39.94914142582683,70.86750436016965,36.09131075126397,75.0
356,16.25474299848572,54.99333032411143,53.52379493352518,75.0
357,45.65654701120949,39.35653956012823,49.24540783570077,75.0
358,29.579923032623526,68.11326665605226,40.89357569925007,75.0
359,29.849524548099925,59.13052072761972,51.220632642199,75.0
360,37.03396743292689,42.043653099620585,51.79996745204556,75.0
361,5.111709036982405,60.89156343981429,100.5986586943306,75.0
362,32.867429515330294,40.35115180658833,61.212875614959295,75.0
363,53.98529993307302,72.15523207543318,38.34041153327978,75.0
364,30.485407368327937,63.12364078189823,47.24119076947838,75.0
365,62.77824398284385,50.31029597113269,48.70661916840517,75.0
366,46.161071560548926,57.907698064286876,42.1496327793592,75.0
367,54.36243586413109,77.41600775884116,58.345794794411276,75.0
368,46.56440093287717,66.02392372303915,50.2819409996215,75.0
369,20.131570248968046,66.91189241789381,58.341888794502175,75.0
370,24.40160753996742,60.914141703621105,64.41611222444952,75.0
371,31.027881901830828,75.96119823813288,43.46859545842823,75.0
372,25.29582904295733,75.3890381945567,56.22466522484788,75.0
373,27.93293208175015,69.49174780675357,52.865879965696074,75.0
374,26.24552019016342,35.781841649186894,49.627352629383964,75.0
375,44.93259652001075,61.432995137426786,57.107814200177955,75.0
376,29.24021512037029,70.70584240134244,47.65887319779138,75.0
377,52.301047968281416,45.61122053582441,46.82196991129153,75.0
378,34.56366076342197,70.04236971948282,75.00530877358199,75.0
379,36.59096608464645,49.59894525293171,49.066034644697346,75.0
380,5.996463848778911,59.21881759601295,82.5578067114821,75.0
381,17.416338566540762,65.28692964502514,65.95295504955757,75.0
382,26.295930553667688,64.50882976186966,48.734417245410846,75.0
383,30.322711061977863,74.01618810048011,47.16499296758088,75.0
384,46.49385840918104,64.24374192260017,65.92326393971254,75.0
385,73.00327541101484,66.05626235695046,33.11005733405914,75.0
386,28.248082301442494,52.5251688125373,36.70989041136993,75.0
387,50.60559338926199,60.872625329397536,47.07682575524253,75.0
388,21.876961812858447,55.50643388369413,53.04893892793854,75.0
389,40.42024013527243,62.538532312559525,47.78722602303998,75.0
390,18.020936344753217,81.04468445649647,61.518153677404044,75.0
391,17.73141143273693,56.91960954710576,70.34211777160576,75.0
392,40.63338249084135,61.262953625920254,30.223635462216194,75.0
393,38.87305067225594,61.90653661310212,44.166068982646344,75.0
394,34.52779161064454,59.822474541434964,68.36766946692948,75.0
395,41.628285846945396,54.403949751622164,59.460327333891804,75.0
396,37.3045080285122,59.98751158747235,40.46288555180369,75.0
397,17.907614403277297,81.10499192035839,53.1764089372328,75.0
398,26.771986217903766,67.78487949448498,63.89128330420181,75.0
399,38.65472417652525,66.23896493522726,29.324189640141782,75.0
