unit_id,JobThroughput,FanSpeed,RackInletTemp,CpuClock,do_cooling_setpoint_controller
96,5.006367767739177,66.91135263674651,76.35821497940495,50.945553022871515,48.75
97,8.00063798820832,50.46182788046469,65.40348895433462,47.311666902792425,48.75
98,13.051393587878666,60.83534344979374,54.66155289443477,42.645835862217076,48.75
99,21.427515845550694,54.76429245369676,67.66091702557796,44.24278989291245,48.75
100,19.01649589485924,53.25866508625656,59.21299468905093,44.17234573733432,48.75
101,17.439885001176812,49.12017156906917,49.10071617552022,53.10342628319147,48.75
102,20.61391164823967,60.948471151234564,51.34315016746208,54.158716606747234,48.75
103,8.174873408268756,61.403611109285855,66.05513982872563,55.04165916893175,48.75
104,1.8803080376322958,65.98785553432096,68.77447488743599,49.22995181339161,48.75
105,8.846523972253808,75.73129028734857,55.33666631191455,56.2225104633324,48.75
106,-2.4946306789311805,77.95066908026148,84.89486147407207,64.34922040311311,48.75
107,30.18711155734582,54.78391736925164,43.976946691452895,50.36615307658083,48.75
108,18.837665630145587,49.29106114960686,64.68145720562904,41.70643665017232,48.75
109,29.457010608317507,48.66882922362991,64.73777114215561,47.71415460962402,48.75
110,11.696840166409357,59.95497415115967,63.6613024608508,45.57517474109846,48.75
111,3.6753587347144063,52.6042362806219,71.48563606569004,57.73556514525211,48.75
112,32.68018511622621,60.26996269893385,51.14563520950554,38.75059835365693,48.75
113,13.07608973587033,53.43134050063988,56.11213756211998,53.03027230014634,48.75
114,13.567419857472947,73.3797907694937,72.83881181773388,66.08782871843856,48.75
115,17.66416016115524,46.32245099029323,47.511575004246225,50.119047434259215,48.75
116,8.412438704026695,57.695845204522556,55.75589402424474,46.472283516137445,48.75
117,13.532219034149836,60.74581716593012,55.064485639458375,58.69176600090901,48.75
118,4.0289182325649655,63.78358878043687,73.47163274316028,28.672721929077532,48.75
119,8.21289270257953,52.3632167554037,82.81652823918623,50.81207895694402,48.75
120,11.689419070924869,55.25280365986891,50.80436797053294,40.8935445065065,48.75
121,12.901417307188131,79.0860097419792,54.02862682363134,53.543875341310304,48.75
122,19.268584746145322,63.29863261111272,47.15913854598154,60.43185940587892,48.75
123,71.35160186007585,50.69688937164622,35.781076894381314,53.337415300361926,48.75
124,44.33485991533333,68.22261893422576,43.485951580877334,54.31000055690337,48.75
125,12.132802199934194,63.427447651065854,63.52854511579975,63.61743566426954,48.75
126,10.57599024485004,46.49709051813921,71.1357457311676,42.42993000239025,48.75
127,21.219846294717996,65.10775018632224,84.23540939897879,48.558675162633385,48.75
128,24.55729533147339,69.30337148563154,52.879225823745635,58.084894484792315,48.75
129,17.878582558653243,67.71757316122385,53.87931656247146,56.7709552232537,48.75
130,16.75759275791485,62.33995946194153,51.8044239836575,51.7198093597257,48.75
131,4.826991035247286,63.99495873588976,62.13662632787581,45.82261245696999,48.75
132,14.347258899035122,69.63314135905355,60.19970323099416,59.32178604810226,48.75
133,5.334939694853766,58.28551561409353,57.946863477505104,67.64616931846547,48.75
134,24.713675065490108,67.31179090131852,26.859652516697146,35.893538281339026,48.75
135,36.76463733534992,55.42222847465439,46.61558337105674,34.67195237522735,48.75
136,9.611715556170886,69.1737408528056,57.3211450202971,54.350847924510475,48.75
137,24.451942593740103,62.77567368350321,47.68422560855721,63.75731358342097,48.75
138,11.484071335312805,61.66522296401444,52.74675048513315,56.770615415567015,48.75
139,24.71557644549756,56.429583076974076,44.21216445890661,40.1101755105269,48.75
140,34.222385313283034,68.29815412418857,45.01189196786875,59.76827352324198,48.75
141,6.109598305908226,49.64345600753089,53.08062215875301,47.95352519026464,48.75
142,37.244066111078546,63.580085689757766,55.31184583531538,47.93026272316808,48.75
143,28.43371975632848,62.99188839404669,57.33186259944719,58.16012840479988,48.75
144,29.278130102989635,66.29244624673917,38.898341526408835,49.407755535563,48.75
145,15.32342391204884,64.80956346483472,49.03787137123439,59.34844603402498,48.75
146,28.070281456338957,54.799258541353126,58.05734389780294,53.17949488811168,48.75
147,11.619335000441152,72.83453249230809,42.16912751397376,50.48131035134785,48.75
148,42.48503857604884,45.649159055194325,48.31630492194084,63.43655288061622,48.75
149,34.13996326315127,49.51424960526358,51.04258675960099,61.08371029175133,48.75
150,26.365015537317213,70.25624484392796,30.37332556966164,36.8920126398033,48.75
151,19.310806978194957,66.48702247842917,71.22140993136948,32.34853200758648,48.75
152,22.455594556286872,58.771762810084496,71.17730715260491,57.0398362081096,48.75
153,29.20222405847909,55.444511400930686,57.65342688199046,49.79034553010694,48.75
154,23.37211587781119,56.04940413661119,63.2423356740247,37.732312990682786,48.75
155,1.296631510831455,65.52138631429744,59.430864018893224,50.11798160012001,48.75
156,23.594897434905196,47.50207548631117,45.361311319124184,53.05807474365806,48.75
157,19.52182827964846,68.09977939885898,62.79473860147475,53.14498884056865,48.75
158,2.22507154116429,53.213399132007154,70.69566107689238,55.93789933984566,48.75
159,26.83303738660613,81.63422782778353,46.368813918974986,38.06332640962992,48.75
160,19.6288607673899,55.962134202905304,54.783440457177136,47.67894986980587,48.75
161,7.668367999118793,61.702654488616844,63.44040453135355,51.686618243443775,48.75
162,71.74667809201397,62.54026490708722,61.098831740640854,55.99601823314536,48.75
163,31.29607478484915,74.63326681379341,60.37070136419277,56.67780147740121,48.75
164,13.858714140660538,59.35039470308896,43.850052625559776,56.608641894377634,48.75
165,5.790889869974171,70.46820974370395,79.62395587505065,57.136289139836286,48.75
166,11.12131128317498,50.71596218683936,64.52923116947,52.605289927898816,48.75
167,30.90970127176432,65.43466629755846,67.9758534765361,49.48086120899514,48.75
168,23.72294671339464,59.58402679606689,42.392916698621086,42.9084146173904,48.75
169,8.305021159027548,63.89596312921365,67.76072293197751,48.070563305625,48.75
170,9.25817332826114,50.32280452298936,58.57659510544147,48.37295461349521,48.75
171,19.973057203637257,40.47227069294194,39.20768353743925,58.3419706348414,48.75
172,20.92682015830576,65.47432889757809,35.62602881708795,64.10050087531391,48.75
173,4.7674763119527865,80.42519481775908,68.4470630363687,28.513459363727826,48.75
174,23.98377618963508,69.50720271413063,50.18013103389515,42.78491201630837,48.75
175,23.680034556070872,41.448863486744415,30.997110986455674,54.923930765600055,48.75
176,25.262640691532813,44.61601151743139,42.67948717593234,48.86610054448392,48.75
177,2.9268557001550315,56.43923495875203,55.96171634953992,47.193139959566814,48.75
178,16.750427818803523,66.7862505481573,45.10146196586886,51.96217427533367,48.75
179,8.133474603766864,64.83092243116354,54.98132555084792,52.17656706115837,48.75
180,8.521020483354853,101.90613006857366,55.32902097745123,45.129380202950394,48.75
181,46.24416492541064,67.41331165096655,73.26797210243339,56.15880932393411,48.75
182,23.325087678346122,68.72818189379254,64.55436579288693,45.88798044777462,48.75
183,36.787849110859284,62.853742825597166,24.857550678634187,45.017988197895235,48.75
184,7.362269954759391,51.175593249020814,81.35507598453034,42.44650197056665,48.75
185,9.486093865169213,50.759795554374406,57.875949990815954,58.01955610533784,48.75
186,20.970441369400767,49.125188759119006,42.008798388820416,39.193242877036084,48.75
187,31.956642681466395,50.07480367376835,53.664953207809305,50.37793209597844,48.75
188,1.631173121433577,52.86095021010501,59.55901437108822,50.99324553973246,48.75
189,20.409813201546857,50.85268039019052,51.50282510255742,50.03482988104981,48.75
190,7.165835510087032,71.03160324875262,59.23770909948541,49.42139277140551,48.75
191,20.148922823491247,62.77183787803651,50.4125867229228,59.335898325160834,48.75
192,8.20897116817376,54.21349724817382,48.6122101266283,44.48404151909049,48.75
193,5.95019321197195,56.792046065275045,64.94833514617126,46.968179511206145,48.75
194,6.787698505685876,66.09157204778965,67.02224870981088,59.474800674351656,48.75
195,32.296130074071925,79.95746680359423,51.49179537027251,46.37508267740178,48.75
196,28.315301607103823,64.61355528241921,39.62131179746748,45.95043801876739,48.75
197,14.285106690122927,65.44039191492385,54.730000780231556,49.017680372484975,48.75
198,12.826824248692507,71.5696140031149,69.8646826359068,61.725501696054884,48.75
199,41.35591895428728,53.4790210386602,41.285607520537816,68.48653835468757,48.75
200,17.102746923096795,72.3342794827107,56.667822591980006,66.98454187988494,48.75
201,36.14232829670007,77.96571843870116,52.49683433055607,47.74192260770971,48.75
202,17.92234152914975,65.73104847429298,39.9708799613224,40.46477953029507,48.75
203,12.158871951769518,40.990976637925165,44.007345633789534,50.64509421681291,48.75
204,24.302290649994756,69.66783196834577,39.96699562908078,41.400135585718004,48.75
205,14.167692043568708,62.16975226624797,62.61539637618582,43.25109842427296,48.75
206,18.830581370304156,58.44237988067158,50.71249884664431,38.54434435496962,48.75
207,15.674312368018764,63.33688772257816,44.29166696765509,38.48635019500227,48.75
208,11.229535699594578,61.827870899972105,60.49493205039962,57.530042407975294,48.75
209,11.309913202542287,70.49569789633145,55.78613914918404,50.2431378891138,48.75
210,1.0692428829455345,50.28752051101293,58.18042624079292,68.28443945253757,48.75
211,24.195983488715644,49.5578839763607,56.14984882432194,41.95972337670344,48.75
212,4.7564946050247165,49.055573259539436,53.4300405416663,55.0862877466906,48.75
213,5.370079422452799,61.685100820594165,60.81809399035095,43.34463410473233,48.75
214,25.412311688504765,58.60938027827732,37.03676705107394,41.331261464327504,48.75
215,15.581054698578999,66.21033671597218,60.25479009179608,51.58738140307469,48.75
216,23.42762638744686,64.9399880256689,47.44928069603994,53.5422794143319,48.75
217,9.448729018610948,62.82908125777669,50.57089310296876,36.939140726435646,48.75
218,41.24078635469884,61.48469406312908,47.39278485480481,59.27859510223942,48.75
219,24.779024904780375,66.39846637327986,35.6472066678038,41.353836224566145,48.75
220,19.139761339665668,64.32890684454394,52.63305553865759,54.76515789712197,48.75
221,4.740917300457113,58.70977921553219,67.38524307720066,45.746479598138,48.75
222,28.250101632600988,45.22664034058917,49.53590763188869,55.62533935355252,48.75
223,18.547685106784662,53.708161515365205,46.29660126564193,49.279063945159216,48.75
224,22.09302279008213,60.73134381428501,43.528860214536216,43.70858426473172,48.75
225,15.242921693447238,42.78150456749594,52.37378649102077,38.78247251243314,48.75
226,18.00301170670324,47.74321273006492,43.57639479114259,59.44929052952495,48.75
227,16.72330710218287,64.5035093935781,48.8868327516844,27.72022828956144,48.75
228,16.886306491271863,55.119207807016785,51.13283723919527,56.02315096729013,48.75
229,2.599987672274738,61.95047408630357,64.81148938498963,47.526925419727185,48.75
230,12.447933133979152,62.71189824291997,47.006017366619396,55.05908775223638,48.75
231,15.615317369714129,76.22138147014265,57.96136222233049,69.2692302149473,48.75
232,6.438861788227085,56.5073666807155,56.671463435468866,46.881480950081276,48.75
233,23.5106670358081,71.24944954422126,69.64733652614058,54.2881957013249,48.75
234,14.490599471378564,52.420125865429036,64.22496009943164,49.948579385852106,48.75
235,8.91044647604548,74.14271431126915,61.01704264406551,51.93528038670567,48.75
236,10.558093163284893,65.19484220755913,62.39324969456057,37.76394786252222,48.75
237,24.028686947951076,61.31596443657316,37.70077170349366,65.05567912532231,48.75
238,14.673195506364612,49.806888360603146,72.01817658559489,52.82838363295227,48.75
239,6.977661309194682,58.341908522525294,67.55480771795547,59.78609140949405,48.75
240,10.605593690482213,60.675756400690965,65.03944086908496,46.60117496446887,48.75
241,32.84230631613082,45.753050302086315,52.67522340654519,50.8110530847781,48.75
242,18.1008404492822,69.57512140292513,49.78950518906496,52.34952831588439,48.75
243,9.401284889430093,41.81808155440183,57.85421420130576,44.58724518772413,48.75
244,16.486216100643738,67.69773467569355,42.76319996882231,57.75272897865607,48.75
245,17.914147331985635,55.724714466415136,55.85884382164614,55.29268902768388,48.75
246,22.261714598973896,78.5050716123738,51.08681717713697,53.36454274974555,48.75
247,6.7326850417943405,68.18957006677302,51.44905293246502,43.69284859673653,48.75
248,16.942631970275563,67.48374877149195,49.70959318904294,37.730653886972405,48.75
249,8.192395848738357,71.47170251930974,57.415722448752675,48.36758687790104,48.75
250,9.15654137212889,76.48449805392205,55.09714053205774,62.07802816045817,48.75
251,31.51622612242494,61.71212480223735,54.188432847261836,50.691842852548845,48.75
252,15.897201387338471,50.214775761793575,47.54652613794035,62.54618459384809,48.75
253,7.3984445782243204,74.27573950699819,66.8443512026912,38.85001150139647,48.75
254,5.465855162963836,56.854046268833656,55.84556873535441,43.83091219104575,48.75
255,13.035821863588549,51.15870680203114,55.15115580264487,49.92973086092559,48.75
256,8.957875809051302,50.123271841902614,55.38793067079177,37.53264750439893,48.75
257,25.482347559028383,58.52072733875446,57.51091718925343,33.692329784598826,48.75
258,3.8557876646392844,72.56867228170988,62.35810914339091,52.11903286661707,48.75
259,19.54999046102445,48.90508065786793,45.30945666511239,54.18936525761891,48.75
260,15.123666209402229,58.709912356835716,67.68374806660435,44.90465930497174,48.75
261,18.02858534262617,52.41182882137093,59.9863266431897,48.86964269796225,48.75
262,11.119002496691161,52.91450620346162,42.74916422900465,50.30596875575645,48.75
263,18.60108010851518,72.79022913986621,56.24053197783485,48.297234261389036,48.75
264,-0.7843055897562523,62.433219720161986,71.27525475348304,48.0189970219147,48.75
265,33.91113395806058,54.58512280691121,40.81159699168208,50.64089605142575,48.75
266,21.636789547641886,72.17274806517335,48.498815776001486,47.675565731132195,48.75
267,23.886058395303596,61.822652055361665,33.45514162954611,52.92176234292238,48.75
268,30.355084511666114,71.4502550070294,43.39793883161535,57.54397810602946,48.75
269,53.110311687249606,37.915459133245044,55.80036634397343,53.62884010836995,48.75
270,14.37406767137194,52.83437698017434,37.455977502039495,39.604673749852445,48.75
271,30.78551420808335,63.97764103295618,45.90168461296144,41.75291286267034,48.75
272,13.66534882272716,45.49938358047145,65.36363032653139,48.581433869365405,48.75
273,24.50414174252453,77.58766072304728,42.7593807220858,60.86394217719549,48.75
274,42.572457380070844,65.91135817252162,40.615735684121425,71.4621165791649,48.75
275,-0.9489816552621306,71.23433536275,71.34434119711624,44.330403463579664,48.75
276,24.21543975702886,60.66967191169862,60.42363241304026,69.23195611743085,48.75
277,24.782844227034914,53.87408814744019,57.58479364937358,69.82428540045869,48.75
278,13.638182558565012,65.36789814984893,68.40568082448198,60.14402460319049,48.75
279,14.335150366702914,40.39686997084226,64.05328541693699,56.21853496810181,48.75
280,22.618061677203595,71.92433452554835,59.408539658870254,48.61209146029773,48.75
281,3.547178155957167,52.78289138243587,69.98193541847438,47.93854950691871,48.75
282,18.17261871538635,67.91648278384821,54.338637923646665,47.41137968488936,48.75
283,1.467945135998537,57.029198168726516,71.71889726505792,57.456334340666615,48.75
284,37.758254351803515,59.587394314896834,55.62898523778425,63.6671044497829,48.75
285,7.175378382797106,48.73096612565486,64.34667098822585,58.786727684514894,48.75
286,25.973182730903453,60.12907508211653,48.721522601427395,58.83087564107561,48.75
287,52.333481177704485,62.08504591418969,61.61495047708638,47.0095977069915,48.75
288,13.439936113285409,62.66596934905901,49.417859296949416,24.46354234836546,48.75
289,35.29210431597094,56.37918143816498,37.68334447881198,56.88086377515211,48.75
290,22.456973686732077,48.472729342843905,61.67561051634301,45.635827837982966,48.75
291,10.138861732071234,62.48569312196153,64.45214756927254,34.31866853636153,48.75
292,13.353949242290668,70.43915023203816,57.47549778551303,59.479868478037574,48.75
293,29.231225135062346,54.444541494388496,56.71089293704837,47.68187644604089,48.75
294,16.32165203532523,52.73193981860003,51.630003072240164,37.98110297164521,48.75
295,21.299004571658077,71.79282104487137,52.498799143001385,41.97291344932986,48.75
296,20.34085131779464,42.61420692827172,51.84026645743023,44.7227614845935,48.75
297,6.245506898568543,51.46178211253456,61.85255745048568,56.121777955691044,48.75
298,17.8232508346847,48.09966837841742,63.70805867142325,59.334874169351885,48.75
299,35.25166572373137,56.464669111857745,30.394971022051376,48.45799806512821,48.75
300,24.2036514216269,75.8285138064269,42.773961995888826,43.999188830384966,48.75
301,19.11197097488166,54.067673737160824,59.085402192050374,62.4539895899805,48.75
302,11.858457453593987,86.05227132811675,75.10703944694403,50.61318507216752,48.75
303,32.105863948878834,52.52261957638921,43.298974030772,43.6445459027412,48.75
304,2.555325913828542,64.34436288507295,82.92481274991879,43.052565485384264,48.75
305,52.973074406521704,63.80443996722338,56.459900913359455,70.41831345638371,48.75
306,7.436153015669204,57.01543908002489,81.59192605792691,56.86278152719333,48.75
307,21.4824425488719,64.22895047764156,54.82028432652435,43.90855749111918,48.75
308,29.798336662898194,54.04528029221236,57.39275523923923,45.05889638870517,48.75
309,22.380517775720765,74.49256476211599,61.272502293785344,67.08834307536917,48.75
310,26.67158945084519,63.188101086266975,47.28202545452789,30.225705632931685,48.75
311,13.13489701497294,56.32608399482093,52.125239439766666,52.53015024225093,48.75
312,16.71512885730387,75.44150867841904,42.06743452093524,50.678330269963695,48.75
313,24.83426753042166,79.89378208649318,37.43774755907842,56.910433998436076,48.75
314,7.445845786123565,47.42094228541482,65.89219899300524,49.569959416033925,48.75
315,14.398153844667268,60.04363355387139,57.22885940379558,44.38054801228195,48.75
316,45.90285542896724,61.663477765546226,47.20667800920543,49.37317255509086,48.75
317,28.598246284195305,48.24814876547183,44.24319308075461,39.98401554438835,48.75
318,6.413698717293988,73.73302061355999,66.31198741721708,61.225063924739786,48.75
319,32.23121845513575,71.14254471002394,39.70061271896515,49.968002385294085,48.75
320,30.372076233775672,64.33447104156645,68.40103732967147,49.42624080302342,48.75
321,15.177928840943027,81.2165810458881,61.36686369492821,47.39561483448184,48.75
322,13.340576124990967,43.05037541446286,59.09884442453581,46.41208987107707,48.75
323,22.084624285377835,68.90025541597252,68.18547939830347,41.358357126361625,48.75
324,30.234963643200018,44.108355795892585,55.07445342599328,39.82628536078459,48.75
325,11.279047640407331,66.95586285584909,50.72482360119983,48.652396850563996,48.75
326,26.085055612122996,71.75987449900428,50.67100168444691,37.3548741308914,48.75
327,9.330191844977735,61.61110859352985,82.71520863540978,31.62000391241297,48.75
328,10.396626547293604,48.77274905061194,54.006383277886364,60.89363299575393,48.75
329,25.77220940488016,71.02258031097873,51.634324710877756,62.635657869495546,48.75
330,18.61864151742343,67.64093799562447,39.63575717548667,54.08119508923476,48.75
331,16.434579561033974,61.946795695328944,61.90637398344818,36.82388953086209,48.75
332,35.29638283330281,59.470378013796164,54.96109502875484,45.16764005501953,48.75
333,38.5842277202333,56.04799954214311,33.7797334839797,57.34823846574033,48.75
334,38.174922428516815,52.60053522852845,49.174968002397314,59.30037292686908,48.75
335,19.870382932905464,54.44233285130667,42.127904240820655,58.156150606883905,48.75
336,27.182785467492295,62.00318206174214,62.785593156359596,57.77181904663939,48.75
337,5.448596435264295,69.52736627216755,76.52639662030597,57.357160222196285,48.75
338,6.4464636324596665,52.35659081292823,51.414599727251634,50.096727504319524,48.75
339,22.119323445530465,48.366893789970696,54.907338981909874,60.464171564947264,48.75
340,23.3517098509061,58.16091748792538,46.11184779282216,55.20151308540156,48.75
341,18.158089901608616,58.68510963557588,47.74840782212403,68.31058639412728,48.75
342,11.172230799944797,68.26985463344295,56.24905194417515,54.330547152471134,48.75
343,21.040330366297614,40.707563981549505,48.93206089779684,68.74189809294498,48.75
344,23.347712688131672,71.03673494933673,50.25104524135183,43.33794055472255,48.75
345,21.958821787245,60.17415556763379,54.83429363427155,53.83880453140756,48.75
346,14.695094301039209,75.62445220869392,51.10184813782282,45.11289470454815,48.75
347,17.568475491344028,57.5625815706518,49.89380479476892,58.11187147022519,48.75
348,8.979208414346651,61.99421536303718,47.72787592958838,35.30690906193245,48.75
349,16.27889752768473,46.84166872339608,53.295746652694866,52.71366772396394,48.75
350,38.41306928026989,65.12620567424214,37.05905157996051,27.857561322462505,48.75
351,3.401268790806719,47.7921400761995,67.62619335425433,49.49505734805824,48.75
352,11.93663105030138,56.036680019365356,59.73383467318552,48.134509274557836,48.75
353,23.076674550483567,66.8447147787644,50.71013173330832,57.94459242534161,48.75
354,16.549645152315453,67.9535154504369,58.58436749629747,53.985587172119075,48.75
355,37.56721162692859,69.85997376981292,73.0064853943783,36.40250617075749,48.75
356,25.26444265363944,67.19495329508575,43.099667461594805,49.1313914390591,48.75
357,8.530609394126413,60.57687141147312,58.93605534759651,61.800427528047656,48.75
358,9.931146376366005,46.24723484223114,65.76038895001241,54.4135261128775,48.75
359,8.466966709626224,57.82494795946921,53.469358276431116,36.577671202307144,48.75
360,9.649541065977779,63.2115964208599,51.61959155079785,41.117406697734374,48.75
361,23.609515430405153,62.7249144925358,34.05241021324363,51.60391528961591,48.75
362,11.916505586157372,54.25573281739935,64.92651794638851,76.50692985921164,48.75
363,12.73841528078532,56.03422587018313,54.782405289760206,61.442958406767296,48.75
364,18.29727681041879,55.532152454926205,46.72915554108961,55.73570491075118,48.75
