unit_id,CpuClock,GpuTemp,FanSpeed,RackInletTemp
50,36.765765345090486,60.15755039529679,71.58972111787926,40.32600040503138
51,50.47953711177411,36.63157068650785,62.22843562554112,37.58288518737677
52,64.1930800757438,30.097110939066514,67.06698948747365,51.00656368704346
53,54.93372592557009,37.5095761991703,58.75103170342982,65.71411056106858
54,42.728489856026364,57.800528615404325,88.09875757658074,52.265330282050755
55,52.206444426848606,55.502820395972975,52.44263408086454,46.14816224300903
56,52.522976493591315,55.87324732543636,52.52734484358569,39.926901240805385
57,46.89924642968984,49.08369126013092,60.55005529742651,57.25826417957805
58,53.64664767431776,68.39055422743989,60.13546767720052,49.641043716498174
59,47.867369860573454,49.78100049091872,70.55279760520347,52.902628054017654
60,48.68465406194124,51.940666762640795,61.19405802782693,46.03754524076836
61,49.43892006806866,60.44251068502948,56.111280741433845,41.824993002909586
62,46.96107013607599,50.711415915271935,73.69584339291977,49.966751275640604
63,46.57385442526624,67.4615016070419,60.84237485119098,59.15094789903397
64,36.7205335550332,54.50375174444053,72.99761496092442,59.28692098641659
65,53.17750346197883,45.58157766955861,68.04215299614792,35.6564437355073
66,58.153467100252335,56.59758628430814,50.43478032584704,61.79841186849507
67,45.34478110273935,52.665744042287784,44.998433696788375,44.24710215020048
68,30.901356843502835,39.656619970660465,75.69409126690796,54.31126206001485
69,43.54021444204947,62.102740705374536,60.39927931130962,60.471764523863165
70,68.89247549032454,57.45565714380319,59.36905616881339,48.477695846802796
71,62.39179781917106,50.244983397436556,61.00959398052729,52.20094211882931
72,50.96804504626125,14.062515994105546,81.92031634260597,44.90933612171972
73,49.038696668568186,55.79166105336365,69.11600986190734,52.510653278581856
74,48.14398451439713,52.89385575430451,64.094767773412,46.14979353370905
75,45.093260915483654,53.28202524868869,61.76309936839049,46.083745125654644
76,36.23315418069571,66.68796422323919,67.02881414290816,66.83157075117046
77,49.94789051405141,61.812441252450554,58.96124542366024,71.21552761494694
78,62.16860353609503,47.24275630928897,67.36630292536131,67.06126407245267
79,56.636496584704936,47.6318878637711,60.89171957671658,39.37517614497399
80,58.2204218296397,50.449631281036524,59.544793190390436,41.124405187862706
81,37.461113289585406,57.793858868905644,62.47408389545812,60.185931630306996
82,60.81175282735508,58.20113487552953,45.88062484535845,57.58561593704983
83,51.78016761020591,38.4283930202019,48.62214999354939,39.89992900798214
84,52.52559881062808,53.6857377688489,55.38156769132664,60.805530001213796
85,58.899716960356486,37.93906281353519,60.30093880800065,46.59136630821516
86,47.78574426239562,42.407858643908895,60.13951472919676,64.030397396475
87,41.52989441524947,34.810627364463556,66.85991431400134,63.2649765746058
88,50.758941425202046,53.834745759109,42.15669965283399,47.49321409489097
89,55.010877157230894,70.64261854933821,61.631671738105595,66.12287720389102
90,55.57011699102224,34.43665678718715,69.00181612863462,46.308142364065034
91,39.74012547296198,28.429970746769143,63.297895242652025,70.56161679810509
92,35.44478547445615,63.34029256614065,67.8036156566129,44.414278632989244
93,50.51301524547579,19.689248347353214,69.61287568443288,69.25471443222928
94,56.163593038988516,62.21966789237,53.9147577773812,56.56366402288601
95,50.03750449996961,39.41158728634395,67.08772120829912,42.57209920694084
96,47.798706474219514,21.709645864043253,48.3715912437173,65.85334160858686
97,50.45509201112161,62.827638724587956,81.6765592940638,53.22061645447086
98,48.03117808207371,49.02997420871485,68.81285678813371,45.50277122127399
99,45.572410363798596,23.904618192417182,83.35907825931162,63.778985770455094
100,44.95775982562257,29.66115761446375,54.9365023191198,62.514186680950004
101,48.29790721250332,60.16367628664681,55.19720595063022,55.90702570508691
102,42.66724063975841,39.29111485532939,50.14998084346613,49.54987691879694
103,67.99261474422002,32.3518665676461,80.09586020025915,55.19186220558716
104,50.97007466224616,28.496917154731914,63.85101358781952,63.50452117602683
105,56.728358190622785,40.97991833320159,76.97096471834077,52.31837743443193
106,46.39755160670211,48.8523686669518,49.10132100511181,55.56654080227531
107,39.86201235370213,54.07227169390475,71.01847052187465,73.24280552742222
108,43.11983538108583,68.77730538812354,76.77738500033101,48.89913175535055
109,38.18055589054785,62.170712470158136,63.13422158003534,63.60661449692542
110,60.31993598945227,71.67794850880627,69.67607534397536,64.82508563475055
111,54.26558702936216,64.34648246058266,61.45102936436077,44.67068024250249
112,45.4472490099053,43.79709488331771,72.04481062537867,63.82502915726097
113,40.747282353051915,37.95627495940631,72.6002241311531,56.79017722070721
114,40.50921552431191,55.51362115490259,69.52682243322312,47.56718591679127
115,55.22001138122164,66.94227298567955,51.20028345495418,65.66847594499062
116,50.986232797221305,42.887711135369145,79.70776921465631,59.27327308252153
117,69.48038162390561,54.67375709006608,66.61041597811067,42.161040228621346
118,38.3392101087881,48.6920303451197,73.67940666713474,65.19634809096843
119,62.87510086515513,61.15011575430049,55.32863884158634,33.96196337234115
120,37.162253627902714,45.1383468301684,71.48262919278517,76.09636019638234
121,53.64606243570065,46.19750503927372,58.999740475600284,55.90311636649196
122,48.76927931479799,47.26753429789623,74.36660955774867,49.74721103343973
123,51.40358123533576,54.87130390200754,67.90095696466716,69.47361280051766
124,51.12836323686436,64.03441302002004,77.66574039486943,54.29910190076177
125,52.10737466802391,42.40916643740733,73.93826134691774,56.21889810728056
126,45.64917691939625,50.90322511557631,60.32428731848776,27.5312150898708
127,52.69848473521877,50.472549413568046,46.9163638048271,87.23865714577869
128,37.49470691933962,38.321044109531734,60.75399931228046,54.90287340190672
129,53.86136800098965,32.75122144323216,49.30033019952602,60.84652666792035
130,33.31969279987621,69.29204032808762,51.98963016786904,59.934165358472065
131,60.486366050480434,41.27536024032645,54.80601668622869,44.588466842624335
132,51.99380984058241,56.727209588460255,61.43602787680451,60.16755128641666
133,41.23923174295207,66.05983989024162,68.60786276021435,65.70600814600914
134,58.68892031175952,25.21030597058985,51.04599606764069,68.71073636150149
135,55.62474814209469,47.018637487939415,47.75826779214641,51.50509872227423
136,54.4369138054503,61.74482463237409,49.51920016442009,71.65047850654854
137,60.02582169529879,37.75926000500713,62.55865561220757,53.866648425454585
138,33.81567707636765,40.26336859166598,69.45051554999445,55.398713687775064
139,55.47357089702713,45.51863606721804,68.96084130317132,57.46304058498374
140,53.436504043902595,53.705230921517014,62.652494261123955,54.74639406103337
141,44.57187442834098,30.74313922256969,45.555049519880306,56.33334443526929
142,33.505122702629436,42.98703002582572,52.28932775433545,32.130433417291044
143,47.08001417056187,31.928704267253867,58.93255456384145,48.434101097356645
144,57.24527702528981,59.54341427936639,57.81842978460337,58.58680640775903
145,38.88580687162721,50.48182739669193,41.46719828410564,51.27110205402468
146,56.21178170650276,61.53670173822651,60.599745691142815,67.88408570191861
147,45.17611345323438,72.09394065922675,63.69518778234959,49.50466162736179
148,55.24795680830501,46.03157137182278,76.75794148928644,58.09468713662419
149,57.22871585054745,57.38384042350627,53.90928601481814,45.37835368319663
150,49.31512732615373,38.61895207406453,39.10984880515822,49.52162231553757
151,44.840412920199945,42.85114221094063,77.44615907118074,52.83122098840799
152,41.133314847170254,54.894370398625334,57.356824407673344,64.82910784997284
153,61.23361826688579,74.48558611808546,68.11533274662179,53.66565420109424
154,41.00556934462085,59.15428117451158,56.97851484981784,44.19369122058966
155,52.415883159788294,47.110846428807605,71.54341923805364,48.530660648334404
156,26.215715590967903,54.89931208707496,63.98279572754842,59.58517184993083
157,40.30433227364149,39.398750502335744,51.5949797319719,45.631846753092844
158,51.77290737002466,40.256448513657396,45.376404679165354,48.18461060425036
159,48.491732420480645,39.691541662603655,61.857083770285136,50.460380309495655
160,48.56450747589894,28.53599685637853,43.23861487744436,38.219117764153296
161,49.674481133647056,67.50243171841201,59.041019416680676,66.68187270135195
162,32.741647431555215,57.11408030953003,53.95675897385466,63.79913089677206
163,61.67162719899787,52.445881478003535,35.42559329497706,38.152529097340015
164,45.44644205637267,50.417765567990614,57.85876750867236,59.662490427246965
165,62.491265684324965,57.22460593498191,55.869514210518574,62.338336895667275
166,37.34624617246779,81.36674890890609,47.582576378983795,46.49630747053057
167,41.646815969782686,53.419009685890586,58.1148365419786,70.32020360479693
168,55.10600595739471,48.214908313962326,73.88719087117883,49.44199819733179
169,72.2027613808678,47.15668751784191,51.52219295223038,39.1133336411672
170,35.216450477604454,38.55372887797114,47.00692429153546,49.107433543736256
171,59.34358667078792,68.70896206482475,71.95015289780663,48.31378244670051
172,52.0422567897551,37.13796987036652,58.16967403465143,46.43760628115537
173,42.44824432139229,59.82907432485307,61.981652998351166,57.526356633143344
174,34.64598534618246,30.22301733383478,46.33939286934235,67.7702027326653
175,63.61353304411758,42.433386436402515,62.87419264202031,85.75599165953584
176,58.10627690576267,57.93019856459727,55.08727053219854,49.66584130255725
177,36.24557748939255,49.57890114312824,34.51358903396634,47.07038224946456
178,51.89597120408469,54.08812920363052,84.7653627992651,56.86734249894405
179,46.16622005115051,38.10854723995947,51.5201085457224,40.32329834404714
180,41.67623178206919,65.91182735576697,49.818475610101956,49.12308497733656
181,44.03786286363588,49.03030379458364,64.22502390100115,39.97442556652918
182,49.56987815447184,56.49891516642958,36.01358357180577,63.24810212304639
183,32.94656471081884,71.58216668134648,41.88085894188291,35.99646886595823
184,52.462998306703554,45.09388169987598,73.35314406970282,66.194672306114
185,45.07804104297021,65.09885770159627,57.962906993242235,72.75028992928716
186,54.186065077556925,61.08400342023803,75.37213148910594,49.16147455045934
187,51.754946619952904,55.49103941967956,66.61853116498183,48.0916847896104
188,58.7490988646091,61.71757226331852,59.74651703670388,67.07476738077779
189,54.84767091187598,23.709370650218464,60.51491119525299,41.99335826849145
190,58.213633320053276,41.635089589703625,47.094175432390124,81.29972285265103
191,57.99574308399479,51.25915144436898,65.51203283351289,60.26044005033053
192,65.2211785511304,73.32007634354152,62.78004506715328,37.38532401076132
193,36.71111326510835,51.176427158902186,71.57736875915266,58.57811978293881
194,55.9137700029307,56.9319205302914,58.95174139668415,56.83956245118432
195,46.994637833017016,51.62340436067607,37.94579169375591,58.5028600670588
196,45.99419566718052,54.41343517341107,62.41101749948435,36.99452266437237
197,37.541057826797235,55.40040852095306,67.87572038482006,55.69413743396649
198,65.00372237336454,47.29727823755606,76.23530152268722,41.140450475139595
199,47.65221984927862,56.001740587114114,51.15843184427214,57.013814795438506
200,41.67439906899089,62.61429939459847,55.800489985280315,53.80114256136717
201,59.63360954651307,60.82944356010097,51.81898185691814,65.31996854847695
202,46.24233550592338,66.08144541362554,67.71494866475706,53.13032049070861
203,52.09875542203851,33.30277842739861,53.30957071048061,42.45747893260363
204,53.60699383870252,33.62802449341558,52.70521182043449,56.12550063484821
205,53.2977386786443,65.13345075913847,59.46660774041417,49.26163068928217
206,51.63986390603394,61.40138554131901,82.36713278033803,40.180760150856294
207,47.968477181903474,57.44945799060046,59.38625613615485,37.332679690246906
208,50.06710670182997,47.821756690548355,49.867643369911676,64.08630195224444
209,28.874296310912577,60.243320636348,63.875412637993314,44.194566544452506
210,47.8720853338012,46.68144143445786,67.10160432285036,55.12791980009374
211,45.67053321885649,48.05682800910384,60.82931671512782,43.64898905124432
212,59.06116891393091,23.97564951028872,57.851691602145316,61.52144312691478
213,48.013531571579165,37.75166138671573,52.90344614547645,58.90900737717226
214,44.61437330563187,59.22575097889919,64.82329764869472,37.87097915059464
215,51.31752958980731,57.87784896059615,52.055667422185905,50.46117987317692
216,49.68999156468152,46.62954444293334,62.13957959291445,33.974299708138254
217,47.76386606816093,61.79837423851452,52.196728403418234,46.97841023553004
218,46.29194634630038,59.04750870259508,59.13625724966727,50.92520529760734
219,49.57724790947816,46.024899763421864,42.42703883333989,50.12469371354708
220,44.55965512727224,75.25551962936339,45.488640363403725,45.226080678973815
221,52.59110811672884,61.953613672415905,74.3279224792146,59.60426356597832
222,50.35416951635617,54.99887080920774,54.84552883660074,43.5061771855933
223,39.71410491384215,49.77658608691416,52.2688919085616,45.65564548391479
224,54.182624942185996,52.78394242982303,54.770731058220015,54.92014587707222
225,45.25708920650934,30.382724603023917,61.86068305495672,72.7452459711074
226,41.67415933132864,51.877464391915744,89.12848790264458,36.9277812695093
227,42.85412567828104,64.0351402538092,59.30008031560632,25.223368946437255
228,58.587889141712736,36.46021386294893,61.09424743748441,50.49591237239983
229,69.70855693487258,54.32615901191214,64.17906641081053,52.76692302752705
230,39.296157515598274,29.806486490735193,64.17263755498077,49.868252426228246
231,53.90702799246265,35.49528616050391,45.30599429482651,55.69930425512192
232,49.937838361190174,42.158809946883295,63.940754661342154,57.89969859017345
233,41.549306709663675,60.916189927587,50.85032496124854,42.15719637758784
234,41.650307441510655,32.73858223376366,59.43450090325229,67.71659411616294
235,38.71378838803941,37.62972192406013,57.83783480051356,39.558968174588884
236,46.193938216091645,44.36413862012661,61.8523774663565,57.169671563094894
237,48.746118771694405,57.51672819728456,55.92744343498431,54.84846701081918
238,59.58098044164085,51.96390554094458,56.15130142534785,51.448636970056185
239,55.457106139378624,62.78541160893366,51.277740794580005,43.91159066979979
240,51.771979507815814,45.44469103200469,49.36581174908127,61.364713202077844
241,35.7694537045752,45.307385838382004,60.98636967357714,58.2222910454609
242,54.8907887289712,54.08482923846065,69.45994752830086,53.16214059279547
243,36.684868032586195,49.21333165516732,51.474079915751986,61.76617224943883
244,42.31707886712004,55.05968382168643,75.28138810564427,42.258137270339475
245,59.68586136666344,67.4003635776267,64.94058239668176,45.78041841961423
246,55.58008080136304,51.351368442091335,57.16937182263649,32.476749449463085
247,61.67980428636724,53.42746619856134,48.946103921256785,57.09070043474858
248,52.9256576546275,33.17998307639753,53.471513000011406,67.9936841498244
249,61.05461550638546,38.044646879074385,61.58114086355877,67.33337873806221
250,38.391723751220205,50.58725828036903,62.85432900349002,49.19550177497577
251,45.320174888801255,44.846736877796,60.33505219243461,66.66996797371753
252,58.507595172241686,58.11095216950059,42.85947268061302,46.10508042044522
253,46.7054088303318,57.15966139494871,67.58710016148515,47.94427743785945
254,50.568729132745965,64.19489543310584,47.67767249095676,77.95036634309189
255,54.2833813818226,42.00840861942079,58.847168337815795,31.35280866343885
256,52.69570801148111,64.62500949481182,57.72117089859874,46.92366025987426
257,41.1371273965888,70.70993941918701,62.31000003761013,42.566781325248556
258,60.57673246625481,24.369716836733556,60.603070196996754,65.07884318523494
259,44.460349363142875,37.99908224450149,64.42748828724669,53.41090080862144
260,67.94625153345714,68.6446086836741,67.28046334611815,50.5540362906899
261,43.83880807432258,55.07265690775245,68.30335251591488,57.42155184444284
262,45.23636255031712,54.745103878331456,55.28109798045796,64.53821066213459
263,52.66696790242146,44.300290180195375,52.19055407692728,71.10655883853394
264,34.8799451828076,51.572852865903954,63.17632166823843,53.356120662439835
265,44.31588648237673,55.32280968879401,66.55919575995746,46.20893076629165
266,45.15686830922184,49.55013687999054,76.42771179293513,35.95330819397235
267,41.87196209756693,34.13420469549965,76.35885545186521,86.51283115597097
268,34.190224529097584,48.503349211655355,57.534963125725355,58.42357296508306
269,47.06612288442743,47.08966311658778,72.8169313267906,62.63148270996572
270,56.21773149273776,41.583765340893116,56.426207641549176,60.641966488604425
271,50.59524744582659,66.44801964650705,72.8415982987503,47.33888088344033
272,43.739135207429555,48.52733894573914,60.491823722686405,70.66204332964668
273,55.134491872704565,49.71123625757386,65.64185322370432,76.44646355862342
274,58.6840454705146,50.08189799328286,69.64672728945321,58.11882977704894
275,51.639061550405174,41.81472363116552,67.36992483588818,56.13729616938108
276,43.44339264885519,66.33287731715969,55.09991193703327,49.17234007795569
277,61.398585955372795,49.483576961292464,70.96730187522839,69.68586347701995
278,52.93600704457721,48.02129345009446,54.94049118452632,55.92969520893615
279,63.66270682809123,48.75302914796395,49.076463728752564,51.24253196826863
280,42.611898489957476,91.61146319614242,76.21242967401271,48.74245374338519
281,56.49325874049619,40.42689702301427,57.21831441695818,68.52311960599498
282,48.18274785276528,41.71338306017955,65.68779632098924,59.40492878384432
283,42.59688802935233,57.28395730107309,68.6750183691248,65.55715011074444
284,37.855982311988015,53.82133895450195,68.89231259248956,60.46724833234351
285,53.72191638929555,53.623399175140946,28.438833403004736,72.46272635420333
286,34.832408096286386,44.74384141927603,78.75670429245257,46.62337189245124
287,44.10727813216576,65.07425160275126,65.28188582946915,39.94483195088051
288,62.75620671967091,28.91995985115594,57.59722828522626,45.46779742882986
289,44.34424476139156,25.884689687185457,56.234060877622895,48.86777322864101
290,53.83355429547537,47.243997999953024,63.92391689850852,57.963664464489284
291,56.57247038580586,59.21869985631149,51.309268266858965,52.019620118046085
292,55.62874181483404,30.41892130578556,39.097728180784465,57.03411397148016
293,35.65524943240141,62.3711451304014,44.85059460675691,42.15726012734844
294,37.33538367351388,41.18515365291253,56.478082590640696,56.18460730882298
295,48.331140758384954,53.7964582310592,73.76995775002072,43.25314965121225
296,44.45668372907949,54.537142310623416,54.843434488549235,74.74548793118609
297,48.439140203308696,58.67626317919675,69.61416669810349,68.08323233227974
298,43.05472647067781,34.96724238320771,58.23274873848729,34.94294240841317
299,59.51403650650622,47.91153975596294,52.710337223120064,67.52307096378028
300,55.448873676244006,60.71493730788488,44.17003460492308,51.10503349493608
301,44.47780723100397,64.54941866472615,72.10356434290802,53.10928568139555
302,37.51225376803933,30.514929498566605,50.76782061330689,63.134490829756594
303,48.80250004962052,48.61697665655027,69.98299303002865,47.54875433501077
304,42.63380776126258,33.327176761046275,67.86986820567219,64.16780531994989
305,56.558826501185415,51.69431598667155,54.884447921067704,63.60482444404812
306,37.44773338338897,46.5726353229926,75.12304632567167,32.530822099000446
307,42.25335627532909,48.295698039641564,46.926900359636996,47.57816048849579
308,46.1801934678299,53.98176874190103,50.68386498345865,65.32862327034245
309,42.4986649328957,71.28373074395249,67.90120494659458,44.571000517279316
310,41.6272491095006,47.44729414876692,55.1955538714279,32.740452745433124
311,53.05960336896661,48.25516935440421,57.985688532973796,65.88266134227081
312,53.58691971545229,63.26895689630477,58.45178186304035,71.43079940489218
313,61.90879899207223,69.43722971365501,43.19704467612616,60.059870669019354
314,52.12933676189004,49.411892121802694,63.465091071427054,63.82077816567807
315,58.14433890729067,32.06613041161559,63.601004364378,55.82331466624901
316,51.65841289039726,53.34457278877521,54.139992642730114,67.97691417966277
317,46.694022605681546,51.17376063274993,44.35741627905052,48.03942886032907
318,44.67313815442336,68.84848378972194,65.23072686405213,78.98405152542409
319,46.10153173114696,60.321423313515616,69.82983208093312,81.65901371298337
320,52.53716461166812,56.52413183551094,66.57467142822708,62.14490256454033
321,50.06625438073341,25.727692199903757,63.1090767450073,46.279220336883064
322,46.96543190262524,40.08294953712948,69.91182773309036,43.940425616419475
323,47.89381643874767,54.774476880623325,57.64357124450481,55.276394430270166
324,55.56111272379468,39.93176731403075,67.29675768219678,66.2791888318172
325,47.56422190209257,54.23344404269846,48.922687259505764,43.57674277813829
326,40.24851703163982,48.30477672842517,59.788153640247735,59.73537633820375
327,43.34888964757538,46.02728366067641,59.39605345262082,53.94104744145332
328,38.97173234817979,50.14462836884113,58.34745700643888,53.84199540026584
329,37.14023463086904,34.54349679728442,67.61666855330733,66.88907714866964
330,55.57483099829312,56.86293388607145,82.51522437150214,65.1378332366778
331,46.60000886962827,53.36041994048059,60.54206257615397,65.19097447358425
332,52.86272392113792,44.92957342176253,58.84011965293895,64.52715470427431
333,46.21254268206619,35.88938421048845,36.5904462940692,52.54064874858742
334,54.393358555431554,48.14428456890686,55.10636136758579,62.63935636439054
335,40.861342038736716,40.449619182371805,53.25090738944812,66.14979778503384
336,62.75006222502848,41.996137841805485,54.47704323393413,37.59019213756086
337,44.76264870491711,59.78559053802098,48.227709208629875,62.57170620806338
338,42.826446062948165,51.99105238388181,57.086316775862784,36.080467116395084
339,50.89096823521541,62.33524192966175,71.14736755178755,54.99740390959044
340,43.06887023955444,66.94405898935538,70.61232294444426,45.70001267663878
341,61.56457187362627,49.252220965889556,36.20474752358206,61.6647753752595
342,54.62657060691949,70.24945604071024,49.15610406045173,57.11911376250457
343,55.748778423476445,54.76370647350316,63.22780205567097,55.61049684195188
344,46.13180187470248,38.02708864885405,72.11350725270177,54.38255610299854
345,47.950124518340836,63.131009304930274,62.98612780035834,60.378853747576834
346,52.90397198665272,51.355927654802144,53.49353211438829,62.010807662752896
347,32.22170335072449,28.803865767197152,42.042365314873635,53.15533454003504
348,52.999485143965565,56.35534897919287,53.1236251099898,60.65455869933827
349,45.16332658948248,59.80636429513274,69.12161252801785,40.20968087752666
350,43.704147995617916,48.97080883612639,41.62358776291703,79.95667322753368
351,57.66891515046698,46.975247534966556,71.37810808929257,48.404287453967385
352,51.23992358593102,67.56826082998987,56.1451058781732,42.75314029971118
353,40.39916351095792,49.39808558227243,54.74244483231527,38.40574832870777
354,50.423772437118295,35.12011418548492,57.774556837086955,39.4170303306053
355,54.19218147365227,28.242406599861294,65.69441266769272,43.008752372127866
356,51.59550940655789,50.894570881720256,63.2476768330689,62.206915079581286
357,39.86777378120172,36.370006617260145,62.087748038343605,57.608521522214915
358,53.13366462798514,22.608863928056806,58.21149869965212,63.64060551627057
359,40.461423846803775,48.237923614080984,72.76801006688882,64.56649137729194
360,47.30885048059673,59.29802660594626,56.06496845635097,61.46228917375821
361,53.92582995250095,44.262344413955056,61.79035981089369,50.822183487061544
362,41.994143746713846,34.15203174426586,67.56716939874677,44.609136980667884
363,54.59321949570918,51.49151369808175,69.54872813143388,63.59867225375417
364,58.22426279379639,49.515192690966806,69.06046041956708,54.2566809435841
365,35.73659780266539,50.88011203740358,72.83773461979212,56.970801575410356
366,47.448485335121916,43.343357673677225,58.83386639137315,73.0603136798161
367,50.57485765247414,37.932682226085575,69.38277982167823,58.04629028694556
368,43.32345712568062,54.34629142093262,54.27858384201637,66.82855151389168
369,60.049859219353316,47.641616636835536,85.16767833447224,63.0994292644441
370,41.78673799097724,45.191120714063736,64.30335620672878,63.82516611728055
371,38.46954570935883,44.94471584311187,59.21271599262877,56.286565204441914
372,54.72599009186063,74.27489127423618,60.61172662011817,49.40178261725984
373,64.35679233848188,57.851004775556305,51.77951193398722,29.890274763622443
374,59.41054506677014,40.401918798639976,67.12641363480061,45.70422130594854
375,46.65459605709207,59.945401541158226,37.791910205238004,76.68205538970312
376,61.597332660105295,36.553438012428856,54.68185690048641,51.76700250477233
377,41.36035278888042,43.100696808536554,62.43875379779459,66.24805166526805
378,56.10874175639729,26.183228520849724,64.6201552437359,78.80981238108927
379,48.65390227307899,37.59746719496049,52.6024680261198,56.13745581757705
380,54.775979177659664,64.78254634432126,53.954885808978354,52.5366703871927
381,47.30323241285082,37.04946917002836,71.68618096314327,68.18254457326957
382,34.37117594417172,48.67070576563805,57.18096298542939,51.960417494333264
383,56.819099297748686,53.32974815840451,59.06217651418075,44.70341252740314
384,47.50308585322686,46.162097601234535,48.055505036025465,45.32986901704364
385,49.44910551802161,30.8569113086596,73.58717899611115,43.730941655370984
386,58.07495900167986,74.78704780315525,71.14420708680711,77.46644908111728
387,36.92779242964898,36.109767720764104,68.02013262673972,48.2387070571622
388,62.95035167369779,29.076550709812377,57.890743007547044,57.88716681113826
389,51.60367639020275,50.178470054956044,55.846797664437794,47.433208418802906
390,53.98769083425801,43.5822851667223,64.14703889158127,55.60742058757097
391,65.06689294637758,52.651495786024306,38.96797305236175,37.89471651424785
392,34.630734099861314,55.55809101142519,71.12495974025698,43.0240141088707
393,38.85390137082018,46.22827672584224,54.281299292351314,56.67175118049184
394,41.39485710037321,51.28404652737978,53.34039262782897,43.346295437158986
395,56.66436205835068,42.42901829785892,63.58749010654136,38.49274151994926
396,58.81075596296593,63.60171864143931,43.424573215885175,65.46804007988571
397,44.860522098769756,63.77764269141951,51.34396987606868,54.71214223983901
398,54.538783034863464,41.4046686133334,61.17630666955915,46.66789514030796
399,64.5079694197982,55.3949339071531,62.22989965437716,40.703908480864285
