unit_id,HarvestBiomass,do_CarbonFiltration
225,11.024892021458228,75.0
226,16.104356472606494,75.0
227,13.064445220997454,75.0
228,25.930080930862626,75.0
229,12.386513887004119,75.0
230,25.9831196111001,75.0
231,14.12957881265011,75.0
232,27.298875805648716,75.0
233,20.783599770400244,75.0
234,18.00822489260002,75.0
235,24.803380807111544,75.0
236,10.109498487926265,75.0
237,12.300912781120063,75.0
238,14.996031559274943,75.0
239,21.28402363323907,75.0
240,21.29878661269496,75.0
241,13.221328964309155,75.0
242,15.484160705174148,75.0
243,15.009295633536327,75.0
244,16.006103901009073,75.0
245,14.34502536657976,75.0
246,25.034488983440053,75.0
247,28.834838920887318,75.0
248,17.000748240828496,75.0
249,18.30936190233023,75.0
250,12.68372742283489,75.0
251,20.031006925291443,75.0
252,13.394750050159699,75.0
253,29.260617755926415,75.0
254,22.082647567624303,75.0
255,17.273880533512205,75.0
256,13.355534840769893,75.0
257,19.771525094381634,75.0
258,25.201895432014613,75.0
259,23.257574197153197,75.0
260,23.33499968210723,75.0
261,13.953371869717158,75.0
262,28.31519238197012,75.0
263,23.17937806619088,75.0
264,18.034226242371872,75.0
265,11.00150364230721,75.0
266,12.386678382579653,75.0
267,18.295468702261548,75.0
268,19.253010614225666,75.0
269,13.629377870012553,75.0
270,14.022567076725636,75.0
271,22.14031921167669,75.0
272,16.593468510691984,75.0
273,24.175440823143795,75.0
274,18.778543732951114,75.0
275,19.526768482066373,75.0
276,19.467673877087215,75.0
277,21.00486945926802,75.0
278,16.1932323357734,75.0
279,18.541881653536663,75.0
280,19.0632501378689,75.0
281,20.887731407883575,75.0
282,14.655034854776748,75.0
283,13.880679816399233,75.0
284,13.462099582421127,75.0
285,16.383678374365726,75.0
286,16.805102528544516,75.0
287,15.527154513203232,75.0
288,14.958223653926712,75.0
289,10.266974764664823,75.0
290,22.84690180880136,75.0
291,18.348962017698348,75.0
292,15.17134636506262,75.0
293,20.352059783812415,75.0
294,10.401527467729696,75.0
295,17.138892574902272,75.0
296,17.21945577360637,75.0
297,27.870524997825356,75.0
298,16.42358199350551,75.0
299,16.342801125715024,75.0
300,22.054770489710286,75.0
301,11.73545135384428,75.0
302,18.71123611110904,75.0
303,22.538313870744453,75.0
304,21.3658151705405,75.0
305,19.1782514537417,75.0
306,21.157741042577076,75.0
307,21.03296644304933,75.0
308,16.44010589627011,75.0
309,17.915499826883295,75.0
310,18.26920114939798,75.0
311,11.44939548494332,75.0
312,23.613230930198753,75.0
313,9.937723530093868,75.0
314,14.084318128395243,75.0
315,25.116834072044952,75.0
316,20.4819318527907,75.0
317,15.408704332578058,75.0
318,12.128953593158075,75.0
319,11.23314128505833,75.0
320,21.39723618046891,75.0
321,20.32119285797866,75.0
322,26.456019756110443,75.0
323,16.76954070137286,75.0
324,13.525585582144746,75.0
325,9.2571178933677,75.0
326,11.632905451036626,75.0
327,16.452514493977255,75.0
328,14.528781379421607,75.0
329,16.280899628431136,75.0
330,20.4751798076399,75.0
331,13.106768089344865,75.0
332,18.41273911673495,75.0
333,11.875249227307613,75.0
334,20.40227481986401,75.0
335,17.451974310194462,75.0
336,26.71892813392863,75.0
337,18.756022865139034,75.0
338,16.54236792221937,75.0
339,8.74716453912371,75.0
340,17.659298548808433,75.0
341,17.587448689378594,75.0
342,18.275187536762854,75.0
343,16.44856644548134,75.0
344,6.932311428154432,75.0
345,16.728790684023352,75.0
346,18.869786788877953,75.0
347,17.487898163486264,75.0
348,25.702754010074855,75.0
349,12.964419345261312,75.0
350,20.280461350266876,75.0
351,22.18867365218654,75.0
352,16.45599205294702,75.0
353,23.281765183428263,75.0
354,18.46055917394083,75.0
355,20.933458132194527,75.0
356,18.07058216712697,75.0
357,18.95284536638541,75.0
358,16.188784320254904,75.0
359,19.7391956790146,75.0
360,21.43565594645024,75.0
361,17.559506549296405,75.0
362,12.945633717881602,75.0
363,12.457385574123881,75.0
364,19.608821677878993,75.0
365,8.309829126856181,75.0
366,11.144048759045397,75.0
367,14.621313005859381,75.0
368,13.710390157902399,75.0
369,21.42862163497258,75.0
370,17.57319693258576,75.0
371,16.555320469298145,75.0
372,14.235336879997302,75.0
373,14.465513123166449,75.0
374,20.204724555240773,75.0
375,13.548923467585615,75.0
376,8.4126728641638,75.0
377,14.305042198312691,75.0
378,21.24843145751609,75.0
379,10.008004245015455,75.0
380,15.869961437971881,75.0
381,26.02577482986965,75.0
382,16.43987430850532,75.0
383,16.674075310914716,75.0
384,32.916536991731036,75.0
385,10.010808502113072,75.0
386,19.809628166444618,75.0
387,13.903633233426792,75.0
388,14.702502812602424,75.0
389,17.210799886157265,75.0
390,25.43305458079573,75.0
391,16.41388334565192,75.0
392,10.98842868020936,75.0
393,15.447859663099482,75.0
394,24.688565699258177,75.0
395,17.22720215284653,75.0
396,17.81200544877736,75.0
397,17.542784076132687,75.0
398,16.730831071868405,75.0
399,21.027274332191084,75.0
