unit_id,HarvestBiomass,do_CarbonFiltration
73,18.758022162378545,48.0
74,19.216374438828254,48.0
75,24.437332874917367,48.0
76,26.34220597466681,48.0
77,18.076447755385296,48.0
78,13.420012943854731,48.0
79,15.31177696322698,48.0
80,28.89007337946773,48.0
81,24.299008123757744,48.0
82,24.529391917804947,48.0
83,14.750025695161776,48.0
84,19.239122818685786,48.0
85,22.27995785610289,48.0
86,14.43779064668978,48.0
87,16.21033433313151,48.0
88,15.017318407526217,48.0
89,19.64467955521242,48.0
90,14.880448820948422,48.0
91,21.6613018032216,48.0
92,25.62772965444884,48.0
93,17.446588074860255,48.0
94,18.302698846189813,48.0
95,21.99932279253894,48.0
96,17.417691022616957,48.0
97,15.554171923173275,48.0
98,15.428186748456746,48.0
99,19.28701379330732,48.0
100,20.55075479689299,48.0
101,21.75163427232509,48.0
102,16.817238720400212,48.0
103,25.466348187300955,48.0
104,21.512788331132565,48.0
105,22.094915486835994,48.0
106,15.285491960298192,48.0
107,15.442099062337036,48.0
108,14.726783443595163,48.0
109,26.1693129589356,48.0
110,16.61044928157374,48.0
111,25.145507716288016,48.0
112,22.63594805215119,48.0
113,16.557837403062535,48.0
114,24.71318551252994,48.0
115,20.453050111119413,48.0
116,27.22024440758668,48.0
117,24.48838758178761,48.0
118,15.439979007860199,48.0
119,12.551112019921241,48.0
120,14.952099200526012,48.0
121,16.182950432719693,48.0
122,22.343732202950903,48.0
123,27.96628077428842,48.0
124,19.906762548429725,48.0
125,22.21692800389729,48.0
126,23.866682898331547,48.0
127,30.013052305106086,48.0
128,20.66868774535462,48.0
129,18.457456320034886,48.0
130,15.989245415627273,48.0
131,17.657348132925446,48.0
132,17.054407749497447,48.0
133,27.07916471964649,48.0
134,10.171702295589409,48.0
135,19.618291419152207,48.0
136,21.589641753383944,48.0
137,28.813719483423846,48.0
138,24.70206837815599,48.0
139,17.480845242273194,48.0
140,20.309198657583718,48.0
141,27.798771364393215,48.0
142,19.88703760129577,48.0
143,26.968670970312854,48.0
144,21.19740461321778,48.0
145,21.41610581735298,48.0
146,24.07290191805419,48.0
147,12.75019749365152,48.0
148,11.116448750401995,48.0
149,20.13569173165212,48.0
150,21.40118185151751,48.0
151,14.397645805512159,48.0
152,16.259414918250524,48.0
153,22.99707752736243,48.0
154,20.538203595174014,48.0
155,17.489798991671655,48.0
156,26.302560852446,48.0
157,23.654777824432106,48.0
158,15.961990338739625,48.0
159,22.206110789309395,48.0
160,19.502638730990785,48.0
161,14.872849805210722,48.0
162,22.333798855608123,48.0
163,15.466072144986896,48.0
164,24.76124485844319,48.0
165,25.097422506384508,48.0
166,17.81186054741177,48.0
167,18.340628290523064,48.0
168,13.914730599115453,48.0
169,22.241470283620572,48.0
170,19.762885783170063,48.0
171,26.08839323750255,48.0
172,17.018314752838446,48.0
173,20.66600954530861,48.0
174,19.46299631549869,48.0
175,19.884154368815963,48.0
176,21.20375850670692,48.0
177,15.777118109966413,48.0
178,13.499889758304057,48.0
179,18.840083182520335,48.0
180,25.61874740342663,48.0
181,17.638418221529378,48.0
182,16.33888967397028,48.0
183,20.877593761456428,48.0
184,18.685969931061287,48.0
185,19.848232015740518,48.0
186,11.932393676822945,48.0
187,22.218523791055777,48.0
188,22.546699568109617,48.0
189,16.526186838759422,48.0
190,14.066765428924882,48.0
191,23.775338462688186,48.0
192,22.29090221867899,48.0
193,16.234464777516028,48.0
194,16.68217460899628,48.0
195,14.77747411237667,48.0
196,15.476509392444747,48.0
197,19.885416366642584,48.0
198,18.32518672799499,48.0
199,23.788167133054326,48.0
200,15.635434870679589,48.0
201,21.24855872764557,48.0
202,21.345655099238126,48.0
203,23.903360091973045,48.0
204,18.981123562456936,48.0
205,24.358834015466726,48.0
206,17.85599921319454,48.0
207,11.698016336259961,48.0
208,23.666890301862146,48.0
209,13.580109703553138,48.0
210,14.70792087631066,48.0
211,23.5091744791623,48.0
212,18.11225686840178,48.0
213,4.996621315149232,48.0
214,14.592045014195628,48.0
215,28.04783024990909,48.0
216,26.33339475445638,48.0
217,15.746296835007566,48.0
218,18.636544718212924,48.0
219,20.481044305739452,48.0
220,23.987811521382312,48.0
221,16.327725642100773,48.0
222,18.74657979714122,48.0
223,23.29020823039234,48.0
224,21.94696415049887,48.0
225,21.346704575040302,48.0
226,21.464131469772404,48.0
227,16.296937846770046,48.0
228,21.27557229239723,48.0
229,22.585759382132693,48.0
230,25.915985225060354,48.0
231,19.826703569106513,48.0
232,24.46310907490844,48.0
233,19.481048996070914,48.0
234,16.89534643664364,48.0
235,17.973410886909186,48.0
236,23.911537482213564,48.0
237,29.02352251566796,48.0
238,18.742070690083082,48.0
239,23.636153614890876,48.0
240,15.78849719554951,48.0
241,20.844844788783064,48.0
242,17.57750887221658,48.0
243,23.14692529767187,48.0
244,23.57021662895064,48.0
245,17.55062115811386,48.0
246,24.501296792427336,48.0
247,18.169143136579358,48.0
248,17.60475892379858,48.0
249,14.13565325954665,48.0
250,21.55966298222811,48.0
251,19.49106225758382,48.0
252,24.674637518499743,48.0
253,21.03434489562822,48.0
254,21.613127418554225,48.0
255,20.714246905055344,48.0
256,12.945478917955917,48.0
257,12.028275978298229,48.0
258,19.615601375586415,48.0
259,26.004003929618882,48.0
260,18.445640962496206,48.0
261,22.22124523849663,48.0
262,27.948085653974115,48.0
263,10.903069338396016,48.0
264,9.050186339126533,48.0
265,15.704349485966533,48.0
266,22.281857562637704,48.0
267,21.348398829111364,48.0
268,24.117472651605524,48.0
269,28.787933209547354,48.0
270,21.527869710470004,48.0
271,7.239487106619668,48.0
272,19.3098976728127,48.0
273,18.40246716985075,48.0
274,25.678908129391807,48.0
275,22.374009877967545,48.0
276,15.588310525664072,48.0
277,12.82119942797568,48.0
278,13.550727475403558,48.0
279,10.063237552080741,48.0
280,21.73410977054712,48.0
281,26.8148894821458,48.0
282,25.87427095226729,48.0
283,33.226693608718506,48.0
284,20.105705661372035,48.0
285,23.804815898882005,48.0
286,20.59234942838101,48.0
287,19.254493609111385,48.0
288,22.55768804843367,48.0
289,23.430324270936566,48.0
290,17.951567129307087,48.0
291,9.621860510654958,48.0
292,28.70874087541219,48.0
293,21.68678269658146,48.0
294,13.238721246751961,48.0
295,18.545546433372344,48.0
296,17.000757447942224,48.0
297,22.40484045443659,48.0
298,21.037145489179203,48.0
299,15.557925867407066,48.0
300,25.837354052842997,48.0
301,19.401733940036305,48.0
302,15.06070246222085,48.0
303,28.850746624466186,48.0
304,20.261316459864332,48.0
305,17.825700955880034,48.0
306,14.8303124642324,48.0
307,24.92150057832489,48.0
308,21.82530216028811,48.0
309,9.411105951610557,48.0
310,19.45763266622336,48.0
311,13.196223872986586,48.0
312,15.494512979380936,48.0
313,16.28547290667307,48.0
314,20.70465803978308,48.0
315,11.171993151232437,48.0
316,15.72450322514832,48.0
317,15.280264671905186,48.0
318,23.186208003654663,48.0
319,19.285405406765875,48.0
320,26.041513032041063,48.0
321,17.824720787476302,48.0
322,26.114743475727696,48.0
323,24.957379310814712,48.0
324,22.738554320577343,48.0
325,10.471394863314867,48.0
326,18.900342341969875,48.0
327,17.449500243901795,48.0
328,28.75077367063285,48.0
329,17.010721152174575,48.0
330,19.160504300489094,48.0
331,23.51596691186655,48.0
332,15.088035252815061,48.0
333,23.26896141130448,48.0
334,22.66770630287749,48.0
335,19.7726858032494,48.0
336,21.79897148004234,48.0
337,21.49043380113454,48.0
338,22.034420817636764,48.0
339,26.15211576810816,48.0
340,30.105371071540482,48.0
341,21.259263740741478,48.0
342,14.180599427530517,48.0
343,10.325880498522023,48.0
344,20.85072993107567,48.0
345,17.78531803852348,48.0
346,20.105646761867526,48.0
347,10.691631563253914,48.0
348,20.49275561622276,48.0
349,16.353721593412324,48.0
350,21.838805328868187,48.0
351,18.274548017305875,48.0
352,19.887945993055578,48.0
353,16.42371619750107,48.0
354,24.106484609512542,48.0
355,28.111516935277294,48.0
356,19.769608987640023,48.0
357,19.18438879169993,48.0
358,20.193062667887304,48.0
359,11.160708137155257,48.0
360,20.894016044377533,48.0
361,20.941683761897288,48.0
362,17.804817446077827,48.0
363,27.208938080274102,48.0
364,21.579202161154125,48.0
365,25.299228665210247,48.0
366,26.080439997943937,48.0
367,30.754239656743724,48.0
368,24.470652377136236,48.0
369,18.12176999123858,48.0
370,19.1912796607674,48.0
371,18.056263175234843,48.0
372,11.388032636276026,48.0
373,14.222587917741471,48.0
374,19.187729515132492,48.0
375,16.066667297374124,48.0
376,20.398715757978835,48.0
377,25.20433475057039,48.0
378,31.115464323672043,48.0
379,13.091681560030175,48.0
380,14.56757759989374,48.0
381,15.487114423871182,48.0
382,13.663667957239307,48.0
383,20.765724954985544,48.0
384,19.438342699884785,48.0
385,20.885246656711633,48.0
386,19.00792926245357,48.0
387,23.187061961412393,48.0
388,22.465658197120746,48.0
389,16.391465259838533,48.0
390,9.883553783292765,48.0
391,21.96570854553943,48.0
392,22.97107084791685,48.0
393,20.39832607241171,48.0
394,18.788107392010176,48.0
395,22.560874788337784,48.0
396,14.378892565615901,48.0
397,20.983548197563533,48.0
398,16.72817133632744,48.0
399,21.284320898436835,48.0
