unit_id,CapacityRetention,CoulombicEfficiency,FormationCurrent,do_FormationCurrent
51,3.7833193464351265,41.00751684895176,20.951108113747022,20.0
52,28.232219221929256,18.673196734364584,14.220908099233185,20.0
53,25.742052900566968,39.145876504610115,18.15938845736342,20.0
54,19.434007090740973,43.35218036547267,21.012599014564756,20.0
55,8.066184045026201,44.15431780902829,17.8608934332038,20.0
56,64.03002998279219,15.867176284041289,21.668945469516373,20.0
57,25.62300332283699,19.349637583676145,23.944385731299185,20.0
58,16.56631319548396,30.14072960347351,18.328010152808762,20.0
59,15.428315857373999,37.035217698107026,19.949550139671672,20.0
60,26.181342728345406,22.650201056140418,19.168193542965362,20.0
61,19.12938622782833,37.92399295095339,21.59183277876577,20.0
62,26.92158001705983,28.759965264216078,18.972429493722466,20.0
63,18.325638459935305,37.63866915415695,18.62994369256804,20.0
64,26.470211072327302,30.48217493589348,24.754994747516847,20.0
65,22.114623410414463,44.221457117056005,15.549136076661402,20.0
66,19.650571799815154,27.911141017850344,17.801043640445666,20.0
67,32.36752335010691,31.344916026776065,20.826088410754465,20.0
68,45.948422544828354,27.169872467987208,18.04404779579816,20.0
69,23.076137827390482,34.7187601506168,19.561082740534967,20.0
70,12.99754053408443,40.467040261332706,19.47166241881143,20.0
71,29.967580699155583,30.439161068412655,19.7012773740888,20.0
72,28.705283527446092,27.91605941146192,24.169085791034377,20.0
73,39.05472338337157,36.767003015062485,20.105179414994492,20.0
74,7.756711770910195,34.80748813411527,27.66288921105081,20.0
75,49.7244201268244,26.054590367654043,17.253315782920748,20.0
76,11.245971340591158,19.155931011633616,20.823491293379774,20.0
77,28.74592079819986,31.790263251780978,23.588026472280596,20.0
78,31.12991153614467,21.857353287682812,19.84230081474043,20.0
79,30.83571424906726,25.414620779212438,17.747879950590537,20.0
80,31.727229013738807,27.71447058209997,21.426661650364352,20.0
81,19.320480529881998,37.2863506721116,21.31017639360535,20.0
82,32.997076028661034,29.084063162117857,20.040671929140526,20.0
83,15.870351081824698,31.995898870247824,20.83909176986297,20.0
84,20.807187653416076,25.28343959476775,25.220318486076675,20.0
85,17.048008891227884,26.29572315613342,18.593147445374015,20.0
86,16.97512757301923,41.67079258142893,16.9957434334947,20.0
87,23.61394517754568,31.274924376263254,20.2271430455471,20.0
88,53.816869195112076,20.700202006399277,18.59292041543737,20.0
89,29.0091006760739,31.832843441195013,15.19911213758379,20.0
90,35.3059352332752,24.039891839778328,18.01189717719806,20.0
91,18.647757263082436,29.466005011920377,21.597609612236344,20.0
92,30.5472990666212,27.86977906358832,17.064686332305858,20.0
93,10.167338982404404,31.338310750540355,18.337086156662593,20.0
94,8.836046541937105,43.5942977294247,20.773312846784343,20.0
95,-2.9803361398246446,39.73741049757767,19.298721600924534,20.0
96,24.482007993507867,31.58893101998312,20.78509412398203,20.0
97,-0.18384313976265476,37.168428822614516,22.247909179776954,20.0
98,36.18154336533335,25.68647189164418,25.25776592023466,20.0
99,36.17676396906963,15.320153379193556,21.019649331487162,20.0
100,5.887104019216851,36.48592469345739,14.921659894869473,20.0
101,0.4512351998086226,34.78232915841394,14.823977155099696,20.0
102,8.966499915236051,44.82855551908818,19.559086217805497,20.0
103,18.047651101625313,39.68929295300942,17.089169986021407,20.0
104,35.87971315588971,21.438701978700255,21.323907406339682,20.0
105,28.509073399499,38.06480489473228,20.005290382848823,20.0
106,29.763141098894284,20.9202161291008,16.61548387455759,20.0
107,17.648341584262514,21.983433626131642,19.328757017563305,20.0
108,6.285930334486647,39.52817363400724,18.083718855093426,20.0
109,51.63218225829773,10.594428834841532,25.425781090764797,20.0
110,10.98558355523405,33.621437632191295,19.4998401160974,20.0
111,40.552225155274165,24.15256677931545,16.58225717310179,20.0
112,34.674176864689656,34.14806205576667,18.874041350012202,20.0
113,32.39685942847772,20.86263216358467,14.200262632628437,20.0
114,25.670813986894217,22.382011484433782,18.452792792066248,20.0
115,71.31321372775889,10.87597269510796,18.672186800882816,20.0
116,37.97383402475307,11.922773469211515,26.46713307030398,20.0
117,26.171768454093797,31.336358040053575,24.388711893354067,20.0
118,42.9242907296678,26.625810335970684,24.92217956499618,20.0
119,25.43069200409933,20.45097093452846,17.30779343395144,20.0
120,4.806076426473193,34.130001733005194,19.600971014572725,20.0
121,13.177220437212585,33.434888066800475,18.987984097739687,20.0
122,15.375487064669704,33.06639076749286,21.402876116827354,20.0
123,6.458202782533678,32.28765835355234,21.23841854871809,20.0
124,10.402609599464844,37.2066509946734,23.82898666767935,20.0
125,26.519047431104237,27.27159742259545,25.307699936726454,20.0
126,10.836557132077033,25.73869965689209,23.21566400383315,20.0
127,36.9817520522575,23.568722966341866,22.857111482188344,20.0
128,35.77533088216295,19.951894964858642,20.849335825474405,20.0
129,22.492494545746002,34.08478404644154,21.481560266848376,20.0
130,29.795482934871558,15.874913712036197,23.88911737865158,20.0
131,18.5609329089091,44.12535449082203,25.826974452923054,20.0
132,3.692712960110584,41.255390329891966,17.84876216597063,20.0
133,0.5609331869060479,44.13735131932729,16.010983042505494,20.0
134,18.900866465460894,37.138174735558714,19.506296722361622,20.0
135,15.549969427083637,25.38284218642471,17.07579176258004,20.0
136,26.55638476071947,18.480000882342093,20.796007738637343,20.0
137,26.72435604475806,15.87417029852126,21.847864547143445,20.0
138,0.4608602608488783,38.20590348890215,20.917390823905315,20.0
139,28.777958324820737,26.049734096171875,15.668448476226635,20.0
140,11.236896546210637,36.359110613664896,21.630666144254796,20.0
141,20.39501927033204,26.27940381452498,21.760927591325178,20.0
142,23.475438847827306,35.73783792757142,16.760978825875018,20.0
143,25.43638674894764,23.725594860590707,17.716282256659756,20.0
144,28.58296215703256,18.027905663450646,23.080508620943096,20.0
145,44.84049674806313,11.316408712990484,19.06447138767308,20.0
146,28.294090180677454,25.22102813201697,19.09189761616929,20.0
147,31.338936100026412,24.7721908923345,18.036564631058006,20.0
148,18.186781184300646,31.396684249138723,17.83780103404355,20.0
149,41.64293329658584,28.437398100373326,20.466151530139346,20.0
150,11.998144232493763,34.22517677423992,16.280184068078363,20.0
151,27.27344895493031,37.92589873545897,24.67562432147367,20.0
152,12.38335955720893,39.51492119350351,22.35276099899622,20.0
153,29.865230387841997,26.69656562439132,16.07817919549046,20.0
154,36.54230949793323,32.41653745910673,20.7095559289109,20.0
155,35.23644954824604,28.08819744482372,16.36076200146817,20.0
156,15.056395653250787,44.24902446681469,25.088740100672617,20.0
157,31.99501111847387,35.947107417842574,21.389787030453242,20.0
158,42.236506033464664,24.81145417739094,21.350717528438587,20.0
159,17.77797812738521,44.49948861988458,24.059071299011023,20.0
160,30.976386562050585,24.260698637050815,21.27496916734302,20.0
161,28.75790858391616,29.95435956538504,15.335625553247231,20.0
162,27.57753181329665,26.024795684765028,18.14423958821954,20.0
163,46.66677569974276,29.88938512628984,19.595324608491282,20.0
164,22.12072314172509,42.78178912217134,19.36719876124424,20.0
165,34.416400691362256,22.17793870649907,21.204832221790053,20.0
166,14.61720001093872,29.983623834487094,22.175140421376966,20.0
167,27.18235967204515,30.89691019665687,18.247945062255106,20.0
168,12.169912774754318,26.441833729553448,17.885248457838763,20.0
169,24.031643873021558,32.49063189063209,23.429737048198234,20.0
170,53.09473534128779,22.537154532272634,15.919677666111799,20.0
171,39.55352560706168,25.114912273799796,23.602078098673196,20.0
172,19.60230521947037,36.57003268596408,25.728065214235222,20.0
173,22.698836697747428,29.89417071370776,17.480734858013587,20.0
174,40.119640864039454,11.928363397509164,22.344838040633768,20.0
175,12.931700017810805,45.49930660390335,21.579597591502036,20.0
176,21.38035062302179,30.83014136294415,22.61194785634764,20.0
177,35.80254813866852,25.850539308830392,18.236768286726452,20.0
178,19.711305320273937,21.66073927941074,21.380137149044018,20.0
179,34.98655045662103,24.696967993870402,24.026767170606096,20.0
180,37.32917315298053,40.805669548724126,18.839509105029208,20.0
181,18.556293113925808,28.036255299018162,24.70552296171955,20.0
182,36.24288738226222,29.524750792604074,19.804649778904842,20.0
183,32.38047642059656,31.279172443868877,19.266767550696418,20.0
184,44.768820438455045,11.012328834646487,21.944550644893102,20.0
185,3.6691879903186932,38.314769432770454,16.021649143321532,20.0
186,33.364587063713195,37.2056871542737,16.49309467731886,20.0
187,14.523468383795676,33.87040921972303,20.737754160809857,20.0
188,13.279890743594432,31.07135695706988,15.700980034502232,20.0
189,52.45201193273888,11.274483754824763,24.316835715426894,20.0
190,9.171385391011142,35.52639364282618,18.573659488544596,20.0
191,24.97174205372896,27.629588485643723,17.799204553868773,20.0
192,19.66030058027127,38.70252519304238,20.077442197933596,20.0
193,27.130111144010083,21.754506389668187,13.90110742669635,20.0
194,44.736378773072595,17.84458204008114,19.36662316940562,20.0
195,5.935880997261657,36.588684894933444,20.563424396603857,20.0
196,12.515563338018755,36.44855710853934,20.055219088517298,20.0
197,29.41210365276222,27.960065253580716,24.322263075879214,20.0
198,41.02018383339521,20.88049168757185,24.35824601560635,20.0
199,10.943699370288032,39.730503235285305,19.120056560608152,20.0
200,30.815059364734275,22.174424984175563,21.450214771009612,20.0
201,13.555336742169906,40.02041448572623,21.76543235575916,20.0
202,25.523418009130225,43.40629390534783,19.51581770004224,20.0
203,-8.646450248791368,36.63153367168636,20.902249082089533,20.0
204,27.482672495231057,37.10876514727487,15.950711297307446,20.0
205,37.43023548799071,15.338263008682405,19.118917661056578,20.0
206,24.003403808955724,28.84035715445983,22.586360652426922,20.0
207,11.872474909830707,41.30051235233484,21.47685531797287,20.0
208,22.749997017185624,31.19400777968877,16.341424139591584,20.0
209,19.025297157453533,29.749695929436115,25.88585716897094,20.0
210,24.15086700310547,26.70727779035114,16.5402254821403,20.0
211,35.6340677403063,30.55232389803715,18.653083218655905,20.0
212,29.9624580769016,37.94877093547665,20.441434476812077,20.0
213,29.215255524918174,10.856921700710476,19.796681092413195,20.0
214,31.063102372410366,23.214115611893224,20.490137180611598,20.0
215,39.30018558257797,19.58940045774368,14.238883668915223,20.0
216,1.3738586771791752,41.34399604586024,20.393658721364787,20.0
217,21.27656744586249,24.496021953673434,23.017393032257218,20.0
218,22.10085628954303,26.36572230593835,21.26752102519069,20.0
219,20.150104301674997,24.33267454198542,18.540093952562792,20.0
220,41.850428740267205,22.477949324777704,22.62339716012697,20.0
221,55.1323151603861,25.14966110044575,18.946711588675974,20.0
222,41.23951996447381,40.00884803417076,17.76567886928859,20.0
223,6.227216432956618,39.83297672809955,19.626794560449397,20.0
224,31.080691123435464,36.14312957138077,19.40832360973837,20.0
225,49.79720528297464,13.047959898545505,14.749325733462454,20.0
226,7.831348902552439,31.989848555372827,19.261700530152233,20.0
227,37.56204561414759,26.060644568876288,23.600699541250705,20.0
228,14.96598569479982,33.52143463258605,18.023599920412124,20.0
229,10.05012697303875,34.317368019320384,23.20568022898686,20.0
230,27.95018982184958,27.158359789467514,21.34174280986873,20.0
231,7.544062390075492,37.03705913331049,21.03701634079746,20.0
232,15.241392678874954,45.34350650756786,20.72237138555572,20.0
233,21.148201138155265,36.46288146616548,20.864960580606795,20.0
234,26.391055223696547,23.84314368637596,19.17294113949821,20.0
235,0.20105333644574364,32.54874871131325,21.999867299106977,20.0
236,11.317788393638683,35.71630831655549,13.756580282658696,20.0
237,7.060471322183689,26.86019519548847,17.46881100947609,20.0
238,52.0455415151404,17.74150500820234,18.01927565544693,20.0
239,15.178565886165964,27.414295334520617,19.42268859882565,20.0
240,22.58420528989411,38.139117292055,20.45838278553638,20.0
241,16.665728796476927,43.28872136118234,16.724769584100923,20.0
242,36.72092209898098,21.304573177410546,22.000859214870005,20.0
243,23.301651826280164,38.905725728329415,22.42502623092582,20.0
244,18.267616988183864,28.109710141814194,17.67636877645767,20.0
245,14.622576846403497,43.41796118574069,23.454378870826346,20.0
246,31.68550913841731,32.369324241510284,17.16440536655445,20.0
247,20.726801117785175,22.784478081159612,16.735095026531344,20.0
248,21.048987016924322,39.40747875987376,19.294181695834524,20.0
249,7.661753025065864,39.51835299293926,21.45535210592545,20.0
250,28.41081892012612,35.435269403990354,20.66374326611396,20.0
251,16.174200555838144,28.5136505196894,21.705418760984916,20.0
252,8.55607199906894,41.38912379893865,20.130682175273115,20.0
253,40.34087336812083,38.73493590971621,23.046738770862454,20.0
254,31.400066306358195,32.18272519663108,22.442059239154784,20.0
255,20.88029693707242,12.312037095399768,15.1470032086462,20.0
256,25.57271690496995,31.819052107330588,16.858951919500694,20.0
257,22.746901495256143,35.70447039500852,20.058742017906695,20.0
258,3.3092589548786773,22.258977528766042,18.652845339022406,20.0
259,23.72473678038371,40.996478850727826,23.3995221305077,20.0
260,17.005775646244444,21.156051798956987,17.1805135109809,20.0
261,6.015952806379881,33.738889270736614,23.965488858814467,20.0
262,23.290536489146483,28.88278539351292,18.128500254537197,20.0
263,26.193337107640932,33.41043189023314,18.3904904863148,20.0
264,17.729252246301552,37.186178508488396,20.56424767210576,20.0
265,20.112276619998408,36.420857283584525,18.02492865014114,20.0
266,23.350686125009076,44.81176477042602,15.874649588447863,20.0
267,22.101626749803067,39.58368191072808,24.326027106024473,20.0
268,35.20558526372963,34.119681603067114,20.273583266965165,20.0
269,35.5136654860508,26.03445788741076,21.123812103936558,20.0
270,27.594142471024664,30.937793936250436,21.137589009602696,20.0
271,39.20095502051573,33.71520874093378,17.40226823370658,20.0
272,13.774181087184452,42.8215358243811,18.15327758889455,20.0
273,-5.043431876598218,45.51747495864115,25.766843888920643,20.0
274,42.522054376826375,30.551352432294664,21.228847748207883,20.0
275,15.97527796567505,27.759103851335645,21.137282940131378,20.0
276,23.210329005444006,33.902617568673136,23.19410137207413,20.0
277,43.67295012007295,23.055306321044167,22.738218486194647,20.0
278,15.405107402346898,30.009738649171187,17.193156415566158,20.0
279,35.408308051843306,24.985694655423213,17.66267203540671,20.0
280,30.38280973161918,34.33844478206167,15.925689315341744,20.0
281,45.63559823941597,25.220978321109932,23.417417542316286,20.0
282,27.94622307533701,41.439942141533514,22.130393861392285,20.0
283,18.09603542755507,34.468175975495086,22.73938166042928,20.0
284,10.678134181830494,33.91135900231276,20.268582626827897,20.0
285,17.536459480966553,40.78033652134465,18.306769185997855,20.0
286,65.25646591042013,9.0066739168267,19.32418500378053,20.0
287,25.633010775592254,24.792019193428388,22.323922575358637,20.0
288,17.997927529423166,36.54470824437168,17.324293463637428,20.0
289,4.931610421928788,36.69143985206927,15.08232075841157,20.0
290,28.72432146371831,39.10094758204962,21.957172411060863,20.0
291,-7.611257216023176,42.095223969190094,25.541478161592977,20.0
292,30.76602051565363,38.32680228406676,17.328184159628275,20.0
293,8.921152624824963,31.9458156083479,18.080130358259666,20.0
294,25.655209742350337,33.69961539261778,19.63385634927562,20.0
295,53.883736344382,25.54147053678199,24.86626924403182,20.0
296,21.27579229195984,38.84754623580752,23.561630588908088,20.0
297,31.670835877770774,37.06303308284847,26.356265629847677,20.0
298,32.57552607589186,32.91300633703875,18.444252961997243,20.0
299,37.671042766296615,44.894022225164505,24.021312020720025,20.0
300,13.212181553893762,34.480593016733835,20.339440126074802,20.0
301,18.605170281104375,24.643146760810108,23.31177315800179,20.0
302,7.857239134299944,38.55633361227095,19.467505583073436,20.0
303,38.05781304163,24.27636127349563,23.728846076732502,20.0
304,29.410447116745104,36.26615434786846,18.172630801671538,20.0
305,36.49987940339642,23.89986809787026,17.64920474778826,20.0
306,18.43530277982385,36.48930020468614,17.84514778275024,20.0
307,26.090227134032226,34.79635822488339,18.715001289060567,20.0
308,33.39591351295827,36.46715990553664,22.250455603638258,20.0
309,34.40375744379242,34.43028723739395,22.952698758466386,20.0
310,26.22243868495814,28.20812809880736,16.429351592967777,20.0
311,28.569970155370218,24.806098863224484,25.869306919861035,20.0
312,15.98144063279226,32.8968447898154,21.9498950222007,20.0
313,9.58297891227181,37.33467647128313,20.720510521150324,20.0
314,7.1999029439400735,42.8198239653051,17.151251901212177,20.0
315,40.15491400663027,17.777454927681436,22.734048201855636,20.0
316,25.40183101757804,40.01844968163261,19.216186291328736,20.0
317,24.546338514397785,29.530448453314243,16.561218640845976,20.0
318,16.125868978238277,26.269336062346213,20.214493430341395,20.0
319,12.658897728992697,44.5365170440452,14.68164317258308,20.0
320,3.84115464579623,43.32605982666364,18.033289838379687,20.0
321,40.77376188307554,20.606801050193788,22.241894461837113,20.0
322,34.25049755785619,25.469473629273473,16.113480381850888,20.0
323,24.795168430163276,35.010788657495304,23.3278203884978,20.0
324,40.55185274983859,22.93230074137206,17.340291911274782,20.0
325,23.002546523143252,33.72811092187753,18.750446660386885,20.0
326,6.279579606940455,32.59768417238897,20.105239914413453,20.0
327,10.888268789920112,42.03656003929536,19.86554427928782,20.0
328,19.965481773324022,24.552255529896545,19.953742569452558,20.0
329,7.883965145914393,38.533806974112665,23.42424668771818,20.0
330,50.85508324445043,20.908079623995224,18.30920933144102,20.0
331,8.457296110331612,29.722304349473767,23.201225030995168,20.0
332,9.304159534008921,37.683682254924044,16.84496363521325,20.0
333,24.88151333174895,33.18096088035358,19.07503916475825,20.0
334,26.330874573546154,31.80297738532803,21.965972146411605,20.0
335,4.886712629365192,35.035816843179454,24.95056922138918,20.0
336,11.571770398966958,36.63576659315977,18.28714273297171,20.0
337,41.132569586974704,26.98572646702575,22.958419164871216,20.0
338,55.40498843003855,24.78955912448801,19.907424045182964,20.0
339,50.876608886504904,14.01637266749542,22.67706595438128,20.0
340,22.552199142882245,32.74452656495703,27.85139803803994,20.0
341,12.314785809535751,39.926910122328486,16.36562803042391,20.0
342,28.60267935724779,34.48749688131764,24.1190632564198,20.0
343,64.95204324100784,13.83409451543944,17.16647230217148,20.0
344,31.847364431112496,27.417923788189018,20.978589428724774,20.0
345,32.66205168190294,42.06060268369377,19.61957024297045,20.0
346,26.225727843372646,31.08178111068034,21.033616096731482,20.0
347,19.529126022285215,31.419819015518204,24.344230339284028,20.0
348,11.67327389829978,32.64764612441222,19.560519359521503,20.0
349,22.894587567042127,18.049829472208877,23.2414698565236,20.0
350,21.37595850092515,40.39985512778374,15.576771856997404,20.0
351,23.21285051609513,23.400943574909157,22.596984355545107,20.0
352,40.59033034455365,26.494666586671634,22.23458602495309,20.0
353,25.682686205897195,43.58188655961872,19.564945994837732,20.0
354,23.863460956240527,38.79198584883031,19.99258588793268,20.0
355,20.210813631087973,36.057184946765304,15.770468923326122,20.0
356,30.405765395560785,25.953971494332762,19.877633455629745,20.0
357,24.773040033178702,41.619906823312746,22.138781984902796,20.0
358,7.695855034968574,31.19264147567713,20.432932749655976,20.0
359,38.48364103614236,38.93898232262846,22.169093004645617,20.0
360,11.331381417509949,27.852555539462898,20.879401923397587,20.0
361,21.589199434426025,29.67129253751593,20.128799629952574,20.0
362,36.96235465719529,30.098576416789857,16.984178418520656,20.0
363,21.615705149535827,35.38231062120809,18.79529838050577,20.0
364,42.92331738119392,17.26769924841253,21.957064251257645,20.0
365,20.038627240636043,34.05753765762775,23.380005812367894,20.0
366,1.9820492773467144,36.37833337679844,21.904301499535144,20.0
367,34.17990506768414,20.793816714482418,24.11437670079987,20.0
368,8.269503701437781,39.89184204255308,25.267040770084176,20.0
369,26.69052934635228,31.276411741622717,26.454113595913245,20.0
370,1.5894072461253028,37.466983109564595,21.29990391504754,20.0
371,16.849439400357127,35.73757575537545,17.33885296099429,20.0
372,52.30906838467255,25.378184754500037,18.14649825316989,20.0
373,17.329392226941035,45.106163405805496,20.212189060037517,20.0
374,18.153150122844576,36.79120634151423,19.446909925204338,20.0
375,19.258628716667623,31.965680329197475,17.722844119373683,20.0
376,13.655777491703123,33.8717735688973,19.12360125630206,20.0
377,46.0063606192203,19.12694607147293,23.935898097035285,20.0
378,13.21386022816305,35.242890206155465,15.685735522374857,20.0
379,18.161662056363326,33.6689757806357,26.468474831701926,20.0
380,25.360324220363367,24.094638987769464,21.83747177615064,20.0
381,39.135454577255395,32.33990509410713,15.083060557508066,20.0
382,12.139367227484161,31.391155449454757,18.954005783046977,20.0
383,9.766492127127666,38.065462307829925,21.545788409362164,20.0
384,37.94964997977982,23.127800249602604,25.087427673317023,20.0
385,29.489803678139626,43.64236040934949,20.256818691415447,20.0
386,33.66914256264575,32.27214314798327,21.06266749709894,20.0
387,12.101006817350164,33.2050347709962,18.712865598164534,20.0
388,14.507728587359992,38.39003042229461,20.016754637109617,20.0
389,18.5772104830441,39.24916528199662,20.534327384496443,20.0
390,20.027862822736886,23.028880645134098,25.029533624726916,20.0
391,15.163823176035656,42.037925510179996,18.783249209962616,20.0
392,5.1069645127988395,39.655541741624944,22.72041013880957,20.0
393,55.78842724649866,10.201287879392103,25.771234402398804,20.0
394,36.2497103603963,35.59567941200651,19.205528875014185,20.0
395,9.115676134251874,31.862461300049183,19.68038414067297,20.0
396,18.681945780807546,35.865654376536575,18.67707810879169,20.0
397,20.648513335002185,33.36704221698033,19.970073710854898,20.0
398,17.70253357928737,40.83271622027688,19.008094475794163,20.0
399,22.877783795137614,36.637754731863545,17.947323326232677,20.0
