unit_id,AmbientHumidityBatt,FormationCurrent,CoulombicEfficiency,CapacityRetention
53,39.61828146615334,57.56514316506043,46.82067760440775,3.042120496428823
54,80.15946069021004,92.97584472754774,56.63569694889934,23.257861345821127
55,47.877899196357795,26.394925951157024,34.49787281582953,-4.870537040974625
56,35.77260434349642,34.818202608111235,50.64834334917073,-5.720105488760087
57,67.92928968188791,79.4103987085861,54.31479272884895,8.241997726643937
58,85.19388916304523,45.02955606576483,52.845234301954136,-3.585388095741676
59,42.12793935312417,53.22551761173775,14.861037054010033,38.27880037320911
60,50.42600989612767,73.26373689883714,53.759290875160325,7.041221818840642
61,75.49756460540769,16.158726193356898,36.19879805541226,-8.24250000932532
62,50.71028385408423,113.95082309666947,57.44933356705502,21.941800770106855
63,61.56563744221675,70.3404609720695,53.16865963425612,6.95593120448498
64,53.81623740961328,23.53393505197185,45.70984085335126,-9.550984514022549
65,42.33894443198972,82.11217499643126,55.15395445380264,13.220898341048938
66,56.37827963085294,42.46988902325297,46.20800962630026,5.2633837927202585
67,57.92923794086465,98.73590684480662,56.88725162980436,23.240881154396646
68,60.658241068419684,93.42545791679679,56.786857962895006,11.031495014938642
69,44.553838342899866,43.81335862217912,52.0274099531296,-1.6487701074444465
70,72.68587644611009,39.04252774654854,44.861631157030985,4.566047659443282
71,41.55148895316621,33.69261414569608,38.142186081477035,2.8720726456550505
72,17.591752526055743,81.56865094820935,52.87511569288939,21.89066974381595
73,37.18884534467191,37.10210220792423,52.15537081779714,-4.62646515140089
74,48.91581323576239,60.43841267682891,49.184140561907974,13.869649462256966
75,53.96089998858031,62.86777336310721,50.77521934469647,0.669366806899232
76,50.978630740882096,69.13392435059497,54.35841489698292,1.8962935629846758
77,75.88957622706667,46.058810644864394,49.57729407437579,4.7943927046607495
78,63.61732159084559,60.37967131379002,54.40762722644004,3.6178544146172467
79,61.126346806103015,43.87695721670554,50.02607693242552,-6.071735194385839
80,64.93610031779833,61.41277146592852,54.41943863322752,-3.7130047380002287
81,37.296605231863026,63.82973833694065,44.106817909408505,5.730604518390367
82,46.58500634649192,63.495241746273265,52.05537471468065,9.7073347519321
83,67.98299235398146,77.74087760547052,56.605539870365206,-2.5387747130575455
84,65.347116570827,49.63468116727373,51.45596506983207,-0.42893289128757583
85,60.623529492454004,75.04558010967149,55.78127659168387,6.430915268889896
86,50.5856896975229,84.58159142675645,55.0378638741682,12.850564712589449
87,55.0548151378874,60.010062897206716,52.24156986247454,-0.6189620149066437
88,42.662336474966196,74.90491681771316,55.21302727406906,9.411892387432923
89,54.331410910154155,95.19485768594292,58.89628626151514,15.8472815759728
90,46.75198159006124,61.795073878699995,50.02730072775763,-0.19759487459631675
91,57.54393165603424,73.68695722627028,55.367595501867164,3.2277979920601165
92,49.412783487082194,61.95965662963253,45.41649492301115,12.457895537582907
93,61.03847546870564,93.15286790515381,55.273004282837164,17.63618845422812
94,44.74987207870762,38.97161666196164,46.68720005895471,-11.65522254859521
95,50.37157906649363,56.03071329305121,52.32882206613068,1.2256315836050184
96,79.024468065005,53.58094131409223,46.33103567009136,13.492914874907157
97,74.3596664310477,51.47096418304268,52.25095256968124,-3.008025410464646
98,49.03838102533767,65.16000679279288,56.30869123190708,-2.7608220957042215
99,69.2677454615627,70.7349782595883,49.1368324447481,4.563390814490335
100,43.58515210588394,54.72562939182279,42.780452215003336,12.863203158309222
101,62.893612320406135,49.9549865702308,44.28538941546262,11.141182440585542
102,69.97684330533833,43.64985650352371,48.94242312217455,1.363449700170397
103,65.49284831960263,89.01006572479207,56.79310014378285,14.296156298899042
104,61.03267112125276,57.897774306971876,54.7078880327437,-1.3658382271819223
105,65.25461844086183,71.5488548207482,56.33749845561585,2.6660140048030887
106,29.338732499084315,81.46296816924796,57.317896500584844,12.48823405597911
107,59.251065814995854,76.28291369556638,52.037397077537,7.295464050868566
108,53.95286106038191,60.36145374613622,54.40063078502271,-2.5305925293379024
109,44.664965654735724,66.18583826253482,57.15408362864679,-1.1166661530841666
110,57.2374102240796,87.57545416290117,56.76858326502701,21.80981788063699
111,41.9016541073793,69.32645314975514,58.44759693539051,0.47260761202318746
112,51.29230196854432,60.574691220436634,56.015778773992324,-0.9147300178159413
113,41.405653860646076,48.57600937439016,46.174394662158434,-0.19642302496871133
114,43.92570488200299,59.491207304903845,47.9224220311013,8.391928876203707
115,35.347876879550014,40.10914291434118,48.70858381689677,-10.041484620713396
116,57.4615870572283,55.24200190167692,36.75345259309939,14.875819655997585
117,51.53168071745144,30.660067915205975,25.492601666157267,23.308106210242435
118,74.3197150236647,79.264708813196,47.62816091796472,16.062921443959816
119,35.38237123562993,58.991028850566195,54.60854177124878,1.6599251897748968
120,34.60128390764893,91.83816064652831,47.52781113757837,19.570317900885257
121,55.65243837539482,51.56512686109096,48.59058462497924,-0.8535115140681162
122,54.87807200996035,49.41742193234541,54.55690800510521,-1.9542996210233259
123,46.37779860726004,64.47888500811047,46.386197409715535,12.610369506842934
124,57.44437069313353,57.25835600196092,54.63298281436764,0.01202244234804617
125,39.097258208116195,47.180973723667435,53.80719326062584,-1.0861584511712021
126,33.75059836379475,54.83691216729553,53.793856374042456,-0.41392016535590104
127,47.18461910928761,58.72214481399017,42.18226162878838,16.483499503755052
128,36.67186264688991,64.72803332166444,51.72645743200744,9.674031776666935
129,49.5743588474881,72.29780286316728,55.153600851230514,3.1621660603036355
130,61.510609237679496,66.39660767317706,42.2310232980343,11.307398219441604
131,44.133427048644826,59.25058836186294,23.895728965004782,31.754386458909778
132,65.32209277458253,94.23132339521241,57.71821192241184,9.267440814140471
133,58.5624851447778,51.00088557771634,46.61487465554606,-4.089830813134942
134,36.28781075727659,32.54803168673422,45.32411083426926,-9.341933331086832
135,42.221452829099626,77.83786310972499,45.861706724705265,20.610166794781023
136,52.45434334211255,64.91805585606984,54.07861228955276,0.89514474740949
137,53.523791420625805,65.58078545138551,56.96195202554863,-9.100808743744803
138,49.46547659127987,44.51091659382432,50.21618633418471,-3.286164704071008
139,47.781557135976,71.17562172155132,55.34132260041066,7.165349863218323
140,44.701902685874764,83.63668851404753,53.3176523808,9.641055634037267
141,76.12564504467983,83.29117988230351,57.152092956148145,9.585497429213678
142,77.00836114005295,93.1035214306769,57.30188907706753,14.203133019042971
143,36.47501330882153,65.7367358647357,26.29381920968983,21.1424679456228
144,22.79961489720948,50.53355565694004,55.44673096662795,-6.409660898229118
145,35.86053056074699,52.63047766963962,33.86106801018823,10.641968253112651
146,50.10959371786714,63.48813471771338,53.36580937827664,-0.6015475692128678
147,58.76956081974877,45.763645182482854,45.690398158047145,1.879033451848707
148,26.169616457054392,40.27361495509197,38.089830836263566,3.8914461876284583
149,42.27784128857016,95.1036283150266,56.23858391425856,22.249216320330113
150,41.237187202599486,48.740550898119935,47.06979352818099,-0.6999754947939514
151,54.759879926886796,105.98429760124334,57.79113927480756,31.0791301740988
152,41.717190249075536,69.31399103897806,55.95683911142383,6.824859863094897
153,62.71674022188503,71.55817456849007,54.88726465029616,7.92124350566493
154,38.3018004983746,50.049416685944614,51.09224819947052,-3.307943261289872
155,41.05151998684589,57.959807575891,47.71906972142239,1.1449203363340543
156,62.76303262098678,49.07994163374038,53.883908914926664,4.0251480446572385
157,56.41026237201597,64.04975838496657,48.884131959641905,3.8686069992872114
158,53.63376866416685,47.61511054704608,53.92317397528079,-12.48728105912488
159,16.931968351706512,60.57682359774004,52.297656584989774,12.884160702958685
160,61.03071832228887,27.983488641256866,50.80236463351733,-12.565756712826815
161,56.25897472714795,35.940220737031595,44.55652140690667,-3.8992556409047356
162,60.924798319224664,52.21286601164557,49.221665607598744,0.5663550426929258
163,38.50422213701278,55.303632755281754,53.29741147313098,1.8578521509378811
164,54.79286457795786,29.38403884944394,46.82660929337514,-3.54876498017387
165,55.609440599567215,44.28054375337494,54.999825248884456,-10.271565638842366
166,36.799229822558466,34.68198913497588,45.52787231050544,-5.496983112469477
167,64.51197330976076,58.8448108927845,54.45729717857296,-9.249391355029207
168,55.29388337145551,60.780678228178864,53.91100262993501,-6.625509979457315
169,64.83175691073679,46.52715501150984,43.15845494172888,5.559990825040028
170,45.864423959456396,48.85785353503079,51.6262768660839,-10.985848389795786
171,73.40953899555885,39.492916230541006,31.64592093011165,8.790771158443732
172,59.276281477402584,64.09549959783604,49.545756576712385,15.382854667680002
173,41.94428025605063,46.74315010891092,47.82905667705324,1.3971004776937384
174,46.31386358815273,56.45543582847966,54.567019608156784,-10.936786022798506
175,67.20416935059633,67.23645542482893,54.26896434579561,7.176616947834482
176,54.95275654728788,67.1712835135606,57.1548881142604,5.10748893558542
177,57.647019424353616,76.0190263676245,54.81752482264593,8.361069987042809
178,33.61691777126168,88.53588318292934,57.43338688206505,14.324102781580208
179,55.20581052285313,47.87995655760577,36.030764664944634,13.273169362356427
180,61.89350592905959,50.9549395887686,52.21330946464646,-3.8905011785450228
181,44.01558152199514,55.83760831801939,49.05970879390272,3.7576257985999106
182,46.84809687333846,64.16277787713592,55.32549085348404,5.298869990546894
183,52.12625147936231,45.29390882371634,48.24673515461434,6.1246479864941445
184,45.63133582564908,46.141607260660294,36.09529580410377,16.12582803524987
185,61.17244686267138,67.03768842139584,45.79322161352091,21.418895033316083
186,55.2021053199779,34.64075486515331,46.96521785375315,-9.388386656127032
187,45.022004530594245,56.24705711136224,50.337217048099454,7.708176553553133
188,57.86614748471701,49.64548327131766,52.467585988868215,2.227468005008235
189,64.68837333678123,54.61071264113999,32.1907380187585,16.099696310862775
190,65.06075848368747,59.74573781689376,52.94141436774406,3.4849746339395633
191,36.386748041164715,41.26365328323962,47.64489857965576,-9.571012915968799
192,37.182576738143176,50.86431120555063,39.48911520352663,15.212100848844445
193,62.53217595768984,42.049186503195855,52.67628351481054,-6.663462449000261
194,59.246726556774526,62.27052766159562,53.567373481067285,3.3131136780424457
195,58.82610710786326,48.806999990311745,39.40869195659099,14.293633496472754
196,51.51837660314073,61.5388339794177,50.16161855180034,8.668859450396218
197,61.61749420872039,84.62823701112266,56.37096492312469,17.08547405432292
198,57.67673318778931,22.7334504421399,50.041729890520294,-11.581341926962088
199,64.60487179166876,78.39372300503369,55.7560951906935,7.327032798261307
200,50.27591830899828,77.74934485058856,51.53441167747446,16.20389019474357
201,56.4187663287087,32.81730477127433,47.56216878813946,-10.065893751211345
202,35.54902308280275,86.97399160426653,56.4353290807648,9.411153779899948
203,37.665581478984805,71.30951336512295,56.05968134639839,2.806597525501214
204,70.14309552717143,54.88490045358335,49.471734003819016,6.031580825688889
205,47.31631814994208,53.41038223538519,53.8573477970391,-5.999131373744923
206,27.248700116870577,71.45515707323302,14.656287883014299,49.61144828888142
207,38.26100851367866,116.21675416897997,56.926677710996294,18.853888328830827
208,69.18774820916478,67.15090212097596,48.41409087016087,11.725878635886211
209,46.83430682016286,61.116325857650345,41.867931906411826,13.551803558644657
210,28.97526021109106,51.68918613018542,46.76120277654051,9.095629737697314
211,39.010588251632896,77.46241762120076,54.35379316578264,18.21439578237549
212,59.915580354633526,43.17206470141097,45.46533314736615,6.2301534585557
213,76.38382244781387,73.27880692000222,56.54810364989165,1.6917785873640927
214,51.01387308443503,71.28199606979966,50.16821351286826,8.97434641911764
215,47.71820587502168,53.98689241214985,52.66834545866569,3.2250538182859305
216,53.4125165050332,69.81169474023024,51.743506018622035,2.5330238653342305
217,59.38285501850922,72.82816921020178,53.68202089624023,10.439182526364624
218,36.365052956447634,55.50867518232765,55.45293376458802,-5.496690445833998
219,41.88945399856398,38.85899502891311,52.565578476288856,-3.7830513878529324
220,55.7005351137485,71.93312989687448,56.77190646288738,-1.757078080629256
221,51.23302166161618,44.606435872214526,36.93201394759202,17.43018864953362
222,50.29052634943365,67.66677260045161,53.23049255112039,15.217778150400163
223,58.77050314051645,78.40254996647428,56.63083125134108,0.4692277029466734
224,53.49418928237811,77.517694333755,55.92979819505417,8.728101859901274
225,40.5868396965642,70.93590754105063,44.49133238362173,7.129203196022097
226,46.144218045000734,50.904398964814895,31.675076419740677,22.208540828269367
227,52.55464041129065,52.314535319243284,52.79221266316433,-6.228113070975599
228,46.47275601518614,33.42120192303642,48.288436432944145,-5.435000547349573
229,43.62615380490369,62.623604206328416,46.40365843027064,6.3057179220697925
230,43.91644570828949,68.56079663777044,54.210141138290304,-0.7994033099676009
231,26.42928366728781,7.626606377626531,23.364437875086168,4.8733267079022005
232,68.30734469035977,64.82895922975584,57.89658900463027,-2.47328390810763
233,53.74695925647967,72.79049397060703,54.128397051724534,11.87318357883441
234,45.003419736997415,52.883971841506536,54.58268278954301,3.6849772673654266
235,61.321747711337146,48.9604461355131,51.150452049421645,-4.7137892530654835
236,50.67966026632869,53.500960440179846,50.38663091624927,-3.4650088534303807
237,9.83606148072962,41.69674189310473,37.123441608815014,5.365811178052766
238,63.565816730466,45.911722975649674,46.2190781596166,0.05159231743274706
239,41.392744660050774,64.49416717223436,55.91768790363403,3.962686167660336
240,21.090351744076912,15.543142939128378,23.883456163168248,11.69420937511297
241,72.9809509748805,84.84030851132216,55.958504201196895,7.407727577771634
242,73.71219947847683,63.100760717027235,46.25636561449832,11.912183339791078
243,70.97482317086973,61.79147218699082,31.700286771666665,25.92108829089358
244,46.80185560401017,59.70548943434926,46.44718239382985,9.272723313004558
245,62.912961687895766,67.645501470249,57.3197839714993,0.2922930795856289
246,47.44207870463637,70.46490009029318,54.908925642492086,1.2226503889598384
247,59.309873080131254,50.70538579364884,45.45905135494514,8.662115587538326
248,61.98810675008495,46.844978695155575,32.10406039475587,20.149971034421835
249,53.14444051007539,58.817594473953704,56.34047725200859,7.233716869162129
250,42.488276916645326,50.39081685715627,51.10538185294731,2.7751377641235564
251,50.581955514422425,34.51724826644461,41.03684941713385,-4.269105074335271
252,45.984546738325186,48.06695887387242,39.006120138317186,14.288493610694168
253,59.31166546720556,30.421914298014293,47.98403687782129,-12.453832538721942
254,52.697778966839444,56.78390567400125,49.5923480248992,4.835494710636478
255,43.362616006742165,27.479653895840244,40.51833990780922,-4.7671771170876704
256,33.36733601803837,73.81602752309827,42.9872421212512,15.5389015974824
257,53.09910082174436,53.28842448129828,52.3483834761111,1.739043029066294
258,52.1844375711416,74.16582169388533,54.93381893609206,7.19799974988015
259,61.16705846428906,68.37425582112787,48.44204422679914,13.420113626723632
260,45.481682930478534,60.59897575915135,50.01871132293044,0.24295162920513602
261,29.612617443426256,61.90950108660541,42.882305084772845,6.008818183189391
262,58.24701312297951,73.35370412805715,49.561731981878275,6.354173056282013
263,50.23944212194609,74.70111914072814,56.39046731789924,-1.940959155984796
264,53.18266526748203,64.3465273136758,42.42178019494558,16.46998960823622
265,48.36105003847417,51.019775605770846,51.87755204117513,-3.686457174626403
266,45.78113936113407,51.449259710985444,53.26111865680541,-8.09159150278025
267,39.12525000123522,24.393153635766677,37.954364282729415,1.203218024124506
268,30.71219527086307,26.105914146772925,26.355627756698603,12.969944616562422
269,42.619923362545656,49.49610244815536,49.86277147277778,-2.368935404705712
270,42.66135074600338,42.92569049180336,49.61996765653102,-8.787178882969002
271,51.35107240743485,67.26036455908742,48.12478604253718,10.233832455108196
272,59.043447849909384,91.72502437485764,55.482023708815376,12.9598060349239
273,51.380612224610665,84.98710466386024,56.4949395253,9.202293728130424
274,30.70472558891033,43.01023273282491,50.30849255199578,3.0584544077517943
275,34.96669047011017,50.05788253618254,51.26613505748562,-3.0390688928711054
276,44.66054198361621,91.99886923044893,57.96701473979449,6.407724245694714
277,49.41912004118332,97.8546817967799,55.526625346194,19.813109919302725
278,53.611954099792996,101.12016184499207,45.91539620864414,18.141345938781036
279,67.16421421929402,71.80036044526962,56.23943430569138,4.836118363136906
280,52.11369328542751,101.65163972626554,56.38071511329177,14.675605189964132
281,44.98122493776925,55.289983651780965,47.37777654257586,14.22655085181081
282,52.03169540248425,54.46939576540393,49.233516399544726,7.874101597597915
283,41.07577905130691,49.32921631672126,41.30963911131312,8.592233644102397
284,46.767686252357976,57.31064095996429,53.04282382901445,-2.0069769547784384
285,47.29184319081475,60.4071879010029,51.459518475478696,1.8234867981382479
286,50.218661048531494,57.32564553500573,48.19969368947125,5.718024941463447
287,34.62958130478724,24.738047191959172,48.605857474689046,-8.746859681178226
288,59.6795424155932,65.67038525729177,55.21340598821791,5.449239054091495
289,53.49622108696237,70.54091513128027,56.56631743117318,1.7536004782246017
290,52.56427929044285,78.95625677263547,52.281596450246035,13.775526239023861
291,36.98647550456576,70.8499289031244,50.10515927359561,12.613476578597927
292,56.15941896599427,72.9556407065147,46.88117513303636,18.275184069701837
293,42.58099061383911,63.63734221407137,54.75472418934833,5.4021209991595365
294,62.139158683723394,75.77208533487018,56.45160993244296,5.448348857445342
295,50.44376263379422,76.73512541043029,55.74902921328423,10.292678698823783
296,48.616709215439535,82.9551179366441,56.86080627299457,20.3215209656895
297,39.85353994727476,22.364708416538047,45.97219260700546,-8.101021808790618
298,42.7947101079258,71.97242234599734,53.84146131672119,4.3947128613085935
299,63.98278583121133,93.58943650555362,56.953456690755225,12.046019780209228
300,42.59300580123247,61.9262034494146,48.46372921785313,5.850932102728539
301,69.89503171321883,59.03739278983895,40.979234283353705,20.41223766408755
302,40.00888551033067,86.81537004909556,55.371347870261204,23.281149592513845
303,66.66079773906543,62.6864968817924,10.549279535221077,42.46840113489789
304,73.66843707838515,57.49732770929806,54.30684546160085,7.469841790140891
305,39.23049878475818,96.44646134978603,56.4852753753223,18.4388354884627
306,29.17106498669838,50.26397204287782,53.49897307590205,-9.568899411161468
307,44.94100527292853,44.00406975315969,49.72308512057884,-6.91849293512773
308,39.02623470941058,56.59934633321842,36.196943691299865,6.970194946515984
309,43.14535027686762,68.20984836678389,32.362224052638744,22.400523852505795
310,46.29779003137537,52.775380521128625,46.35575352526514,9.697868067591743
311,47.74896008423557,56.840364937061906,54.79274118052747,-1.8090053992777895
312,67.4219054082224,48.256827681587446,49.38925478205539,-0.7802248475798857
313,43.64701301250229,90.31173898864496,55.46399179789358,14.899623266859427
314,69.55104483471825,86.98080799955676,38.372250662777546,29.710772494420652
315,43.51309330501525,63.644210124786106,57.00535435029028,-2.0450647426905535
316,51.952162983042584,108.7884734209202,58.77546796878142,15.116550601849077
317,57.55170636455636,32.33063137180486,42.647787751516915,-8.029471062747241
318,45.73762062234289,83.95012740966548,52.81447896850286,19.138275404910832
319,67.99428083999491,54.40396943463039,52.90579059207421,-5.030012416233331
320,43.071770606509915,41.578695093064226,48.0661916927495,1.0081353039013226
321,68.82954035710993,49.094451130980616,40.86479549315399,4.529985534294884
322,58.275129521427985,55.083155419217235,44.18214429319622,10.463149233378369
323,44.970272197321194,76.66801471040388,52.397595038502686,9.48856581878244
324,31.97103804022421,51.936680650490125,53.84562794012991,-5.294908669698347
325,71.44604433189599,64.1232019843603,47.239126920300706,17.676522116255796
326,62.64311561871501,81.9150973307789,56.95023650670188,10.657083995763667
327,74.20854613953861,70.92210586235274,56.0452249387638,7.710409502376505
328,38.13928169437924,79.68763763760195,54.99820643597622,8.52829005723435
329,67.57406384576457,48.42721035626948,41.37530645109714,14.928934858544519
330,41.6154734215754,64.91796331005227,49.92091859897031,6.151964757917768
331,55.33053510319644,77.09037753246791,56.44349804597225,16.431220343957456
332,41.39338208584276,61.70340020044111,37.77203398367537,26.25401394015595
333,61.674247638098215,45.43929549097658,51.95082287924858,-11.272485540825167
334,49.94229578723201,28.779754304641184,49.38642581963235,-6.532106799979628
335,54.18801402766639,65.60650524781313,37.87759837655411,21.766299374116894
336,56.31286769582412,66.56670914536407,22.670356359588556,31.988235373531232
337,31.224164157846147,45.01212014171014,46.31027156725421,2.197006477992385
338,49.576944266333236,113.03309549283486,56.220271350339466,33.89946799299583
339,66.80352316199019,43.71291205056697,56.31063337387878,-9.305470632432895
340,54.52487866703389,51.30304264486686,41.949797477761706,13.969106563655561
341,42.50162030258797,62.99753162528446,53.21263700278782,4.970036721111711
342,34.42447169978216,63.54931150634326,52.62056097612993,4.165606171357053
343,25.688328546324055,51.16820227373836,19.53778775854265,31.302218918980316
344,61.11739452077373,73.30193243876114,57.49338269760405,7.382296805655863
345,58.44934878984465,53.84124203796806,54.091527612764835,-3.2165823820389403
346,36.93457039409451,44.91086640048717,34.3428647795174,10.33036423555162
347,41.85385971948374,57.273665985192835,40.09017920683793,15.510023456050437
348,40.68059060497778,71.30714888537045,56.03723703888045,2.696326024870764
349,53.89794538219669,83.5819922757403,58.17754133378077,11.004884880093122
350,44.99526456718104,64.39248400259349,53.69859064350689,2.5077934774828083
351,46.18668179071916,43.40074021387903,52.106541802026854,-15.280420492585387
352,52.98862363122881,82.73430612167269,45.004849079684,21.45977138147433
353,50.29119916794655,88.14382528066287,53.82960969114674,12.896889430416087
354,46.72813250245523,55.61053359921104,53.763579497874815,1.224114592136079
355,58.62435250569254,52.10227299323668,51.642952649271635,0.4348542789412164
356,49.0439416004791,76.64778994867133,50.82498693402619,9.413124855121598
357,29.560912773087043,48.17847899811829,25.671950898692064,20.878407029828495
358,48.51383851001571,52.75441127372158,40.993250168832915,9.112743847240633
359,54.05483300264846,65.63101661434729,53.60565251604312,11.940841290052111
360,28.887892227009,65.78839831057846,53.511085454276476,5.423452939145214
361,54.95068648071956,87.24608756875776,52.45032300045338,16.141043223386866
362,48.89865261840565,62.057373929324186,55.97750952932944,-9.369462988265111
363,27.453423459344684,49.13766588435218,46.77809726273584,4.534755786833278
364,72.68152167846817,41.47669233823502,49.81022723007465,0.9372023380467178
365,55.196356318249016,54.89270808248252,39.260291151220564,18.207608117900264
366,51.63893788170108,30.23917664683586,37.65928244820384,-4.839950493156524
367,43.90802268829823,66.69341465590881,52.343905131372786,5.160554276539157
368,29.403023716987033,71.29952198849949,56.85322200314546,-2.1809162714378676
369,68.15445256628924,27.451084211113546,23.250238719683367,20.590168234428102
370,28.86429674605236,39.326233619696126,45.83338841922078,2.059001298696499
371,62.5830195067148,47.89375772617138,54.7238586273004,-15.474750918334394
372,45.9759681711293,71.32375699236096,46.892497358343135,11.371314333805852
373,39.28852708687068,90.19419417771178,54.58010715999171,13.301548946213561
374,38.63282279692906,58.66827261364319,52.59305982496616,-0.7355938857847444
375,48.61210349045696,126.95576124853173,57.37773203152028,24.62887334412732
376,55.563953172208784,108.15649394275883,53.44990010468742,23.356455292510212
377,59.49788635715847,39.83803116488311,41.376201384072836,5.996911208224027
378,59.06036555000086,60.56577554006667,52.06123404401607,7.249573536215194
379,36.60386439182828,37.647639663663604,50.65177956524481,-8.44555899190397
380,61.27074096139549,91.27407298466524,58.95847300752748,11.585531586512158
381,49.93072188771126,80.67738808783129,52.840920493605935,11.308072465005056
382,66.80305179672894,80.59174875374202,55.2616692930748,5.766977953401575
383,39.277311267630964,49.53215521296945,48.25749401877095,3.5642260951908233
384,26.629372514812115,56.47983307902922,50.99131922594053,-3.9480204151350424
385,41.890171370906295,46.036246725501854,53.74042111605049,-12.88030191241538
386,55.073303735536804,96.98077698561221,57.36038035013156,8.37482183779659
387,53.40076925202668,74.2995006246894,47.07361238464127,12.658040195251576
388,43.78477474689611,58.90293152479166,52.31972074564673,-7.387064040327233
389,52.84922287634204,58.02865830322523,50.74136604382095,6.269312199296324
390,58.24342296233882,59.61110804059441,47.60033538518207,0.3500689260492167
391,41.94808380992884,94.86708759674013,57.20646184239803,2.6707817900469673
392,58.18239062250369,53.245346119030245,41.49692155793894,16.439048553400625
393,62.8350674134367,42.98619381171278,46.26463908101622,-8.006515684458206
394,61.111661151252854,73.429042271536,55.14886959283422,10.05589914986049
395,47.19031901395618,67.64015712318583,51.14469504461078,9.146108498364171
396,38.41326726538361,65.45720421256989,49.80895432589508,11.193393285662074
397,64.20829112594305,43.905326857509976,39.82035446675001,6.840235990979352
398,46.15261014240075,51.71851477086868,50.04239393180465,-2.379715723084376
399,65.83434362970937,65.21363754456584,43.401601645496335,14.011645802673547
