unit_id,CapacityRetention,CoulombicEfficiency,FormationCurrent,AmbientHumidityBatt,do_set_ElectrolyteFillVolume
35,10.369576539820926,43.675332212337004,47.04855815826761,60.79048382577236,0.5
36,20.02164834974732,55.608907322467545,94.42693685011038,37.114937482781315,0.5
37,-1.4484982961584372,51.42054583488222,46.50401300042769,56.531961877956654,0.5
38,10.085916760742391,47.87044528453959,64.1943074663304,34.83816315842749,0.5
39,14.088384322589457,54.1765580110177,79.40864791921004,68.4788072502173,0.5
40,-0.5746882677467255,48.554944303808995,46.4223229182627,50.582850217547445,0.5
41,9.787082355216693,54.734590019516844,69.78526696384206,49.70596613457956,0.5
42,3.39080089423674,53.211692866449,60.42863155494178,40.996238148986905,0.5
43,1.506884198622876,55.345025636025,70.4286165209204,48.893178226414086,0.5
44,2.20870730868086,47.32543093378643,41.82618429768512,41.34644644442409,0.5
45,5.088765545964633,54.76767401362911,62.11278696122607,35.77596939280244,0.5
46,3.2509665290568153,54.43397195687747,53.07169890776534,46.22962734711004,0.5
47,1.3117852937942964,51.021397859069914,65.54407019171587,56.8602788606744,0.5
48,1.135862367541259,52.65501552304136,55.463927547535576,43.76987023071407,0.5
49,10.963196615536248,35.321331944614066,38.902363815442,42.99087829968673,0.5
50,7.556898825793182,52.345728927509754,67.58428380971654,48.43523645202622,0.5
51,12.388138848411081,36.249935995252834,28.41924169294579,59.82742109636765,0.5
52,9.762746611049645,55.69041979057225,78.80382712584935,35.89227737687035,0.5
53,11.136019904641023,47.08088306433148,70.44412181705367,39.551286734550914,0.5
54,3.414834965339383,53.1248081215824,70.05568696505158,63.54063073592126,0.5
55,12.288586422695472,57.61405872864057,89.56659664716771,37.68847811397339,0.5
56,-7.771966407268575,56.659633025264554,54.47478229799187,53.37327401196284,0.5
57,-4.753083153071082,55.971781816210694,56.430076434585786,58.34136962164741,0.5
58,-4.457804787964358,51.04360253896594,57.72731532597244,48.063119910177775,0.5
59,5.50215801547684,49.05343309958549,61.78627116410815,55.649907779906044,0.5
60,0.06939497919905158,55.53691369514022,53.62623808655048,47.6067407936979,0.5
61,16.43927018985104,55.0657569568112,86.08974453313687,47.8579186016007,0.5
62,17.119641760477982,53.456350053090425,76.43255331273123,63.1065232529584,0.5
63,1.9717305855732254,41.552953605167005,34.32523995076709,57.4050611567267,0.5
64,-6.073165214934553,47.42796717323927,30.779488336654644,41.96611469900715,0.5
65,1.9459596947712137,56.67316520612596,70.70491772747683,52.36218353440891,0.5
66,3.42695473165268,52.870911460521015,67.73982899716633,21.229584732402838,0.5
67,1.4290936717540212,53.18307695425918,52.33619615133718,60.12737203842681,0.5
68,-10.776886648149496,51.56099061562671,46.32488362231651,50.605486844847064,0.5
69,-9.885498928213714,56.852522025623735,67.80808670570175,41.214751538945215,0.5
70,14.304475898293862,56.75668319453558,86.6368046906714,49.769371870869406,0.5
71,-5.721777683313162,44.065040505672286,30.74555464679306,50.539341833785336,0.5
72,-4.324655936552548,48.898010111060714,53.75246595445468,62.063638592006036,0.5
73,0.31645557766035015,50.64403412896256,58.56138072632089,48.97638827747947,0.5
74,10.371631735948027,57.544747202370495,81.29606538152294,58.18528353366319,0.5
75,22.385051679773113,50.055531164778166,77.44109162979277,37.74747510834004,0.5
76,-0.1859409424739673,45.123181765936785,53.10446126177182,52.63686465886388,0.5
77,1.735562740473144,50.349459380504605,62.20232096557709,63.65717558957186,0.5
78,-6.446982430105695,50.95545328066277,49.38482895597624,42.1591874157409,0.5
79,43.09548491171952,23.659554696721386,81.36743862391631,55.20214101088446,0.5
80,14.11868207072527,56.142017935435,101.124194691488,57.193896132625724,0.5
81,11.532569320181267,57.28779325888365,78.86973731003889,36.422026701740016,0.5
82,-3.3936838211892217,50.8793122740559,42.46481259185738,44.547715406077224,0.5
83,9.165885499133557,55.862075870649115,75.40495927270761,48.77258112640859,0.5
84,10.5098452448447,50.167636150374335,64.43782176562374,55.780415840751104,0.5
85,3.938678563777527,39.309478163260714,38.87086748082707,45.824526400498925,0.5
86,19.235004990233755,34.37164897249476,40.28269281545693,49.51651993212013,0.5
87,36.62900087632511,15.107805393117562,39.536250193976244,41.37852872859188,0.5
88,4.028040404330243,51.628267246971085,70.44418420044883,64.43107515918058,0.5
89,16.164991759389395,54.255364801804134,91.30767931775503,47.6103907201065,0.5
90,11.075854552346517,28.557724978220747,39.23911205677666,36.6948511109496,0.5
91,17.303340643694035,50.13382593893271,77.85380509307365,68.24376885102873,0.5
92,13.44825750511564,47.143985537848536,68.64378361625245,40.49259988308694,0.5
93,20.20520253358478,57.52699584396047,103.39747580225637,57.54852412902255,0.5
94,14.736574548363487,44.473486581224584,61.466590215585235,39.69519499748108,0.5
95,-0.6335108477767146,51.111058848152744,60.213322598963465,43.27400486657845,0.5
96,12.314272559909913,52.65513939583386,79.70219256484063,38.673149525730864,0.5
97,1.4596832005881304,51.74793848113646,59.15035525152567,61.30945644863918,0.5
98,12.939506844764649,28.84394089859677,29.61720314853434,55.43597001158556,0.5
99,4.519570469129587,51.162355351552755,65.38861304066445,48.75174943979987,0.5
100,5.717645118991519,55.768606703352944,57.388259601012884,51.4358209997719,0.5
101,3.2967958039751557,35.99594722947849,33.365625841739096,48.08771095066286,0.5
102,5.767571774579494,48.39864379390266,62.28820595916228,46.79749114080868,0.5
103,-18.175355036290085,49.661233843043334,25.66429473785761,63.050945599079235,0.5
104,3.86498972817948,51.64137098506077,52.15028016294174,36.64790711094544,0.5
105,16.022318246398232,27.381271631751193,42.92962629885179,73.46882710407155,0.5
106,14.707832920135381,40.89440421879748,49.589291104846914,31.648196584555993,0.5
107,30.017865384620126,17.330310250180826,60.083657369696326,44.79329486112087,0.5
108,8.074058396310196,58.072369963172974,93.48212139526056,57.97183065133379,0.5
109,18.08104277517202,27.44553133829717,46.05271673860151,55.79631359214422,0.5
110,1.7626239121150338,50.68367273166058,54.74563906656769,53.11963245501186,0.5
111,7.9921984229668155,46.99843869615286,61.02763663882476,60.318008512032044,0.5
112,3.102456486652131,55.77047755982265,77.99467212355887,52.178818855588474,0.5
113,8.90262899081291,55.61036262326026,88.46898383853714,64.39604020914145,0.5
114,2.686765040837455,55.68558024867994,66.20247777292828,29.71444621839544,0.5
115,5.282865822102453,41.82599998008391,31.634730606820415,38.102428922092734,0.5
116,9.795140432291886,26.73730265042031,28.20680384604714,63.112531005367565,0.5
117,7.5636965209102875,32.01219154283909,31.27485596966647,38.479930119877714,0.5
118,12.67656536550454,56.68538541903023,87.35091097834005,51.273866372529284,0.5
119,-3.7590475543401998,55.68898616397686,49.79485977361324,43.21022420204286,0.5
120,0.01291869453107708,52.35078788333319,46.14195963351593,45.395444114933156,0.5
121,13.92989299847488,45.4091257147065,83.88882049004403,56.432702716951276,0.5
122,9.864301631579375,54.46242752822187,85.82714701948373,38.80254480946062,0.5
123,4.482260556471117,48.42046340955155,53.79976373629847,60.719531420091336,0.5
124,2.420990051672484,49.0852470666555,36.61137187513779,56.01740913797442,0.5
125,22.756849254125918,39.88748181685801,76.43008834871593,49.2125878572483,0.5
126,-6.546374318176732,51.95436408539016,45.642760232702756,55.70818891487323,0.5
127,-0.06414643008200471,55.669216718773505,63.253870605799214,75.3242067360821,0.5
128,0.5664187774829661,46.61810301387719,47.50949279241821,53.85221600071737,0.5
129,10.123988620973543,51.414570582438095,78.74487283378446,54.255092764791186,0.5
130,12.750301801655782,43.97285037573116,60.45899763975176,45.13981459814917,0.5
131,14.516960651033498,43.04955560693299,53.098286752313086,60.11033989277553,0.5
132,-0.24937389907160412,53.581227116106035,71.56607940519922,34.40010842781877,0.5
133,16.089084805337098,56.91749607536082,101.27404060304033,67.71541407720804,0.5
134,-9.781431647478332,46.26676515325155,25.953748903751055,38.30886420488365,0.5
135,-3.002472957947645,53.27511179119112,46.07799536018287,65.19819408066196,0.5
136,-13.896809620495327,48.14945066822155,24.714718770170705,54.342649980866284,0.5
137,-8.858225629612702,55.01710359010963,52.68540570795961,60.54295412530452,0.5
138,13.493097745444906,47.872086505206816,61.002587501044324,42.578882983413976,0.5
139,-0.8872590257267909,48.84258414880587,45.90276848853454,58.1952369407333,0.5
140,14.922878119581203,40.651241021159194,64.31674278856386,42.629783634840734,0.5
141,2.695772940953886,51.07136595170094,47.144449486037374,37.23055338957916,0.5
142,5.152259215844277,56.88515169643414,91.41148116674891,40.78018032895294,0.5
143,18.379177785056044,50.68440118961027,80.6261196109997,77.00745214002798,0.5
144,12.48336021371582,56.94347533542732,85.15738158523226,70.51451288175831,0.5
145,22.13901377235779,35.93434876473749,58.33823677724429,46.72951710455561,0.5
146,10.27131469244296,42.786726318764764,55.394109815637194,60.28687987529628,0.5
147,7.232505551826826,53.56014893944956,85.00947581939693,34.42654226537529,0.5
148,9.323162523434183,46.15353624026988,62.48014979410899,52.58087746701937,0.5
149,0.16302267231120515,56.61363288154048,70.07447942824575,61.440028998774835,0.5
150,6.378385247932211,54.95514824316233,78.39368187345276,48.376516602274464,0.5
151,-1.8490710792161729,47.60873361618358,43.54274873285129,38.100010685626195,0.5
152,4.46900886102666,46.43921016215562,47.524415378888754,32.8978619140406,0.5
153,17.78293186111226,54.19684096560496,83.66149418881498,49.878440561955365,0.5
154,3.2425246995782384,56.32016089849347,54.45666653307816,49.61926008464542,0.5
155,0.5439064048329216,54.74302259769283,70.44871361100678,58.09033221055768,0.5
156,4.3439765258452825,53.91499744429174,52.7977652066081,38.26407697819779,0.5
157,-10.044839947890196,55.61303279241258,59.80730008466411,46.48006270251942,0.5
158,9.07123242978388,36.43472520802476,39.816478124199804,55.715007824142674,0.5
159,3.9073903824502354,49.3739587332625,51.072145041572014,56.29415476805888,0.5
160,-3.330782570905977,52.92087060562976,56.99331559236828,63.96134278498553,0.5
161,5.886282740769843,43.40025540436425,38.84145092530354,54.456347982091096,0.5
162,-1.818227491570687,55.57450235907413,72.20164084226701,49.02059280091111,0.5
163,0.5943952912541777,48.77354938364388,40.51563394108709,63.53529581124832,0.5
164,-3.343163427961306,39.78639152528174,20.32321375156295,38.91104290844149,0.5
165,0.6882758485261865,43.77461128679034,34.69702304302639,51.88044606961675,0.5
166,5.343226556236062,50.260747532800714,44.553476809791626,78.37416677344463,0.5
167,-6.079105013442544,54.073088939666896,30.331648872286024,40.09479967978808,0.5
168,20.15299228280689,24.780415442325356,43.16770425242454,68.1418768552126,0.5
169,38.27820206143926,13.458769744890994,54.82384119855925,47.247032198949356,0.5
170,13.56264899556304,43.893928995230524,73.0201980908418,65.98466556930778,0.5
171,16.626966474822847,49.029241733685396,97.08230073126568,43.00756463730582,0.5
172,10.689077847569823,48.744420180776416,73.48529512126883,63.09391198028358,0.5
173,3.90620429675731,56.551017374226355,69.24848957925359,42.242307869589595,0.5
174,7.682533288894407,52.59995473471828,80.30534282442682,51.177030610177354,0.5
175,-12.33612045082201,47.83944876451867,38.72419145131927,62.38675773106278,0.5
176,11.97030647882765,57.64730448607893,85.32962108051298,38.21793566258376,0.5
177,-5.170261703716315,48.20623936888209,47.71373125510237,56.59460792224402,0.5
178,13.400064249216712,20.044332702733133,17.861316692170295,42.926062028456585,0.5
179,12.39082510100792,55.81356272360917,62.405243292910114,49.737613657473766,0.5
180,2.7539603305852256,43.78553041144133,38.7379155981293,71.30895378030783,0.5
181,3.2965219859892327,54.17159286163622,66.68208793315296,45.524188029875525,0.5
182,-6.970613384460023,37.97346528805994,11.067740252540577,50.162204203944135,0.5
183,-2.064563822668797,52.71742076705511,39.41073083672716,44.96262000089226,0.5
184,-9.334290518881925,47.519370550831994,45.66395802063083,29.34224827237287,0.5
185,36.05413950682794,13.152245135486838,37.76396515107253,63.515300764858324,0.5
186,-0.7815195462123892,55.45319365214075,54.0738811600733,69.84755921549456,0.5
187,13.310692658491117,54.9889939103966,75.66371827593177,54.755404342120045,0.5
188,5.972694699196978,52.47297181583545,58.862291526355335,56.44925741976268,0.5
189,-4.681715724032881,51.74971552502784,49.88499776998615,41.064406688525246,0.5
190,15.855604945306323,52.51047137150965,80.45631015867596,54.918919835741384,0.5
191,6.009092067304012,53.040616971676776,59.42721427625048,54.35574989807171,0.5
192,4.143833888544348,48.9323440637693,55.87849279234299,53.84898532892511,0.5
193,4.481909676332652,25.742074018845454,15.565882630260838,69.89881984031805,0.5
194,15.093579419079019,53.430195770737484,97.9179918783521,65.37019869274117,0.5
195,29.988913671237647,10.703557967239094,25.516366612686937,47.5713689298348,0.5
196,0.7603927158194157,47.76915587836224,42.43129113864178,51.0100723247805,0.5
197,-2.9447629383212703,55.47505597589431,51.13428855037529,53.172824818969225,0.5
198,10.137034303203459,56.31188680784527,86.7098522795515,44.58036315689509,0.5
199,5.643762579993166,44.53797507642756,48.942477554796675,43.98717326527655,0.5
200,3.5734247833336172,42.36706016675931,35.40678045566011,40.30385736801386,0.5
201,17.43904778330929,55.91778294961435,93.27340795168598,69.20351300842478,0.5
202,22.322564249971617,31.491630556691685,41.82690791148894,62.77090544340832,0.5
203,2.827889879212557,47.13399754690175,59.859604332704436,64.96181589123648,0.5
204,0.9568766047229134,46.65713678823229,44.072232215513715,48.07768599878072,0.5
205,-2.178514194948049,36.83411365924539,20.992961155438884,34.633200557207424,0.5
206,5.338839948718354,50.338424498470964,69.644116494479,36.70201855836021,0.5
207,-9.45892436248506,54.51185183625085,46.46774047052506,35.20417643312751,0.5
208,1.151710723824635,47.33147587931991,42.834591622158,51.22699062482098,0.5
209,11.45306946959212,46.22076731440063,57.864524291983656,57.847599960362004,0.5
210,19.043951089362487,56.26635591280021,96.92395514708485,54.343510642635806,0.5
211,-6.370863503071943,48.023950943192894,38.6097518356558,33.53649319346586,0.5
212,8.213637500627286,55.88437650149471,84.32368160849927,48.5685733117905,0.5
213,18.204631504927512,41.4728611640434,73.69017946456296,40.516210612861556,0.5
214,-3.3224334658819745,52.46547788559158,64.32055786329619,43.34034418784501,0.5
215,-0.16537014181189447,44.94744490697354,53.463025931293046,75.91844530104127,0.5
216,0.7682165482947216,53.21354615296035,55.864080283365425,70.55555997068623,0.5
217,15.10506813745029,39.48087563604391,38.54959151990815,38.511695289759174,0.5
218,15.242624413895934,35.00892249968821,36.13001224966195,48.143425078234834,0.5
219,-5.297938668575616,53.875838813932376,50.8323276160076,65.14753206694377,0.5
220,9.201352122890174,55.07109002124611,80.87365321258467,62.71040013801392,0.5
221,10.318045760003685,52.50469063714117,65.74239623945452,32.529777266194564,0.5
222,-11.535207330158661,51.33014095822282,51.29846345740262,46.92550028741743,0.5
223,-0.6132031119690566,53.39990066807428,55.09492456075672,44.17700310778334,0.5
224,-0.1315496738246118,46.42874958143459,47.32400417243897,42.70597373220053,0.5
225,12.625105787527943,56.36117334297428,93.60389424940242,82.63116168291822,0.5
226,14.086211185102483,51.88658124197188,65.47340244749984,51.77088619621743,0.5
227,15.731060616607316,57.13242661184007,105.93705446321182,44.938913180832394,0.5
228,20.38539058266543,32.413248897972224,74.05491666400485,51.13253480984877,0.5
229,1.1543743939846678,33.61271705198844,25.22628746943535,53.097915463735944,0.5
230,11.540283287979335,55.53163294759729,89.17752632027657,47.595146663840445,0.5
231,14.555178629649552,45.82141784919402,60.744965041916466,35.59627177393608,0.5
232,0.05435209574116362,49.75497027862859,43.5612751092543,51.02383269634906,0.5
233,2.3969919804461934,53.70681404946673,67.09130220900835,69.8123574264116,0.5
234,12.828848001613817,57.81823043959664,87.29668866051857,39.42455526420961,0.5
235,-4.118543631056934,55.25624319687615,50.819756333782195,64.69325276784234,0.5
236,24.9439342995447,29.23804037287592,45.95033162468259,44.88935272405496,0.5
237,0.5108680544149502,54.06922153038085,65.47695556019549,44.768478752401414,0.5
238,13.905661656140918,40.12036419649166,53.87220145218587,52.59668791669725,0.5
239,6.191435131595763,38.066423787668626,25.65139806713806,58.45416794812457,0.5
240,8.460738776113836,38.81619238517201,46.0960485066866,49.5924373783858,0.5
241,-8.749590330928353,51.348345849461374,49.176292282961924,68.32255303707518,0.5
242,1.4464625814710086,45.500567382036415,28.871665945587548,27.362261415768558,0.5
243,-4.42234399616292,45.035426254539864,37.18604295166477,57.966057814041825,0.5
244,-0.7079650168556242,34.804181913965145,11.333089592060244,36.77507761856109,0.5
245,0.6621302255978558,35.78664728880731,20.02728736019347,39.0559676101708,0.5
246,8.560668359855791,46.639682234038084,64.7215524274266,19.395029771098393,0.5
247,7.918056641247015,51.60804062080827,63.69742920345697,57.23993943835511,0.5
248,0.5227620508889608,34.02407952410224,13.778007777811126,30.768180235368813,0.5
249,-4.51066369986453,51.84149621114126,44.17115595339043,28.317564758628606,0.5
250,-8.71335424014697,54.288691482073695,41.71136194191605,55.492751575679975,0.5
251,7.008221392519412,51.364552503775926,71.26799972902103,37.22759434987205,0.5
252,0.09200719008099956,54.088573217343004,50.343707696714056,40.42574777279026,0.5
253,-0.9769884147851018,52.948273975957456,51.065271685929744,42.77864818526034,0.5
254,14.304832892130152,54.13348174748112,89.85488790725167,47.869369265272326,0.5
255,12.110473842880086,57.705883141177125,84.00493299539896,48.37880699770358,0.5
256,5.507408985041623,42.828578093414805,39.94033373602236,46.310996355468404,0.5
257,-14.289029988085492,41.815956833070324,16.12133460446939,69.07536121033367,0.5
258,13.105004172152583,56.061312247860414,74.15949033249886,56.14794796082971,0.5
259,-4.483426006290687,47.736910077036285,44.050466718759836,43.34256557531304,0.5
260,-7.831544403855889,56.27808908486204,55.591722876053666,54.42428249335806,0.5
261,-9.19938312347219,47.23950009616029,28.146761551155713,56.68368797395391,0.5
262,9.04998440511165,52.732674498058216,78.9664799770336,51.22968574676047,0.5
263,14.936522925913849,46.407389910495425,73.73069639554551,45.803507806346005,0.5
264,5.642774510753176,49.18866358633657,54.89146906020586,48.08677193795573,0.5
265,10.762955358298619,55.04217643527852,73.27201307861841,42.91745277311537,0.5
266,4.094011288667405,45.090571800493464,57.95508703844644,46.204865034805515,0.5
267,0.3332916324880899,53.838115320060034,57.92737673217505,52.68857832938351,0.5
268,4.32757026137924,27.29611146189608,22.817222003280637,81.1377557801946,0.5
269,-9.26618089693563,57.82521122591977,51.745899524655414,70.1786526616222,0.5
270,14.3026528743778,57.573576938920986,87.73995155937693,34.7682725971086,0.5
271,11.538723500359382,38.5583374029757,68.70346691605572,64.93333590398166,0.5
272,10.103162966788386,51.183600024337835,76.0353694923425,41.2330002251828,0.5
273,7.283594496367604,50.12124662199043,63.38500614889951,31.776245577821307,0.5
274,9.404165619360779,49.097614325624235,66.12734145183883,44.16838399615156,0.5
275,31.471084375970765,23.959362551998613,52.969196907181164,30.973852847056527,0.5
276,-4.918746775188792,52.06584457660901,47.93358129901638,57.85427317020219,0.5
277,14.572624807393614,44.927009505196345,69.90653986076285,55.3402621034924,0.5
278,21.16196586985771,44.445968164890026,71.43007992318473,56.20483412700086,0.5
279,-9.21702923619098,38.84051720104202,20.208832917949017,43.40997846536997,0.5
280,4.912400105273422,48.492621632864775,63.744949551313034,32.01183660372859,0.5
281,-6.996084474787492,51.02841656699583,35.246850734423916,56.74953428411602,0.5
282,-3.9959684773197317,45.06018742957913,38.346105781218895,71.2339853637344,0.5
283,0.11202980931908613,48.73528689541641,44.2629363201984,59.84657529002125,0.5
284,0.2827090875258409,57.534912832674244,57.256327254563615,41.44395696755751,0.5
285,-5.307697980342352,39.87873615001129,32.317947501661585,35.721902959117415,0.5
286,-0.540173614982105,41.42247214310585,33.454354551479234,39.48282475041776,0.5
287,22.796366987509394,50.90606049417696,108.39879575310206,34.40269409121202,0.5
288,-3.2645789247254804,52.86646711815797,55.203448518410696,53.762535174171084,0.5
289,-1.9146731577123801,53.033342107964984,58.92243487716274,67.10892071130141,0.5
290,11.162489254172751,55.91877070926586,76.14664205653787,23.681396469284724,0.5
291,14.195957904444942,51.79590414870939,77.7077334587787,74.18071886554772,0.5
292,12.862558830474788,45.25831950357231,58.40145112985745,40.08505800701901,0.5
293,-5.378874986852712,51.14501021930229,53.63789543910148,38.68009877030164,0.5
294,0.5861225875236178,51.68025687885707,50.939655891030945,52.156799980539,0.5
295,1.6379341385762558,54.78696457210693,67.31086195498023,55.49258820876722,0.5
296,5.861725027047474,56.34796300025947,85.50682552403237,38.12131583548932,0.5
297,2.2735461078366788,51.441652073680196,48.9734711883232,52.19478722478964,0.5
298,-4.291252351764565,56.570523037387545,65.00997974546536,25.470259618264727,0.5
299,13.459114025388267,53.274530974461776,89.3671116155589,57.255211910377916,0.5
300,10.08663071061896,31.8131150108597,24.499838960593834,54.79050191922882,0.5
301,-1.0776965953970814,37.159971443108844,32.990688587256145,33.609482958744366,0.5
302,-0.38732984781280155,53.4745285068098,48.97431247329237,56.40690633080123,0.5
303,1.2374194040193012,54.70250672352538,67.69465524712301,46.028941899337696,0.5
304,4.847798494539202,53.29690410417949,69.19461116685076,42.33064783331353,0.5
305,6.0763988629990875,57.07858021767981,90.18907171472227,60.49327937237714,0.5
306,26.646999762936836,33.7422193336131,80.32069442829875,45.062849301437915,0.5
307,3.267966515333372,55.181591935527,78.57168421682486,47.80556369459441,0.5
308,7.324541974292147,25.811582679771313,19.447298783092013,60.10548979656834,0.5
309,0.5833617588767402,52.83943800931853,49.544647446094245,57.19832590905575,0.5
310,0.13206069339564763,53.403748356003334,54.43604868310677,35.482532622962516,0.5
311,-11.006160001203128,56.23634569836403,49.28142140177543,44.107032264922566,0.5
312,7.862467999164642,56.066901015818566,79.82449644260075,37.08880370034313,0.5
313,5.961976157398583,51.138506215963886,51.926954212635465,32.30227830993294,0.5
314,3.9053020708294373,43.281050973570736,39.09016399546697,40.39320110842925,0.5
315,-5.055428646047211,54.04935499996977,41.04600206148667,60.22561337999132,0.5
316,-3.1184327222438895,55.55436026865524,57.331726681003715,42.79251676077782,0.5
317,-0.6684180133262765,50.421211145057406,43.296000090200444,58.352824131649456,0.5
318,2.5333372949606585,51.59994271494396,58.35561117595189,50.525219191430494,0.5
319,-0.759928510074035,49.062589500843096,46.36388606323697,52.1150436347387,0.5
320,8.37364749935418,54.69575376931071,65.33287731765792,57.18542283456344,0.5
321,21.5833491122397,49.50797305896151,87.28921624129748,61.79372061248568,0.5
322,-1.8813416247079506,41.544960417421954,31.23220188981126,44.4370278975625,0.5
323,2.4306448017552658,44.74153675261967,41.21403328551159,63.83683388089441,0.5
324,6.1691926758050375,43.36732400272775,53.34416051250357,60.995923483108506,0.5
325,21.145386344574465,30.83914373298404,58.06412795774095,44.18142943488406,0.5
326,13.745654414865731,45.49464210187283,68.86521232802434,31.897312621096724,0.5
327,3.3626289637721505,49.62713912982084,66.51853069544657,56.627840103806285,0.5
328,14.851432861481626,56.85959446327034,98.4697223783769,56.583729960599925,0.5
329,-3.565338605086616,57.674915177651734,76.75503972034126,37.70915380380138,0.5
330,10.83207077735029,56.98983871499854,76.39005373278174,49.690698065982275,0.5
331,14.464373373376509,53.58807676231598,78.6879329932246,52.15832543113807,0.5
332,4.2963517476547075,44.489580359087775,50.98315157078271,54.19847873345191,0.5
333,3.9386688553326445,47.544512684368115,43.937927915910215,53.32962533715002,0.5
334,-4.240259405491641,54.31926905972455,56.952287429904096,35.05477837780185,0.5
335,1.5823462156859671,44.1835759211322,51.72552563632866,67.5750826352263,0.5
336,-2.4064981713187112,53.622781536834005,46.600285653009074,52.76319495505206,0.5
337,-3.9784779000652817,52.44719074377314,48.164834788351655,55.93252722202926,0.5
338,17.324473730095686,58.300779049603065,102.46509296461463,62.59496762791774,0.5
339,1.483098084704367,56.02486080412105,77.02518009569715,58.89050390087211,0.5
340,11.310153582975584,38.90619808127305,48.63242325158643,63.24573692322118,0.5
341,4.752316874341833,54.65427318738209,65.84701448604227,42.77178567933033,0.5
342,-6.896926033571049,54.45290694799421,45.46900393639368,62.32567046600308,0.5
343,5.131226794079248,39.930987538351,35.34778054573347,73.25139338605688,0.5
344,-13.826743780924854,53.944259686932476,44.27386443513541,43.4635730122301,0.5
345,11.338760340080418,58.28793592250878,92.4488107110682,52.489578357682234,0.5
346,6.549055547598003,53.52336620580276,66.7509050588988,33.299936887180024,0.5
347,13.343100091947816,43.22792722317975,63.58580037792795,73.04793578188,0.5
348,13.31744119291506,45.045930668140414,69.80593071465182,45.48468286824952,0.5
349,-1.2374459878945,50.41712465664248,45.58701073722995,55.37029645770501,0.5
350,-4.134008379606752,34.459457824382845,31.182141968735685,57.19846064830298,0.5
351,11.564741332795364,42.24284708075435,53.21067875023048,75.47697685146436,0.5
352,36.95196677939112,15.68296637396662,66.69688525786805,45.44094446820757,0.5
353,11.867331534270345,50.76076921603872,65.65716435290598,56.3791133702108,0.5
354,4.105624610727084,54.48086509876528,65.56517808616827,49.87664507971096,0.5
355,3.5125896661637874,55.50874123882181,77.95153111525616,68.91755196917504,0.5
356,17.04446097679053,42.583725535022964,67.2016677357503,54.39666146779657,0.5
357,3.9024276513755165,49.31079289003294,40.76666605194631,44.74874863175573,0.5
358,11.643804475471597,56.84231815196421,90.25476008362816,51.271796352921584,0.5
359,14.779308987425944,48.69246708610785,86.4822243837303,41.026068346068826,0.5
