unit_id,CapacityRetention,CoulombicEfficiency,ElectrolyteFillVolume,do_FormationCurrent
33,-2.658673131642993,43.35889510207342,33.8758334198046,25.0
34,25.08153580736979,28.857166098849813,67.00008527910357,25.0
35,17.210578679490673,41.596924065891315,60.75792897533601,25.0
36,13.389988556926362,47.05984661710234,52.47784011217206,25.0
37,10.76550227547832,35.99487471509893,59.65587079715785,25.0
38,31.357920740252442,37.36950425264505,29.150869923816625,25.0
39,12.414387270117569,30.741020525349324,50.01580586163761,25.0
40,24.27808918207171,31.385985856274193,53.258799756818895,25.0
41,21.52392075984414,40.870250142842714,42.777204083966154,25.0
42,43.366533273240776,23.327082920107493,62.66076066352438,25.0
43,-4.059076636824512,38.7941626580783,29.856863790400386,25.0
44,12.497227289803599,42.4379422829548,35.842565537872744,25.0
45,11.925235652864856,42.70055467838005,55.97155415632839,25.0
46,22.5133922589157,27.87602265638774,77.68987173882677,25.0
47,44.971670419072424,21.833130258522612,46.54355125941076,25.0
48,14.806099227555428,46.46894865131734,37.79588593079417,25.0
49,18.136551747722223,19.44410586713755,42.676730004630215,25.0
50,35.014435060674934,31.273935513952573,46.42667226099957,25.0
51,24.204640248799425,34.568619137791515,52.39881829665331,25.0
52,27.045846600285643,38.32492585266542,53.25377854035982,25.0
53,6.494136142803573,36.40908866867217,44.019809184803464,25.0
54,25.72723066481929,25.23695258011125,49.80281312633552,25.0
55,18.49747898260926,37.34459960272846,50.25982639129673,25.0
56,25.44753709871633,22.463346142198006,28.727916266793745,25.0
57,39.18998499750445,30.46742299482317,31.859347805023088,25.0
58,37.98390963517254,17.426033495212806,28.950378469832152,25.0
59,16.221408736095828,28.264856985636516,39.87184707138797,25.0
60,41.91031456779056,33.09654645843496,53.570980936540074,25.0
61,17.52446400192836,34.25689632979962,46.64783446490528,25.0
62,19.967744848057624,37.18541578649336,51.90086136039085,25.0
63,29.166017973782438,35.88874188540816,43.52875776400792,25.0
64,28.80211527287488,26.1288458737578,56.568120035125915,25.0
65,13.92775218364099,44.31110008488219,52.236659393167876,25.0
66,25.305783493287127,38.61579205723583,35.11852241720716,25.0
67,17.15106855109568,42.42003219421032,49.46129017629948,25.0
68,-7.876862529353578,43.78385902784762,46.71318358900827,25.0
69,11.19620322117854,40.068303543677835,59.03933916713114,25.0
70,30.763693086102514,30.63921537102967,64.77010523171278,25.0
71,1.9753578906164653,45.46624609178936,63.17496435633586,25.0
72,17.467722858457897,43.575150946833816,46.677184216421,25.0
73,17.26911792393223,43.442890568722014,55.30311218412241,25.0
74,35.00451663528635,24.593652497823484,39.51567094541442,25.0
75,0.688517794067752,42.01247677187565,38.58442474296339,25.0
76,5.793572473476736,43.510836821346366,48.1957034289659,25.0
77,14.470036161613596,41.91521762791559,54.296434500640714,25.0
78,20.370725635781042,18.831250091178163,47.02996225256591,25.0
79,26.167795407061465,28.920412399807248,56.497429527194036,25.0
80,14.41245922797699,32.045780523132,44.09071083921731,25.0
81,-0.3522049273830642,40.22786007256673,67.51724278110188,25.0
82,13.811284162879383,42.145268983574994,37.937784761852654,25.0
83,9.615774028016185,39.71705530759364,55.56748794213757,25.0
84,19.287573574361765,30.223614388573772,51.87400607813368,25.0
85,-9.111254824056951,43.503942165527434,64.66642690841577,25.0
86,26.283271376864917,29.70654922605488,60.45105546231796,25.0
87,38.40596475031438,32.55065687938336,28.089222609095614,25.0
88,22.8440917632155,43.408106998606236,84.17970189601154,25.0
89,8.358860831128174,38.88363484355118,46.87504195139972,25.0
90,35.20030489336906,34.33775004689524,49.69079451606217,25.0
91,46.16148553031503,29.11182591637163,46.60819003025509,25.0
92,11.522930155363618,33.18048534091203,49.02563984903709,25.0
93,22.989688453879694,35.724622330842436,49.130896540202606,25.0
94,21.494201323022615,36.26263424719455,38.92916064834447,25.0
95,23.26352949862714,37.67487055341201,37.01140895914846,25.0
96,17.101262606093616,33.00010629521499,30.252457390682604,25.0
97,18.5859256010768,36.08526957479665,22.23256439309798,25.0
98,25.71791263992173,40.933921824578874,52.450633760593,25.0
99,24.23486690050966,41.00696072019171,32.57742864687018,25.0
100,23.859615566924802,41.24885928930191,32.76465007039917,25.0
101,10.749561818534279,34.89066170915127,49.75003565251612,25.0
102,-1.1570479519309629,47.27018498447853,45.457757000151744,25.0
103,18.382189282684575,39.73023705479008,45.05047700642755,25.0
104,27.853977813882203,40.36531518830629,56.46564621933722,25.0
105,16.349647322375294,42.316604459553034,65.53721507476696,25.0
106,21.737294473056508,39.063910005100894,56.628171456247465,25.0
107,16.664070459842694,19.56344152088127,57.455270588427766,25.0
108,11.531007737791981,46.270082921502734,56.96313704292011,25.0
109,5.237618237892482,29.87379132946754,54.40298298146501,25.0
110,17.358407683581117,39.467268087235084,50.893842791811515,25.0
111,1.262797918721346,38.13011305810426,24.469220449400304,25.0
112,25.70176953421202,31.08749199002123,58.36340762614573,25.0
113,7.752309317133444,43.38633019049814,58.772385123614065,25.0
114,22.056041210524693,36.492716505961766,49.805319560468455,25.0
115,63.03972182562212,11.933266803230925,55.00633319953793,25.0
116,1.362296943453197,44.65958038883134,50.953231731065735,25.0
117,11.926753270309849,35.577616211167886,58.30408852405351,25.0
118,2.8009792660918844,43.48503056645652,53.23289753486844,25.0
119,21.392606903821303,37.429894497774825,50.54274712586272,25.0
120,16.80611516489374,34.72262515265906,39.135147062175314,25.0
121,16.187826244929084,33.587434463820536,60.31351634855328,25.0
122,33.80119184673456,31.84433708387491,63.11248000984272,25.0
123,16.138373560784963,41.19176424248777,49.98647600106725,25.0
124,12.987458952897775,39.311730057917075,40.65920344839724,25.0
125,-2.0446918711735664,34.9176406036086,30.241239850251834,25.0
126,23.654286771839455,22.31493825394451,46.578048164855,25.0
127,20.341248398863364,29.48227677106682,52.73508587946357,25.0
128,20.49024969090409,27.407580122123722,34.9552447556369,25.0
129,28.75557332937127,36.0184402695387,36.472687135095484,25.0
130,18.32562864483763,34.78068684145919,37.878018109385955,25.0
131,38.36144896962851,17.707361871605674,41.81297089795668,25.0
132,4.3811910032086026,45.463015666989136,50.73220275918211,25.0
133,37.8881082156209,14.363771747929315,42.707549549530256,25.0
134,30.0289394441076,26.86702215524606,53.96044201169281,25.0
135,35.52984131377965,29.21181318007316,57.38489890735798,25.0
136,-0.6902013683338164,48.08247669917748,56.38840231355757,25.0
137,1.1921977095761955,29.537127066970566,51.474597170156976,25.0
138,11.730789615272803,38.4075230055369,55.821440596491215,25.0
139,4.431223486746709,43.53345444812654,66.9478372556737,25.0
140,24.706540909940067,41.27109546458582,45.00394888008835,25.0
141,17.805219847725795,48.572974461208595,53.485974436380985,25.0
142,-1.4745834893560703,42.36838154183722,64.18108967702592,25.0
143,10.96185842292677,46.451803160790895,35.18427856029755,25.0
144,12.012954916972566,43.24384405597122,43.9098170458981,25.0
145,-0.656966031065095,45.205453806214365,42.967049164764475,25.0
146,33.24482894293255,22.77010948578704,63.079107958860604,25.0
147,12.711987085733487,40.07346895208166,39.24495137825431,25.0
148,-7.093281480240158,32.54753583927408,41.10070268025565,25.0
149,13.433476381104256,36.422685589450516,48.56581390914503,25.0
150,29.82594354627123,42.314053469328265,54.58862764437317,25.0
151,1.1304581873122115,33.2107060159752,42.10390672917577,25.0
152,20.310177976865088,35.51298548472347,65.54116538482033,25.0
153,57.62406022156008,12.572646239228101,44.59118345127006,25.0
154,33.823924838750045,36.114862593400815,44.193784070823035,25.0
155,15.115677627086809,50.255678267680366,49.976305803767055,25.0
156,15.205887800352127,17.37335127941335,51.71314083133255,25.0
157,8.573299272776813,38.56432417258864,25.308136840623504,25.0
158,9.33659139257884,27.724912790625012,39.66947183807622,25.0
159,12.620888756511574,39.46712635232536,51.16923337573106,25.0
160,16.46301854100274,42.2050564654695,46.15848685274652,25.0
161,32.755109045102905,22.798107184448654,42.35691027548172,25.0
162,42.80643843289326,34.8441486569867,52.71452101918245,25.0
163,19.840767154003473,39.4705171055782,42.57205812837345,25.0
164,38.591237425813134,45.938167990490825,40.04856908151802,25.0
165,24.37091228361135,31.95634760332385,49.70281114643371,25.0
166,22.71903463389609,36.56853262680398,49.56932693121562,25.0
167,10.274857035824036,45.176871715027545,28.09350543240832,25.0
168,7.826031659076862,41.201713762297906,41.53436905154542,25.0
169,6.382197700775992,25.20771611508547,52.439623009882155,25.0
170,11.38258595223821,47.654352582677156,35.47858879965229,25.0
171,5.179126359594635,39.057637710057904,75.80257394108148,25.0
172,-1.7908906749726734,46.27447729008794,67.85391396436998,25.0
173,7.132454494903584,43.854832373913894,35.42150264774525,25.0
174,1.146065425843557,45.89548811220965,55.711267141943125,25.0
175,29.307599265516654,39.4326284386119,56.141854527372075,25.0
176,28.266415883040953,9.620264054106741,53.062528473422255,25.0
177,3.987664966436486,46.76421646482473,50.60863135403429,25.0
178,17.071227151981592,37.65735756459642,45.65397306221969,25.0
179,28.870121653218245,37.671244656189835,22.07857771509853,25.0
180,37.53939273070469,26.00029375693287,51.36646141554839,25.0
181,32.07866039860823,18.99513817291228,44.96956495180153,25.0
182,21.358023306447848,33.29909001685503,47.65703170809156,25.0
183,0.6907481678902627,46.33193598419508,39.792430700899594,25.0
184,16.834811544136294,40.497931121908685,43.706521673429414,25.0
185,1.5867399428838667,40.874059498104366,32.55200658273018,25.0
186,21.570442445285156,39.40676570188489,47.6917974195838,25.0
187,0.8846781189368991,39.500930204973535,35.84280364439697,25.0
188,4.2802079071689345,39.43229077698538,31.664608510064856,25.0
189,49.41053353103285,10.742152619977615,41.90245928035531,25.0
190,28.943882134164223,33.79915628081329,48.99034821456126,25.0
191,23.859015629927754,31.284162821046916,56.710012438743355,25.0
192,11.509735164883942,41.62543759696744,56.863159845282496,25.0
193,1.5579296598536203,44.22566574264512,41.81965783389814,25.0
194,0.9563817385199856,37.18115803414645,10.830576336122908,25.0
195,34.26519605432294,18.26083057982365,36.21394510127302,25.0
196,30.691517013234915,36.507668422460966,49.25258602452049,25.0
197,16.109929741265063,25.420519693485538,49.52878375478764,25.0
198,29.969580177137185,36.07103239301204,40.431358775993175,25.0
199,40.45331719678374,47.53228093156565,52.03670805020915,25.0
200,45.53019972540395,10.572122154718798,58.09094958936243,25.0
201,8.565480108084717,37.52551973353948,58.270792938335006,25.0
202,29.209670103897245,41.36594025922167,45.05963058170465,25.0
203,1.6339669558875352,47.07980647821594,71.53677257920087,25.0
204,13.936049896966397,33.5869777955628,56.82788243294656,25.0
205,16.951602963905575,30.77931465774815,54.47958948916298,25.0
206,16.307931959900557,36.543137925210544,52.33371416569538,25.0
207,19.65162477432674,31.698873424840798,32.119992619491384,25.0
208,10.83486673843338,39.363644837162205,50.222243846056955,25.0
209,23.76902217447641,39.956761397168734,69.08462852862608,25.0
210,5.678692615589519,48.303991752957636,52.0671424108093,25.0
211,-1.789539371778961,37.38156797708167,44.54634984817498,25.0
212,32.38417532165881,27.7852750131861,61.765119954587725,25.0
213,18.50857944757555,31.41068415007021,46.78055707051572,25.0
214,3.7855428598326366,35.073398507069534,47.137450008401025,25.0
215,12.555318615092116,43.219015767007214,41.802447305174574,25.0
216,45.441394657078995,29.020185155585494,66.3594647797513,25.0
217,53.08444795365107,10.933435679306825,59.39187981260769,25.0
218,18.229167564186113,31.066491977763302,51.480432930495056,25.0
219,5.164774476739008,35.954508007903726,70.8267448326482,25.0
220,36.35257683499307,22.578984607583404,40.335190486079775,25.0
221,17.465504009784375,37.006161685791064,62.06061612566581,25.0
222,5.092837914953748,48.99043859815302,53.80072662888658,25.0
223,19.99758605856472,29.01367743412071,54.12519827516097,25.0
224,20.69282452851395,41.00542374195316,74.82779879108152,25.0
225,21.11581722157345,37.69231150234305,52.49783502599912,25.0
226,12.533622539782998,40.82151159538092,29.091391360363193,25.0
227,13.916581239660038,40.67313875933083,64.87723245970547,25.0
228,45.76281028704779,10.896645933057652,58.622626703082155,25.0
229,47.60971168104585,28.436847374209247,25.714984032315144,25.0
230,6.8568138696220835,43.386778876527586,61.19842265638653,25.0
231,29.897701616554844,44.633957666262994,59.91926889050371,25.0
232,25.732297816816693,27.575758336903366,70.75384638898689,25.0
233,27.236530112274785,35.90427838265794,61.315306295536544,25.0
234,37.38159990840133,24.367759232691785,30.000730753090004,25.0
235,18.709468778499403,32.26371486604481,58.0939317108526,25.0
236,21.26181438871349,40.75009993896512,43.285906058357725,25.0
237,8.679612786525812,40.57025142016115,45.089346781145515,25.0
238,19.72016261803184,33.76769519434193,63.902875057971116,25.0
239,6.50437435764251,41.85189054100132,40.4778575337537,25.0
240,35.097810505748214,26.743121198259946,58.78506389775541,25.0
241,-4.699599480850104,43.15549069266133,63.46182724030404,25.0
242,2.921233009520537,43.475692908988165,51.41463708290498,25.0
243,12.389061223689376,38.680551777904576,34.904196764322094,25.0
244,16.587194453730486,32.07813025948918,38.65390116148357,25.0
245,19.665225003861828,33.15235869469371,72.90641078691323,25.0
246,44.79019840080838,25.121528431767256,43.005696486166705,25.0
247,10.394003674224312,38.439295634228024,44.13164855277561,25.0
248,41.22414310075694,35.01229914088046,56.42248161727109,25.0
249,2.7508120268058933,48.24581294172887,37.62453933124534,25.0
250,8.350944550711864,46.32538778204303,61.49327455066114,25.0
251,7.528631155306832,38.24613932242791,66.896282942734,25.0
252,16.24642034075502,41.54191047461419,29.38016486851543,25.0
253,38.92284353945806,27.69749395093889,44.728968638138916,25.0
254,18.64388656869591,33.37635383650529,54.45878175501565,25.0
255,14.799051765015804,34.491887639012134,42.75876087010375,25.0
256,25.898825486251425,44.721863361537494,59.77928672894408,25.0
257,34.75932097563478,19.24801988101567,54.89168890098407,25.0
258,6.818872007404112,42.632918048142905,45.72945451380367,25.0
259,11.72753549774637,46.03443509127985,52.68986508874296,25.0
260,1.0298257481587267,45.152861820711976,46.22812031836441,25.0
261,12.592896305756705,38.81425028835236,52.201029950750346,25.0
262,7.752485844012378,35.7219191536086,63.466911112300615,25.0
263,36.34494146885295,32.31456823409533,45.408532191044465,25.0
264,11.377385358880291,37.049019348514925,42.68288493394071,25.0
265,31.054841268000974,29.16373365404679,58.55013427653754,25.0
266,18.837174011340508,42.467886563910085,51.09190814634046,25.0
267,14.606694293132096,44.341412762282864,52.89655058881327,25.0
268,18.449135867623745,43.86279275287042,62.555039725274156,25.0
269,20.388919690018017,42.71349666049425,45.284952992064845,25.0
270,4.2246833468522755,43.72219636261811,62.125593327016,25.0
271,-4.793089915486732,45.20145138183565,42.02078309674368,25.0
272,37.72415107418523,34.80024731737625,57.66272392886302,25.0
273,49.35255835170412,20.95520636939972,45.69504274973111,25.0
274,19.72521667255168,36.725114024496285,73.99454862008358,25.0
275,27.46952498922152,40.319705941414725,35.89145872066272,25.0
276,1.7559451206054923,42.41469141514173,33.768074484975095,25.0
277,38.61680150610339,11.73397485843413,77.17223698780202,25.0
278,5.232762025194782,38.3124218299494,31.503453234409964,25.0
279,14.385739036369612,36.58178383277043,63.21189998545218,25.0
280,21.952351111708296,13.901150244158854,67.57901261009746,25.0
281,39.23049697588505,27.85473610858424,41.888541367432545,25.0
282,27.883226614900916,32.745274085948466,54.62123967548945,25.0
283,3.727308133420758,44.93314211482304,52.83358963168136,25.0
284,30.22265915756047,40.29926914045489,63.41014902074968,25.0
285,0.6396130224087426,38.35767659268358,54.55124599937155,25.0
286,10.468163893621103,45.55774735238135,57.649173076505036,25.0
287,19.954934864656988,27.837840394543907,71.58698578900359,25.0
288,30.151543175777725,21.23111808027632,24.02460023360429,25.0
289,17.168550346027274,37.69961814025806,48.76257091446144,25.0
290,6.2127212157889575,39.96910025373019,27.76116959762019,25.0
291,11.930971177828084,29.989695154398973,49.44803074179041,25.0
292,7.763939887470514,38.01763249994307,66.7642487493783,25.0
293,3.9587949778824347,48.47818614880832,34.94665130015752,25.0
294,31.37857705208715,24.931784893884398,24.624051950440286,25.0
295,0.8740743769837334,46.02709158242866,55.30678062493336,25.0
296,10.830400498908247,43.77956493259987,53.32873706599984,25.0
297,-4.956848465828248,41.96855666294644,64.6668271121096,25.0
298,2.537458151213935,31.178340882702116,47.74180126694757,25.0
299,33.125474246440135,33.23898237264645,47.64618420210806,25.0
300,4.147890657762807,42.40911246239139,75.79068304724402,25.0
301,9.9868348562965,45.201017942436515,40.46920461907768,25.0
302,26.044786499476555,16.803152065703035,60.48742015052259,25.0
303,9.294416369224749,45.5305629137308,45.32134736478216,25.0
304,32.79228187221808,27.70171558654039,20.22544697788721,25.0
305,32.44543218442856,20.401486372976496,67.27472985563092,25.0
306,3.0816117430384926,35.29927654483553,82.15469522303665,25.0
307,12.947800119851765,43.39800591530945,46.3577713307097,25.0
308,21.73850746035599,38.64917273610308,37.87396927026526,25.0
309,22.190322888350785,21.944347577095836,58.49244761051661,25.0
310,29.96410551631701,34.92022797460064,45.21012305297866,25.0
311,8.799013804821035,45.524961829831696,56.20000581872023,25.0
312,25.647001018587893,34.04042408845843,68.2592707372425,25.0
313,26.508111816142428,40.00245094686193,71.62225340640578,25.0
314,10.382478674984002,35.940453976134485,40.95407637894335,25.0
315,14.702743702390071,39.59697835565581,53.842383422635905,25.0
316,11.075291691388594,45.72862988010769,47.588979504075105,25.0
317,2.802974718327696,43.9784651561588,62.18362458497425,25.0
318,8.500051781796252,45.835795663738324,46.39367528108617,25.0
319,29.65030241613272,37.72801862229202,54.592098838414664,25.0
320,27.437834937247313,20.198887399237094,67.80885602830949,25.0
321,15.973172126352038,40.733827575428606,44.95436068319419,25.0
322,10.130758278340462,28.387681564645106,58.74980194161975,25.0
323,27.609263129288518,33.041212393069976,41.54373848367988,25.0
324,13.198768312778936,49.00146259307208,52.56222397863306,25.0
325,19.750118661667052,33.6116630031946,53.98934675518793,25.0
326,24.887056211367415,38.42953179557372,29.848954027662405,25.0
327,44.43387153155205,30.965619349121813,71.50384093391077,25.0
328,24.85281122404214,44.61812822724742,65.28297664325625,25.0
329,21.490233569186216,47.37380127228749,35.18390285411551,25.0
330,32.31444197699315,34.97688543482593,33.893047106982635,25.0
331,30.6743113416111,25.15560853919346,49.78838924182651,25.0
332,1.4372277391442152,39.00054694325737,54.65727411809006,25.0
333,16.689980024636803,37.40062429911822,36.42794209381984,25.0
334,-8.071035636658587,46.744619492757636,37.00237090271263,25.0
335,3.424745943296856,41.32037406725526,36.7568484968206,25.0
336,1.2454796988284684,43.36350505290785,56.21620454239416,25.0
337,29.73865568515029,30.43613582743736,37.731272009161074,25.0
338,4.8787550869797185,44.0327395364992,46.916084621643506,25.0
339,17.065529872396606,47.14728347811211,36.64533406162375,25.0
340,18.926266841015426,38.438492336582335,60.29964241423553,25.0
341,30.646729343094222,45.91272498648129,69.15171550491593,25.0
342,8.006272887286332,32.975837213227024,53.25915625874643,25.0
343,22.838370336186696,46.5464220824426,64.16542501900032,25.0
344,43.09457577751835,31.75267023153849,44.13429026995905,25.0
345,9.151377482480715,40.283914857854526,55.12913397957806,25.0
346,-1.1430839637962378,43.701292125843004,62.957030214861206,25.0
347,9.133840860694363,44.86490126980913,62.243675536388274,25.0
348,11.064349111600318,35.84173824458732,59.2802797206794,25.0
349,24.396025871423348,35.59720960824034,48.41904479547158,25.0
350,30.032574054745353,47.68630252515743,59.82553631260383,25.0
351,-5.846278570155592,43.605814345738175,58.660708602894275,25.0
352,33.18666722148719,25.964657071419936,76.73348673484867,25.0
353,28.682598614453916,43.10731767594595,49.9631093941525,25.0
354,17.381180574100615,28.82547987392288,63.123967421088544,25.0
355,43.28511797486851,13.497640614723545,41.72813958851533,25.0
356,-5.169978201633962,38.803299731198535,29.944253755529033,25.0
357,13.017619124822408,30.91758413180999,58.616449694480615,25.0
358,33.78589418952528,27.40128938628411,36.56700366728341,25.0
359,43.78632608801702,32.8460397196952,53.28190706232303,25.0
360,14.154790064128372,29.8247748165357,71.22164247023498,25.0
361,-1.654575573325253,51.97587070432622,60.08745260721555,25.0
362,21.676568835679603,40.79031772073847,44.839361523524076,25.0
363,41.99870368649606,25.462188665298967,38.57834255379351,25.0
364,34.835626607661546,27.47203720886626,54.85670842373131,25.0
365,21.899363708158646,33.54416219990124,49.1137954035683,25.0
366,22.89099969786082,27.444564766340722,37.36615111781201,25.0
367,2.1837566045607697,40.94723275102958,41.902573626608216,25.0
368,22.96520796922524,31.74210142098649,49.46819648808413,25.0
369,18.339893661877326,37.0811252923365,45.52766258337478,25.0
370,16.226603855391225,42.37060077884643,42.99824928397152,25.0
371,17.16891012330444,27.993440227929625,34.93856420496002,25.0
372,27.251932054389556,36.88721140653156,52.41612449113998,25.0
373,23.702212075660306,35.24776115770688,40.734954611802316,25.0
374,24.492225104568853,35.51464973368137,40.952528822835866,25.0
375,9.697945266730255,36.31397331274139,66.1712045486073,25.0
376,31.033675560159157,31.92872797223841,62.11328684976823,25.0
377,46.04713879790038,23.172145164257056,42.11703856074448,25.0
378,16.714632049637668,48.319143975133436,62.4363143528941,25.0
379,15.157093882159149,42.81609031224569,39.015207466545284,25.0
380,-9.672329028523052,51.57719642406714,64.04577841864013,25.0
381,1.9358976493948772,43.97013393981657,64.88317393882122,25.0
382,14.40083121783295,31.123092854732455,59.416947015706846,25.0
383,27.41374282474809,29.809610829103516,37.95450334013893,25.0
384,23.944107451087106,44.30707875306329,34.30506465630845,25.0
385,30.96673711406192,19.011220637180198,60.54083819977927,25.0
386,52.58168532792227,26.222853287600522,30.63091970469064,25.0
387,47.55260953115772,25.178934041942906,33.76088290931912,25.0
388,12.98676076564825,34.72523955869304,43.04086051752244,25.0
389,1.661431169295634,31.923275187876065,42.68201398511047,25.0
390,7.157491219151577,39.80811077190444,52.294140079548065,25.0
391,12.58945549892559,44.04121220393995,57.50675941154465,25.0
392,47.99238974767707,18.576164579312845,46.869989136740315,25.0
393,29.852787330979076,21.171307697099724,57.30821087147556,25.0
394,-7.259473881931016,44.377643294465976,48.401499056901876,25.0
395,9.971360921487522,37.833833612088945,66.17526534758962,25.0
396,32.786966770797086,23.57416765571521,45.327673821589435,25.0
397,5.648903512740729,31.581482120687234,56.983288718409064,25.0
398,9.786810002038557,39.599404417747934,43.08419831762687,25.0
399,42.85567067585555,13.624616933447326,52.03648839753507,25.0
