unit_id,ElectrolyteFillVolume,AmbientHumidityBatt
251,49.54353812727223,59.68255128112946
252,27.800273646073087,40.37932516688663
253,59.71387119396489,40.177868794473156
254,37.60136248074537,62.1955862386596
255,47.14884847586324,68.58151434315329
256,47.63653894131871,63.19246687040311
257,52.807016428292414,37.2563719139839
258,51.05048600282897,57.706474218737526
259,55.811410237518885,18.61816213053598
260,60.57886542062956,61.356742421077755
261,56.927260168336005,51.799483000888706
262,44.15067356874865,57.028537575346
263,40.40198387526228,28.661195690557623
264,52.4433795909099,22.68354184711394
265,60.083813258393064,60.308640641497455
266,71.57368936073011,25.26066071496848
267,71.60930107127537,21.04324093677436
268,48.44170558727839,42.55402542856212
269,66.48388507353891,21.567670775044537
270,43.1376845206816,53.528644416055506
271,67.09634239214928,48.545790307045756
272,51.46632393185543,48.298656768951545
273,56.3836708190855,39.050982095706956
274,59.324267081530806,58.7500879221287
275,60.11386146179247,59.17100745655007
276,42.235675452937826,50.99690102109661
277,59.23696130130593,58.05492244796646
278,46.77136513605095,47.687346061687556
279,35.00673764015449,59.07920174376862
280,68.53228500063949,55.360705222552426
281,48.70449525877005,61.91048367582935
282,58.622959324860474,24.22716437515974
283,60.800502097127975,55.31316562223749
284,61.83733960173529,47.55893378267434
285,10.20050725243107,48.25031039948751
286,72.77948087266509,62.55909197056187
287,57.18864206638972,52.85819864376485
288,48.6863640069844,53.12670794579327
289,46.40196950503468,47.631684913091874
290,56.442142102557206,48.520014838594875
291,40.84976818173003,45.24648309896253
292,24.14745708122648,29.662325069110132
293,32.85846870376337,48.393294428681585
294,45.722371943633064,55.10752989577305
295,68.17899262114243,59.249907685702944
296,46.02472909506738,37.74392475155984
297,64.61959542908508,52.55156435878961
298,46.301473568559814,53.244157121098596
299,41.44761425774553,42.16572766299625
300,30.627950694022353,52.835623398253006
301,60.87795811618126,50.112459756762156
302,38.211288151257044,28.42505912721806
303,62.9131210925099,82.13125159615268
304,59.67708512516817,41.780024486374096
305,43.46056928632999,39.80443434967195
306,69.71012994534065,40.55603492546617
307,33.65533224161434,49.34228191821163
308,37.436831375962356,56.21168142447501
309,61.288065409156104,52.0375595341341
310,49.037866648623606,48.60620816894201
311,45.07853869703645,62.02039337924415
312,49.227363265282136,65.4371266988735
313,29.187209914052406,42.55481311111489
314,55.782952280443595,52.37229329479739
315,54.83033566026576,61.5385344819615
316,44.71945479621262,55.90110731317081
317,31.87017394403682,51.96440891960186
318,57.128850413096956,58.600153412910316
319,63.64605021879225,64.9997799011984
320,56.511724064267625,44.55384461015879
321,52.51180965386346,47.02214730959737
322,60.59869039299766,53.09064706094623
323,50.32238046976521,61.31238266382549
324,58.26721531778398,47.48778385940773
325,38.80253135949858,42.11395116678459
326,52.64143132584325,46.042294804699274
327,49.96782501104069,72.57936764785993
328,47.63989052067975,44.43333390182533
329,60.83992671598833,52.14624622757427
330,79.43216494050706,48.1007405957779
331,52.540982184543985,66.91220236301344
332,46.4108545578199,64.78764215217042
333,18.442243371992333,61.84379834585335
334,44.57876160616654,26.88188606754684
335,41.120826128517706,42.71329586399657
336,41.70770916697307,22.061385574769595
337,32.5106411167187,66.79827162898006
338,49.52399197470634,50.21158664739163
339,63.467908724264,66.6471565165555
340,63.913049493412714,38.51735086996686
341,19.01957946608003,25.78087833277682
342,37.82802758844092,57.45675279104702
343,53.53619313331666,23.72719458193598
344,62.50950755611528,51.956858460966195
345,54.93872367674513,54.370234817937764
346,42.41169071259003,70.71096434512496
347,27.09402543911912,62.34953521101182
348,42.87772759539192,47.18484718551005
349,58.31002097877269,54.7695413245486
350,25.98928499724461,48.14435475817439
351,63.26222499916941,66.77870844174548
352,46.14423595961104,43.0440503478173
353,46.049034571953456,44.473200307969876
354,47.27940769752193,57.889288398984235
355,55.582092507021045,42.20149828302095
356,52.266120609834886,35.21931248337049
357,49.569205542906914,47.70109251322393
358,47.61703455524358,43.75571551224307
359,65.31552629853768,35.93514323247987
360,48.31091715162358,64.2436573795474
361,51.121019552440046,57.44063903551133
362,60.78020195763944,52.97239070935232
363,61.65301858562749,66.63531687383481
364,63.54864903416869,68.2219312464618
365,66.29963585790634,65.54087668061784
366,48.21181521939764,36.835539747007864
367,60.727036563007694,45.72189876857496
368,43.59984288070079,73.83090035891951
369,78.82623566093073,47.74523925511877
370,55.62452885163299,45.93704478425727
371,49.98524054582408,33.028017965243265
372,52.625453932457894,40.906256258062015
373,37.43252624941598,43.270135957711716
374,59.45391670877189,48.15885229863989
375,24.36016668811925,59.088595480252565
376,46.474016525344894,38.2637467194158
377,51.90944297999294,64.88759105504788
378,56.97171354522713,42.38213586510551
379,40.28916827150395,36.9482694188106
380,43.10714936920053,58.44185485543913
381,62.36093650989624,73.7812596657756
382,45.05313229283905,52.95752031622312
383,50.44594234232994,29.02344676554326
384,32.20972971025107,61.884113708885806
385,68.52087468639111,46.24409018501035
386,62.323908962760704,59.27319753008998
387,60.83325436445591,37.763456819000325
388,50.57951086992398,36.17051338437514
389,45.92830355721791,45.36393330547086
390,57.20595588098847,65.07716871763539
391,21.028638987164758,50.34182637806041
392,64.39369034477261,47.884656890521455
393,42.58156843532186,32.851158025667054
394,44.45260432378642,41.86282284267047
395,54.43152751235346,47.7003359433252
396,30.53121083958907,65.12996703742989
397,39.23014383763843,47.33439461815923
398,50.57752352224888,51.14829853134213
399,56.039425481037156,49.3859055002946
