unit_id,CapacityRetention,ElectrolyteFillVolume,AmbientHumidityBatt,do_FormationCurrent
180,44.260589228158025,43.63132741679824,56.851415722867706,2.0
181,29.083054504407553,60.11349791552544,59.49358985958516,2.0
182,55.04255681766348,47.25177703711722,41.94395236427939,2.0
183,39.835218898981836,44.49081994397988,58.55661731357863,2.0
184,46.067933139346025,39.693420646130505,67.65396654812065,2.0
185,49.90068563484071,61.30205627582802,67.0478975175958,2.0
186,49.52620316352233,35.46242666555674,37.079632507745515,2.0
187,38.189397441015366,49.91142750104817,39.76599818783129,2.0
188,57.64398026667053,53.44162865009686,49.516126783954725,2.0
189,41.42020762904953,52.78416710328366,50.56833890166091,2.0
190,34.94052829309796,49.52839079165625,60.82566415454077,2.0
191,44.72503152532991,65.68198628874758,58.454350467136294,2.0
192,45.23893715048801,46.16481413845417,37.60360481370034,2.0
193,50.34530885103951,43.46240872924521,36.820435178431694,2.0
194,32.40919001947061,62.58268376039414,48.89518257562783,2.0
195,45.3014511376714,44.958194534326246,56.609922925766234,2.0
196,44.516669957853786,46.89914073342136,31.819333528714036,2.0
197,36.849489886800995,47.3511323034144,63.08520014463029,2.0
198,40.938567062269016,66.70623834048239,44.7754706950998,2.0
199,19.447347586892747,78.26995325202975,35.782915914284864,2.0
200,36.19714084060395,75.90260678219232,50.005657720572636,2.0
201,18.070751244077577,45.59895250969494,48.027289829457494,2.0
202,46.949878625048946,36.161772061262326,47.05897740177721,2.0
203,48.23493542554688,50.608479555845186,49.41430387067967,2.0
204,53.1713547109188,37.81534714395165,36.990121675616656,2.0
205,56.46564905009573,40.101950764923515,52.97720953743705,2.0
206,37.90881507446387,34.841117047000864,52.6072907909731,2.0
207,48.5145369836032,35.16212245466155,58.773073514645496,2.0
208,50.35051319404441,60.350214836752485,27.25702878774508,2.0
209,67.73364162675786,52.02423632499011,55.55337137093934,2.0
210,56.899845309743405,79.20454904990055,66.11175548402214,2.0
211,45.34514063373784,37.54057612283165,60.63335473352953,2.0
212,51.63773944610139,54.04081489459511,41.105529572696554,2.0
213,59.41642443833799,39.73780611166902,54.29289256054602,2.0
214,35.77893823976423,36.65164332407559,57.88029452817031,2.0
215,41.64235009735639,51.85911786617194,52.87527129193171,2.0
216,50.68096127825737,54.81462136905582,63.389391940878234,2.0
217,58.86736759739712,35.27907069086143,50.7227228860602,2.0
218,38.094903653399975,59.03884857024095,80.92377872210497,2.0
219,53.78112402444738,36.993682308982706,46.93663556987602,2.0
220,42.912943901669315,57.27266101515654,56.218183139643,2.0
221,49.84337373768275,44.799329673838194,57.43643127447825,2.0
222,39.345020225602546,56.333497999274684,34.851837587738345,2.0
223,63.62771342949071,49.77944418063857,36.51714359088905,2.0
224,29.061865603373047,41.356830515962685,46.694746567664275,2.0
225,45.62550988207095,33.122405385413515,36.07737727139957,2.0
226,56.7891857626101,64.93517317709465,56.09115659677684,2.0
227,58.69219412122725,17.094998797326912,23.070059379742247,2.0
228,73.69516761970598,58.93651090291023,29.745142911158567,2.0
229,59.006160254112565,46.93169067510594,48.30474017431407,2.0
230,44.7037679312207,58.45346374951431,34.29106705626994,2.0
231,48.80106766932595,76.70078967171008,31.127068289645873,2.0
232,27.243572538343294,46.39580299289629,27.133129140522765,2.0
233,46.99159404331495,53.00343921691664,64.8690691554827,2.0
234,52.48319310492544,53.54187648727343,29.14586589089631,2.0
235,51.05310646739346,52.167951606794084,52.5754913689256,2.0
236,34.562388250933836,30.80759485895246,62.633586047694834,2.0
237,19.19688570463944,74.39547842573063,37.68836498240633,2.0
238,43.70821573501961,54.2415663500558,44.105702855530176,2.0
239,41.64134721277613,62.42376405516306,43.34705066460178,2.0
240,36.295568352621736,47.228738257565034,62.01970929168119,2.0
241,29.142896126046303,54.96466482389285,68.94169090113944,2.0
242,58.90122973816977,53.187175666227375,70.39014049064218,2.0
243,39.13976339559863,42.08313176551646,41.66262487643737,2.0
244,31.820734327900517,57.13108699274846,46.55990195692505,2.0
245,52.33438933185538,60.619354042830786,36.8682251447863,2.0
246,28.408435374251024,52.56985205241528,61.465634551977814,2.0
247,52.84646075632949,41.33391192064734,49.96892640393869,2.0
248,43.05476640107952,35.31642770191895,51.64842646974967,2.0
249,24.379060489828177,48.22866298338961,47.636466368481464,2.0
250,46.02661605843242,65.88961998444336,43.48805807039819,2.0
251,45.35622439651189,50.640470331458154,39.63287133910296,2.0
252,49.70274314150172,68.04163486012958,70.25896560424114,2.0
253,44.83101565591268,37.19046769985562,44.830159742521275,2.0
254,60.18724438269102,40.97998854698314,64.57076334613005,2.0
255,29.67591635437062,52.061025410588094,32.38101506082586,2.0
256,41.36729805392213,32.66876935044651,52.963787863549314,2.0
257,38.7225141273686,30.193037813837428,60.86919233969156,2.0
258,53.89161662330009,52.40000726597583,45.962317930771896,2.0
259,46.659801786319925,55.6561106370488,68.93378783045657,2.0
260,24.465327739779074,43.52226700868578,40.569808917962845,2.0
261,30.854822630932016,45.13359886457869,60.89446802485742,2.0
262,50.08191303726155,49.03000645524535,43.31333024439821,2.0
263,46.177363828485035,47.457695008655506,63.48031639007556,2.0
264,42.874905749918724,46.94954343740586,43.76204664539422,2.0
265,29.885013239954926,52.26732212591715,56.11996952307348,2.0
266,52.71985713384603,46.55768681904057,37.617565684071714,2.0
267,39.042698245121414,55.343947815026944,85.11562287163306,2.0
268,68.3903862563242,61.35248782504897,29.764075489931837,2.0
269,34.23998378760532,56.775129638651265,52.14223229068155,2.0
270,58.7545469165508,35.93667481327423,55.40901409742635,2.0
271,25.3978934365865,37.46394767628994,55.00225560209824,2.0
272,47.50725440679846,45.45477494398404,45.15564260555007,2.0
273,37.596136800843574,64.02754193522834,42.8927919828808,2.0
274,44.43441502773983,82.97210831524312,50.34473408276268,2.0
275,48.16130144737451,39.90341225752255,59.03753538071395,2.0
276,25.341892945562073,75.67443763091606,51.06335092219361,2.0
277,28.20001918871396,80.0169784497081,45.24103767873709,2.0
278,38.171699228311596,63.452393080207365,52.502916165695375,2.0
279,42.3646848768498,57.88845135423861,74.52678945529964,2.0
280,42.02200811319545,48.84656125168863,39.50550063342799,2.0
281,57.390607965194775,46.727740580203054,51.67602629771424,2.0
282,31.83813519540906,44.407863389947146,80.68898950153523,2.0
283,50.107056227483085,61.034585488380024,47.85499956145879,2.0
284,37.78502445035351,72.20951057932714,44.4594718866243,2.0
285,62.28044164866795,62.86989294994696,52.054638430026266,2.0
286,44.98493252958819,64.05205137854028,54.40829038912944,2.0
287,44.06395675323616,46.73321128551354,64.99897526337834,2.0
288,46.84705871838887,10.67527088124396,70.77125359959577,2.0
289,38.860738078775675,61.98945914206102,53.99763635164923,2.0
290,30.926006147464804,43.04564768913544,54.55437849439203,2.0
291,36.96395027812699,28.269315623363447,26.22215150774381,2.0
292,39.60820974201438,62.847563153915765,55.76627911121118,2.0
293,57.64341012792815,44.87791380380007,61.8696508083499,2.0
294,54.464026332798106,34.43106436905721,49.85621126304116,2.0
295,47.66000328105487,37.20738880959758,55.69593215727603,2.0
296,34.38241297271276,41.22174917174637,58.74569110804804,2.0
297,39.96603980395345,61.17275620188295,67.63576125155356,2.0
298,48.29320302806432,63.69937102690597,51.48699540486761,2.0
299,58.92694104880052,47.38723660817818,39.93011571618511,2.0
300,53.20339658425694,42.05950872525333,66.81783109236278,2.0
301,49.87110455620437,67.7210127896598,43.154701722038915,2.0
302,56.21497452754923,50.52209506342926,42.19413846014541,2.0
303,44.59790250392147,41.93946968024681,73.49678842739112,2.0
304,48.78976381083467,39.042405330365874,53.67804199276003,2.0
305,50.91489345502438,79.3190022841938,44.431802335437446,2.0
306,43.10625238528148,62.73449026706467,59.08971099520709,2.0
307,43.26555431296998,42.703114548972636,64.11797166163721,2.0
308,43.779612385492364,43.12195521952845,37.68803189067617,2.0
309,43.205457248020736,74.35864277903075,62.33574507089277,2.0
310,49.98396831253691,23.057489763910077,42.796234427889644,2.0
311,43.43484233427097,51.27995105464275,37.101513182536586,2.0
312,41.53349536679032,49.49788225160155,38.920246944883566,2.0
313,46.873877779996604,58.04087695841302,38.570969160768755,2.0
314,57.282474328567346,49.87758673967996,45.90870521861327,2.0
315,60.036051163879485,37.78738515939618,45.841865866871196,2.0
316,51.982029440446254,49.88480316273037,46.04148322121954,2.0
317,62.777391458116426,37.64064932994769,40.877254363671135,2.0
318,38.75757777549555,67.12180975227645,68.17711818676129,2.0
319,43.310724917505254,46.569799756272985,61.15583638222746,2.0
320,33.87612956426976,47.40811762095527,60.932876814405404,2.0
321,53.0277287647343,45.229997995218056,53.381877987884074,2.0
322,37.83625380795342,43.28225742198188,51.91225526183924,2.0
323,38.900322365836345,35.31881735074078,54.29421578125201,2.0
324,55.91780957111985,35.35488426992216,45.566234647634275,2.0
325,66.62330795444407,48.10658443908329,49.99535546129755,2.0
326,41.55915287098357,34.08010798162708,37.98691689778702,2.0
327,44.46834965288092,25.37654078593468,60.77733747628573,2.0
328,46.809003400290166,66.71300519348402,61.44375665476785,2.0
329,28.14175001829165,68.01637451222058,39.789731559269995,2.0
330,53.112404449447176,54.187216325139445,33.707837152224805,2.0
331,23.960894953158483,30.07141532813668,51.76774853806857,2.0
332,44.01178146228927,41.81224824438561,64.22784968915953,2.0
333,58.23144003535921,58.61828212982551,68.89889749899353,2.0
334,29.906130452054953,64.63626082358994,55.980034604711655,2.0
335,43.63557016513531,58.361758062837794,45.89119726496903,2.0
336,69.5912952863659,61.62207807903963,40.447274084343775,2.0
337,53.769986698064315,59.20237874768995,58.332037297139316,2.0
338,37.55012536076554,51.235846337937886,30.230011301222202,2.0
339,45.414663548694115,66.58636782639441,43.61091964564456,2.0
340,45.054580896508305,57.52505320927066,42.094782808680165,2.0
341,33.66750743903608,75.41545806200111,47.967813504051264,2.0
342,39.07542083488713,56.33382568627629,54.83384996619859,2.0
343,47.564466249064346,78.42039454820723,31.08671849614265,2.0
344,38.66212776984962,39.72062505147552,50.45793731796156,2.0
345,44.779510349410046,52.10772473879313,49.66246398434225,2.0
346,55.31217595171523,43.195417939911074,39.58768916701523,2.0
347,30.496625855938138,63.011478762498434,33.860537708044546,2.0
348,42.986881114051016,25.0858026488796,33.746778715108114,2.0
349,60.072134993266864,53.604795991155214,47.96369693349963,2.0
350,27.72874149963384,15.625520278315495,69.67207661315187,2.0
351,45.449710848020445,48.02024248840636,52.68459755176509,2.0
352,46.28044144973397,46.20881202841985,33.00963881601314,2.0
353,48.191548963811044,62.64795332173484,44.56860099419028,2.0
354,40.46492186534884,55.711927227267424,55.45324317267583,2.0
355,40.330336511769964,30.419461801662354,53.67399741781691,2.0
356,41.344197900627,49.45800685170894,41.97396746445817,2.0
357,27.10457095426183,68.25742161151248,51.46326713529548,2.0
358,47.572137662062715,55.57392340162964,58.10673589551053,2.0
359,50.93545004385997,28.53818954995504,49.28597315136219,2.0
360,44.9334785107958,36.64367826677293,57.549757129093074,2.0
361,41.797202574253674,49.70593157848086,51.51790939157315,2.0
362,52.319648334355456,88.49457369405688,45.87743459902013,2.0
363,54.79047135607123,65.19744504328617,25.75448692426666,2.0
364,55.44582663012251,56.331196389566564,39.44021649464397,2.0
365,55.399742871555056,45.07383956509375,21.65232310161985,2.0
366,56.04381867965999,55.10443119258477,39.69005425500194,2.0
367,51.88124774156591,49.202543951813006,48.937121986093864,2.0
368,44.30877542081684,48.92921735617679,40.920832304933924,2.0
369,48.98081835480666,40.006400061682484,64.61607865136534,2.0
370,57.450381591707306,59.95066273939956,28.480295665966032,2.0
371,44.86847833262782,47.213729626052505,41.85689032724919,2.0
372,47.229692860481016,36.16129465220235,56.67000630333301,2.0
373,52.407008945093445,53.85231772311806,36.249970773611274,2.0
374,37.62023361113124,30.246140621189948,33.14114310408087,2.0
375,51.32557748393447,38.69619616394933,32.043531066095326,2.0
376,64.27341950313411,44.745228385251295,25.29029103818325,2.0
377,54.04262943317639,35.68357746337369,42.89799669903985,2.0
378,45.794655815611286,57.66166289099426,57.826441787679656,2.0
379,45.61451319461981,32.024781735563245,73.28379717764508,2.0
380,43.278907195551525,48.60801568076567,38.989119125267294,2.0
381,49.03326463576109,51.27732204080969,49.82084690345027,2.0
382,56.563707449145774,52.25208525309525,49.203272862860835,2.0
383,44.28681623576744,37.481510552280476,63.45642916878497,2.0
384,46.946926436636744,54.453858061365054,34.46133830543181,2.0
385,49.228676417824566,24.16932165533745,41.68983897825669,2.0
386,43.30900634526267,49.09146668525368,28.11731228677766,2.0
387,32.94749948358489,56.08218793770832,63.33255444735792,2.0
388,38.00039720613831,59.32018268399763,54.772963994599564,2.0
389,49.53729197295858,55.758165661468084,50.3506762235598,2.0
390,34.98587844683317,51.12962814300412,63.171160212482874,2.0
391,36.44308837432291,37.37741866573633,51.663495884056225,2.0
392,54.98526641783968,62.101822368679315,71.07952757883659,2.0
393,50.21191425723119,54.3351210329755,62.65402125718393,2.0
394,30.854073450082467,50.83198239490154,47.79950465815236,2.0
395,52.74157612454935,49.66113754527708,42.97254335787332,2.0
396,40.486216903483644,60.181060009669906,48.32980719557365,2.0
397,50.523974685994084,73.80466691588342,64.09375891766021,2.0
398,50.13115680169685,70.75537713560817,32.579595777144476,2.0
399,59.5452222986206,62.73382237611279,50.912915150761975,2.0
