unit_id,NitrogenPPM,PotassiumPPM,PARLight,CropYield
68,52.948815640371116,64.71795540516138,45.30450719827594,20.271610215837722
69,58.057955057941484,29.837400943674574,30.988648701842116,17.686562116571768
70,44.12147107546183,30.861266116822442,58.063569085361664,16.992407182673748
71,56.261967870124195,69.24385333326629,22.051513289864655,20.354208470183654
72,45.1623690956111,30.026958790888827,50.64213161745175,29.442527192766214
73,46.24026875795251,54.076312005869354,57.644778129047516,19.90194070864692
74,41.35673638873107,36.780996237637765,69.48603880591833,21.88793315260364
75,42.76512647627973,43.72328861934893,55.07006317128612,16.469064228508337
76,56.7443065315064,63.715467779375686,51.21526447021441,15.61286227779121
77,28.905200010177527,51.25668479348301,68.54310162832492,17.956205128995503
78,47.69755143312084,48.03809862800925,64.67729431867343,18.55680017842584
79,50.646477811840406,41.12768289023469,41.708130185166624,18.803086420108798
80,51.351176449694435,67.63483547052662,54.26242765853378,22.404335741697363
81,44.265714102345406,87.7670646495169,37.99810307127765,15.594081276367644
82,48.44182058915186,45.707045031438476,52.56858873873605,22.03361274466925
83,49.657130941739645,48.13987631915893,56.64038668278379,20.08415642051528
84,61.65806164365723,50.531470628278896,74.91764261034291,19.336271775099533
85,52.85258448149168,61.938271422109736,67.89424604753907,21.577614603577295
86,41.46667132151027,39.828939523045996,49.115996376915106,19.378398441291296
87,48.526830300782635,54.60358446815322,61.334341421084574,18.038717967850268
88,75.27585843395057,64.5891355508588,42.755863166119056,19.50073669913156
89,57.34858353906606,75.07462795549894,51.993257884340984,21.956526537477384
90,61.746105681353754,51.62349096526464,51.10488928124107,17.095029654515667
91,42.020621667984315,51.736077083322506,48.86984054754731,23.54280580159417
92,57.90746378654696,45.852767617541105,52.125280073199605,14.962960344688621
93,34.54327868312453,64.86057228497015,46.54948920855091,18.71262949824269
94,51.97248208816878,59.40150773634578,57.90941250039381,18.488353026621173
95,49.168418703226735,53.92297325379928,36.05194372031281,25.58737666948779
96,55.52220763149807,40.788448000922855,47.56083438473372,20.860863299151223
97,43.9728014753345,18.167554087904243,50.35855476561912,20.36092826529022
98,46.11277532819265,50.945048127271576,59.9039325764563,23.32235842681267
99,56.108063041896756,41.5319373288564,51.219359075668024,18.453435582988718
100,62.01607150975972,64.7885554465055,49.71939814936212,22.26456282066998
101,59.87404844678128,45.509540960495876,64.10050924332236,21.445026844833006
102,44.52465077581285,49.42355971108181,44.18126965321466,20.747777031126184
103,52.3860296172222,53.25579423367545,55.25709753021162,18.684259215261605
104,37.58828083192217,31.74402079158059,61.76143919181515,18.38189806406067
105,56.837959004131086,46.54219252553643,56.87342307173333,20.296086346342783
106,53.10587714085419,47.56421513704372,56.025499155325264,24.62023991312397
107,51.57266623760047,48.55944810005913,58.89741173904166,20.39415578141175
108,33.18055984386592,47.39915247017241,48.1657993848936,19.682085985751126
109,40.434163372557876,50.965887127743294,52.601883983421125,21.64536299138221
110,58.55626437035259,58.38247704904901,51.99937589815553,28.65324802383678
111,43.064203357726264,24.320103404374926,61.550969580657174,24.56398369387645
112,35.833202816029306,45.78268767486697,40.68926879371265,21.482469171597888
113,64.61662027675352,52.99314327196235,28.321151818708145,20.351994849815267
114,20.25337924317362,68.80025332591529,44.64290282199159,18.662203587089607
115,43.82643747498192,37.79682121849483,53.495300307557656,14.880182194488475
116,61.46555985195836,54.18702909236183,64.7159022911828,21.01737363993976
117,54.21178490368623,30.657133599998406,54.56605864185351,21.481941224585842
118,73.11245920632562,57.17346152794257,55.5597331441979,12.942320552631704
119,46.66217831828815,47.44634639503306,49.77672718427284,19.813463803208737
120,46.62128371695554,65.13154254176766,40.085970732120806,14.717475893173686
121,41.56586013671592,61.94578969317232,65.55825315021418,22.044581546938865
122,49.84270080302493,62.436726863987374,34.444970008862136,23.826260857187414
123,55.61601508054372,46.112316833205725,40.36273923918087,18.19943596435066
124,49.05041621037358,57.13470310285797,73.36725285086604,21.27961734800411
125,42.02216650423535,31.46138468620303,45.397839537342186,23.25174559404508
126,46.186286943042354,38.414088767570824,43.4583418764513,20.157051228631882
127,53.912898489876845,46.712843707654365,75.02205863710967,18.66939980572718
128,58.54627859134123,57.01896904810035,31.587852324374374,19.19783092553847
129,49.111132558716754,58.5563544427696,45.109756679598995,23.247600840047348
130,80.86387286065634,51.95813137003733,51.20379797887021,17.592058283555872
131,36.330195365409544,60.96117657579876,45.9738218037915,18.138750853611814
132,61.51063959985628,61.91647810394029,51.30879122559492,25.606259854377328
133,46.482994475566635,46.47233305394236,37.49721632950602,19.602288055862495
134,52.78757543395334,35.941130048537644,46.70935445186524,19.36002162746252
135,49.69578136798912,52.536574285378514,51.10141722441455,23.817508414298533
136,30.802785781857292,31.045800199573062,63.98363657863883,16.85064473147036
137,47.87130897641895,49.86634895560283,75.70818788924427,19.185935908062977
138,57.93740079082303,65.56214125120606,55.1833454363548,20.566521229628435
139,42.10274271066828,61.83263829854252,71.45734501101562,18.765903737370213
140,74.51050017063417,48.909149078336355,62.962394765358724,15.246810293164808
141,63.92456464420261,49.42495998965194,52.54087480045449,21.91729923311533
142,54.650737384419585,36.53870104675093,35.668622474193704,21.812119616067285
143,22.22277037142244,57.087547611939726,45.76240232903564,16.450289375754224
144,30.952682043034358,11.02028653074905,49.616447725575014,17.314957483885514
145,72.38485627095089,54.6493579695965,31.135867036192707,15.686566366385172
146,62.95801039669885,58.429872740975256,67.96855510681199,18.44848222770127
147,46.23855849311173,51.05144083868024,41.621007236450836,22.139337519027197
148,34.95563926997097,48.51952674179716,69.50556960183363,14.733721415332074
149,40.67382344565985,52.52109167511614,61.179965040390634,20.753724273073754
150,31.71231028052452,38.62480603664711,61.78422671420512,17.4032639151092
151,47.008804381736205,61.511265708790724,36.42526275387299,30.199236320576674
152,53.92263268061183,45.79760010649187,53.19904299732929,24.637864249018367
153,45.3810336780555,49.89675073064216,47.99219268752457,19.7734348595278
154,34.58809610653754,59.064092493138205,46.713839750931626,18.633049196729846
155,64.05460970371107,35.77328024773188,53.462565709019636,20.62142454579399
156,63.50190050769262,47.47983484986692,43.23645110428244,23.49037296374449
157,52.5252126648954,55.559007200853316,72.57151755472312,19.030704283691808
158,54.59026126431327,59.87502378263586,63.631515633571745,18.008708581496784
159,44.38363515243688,64.49634065371883,45.05238054663633,23.232724041842097
160,48.00379249479218,52.390230358830195,58.40467902479344,21.120234247389735
161,18.033599018797748,63.41874966231615,74.31529898195545,16.55910658066123
162,37.74602397106207,40.33827258839668,33.020101641508,20.14692996385672
163,51.33800826803025,74.34796427221634,42.44749051714057,18.633488476302418
164,36.402993940311575,54.07418533652274,41.018958881699135,19.42743257559472
165,45.99686144680152,71.71509894258749,65.41108098197209,17.652553017969915
166,41.17939364295406,37.756350350592335,72.60037210484323,20.20302498814618
167,44.65238870509007,47.55844867249738,63.993448397504814,13.98980896620727
168,59.6937878552079,68.84711495012871,24.944166894331154,20.444186729985866
169,54.94668681576194,36.47563827752696,54.492543175315205,18.1741175357841
170,57.499586014906285,30.56283449294377,54.19196229959702,17.13639750388059
171,55.30620929895242,50.64360655431222,40.11497467565347,15.316689359818033
172,55.44815033551036,38.482797962415745,71.37880466493576,21.72578020829708
173,42.44007011268733,58.3438861114215,56.78160629436347,21.164814912245376
174,53.11975864431625,46.57752035005381,59.148378694320535,21.26314531451591
175,41.104191278971776,35.7332098099336,28.30949166578168,17.96489149923934
176,70.96181058639893,54.47284079489323,41.1472556705377,22.69730146710862
177,56.52614782767482,83.765715845743,38.07462138679182,20.475100607849075
178,56.02515283823728,58.151367817075105,41.76875318466621,23.467831102632125
179,38.672431362103396,56.38262144756235,36.33768627970574,18.08688357866742
180,36.408430192816056,52.17911822410569,52.55680913284123,23.00657259385708
181,56.03409971033024,35.88205233884364,46.85233084299895,19.29535589190396
182,52.58144811655344,39.33094785003223,55.051056122133055,20.56054935172639
183,38.46157823216386,40.79521092846599,54.69190112406828,15.700620784170473
184,47.41745242533577,45.29508113545058,59.52740516020148,19.612626471747532
185,35.276787407906426,59.43073123774172,39.932420310782575,22.449332750798874
186,60.512571511751716,37.59958024381355,59.00398220171468,23.979647388057895
187,60.07876868062348,64.5762987082185,48.22980582544218,20.73216722377591
188,56.799235175784105,21.327721713417866,74.09290886834344,22.90585936239203
189,58.36787947962034,26.03870785030067,21.540814001676118,15.241234221980461
190,30.74398327778889,45.81233193847794,60.515809929648825,20.600380774516246
191,62.26282108144222,30.197459109656897,53.72643950210363,14.731999919489281
192,48.23250190354024,44.94349351855354,45.175488717953016,19.942775889573277
193,68.59202279845385,24.254936321456338,60.034318888621414,17.184782818829067
194,60.95340056169216,42.755159148057324,43.720920764672755,21.41989738131574
195,39.26272739004268,57.68621287921769,57.04176284075514,21.547743585776036
196,40.10389714642431,40.3152255517549,48.82795091457754,17.54800882689356
197,27.51988447339628,33.08318243587931,33.279979066163456,24.938055762587645
198,43.68392531598257,24.594721252078536,42.713418954953596,26.901643335019997
199,31.203371434329494,59.64739054077699,61.349545641020896,15.171864903625568
200,79.01675204663364,28.61112344017198,49.45384583875668,17.21490687884089
201,50.01101998916534,35.718646673716485,64.94590648986771,15.087017063239589
202,26.11738566425656,54.07625278270443,37.59553320643618,22.40451550244224
203,51.066138487079854,65.84125319661653,55.26913599779608,18.841185402341736
204,65.7876949447608,45.36999567989247,54.77253452152562,18.612112843415073
205,39.85420724105842,51.26882765274084,40.441434127690705,18.152073082090503
206,71.30081199977118,62.11082432402382,47.0876366345329,13.564899536199116
207,24.79225265933592,61.217309672783614,37.44969295881168,15.083221217244958
208,45.12907176832931,49.91896754376784,59.36654692068028,17.24367336291502
209,45.014254078366704,53.48063409880023,57.44410379336113,19.790660576357492
210,64.19051930212652,38.70599723113901,42.85401998545922,18.763115947363
211,50.64635801054039,44.32499830894663,72.89549813523665,24.22883226952426
212,63.610807075430365,50.099689695763146,48.93461320774758,20.47056904638046
213,67.94928447115315,71.8220004861842,37.145658639035055,17.982308611977764
214,54.945744010743496,35.97120212694422,50.86026896501985,18.25727161156841
215,55.49828412800994,62.0542460223255,66.9651316183841,21.47529789568369
216,55.84607718764202,58.49019946339038,32.56940670728951,18.631275800845014
217,60.906138057583696,46.45968273270844,63.3574081520446,25.91281575682637
218,53.669552995645226,32.052115915727164,45.55665076539986,21.61666427318781
219,50.422338545543894,33.03131425672938,62.40706072997334,21.88393957142529
220,47.06640047397738,55.071974473359035,64.27500554676699,20.61271095957357
221,57.749135250493936,50.46081825702707,28.42612282967948,20.59107586801457
222,43.420724742371846,27.119381449111124,50.20060119829807,24.164460760530844
223,55.42347527473515,58.940513755728446,43.59595127573104,16.195424989237615
224,75.02617150829505,56.96960174615536,53.54495392230228,19.48457499067917
225,37.00004820710041,74.24176834753511,60.669018702875555,11.694720292735564
226,38.519576976703924,65.58240098314796,55.04474252026258,19.9518723721352
227,51.59941902704383,33.768777720660296,66.36557320691578,19.817478458901387
228,43.356288103130964,37.88891349257337,61.90587280103324,22.877021691283662
229,66.73439145554023,41.62840987818564,53.95300070575368,18.48806902812391
230,55.020408967336714,59.77769873341283,50.564311744577175,20.316334392711813
231,35.60343617798713,41.69653910030958,38.29803175446993,16.973100397776406
232,38.01628149163418,75.38997748060905,50.21024487389583,21.829318349348384
233,53.81193690624175,59.049711884595716,38.73246323257382,23.814004269888994
234,54.82163847541323,50.09460355072252,33.677676113180524,25.20365369775262
235,71.68275966232959,60.2009518178943,62.70866899463108,19.58458491326069
236,47.045719265562326,40.72691184809316,51.27389564768061,18.1075063875777
237,36.119781001802004,59.526877722496685,42.861199779425576,16.021137587266985
238,63.71803545676849,61.647459319254764,42.62640281675196,14.116816440631933
239,53.09285182137969,45.63805614483949,65.28051967601556,20.49041950528881
240,26.666961641257384,56.78267062593595,37.80454099067294,21.534309070592002
241,57.62446822589191,7.957663847349934,43.86089556421972,20.65378106664584
242,26.46094132355052,69.00858708993212,32.45187413613673,20.29427193111224
243,37.10415763164559,52.29004209604624,20.092670271781774,16.746093873871263
244,65.04382781249026,55.178462884635245,44.61719586329343,17.571702272807748
245,67.20642538992064,42.477560479957155,26.546471756855972,19.977119782557292
246,32.47979044433259,40.743202110170635,35.69084145378418,21.261219450818132
247,31.639528862757395,63.03318708337858,46.21371888153471,18.06426466096933
248,39.382906566009304,30.053958730993752,67.68418052652231,20.60667977108248
249,37.874653064999755,35.35923856176623,50.41206934291672,28.590907420640796
250,60.60911613251036,48.67537151988987,43.94773805701719,18.63921549942572
251,67.00943018884624,45.4783829045159,63.40820971150886,20.18459344433552
252,34.33140903587732,41.4349148298572,55.08224563055871,18.310441619902612
253,60.88075014806203,62.06587966451991,28.76916160558981,16.995047197269095
254,71.0780775541586,48.18891592149248,38.438536202484045,17.7320007733407
255,49.7844449313496,49.2359304683674,64.29325535450755,12.351529419537048
256,34.32654205915498,74.86967376041598,48.97135862568493,17.255126954744195
257,48.795135962651656,68.49677366142565,67.78981702254576,23.971036404927634
258,77.93371254940152,40.22931788850692,37.86235093103116,18.21573415484819
259,55.8883622552141,63.697648126001226,42.83589476465335,17.898478962589866
260,53.208586961433916,29.884958494847943,49.764234716746486,19.740717268032288
261,45.84123291529276,49.248625261334865,57.63914442090663,16.920538618871642
262,64.74748083778331,67.90780242626924,50.19092798896307,14.862059895792063
263,78.17540032014617,57.79182741446956,49.73445697383782,19.002274156475092
264,72.81114075137714,23.584835256447327,56.20268509705133,22.47548889683052
265,40.193419291642655,56.50774700475873,26.882077874029203,25.02467350552564
266,50.34269051226023,48.31765190828915,17.39849503256279,18.49336884907676
267,53.90282734077613,50.5910170890399,55.175602562940945,20.69209203118461
268,38.16361338839584,73.26550701311733,52.10586466684517,15.263399527334595
269,51.12216404697218,62.54100164157549,45.53625870335133,18.11115685190283
270,72.85508726947411,43.226095195971695,40.228544057741814,18.246043356936863
271,55.362818413651844,43.21497173954022,49.43487817593397,21.752231188060772
272,70.285995099084,40.6651099220173,49.85363431560085,18.97089046631751
273,83.7480621620914,40.143589112583015,57.361903451975614,19.728886520203357
274,53.97222617821022,60.24942379946017,43.596083768448395,21.65406807053737
275,32.62975194173945,47.010010749838926,31.553542125876938,19.830670615532412
276,49.9549914721237,35.44277068665625,29.22583644315195,20.355877063895306
277,43.72380856142733,42.67825072488962,34.9956177071974,19.15283922860561
278,42.846004651653736,59.84950956696698,54.79860352633449,9.333174431049569
279,53.347326253341876,26.313622126622036,35.83881999678465,22.60630175201921
280,47.66108477762115,34.75989273408324,34.57115959004198,18.875624329922186
281,49.007559437176816,25.968032369182136,47.80313848666489,27.124956968786943
282,31.608549289327296,39.38925534104502,53.318520772951565,25.23209327998303
283,57.2983891913115,32.31957289506373,43.38450553915725,19.449356441861525
284,42.09364891148166,43.607181658678655,50.03885069901973,15.691513737966279
285,42.3987823583451,34.63778573856146,83.46251674999618,16.800613987705155
286,38.122577183198715,42.24135733600405,31.297599249131014,19.95241239434171
287,78.26476256076738,46.786841034021066,72.9093512288643,19.16559995740833
288,61.32810874205022,65.58249955499306,49.4493358796435,27.326481138357835
289,36.30679853397587,54.54274824630752,54.69804732479181,16.878046346346814
290,50.506541132972536,56.95869966396067,65.98598120079042,20.609685917619096
291,43.887151908781206,66.30385109661609,56.2032099434038,15.276948129188122
292,64.8038996535312,60.2142489587042,52.669467046357035,20.244138059064195
293,45.68850963574824,32.900014273448335,46.017371492614956,20.476147216728833
294,44.78084518433745,44.21951285636195,58.390146538938204,20.76252480020208
295,33.22359250496609,54.72293439442577,47.579866715210926,18.844912808254833
296,67.32911249911596,59.573820178727004,76.58379569693194,26.148224652447652
297,45.165116353482844,63.364719277107,50.74168388508355,23.7119187085965
298,48.63955516341978,35.09130611112788,45.352771305366254,18.76233596043288
299,39.65192274263683,45.15807588974375,47.31584275786637,20.57617253398472
300,81.25692580002772,49.05445301006358,49.318138407280266,20.370763764309867
301,62.61559433163079,47.7857105571106,49.35562876837295,20.84644650788157
302,30.88287288616322,42.195658434736245,61.65912648364483,21.33020947665881
303,70.46078390455315,46.75977188086274,37.37363614522027,12.084078523183042
304,47.291882764212055,38.08581555562127,35.99970951898221,20.998090644063904
305,54.6648655520394,60.38913669893069,26.049840966018753,18.461532716701296
306,69.32412355007676,76.6425527732232,58.369188302064366,18.640318235765825
307,51.86207160183123,68.86602205284782,78.03267455179905,14.331898844504288
308,51.077065262219605,37.09111132790747,51.240561879286595,13.67197823148474
309,53.29058729778085,47.59163039894832,55.56545265266668,16.528016370194024
310,42.47768659051862,58.63460000231799,22.286537367796218,20.904792658272484
311,56.45091969840724,45.034474461946,41.98163750338572,21.161962007129087
312,54.597135429623684,58.36375598507617,55.897066008351175,20.16922076562647
313,58.68880250721769,66.72133258340692,56.84002221507634,19.31007564494945
314,45.166793049741315,58.40453284744418,66.91316700887592,19.857548488037523
315,60.01183018142833,34.01512292793691,34.820962536130494,21.018150334427773
316,39.343645740756564,60.155334666014426,53.169414788461125,16.730899079463967
317,53.341375819170175,32.28894088701384,43.013907787965586,14.791987499761198
318,49.9149036440347,68.35024941344713,68.33960737085481,18.797119079416692
319,55.54184204130028,55.896631153718076,57.45035268477562,20.51953795784362
320,47.562948202723014,60.67505530860731,63.28154310576427,18.71488384323351
321,48.96542026210545,54.70021411664429,25.84273215870729,16.429779722411556
322,40.836219698962566,52.46254804372299,37.09365124913168,15.589353368789805
323,53.13974823378981,55.29337227709294,39.34481452102239,17.485241514648663
324,35.12510333648141,56.5370035063256,45.18348327316948,22.33778298547395
325,67.43136295047299,59.793139419506595,73.05776543142208,19.403920882847903
326,59.16477805222525,58.60215320198994,58.61380470881346,21.89417732941994
327,55.78525808470968,63.32856900999772,34.79327629531498,23.543409815564686
328,54.101166326591326,56.35792126851171,48.40572803938697,14.859869868254535
329,55.418884675803994,57.360878904094754,63.104659206816486,25.774767855468465
330,47.61434848717145,62.17194141644002,45.176532125593276,17.8379849139114
331,57.88356227597028,55.226617442220984,50.671010195472924,27.51477782310862
332,38.90833837708653,41.37694094174157,41.423389681101156,23.119487728217102
333,47.42374172325587,57.36434294693255,57.17489630451917,20.840299672473577
334,44.8678403269501,60.69253110133081,28.296722060988348,23.630025250803364
335,34.31215000307413,58.42188027830048,81.07837485013111,15.440939542247087
336,35.39666248013655,60.14343125594258,60.947989223342454,11.76251457816172
337,46.89447864777157,66.1459750530209,51.378147957965595,19.417497327825238
338,47.697807978657494,36.26426165716515,48.8839340256864,24.945992906861612
339,16.591647350517924,72.55263525283365,52.85815372309903,23.055356359440683
340,81.06766162373361,34.09710173527568,55.07461661888997,20.245004018413965
341,61.512807895725366,34.89603662004572,52.781426980848394,19.72274145920516
342,50.75263935281273,50.65546675670925,42.07132641839163,21.34809534480706
343,53.99838606458562,49.90040459768619,42.06791218669474,15.43475071942957
344,50.37160917753368,53.33967702001865,46.15524173268183,25.613063754139603
345,71.60026798479936,60.7758840614592,59.597984626082386,21.61927247495237
346,38.57738399725304,54.22738307213158,38.51947911462536,18.781953215640904
347,51.579415148106285,53.93352724751446,56.81328776642935,18.70612414240003
348,60.44058014735759,38.190545484118154,64.47505215784608,19.97222865986596
349,63.0454880193704,43.488154294793446,41.15506812688214,24.385958847359568
350,67.82505931225397,47.83794355761499,31.306294057493343,18.42240484761855
351,46.23453749183592,37.10234061670705,65.31212752508127,14.258533750425071
352,43.40533040365276,50.51785158233511,38.77075120307023,19.492951810230444
353,62.892846452582646,48.068207815022106,29.534034070188216,13.600446137948909
354,48.152613418078786,62.14876740070566,48.93297576970642,25.84632663565637
355,47.550860945451475,54.26053476586739,53.260558735282686,22.776543885602575
356,27.69558199885734,57.08574153771891,45.583493508992014,20.436559330127906
357,41.046084844991455,37.962265796034885,56.57238924837649,16.426694150448622
358,40.53832263849839,61.95883375479017,42.6120040978697,16.88414631449153
359,34.03587706504586,33.82815764635298,50.77298615376359,19.94789477345526
360,59.79171744298413,41.8027420766197,57.24332572570131,20.58518005908983
361,37.193284140771176,37.35983951865439,68.22020676063816,17.37800079615695
362,49.245453634248015,50.55917459044107,39.47972275019539,15.03188094389404
363,44.848239832842964,37.38008500467028,42.88730341427857,18.494378851657057
364,39.120921785586894,36.340563375436005,44.496185063112506,21.561400816019855
365,47.267882704079135,82.87294219465002,60.238819216011024,20.919334758640137
366,69.40700693582014,35.55481080241677,41.669194493799345,15.848485808128347
367,47.30254936584584,70.11424507657232,45.945726924411375,21.857016086107485
368,45.037008032863355,48.148722439788514,74.14129879711781,17.574171661958495
369,56.27175177217186,24.774331771479293,35.931890822484554,18.181186363878428
370,53.13377908848354,23.432114981795902,48.03490549965742,18.221796015336853
371,40.29961849640912,58.690219679705386,43.04143749095039,18.118416564776755
372,23.6104474527414,43.1437806581375,60.268845777036965,15.77043745770289
373,41.31096900430051,64.6029204605216,38.92048672470568,19.591606015714245
374,51.619333600983076,52.788839356869836,30.010976331977837,22.5359979173772
375,39.74934033938749,52.50345775843013,63.86030966738309,11.906915740205323
376,53.486874812407535,52.13269050207663,61.83192184431334,18.167116717539997
377,41.24053644411417,50.87941669729684,54.850773392559645,25.130485564400345
378,61.93768731853452,5.312988145499413,33.67044094994249,17.70586577588666
379,66.3800884220195,50.598175162513286,45.94756513175442,17.764999034434325
380,40.94313031732014,30.104157868624597,57.364135365668005,25.0490810786465
381,41.621442199396824,51.01283444198114,39.640658135538644,14.739808125865432
382,22.410260244435868,86.64046882547271,53.34733340432708,16.531933064437677
383,40.956808429702235,70.71891735019364,43.84670215220612,20.716564703468826
384,38.46762115616995,54.432885556897155,66.03655801741911,21.93509816876277
385,62.54716538176459,65.02065565071217,64.04428109010685,15.90608123053903
386,70.31913895601599,38.87832206674942,46.346409129646446,20.49751435288502
387,42.19714366687022,63.96487229091347,29.37007048601746,16.658487642221544
388,39.2024149658781,40.243898471113894,52.6841165488559,14.312489480873108
389,55.36396065598639,52.87620115397541,76.1821722848511,18.817114805155665
390,47.863735501850485,46.5474160492816,53.930643927277806,17.393950509213838
391,67.06970230806935,60.52517834601264,35.861944865417065,18.425814148185204
392,26.611093549141202,58.65441116335637,43.21738355775636,22.557629328023893
393,30.37039725551652,62.02377724121372,34.91417314811474,14.917594518725634
394,47.91554656368607,82.65917980881817,50.513022344837196,22.71667517646274
395,52.92235782020011,37.34014931665182,66.77846038222232,16.773889889355903
396,50.557554985961765,41.551227356825514,70.6978028493743,22.573903313696185
397,43.466346721463566,42.951495966265064,47.83831809399211,18.067886251025573
398,80.94715046373922,56.77351284377294,39.555228790351975,19.68075507230955
399,51.14654705200216,64.26162058092517,52.95922738920254,21.80868870171149
