unit_id,DissolvedO2Nutrient,CropYield
58,54.07614099784906,17.781710311563327
59,30.364265276127128,20.478241309136802
60,69.41428334064891,17.174493971553225
61,24.065767742231426,22.53842384945313
62,60.21301811851911,18.080564096675282
63,36.03835600294545,19.60586045454825
64,25.50941966844629,24.189351802993507
65,46.801411002451715,18.127914865531718
66,42.46937290463377,16.820836632836496
67,36.51737133262044,20.405441536123718
68,27.22308990387382,16.875827518172603
69,57.54784690072446,19.732618751133003
70,54.31365731904801,20.896669838454773
71,45.3262716503359,18.998998731177547
72,54.70419610968373,23.127317250906934
73,38.53767460666831,20.61896955974056
74,41.74890227743555,27.963672006310127
75,41.865791508870785,15.862675368913191
76,56.61977251796075,18.429301144187257
77,55.6992251019674,23.368142744918337
78,52.01225145624916,17.786194270596834
79,37.13938038531462,16.318635326452636
80,36.89631575402155,20.295566267806713
81,57.96523726327099,22.002817595501185
82,44.32921419597451,19.09326447079854
83,60.66624228228136,20.291841486624566
84,72.46704956912077,23.681718361047373
85,33.30632295226479,17.35420057324586
86,40.924841836567005,18.958027639093146
87,42.44685585040815,19.69247461089397
88,51.252450400504564,16.332083816509673
89,47.13984435686091,14.731295920906575
90,24.30004549174253,16.28101832014847
91,43.13852479660057,20.797422529288756
92,29.77303342562675,16.065018882004633
93,54.633444788559714,17.752046618234683
94,68.48191190277107,23.151639226689188
95,33.59545365163431,20.599672103842607
96,41.55577654259932,20.2518663533334
97,50.618861776893496,22.72956369943138
98,52.63858095155584,23.75747712762781
99,41.64182914183332,17.987088692639162
100,30.859487653898785,15.58086182878066
101,33.04579715814727,15.017735106737225
102,41.53944751874911,22.299525816413425
103,55.96552513195118,18.354963211374443
104,55.302389924105896,19.18415440136813
105,63.19539203454639,20.811596636230387
106,38.37665698382475,14.393752754378944
107,31.426126283370305,17.392631989557714
108,69.75969459513715,19.140154255596055
109,40.84250854924485,21.05140946025552
110,55.30324751728373,19.231351234781624
111,39.91819912595804,14.870039899466725
112,42.70125925092648,19.09369517386224
113,62.240024146392855,12.037751453292266
114,19.88854584554843,16.567084149246345
115,51.614748891301296,14.455146534947009
116,44.47754202117216,22.61859350173379
117,56.41053837043943,23.77541071838341
118,44.31748006261205,23.81018224803123
119,54.09809240241497,15.115639782461443
120,52.08955498273783,19.66642911548658
121,63.55630274770703,18.761188544114624
122,56.00932146735925,21.195768377563276
123,40.30730343626334,20.78118769611115
124,45.908778288276096,24.518500826106855
125,41.640096290342704,24.11695965336349
126,32.87940242051084,21.776515819846498
127,49.30147641946526,21.033496820467256
128,43.5105257141642,18.49990669678408
129,29.726875386693244,21.550574924964764
130,48.008999582651235,20.978290372311204
131,49.60483883932883,28.538878421486622
132,33.24897187928629,19.653035381182782
133,39.79295314439943,18.68145011879348
134,68.7823273943735,20.105787307894545
135,43.35414392009023,15.557517636978664
136,35.41103925669989,18.326464618723655
137,53.48257934968824,18.871026787922325
138,41.80102444239594,21.89457933814072
139,55.78571144729974,14.33802425911488
140,56.880611340949585,22.0315666065266
141,64.60258390076095,20.34496361371814
142,74.73200129085687,17.162439199737573
143,63.812187656525346,15.931412747846334
144,45.37913189576479,20.541448948419585
145,66.86354992330065,15.222051005646083
146,67.83359473898807,17.49840171414657
147,45.05952116315458,16.44645220679144
148,37.237188243702185,17.370103711109095
149,60.36114042921698,19.4414090486636
150,38.593775343861246,16.434631455165906
151,53.75128753302501,25.553428040258837
152,46.71706441555651,23.37819112895156
153,59.12443844308264,14.90402867241572
154,53.844548516224215,20.26827365178171
155,53.48702118322423,15.123341684336697
156,58.69433983457532,27.478089429982973
157,32.76167065670828,21.975429056923936
158,51.34189681138584,19.741818081906043
159,58.20316708816771,27.01834672702857
160,63.28858152907259,19.692977539867176
161,50.72168413488911,14.652303629836831
162,26.21613462528359,16.736128682008342
163,63.322133681050055,18.842834978766412
164,52.1108291916623,21.10603739635364
165,60.919540909920606,19.19954727469839
166,57.919621013077844,21.590117090243545
167,49.40803237475847,17.68664546523432
168,39.10949117196702,16.51479289069203
169,81.12309556749459,23.15315970394996
170,34.51940129303826,14.009765621788485
171,34.74697026799528,22.092677554884062
172,41.83785397535998,26.448731493372033
173,39.00821161674842,16.868654434430205
174,36.83595879312945,18.551607707948598
175,64.18723793862075,24.393837538258197
176,45.77884606052633,21.979556292836797
177,27.319726503123356,16.80135675447568
178,79.13900216490373,19.262288735801086
179,54.06604975209373,22.404845435246195
180,30.858628219659025,20.6490773685274
181,16.068769534567075,23.758458166738926
182,37.01111077679099,19.0485444187232
183,33.62191918273678,18.736556776098507
184,38.86106647642078,17.97743255018078
185,58.26235977330745,16.937473686193268
186,55.017000344397495,16.91724907818103
187,50.70784236449504,20.74796940639459
188,31.810503959882585,15.248204901167563
189,66.93070104411986,20.436156211966615
190,61.88922744689974,18.802319872922528
191,34.578173394670664,16.623974029053958
192,41.04557782931679,21.254066570780484
193,55.540210181460836,11.768005085540233
194,58.53661573956802,16.8205216088152
195,71.46158870668562,21.227824503180447
196,59.2662104672589,20.573252507268357
197,44.89108718111243,23.323296366273702
198,41.8773802535745,22.307325948422523
199,23.10661362107291,20.45891235882619
200,53.59237554304489,19.43288962861903
201,58.09697249414898,23.16906556246951
202,44.70386581621029,22.048419307437293
203,54.445282320373366,21.514305041526832
204,23.357131696312017,16.72944350480249
205,46.9894622702992,15.98680384750643
206,45.46303698472476,21.723601598619624
207,33.68043827495866,23.32559031267106
208,57.215869226691524,15.664881175903542
209,45.33604900088594,25.161629852378756
210,65.83208225467345,15.21477141560261
211,31.09927505471504,18.21314426147887
212,59.21889794420505,21.160729737375817
213,43.73122716608583,15.792139990671627
214,62.59160333807808,18.684989552251555
215,25.783558771774228,11.920027403089437
216,44.68542555449075,22.087454090324037
217,30.786350049856026,21.37680838711327
218,74.99993327601798,19.835063591902358
219,64.7541920474097,16.810777225589447
220,58.22175550362991,20.677799424862595
221,49.485933701851806,17.479753881755876
222,53.12233705486418,19.364599679793898
223,31.434794764906435,20.837875128104482
224,61.066852303874775,19.813065945801135
225,39.55196358472232,11.223666975545575
226,31.64719325176039,18.914081584314093
227,62.790123402047456,22.305467399074317
228,60.75118233152688,17.904679672210996
229,60.302506815980394,23.181972904824928
230,42.703547093952295,20.225685598651566
231,55.25446001821773,21.710454961080124
232,57.80043750598808,24.10618373704729
233,51.03104073007547,21.48855845929061
234,65.02684597191323,17.437615813769916
235,47.47787115757876,21.871673423849984
236,50.03514185334526,14.172731928099836
237,34.89482110740208,16.174325903288956
238,34.14788466485875,15.471698304587745
239,57.44427278629066,18.238782331136342
240,67.58807237052879,21.465866540620485
241,55.69445110716067,18.89779165559922
242,50.197406531814025,19.943021782705415
243,65.12639165678634,23.303352611735253
244,60.70076744288393,16.555305919528863
245,50.94419874444191,25.775323846887982
246,47.820073633456516,16.94938522729635
247,58.635535774544735,14.855576737494717
248,45.16892791063687,20.645798288575094
249,66.31118935795192,22.444433916705314
250,46.146174575056044,21.159103408572307
251,32.64587479301631,20.64199496336522
252,50.19987893312963,21.84135060410137
253,48.7848056927069,24.15662118048151
254,53.82352376549018,22.143402654430677
255,43.994885681646174,11.56754699276614
256,70.40719034182543,16.33375103583762
257,60.114349371093624,20.425992459980872
258,37.64871156098533,16.72438843240439
259,47.60914625242805,25.15304509379769
260,56.49188245299315,15.028837869657945
261,29.743645151897912,23.886711791871676
262,37.29917520042865,17.259171095331045
263,49.92785177576765,18.192776931381317
264,52.93589286650838,21.16512641857939
265,28.588941679181964,18.678760857230625
266,59.99034466444366,18.89223925450896
267,46.551873357078485,25.593144666074842
268,47.36157712448291,20.459736524143015
269,34.953013653482664,19.695810946251374
270,69.83200694760338,20.602772437526205
271,57.74789153518344,17.35271265207592
272,47.90689224975163,20.608297222972247
273,45.04206250509656,28.951500655276707
274,38.400009930239335,20.706163119084767
275,50.69481742047826,20.060566643384668
276,51.86814221137891,23.147149497534336
277,53.84847785076756,20.97461820981167
278,67.39054644558728,16.43388841881814
279,34.79717012127888,16.255847774465813
280,62.813618286210776,15.94802529682451
281,35.614454800544756,21.88081427390236
282,54.11668637148636,24.159298447390025
283,56.56106168998711,23.021784070457603
284,52.18197477780603,20.299448843712955
285,41.41392440212505,19.772770144078063
286,33.67329708404223,14.99286138204086
287,28.68753757381688,20.741085517497922
288,43.398418454494895,17.692997417311386
289,63.84984926773638,15.51069100542783
290,31.905995465033065,23.072580791061142
291,52.38778393152078,27.774383044003233
292,75.90370485042618,18.186775000184895
293,25.44009691276014,17.834854436103914
294,36.338737663059376,19.43993327843692
295,70.36530456109455,23.31601718803864
296,44.76859189463942,24.638742827169573
297,45.151906212224524,27.075167151515583
298,52.90635984166915,18.3376360657036
299,55.693876229386824,26.909966975130025
300,59.69272440112667,20.421547982202295
301,71.78988131340488,21.658135507675905
302,45.530946429111665,20.436881327533502
303,14.106199027484442,22.04675734888998
304,41.42525452118487,18.90712340807226
305,46.522593203467125,16.035600144659057
306,51.15682269052263,18.29414231687221
307,62.300023119449925,18.965918041753277
308,52.06440187420105,22.62602957621485
309,61.960796331046275,22.961866780471386
310,50.607158911845005,15.390392336214905
311,52.644618647702615,24.28961141214134
312,53.11830712327198,21.618047873928525
313,48.726622021783804,21.558966075525888
314,63.671129640431914,19.29628282195548
315,67.68567503276975,20.062896308278805
316,44.04835797421017,20.46475246419809
317,62.35999601985478,15.774386662011825
318,61.029189631403725,18.998328832500682
319,45.89328688440823,17.391347634056675
320,27.500178598820106,20.20685920198651
321,40.51469258285512,20.123062751444838
322,58.8198068299463,14.693971185184916
323,32.79258475868681,23.592670195516313
324,53.91975251492331,15.595521385353907
325,52.453230720196444,18.55887163845737
326,50.410531776455436,19.83179489803992
327,61.762037298225394,21.86688014853343
328,27.99035453855251,18.353485977778632
329,71.59767457978559,24.36886126536364
330,43.218733973836216,16.25312654591199
331,51.500515716911465,22.49708158924492
332,33.82516752235812,17.777161736892833
333,44.38591466346309,18.80076203647797
334,46.86445718294744,21.707451862518337
335,34.25152156477756,25.164565780539828
336,45.092234984920495,18.741818875342677
337,47.72886191034597,21.59146742163368
338,44.89686132318778,18.24603828169403
339,59.22107704577814,19.40765216637037
340,82.04383981047805,27.64772107252768
341,38.556758708279276,17.648338753228742
342,28.73498346526582,24.325587080456586
343,80.47658399502706,13.76224748345119
344,59.777036624963976,19.786953817558924
345,43.15492439980301,21.58712448957531
346,40.868533470917406,20.745070147667434
347,69.42798895919186,23.779760792612063
348,45.141327900764075,19.3596836978954
349,47.57094472807826,20.65516568622671
350,45.06252825629502,16.98722596651526
351,66.98374251746651,20.78251707119369
352,33.98756363822119,21.151801071021215
353,54.81750112457754,22.300053019871573
354,68.6777691852399,20.906464954942926
355,53.37572965476999,16.255574596881573
356,41.68528054767432,18.371645655358403
357,71.0737712634932,23.88098465826179
358,51.9153977914453,20.105139918744964
359,47.093583559553906,23.162351176463744
360,35.285906277184075,19.766676458813503
361,64.8973932065643,19.29723750856448
362,49.37202331029441,16.37655803675819
363,55.52678521649499,19.161388826149597
364,61.99136682052126,19.208231866530934
365,47.57790269629966,23.624216441642666
366,31.802766170031248,22.507712949434975
367,55.08362199619254,21.85327009345369
368,58.478010621556905,26.75084907765451
369,34.76687904733048,25.952545302918455
370,47.05940385563687,22.017757573995187
371,67.33954987600593,17.6337663312024
372,46.09947549980661,16.55790821376194
373,45.76633328825467,23.28872918655155
374,39.491598290753835,19.995855142233673
375,41.053734832069736,17.460934050538032
376,54.933470504711615,19.038606838676287
377,30.48977040124161,21.615503218813743
378,51.25036189870447,15.836119956405375
379,67.3177336075257,26.334714800813735
380,64.99828213496788,20.147436265661813
381,73.7895775347747,14.768289193305154
382,15.085242545829727,18.34904333937493
383,60.30404938424964,22.451950545190257
384,38.04589430433486,23.227874508450398
385,38.880961346025714,22.687209586624633
386,45.84004779291108,20.820406779042173
387,52.75886367146118,18.607717087459694
388,48.70118361779383,21.075045778853397
389,39.418335347816694,21.84451622311116
390,31.154268869186822,23.30785652179432
391,74.34812563024634,20.712545121133733
392,39.14772980241084,24.093455294958368
393,52.7413211093939,21.7824057604401
394,53.99462109953681,19.597149519435312
395,42.6658459862634,19.26776582200752
396,52.71429667631068,19.107984463729764
397,47.86935345571556,19.998695023449756
398,30.277669639976672,20.548807629974753
399,60.272574457523,18.585564786343216
