unit_id,ReadmissionRate,FollowupDays,MedAdherence,do_followup_scheduling
35,48.96312107540826,77.91163810340655,48.61563823998096,75.0
36,63.28329767042944,73.46574584951792,42.904612145906334,75.0
37,71.75651341433708,76.21944342736653,48.610521152423786,75.0
38,71.62341861966316,75.01802868333252,41.69222454518561,75.0
39,59.936021320449825,73.97239483663328,53.24870015324196,75.0
40,53.928854637265296,70.70495678249212,42.44931225299266,75.0
41,46.398684302003275,77.03677896193486,34.15887029372806,75.0
42,44.738557096320896,74.88694651785468,75.79881745174572,75.0
43,52.86838566409882,76.5991060366446,71.15556999994908,75.0
44,40.451422708723186,75.0858826603097,49.431788268086635,75.0
45,49.377531865455964,70.54577397767261,53.4607298817784,75.0
46,43.26248082644181,76.7179899410097,46.44930247069962,75.0
47,51.6019744692022,74.94689080529632,56.07485722875095,75.0
48,48.31530470139675,75.36145873777362,36.425491638721766,75.0
49,55.48829851894502,70.13506082742802,27.48471620969734,75.0
50,26.017212018173275,75.1396321335441,45.0413357968717,75.0
51,23.59961498159588,72.42304278982,64.964331282974,75.0
52,62.65379610749042,76.89785848320724,33.95027211150316,75.0
53,69.25310340721815,75.58018185267547,31.52121256318279,75.0
54,46.45879287903678,72.09647634666659,48.53091625620462,75.0
55,63.50730708345612,79.27464207201551,28.48946913164074,75.0
56,39.877328521532625,78.16327865678134,36.0770128494206,75.0
57,34.46920478528833,73.20738123544595,63.99895989061464,75.0
58,78.74093625914729,75.71473963709947,21.715594058189488,75.0
59,33.504545160756166,73.4670152155075,55.66772028931489,75.0
60,32.636805167710115,76.34236273988253,55.69093360198927,75.0
61,41.86025253480159,76.07579593042847,48.516928268977885,75.0
62,41.48722608221515,78.22215044525774,63.68101781207215,75.0
63,57.4812193216725,76.71658225260266,42.98108074441045,75.0
64,61.934960211221686,73.95369000581105,53.306517473179056,75.0
65,61.04428423939333,72.31415534506684,55.78904095284121,75.0
66,71.14391595831104,73.65165060947899,55.224196612406764,75.0
67,49.42377929720295,76.2219071818906,43.5740150792184,75.0
68,40.35160333248641,73.24460961891617,27.549312668235753,75.0
69,39.6477621908638,75.45933270217212,69.57707337111282,75.0
70,50.71876647661117,79.22731335268145,21.79105025695766,75.0
71,29.92440808945385,72.23722440858481,29.406794443662854,75.0
72,60.79114718994994,70.9740337788548,56.35275258022418,75.0
73,47.88333210180055,77.58780206778859,51.39832483168126,75.0
74,41.32168452261062,75.36641450562409,55.20958019180085,75.0
75,73.31606125761331,75.88151701636446,51.54024686617202,75.0
76,37.72718640376898,78.36195926675454,48.83017689732957,75.0
77,67.57960867446961,71.36761071271324,30.63252220102393,75.0
78,64.02107274263666,82.4240242118872,70.64982802479193,75.0
79,26.820030655494463,71.52999815675548,50.55946899279452,75.0
80,26.32367631513961,75.92463646852704,54.551151338407415,75.0
81,28.731663983816013,77.29743054754405,47.829641514615,75.0
82,37.57770560807187,74.64299121282421,64.55971382466554,75.0
83,66.03290522539297,75.88622158711735,41.12232121314936,75.0
84,46.785934504897995,77.43407652552514,39.137412833652135,75.0
85,52.75484943408989,77.86797323036828,53.49660820656294,75.0
86,38.07540196941208,75.28632089621051,56.012273537525736,75.0
87,41.76167926671259,75.39658660121093,61.77237836960769,75.0
88,30.513763550262436,74.69979075394384,26.595761245536725,75.0
89,45.95905834471474,74.00768062813918,45.762642776879225,75.0
90,29.022286283473914,78.03489209903606,51.84616602657295,75.0
91,56.5759047087341,75.24181631396769,51.794293980056494,75.0
92,63.597199301965496,77.4599734168048,57.50790577442529,75.0
93,22.768397142017612,73.08473700786965,41.03069435792132,75.0
94,67.7226546460061,72.79430727531359,46.064675413497945,75.0
95,23.482119712883406,72.65916278495138,47.8550885919778,75.0
96,52.69415296243282,77.17655089057067,67.0165913596468,75.0
97,35.91083260465668,75.93142184532537,50.614798934685666,75.0
98,52.66572000501323,73.28790864249297,25.248514021511546,75.0
99,51.086577152264944,76.12030711740299,46.311255122636425,75.0
100,48.71881455304874,77.23910636485353,9.684527330813616,75.0
101,47.31212504289391,79.61899038831716,50.506647598930286,75.0
102,60.56814516276537,75.6740466603345,37.6883261623936,75.0
103,54.82889436738473,71.94232709075006,51.54076697811297,75.0
104,68.62143703543617,84.16079597413538,26.82588562410976,75.0
105,41.97627433624483,75.32083255939207,27.054688057739924,75.0
106,32.63924163673957,77.31987680307542,40.158448273570585,75.0
107,78.71928113891916,75.87769938544315,34.34277878275091,75.0
108,30.60197705946568,73.61219936580126,68.72541389647051,75.0
109,61.34162480093305,77.39612112663818,49.17137402358903,75.0
110,59.51256439359632,73.2013256477539,44.2250352626663,75.0
111,60.04254708433683,75.21270170893821,55.39958385497873,75.0
112,24.138360512710904,77.90508827446787,55.489735571709566,75.0
113,40.71534166539088,76.76733197141373,55.950883679555865,75.0
114,27.235999250337727,74.76847122886255,29.02729195534347,75.0
115,64.20017920608657,70.84112320963573,43.943909445989405,75.0
116,43.512111916616846,75.25486079834387,36.40132349528113,75.0
117,46.25734580564861,75.58661017152451,50.47531649968566,75.0
118,62.754323602551,78.33759203237273,56.37630117083019,75.0
119,38.71564040658891,76.07824174540721,19.77382517729374,75.0
120,56.65087535148645,76.45578805367346,48.725104629187236,75.0
121,65.12970494327526,73.36111152570815,45.009970114102615,75.0
122,30.45061234961777,76.68029510145759,38.31361070501931,75.0
123,67.52058415588367,76.68634269116555,68.62598867729194,75.0
124,34.43726969985429,73.39841992321337,48.6738986237483,75.0
125,45.47615157127916,78.8667882122856,72.59866841213109,75.0
126,47.770015226401824,78.51406207767387,68.00484325860924,75.0
127,45.40158979933992,77.51979890823793,65.8459507011541,75.0
128,37.334650222989744,74.77503025397655,65.98072388628663,75.0
129,55.34415465120931,72.89755285213758,30.73640951195121,75.0
130,44.49308976133624,73.59107203590655,46.77573074530664,75.0
131,59.577459630663334,73.11585123310441,48.0958206817102,75.0
132,46.06285469409482,76.8808641449907,65.57995091347759,75.0
133,59.648619377073615,79.68711098659317,46.86640529426743,75.0
134,66.91968666749034,76.92593160402023,50.179739392405644,75.0
135,49.665964999501895,75.49125984330955,48.458631295149,75.0
136,51.477824686495495,71.52984584519213,53.99078815647346,75.0
137,25.440166087427443,80.96844771661603,30.61719859581286,75.0
138,23.37758659310931,71.65016023178305,27.733104539115978,75.0
139,34.07889797600423,74.46688667424647,40.77057622244683,75.0
140,52.530079877255424,73.21841839473736,58.18985101211751,75.0
141,64.09227175342393,78.41701522504592,63.75390592555144,75.0
142,24.536129993192144,75.27318689172002,59.94895922272579,75.0
143,36.03035735594238,74.67896146764342,52.01244093992042,75.0
144,57.1224692605241,75.09252734035603,49.21602994519406,75.0
145,56.77036456434156,75.45554371230034,44.40013985330538,75.0
146,46.54057881855244,77.8222127458293,59.55989144278867,75.0
147,63.980826982720444,70.28555843002474,45.280841802016845,75.0
148,33.83056575830545,75.44285277153122,48.31426882655343,75.0
149,71.74749607587269,71.61688519475166,56.57950448261276,75.0
150,53.40128360040802,69.05595435956526,41.89483008859505,75.0
151,55.7545355086764,73.30730707757797,35.21429970252129,75.0
152,49.904820444798496,71.4186380487185,51.85038614349745,75.0
153,37.46165281495448,76.44481960592853,61.53678805748514,75.0
154,59.002011107136425,72.87736037275181,29.015564458402743,75.0
155,83.92124163670248,75.06339880140844,61.68097272804482,75.0
156,32.06399240903142,75.95528711520143,63.632689214376924,75.0
157,54.148492773184145,74.03608517765956,44.16655141760052,75.0
158,60.43848180681108,77.65329231740542,54.066121538939385,75.0
159,53.29392285317989,72.88761113281625,50.908827891707965,75.0
160,37.00817010705871,75.06124490149804,40.71581601242573,75.0
161,38.628034402301274,73.62604047446037,43.97750323120119,75.0
162,42.09592912861195,74.83619659148411,39.04489556362095,75.0
163,73.41911823284353,73.4917079308269,49.009530929666795,75.0
164,48.67033466298917,73.63464137747191,55.736064635598325,75.0
165,36.03387750773043,74.53312238386624,62.193299107725366,75.0
166,43.294764201079275,74.97716224329447,62.098137907016664,75.0
167,44.34343614272075,77.5751564537165,30.749880860637386,75.0
168,47.84480227118812,75.24072094584335,29.61062127641832,75.0
169,53.902299824784855,71.93374881424839,70.60738484083932,75.0
170,38.52696564021279,80.43507217445375,43.26078746380263,75.0
171,55.79998682453651,75.24992092979146,47.60797627924759,75.0
172,41.479615120634605,75.07131641910783,40.640465679706274,75.0
173,65.22705550965838,73.04569865808175,58.46728259173532,75.0
174,58.665010194418315,76.36314659030349,71.39070980339811,75.0
175,83.2467978170305,75.4895110790533,38.85951214635087,75.0
176,19.389657537185116,77.14864675812602,50.53986405899502,75.0
177,38.689646320352395,77.0742098945083,42.90965929984743,75.0
178,76.67440004931595,67.42099339891071,68.80941689525088,75.0
179,62.82544150144105,79.46877284554171,50.077866816206985,75.0
180,76.76459826071833,69.7906658564444,65.06647442766729,75.0
181,48.16051097064668,69.2937618545459,45.82101980937094,75.0
182,60.32839979630963,76.12576754174593,42.05251542703356,75.0
183,61.41256129796445,73.68667088388116,52.48591188144674,75.0
184,55.61445146480983,72.91180510325984,54.905376127090676,75.0
185,91.78853981493333,78.2269321131152,44.697360864635215,75.0
186,36.59493462110045,74.17104704287254,56.58941330572296,75.0
187,53.79076002613837,75.4050050048252,74.05573191572402,75.0
188,69.02355286667672,76.76255798509841,43.31698045096988,75.0
189,37.552250374552,78.09692675359082,49.518536826776774,75.0
190,49.34180749889606,74.91642940365664,53.62964526559863,75.0
191,59.671835452894044,76.11156542834202,62.49230490870301,75.0
192,74.30797917809844,77.18476344647779,42.67210570754288,75.0
193,54.1728025623469,76.41183327585497,37.63586778708599,75.0
194,51.11231416357031,69.83884665652916,43.651307451719866,75.0
195,63.41373754837578,74.92891471756528,25.850508282755744,75.0
196,60.96138996108592,71.82855337377333,53.636689713600276,75.0
197,54.393975281251336,76.57146334435689,36.74406752131733,75.0
198,36.72984282122093,76.91379304506206,61.254342607204016,75.0
199,36.21403330456455,79.22142918324393,65.06775701223079,75.0
200,45.19698738850836,73.6903020454358,60.107147580109455,75.0
201,36.85323232093254,77.57824853242839,60.823607722214625,75.0
202,42.178951449511516,69.21716707766387,71.31222829066537,75.0
203,46.72850771705409,75.97198646491269,72.5077421869527,75.0
204,22.27569592143781,75.41604952828308,33.85872403623848,75.0
205,96.44864860088816,78.50180993858248,51.1431680372293,75.0
206,66.14188672624357,74.991102266313,43.41571679468201,75.0
207,58.82531095027671,69.54097317649499,45.57831701626224,75.0
208,51.26706520470371,72.5284210051402,46.74936296794118,75.0
209,79.58557307310245,78.57892137081144,88.87184599315684,75.0
210,37.534732058174214,75.70066747543774,64.33414985360923,75.0
211,39.992921446824084,75.48664358889091,50.7434769741466,75.0
212,41.26394235727199,72.64519432853695,40.305418907741036,75.0
213,38.62064526970679,74.75715495503026,52.518015537954476,75.0
214,29.539554373881195,75.93347654733795,48.784559156814815,75.0
215,56.87643878965931,75.5885859990092,58.753714140663035,75.0
216,56.37809820443095,74.59526176364876,75.77964055185149,75.0
217,41.35519876069654,76.39656200048752,17.996566040294226,75.0
218,58.071203814671364,73.22175793668941,33.431093073871466,75.0
219,54.37502814410197,74.2360686852688,62.53015572804047,75.0
220,25.598748158923012,75.98202742525109,32.31220559724569,75.0
221,59.87427075183407,77.63409248414071,55.718347517149006,75.0
222,60.3541688737745,75.81126117535973,23.852700158181957,75.0
223,24.719205905344438,74.86043415655736,40.73590216416942,75.0
224,42.16356544607783,72.63433822217569,64.28713494555917,75.0
225,50.33218715805236,81.77397051301698,49.00818195029181,75.0
226,79.37107222812377,71.60283386570987,74.64304344109948,75.0
227,30.990785509161675,79.70003499953009,51.255551571722954,75.0
228,37.43321431375934,79.17161624741138,40.9825200444982,75.0
229,77.16023124343555,73.7896489019761,69.88308458446842,75.0
230,39.05190076211891,70.5209377900939,44.57770979271939,75.0
231,65.96121517055523,76.95313568010481,34.41388280093987,75.0
232,66.60409900230171,74.18937169356516,65.13406268647195,75.0
233,53.189069902243084,74.39684874026264,73.30580039265381,75.0
234,38.75418687020225,75.23989287092212,28.23652386680976,75.0
235,76.59366229316916,70.81012821805714,77.4952617451814,75.0
236,36.10010078081073,76.62597312940557,82.49604632376021,75.0
237,44.8766728146028,76.18487423986262,59.324126826726705,75.0
238,72.26812483536565,71.35329407851509,53.621088288795484,75.0
239,56.775569118348,75.90124402763651,43.96750079277463,75.0
240,62.94314356020314,76.52736764592653,66.80997971497652,75.0
241,28.641317778551052,69.82456023920547,34.910219695355224,75.0
242,41.281265469691604,74.6086602266317,32.93596815576293,75.0
243,57.491923758395146,71.63765889776526,51.684196110171456,75.0
244,59.535940971816835,75.38799565632668,63.78056209250308,75.0
245,77.56905980894648,71.39734484159577,51.62387645896896,75.0
246,57.19214184664683,73.49765462614606,39.84186041176001,75.0
247,36.40428513696261,70.99230562483763,35.99912186233715,75.0
248,52.87869484799678,74.36778971109742,65.6337772947049,75.0
249,37.1664807429306,76.10688204725014,40.610502538633156,75.0
250,54.555975175426155,74.53469016417824,48.28349036445051,75.0
251,43.239970590424505,79.25247456609569,59.886658400229024,75.0
252,82.0671190592142,75.37533216234874,51.05801050125535,75.0
253,51.49391351049625,77.12424078747817,58.77316062101535,75.0
254,59.325122122898264,75.01601252339772,35.72642378834172,75.0
255,67.76368857501353,79.22020319723173,43.513185560919396,75.0
256,81.62043754374673,81.97334248040336,27.349625384433768,75.0
257,55.588835314023896,76.48502034273994,64.13377003719212,75.0
258,55.19668748052612,75.72707572487334,31.93497954502706,75.0
259,50.75274726164026,75.29733807535898,72.97923804220775,75.0
260,31.759050561595576,73.5530546305254,48.15681409960026,75.0
261,74.7611920403764,73.73467148705323,56.316801186752215,75.0
262,38.18882351554683,71.27453296103887,32.31263329296773,75.0
263,39.82975956265685,74.80814752680722,43.4990368830663,75.0
264,45.73106131517036,73.05243074743818,53.68674316477348,75.0
265,50.746808972739764,71.70083860007679,40.43242546949481,75.0
266,34.243385352557475,73.55374056962762,67.80142708552441,75.0
267,36.95488195730797,75.95885040371023,49.91560853132772,75.0
268,38.599340731042965,76.8270329927208,31.61135493579185,75.0
269,44.506050924568854,81.35476754336418,52.18048898886717,75.0
270,27.62730064221711,71.47357489511151,52.286439786438216,75.0
271,27.021744543987054,74.34182594884831,51.322412995044864,75.0
272,27.516448571128993,75.76349956637455,52.23335747721796,75.0
273,45.10265383239802,73.8753710472666,56.956195057016124,75.0
274,51.51502524960479,74.00064129732344,33.570039886736744,75.0
275,30.403129560894318,73.07284303512252,53.146143909688654,75.0
276,25.790300778122564,74.09139411203323,46.89714703783686,75.0
277,84.68122775669835,72.6917624275135,48.20314254953225,75.0
278,49.41107130327177,75.49199993202305,56.704361053597204,75.0
279,39.85917761220733,73.85320866474501,46.237561790895185,75.0
280,34.2720005687751,75.35532432421175,54.98462596823753,75.0
281,66.90286947010448,76.0715675252962,59.06731039565494,75.0
282,58.66829458248453,72.25200720228787,44.235799453024725,75.0
283,66.38711280113239,73.46276095709814,57.99207207058663,75.0
284,69.71438690731266,74.5469485249583,57.16934417692119,75.0
285,53.496538136242386,73.20514060594985,53.667117387749194,75.0
286,36.891247842512584,70.58095536278049,55.828304851559935,75.0
287,63.590560610814165,77.08519430966902,76.29063186172532,75.0
288,37.17445916631862,71.50876150509279,62.10266508388473,75.0
289,51.78838339024504,69.39428676244722,59.21344468968661,75.0
290,47.876600987744126,72.87104615853136,59.78192507728158,75.0
291,98.65208744244552,76.83241950453657,45.79554880091916,75.0
292,49.47025411298955,76.11297814234499,39.95222420997965,75.0
293,52.218673801747194,77.8493275228184,43.81690887602054,75.0
294,65.29866722317138,74.29143001335672,33.322078693874914,75.0
295,49.682053672285456,76.46877162787335,54.240024564670414,75.0
296,68.77094084452507,72.76431096455522,56.62141512000543,75.0
297,48.29130405286605,75.0744277805369,53.81443332944995,75.0
298,39.56937599258437,77.97615625091589,36.595459906282976,75.0
299,49.72048501995762,77.94964334222861,40.75048556211752,75.0
300,34.68048707023178,74.06150721229373,49.98545390435855,75.0
301,41.25983122941301,76.15531158831601,31.40264456345721,75.0
302,30.275006467591282,76.78554936988047,66.04171071108021,75.0
303,36.74956525391719,76.63690302626692,41.978708238207176,75.0
304,44.80204683640531,72.50971303335909,54.65481268650168,75.0
305,71.87591010709342,71.27472697349765,39.345245364823924,75.0
306,65.57344389342182,74.93044550710326,43.231626704175774,75.0
307,30.364975983283664,76.17755153174448,64.61322088697523,75.0
308,35.71628242260595,80.85784980693552,45.04246749224191,75.0
309,40.682896354283294,69.72055214327229,70.26142849336324,75.0
310,54.95572400019795,77.24360623052092,41.983625754526095,75.0
311,38.8981328631772,74.79331259395846,29.5520105867357,75.0
312,33.92406887803656,78.93135560258452,54.383562348381304,75.0
313,36.12507259702039,79.19876362844037,44.014212098649,75.0
314,44.14952006170587,75.79677150229746,70.60927028052117,75.0
315,53.61135058882212,65.90827843145061,12.006743710185994,75.0
316,33.04494646571313,71.61752254600813,41.44422490143283,75.0
317,44.34753458890463,75.60639302080631,67.30425944923601,75.0
318,28.13787095642597,75.8342954919528,21.674473533449405,75.0
319,43.582437920008765,68.3857995407134,33.62244526974827,75.0
320,74.81228821234744,78.69917010252591,52.1494707278965,75.0
321,47.87771514830564,74.94417265815844,77.83556344100813,75.0
322,44.210021313943244,77.91881790504914,60.22188821897595,75.0
323,45.85976141150971,78.56837575705235,54.39880023945423,75.0
324,69.96255480340291,74.70453239687902,58.806714896459376,75.0
325,41.756500300990524,73.47331939438376,61.65416929365454,75.0
326,46.449936683275666,69.26806637398238,38.01906868186671,75.0
327,53.896303933903305,78.55364391804478,58.29265515584937,75.0
328,49.051116775674444,65.6254045651531,62.6227901367934,75.0
329,23.594170772011942,80.82063349573154,38.432074401830874,75.0
330,26.846873725925896,73.05503917691115,69.00782885916789,75.0
331,72.79685924930911,73.6676678773504,65.35746906118965,75.0
332,41.73405752791824,72.59371856056346,26.824870607999806,75.0
333,34.32042852567896,75.6223567851265,54.76363772083321,75.0
334,73.5476044769724,72.40887181339252,39.27959812750538,75.0
335,35.680136910346604,69.87691846582351,51.75674180320694,75.0
336,80.04281012225702,73.51585641228665,34.652149839409546,75.0
337,76.51637265508568,74.52413391600224,43.296404097130676,75.0
338,64.92370057521016,76.77429452404893,52.73383700682437,75.0
339,42.71094720371183,80.76154420127905,46.91991513881445,75.0
340,27.017304188856034,78.29770861645976,78.11128598995707,75.0
341,43.93152647778544,73.759427124763,41.32537554510904,75.0
342,37.88164605259205,71.81108271059918,85.09251917606045,75.0
343,65.82549292370503,68.74978307523679,45.56592746442041,75.0
344,49.75513848771203,72.94590223225882,41.02240665688067,75.0
345,64.13262822476317,82.09754698678591,49.14609602161042,75.0
346,58.19332696112074,74.6938149735387,35.113065123607704,75.0
347,26.546066347100687,80.62629654694702,42.12399109025238,75.0
348,64.25729671614555,75.03923237991438,59.67429469257616,75.0
349,49.19166962024074,71.5834614196319,51.04464424262864,75.0
350,26.89881770676282,73.92286345875002,23.6731855916527,75.0
351,55.76674871047015,72.99510696072588,60.253808839979044,75.0
352,29.292213843156247,75.49705284235073,44.652340591992996,75.0
353,43.76853521513563,77.76958294743231,42.34730236313528,75.0
354,63.87146360138948,72.94544625946256,42.161368982425266,75.0
355,21.409612208115504,69.77734030575039,43.85198438324214,75.0
356,61.711635799504194,74.87223069807816,49.99150762252384,75.0
357,44.533132279630465,75.56771925653157,69.16321321766368,75.0
358,72.47618786785502,74.20548426586085,42.6842912957561,75.0
359,47.15775689837313,73.6050953084892,68.74225059517941,75.0
360,89.65871373857061,79.24669613904831,48.264096479779575,75.0
361,11.551988197116355,67.59927025272675,67.80144091383801,75.0
362,66.43297568129485,74.95970592168126,52.988614295035894,75.0
363,65.7141320958214,71.67594969185966,59.46923194540557,75.0
364,32.59080426967362,75.83925668211201,51.665953348223034,75.0
365,55.19835105060792,72.3379116489468,58.57102294252167,75.0
366,38.841401300716385,75.86567107862894,44.01548275152873,75.0
367,42.75735559903134,70.79931577580112,52.330271132553534,75.0
368,84.52173207766528,72.93183518957545,76.26450311278656,75.0
369,38.825467917154306,73.89512095433227,45.311158029891594,75.0
370,57.68969032752271,76.10532805087662,56.880825977947424,75.0
371,59.862882837967064,69.21243403218314,42.562810979287896,75.0
372,60.364931118982376,76.85588129184775,56.48317019366552,75.0
373,38.257090579118625,77.45197039635222,30.685674818873864,75.0
374,40.544368827573415,73.68700933645628,50.78490875526172,75.0
375,45.515372007958106,80.91501179422167,78.0564183263971,75.0
376,47.13296083159665,76.87674771299305,49.10396118506523,75.0
377,60.310059848356865,75.38488239943732,40.46344778289567,75.0
378,29.227657835379496,75.60660477714708,36.970258473182916,75.0
379,29.923940569385085,76.4127946100588,43.70511809701794,75.0
380,49.682203348988466,72.11078896295744,43.675605246730804,75.0
381,72.41033532301296,74.79072521591415,75.34670325945045,75.0
382,48.91596231919394,73.02333552741555,45.520289798373,75.0
383,34.0391846585063,73.31296265283207,63.9250778570243,75.0
384,41.09457136139214,76.10404934374918,43.65103525383843,75.0
385,57.96833242327313,75.26678552907514,28.35669922629497,75.0
386,79.26308125969351,73.61663103451734,61.59068974334619,75.0
387,33.756321712299496,76.96097278688535,46.30167610559395,75.0
388,48.90386182321695,76.64173957826706,60.62658635382469,75.0
389,53.17836940349256,76.34605709642211,43.220327491162585,75.0
390,41.55180576234774,77.15174388555658,48.632844242081006,75.0
391,68.78714728006531,70.87656130468815,57.08158387674969,75.0
392,46.486192799463325,70.24978326474329,29.05144846923585,75.0
393,59.13051606581731,76.08493497939315,26.854593344437287,75.0
394,47.29569397409441,76.52245440730191,48.28997716614097,75.0
395,57.261465138169896,71.21087285745189,57.021732960505304,75.0
396,41.76799131559945,77.76041850515718,41.69058808334894,75.0
397,52.73351733970896,75.45682555244943,59.40473014498988,75.0
398,30.694888042321967,81.85839008636736,59.39677991699021,75.0
399,34.63616873055635,78.94806471175065,61.12958912145525,75.0
