unit_id,JobThroughput,RackInletTemp,CpuClock,NetworkTopologyHops,FanSpeed,PduLoad
64,1.5627245550722235,69.9314416220481,55.41319429551417,40.50786262086121,58.36508176532222,24.68170514179704
65,12.079108535664808,47.34632798383375,41.90226371075646,38.88461004041614,61.54536915190364,49.043753285477976
66,14.913859598620148,44.37750389229109,53.10769459285791,41.79413144806641,57.91333703100745,42.41529286203245
67,14.060750177458644,64.02545906468367,59.20882456744362,65.55079130632666,64.2079582052989,59.980364501619626
68,42.42392530519918,59.254085169242245,51.53792206901109,56.233300375469064,55.641817587412945,49.33507544433791
69,5.3018259545126005,48.691279611925694,49.76632247433572,59.06196645523911,65.74514064339802,60.03681073618946
70,15.593714710485726,38.922635401546756,36.80533257587409,39.58219270624012,67.1032992218735,48.69980306584664
71,12.216627913460833,55.145907339909314,46.630499635413834,49.91657522857245,50.35514059239609,49.630070540423084
72,22.615508710877794,53.80489993318246,58.61926853499293,57.35276888591783,63.53027802136209,55.59339109856136
73,5.198219438525722,60.088680344323315,51.121651336940346,58.64045136366277,61.38723182309727,26.996388329678073
74,14.08974327222565,47.51687261276547,49.5846078848761,71.66053676589114,60.75166076448855,72.30352396731277
75,7.0872902371879825,59.68748334005504,57.0063716647477,58.93291442762756,53.01611508643245,51.76408201942611
76,14.781176788327679,61.4834046558037,51.628279213444145,38.18514199153537,78.59596586520746,57.37055246046006
77,5.133952936317096,57.29047781789655,59.61851432484367,48.81047371375414,69.90521454590824,40.82857813130762
78,17.954032551556026,55.038317476087755,38.332926585068655,64.10978073515057,49.088208675255395,56.76114942748505
79,19.566559550509297,54.66945715588258,59.784242872297455,27.690752264956796,49.28911955642606,48.14098528383785
80,46.92264731772556,60.43069674416597,40.0726049519087,46.3688366604542,78.89601800722976,69.90685699783351
81,27.738685878028434,51.76952539017732,46.367936579290536,53.11920023746017,61.49056680471089,42.68333576685985
82,11.988806182325028,52.75220874911399,44.40140109000792,61.59387385962073,58.72947069848415,49.38849384456551
83,49.27395969155466,66.72880936045868,48.63266184394834,47.602225148518194,64.12361871659192,37.23174482932834
84,8.908983622337441,61.23859589764941,42.99464998378026,34.91496043313966,56.37605982412161,48.92452276572717
85,11.425845524835426,70.25179286684164,51.24197866149948,46.1249457794084,57.55352331527109,55.467856492218225
86,20.299184187078616,51.563404543577775,44.480107813762174,63.54937858112207,86.81140757620602,60.18892913330207
87,17.190202079203384,57.21208984700286,52.601236317029276,56.67163736366159,62.00463946615704,39.19473851088954
88,9.649837255412159,59.035675494533585,50.662097817462424,60.07325113275944,45.22059421804362,51.20286045532045
89,14.458691279526132,71.29751102243534,64.0187627639485,58.648674020378266,41.343402451960735,46.512816894745214
90,41.614420810307394,48.59851934693967,46.85303684503481,52.523370074643736,64.14048660086506,62.05587122478649
91,22.4430203765837,71.28129807796654,45.30398876046615,7.113425007936447,90.2803122656021,40.58146036935446
92,20.97677778182257,38.937915876819964,46.287007075743176,31.47898760381918,56.4175634405637,48.93471394567659
93,28.327750604626853,47.88623065128263,47.596521104208804,63.94509017102495,46.04779044145554,52.171382850169394
94,31.939236644800914,66.18239820250636,41.33802532220976,45.84133430294932,64.51352526885996,49.719243374304035
95,37.66771394543473,56.14564118887227,48.73100743288735,66.49373028255835,48.10847994301578,51.520102411461274
96,17.14045372764103,46.55879715994908,48.99271544167011,56.53975943492092,54.69016712483484,40.50315061824451
97,24.62294503077719,53.371901533719985,36.687029784437335,42.44420942239698,41.07380779073174,40.17249076066348
98,21.9289115590041,74.84504804654776,56.377904282749675,71.3605154297566,55.11244799560633,47.71912682704964
99,48.317896554528545,48.211884039587076,44.58222703080987,51.63128267677359,66.61793012234526,51.856798177741126
100,19.598773564572685,46.224470125768114,51.19186276710734,62.89663829664228,70.87547589673028,32.12716328394096
101,10.64674255140834,55.973915589986944,49.70988274315256,65.14779838999354,58.22504765921045,67.09332734532002
102,9.153496151459636,62.476419670145354,49.73007459401429,43.5486990973191,54.82461180463762,77.70024447974859
103,9.501838706037883,64.06393274576318,39.46614689874537,52.54291208353248,57.92411025808144,43.949947800624656
104,10.546646688022799,56.7006716304006,47.63877442418909,54.06301568775789,52.692606517526826,50.9090105556073
105,23.345940826471477,66.81167866981917,49.83220509303194,63.16012967942331,53.18156760755555,29.48753210107931
106,9.746823475950968,67.67620693207796,52.82620317345914,46.4458859575179,46.74277694732692,51.97205581423656
107,26.925486799199597,57.83749875089533,46.34452016515343,40.651347723518285,64.68510427731576,55.740075237686085
108,19.71343218997996,61.051075699068626,38.0189954238115,42.007155212989154,41.868830338574874,42.2106947851396
109,4.2399218296338415,77.70143969475303,50.78169220913701,56.15359350000736,57.58437989625679,59.35265697253727
110,19.686425005911467,61.98326403677299,51.932619312077186,65.94206572334417,63.18754601814152,53.1699026897677
111,20.01180575910056,76.86325651538641,54.89929547420293,75.99058786753562,75.19046220146247,45.024391393858245
112,24.021974865550817,57.214302007266085,58.37722987541414,38.96657469116121,63.63626131155464,48.478366399712
113,30.12824885393747,49.30538411360375,48.74138811850971,76.42593767380679,56.13823436414939,36.40451665604831
114,24.368855731577796,50.68115456305315,54.32651430013164,30.412873073649678,62.97073046139995,39.119979096437184
115,20.7798960775197,54.84292018367508,46.106138871719054,44.86318961100846,70.02477314878483,36.23464704491093
116,32.70193740158375,50.79415570476524,50.557912779201736,41.41682418107346,60.501848823629295,40.7139262540607
117,19.769896489805,34.81399435663465,37.4009729827584,58.16422268993648,60.125898202333765,52.704228318844734
118,29.269724858078614,34.153177357320295,37.95097564991246,45.278437154086255,38.22907526744,33.52698606166693
119,5.1381539454494,60.02092842835366,33.12642846170302,55.5101447560171,68.79903468102508,27.14175644394973
120,37.72175460176614,41.028101774451535,50.817112153637574,74.92078397744562,67.25671248546924,46.75987581789873
121,19.644568458210003,62.15495051913423,44.04946410157631,48.98402669851951,59.95885336982063,59.51165786961057
122,-1.1277337129354845,73.96790005187569,46.656897726041834,70.22998064625423,62.840489627918465,38.60414973006063
123,25.13695217470485,42.7680340254244,46.58503122221883,50.61113435858659,54.346454046375094,44.38061488478577
124,11.53285667659606,61.73652241553119,36.80931547384028,56.731566358445384,55.80012493002991,59.606301994567374
125,-0.7525589832104975,71.94968387935226,64.22417060473286,57.54392280636807,56.06717136189091,43.20667967291448
126,14.059045618331831,56.24368567727328,37.951340184383945,72.53790756213913,39.83343518608619,36.030438348139604
127,15.4830396435345,46.25303415021019,47.73938864646832,52.29842715123045,69.96914726897708,41.31444786192613
128,21.38308896041216,40.857984152334126,43.26337815271296,60.215625597466484,57.27155029032558,67.87462872464299
129,38.0000062980414,60.23634811186787,50.793002368809866,45.904093043689265,69.95105720820568,40.582720224565584
130,38.41211812402842,46.47274984960552,58.36472854587088,57.003010690917634,62.292745678328615,45.39172539871159
131,25.516245701023934,37.38861773938146,49.916258963139946,70.1796942099344,59.70438099495938,40.01998162252497
132,34.037132073376256,84.37501871630175,61.35780839166872,53.48764611013488,58.979750029716705,65.410051162795
133,64.94674464853642,48.617164448329625,54.09923415867863,70.13201057380466,55.5334852950631,73.98975357750628
134,21.699089020942285,61.244545488218364,60.89587885761938,70.69791741307615,54.29529317888961,66.37233429208625
135,46.79134949583157,39.765368870165794,53.14416703086244,54.244279059251625,81.5372118011484,58.305132499022015
136,26.83613721789371,48.50793800443721,54.65895579433925,37.753241501477206,56.400417118280096,60.55789095204902
137,52.465431991564365,69.30433706650129,59.67445915917151,38.325588056380795,74.24769639089978,41.71879231647364
138,11.199671689892288,66.00268431999415,57.49775292212847,42.948416171173314,49.00719315981936,60.16097304022104
139,20.88748246814238,52.71711594281596,50.446679834702486,30.070004757698822,63.317286090450594,46.701465660424766
140,42.067028315523935,42.077088059011984,36.443052716245504,29.296208887032677,48.96113184261227,66.03215645276413
141,8.805363385562487,77.85268515183412,45.00015617977026,51.59993590007028,59.674665520046574,55.675311529048855
142,44.28731052071016,53.21344180107014,62.32766342665831,54.219893282718935,67.19865822599867,64.5247380848269
143,62.56766739274409,43.03416716999617,45.74465500431758,56.31757390864892,67.04394526787627,49.81902346691599
144,5.706019222241368,60.97790603844248,54.180606672851724,48.39396926103626,58.495111542789225,32.70587333879695
145,46.12234208806121,38.875593441854996,40.114204627352116,49.35123654790967,36.127234645013715,47.0740975762175
146,35.22838574497917,49.691664975017545,41.401141448289735,61.786694180586544,55.03221234236055,40.226903642995346
147,15.475457058425809,63.7954326690542,49.14965171766482,71.39213116291539,65.85720680503746,38.73726233999297
148,22.22215171475486,44.21256443590132,34.85553226770762,39.91284157652938,67.89464674661271,40.334299469916445
149,15.590687882668762,57.77439968707104,49.292307471548284,38.64727687668135,47.73184574120547,72.17452327101492
150,24.30932486469075,50.26719070512294,61.11805768026695,39.57140133732562,61.328349479368875,57.927853909077776
151,24.878223141748517,63.161212365939974,64.3788488295562,73.41386380950141,72.19017014425623,50.87103457287895
152,10.744061495796974,63.54694593596884,51.86789392071661,62.293242369705204,64.80894976079655,33.40683620091586
153,10.752094375019215,62.64458182670939,38.1526285382301,28.871085449880717,53.65521280543369,46.56931232114167
154,12.155854694130449,54.764273823526565,55.13942585886109,42.749135668880655,58.623125861011246,59.68047998041412
155,45.71023596472091,55.13635843953004,54.10528369365999,27.691879681297003,62.01887372195403,69.17739574843425
156,4.0471817716115135,68.66691594298548,59.25023158514903,48.373596801039334,41.28891079605771,41.913179978557515
157,31.311586430361302,52.349780505805086,52.922573582619776,54.61895921293956,79.66789276862171,55.8972822236559
158,2.3382023367711007,76.58490812247217,50.75725340478996,28.387666894381375,79.87724957607976,59.91907369112348
159,6.155313183751552,53.62929981893501,48.95273767109612,62.29189066236529,48.119790713056524,48.99068763215151
160,3.590535309277487,72.13862373068353,41.67004283402284,61.99078884391589,55.65395204158515,42.828364562049686
161,14.847152002024693,52.468291636493575,43.18065741665379,53.76453996258634,55.594516676578536,45.948870536333764
162,24.3054192134872,53.59375636414995,49.82717632884473,46.31897441069398,39.92336275119621,73.23370066350617
163,3.7104233302778615,62.1719126000883,51.38625031053248,42.75829284076697,45.619159782727756,79.12627945177113
164,3.8330032572729547,58.136559390680524,33.719105174124245,51.66850972000302,45.66158719270665,63.22154093498191
165,10.892076093945937,63.01166264323697,43.683669411301366,53.958556930907996,62.414322379594346,46.72691740288373
166,21.487009482493463,57.7090388028297,52.66826573477906,65.30850138107365,57.352616110012654,61.83672675150345
167,19.1435292529307,65.15467130488923,57.47459133905433,34.00272262639388,56.58664644544151,54.4592724243721
168,46.560400204108795,63.569802934339435,44.85270290331463,34.959987471779435,73.6624410074317,37.30808938197981
169,21.685761590533225,45.51889208664738,44.52764153399534,14.748978610052568,85.54914604233198,39.92170694317479
170,23.725933360708332,63.132803807409005,49.90813776827968,44.45576839381716,59.910155540432775,60.240616993543455
171,24.48130184363464,42.62563815530862,53.13024350295946,53.321181282994424,54.124461106500014,62.660945501048545
172,14.098120833008306,49.46429528403865,42.5541174763489,74.72470039502767,64.62673601723505,23.283831680645857
173,18.74295598358566,51.58979300229592,58.55391312311295,67.56399179111506,53.33176086558335,35.49117733701984
174,37.12407870075598,74.77371094335845,54.31756137950829,52.63642024407063,58.18520754796179,32.24712703732258
175,14.431849992755701,47.41018533004334,58.171785344473136,59.24020344639606,55.36163517690063,55.09689610520108
176,10.610268167587197,63.16647129897214,51.21692438005236,56.01773895311204,62.06683083649036,39.0294716443914
177,19.914755104275017,56.68876680179537,44.36094616875598,64.77175175510126,64.06737512074542,35.310407428825506
178,14.64397398651032,68.0094769924099,49.543479765146714,54.15522330397194,41.83091260534859,44.35980373448508
179,22.697407478359082,42.78711732873704,46.418024935480524,34.32721122956851,46.20756971728895,47.14557311347342
180,44.768809863790054,56.058585889624766,49.05927116456924,50.29141925802854,68.91203430026736,59.63513627481753
181,21.28161780085857,48.06342265356461,35.61184757237793,34.265533944564716,48.20406005144121,51.59459519842609
182,6.818719568684859,66.4399694929534,62.1712546088295,50.84692893168801,59.33637524714815,34.31004662659367
183,7.236603584356107,41.856969987902744,54.27393418739097,29.728799817150097,74.75717887267108,47.91715299064748
184,18.122896162189484,37.60520998769723,45.88112494242956,51.44629025943419,62.31175857910059,46.0820740791455
185,19.97728520634016,39.11538566440576,50.671962971376665,26.694516320200144,59.666156369419966,58.582189726239655
186,54.78216923515736,62.50359118966187,41.7774317945305,48.077460878622816,56.77229670618023,80.1881185392526
187,13.478450159410752,46.058426553681336,54.68614078705716,53.391116883761754,56.916353071106684,32.884022310141226
188,11.42756528213847,54.090467095309414,52.43932206641881,57.56091961921782,42.67668934148253,64.7479496047464
189,38.07533966803458,32.523158020956025,56.48184438100402,44.2516800382551,44.73505548287546,38.110865492691424
190,9.697641699145047,60.90284511988433,58.49720521521538,48.66692184405897,67.27752195710913,56.605662427557704
191,29.840995052509072,51.68151859221415,48.98426373552132,46.7881615802513,73.02201718099009,31.432909643267443
192,19.139028860749733,44.28291726317702,50.4698037457091,37.87142856005374,67.19785573759815,43.87058183983265
193,6.719125674130695,69.14135788497552,57.0557007910336,40.040319581853794,48.27348626444282,47.79023047526957
194,10.601292794908732,64.33523013102135,48.631164386796875,31.375962179735797,64.08494790253026,39.48809688312689
195,23.355324700838846,41.348891308417684,53.887292769832385,63.523202643061374,68.09514360148374,53.7644846773614
196,21.1660686571459,42.32900462127387,52.23612805860242,47.07732342572723,62.687069241729134,51.380296699316595
197,35.0252783217098,48.648357016561896,47.090513571754045,68.70312189994694,72.35460625599492,47.92208723035287
198,16.804647666658433,74.32737964925161,57.892350488853566,47.32536326095762,64.63276577776828,47.42020665799058
199,12.847434096363362,53.21911663495848,54.9658246660516,38.06205539105037,46.41331236881187,60.414793450204115
200,17.751078861487922,45.93884431070367,40.944090167225774,67.13059774534311,50.52572163193217,61.15786216559658
201,9.127920059098404,59.65053802401455,48.459979446920855,35.83403812135496,73.55584084813627,53.05135786423247
202,34.44843493498636,62.28703732380488,55.10106368519119,45.11519241720519,69.98047577531206,40.6665637482939
203,11.177608954141393,65.66784037443766,53.26712649612211,70.44779893790691,56.960325420105406,37.37730587035975
204,24.216431601124786,40.94627261117043,47.444813218329934,50.23466672119916,61.593402980851366,21.100470674905583
205,16.037778349169912,60.55168161462375,50.18554550337472,56.53338065185503,49.107987407093944,41.13171051725019
206,30.557106914369303,19.999349811980167,57.00688075278672,48.497995173637406,58.693477575734725,53.41970501585682
207,41.48362053556738,58.89602757616481,58.17808651982026,47.32598853671516,71.946611117775,43.06153973516962
208,28.981973279449587,36.50397015184478,69.98150454002251,42.378499165392846,41.69464086051156,66.84080355349897
209,28.03630855570276,44.14215058788027,43.25503427050262,41.958064385626756,41.06532618561821,48.49765620802524
210,11.996753812040069,40.45548620314781,48.06915638092244,59.023134595532206,66.21435209830179,44.69103619059276
211,19.23061294373917,48.67209884551304,44.6139364495966,52.278371588512485,61.450877877926104,56.961399460576665
212,14.349072164202116,49.62971671811867,46.49601555337507,47.640504215082785,65.07746328034321,43.99414160458908
213,29.741874334383926,59.379430892925996,38.875639603884615,43.35264513177896,52.041415692231645,66.13437817503633
214,31.435682325451218,41.898717078718775,31.019487599442815,53.92599891889283,46.099359385203044,38.068417586773
215,13.939872404328693,54.50949267910947,55.31966077634946,56.85509155956586,61.88865392741031,60.31606807902256
216,37.12019513058828,52.11004025258592,49.65014884794016,33.01689708900626,78.103485798182,61.05823638631948
217,19.63820821362719,62.67767416650227,47.08267509953055,52.22719749633383,80.60579859592757,57.78508355537646
218,41.37820513111751,57.650687205542944,52.050365344047464,64.35112911756809,67.63778518453113,25.22348808545678
219,3.682134832414195,61.627107426924454,40.623513543122414,44.412760828260915,52.083207221093105,68.61773890987145
220,13.61364639033135,76.2864638581661,37.071267074322336,53.52735376577848,64.77924582075353,47.2913806572054
221,20.526133973909182,37.44381356918386,44.57591245948692,68.38033933664896,43.74152523106015,70.79361978969834
222,12.974420842095943,46.84980175790286,46.88712886157153,49.63070261825991,65.18405077229936,39.32415484373515
223,38.81512059204229,58.244840262147974,50.76438388953861,50.041060693627706,48.2584690139491,25.27191040553674
224,21.9671890934074,57.086483431476026,39.259795357495726,41.828185017988076,67.11404535796703,52.27656508165996
225,49.679199009389336,35.93327532301606,58.617981189224516,18.645978519730726,52.166457947122794,59.578860397551296
226,28.60365668483953,29.765666579447473,56.01584526116788,43.27494126634059,57.26817760441852,45.2291482466557
227,22.07001187863272,60.39272191819553,55.02363972362175,55.09010208755844,69.69636027048405,39.07386851083272
228,5.3629854703111475,73.1064500347957,57.30775471601775,60.44981336409146,77.39312042981196,55.92614454856027
229,34.223092723727994,45.83740714243397,45.09487335828293,43.8695131410817,58.56018089622455,58.26433116781532
230,55.65626744477324,54.62453829663299,48.69540521922394,47.797817962778694,66.06311178864097,48.431013347949545
231,8.58831630898559,49.03178974923992,49.4586619260514,63.13097173380216,60.1755798483523,52.46605288734489
232,18.31047279585293,72.16963921756948,39.26443252875764,56.925162052039454,84.15258139282463,48.34416231186415
233,24.563038590674147,51.37506303088866,55.3793876953608,69.0247781562744,47.382985576692796,38.468660743491995
234,5.767122189669259,68.43030030092416,57.0667068499712,16.89379187172111,54.12396053248891,62.71376266991242
235,13.184966126421712,62.963193974405876,54.38736753917725,47.807168930187636,68.79260345865919,62.48612756050763
236,22.959474698005916,54.44748981601646,61.3881151100214,48.82112590805997,71.15777489335686,50.66558157797686
237,18.67022549243572,43.38489756414927,52.00347856752123,55.23410454575586,50.949214815513066,69.81902296346975
238,13.95675381636891,48.576108770070896,51.06497796948199,33.670166007156396,78.50791357230867,41.403955129079094
239,0.85238665560634,71.89574032551083,64.2304039996631,31.07603445968657,61.40378087057445,49.52432463634899
240,4.7588782533331155,54.19703236231129,39.106499627303336,47.72750869639669,66.39829963160727,58.10369031850864
241,32.97543416472443,62.71019475290818,51.95096576287868,51.854929952964056,62.088797194109816,38.755079582483965
242,27.269393092849818,42.120502305841065,50.79213619652307,54.51502550538057,53.87235184352879,68.2322176144774
243,33.43729168831866,32.416177879083584,58.05444515486708,49.53352230795518,73.19000708847153,58.29102247116922
244,24.50492400600971,42.59533306650062,47.58106144991857,42.60860181118097,52.67952192108842,48.03030953493461
245,13.887490681211165,65.47507860278444,28.155280465409973,22.091449032178854,61.00570376339157,81.88482447086032
246,38.727576860028066,59.199289044769706,30.795542457545555,54.42543525143965,71.901567664548,33.85206335294526
247,13.141948580619115,46.873869783613976,63.09186699434889,66.34244179754084,49.66792300864259,52.17892213697323
248,23.07843894299957,37.45139170718363,42.692856409350604,59.28659698397973,49.46962858966944,67.30851949800444
249,3.0499235633127233,72.41328306073265,61.5648581728665,48.08415820912193,58.40741840003778,62.17117226451605
250,11.143692846662864,48.5415686135444,53.64018481906158,19.09390496210364,53.40039631000086,55.39680741147555
251,21.430746410310096,60.70070491391435,48.54126304403583,50.71289770310891,46.989270845810395,58.1461316461493
252,20.131383100371675,43.883549013894864,58.328404022879745,53.180466202573136,58.53974689650968,60.91765318386858
253,6.837833886762932,66.75786476734312,44.427096221518966,58.710080576517846,44.29697240120603,28.538165716575367
254,8.817703488698918,57.40727427169239,36.03424501549776,63.230976487861795,41.693403390874245,76.69272395673441
255,13.782749751702713,40.685932633363194,47.12328676394302,50.576508369972295,59.76613102734563,65.44822254448512
256,36.80473843954826,40.37543655262001,39.9850551737203,45.57696954515178,62.59330804178849,73.66253638176921
257,11.515166517277189,59.89403434236635,60.113984601518986,56.290947715002424,68.49043800161024,47.89986231210626
258,9.765152712358777,59.719284720970926,44.06099748305186,38.84227093229725,41.55241030409635,35.57746228418645
259,17.25743606922838,45.681371984520354,45.87552080602746,46.460482450934116,85.28102410825412,56.87528544324029
260,25.932964211850813,57.737386343338365,30.524675474146644,24.965804057780158,75.71827610630524,66.08979822786624
261,47.84433978471614,43.55815230798938,57.0049463629579,62.78434563615522,56.52263767241455,53.117266913336195
262,37.901151196707865,43.92437574122134,53.61134617711846,59.92088148202773,56.229695834002456,27.298438501440103
263,17.204522611486375,74.8698373414842,54.42000578024152,38.03983782178271,55.37091704110762,57.07422102850819
264,42.45031280330573,41.05680111224225,54.33476386075128,41.510074058853725,72.74819198800178,60.9962487701506
265,61.371653273165144,51.933413405715854,49.456359088208295,47.871265236005236,69.7497051762998,49.849472383122865
266,32.949335751244,58.67711281741098,49.17358599881507,41.44691644709338,59.40730311643161,45.67453143287421
267,11.117230221106476,69.31356149439087,66.8449836921579,85.19604364449192,66.938696481913,43.300164382157085
268,14.398678293058273,46.01514031560397,53.35645715264414,62.706872640248136,72.55744940691886,52.69371721546604
269,4.7187497048332645,60.9762355145964,50.37801353410432,37.73411400906745,64.18784073289136,36.68160700155694
270,42.072117394916646,53.2607261362798,43.761742002116485,51.5628920251827,44.74119070875802,61.46248331487647
271,38.36267357410125,47.02196216801352,49.08263571877448,52.94750511651675,59.452211090671014,47.370020429262055
272,31.077484691958762,57.99198505973004,50.29064018138718,77.31783916421,62.566137281780314,48.09612684424802
273,25.822386819347905,60.15645592376042,60.046058879543445,62.862955794587386,77.0745543542537,64.11766810344365
274,5.1691408181702405,56.787312746057566,55.521612473273926,48.5606946754747,71.43171824136591,59.7489143579485
275,10.207306766169365,59.12810735605074,59.4681100840942,49.65630894284034,55.62886415293061,40.558625034976785
276,12.48993258017422,86.60564522294412,55.3355763192627,35.09262021938598,48.75704282958343,49.059644149968854
