unit_id,JobThroughput,DiskIoWait,do_io_scheduler
62,50.1626444333927,103.22215044525774,100.0
63,10.646989936726625,101.71658225260266,100.0
64,14.597300335944333,98.95369000581105,100.0
65,15.104738961210588,97.31415534506684,100.0
66,19.912749352553273,98.65165060947899,100.0
67,14.801397049790273,101.2219071818906,100.0
68,23.385197282032763,98.24460961891617,100.0
69,21.11375564083965,100.45933270217212,100.0
70,27.528945356229137,104.22731335268145,100.0
71,21.173675817078735,97.23722440858481,100.0
72,6.75527284799701,95.9740337788548,100.0
73,11.205271906814538,102.58780206778859,100.0
74,15.644848862461805,100.36641450562409,100.0
75,43.13347417075607,100.88151701636446,100.0
76,22.435282605822294,103.36195926675454,100.0
77,9.977392820875671,96.36761071271324,100.0
78,7.8250582690674975,107.4240242118872,100.0
79,24.919033807433998,96.52999815675548,100.0
80,25.326624119734095,100.92463646852704,100.0
81,54.1724267290822,102.29743054754405,100.0
82,25.07707383838732,99.64299121282421,100.0
83,12.217034835342623,100.88622158711735,100.0
84,17.821532850033474,102.43407652552514,100.0
85,10.603423752599578,102.86797323036828,100.0
86,41.75080260497475,100.28632089621051,100.0
87,15.854451832757897,100.39658660121093,100.0
88,27.68312115180284,99.69979075394384,100.0
89,29.062128572229476,99.00768062813918,100.0
90,23.351403833800674,103.03489209903606,100.0
91,13.004190106065344,100.24181631396769,100.0
92,20.979655512063893,102.4599734168048,100.0
93,44.97449799339477,98.08473700786965,100.0
94,8.216934943274783,97.79430727531359,100.0
95,33.74369454859504,97.65916278495138,100.0
96,14.536543951325221,102.17655089057067,100.0
97,9.733006598603641,100.93142184532537,100.0
98,-0.5962456604000179,98.28790864249297,100.0
99,17.236803806144348,101.12030711740299,100.0
100,32.520242356060486,102.23910636485353,100.0
101,8.785535143193759,104.61899038831716,100.0
102,6.769455857353445,100.6740466603345,100.0
103,18.32856141148858,96.94232709075006,100.0
104,16.956462825667813,109.16079597413538,100.0
105,11.54032460774605,100.32083255939207,100.0
106,27.91737971215376,102.31987680307542,100.0
107,10.846423940094576,100.87769938544315,100.0
108,18.336040269702185,98.61219936580126,100.0
109,19.80887359309299,102.39612112663818,100.0
110,12.985020469052285,98.2013256477539,100.0
111,8.485517245252153,100.21270170893821,100.0
112,30.365904026215354,102.90508827446787,100.0
113,18.697535569090682,101.76733197141373,100.0
114,25.558488710738338,99.76847122886255,100.0
115,12.343377327379118,95.84112320963573,100.0
116,19.347531385642906,100.25486079834387,100.0
117,22.028377933393692,100.58661017152451,100.0
118,11.914306133293685,103.33759203237273,100.0
119,13.489051123118523,101.07824174540721,100.0
120,27.723201719627646,101.45578805367346,100.0
121,15.493377485731116,98.36111152570815,100.0
122,17.664907493528858,101.68029510145759,100.0
123,7.948675701842318,101.68634269116555,100.0
124,31.50144341078576,98.39841992321337,100.0
125,11.00729478186838,103.8667882122856,100.0
126,18.16336163707354,103.51406207767387,100.0
127,17.006257133388022,102.51979890823793,100.0
128,23.13194952098533,99.77503025397655,100.0
129,11.623251116321864,97.89755285213758,100.0
130,8.997576782188563,98.59107203590655,100.0
131,18.571519506302845,98.11585123310441,100.0
132,6.679370206453068,101.8808641449907,100.0
133,12.031344095066107,104.68711098659317,100.0
134,14.498763317672879,101.92593160402023,100.0
135,49.14236711909561,100.49125984330955,100.0
136,8.095477900587795,96.52984584519213,100.0
137,45.66750570616315,105.96844771661603,100.0
138,56.39512313603484,96.65016023178305,100.0
139,17.193003581651784,99.46688667424647,100.0
140,11.378198679514913,98.21841839473736,100.0
141,10.240190776955519,103.41701522504592,100.0
142,31.84386015202922,100.27318689172002,100.0
143,26.832782554981947,99.67896146764342,100.0
144,9.927757176126297,100.09252734035603,100.0
145,19.398007952825054,100.45554371230034,100.0
146,20.828736928177435,102.8222127458293,100.0
147,15.098913917029524,95.28555843002474,100.0
148,16.95578390953818,100.44285277153122,100.0
149,8.15893214626029,96.61688519475166,100.0
150,29.14798304832845,94.05595435956526,100.0
151,31.24754606884421,98.30730707757797,100.0
152,21.965598429988564,96.4186380487185,100.0
153,30.646872525946197,101.44481960592853,100.0
154,10.203421289955275,97.87736037275181,100.0
155,2.2958898770608944,100.06339880140844,100.0
156,26.6601281035247,100.95528711520143,100.0
157,31.73330491613049,99.03608517765956,100.0
158,17.552211304553683,102.65329231740542,100.0
159,19.168350814425306,97.88761113281625,100.0
160,12.379033214997182,100.06124490149804,100.0
161,35.68495895315562,98.62604047446037,100.0
162,22.11205993316904,99.83619659148411,100.0
163,21.51670454747675,98.4917079308269,100.0
164,10.491228758672905,98.63464137747191,100.0
165,25.734592946051677,99.53312238386624,100.0
166,13.171738276333883,99.97716224329447,100.0
167,13.978757651029989,102.5751564537165,100.0
168,11.50379617924971,100.24072094584335,100.0
169,12.097483749519164,96.93374881424839,100.0
170,16.44014216364202,105.43507217445375,100.0
171,32.90140530349613,100.24992092979146,100.0
172,11.354159117989607,100.07131641910783,100.0
173,14.338525062378155,98.04569865808175,100.0
174,19.321409226078934,101.36314659030349,100.0
175,9.870054588524065,100.4895110790533,100.0
176,58.25436986281291,102.14864675812602,100.0
177,20.53848881939919,102.0742098945083,100.0
178,3.0889886371322177,92.42099339891071,100.0
179,12.904031757645953,104.46877284554171,100.0
180,-6.93240820261179,94.7906658564444,100.0
181,16.43068440887426,94.2937618545459,100.0
182,16.711011648754173,101.12576754174593,100.0
183,19.215368258987468,98.68667088388116,100.0
184,23.33217198144908,97.91180510325984,100.0
185,-0.5991069124885879,103.2269321131152,100.0
186,41.411778005652934,99.17104704287254,100.0
187,9.658165465734546,100.4050050048252,100.0
188,6.678616467237412,101.76255798509841,100.0
189,34.505182586458794,103.09692675359082,100.0
190,12.71817425570125,99.91642940365664,100.0
191,34.805469810914275,101.11156542834202,100.0
192,2.875442288864596,102.18476344647779,100.0
193,15.913868485416028,101.41183327585497,100.0
194,27.361777629776142,94.83884665652916,100.0
195,32.008502754245725,99.92891471756528,100.0
196,8.972211177669697,96.82855337377333,100.0
197,21.732195756558703,101.57146334435689,100.0
198,15.602944160435468,101.91379304506206,100.0
199,14.774835367637145,104.22142918324393,100.0
200,15.099636684087468,98.6903020454358,100.0
201,22.18951571824171,102.57824853242839,100.0
202,17.542131307229003,94.21716707766387,100.0
203,32.12450243613372,100.97198646491269,100.0
204,35.966545665067756,100.41604952828308,100.0
205,-6.343524074827043,103.50180993858248,100.0
206,31.678805121103835,99.991102266313,100.0
207,15.179121714137391,94.54097317649499,100.0
208,27.670893067806308,97.5284210051402,100.0
209,4.200525415293873,103.57892137081144,100.0
210,13.991227710249447,100.70066747543774,100.0
211,24.040888822013574,100.48664358889091,100.0
212,16.665588800869653,97.64519432853695,100.0
213,15.768829265046692,99.75715495503026,100.0
214,25.75891725992254,100.93347654733795,100.0
215,25.418725820438528,100.5885859990092,100.0
216,33.388486706896884,99.59526176364876,100.0
217,21.138234496648792,101.39656200048752,100.0
218,19.142959858403987,98.22175793668941,100.0
219,11.161339041518989,99.2360686852688,100.0
220,25.033569484484477,100.98202742525109,100.0
221,27.08326867231868,102.63409248414071,100.0
222,21.528861443276163,100.81126117535973,100.0
223,30.690156650057578,99.86043415655736,100.0
224,19.389193847829905,97.63433822217569,100.0
225,26.61041624560297,106.77397051301698,100.0
226,11.2383916238395,96.60283386570987,100.0
227,19.28716863295478,104.70003499953009,100.0
228,12.56236192997422,104.17161624741138,100.0
229,13.732195569182803,98.7896489019761,100.0
230,23.666637069075378,95.5209377900939,100.0
231,9.200038198321456,101.95313568010481,100.0
232,18.58079739206609,99.18937169356516,100.0
233,19.77819507051965,99.39684874026264,100.0
234,24.89301809320923,100.23989287092212,100.0
235,6.067793933982604,95.81012821805714,100.0
236,23.149122023198917,101.62597312940557,100.0
237,24.93576392236344,101.18487423986262,100.0
238,0.07730364636076548,96.35329407851509,100.0
239,15.75036055151281,100.90124402763651,100.0
240,14.48222305572384,101.52736764592653,100.0
241,24.087480276182124,94.82456023920547,100.0
242,22.221446655766986,99.6086602266317,100.0
243,10.291815126885751,96.63765889776526,100.0
244,17.016717215579643,100.38799565632668,100.0
245,8.74127239444477,96.39734484159577,100.0
246,12.622737086652037,98.49765462614606,100.0
247,27.413099006803776,95.99230562483763,100.0
248,18.1412322758246,99.36778971109742,100.0
249,29.065549263277575,101.10688204725014,100.0
250,8.067990281097202,99.53469016417824,100.0
251,21.74849256947388,104.25247456609569,100.0
252,-0.10380299875282928,100.37533216234874,100.0
253,7.432293767582305,102.12424078747817,100.0
254,19.562067137755008,100.01601252339772,100.0
255,10.63132648804417,104.22020319723173,100.0
256,15.68319601954278,106.97334248040336,100.0
257,18.357805626889867,101.48502034273994,100.0
258,20.701686694079907,100.72707572487334,100.0
259,21.584030908158315,100.29733807535898,100.0
260,15.7013301608532,98.5530546305254,100.0
261,8.366671905047365,98.73467148705323,100.0
262,25.531960661491603,96.27453296103887,100.0
263,30.14642024195929,99.80814752680722,100.0
264,11.242286026167179,98.05243074743818,100.0
265,20.913844804657106,96.70083860007679,100.0
266,24.890978098150285,98.55374056962762,100.0
267,30.848144824011364,100.95885040371023,100.0
268,19.94327401360551,101.8270329927208,100.0
269,28.662055624708525,106.35476754336418,100.0
270,29.016070267755495,96.47357489511151,100.0
271,41.59096967736875,99.34182594884831,100.0
272,32.89519047545285,100.76349956637455,100.0
273,14.271367283483135,98.8753710472666,100.0
274,19.22078497742388,99.00064129732344,100.0
275,49.61305491878906,98.07284303512252,100.0
276,26.766408910742662,99.09139411203323,100.0
277,15.067210726471655,97.6917624275135,100.0
278,38.79392981885633,100.49199993202305,100.0
279,21.136507740557807,98.85320866474501,100.0
280,28.710412670763198,100.35532432421175,100.0
281,5.279475761671611,101.0715675252962,100.0
282,25.75587423663839,97.25200720228787,100.0
283,9.06806311267296,98.46276095709814,100.0
284,12.347645806704389,99.5469485249583,100.0
285,14.261875973381468,98.20514060594985,100.0
286,62.91804171698169,95.58095536278049,100.0
287,21.635569830798023,102.08519430966902,100.0
288,33.44776341408223,96.50876150509279,100.0
289,32.57541377282096,94.39428676244722,100.0
290,19.586058080726893,97.87104615853136,100.0
291,-3.468015016976337,101.83241950453657,100.0
292,15.05812309176979,101.11297814234499,100.0
293,22.387646643123432,102.8493275228184,100.0
294,11.83713962211985,99.29143001335672,100.0
295,28.120182237168116,101.46877162787335,100.0
296,19.591292177778534,97.76431096455522,100.0
297,8.275260861756722,100.0744277805369,100.0
298,21.84579625052611,102.97615625091589,100.0
299,42.23178102836795,102.94964334222861,100.0
300,14.543588083455376,99.06150721229373,100.0
301,8.537078612081427,101.15531158831601,100.0
302,40.80128807843593,101.78554936988047,100.0
303,34.20976501087601,101.63690302626692,100.0
304,26.93557149219199,97.50971303335909,100.0
305,4.692824047814428,96.27472697349765,100.0
306,4.322991620204801,99.93044550710326,100.0
307,26.867356266671873,101.17755153174448,100.0
308,26.284601687783514,105.85784980693552,100.0
309,33.672172766493624,94.72055214327229,100.0
310,22.30239853523006,102.24360623052092,100.0
311,17.755962908161003,99.79331259395846,100.0
312,16.052835473109738,103.93135560258452,100.0
313,25.40103713082103,104.19876362844037,100.0
314,17.99520849058871,100.79677150229746,100.0
315,35.98024538534721,90.90827843145061,100.0
316,21.31745382411968,96.61752254600813,100.0
317,17.55817266900519,100.60639302080631,100.0
318,21.956459608434393,100.8342954919528,100.0
319,18.878091099969687,93.3857995407134,100.0
320,8.776954227172645,103.69917010252591,100.0
321,9.605303231375899,99.94417265815844,100.0
322,10.230372264452832,102.91881790504914,100.0
323,27.37226778633065,103.56837575705235,100.0
324,7.653277195682539,99.70453239687902,100.0
325,10.308869962657859,98.47331939438376,100.0
326,11.25476129081595,94.26806637398238,100.0
327,19.74526051838663,103.55364391804478,100.0
328,31.41507079163914,90.6254045651531,100.0
329,33.80335645398126,105.82063349573154,100.0
330,61.53912972937264,98.05503917691115,100.0
331,4.307271206310915,98.6676678773504,100.0
332,17.88935299935175,97.59371856056346,100.0
333,42.833390092670534,100.6223567851265,100.0
334,10.62943500489528,97.40887181339252,100.0
335,40.31277395464287,94.87691846582351,100.0
336,12.421554772326049,98.51585641228665,100.0
337,17.1426831631664,99.52413391600224,100.0
338,7.263480857818353,101.77429452404893,100.0
339,13.631138116206417,105.76154420127905,100.0
340,28.134199860444593,103.29770861645976,100.0
341,10.076637992144242,98.759427124763,100.0
342,33.34720196093497,96.81108271059918,100.0
343,19.2080238742516,93.74978307523679,100.0
344,26.0590933580773,97.94590223225882,100.0
345,6.433694144517281,107.09754698678591,100.0
346,11.06487867539631,99.6938149735387,100.0
347,41.68109941136704,105.62629654694702,100.0
348,14.54303289501978,100.03923237991438,100.0
349,20.279535709591066,96.5834614196319,100.0
350,49.17807778841232,98.92286345875002,100.0
351,12.330971393075806,97.99510696072588,100.0
352,41.06945050233414,100.49705284235073,100.0
353,23.299402587377557,102.76958294743231,100.0
354,5.856359933430639,97.94544625946256,100.0
355,42.10293260767262,94.77734030575039,100.0
356,7.367764246175003,99.87223069807816,100.0
357,19.010383245605905,100.56771925653157,100.0
358,3.1042865452516426,99.20548426586085,100.0
359,12.684409048354572,98.6050953084892,100.0
360,-4.000911847801381,104.24669613904831,100.0
361,49.04976342422268,92.59927025272675,100.0
362,40.90332245501972,99.95970592168126,100.0
363,10.147517987681354,96.67594969185966,100.0
364,23.794250625568896,100.83925668211201,100.0
365,30.84852072982003,97.3379116489468,100.0
366,27.961474981002162,100.86567107862894,100.0
367,17.400322065209448,95.79931577580112,100.0
368,-0.6017154272222416,97.93183518957545,100.0
369,22.61867634320441,98.89512095433227,100.0
370,8.221623091098573,101.10532805087662,100.0
371,32.477455502548125,94.21243403218314,100.0
372,12.184545173997227,101.85588129184775,100.0
373,37.39969576072539,102.45197039635222,100.0
374,13.125632623850224,98.68700933645628,100.0
375,19.447382717970648,105.91501179422167,100.0
376,19.063799273122132,101.87674771299305,100.0
377,26.892973493922796,100.38488239943732,100.0
378,25.158205882617203,100.60660477714708,100.0
379,30.20599166449688,101.4127946100588,100.0
380,31.593058486455686,97.11078896295744,100.0
381,2.432190529100592,99.79072521591415,100.0
382,20.884307636875977,98.02333552741555,100.0
383,16.637699012356823,98.31296265283207,100.0
384,13.477305488969819,101.10404934374918,100.0
385,23.23542536388906,100.26678552907514,100.0
386,10.244340177445126,98.61663103451734,100.0
387,26.018533226199978,101.96097278688535,100.0
388,29.373391638119045,101.64173957826706,100.0
389,30.01074463308626,101.34605709642211,100.0
390,60.533008283483994,102.15174388555658,100.0
391,7.620828783639441,95.87656130468815,100.0
392,33.791898167018644,95.24978326474329,100.0
393,10.469415689210201,101.08493497939315,100.0
394,17.982476523446156,101.52245440730191,100.0
395,41.67523275087481,96.21087285745189,100.0
396,24.592755361007796,102.76041850515718,100.0
397,21.86095487531307,100.45682555244943,100.0
398,15.039771505895963,106.85839008636736,100.0
399,22.410716077761094,103.94806471175065,100.0
