unit_id,JobThroughput,RackInletTemp,FanSpeed,CpuClock,PduLoad,do_fan_controller
91,14.170295609746386,47.79182865231916,51.304578963622994,43.52161834414454,38.27994872344935,50.0
92,39.568671728792424,50.93595475838347,49.7126827948205,42.520060499573326,36.10195220970227,50.0
93,39.6378604939703,60.95345587846708,50.462044038502135,58.36043921692033,49.77877818617546,50.0
94,14.586861467120032,36.97961386504295,50.29095049482573,36.53522739948828,78.61471240430845,50.0
95,26.79729031871703,55.64052807698909,50.194327273496306,51.51278538553066,51.28224834986388,50.0
96,31.11657852906641,44.72408088076359,48.17886681053908,52.903315935028616,57.489590323641174,50.0
97,24.39741468486672,50.63288641562461,50.09524840472448,36.91475601481173,53.33201095838861,50.0
98,18.652458191326133,48.27621898601796,50.052839305757836,48.70607791245592,54.175568972068774,50.0
99,12.656032289525093,48.06755970496124,50.08111269288185,45.61346690110167,45.040223368570466,50.0
100,6.576432244519565,68.10798339760342,49.57960017714571,55.24995916549878,60.74303297081253,50.0
101,28.828283607673622,44.88081268561766,49.89043804873295,57.283331648574,61.86543967530405,50.0
102,48.894706207524465,49.68629759340043,48.5397741746468,48.523275332584845,53.16784749104059,50.0
103,0.9316489930181309,69.8965789561209,48.16916194283708,64.20874061854654,54.18442890286761,50.0
104,17.56849839474704,60.16186230286302,50.2141175940583,47.254031810421345,71.77511010824777,50.0
105,21.569283505148107,35.654534425551475,49.48726458873644,65.66360264644447,50.137280602731735,50.0
106,23.54677974822556,46.414874077160846,53.57072545042444,40.79936475347082,66.83324922843747,50.0
107,56.72292334424329,29.736019989382143,52.078114564531596,45.92884630237206,37.65863625818558,50.0
108,10.288961458611396,73.16468983750585,51.3205486297678,52.594779598183315,53.12753323496118,50.0
109,41.71918341962554,38.48153909832441,50.401983732346274,52.87236777938228,60.596948115333554,50.0
110,21.948579877697306,56.777027879047274,51.0511353090618,59.78222010539932,53.89483843960191,50.0
111,16.22396279858905,46.99753381932927,51.81553549722911,46.84409756371434,48.386991623347264,50.0
112,18.20054239027909,57.208527547978925,50.30488748548457,33.83273224269058,49.85364653607621,50.0
113,42.98519231253511,54.70214903463558,50.29374465086727,53.20108445404186,23.381858144870773,50.0
114,5.313549650214375,69.24594360596865,51.17173823250541,55.12851491149551,36.497514151317176,50.0
115,11.12379702172752,57.5915122276175,49.040123359330785,41.290960024919364,44.06736700205967,50.0
116,27.370196369638997,42.511355822413734,50.66627526407847,55.40594729372197,40.275848463395356,50.0
117,11.975293104282926,47.2223042481016,50.66044773020236,65.11429167648737,59.33660408674464,50.0
118,29.42485768679385,60.58160933973517,50.746524838846085,57.24514115186213,46.60859673214186,50.0
119,9.34599994368726,76.77306812056312,50.15393693347625,54.85051690623986,32.954070047401906,50.0
120,7.887916977276685,66.24253660937478,51.541154481582396,48.41253624864271,34.88485219000935,50.0
121,43.87004292715502,41.95180569282942,50.73043857841488,49.729807125775444,50.40290656592848,50.0
122,25.720217294230547,52.497568078519656,52.335545460335354,49.72370985263877,56.87559287769281,50.0
123,12.932480506972471,48.13229141231511,49.9769735119076,41.85317120853104,58.410701681278056,50.0
124,9.931316008196092,55.78900715457739,49.6926625789343,51.44625624472063,30.54224968857194,50.0
125,24.446034364121317,41.367639920201505,50.29727595136843,66.1430762794791,66.60097493346858,50.0
126,2.6693281531606017,63.03539802970736,49.74832158882062,46.6455988616577,40.25593691192213,50.0
127,7.779029681899047,64.09408213689204,48.79204714067368,65.23398639108048,40.65212220926978,50.0
128,12.069664738684938,46.935692892067024,51.216539148300626,60.26604913041349,66.0935242622513,50.0
129,34.078401240039334,40.20680928703207,49.907629803221774,39.50715458463473,48.59024415517335,50.0
130,21.506086748266203,42.06810287086284,49.69227508086948,52.84410340617932,46.109942546583305,50.0
131,18.27477901814032,46.46790222537129,50.591560191960895,51.70454586789494,55.97660844384772,50.0
132,40.82707562345042,53.66506628801287,49.68012777258173,54.89337761668826,49.8780806028039,50.0
133,28.53909629220659,55.68414361224509,50.16814412547912,63.005981447046736,50.05446097391107,50.0
134,5.6013137583610355,65.47016643246423,47.93465488647475,41.9457326657026,51.03031892995709,50.0
135,3.9843643432955718,64.53900852064004,48.5974064624488,48.94416066509843,55.99384844637891,50.0
136,-5.33874994496588,76.66561110144778,50.24364278820734,53.80355945673289,61.50516227705069,50.0
137,3.271549963915314,65.326558007459,49.469285443736275,45.317331837854944,48.275377233140446,50.0
138,29.533804882568006,44.11373980330316,48.03348135338854,50.14283546461557,75.49969206553862,50.0
139,18.31966517844142,56.44988820168893,50.114208695565274,58.29886380435157,52.26286700578751,50.0
140,20.461700700310285,37.30021284430039,49.527747156034295,51.10158762389126,28.607803361451328,50.0
141,8.157747680523805,60.85422108954054,50.401099265699195,60.99683206111363,48.952750998596024,50.0
142,51.06382038431317,60.494152948607876,50.948785239443936,54.762920139597966,60.158562257364466,50.0
143,25.520554497735596,39.560719293612095,49.359963918235785,43.08459541436508,63.331726809254924,50.0
144,21.599722554102357,63.23558874205556,51.19404525566433,59.44758482839986,27.673579743904313,50.0
145,17.393542885447985,38.41590982000338,48.47781889063847,56.99800447450256,56.61365411986437,50.0
146,22.558760131953058,46.45276555417168,49.67002375253169,37.82156594402391,29.932101163203487,50.0
147,44.35594489523825,52.9157691973955,51.401546974855506,50.11562585319473,38.538259581596954,50.0
148,26.048808082883443,43.07885660804251,48.98687975525784,47.32099061371598,59.68722301083362,50.0
149,5.109731270509057,66.78967458740016,49.43020641776527,44.91077225865896,32.547426572412945,50.0
150,21.741468300404577,57.55089366447347,52.18898851457182,53.516484038801764,55.1757287867213,50.0
151,27.493858021030643,51.34136391528243,49.00077065347227,49.8137172120028,41.186805005605656,50.0
152,21.8501398674492,44.48336800428255,49.51727195657771,35.40529298183909,39.44849905379826,50.0
153,14.15019192630746,52.99720114652834,50.64756630997111,60.61960935092653,25.830173077922847,50.0
154,3.6880723602182126,79.97287317197882,51.68524638128561,52.25839317079167,52.91105381588115,50.0
155,15.39998256405076,58.33207132277297,51.50917354606202,50.98136004994749,57.116309777340525,50.0
156,8.642090523723443,56.74884836631107,47.114280824501265,62.10519735668972,65.84574526088109,50.0
157,-6.20347737055533,68.83737366661214,51.74298076041191,41.02565596186818,59.060040326206675,50.0
158,23.999655586113317,46.80220395224243,50.564228227457804,38.87520580491907,33.546416577010035,50.0
159,11.919175456334388,49.091885103389714,49.03809622992052,50.507911732954064,43.234881552931206,50.0
160,54.472602711300674,55.10685525414462,48.98265277501929,54.90404036657717,50.34128075675369,50.0
161,13.248031956724555,58.15679472353321,50.723554273839405,51.06551591331622,62.08290834628805,50.0
162,37.65262687895501,59.42530882629338,50.74865391761333,52.83243773474847,42.933427802647635,50.0
163,17.159212781081308,58.776871463115945,50.136489956623734,43.90340830392041,43.91541537267176,50.0
164,4.373690351107086,58.584574096042594,48.40303913202348,50.342107590787215,62.62055265303887,50.0
165,9.760371990529299,61.33046612669405,50.589733681897684,54.82518576183482,72.58926778799862,50.0
166,9.57899300678665,50.41470836979318,48.86550784515505,47.94221648428949,53.980305363666254,50.0
167,-12.485958350185808,83.18030411105414,48.03014095305248,49.376807017682,56.212844311503375,50.0
168,30.983370073125524,30.905707557596006,50.43262226261639,50.23883104829072,38.19701032954793,50.0
169,63.57703729088405,32.74314315826422,48.96234508165091,42.457487699727245,48.149772920863875,50.0
170,25.15146254953605,43.65493815836028,51.69278230118608,56.801203994987766,41.30566255507402,50.0
171,38.57377847557637,34.01616697798829,49.449409252516325,59.91823288108802,24.096378564142466,50.0
172,27.21483639468938,42.01552957879492,49.85568864646748,52.31846161573772,16.132864693077906,50.0
173,-1.698844900956245,68.50878292900416,50.665692924653825,39.76286621599225,42.070302097554524,50.0
174,28.052197734184208,47.97353875874939,50.05892022874527,23.96050884188475,44.360900345921365,50.0
175,30.461918476761724,56.98059216962953,48.91808625486897,41.52767914675134,51.44726989747523,50.0
176,17.12057794618258,68.93275688317182,50.982068237542016,49.03115184829265,24.835789282338204,50.0
177,29.51036189725898,52.09843909322759,49.13806437340387,46.413281620545206,48.99425846259755,50.0
178,16.299724668027626,47.473556409914636,49.83690155745449,61.984979428190414,64.66088026580228,50.0
179,11.685997461407627,69.17349300684982,50.34464046614278,45.65045275730347,49.67317132627876,50.0
180,11.011987329647464,59.10588839330307,52.146268835342255,63.70968115889043,32.17966890513896,50.0
181,32.06807250643482,51.248074738688516,49.377183159098955,47.56624695854768,35.1794855853623,50.0
182,-5.588588652050932,85.55628518426379,49.264957697063494,54.356483476708284,43.96701949574544,50.0
183,0.9990113246655579,71.7071744642548,51.07160355847542,51.840581735309975,54.73752706824631,50.0
184,18.2798213218071,52.94485392281787,51.34424557251001,40.47712356711105,57.15977226304023,50.0
185,23.19904447021244,28.89312739882778,48.70837350826633,45.91149084935077,39.85683536685959,50.0
186,4.881917796663427,69.0142773476519,49.151061415873926,43.713437633089654,78.82627748879113,50.0
187,31.0355512557116,56.06787309547151,49.378192285945886,56.35148522760719,52.13542930201125,50.0
188,13.570049072225043,52.532327802698816,48.9849896352881,36.35709209182551,56.805440923443896,50.0
189,21.97456369196559,59.671614388171804,50.59356531193796,64.4281248108471,55.30489736736477,50.0
190,20.745922838106434,44.38401188915064,50.48796361207006,52.07251450869417,43.953341128569974,50.0
191,16.31120699339374,57.58833402287039,48.94664770812979,48.981588804933295,65.66761250589985,50.0
192,8.451646883891621,52.33610279118427,51.577651708995056,58.5419975434189,55.29775156394122,50.0
193,18.620865324443493,52.25561336033993,50.317867046346755,58.588340546566236,52.245250650637615,50.0
194,31.58041707651316,49.083585523199424,52.53024319625405,52.670158401829525,55.75824269082696,50.0
195,25.98097693916009,25.58149801550574,48.00137180381268,50.18275577893516,45.76475043841128,50.0
196,25.79834830599045,51.80532978156613,50.07723656636875,57.557278238755565,58.919676612277364,50.0
197,-2.5231428780419716,71.29232110397275,49.72660125138996,36.1729429273687,48.84442986494693,50.0
198,28.203411819476578,57.295871755291735,50.174781774840525,51.93147135071045,39.90998107377732,50.0
199,29.438921849417184,51.01494711188455,48.6744198874764,49.22624097167528,19.968412379220425,50.0
200,9.261181786156525,44.94860639289369,49.84287595237374,52.41793859403438,45.258953982080385,50.0
201,27.314860339436684,52.98900034281492,49.384454756152884,55.89752716639444,37.94997706068037,50.0
202,22.17573593310001,38.63996880968529,50.075831743799526,49.17711313441548,55.40033294125461,50.0
203,37.88865344891463,45.569220031587435,51.497934156855386,48.06242684026074,35.6595819925573,50.0
204,18.74462287132938,52.81499508292916,50.44553525514356,49.8126310142192,41.08222157718979,50.0
205,4.1998694723614,64.70293196830403,50.635512026484896,57.801057651536794,43.54843210714926,50.0
206,48.92581213916156,48.13682031308269,48.52334016735157,45.3862996731095,48.67258433090251,50.0
207,22.809307084528466,66.18422520210127,48.014364025823326,59.131076852298285,60.99955782155753,50.0
208,18.935333336559093,51.06148170704055,47.58831546410172,51.498061408788594,46.24693164968036,50.0
209,17.891132145126498,48.75778069512078,50.348212751589095,59.9285810542236,41.16543575391153,50.0
210,30.3554227060994,56.436635189981374,49.46504178783112,53.83838828316336,48.70281506366835,50.0
211,20.35890427402148,59.57334870595014,50.25388725795025,39.70886399781504,16.49352369457057,50.0
212,20.59313748060865,57.08609900968674,51.84040792999633,37.009227688282316,42.410276612613885,50.0
213,24.98032721213201,41.52993243073718,50.77222429596511,52.21279181852345,51.01113003592089,50.0
214,23.288187468768015,49.28287297116847,52.28699654625294,49.97039799852374,47.15499534009188,50.0
215,36.623468661136656,48.3640875971621,50.519624355907375,57.61452073395772,53.02133437885822,50.0
216,17.4971871389975,58.28452983077444,48.9529615990639,47.38378664339027,55.02253970591167,50.0
217,21.62261614321894,40.98820543853772,49.42478703100009,50.04350755700637,53.303683022784156,50.0
218,18.093039605272512,49.89914130619952,50.2191290744072,57.47434912649922,52.629848970034416,50.0
219,11.829726245631685,68.43360302898941,50.134158991436486,33.00856508532501,64.3688776707664,50.0
220,21.88195421624879,56.10773837713957,51.175583597846696,35.38939270786461,49.73005389988773,50.0
221,26.817772677240207,49.31178895000577,50.079252318478375,43.639468932472916,62.88632014243909,50.0
222,16.100440762767633,59.899338274984714,52.12872736568044,53.05854653075713,50.66844936921663,50.0
223,19.962333864395085,60.11449602737133,51.19216633448932,54.87194119277436,57.69048832244532,50.0
224,15.484316672036183,52.188160395444015,49.583983393894805,39.540424736992705,49.88160914545407,50.0
225,44.8957927072042,54.77130684479187,49.67583450759404,63.30113312291292,39.7995418088195,50.0
226,21.155971029287336,51.440588747757715,48.435168563014884,55.52291902917932,47.591089780350536,50.0
227,57.77685119438679,57.37647519047119,51.08851017247017,50.44368460753455,42.68055165781351,50.0
228,58.9593989416317,36.32964173504836,50.679990791346356,45.556955591131825,53.74064059399275,50.0
229,2.3359657067615167,51.70020457293429,50.733901377208014,52.38855931017457,52.31451007324699,50.0
230,41.37138730617843,55.156063875060966,49.453149581777936,54.96089347086892,45.028955263418474,50.0
231,15.14580751924321,40.583694388104895,51.06067224651067,60.64017144657141,52.31862550672799,50.0
232,4.710387900496523,60.37084566222257,49.70378164782205,48.88845757517965,48.211479942878746,50.0
233,23.606751492916246,56.21630625896804,49.72831029604836,50.04243023934749,48.8342385219472,50.0
234,1.3287926102322096,70.48438152086383,51.14187196903714,51.41127435290119,42.00004241670231,50.0
235,2.3810237639893974,75.32239873632011,51.48097954645051,45.99729770304933,42.655191171880325,50.0
236,20.09681199970764,42.92848120685537,50.801840483019774,61.03546552035504,69.61256364384722,50.0
237,18.75880378749052,58.144311281196124,49.600277610336924,40.540540752595184,37.940058650710895,50.0
238,30.588670158357353,49.996055690940864,50.995921503563146,52.376002320873624,39.18116534725326,50.0
239,10.601569283712642,50.703251386498366,49.66468544711959,50.970400150754166,71.42149765287928,50.0
240,24.037556064908237,40.67309269244894,50.56968406068606,46.49100980513092,50.97122561702837,50.0
241,28.177086683058434,56.82605742309855,49.98963396814909,50.38804036674495,55.79245915022677,50.0
242,11.67965268540979,63.98877285708283,49.93210428722447,57.92374579537067,44.0640886324802,50.0
243,17.078506192165637,50.18751447799655,48.31066200021593,46.74167788573954,21.507841084857635,50.0
244,10.667936343296551,59.39707892478548,47.26109550263941,50.67792405975742,60.86415053270907,50.0
245,10.839872350703455,59.30079826082776,51.02732274607883,41.51996524688173,68.64684932958079,50.0
246,25.209370484654478,47.153866058166834,50.24762019751316,50.40037660964692,20.078162917127617,50.0
247,20.793446268079776,50.539149758370606,49.60561316258002,59.444749856443124,40.46850153385354,50.0
248,16.07071314674993,63.238015585210185,48.48401616632262,48.44579340791982,47.35464851164059,50.0
249,12.590819736919375,61.24783267056755,49.79584522531193,54.093226434218465,38.27145929649239,50.0
250,9.61257861668425,79.13161211826278,50.75816886910453,38.058749152899,59.19152293166122,50.0
251,14.941694282658844,49.00641617565356,50.44723077995035,45.320032216500124,53.50982333977825,50.0
252,15.096902936270435,64.45380859890972,50.477825653903835,46.90955772901396,72.31589398037026,50.0
253,3.438620549206994,63.942110482046274,49.100946279798336,63.963661354740864,39.350430833363816,50.0
254,20.292122163304654,53.411889859141894,51.53829731798803,34.92405549520567,54.58094993446237,50.0
255,2.2629863093798086,69.44541353858008,48.71483409131379,36.93161030517847,45.74909840352158,50.0
256,17.725380919579692,51.97478235008873,51.478984017911,51.838121085731395,73.10924437040221,50.0
257,22.12567523517142,79.28618988498378,49.153781848362016,38.578692963394694,52.16812026440544,50.0
258,6.9922319386399465,58.33966994617453,48.5787566790722,67.5936820705339,42.310904634973596,50.0
259,16.783767796836052,47.09935457786114,48.411289377112915,40.861377511993204,27.13870421824655,50.0
260,28.692091964835235,78.77515738268387,51.136624883083655,41.521704282505176,55.48229691720335,50.0
261,-1.3197481812906613,69.06879129511313,49.88722085816702,32.41560287791666,28.17556582598258,50.0
262,28.84926698151672,47.58028156603264,51.422214114600514,51.03905582289237,64.58337700604964,50.0
263,21.465906469449315,39.38978840493803,50.87839661477223,49.6123845711703,39.96245871228409,50.0
264,17.870078911295955,55.26132727271066,50.27374439019329,58.092106527459926,37.774042417793076,50.0
265,17.39093578952039,59.909879735311,51.32279062546653,37.64001497149706,52.00459007936963,50.0
266,51.81291729608722,42.15954237703518,50.256532772832045,31.15507875593583,63.35328545527605,50.0
267,22.00624736042748,57.72582715547412,49.14389150382993,66.2411664286128,62.914892835725624,50.0
268,27.696646296103008,39.67860473899655,49.615337317420654,71.71437477455054,52.830296389487955,50.0
269,-2.1638988336110323,99.12641388770732,51.19524555017798,36.30630743527652,52.603659376362764,50.0
270,13.567329714517479,67.27514589205416,50.74975701869269,46.155396424973304,63.933956191769326,50.0
271,47.643283250814434,32.98584638028909,50.54596862439665,47.65484078591518,41.179662774537576,50.0
272,18.20432838613493,47.091127036675715,50.18400653952264,54.60121348055068,61.420074009585704,50.0
273,20.522489241258523,50.07600229101713,50.41452143922206,51.19942267158319,37.04916089756334,50.0
274,26.24589282161029,47.59756291627929,50.87227177709502,34.61155563212782,60.81464258235315,50.0
275,19.342704892359375,36.03101772062462,50.26636306480515,38.2023930225544,32.73122140471295,50.0
276,9.92091634250482,62.484210070363034,49.15550434906002,47.161738539245285,54.49046961590722,50.0
277,19.238365387470065,37.16443032717299,50.96412288067155,49.36787216621072,57.58506593433941,50.0
278,47.961664935585276,40.52826374477863,50.05719121224683,49.92923876714184,50.63415378860562,50.0
279,6.47115497687861,64.83631132537651,49.99067723870557,48.859409103206765,38.35555329900024,50.0
280,35.102855591352096,47.558086427573926,52.993096362724486,50.31316526114582,66.38761764493104,50.0
281,7.537507444472705,68.50097330736028,49.35471966734649,67.94855572258233,52.999416009414404,50.0
282,24.471689414569436,57.78120394348317,50.94221484892991,58.77045006331181,41.42469935032498,50.0
283,32.39876820624211,52.78470383102577,49.32399707478306,44.03120277830394,53.14014116512837,50.0
284,6.8944953968161755,77.55810533803145,46.521194737862096,44.47243585413983,43.896242941699406,50.0
285,6.533394159073758,51.46505327093172,51.42075842126986,56.00054129495461,46.36418921681199,50.0
286,28.56335322338936,54.959668028345114,50.448870954194014,46.963505052874005,55.71443680657826,50.0
287,41.063188657899595,37.24245383125404,52.08334678041742,60.77202597317502,54.7304219573923,50.0
288,13.784544124057497,61.454223946644376,50.09559336116941,38.35745335095997,46.402652822617284,50.0
289,29.18661445909903,52.705717122810924,49.10379997950167,47.65658233253839,41.69271770588263,50.0
290,11.314601547161764,63.68343627575085,52.40761459921769,34.54482184071908,40.89281864068114,50.0
291,26.69787943029656,51.38399549265597,49.22980608855124,34.884832686619546,47.20444278432115,50.0
292,30.131963904419685,42.94527194068463,50.396702709310276,41.219189777062724,53.037786824787695,50.0
293,32.67261670208693,54.328172128115064,51.039449024153036,33.25664963316466,46.1302017116116,50.0
294,3.846010689374455,63.07957160831758,52.222655138648854,54.90736821457404,57.60221547772812,50.0
295,41.68309149742094,56.33659907081271,50.167447279006524,48.34339809021535,46.8461339203775,50.0
296,15.892521517071163,59.951047168005054,52.18660919379288,52.11801317217994,34.66534074961484,50.0
297,8.48756475245347,61.727129452254566,50.77074168931599,46.92417507768017,60.95039552341401,50.0
298,6.98345994585402,71.65382848295215,50.500582665751764,44.691050267250944,39.076170806932616,50.0
299,46.162073885128,54.24440108639123,50.458066153080196,46.244408950092314,64.2594673492829,50.0
300,17.831368826417993,47.27095853405034,48.68865601410051,53.49565753415425,52.756009875374836,50.0
301,45.52621046969764,52.873661562136874,50.542341947074846,44.35225426094633,59.54274088092141,50.0
