unit_id,JobThroughput,PduLoad,RackInletTemp,do_io_scheduler
41,21.621520313971644,48.87591940960604,61.982032112354275,75.0
42,21.87662946534244,62.39121772045854,34.768245684814445,75.0
43,8.168399061436201,51.06388455422151,70.61829154843028,75.0
44,23.510895193034422,38.869689196812985,50.2494975418471,75.0
45,26.24166877426202,45.376955440056314,47.98635839654933,75.0
46,15.831109662484605,47.512921076415374,51.72549957579055,75.0
47,11.863304625733063,43.960504005597606,44.97473377066976,75.0
48,7.496440185121691,50.81968924640314,61.83268195518864,75.0
49,14.36147954140698,32.79608955660028,44.762205741277995,75.0
50,31.13349433946752,45.558097719116226,47.484141426457306,75.0
51,16.117969059120767,58.42213433587377,71.17915242841856,75.0
52,32.8361897976715,73.60491077202299,32.075381360687,75.0
53,20.130535992960034,40.38117392594222,64.88977106568306,75.0
54,1.4759079383576919,56.43441499225729,75.75775904011364,75.0
55,5.7944363485473005,47.223758574526784,70.93843079277784,75.0
56,34.68547385032527,28.007659093235183,39.296530893295774,75.0
57,27.12992646733357,63.27675559817623,46.840626217810865,75.0
58,9.312781683270996,32.11895721435474,52.089252485709466,75.0
59,9.805031052810126,52.168985274870366,61.71340394066321,75.0
60,32.65999975329574,49.377715131529364,43.066415443917364,75.0
61,28.774122378125682,37.06884939269378,66.79156222076179,75.0
62,15.62770691381569,29.244600138949128,50.40111442766633,75.0
63,33.33307114588337,44.63765673055633,62.93536440986802,75.0
64,19.196725933713886,55.34640544612403,60.48547229246532,75.0
65,13.381271862089935,65.84203418077033,70.20149611752164,75.0
66,12.51865497538166,57.9111166401436,48.30028971278128,75.0
67,23.33248079503349,25.91242777184736,56.17964364476223,75.0
68,22.08883344975868,54.10404218233839,47.25740454245602,75.0
69,14.088747153247065,56.01342729553381,58.68574217239212,75.0
70,2.1320215229804997,34.84739179554725,67.33962447375518,75.0
71,15.502141088572996,55.31972686957848,52.83221858969118,75.0
72,46.563394448914536,13.905664468982408,56.253874114958776,75.0
73,36.01866966599247,44.47079049111335,61.75891863469062,75.0
74,22.589770872529392,58.06923915479635,70.44366564263198,75.0
75,34.71065134740627,42.499307925190834,44.529543544929574,75.0
76,15.022757230656136,42.14115430310206,42.49003415726557,75.0
77,2.882642072228082,53.98969032531963,61.166388301666345,75.0
78,14.3337329960498,58.61873359107128,43.4421791772358,75.0
79,22.032379763112694,64.52593936155513,45.0532388712169,75.0
80,29.353775647795885,42.119558651671,52.04127899644827,75.0
81,16.551562517300844,48.09161073146415,64.65872398318525,75.0
82,31.154001504178485,34.513355181529384,51.4928265231016,75.0
83,22.27550086397254,43.92000384906308,55.35233984414768,75.0
84,10.873298509941552,55.519853558779694,54.31875095331789,75.0
85,26.954034244327513,32.585392494858205,47.55607894752247,75.0
86,11.392073903459204,49.06017955318694,67.73005778342764,75.0
87,16.324866368677554,75.30452354390471,54.68853305800196,75.0
88,45.00677816062953,51.06854499170599,40.17518778849968,75.0
89,18.440200985786596,74.5614169402286,48.333540594268655,75.0
90,33.13502425416907,69.80280613932334,43.33015904285628,75.0
91,16.300168815998646,46.52073159454172,54.617323298400066,75.0
92,13.618559854521989,51.351663916868674,47.17285492337519,75.0
93,52.17458853417113,57.83280087490796,51.812567110888985,75.0
94,2.2009468003358177,49.25353587763405,75.74881269601487,75.0
95,9.5391677006278,61.191290553652124,66.29517663391216,75.0
96,8.778516196618273,43.858124755932664,55.43955141588117,75.0
97,23.16046510986059,50.306303416265806,64.50783324628996,75.0
98,35.40477370761144,54.77484827355952,54.4761237305052,75.0
99,26.78870429475768,53.23372412105446,38.135257641473295,75.0
100,9.329702578775308,44.493830515177486,55.88561143732215,75.0
101,2.573076391066068,26.3347288883122,52.58667297041708,75.0
102,29.28731336043446,53.63106193050943,76.66871208056756,75.0
103,17.942471772043373,51.68611307196432,63.044721053230454,75.0
104,24.104527757253887,43.46806115398855,44.918711851660255,75.0
105,16.14641943170885,56.74149959546993,63.708380692589394,75.0
106,16.057739668688804,71.65879952032716,38.04132563686996,75.0
107,14.29466616488951,49.39141838948511,43.65417807494557,75.0
108,5.908239524759834,67.040837840768,62.979096252216735,75.0
109,31.804678687921992,61.20448182442173,34.58523879542868,75.0
110,10.157127042441237,69.21775429702299,55.49962953330157,75.0
111,23.379017123020006,42.201382409814435,41.57891383540327,75.0
112,21.469251040679058,40.68940374321159,58.06300240468721,75.0
113,20.36711881334431,41.73794281231128,35.21592693866264,75.0
114,8.312648327332315,51.54753223862406,42.87967396203267,75.0
115,42.655223075391476,52.38753380837584,26.76670390816668,75.0
116,47.92268004460408,73.66811981932827,39.783290030576936,75.0
117,23.895800072351918,66.86484067510972,59.55785345026568,75.0
118,37.55276877908647,59.386614887694655,56.714319714204045,75.0
119,29.97745199915721,36.48041339235262,39.12115087191091,75.0
120,12.596284143114097,60.35130590873182,58.063302892360134,75.0
121,31.71663926394839,39.589292201773965,55.14874825689138,75.0
122,12.216310544759233,36.77865921393474,58.53284000677377,75.0
123,17.751847100903905,30.682521266062572,56.6051237030803,75.0
124,1.3114820863380299,69.03590386416042,68.06006152980042,75.0
125,26.46912315901981,59.1914115509695,56.77956209597639,75.0
126,20.494802746176926,71.77154259449289,52.29423594284107,75.0
127,18.19874082299963,45.44839762328199,49.16584601868471,75.0
128,22.04869073015139,67.84848371513652,42.79768178626422,75.0
129,9.273343760567599,52.95059022792879,60.58302192097484,75.0
130,20.12627204472171,52.000790001693275,42.873336285709385,75.0
131,23.050865298897502,69.73519654151124,84.63345861311849,75.0
132,19.31626415292039,39.086993664604755,67.88764539528083,75.0
133,2.854705128575634,40.68903280902222,71.44056903749251,75.0
134,9.328636062617159,60.32105135190462,61.60774690926273,75.0
135,18.709338340323423,56.36043678259365,43.58830103070572,75.0
136,19.726896917701552,47.85536298108046,41.888015505268726,75.0
137,16.38861534268672,70.13291934135354,39.748832481351485,75.0
138,37.83119953701669,48.65224396243746,66.17673643115683,75.0
139,16.94038783669703,46.21703728923984,43.022960618627735,75.0
140,4.497966370384093,64.35432376501711,63.018191673222034,75.0
141,20.285173267076992,54.397682195536724,50.57121507355633,75.0
142,5.22775646423385,41.81889109242778,56.328415962699935,75.0
143,40.14448389816742,51.655813074183605,42.452130103009075,75.0
144,27.706869407589025,39.257159114244104,44.44655698994584,75.0
145,32.08076982431195,51.22722933681854,29.985117155746053,75.0
146,12.481307047756061,57.80974284341573,45.580839801339074,75.0
147,24.662969267986806,62.05634704295266,44.35686400917949,75.0
148,10.552848971688766,60.897301367937565,51.813868526195975,75.0
149,25.684867337590504,34.45161886767756,51.3185683942198,75.0
150,21.275855631829984,42.020616816224205,53.93473919541077,75.0
151,15.593305265714553,41.24456553025742,70.38088262174401,75.0
152,4.666269199237556,38.59671787318501,68.40794115667457,75.0
153,31.664038730096426,29.832682199750717,44.64759707734562,75.0
154,30.213093706312947,76.36297903218089,55.99284419430749,75.0
155,25.519228076516082,45.42091087619655,44.5702428683677,75.0
156,6.531647986208762,45.55752881224426,81.58611028754243,75.0
157,19.501438153817993,58.02667266120721,63.91730826598361,75.0
158,25.431003096354715,42.92139659538148,48.5743866632362,75.0
159,1.8873863897520864,37.49996848362496,84.24461154392681,75.0
160,16.67478698677226,43.64168295243336,48.740149178292086,75.0
161,28.436980219260818,63.7036339758353,46.95717637397151,75.0
162,18.263855092337128,44.085279603826926,45.76042722011855,75.0
163,38.7009492523886,54.72983535823463,52.21927623922075,75.0
164,21.159146212778573,70.88622278942499,69.39015185745839,75.0
165,33.215585528655126,40.394711811288204,45.69879513033,75.0
166,13.67536069941438,51.077651379929705,56.91736463301069,75.0
167,24.859028277200107,71.75632445826372,51.808777418876694,75.0
168,17.25437540981291,69.37232304475602,45.67610416935575,75.0
169,10.15356026949912,61.107899704939655,60.58188773885736,75.0
170,37.505828003907226,29.82401110628171,39.268510050412104,75.0
171,15.272733423425269,50.54974071326118,52.35197642843547,75.0
172,13.040821403542461,23.087230576948215,70.80577084218885,75.0
173,17.495529581423003,36.71290826732035,50.39544014617008,75.0
174,27.910854291281172,45.37598966900688,34.67532779032425,75.0
175,0.632423854270695,67.59902313358148,79.77801828901795,75.0
176,13.957999559034393,55.54042129529236,57.16386875136057,75.0
177,34.74096372938253,58.2646019647773,45.7100382222947,75.0
178,22.62359125727189,56.04050522543459,45.17102494568739,75.0
179,19.0643401057921,51.79755700613059,52.08953360988877,75.0
180,8.37434773454073,18.55857512351818,69.05790461879833,75.0
181,19.456208004405426,38.34791792607669,57.66747400472848,75.0
182,18.936516631468173,41.01964552332942,52.504559847725,75.0
183,15.035865809450106,56.22511143563766,53.33548945047468,75.0
184,38.35729999796492,27.777908060717998,32.92504689573548,75.0
185,15.587376224929706,43.685467625888755,59.16871765083247,75.0
186,11.423733005104276,80.53609671565916,56.29066008927087,75.0
187,13.35230029282319,37.34314642695264,59.12672385356351,75.0
188,8.130929784878685,55.02944911910042,49.232669356782736,75.0
189,29.123336528636976,40.4697003876769,36.67595255771992,75.0
190,7.5238298712220155,61.88672504854501,57.850664140474244,75.0
191,17.154844895091834,31.342995405952486,46.980179991291884,75.0
192,5.359664507380499,53.57562948044788,66.41569907537121,75.0
193,20.48765057038737,44.43486470814458,35.03212045328631,75.0
194,30.311814207377424,63.26554191597859,39.31524647499057,75.0
195,6.611417361417713,54.08250555094177,63.528987668934036,75.0
196,23.985533852447,65.12434602764462,61.799019416753744,75.0
197,13.485108868281701,24.860191505666617,56.720474644377624,75.0
198,19.830795377246584,51.79302786828053,49.54731357777123,75.0
199,13.287332999686937,49.65857347012791,66.33395239038842,75.0
200,50.45053347434202,58.58958727125336,45.87868473188503,75.0
201,6.026391056278602,66.03947495628647,70.29802403400662,75.0
202,14.3852936389569,47.80610899784658,75.19134022652072,75.0
203,0.4689135318631168,59.07557164843547,63.639784253382594,75.0
204,13.128320553394754,30.61567216420165,58.11370950869508,75.0
205,41.81119879856232,50.54785895066923,35.004092112290984,75.0
206,12.038409057836365,46.39075387519015,55.5207221249486,75.0
207,12.634447154707367,40.54717887646761,72.98477022701947,75.0
208,38.363216995768106,81.58353856644096,48.41623314407641,75.0
209,19.13409833074285,50.49460270266583,60.9101400247668,75.0
210,35.47069464546795,50.704962426048134,44.10539557587178,75.0
211,17.389115860220762,45.702296670652714,53.177339418959086,75.0
212,17.30112454136399,71.83084508407146,63.54375171258976,75.0
213,26.579371453347083,59.784077186035816,29.757716334338728,75.0
214,19.568925124676415,36.36975798251928,46.04063885930588,75.0
215,23.19322759648659,51.26532654948931,33.97967561343271,75.0
216,-1.8044443560309205,48.282329903411764,70.52113660844645,75.0
217,29.118184499830246,47.33706810510559,50.59087283679892,75.0
218,22.782535186386298,39.4962821174959,49.7509226340321,75.0
219,26.569362733420228,72.17400089185405,44.097416038584775,75.0
220,24.331466147635375,73.66184368309243,47.941876954191414,75.0
221,39.29940468586892,30.112812332584273,46.329560575552165,75.0
222,23.680745537133372,39.91112480637134,66.07683627301257,75.0
223,25.240126805180935,80.86094699517487,65.98401136884986,75.0
224,37.673113393465094,59.12949390865771,59.80865268455297,75.0
225,31.125620401401246,73.06482858931786,26.385987456983287,75.0
226,8.578756961424858,40.8276108262063,54.67509018198993,75.0
227,30.153926292041312,47.889489805526935,53.770493544336446,75.0
228,25.700657652937856,36.68003681413072,54.63118219216018,75.0
229,16.900065802771877,77.16241328009252,62.189397622970155,75.0
230,24.743433444208442,50.77170174222773,52.05713105097257,75.0
231,-0.8566276739354262,48.28088929848096,64.23399948473542,75.0
232,-4.373024034782437,32.63646167201747,82.75035421205234,75.0
233,29.71009207553137,69.46337820529553,63.5698676169653,75.0
234,13.91690060414904,37.56494687480844,44.8830843883895,75.0
235,15.694090498800348,38.476456141658524,59.90468112509729,75.0
236,8.07618468254185,58.00966848939918,52.715920359164514,75.0
237,8.31172654625303,42.646706502909524,45.71610621213345,75.0
238,31.94034074071459,27.916712892698634,37.54814280297463,75.0
239,20.365019407125835,37.175919444584856,49.04873000586579,75.0
240,8.41595132503961,49.807783789302775,65.73764959621197,75.0
241,-4.276370582747914,59.474124814726814,68.88805143383357,75.0
242,20.432594539558373,27.992236756546863,46.272194136547135,75.0
243,15.104979639443634,82.60631480092474,67.32519292063444,75.0
244,15.458298046375695,38.05702890666099,47.18327672611437,75.0
245,-2.2376401175206553,53.57646038759982,78.8759462044659,75.0
246,8.982015271451864,34.994730213904035,52.82470106962531,75.0
247,23.551119286675824,47.94582416063924,40.60792377395964,75.0
248,11.792848340692863,49.614780715119615,66.63344760770283,75.0
249,22.241633071897937,49.4100506046758,66.80437138948648,75.0
250,9.468296885135018,37.31642906693333,62.429545104653876,75.0
251,66.22380906604756,34.86770395161693,52.976563668626895,75.0
252,5.492333108753421,63.72519316425476,70.17663955548791,75.0
253,15.69430282585311,47.87176215075787,69.8646885944533,75.0
254,13.307303392443533,78.48785425761344,59.22987006638476,75.0
255,24.21990897445108,62.26269333129132,26.582611823936084,75.0
256,24.676830010437836,68.73870047996617,50.168715917355286,75.0
257,42.32171648892972,71.67964995916192,60.68159883654556,75.0
258,17.434337618543026,40.459192139291034,42.81282103378995,75.0
259,10.29180914864874,51.13581148717344,74.90349052498208,75.0
260,20.18510308878728,31.96042071820729,39.293746741166636,75.0
261,14.087698495207928,79.40911383389033,62.88729356911661,75.0
262,39.55539624067831,57.848552402240166,49.47846228845817,75.0
263,10.036204833472521,45.68001304568695,54.60285041508934,75.0
264,7.232548729081216,46.296685113019144,63.05214356008514,75.0
265,6.440981069127627,45.1478895226627,59.98624066715506,75.0
266,9.932769664714977,73.45285528390832,73.6356338077467,75.0
267,22.083572031974853,71.23655360495766,72.69888007430748,75.0
268,24.874819789693422,72.79305095488222,59.62081625083993,75.0
269,29.941290147945722,64.54022002935244,49.58500048861779,75.0
270,14.918330427142513,34.517070541064214,55.82191791997031,75.0
271,28.07745650340236,63.70968567667152,54.232500518112126,75.0
272,6.16673965916434,59.69098978489878,72.7641923857997,75.0
273,-0.0642216219023033,51.15853423171013,88.0849490618205,75.0
274,22.74505307119921,35.314893735137865,56.082740714506606,75.0
275,40.26515736911399,35.10285392351752,52.01464231747335,75.0
276,17.123287675043763,53.80830879868423,61.94043878033957,75.0
277,17.86134429566188,43.85967218076355,49.36027042286256,75.0
278,15.409479867016778,80.42515174417564,49.03418149847747,75.0
279,30.79332672025935,38.68849158453641,45.14007333690207,75.0
280,13.86751753394874,57.059061239741396,52.80614738427697,75.0
281,24.783667572608916,25.355696889647987,51.75770675211567,75.0
282,36.781385992147186,46.966591447719196,74.64819279860352,75.0
283,6.765576887776976,50.00347188963547,63.71672490150719,75.0
284,14.655620704157856,26.600869677961835,58.66316418857587,75.0
285,10.05266532146901,51.15846019681052,66.12422878996355,75.0
286,33.82070937025698,42.60021220227206,26.795968228731844,75.0
287,25.72134648118716,51.114609354152385,50.14589787304027,75.0
288,5.8961071187793,43.04521576966408,57.0695528234529,75.0
289,10.650058720841129,59.45614360194392,54.58178083140531,75.0
290,13.903058848826273,29.436453096353436,68.53325188040773,75.0
291,41.58879608125592,43.63980812072118,80.94268746011032,75.0
292,19.834776326232436,66.00087047734026,60.52943477861276,75.0
293,10.9557373194962,50.17002267321766,53.822150093058895,75.0
294,29.12880671332214,55.401377084356355,56.204571235380314,75.0
295,22.459602875157046,68.52703717954164,53.47286040529104,75.0
296,43.200723624899574,38.49614370986158,70.26047639937863,75.0
297,33.00509653551205,33.9371586930701,71.52354426940627,75.0
298,13.55729953129191,58.23570009997363,55.04762376512557,75.0
299,4.780876377047606,47.64958566840199,83.5339850248599,75.0
300,11.669623400348787,50.94635183611216,59.17352800213432,75.0
301,42.41492712178149,68.50000918108486,50.91661495812582,75.0
302,9.50051105889145,59.76225327285658,64.19427167216483,75.0
303,13.807218932277591,37.73223635528411,51.293035835080474,75.0
304,22.42152551198124,22.44954401437865,60.494196449194604,75.0
305,12.299872980583228,41.9876097055451,43.57798991285449,75.0
306,12.182293916489376,48.83532224969565,58.376982831708986,75.0
307,7.665331640141132,49.948240114538905,58.06835086091985,75.0
308,12.206867444338277,70.27181966730086,63.57339687528824,75.0
309,19.818155454215646,48.55407203108068,61.97209670701239,75.0
310,21.521523422594065,41.997438056499114,46.06563160375105,75.0
311,23.6207218646959,47.18686187685313,54.80046799240212,75.0
312,8.061805002634006,50.70299442544186,58.41068473314615,75.0
313,2.6629299868739573,20.037067250289077,64.96202209341202,75.0
314,5.763811331793934,54.749448133067034,69.31731269800679,75.0
315,32.44684417217512,47.870514189993315,43.02550061608217,75.0
316,14.464913653394527,50.75380531238278,65.82999056797426,75.0
317,14.521983682984915,38.41426558245201,47.94286568267185,75.0
318,19.554322717120165,34.355824264266,49.86692961077491,75.0
319,29.16637537186618,54.255145747629776,69.94988468455401,75.0
320,3.8144321540025277,45.18488802756347,70.64646074570572,75.0
321,28.609120527329594,45.19572083663184,46.27426725368161,75.0
322,29.691957541227424,42.819419431256605,42.946207702640436,75.0
323,12.501169937372921,50.34034724059119,64.23078350960506,75.0
324,30.450845128508114,51.4382119458761,42.30790681298517,75.0
325,7.649272831839641,66.21839200623383,55.078614156594945,75.0
326,17.627406754842802,58.96580169416906,56.188488722568444,75.0
327,14.351906213641932,48.96478507425146,71.94272016236665,75.0
328,23.505731129778603,47.37012785750717,46.84974098490687,75.0
329,13.058850901748748,40.54992820665343,69.31401114443386,75.0
330,18.422014698196087,49.21603514724606,41.38772076310644,75.0
331,12.864105485027146,67.31405522644704,57.45797027167935,75.0
332,20.55822353504806,48.04440527541826,60.34701833543412,75.0
333,14.444804111297184,54.60852461217904,54.912691801598065,75.0
334,18.492165810747963,42.833122600262186,58.813381936672336,75.0
335,1.0491009405114777,54.479982282717856,66.19892905870677,75.0
336,5.948323081514548,42.71286107178592,59.028499096268334,75.0
337,32.103505386104786,51.14291692402757,52.472604909337996,75.0
338,40.97736638106317,50.74857920180845,46.104329118854665,75.0
339,30.68461112424045,49.89440155711556,38.57407116303521,75.0
340,19.74500219967466,47.43738694567354,67.00003776560298,75.0
341,11.406119260401725,54.64321477636163,62.219505678392295,75.0
342,15.042637047483373,38.031695148144,65.02742445107883,75.0
343,43.12903626838935,78.71658519788872,30.473608655462396,75.0
344,34.623885681450574,58.24370128959127,50.98139904447154,75.0
345,24.937467056835576,38.55749007604464,71.32966364227036,75.0
346,6.842112372257384,26.66165439294752,57.43233494431915,75.0
347,26.19755610055726,60.648906477660276,59.93465808143162,75.0
348,8.663658358090217,41.67835976493365,56.077784829380036,75.0
349,70.4256057652402,52.09667624614547,44.29813619868143,75.0
350,0.13381625209802905,60.72585160509796,62.04626144468063,75.0
351,18.685702614594387,35.43076211310274,48.88541554141646,75.0
352,18.91070083571462,56.15287819985873,53.201676004237974,75.0
353,11.827868369218333,51.95580431841737,76.40598646056135,75.0
354,26.715265193106784,70.74397492880313,64.34397021049539,75.0
355,8.476096317289834,42.811207894081676,55.79842002939725,75.0
356,17.030558293574515,45.79850637961218,47.42006469211241,75.0
357,4.735291628404826,56.92822161462242,73.08603849971556,75.0
358,6.575289121891416,39.57350892159043,56.415151221327356,75.0
359,23.274110402703016,69.51449769838645,67.77032599097124,75.0
360,30.074982117384636,47.056140193514615,51.505538561097005,75.0
361,19.85301343113432,46.48325959182381,52.416395784965104,75.0
362,18.003042919673995,58.20532973338469,49.68473171731803,75.0
363,42.434941072759855,56.35092658646914,58.59616806732211,75.0
364,32.249135040489726,44.232401082287524,41.424339322018874,75.0
365,35.09298316174734,33.74502832325802,64.24589832778419,75.0
366,53.16585084535353,42.319065440449265,64.89830096335066,75.0
367,24.545473866690138,45.35784857386094,47.77613343465318,75.0
368,19.0792231327115,42.17103666989722,75.47727217677277,75.0
369,17.63813146486894,46.91669247181208,63.13551179490639,75.0
370,10.451330857104372,64.50530020876482,64.88095149938668,75.0
371,9.458027694880121,52.91336045764631,56.607875688548006,75.0
372,21.52807434825445,34.42700045795302,44.28448233712101,75.0
373,0.8738243141862938,48.94485555884639,79.9369400092308,75.0
374,9.837622929671946,57.33996006203943,61.16508732854391,75.0
375,25.865840115711816,45.19111660422551,53.179776634071736,75.0
376,16.42590729861301,52.07492566813286,56.367084739013656,75.0
377,23.757472069915828,56.0200203546004,47.00932017621815,75.0
378,14.348988850726482,57.50339657918969,53.424736303857586,75.0
379,12.18189768001977,37.569355401001,65.73347894941782,75.0
380,21.20160094528004,38.97534659031753,48.76361034463855,75.0
381,19.81388402365241,55.203062458742856,49.08458379570661,75.0
382,16.66854580862094,57.43851370366338,52.482568938962906,75.0
383,7.1128913464192305,32.69411805321003,66.3705442664538,75.0
384,33.47249636241141,68.83046182790473,51.70917478586948,75.0
385,9.299857873868316,35.972593004164835,75.34596720248334,75.0
386,14.731670837520355,68.36350559571196,57.678542133728435,75.0
387,13.322136487883288,34.670468297885044,55.67092994519292,75.0
388,10.984820838245671,44.28860919465308,65.46631225202529,75.0
389,8.068510303542428,55.545599958474384,67.98034561691247,75.0
390,15.28304323815744,37.19517046420664,52.6921268680913,75.0
391,3.8835385573571033,48.65485347446458,70.03068318377096,75.0
392,3.844430092152789,56.906499158584374,71.37791277357584,75.0
393,39.12248548122863,28.429305549979514,37.88499786547624,75.0
394,31.713805986354483,48.222160859319494,59.65974206301017,75.0
395,10.17295944664558,73.18486017760945,54.8373546347737,75.0
396,61.77847191126323,56.798585362887344,59.306999373040426,75.0
397,12.399493122256448,17.847717829318253,58.23631755467504,75.0
398,29.746409810467878,71.08504838320242,67.52091596885705,75.0
399,17.22073733946049,57.39460025960642,59.747001187109255,75.0
