unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,FeedWaterFlowRate,do_FeedWaterFlowRate
108,-8.380737093698409,98.13968838878684,92.6037989471576,80.20737755206014,80.0
109,21.489805304917727,69.52335599717576,73.0454678156547,80.06038257693272,80.0
110,11.098129207427185,71.75487647214739,68.46924780224437,78.59572469144875,80.0
111,11.682368454195004,59.53894245583323,61.36238945998218,79.91657274309087,80.0
112,-6.722974141421072,69.18745026103275,79.66748964492638,84.38224043028474,80.0
113,2.78341288178944,57.531441033866344,64.3364096928325,75.96999271843927,80.0
114,-3.9116901635153463,92.39821556595737,88.02953779909004,75.26007314996295,80.0
115,-7.327816880079193,52.13222136293377,59.37658832773386,83.86220327729394,80.0
116,-7.468051306275516,67.20335259560153,64.01500031613402,83.14958212534036,80.0
117,-14.675112198802111,74.77696765341786,67.75778751249511,81.5257452324903,80.0
118,7.451847990403529,81.31239097731523,87.5498651314639,81.88073619022735,80.0
119,-12.608892598651286,82.29175180175285,72.5387309133249,79.33398220025364,80.0
120,8.588977709825677,63.22864698880222,57.717419581864114,82.62670461364439,80.0
121,12.296405241309095,86.53258889624172,90.4576564614356,85.42581871934313,80.0
122,10.499272039619752,68.23949164222927,77.76643174247874,76.3861732637387,80.0
123,-11.021123925329782,58.543854230517745,61.43570373146621,77.65325505599262,80.0
124,-2.5686588988603978,49.08727731755226,38.98485710936307,81.73026051193217,80.0
125,7.872777898343482,62.55935487589178,61.88425598099211,86.79763628354164,80.0
126,6.215920904559635,49.26593572375018,66.73849873639266,80.38423712206747,80.0
127,22.774277770708533,86.99544616210332,88.25241547009057,83.19572716646013,80.0
128,-2.5658734928090006,77.03824844519896,81.66525714875137,83.93766205625455,80.0
129,-13.698656064157117,54.671547460195306,52.57550841219494,81.04474992927166,80.0
130,-8.003859991247808,67.36294851853894,76.93984598564894,83.94983438638833,80.0
131,13.30554518030349,86.79705225725769,86.9782774370925,76.40652179488336,80.0
132,-29.078749560563836,85.88237425053264,78.60824202767337,78.38733120313489,80.0
133,13.599488017647564,82.49058595109334,78.23508112285779,82.84449417250667,80.0
134,-11.983008118788396,86.05049500326484,88.24061880028509,76.15220301175947,80.0
135,0.8992531672903401,79.3938900746931,80.51911162550604,84.79893581601308,80.0
136,-9.381917927305338,82.86482635598625,73.63799726095715,81.75458631545378,80.0
137,-6.14042654475783,85.61123480652617,82.83781589479104,79.12986685326061,80.0
138,-5.207732316416267,80.01520679159756,65.24704116711857,76.81375404911246,80.0
139,-13.557091235952234,65.23514306850119,55.828127491094214,81.99815673322524,80.0
140,0.040021630308692435,84.88686340712037,84.99535857586385,77.65122092873699,80.0
141,-7.928905403170589,89.90543843037086,87.40566400189745,79.8594979372195,80.0
142,-4.152912987501607,65.66434826910857,61.665262929656066,83.19102938271655,80.0
143,1.3604392079949073,72.42179117415706,87.95070659959013,82.60100779780716,80.0
144,28.811205373725347,72.49271601658404,68.9300886024076,84.7264780385443,80.0
145,15.630952863192741,68.34331307940134,71.8740847491623,75.27331754700347,80.0
146,-3.044465639368068,74.8093529041132,78.6192817874451,74.41901708413508,80.0
147,29.17474090943844,71.75961389679873,74.93451079618484,81.51494560235827,80.0
148,14.74866285445154,79.13217748268593,88.0051636209151,82.23635205335304,80.0
149,-0.026574748268162196,75.83296333288587,79.78728355770563,77.28928824839483,80.0
150,-2.25592566286867,64.606226358653,66.9499272338531,81.07569046591092,80.0
151,16.695816217604747,95.04943911966726,96.69186368912237,82.81620449065646,80.0
152,14.001517283277387,71.78102551345799,79.43624015663242,79.37989350112508,80.0
153,8.163806548058606,76.93955538253161,71.03768211205677,81.62034753700159,80.0
154,7.753568563686086,72.5064040809446,70.27513314291333,76.47740548435529,80.0
155,8.498530443639458,70.50272909598688,71.19049462446799,78.57597382311207,80.0
156,3.95662243229105,61.08813874679276,63.04993500943427,79.83570162804041,80.0
157,-3.6887957637897673,64.61263698007123,61.045871242114806,76.38103778917541,80.0
158,-5.505153354237251,63.90974251040847,61.73366911507595,81.37878309023637,80.0
159,-15.105821915081691,57.7201547689618,60.80809209276793,81.19949671821628,80.0
160,-20.928945815644106,78.86419183102774,69.61961813605565,83.08730719617986,80.0
161,-20.35675985435791,65.08714767020767,66.1223003972574,81.639581742897,80.0
162,-10.35516897867448,95.42962251795844,94.7811984402054,85.51694738964528,80.0
163,22.823794030644898,109.81868259114425,99.56223868328318,79.40495264825931,80.0
164,14.951629827760282,77.2574002906188,82.42711114284937,84.73973844595601,80.0
165,-2.6115790072952465,100.79977395392531,97.45874519983751,84.12865556124167,80.0
166,-15.010564073594695,55.03350814353587,62.746905905294824,81.02073275738411,80.0
167,-29.390509090732266,59.86345794682206,56.98374853350784,78.39986353943276,80.0
168,2.98487169838854,98.7243272700743,97.53458595774559,79.0608023762695,80.0
169,19.03494959723575,82.34934837040255,86.39714445191582,79.34649569545618,80.0
170,9.385476612263629,69.26724086435772,76.01770864783987,81.45597068871461,80.0
171,4.987884053792748,76.9620893094261,72.86214495198215,78.34683539203593,80.0
172,-12.988197385479165,77.94082435853392,79.21559616697584,84.81745797438704,80.0
173,-3.2040575348851963,92.17010967940078,84.31521561037462,76.01297913034385,80.0
174,8.490892087681344,84.7877572217091,86.83388104968273,82.46974070032306,80.0
175,-11.003026210902211,79.37356701157324,79.72128470675285,79.76634113959312,80.0
176,4.5204918164728305,73.44838003074838,71.27577753687227,82.68498742354696,80.0
177,-17.04406183805592,85.43806678217041,82.6600108044397,82.89533515511464,80.0
178,8.34755177054461,83.90422739272202,86.09679726288294,78.86793335994857,80.0
179,10.171886099521542,81.28467512671693,84.22300511828014,84.91654803233287,80.0
180,13.93233516408816,72.91354594927249,73.55667365755893,80.58208672074399,80.0
181,10.96093748506193,74.28400473139835,84.75098522517749,76.30753814979401,80.0
182,1.5392365907946166,63.10491583248491,59.164755764321974,77.40859496457013,80.0
183,5.910904836642454,67.31274187748765,74.99470621711815,81.39553815055575,80.0
184,8.232983315180512,78.24950217602789,86.06311665328666,84.79342205137203,80.0
185,7.6738696856786905,77.15568826684436,70.57210994032604,81.79699725607796,80.0
186,-6.877479444822581,66.44922576830629,68.76335628743594,80.4456734207862,80.0
187,38.07873726459163,51.28849333993475,54.53870233105551,79.00453359558855,80.0
188,7.54308207552162,67.15708603105752,68.32344451234319,75.89155860373671,80.0
189,6.714142328093018,66.8806752181095,61.94462990944249,81.98897159489293,80.0
190,5.692266974746263,79.34114832471388,79.19142539944828,85.77061699069898,80.0
191,11.109454544734566,68.0390192760246,72.52417172050738,77.15910443652383,80.0
192,20.724714710969774,96.04276254105059,90.52398153976335,79.0603093913171,80.0
193,6.6153019609067165,71.36227438277228,64.4186173001571,78.73792708263692,80.0
194,14.475846732784088,86.20232941318874,76.4943607323157,79.60175920750585,80.0
195,5.632595627560328,64.63556889211,68.97848975649444,78.7557963113989,80.0
196,-1.4042729686134487,47.99108352703554,50.90066076662156,82.70362633274802,80.0
197,3.6031140440064755,72.6343310262697,80.28177577153555,80.18002205733828,80.0
198,-9.398558610739038,83.02405941973494,82.33520404443072,82.71470257609587,80.0
199,-3.2781459693838966,71.52562504154054,62.92048913229675,74.42177389444478,80.0
200,9.90495053968074,85.34444937574793,87.78556226694782,75.9566234993448,80.0
201,-0.28659471863442465,79.96057087784122,82.48331741626957,76.77818399760667,80.0
202,5.804348177825222,82.07597266664683,84.97936354118056,79.31658009832827,80.0
203,-16.82392448389818,77.96182858111361,79.69101240670608,76.97768545096017,80.0
204,-4.076692133487297,75.87236429248414,75.82421641640589,79.8653762385053,80.0
205,6.511315431570685,89.26782225203311,86.60414976083955,79.09131512264983,80.0
206,10.52945646710861,88.67613360994385,81.58967915138642,79.37705550007658,80.0
207,-7.37870988327577,66.90685010317904,67.99265626091317,78.74446995996675,80.0
208,-4.644680814840138,81.11954108840312,82.47312653585134,83.35222334866636,80.0
209,12.942849345912453,66.01450887678611,61.553599364903896,78.74874227924688,80.0
210,-7.872414164828456,68.86598603697372,69.16760644671324,84.83494904641495,80.0
211,-12.79408742912801,61.901051021457945,69.96825029989321,80.14258419910006,80.0
212,-5.366164255371421,58.30130498254915,59.96453178194232,81.77968933775355,80.0
213,10.14843565014122,74.05338800145098,80.52927900487936,79.97380330260945,80.0
214,-7.2052466199756875,62.88847008702642,57.32282597760011,80.25933699684694,80.0
215,-14.631929656883651,82.67871287176268,76.52993134036421,76.61861395613676,80.0
216,13.450645837805471,87.56445851821047,84.83062405816823,76.0397533529799,80.0
217,7.950944934415628,89.69915727217986,85.28874635138781,76.17300296645512,80.0
218,-7.844772258663134,50.81193493821512,55.90352245723792,78.35082125617856,80.0
219,-1.108908583435002,88.87147983024332,97.2819629625466,75.71743213985967,80.0
220,18.280707791211775,92.6769637287374,94.96319476872003,75.83921503233748,80.0
221,-3.2897188706374694,80.79753088850482,77.07608192602588,75.81257100639857,80.0
222,9.72827560333282,79.75200572374523,75.51033044558373,76.92599766970318,80.0
223,24.322844657635926,72.5551200839035,77.25502086773585,78.47829812098216,80.0
224,-18.91848451259713,70.62283757860818,70.96641421662663,80.92833139974056,80.0
225,1.9399170159151478,59.19857047560602,67.76146224108024,79.02252941295095,80.0
226,-14.113983166547689,53.598504937866096,62.00536424617764,78.4100742256348,80.0
227,14.971226104510318,87.47898443309994,87.73281266535909,84.36495035926325,80.0
228,-4.390972551033157,62.020931288711886,65.08296324784459,83.8848632993494,80.0
229,0.7094710976207972,62.15269067315616,58.6697668317396,77.78632193763944,80.0
230,-5.492007940892428,82.54470178190616,85.2022484848009,82.3735305263492,80.0
231,4.194781723586982,66.82868671209137,74.49145801919083,79.09196184045031,80.0
232,42.71755942307421,97.92024234420326,86.1704308294737,78.36077607955342,80.0
233,-2.474047205174624,75.64697996997695,71.43463974520984,79.4468859848573,80.0
234,14.652141869879191,85.61920392170119,86.69835642175777,78.9044547422531,80.0
235,6.583962856808097,68.78464011531784,66.52201907995864,81.27186970790144,80.0
236,16.561663620166634,57.17723200505057,60.97309276912722,84.20806636801572,80.0
237,-10.33439761423982,73.08043293985374,70.14959230806934,79.94565428664524,80.0
238,9.071032826714628,63.61149535703029,56.492564991880734,80.76083289376055,80.0
239,8.519587291336586,67.81997746082499,66.15964507214636,83.99931938034484,80.0
240,1.2189521924822992,79.32038151548743,82.14253950521352,80.56219172406414,80.0
241,-8.654840493440297,53.75887101897194,52.60828612649591,80.9587903969634,80.0
242,-16.93201356150435,64.91037126247465,64.24755591541606,77.52058733850579,80.0
243,-13.651093493541387,65.70852131652298,67.87550880013616,78.17086925991353,80.0
244,-22.74919557831059,94.94030997537597,86.27721541306533,74.76421998891618,80.0
245,-6.232684670048556,50.664349605709475,54.30794836674606,80.58084592518715,80.0
246,-2.53195455111058,74.71376397506243,76.19163426414035,83.23273426528849,80.0
247,-6.398932465562188,103.9823997158065,103.10914741962182,72.93849816605183,80.0
248,-0.6174815785209686,47.559876925770624,44.109384997343696,72.34551199187894,80.0
249,4.528476496460353,79.88001582960612,81.34857744316336,77.17266070781443,80.0
250,17.482137410649578,83.6329093996909,84.07190682430165,81.01160265948242,80.0
251,14.57862502401691,65.66903429582597,73.5957414201892,76.39865333889053,80.0
252,-2.422800595969873,68.76306733860666,74.84860674245442,81.61875360066166,80.0
253,9.131420831277595,89.688715683716,82.55945992355596,83.26385870255785,80.0
254,-5.733925787165729,62.15961259637105,61.84187529125511,82.62043547714187,80.0
255,-4.269129181140743,88.58890540961546,84.31316065213569,79.13544679726766,80.0
256,-7.579289915395306,79.07100877211995,85.45612171621676,78.28935877549446,80.0
257,-6.7958406123036275,53.9159254677472,56.34834965194662,78.22216820048509,80.0
258,-6.108726350307881,65.30055592809276,65.9043797154002,75.38666980326803,80.0
259,23.50893378934087,71.68480909436266,63.57885380637447,76.49379054382135,80.0
260,-7.684329239649321,76.87133983576854,80.68417431512245,85.73320320003414,80.0
261,-6.552008802649826,64.92194322092855,60.467376398157334,81.92294473732635,80.0
262,3.5744275915854917,91.5706455853412,89.29630760129817,77.93169976124729,80.0
263,-3.865639922627914,76.5672147705292,92.21442343479552,78.8860011661316,80.0
264,11.81789744995761,96.19667406816396,85.10103021271007,79.62496430600231,80.0
265,-7.316183713957111,82.97504873103105,89.38196668679161,76.81495735041456,80.0
266,22.79780248225468,88.2441532108959,76.90880822158891,86.47909146092913,80.0
267,-7.359194778645219,75.09475960085425,71.86876685168258,76.80854568550825,80.0
268,-11.577256035061623,79.166403363435,81.65072975942277,77.06492625686447,80.0
269,10.057865558827457,85.59156241544682,93.84756719299597,86.01733402610554,80.0
270,3.608223736906635,63.06894948876641,70.15057662603512,78.13454725548657,80.0
271,15.29699035197222,79.79099708335944,79.63823656112315,82.14080190798684,80.0
272,14.539151753391215,83.9636713736648,80.32420185904842,78.62543341845638,80.0
273,-18.976870315243143,88.88336107629463,89.01022931093085,74.8327075145876,80.0
274,1.5640855007106031,54.723147091913674,51.418456032623716,84.44050649597092,80.0
275,0.29166998514266074,81.38450811881755,76.5425428038411,80.4827474414012,80.0
276,16.29367285977457,86.95441927893377,76.20592555493434,76.85852727153757,80.0
277,2.8912118485283154,81.47704006520478,87.81157909409805,78.09165851134152,80.0
278,30.236242219229045,62.33017855675793,67.47746826315942,77.64611330781788,80.0
279,3.0887645829334276,83.75571167390189,88.5043396441509,79.88827438723905,80.0
280,6.277853292981131,82.06623395990982,80.0192963753271,72.25956101287076,80.0
281,14.65677537156931,101.69035994048225,101.44598512786897,81.07093367421804,80.0
282,-2.8367268686967897,86.51144583924204,91.91552007946224,83.22079631767083,80.0
283,-5.653354355121389,68.26829039402787,63.277651061197055,78.17033848473477,80.0
284,-11.034785570064338,83.19668985650148,83.28875515400632,77.2829040033238,80.0
285,4.046891641192406,55.28256361158668,60.23771703664975,79.90674817417744,80.0
286,-9.829130891905763,63.515236596310004,56.06460761940429,80.29261456309055,80.0
287,-1.01215758691281,74.00211422782877,77.85750659779815,82.22376268108955,80.0
288,-7.92537040812383,73.36058062304333,76.87977574980016,80.72989043946437,80.0
289,15.883742212491763,86.19434093999763,90.70057174521955,79.77399342559461,80.0
290,3.2862858069599805,77.77101702043207,77.92664552130101,79.8469423747519,80.0
291,-6.255974965636042,72.8774159057024,71.32781140434962,80.11950594650014,80.0
292,8.013605537491912,84.80188009181751,91.22378162217831,80.01472422988837,80.0
293,5.558448900440352,80.15512551887464,70.82991978446924,80.5131198256477,80.0
294,-5.621783077440449,71.25322560435036,74.80615581543431,79.27597103331166,80.0
295,1.9582202174716725,68.96301663626551,72.1216272597476,74.94142082842805,80.0
296,-3.4744904064847923,75.67307012086495,74.98634784461372,77.36483988115835,80.0
297,-19.635000056510098,85.12889996788128,87.86611369007878,82.30095734893996,80.0
298,-3.6937559695846622,66.53572446434086,65.98786625257516,82.81766821022609,80.0
299,11.091274051155585,88.74339716278777,81.03417041468462,81.16126509944196,80.0
300,-1.7217317827352874,68.43738466063078,77.07338560388109,83.67885802324442,80.0
301,-12.781949267309358,76.30443830071073,81.5577711529223,76.99558484722014,80.0
302,-5.382113217948765,49.88204673318911,47.48394138811679,80.19589609857441,80.0
303,8.194791363298386,69.5912711920104,73.73730986662055,85.27555994496167,80.0
304,-9.238707729312626,57.12730396712078,57.50310571499864,84.83354050970958,80.0
305,31.06826004691132,81.91212827401023,82.80322671782436,81.8820021405043,80.0
306,-3.550938660469523,75.6887936884059,72.27721213228756,80.57204516757464,80.0
307,-8.340346743627483,70.11259964593164,71.60407862558306,84.07700290995676,80.0
308,-14.524274127732994,67.42606152817302,69.0441950146105,83.35862474132267,80.0
309,4.2033272552547425,75.68850716210791,71.73390088844626,74.38183909670336,80.0
310,1.4687741864877362,75.171514789757,76.52915359041292,75.67519433567884,80.0
311,-5.239453550006979,39.94635794348379,49.36855245785193,83.41413916516903,80.0
312,0.6402343597173452,72.64570120969077,76.43549434088042,84.73275967072802,80.0
313,7.748663543826503,82.66699923632835,83.46202185934563,81.55483667452702,80.0
314,9.41800397399716,65.92103958432455,69.06142636399203,80.23403407926538,80.0
315,10.173528538226618,86.60093153687849,80.76781546646225,73.94776559687321,80.0
316,4.430565820946704,67.49046154160786,69.4146939043836,79.64107628576298,80.0
317,6.110161960776145,64.35474269674292,63.43517271572207,74.7185478122179,80.0
318,-3.9068936803514545,79.89059966043563,81.73733090216143,84.14342729822593,80.0
319,7.031735757845864,80.67668698701587,85.62524529331523,77.96739852303644,80.0
320,-0.14160784786507152,74.9445078202777,70.47540027241868,80.81623953425782,80.0
321,1.725269449117803,82.17569278596133,71.07976160650449,73.19120938481836,80.0
322,5.8761550102107165,63.978224638878466,71.65406284196918,80.27690209407743,80.0
323,2.225057032836291,63.45877534123902,72.04537417681071,76.64324333037952,80.0
324,-14.984189773748255,74.83309059465054,77.3039321289143,79.84514061286154,80.0
325,14.42299701860399,67.59385077442876,78.33234793215959,83.86225204088146,80.0
326,-1.5485121115512244,69.36909636715808,65.49324243810392,77.06081064451246,80.0
327,-6.988382650718421,76.19904770199668,71.77850666337366,82.56166140581473,80.0
328,-6.082851793888174,65.43851717440953,74.9323813373246,82.76076862885557,80.0
329,-5.490169902151075,85.43304162688977,80.74001761666422,77.08652576691667,80.0
330,10.962927911743533,80.88802979669762,82.44568552071672,81.39958089359105,80.0
331,4.769473263890595,77.70013351287135,75.99641133805174,77.96583585011955,80.0
332,0.30099717165537854,86.20540717238462,86.4477575554823,81.74944163220457,80.0
333,-3.1914616833197638,82.67477525254252,85.31324741260242,76.36666939964927,80.0
334,19.374724696634367,87.536088291593,86.87516093025407,81.30557706331874,80.0
335,14.675619163332069,79.13789475176465,76.57811008612107,85.80830398980686,80.0
336,5.765388999640756,60.71610460179872,60.98785785437571,82.63425371079106,80.0
337,-3.5239227140950016,84.69844158281947,91.81048049632948,82.95117098859274,80.0
338,4.763103549263777,92.30500467656367,97.64398733621843,78.91993955844231,80.0
339,-4.580752248100218,77.23994218163497,73.44058978687066,76.9947861831702,80.0
340,0.09244258903547875,51.14743720445462,55.741319935212175,79.06629791556917,80.0
341,-1.3109039336180421,65.86132585984448,72.64581108761459,80.21118262136896,80.0
342,-3.2435889021951563,91.47754762502531,89.03305998430501,81.1033420812541,80.0
343,-8.017989987533031,68.07310608318666,76.99934633169703,80.91335293687195,80.0
344,1.956213359679972,81.18408600327805,77.58759244048734,73.66075907464419,80.0
345,-31.739791709267276,62.86823965299607,69.74248263792205,79.53420880895693,80.0
346,0.292388942665041,56.20322237665469,68.30678526193769,79.67503113911964,80.0
347,12.487543555633506,101.53628571874262,90.40065497114803,76.62279427794611,80.0
348,9.347208783355633,80.51522448760541,88.9539666476058,83.7336797648705,80.0
349,-2.0148902462115297,74.8399114391768,78.1813179481221,82.10220536668,80.0
350,14.580779258426102,91.47707975895528,76.1481609476331,80.58052912731706,80.0
351,9.117703075757728,81.55915122229499,85.99054711857413,80.7148218234739,80.0
352,-16.143321360001643,55.63065982872572,57.278982814896004,83.7757198467967,80.0
353,-15.763987544980424,53.29757385366488,51.6794325034667,81.13328194897831,80.0
354,17.89335878874099,77.0647949083303,71.86088817207957,80.97409094989558,80.0
355,-9.339885180011745,68.61605932692589,58.83746225014624,77.93863934398372,80.0
356,-0.8190157382561511,78.9250495831323,77.06002777368963,73.4016064972778,80.0
357,4.17079757078369,63.118017090768404,65.28749125716108,79.9930845918553,80.0
358,3.1738447159413843,100.19830293048713,82.17786983245584,77.79062459857631,80.0
