unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,FeedWaterFlowRate,do_FeedWaterFlowRate
30,-5.69154483761579,68.7388413225719,72.10151083054946,45.91854613820842,50.0
31,3.3935512644524604,72.79428430334683,75.72223353386106,51.745360823412405,50.0
32,11.531540722999067,58.87761852037377,82.52164679003278,50.49820047538569,50.0
33,30.463812173355354,84.66019418190199,81.13891415570673,49.75742035797617,50.0
34,30.863474553396085,60.01691880922431,62.93337569553458,45.823303018728076,50.0
35,-2.2921352078835904,75.85841466458676,78.98201378873058,53.91952231356244,50.0
36,12.302987326523072,81.71834445895215,83.83193743637395,53.3702389307131,50.0
37,24.98346203702374,94.33920915822353,88.14590488604287,51.52388683584151,50.0
38,16.12410728932839,47.6408842396841,49.35550688583252,53.60881536716683,50.0
39,21.805703357851435,83.25292238108146,90.37077548312776,52.67602503658913,50.0
40,-9.03239180878331,83.31512724215014,78.40933501020643,52.50248098830192,50.0
41,-9.51060329745904,64.77305579464095,59.00123224669967,48.18978528959729,50.0
42,23.12541305146808,82.39929382878219,81.08092401939811,45.41279051624612,50.0
43,14.19280007562163,66.89173049641913,67.10878741749055,53.284010673764435,50.0
44,16.80192839195366,60.846211443135644,62.35691897871807,47.378406719123255,50.0
45,2.316752856786387,64.69242280003725,70.2336635155624,45.56387070940066,50.0
46,15.836457082316688,83.76564908918465,77.80970540504133,50.96905752131569,50.0
47,7.848239671021212,66.64928220109476,71.03605929971168,51.32922097184838,50.0
48,15.870041335531438,76.76568735784403,74.16821744922802,56.666930029955836,50.0
49,-3.359625341885974,65.45277037280268,68.9920593885274,44.91587258048696,50.0
50,-4.826003149405444,86.6507265632102,86.26211189232987,43.14197351157924,50.0
51,6.243693095211842,49.592681324709986,51.94357443698384,49.38892768066715,50.0
52,-0.6410022917363667,76.86165271817477,73.85587995275492,45.029981915923294,50.0
53,12.891559596932332,80.54984543454611,74.57804969805576,45.497108232513284,50.0
54,-6.891210807366362,71.39428323734643,73.69506507123428,49.93655363864614,50.0
55,15.33481799230249,84.854225898814,85.02617983210293,51.73911531418895,50.0
56,-11.612469799240165,59.12112165420237,63.906762353443135,47.761351975534126,50.0
57,17.160991151683604,71.71481371848792,74.33177414505373,50.43472079547814,50.0
58,1.1604627628920117,90.97769350512024,88.95433847367737,49.20769604132389,50.0
59,23.220073663595844,91.83041958780953,92.86846708475754,50.119142660095285,50.0
60,7.415314970799845,76.0901808546376,79.01002828151955,55.08906874233199,50.0
61,6.16754575574512,45.29899586743912,55.108210112779496,47.735524504380415,50.0
62,24.80343060608194,80.70183948964771,76.60832221022144,49.16111792662383,50.0
63,-1.1200997566078037,85.2857869705752,84.26623292357834,47.457341458802446,50.0
64,-1.4816455689541215,79.8945251651757,77.95242105675986,54.683967735516205,50.0
65,-2.8973824748727326,56.773863714966296,57.49562457943458,51.90360977253278,50.0
66,-14.546761562987214,63.59757902752861,62.29322415657119,53.007570221019414,50.0
67,31.384790033028693,79.0429426937155,78.28737304346974,55.26870798027448,50.0
68,-2.993793246495731,73.44998869501859,76.9747952535539,47.34064365667759,50.0
69,20.134303562378886,71.42122633404227,87.6481966828794,52.10050663967909,50.0
70,16.81658087104184,77.33488915853479,75.58599546042099,49.15318208633423,50.0
71,-15.688941359250657,55.08938586274358,47.66539196416395,46.5138316300215,50.0
72,6.387908560158333,67.73565885503794,76.58552084314267,49.3303663588048,50.0
73,-0.7825150012454198,52.41758384478231,53.840795931974796,52.73341392221713,50.0
74,23.41138322222797,80.01521331070347,82.87110906427073,49.33123686008796,50.0
75,11.017693920385328,76.00606374125144,80.3589424069803,53.031942492023354,50.0
76,-16.337722425808895,78.31192899799007,73.85122874859307,48.77061683048876,50.0
77,-7.5894074331502575,70.78196636026449,69.84811775110363,48.57015498088577,50.0
78,3.190125780797089,88.77988509802532,88.76876840316248,45.65037154177601,50.0
79,-7.190910797596365,77.22948647771946,77.3115680280066,49.89026039999153,50.0
80,0.39096813768751576,72.82717599554276,77.98165285177221,49.96209320303224,50.0
81,10.192802799254777,72.23133449635145,67.53280637599782,52.25563138069406,50.0
82,14.875764191292296,75.02722560329167,84.77320584407892,52.528226952309,50.0
83,-11.391945944237687,68.43880452137999,70.31360572213703,51.46729711485239,50.0
84,8.802434177715192,64.47866780127066,61.699637921284115,51.497369513600816,50.0
85,17.107929576529077,80.54257686220608,73.52314232752319,49.431976463619804,50.0
86,20.256950011118228,71.44444956463533,68.16303011763631,48.87872322321151,50.0
87,4.033767010496861,90.34893897553918,83.95485530191151,51.930414056336,50.0
88,-10.892689388907039,60.91710496654577,54.41458417636037,52.93818224614972,50.0
89,-1.149040137315376,72.08954279950179,69.5688923055947,50.51964692663307,50.0
90,-14.012698958694408,46.778026743376344,45.76234191212778,46.963956182921315,50.0
91,25.468385744546175,87.6293494138659,86.62410228504919,54.113829424331875,50.0
92,-6.555986398521862,93.76348381272491,96.79564360138,54.01378826806113,50.0
93,21.672293420089385,56.74440801577622,69.09274398907405,48.10758234171827,50.0
94,15.509877026573285,75.55832194636214,82.73656780999524,51.56437471153085,50.0
95,36.91780972349907,92.29148077724662,95.30705173218387,48.78234136093912,50.0
96,6.047612765066894,63.53392835347176,58.56677295614459,51.5001611606404,50.0
97,10.327038940616525,78.05999317927582,78.11659749712747,47.1862701645428,50.0
98,8.628928018678437,80.0674955334856,79.62672107698661,49.7543795298474,50.0
99,3.8069234778106367,65.56254473330378,61.1608987448842,48.134470446575186,50.0
100,27.229631034848914,66.84440205727694,76.4878160460053,49.418301160014956,50.0
101,18.3973577469918,96.6732772389225,100.94334029907841,50.51784100340045,50.0
102,-21.249555845810807,70.3840955953273,74.09698453962321,49.01674858199846,50.0
103,21.92535079931865,62.570896909214845,74.53280024066324,50.11829208449667,50.0
104,20.691687526908147,63.45001689362726,65.15141912871978,48.42889765960568,50.0
105,4.79443783265233,79.9048389642024,86.04810222664912,50.21923409434611,50.0
106,5.690010063985928,75.40749963409684,79.78199603805052,50.181525006810546,50.0
107,18.85528133975217,95.73757564644313,90.53434004088203,50.84131862510203,50.0
108,16.998825166771628,79.6150857210466,83.92289204479883,54.447483288763735,50.0
109,5.20363878005703,76.3595229676595,72.81999202084064,48.97020333899634,50.0
110,24.858295082797166,68.10495711413489,72.35627560976047,45.69850459637311,50.0
111,-4.372203822373949,73.24810763590703,73.13089466585286,53.106528969052086,50.0
112,-4.776338930452598,55.65029629934708,60.805258455196274,49.22744461992001,50.0
113,32.838351889069514,85.88231569054538,86.24266195045936,55.207577191579276,50.0
114,7.662024349021755,81.64643669989889,81.70136419550605,48.321000903359646,50.0
115,2.875608324667893,76.13492227363332,81.1614884136776,51.872069772596944,50.0
116,10.886253215888429,87.61237211780538,86.24912193665676,47.93513807731196,50.0
117,10.53531445838879,61.390741885794796,67.59728208455303,50.79107241970872,50.0
118,23.0236453959405,99.49763282484324,92.33099977806431,48.150341850025185,50.0
119,20.997354532035022,61.85556272108467,68.8236091373275,46.31274608348721,50.0
120,-18.33349086418167,58.24095616113862,64.8193305582212,52.43652333465831,50.0
121,9.818473226877787,65.45495731261359,69.02969490166298,51.0286566942702,50.0
122,-8.952180681634637,73.31156411462604,61.24721460685435,49.357603420218034,50.0
123,-14.98548505947611,56.16923318626745,57.77392086792056,50.984187856801334,50.0
124,4.5502362566789945,80.88924155225718,74.6814848161393,49.95726940883928,50.0
125,5.1604192283242,75.78858090321341,74.33703301356472,48.91754124794202,50.0
126,17.114433171517987,79.26800476562073,84.54771249558584,47.546797922779724,50.0
127,15.675072271489046,84.60631905505834,74.58772079481278,46.99451539310052,50.0
128,-12.315406314964065,77.57289095025902,57.94269614326933,48.214065686126524,50.0
129,1.8520369825423177,69.16162490432643,71.6519166233223,52.60932564583682,50.0
130,4.111328784701804,79.53518760948236,74.52936740800283,50.266682514044575,50.0
131,-0.8387716241831216,90.91382366149782,88.78367185458335,46.57779482684016,50.0
132,-5.213381030988044,71.10802836496634,83.98475967190544,52.082216853843164,50.0
133,9.588819931253955,70.04965742639871,71.05269894031318,48.20265299063545,50.0
134,7.5621614292011445,69.07935679706321,65.42834390338847,50.70155481424322,50.0
135,4.144428329319345,69.02289839807374,75.26019653104612,55.66915253059626,50.0
136,10.465412973295741,81.28932170356538,83.90938897360475,49.03045147313276,50.0
137,18.978201040301997,82.15059132829597,82.31832602111933,47.76985356586594,50.0
138,22.163972043172286,87.82377502564633,92.60313480665133,53.83008543620745,50.0
139,10.240569890762016,88.41578325790404,88.75339876714007,50.45505492819356,50.0
140,0.7891878657571869,83.82529001639743,84.75421411512332,49.46517907223631,50.0
141,8.490785936289324,71.83870163991322,73.22671219082756,57.81064955461636,50.0
142,-6.9055350509297275,77.58028364691963,72.42777482597056,49.31665602751579,50.0
143,8.819384704798942,71.71232907944312,82.4378293216253,54.21582936021797,50.0
144,23.575261404104594,71.29458145077719,69.7104333587774,46.27864466259226,50.0
145,3.3742763376654814,82.2830078593208,77.90187117327073,52.96155031149998,50.0
146,17.2420135170651,91.1744203422199,90.65843664403576,48.68194655607986,50.0
147,7.5275812610232595,58.93936597554468,58.22399044999849,53.72167661658371,50.0
148,5.184618028166029,70.85747465066802,72.45106080937728,47.639350053276175,50.0
149,12.067482541520604,96.52515419673091,92.67010579696952,45.55161605985106,50.0
150,-17.362054660780142,76.46682036723742,84.57102812052966,52.56799908859965,50.0
151,5.5966548520889345,89.62009004789698,82.86653756577107,49.892556793150895,50.0
152,13.015932498804823,96.89372207067613,90.2589008356493,47.15418005647164,50.0
153,12.18156816120536,66.57649717638613,58.37349976904501,53.583364935319175,50.0
154,16.556369262798956,70.06156824120826,74.47450910467529,46.989030387946265,50.0
155,-5.888309247656377,70.4316046179979,63.7060065169297,47.72577883763259,50.0
156,2.2457373148706288,49.61356158278266,57.229136039870745,51.6979850063354,50.0
157,2.052904793581784,81.31320894734097,74.10242553303185,54.58833280503049,50.0
158,16.089510927858335,67.28408599590605,63.17345783099557,47.98613789030767,50.0
159,32.31661676145865,79.67030814825875,73.18631925686341,48.56162815362829,50.0
160,28.807899596686017,73.64587658704481,78.08198110954851,52.545491242208854,50.0
161,-3.9841050846052637,72.76371459850026,73.12861473595966,51.79694859809859,50.0
162,4.086350730223057,78.33427655455607,80.03903045646578,47.77537031840218,50.0
163,13.936562277117677,74.89468994770836,76.21565700125635,48.68544371695557,50.0
164,26.209687806879323,83.42806346313196,85.53572551748448,49.10689648726765,50.0
165,-19.41100436987597,64.83128456860945,65.47358600374584,55.854030745364796,50.0
166,2.6369208216334163,63.50361766119175,58.43661874021138,49.1344387507782,50.0
167,-5.602326817119258,65.12870227478317,59.51641572997216,48.31235187255185,50.0
168,-5.163970001606688,70.20358846953735,62.168381804579134,43.78948442212817,50.0
169,-9.995645942300328,63.06208071628486,65.91551655452062,48.45939020218399,50.0
170,14.200031353799202,85.83403389537129,91.0601292481627,48.67528115531707,50.0
171,16.660017596067586,64.58810864791927,73.99474299520848,48.32050349124416,50.0
172,2.6761639691478845,59.923482886839885,60.19906194031536,48.787217386260416,50.0
173,12.965931344048357,75.7153426367753,76.54436865948783,52.86002618792133,50.0
174,17.762475967608786,72.71010981844334,71.79046878644378,51.881587934351764,50.0
175,13.976861953441162,69.49931064985662,79.63597255158092,40.86036803852582,50.0
176,15.530887326433524,77.48953748779456,76.26533084362804,47.543695277619506,50.0
177,-11.548029706035464,53.3191863803625,52.59894106124367,45.79215802397523,50.0
178,-6.7844300329909055,95.49020992061536,93.88231316244274,43.98196152753789,50.0
179,19.863192553701293,101.90836016159062,93.45579770847046,47.878440795068826,50.0
180,32.227853157628005,62.2911818279705,57.39319169466731,51.79701695709211,50.0
181,-3.0160656750700734,87.64487121408898,80.7175623642307,47.886372071708124,50.0
182,21.928692368967642,76.87359587412942,89.71735239617344,55.473020961480415,50.0
183,10.94134080929134,84.52339858379918,85.16709931638395,48.8030489372608,50.0
184,8.059808839464429,87.9527131467567,79.87858956816356,52.21494314988009,50.0
185,-6.469307825199579,68.41247052626312,70.37445179393414,48.05658652683015,50.0
186,39.42033811173903,77.51096164820689,78.80823183913846,46.18075900283073,50.0
187,-2.818809073745407,70.30558252768947,66.77959834115062,52.58313142136332,50.0
188,-1.4902385242970704,56.02077348176405,65.82556154788955,50.421488396403824,50.0
189,16.885589466221223,80.73107787478538,82.63737989580942,49.24063326239947,50.0
190,-3.5636434376728983,75.3934595227021,76.85869021447728,45.55979149049672,50.0
191,27.076522558722463,74.85047789886075,77.9375079823995,51.45945786951275,50.0
192,-5.298054848500623,36.35086789711715,45.04557305550449,47.1651879786089,50.0
193,31.80134863887354,84.03657156351113,77.831428632916,44.49016859800402,50.0
194,14.270777037785274,97.05975784255367,101.75340186617915,51.84312686196197,50.0
195,-4.368064281966548,79.0940819783422,72.91208176369393,51.84154207234733,50.0
196,18.230778838699166,91.70884880191646,91.29263164468719,52.714576176119536,50.0
197,-3.9624585812239377,68.23678373128074,66.17217631355581,49.03277500531662,50.0
198,-20.392219951329555,70.9086210254838,70.08160537717487,51.111136148435875,50.0
199,-6.781425606021918,73.39822220990924,69.1712489019328,58.49188558943837,50.0
200,33.72601353052302,85.46404370422285,79.14925813258068,51.22619759146365,50.0
201,11.444691332553441,70.19362234886651,65.91204416694822,51.36826845018989,50.0
202,22.67784309858061,76.83570408422993,79.79410867234522,53.819707066732676,50.0
203,7.695551474152055,57.200013123801554,54.697247452514574,52.73410157783319,50.0
204,29.228338435957387,61.66536116592539,63.55885673171809,49.730086267250535,50.0
205,27.996485098923912,86.83212719892572,87.15374929851141,53.873525778116424,50.0
206,12.135325766425698,75.55955583386522,76.00889977670188,50.3407201812941,50.0
207,-2.7313226014145675,70.7782968133431,78.57144180671754,48.671939543739086,50.0
208,1.8288957877256893,69.34401607580241,73.27546344231482,53.37441147072589,50.0
209,14.972006379576207,70.73702705567992,72.00631352284398,47.53904360525987,50.0
210,2.3366429809807867,72.431428418429,66.88506728077158,47.963414922768855,50.0
211,7.914023498533579,61.46072835771716,54.882070165066565,48.2726285335889,50.0
212,-10.589394416919363,62.16630539245139,79.03096713330531,48.26251271769317,50.0
213,12.799658719553223,83.67211430520089,76.11678268432912,53.78618026421144,50.0
214,23.76639915258308,74.17560271709729,70.58360302425794,48.13773987719537,50.0
215,6.16209395863165,72.45042319665038,66.78605463128554,51.794078989497145,50.0
216,-4.119576433527733,80.77305247199058,77.19396833422552,51.07302312779875,50.0
217,22.151291984685116,99.75790430072604,103.37001220927013,52.275561830053825,50.0
218,-13.944083694014086,64.88306996178231,62.87452532562098,52.996182507901786,50.0
219,-5.269356964442025,60.85289679265435,63.83020359832809,52.659237259002296,50.0
220,15.373444759294857,57.35547622146488,67.24366922572716,51.8021327949779,50.0
221,24.285666710015676,71.0378922735081,69.17889822195454,46.11288268959511,50.0
222,-2.0574207655682164,99.3103478787541,89.40328045744747,47.93747685192142,50.0
223,5.019389566405609,82.7608710198512,83.83791220427403,46.062033231331725,50.0
224,3.485470089539872,69.98665007576517,66.30231467625147,50.09563405206365,50.0
225,-6.937884447699911,86.62924143726813,86.11778403781022,44.97510897755968,50.0
226,-2.808695584326826,81.4753079706921,71.46076955575735,47.53803271546879,50.0
227,16.000307166983934,71.2865445870615,74.7591306057965,58.24562415588196,50.0
228,-5.158092654997046,95.04470107366902,92.1661749958795,50.10241190157806,50.0
229,17.841505158541686,81.6974322793474,80.85478164073292,50.81107520087809,50.0
230,0.2102790804764354,100.80373868658364,91.03032734268923,49.31022962570932,50.0
231,-6.990195934154649,57.90693365089594,69.1281579161945,53.32457724910467,50.0
232,6.369595859147698,73.53297409015737,73.46820525199709,50.61986677533889,50.0
233,25.19139360756273,83.46731885164535,87.40513910032942,50.836392284417784,50.0
234,5.125270535797936,50.7526531419319,44.85100384154201,45.96937294204839,50.0
235,0.5321110794023556,66.14919569468418,69.09636009722593,45.68956521959246,50.0
236,-7.927330071331363,82.08180366196336,76.1295017793812,47.95030870641362,50.0
237,3.6440303874383555,75.06415258212886,65.41908252577102,50.551067588049584,50.0
238,-12.215389478480146,82.32720097222216,76.15351501145021,49.033244771418104,50.0
239,-8.550945104632016,67.92953051431682,75.12509912639962,52.86589683598277,50.0
240,9.562342187988733,66.10307075550638,71.62101563469518,49.7152532834137,50.0
241,-3.3789545637083456,69.2763609184037,75.02646714566492,45.7725951213991,50.0
242,3.647001264457014,67.20799576873449,72.45745030841971,49.74448444994218,50.0
243,15.794412612605345,91.78920999689674,90.39389762161433,51.77523576094484,50.0
244,21.676709645502683,93.20574123492602,97.8480791662237,49.86185822800776,50.0
245,22.906170103708295,79.93476217681535,82.93188499498022,46.108455328908875,50.0
246,-7.585048872451492,59.331839019610676,61.320420491208594,53.552258406925375,50.0
247,-5.862251062090015,72.2021818978667,63.572609240012916,42.279844724067424,50.0
248,23.363433050822316,68.71810423921875,65.30442852494903,51.02250046348531,50.0
249,29.26614864527529,65.09709829037602,63.04630915720603,52.74731001410345,50.0
250,39.638602721408084,87.53690605404597,77.27506362297386,52.30955635385842,50.0
251,8.211679283239048,73.44124878779829,59.888460600940284,44.62151817602277,50.0
252,-2.077497255280152,62.598679549462176,76.24264819387457,45.534133672492516,50.0
253,28.230890723675877,96.16142260889515,96.8412605586404,49.25235293542948,50.0
254,11.450526033545296,59.25286250910527,60.932727168488285,54.60625951209671,50.0
255,14.479715801001607,83.41459817993875,88.56208374976345,51.17276275706138,50.0
256,17.09301048629507,68.80267040922237,68.64651382091947,57.71142459868034,50.0
257,5.048648418418168,82.34441430584722,75.92033941354143,54.091653247268205,50.0
258,0.832395267330396,52.72826935332629,54.63798930592964,53.688067381081794,50.0
259,1.9301948812237504,74.43533611425887,68.10290764248131,45.348492143423556,50.0
260,1.4482687329552968,51.99237695074034,51.90929670452139,51.041520907219144,50.0
261,-0.43251497433471886,40.62984340405058,47.04021405166891,53.17607065793984,50.0
262,0.9435577597574625,76.52556551961649,73.35415460701438,50.09842282422394,50.0
263,8.708958005303069,72.88405218925325,71.28094173892761,47.15402588655646,50.0
264,9.298387580501995,93.54815800905003,87.6564471087007,44.263479783874224,50.0
265,4.492583040276775,51.209779252592725,65.91762803417858,51.85694066643603,50.0
266,-10.855947537689445,62.37747974930842,67.53715044686656,56.17514924878811,50.0
267,5.5984165802039065,75.54746825312779,70.24316676099049,50.14535798960535,50.0
268,0.8333264779028144,68.90561428560575,66.66865694071137,51.395296256961906,50.0
269,2.9499181501618956,66.3828051199583,71.9806079090319,46.23922573356775,50.0
270,9.669269150377977,83.97574163509496,74.17163064176516,49.82395148034495,50.0
271,2.392850351926876,88.50249662538707,88.29653145576674,47.1238758303433,50.0
272,4.300519341192997,59.15927820485468,55.33932862310872,45.9074151864456,50.0
273,16.3369209456484,68.08252145876429,72.24609768747055,52.11288753460384,50.0
274,-5.976570695402131,71.55258250550176,71.44467002727902,50.60575447527261,50.0
275,-7.317160830754962,74.86994775457521,70.90252006905004,50.55399097985322,50.0
276,2.323217444513562,80.99558930159213,87.33923842433873,53.88083788108639,50.0
277,16.52291117463484,83.81241098276354,80.14733488370732,48.22839556490174,50.0
278,12.706336316533767,84.64943781151811,82.2871507902882,51.36296804316603,50.0
279,25.280461876802562,100.45095507645303,83.58579392525893,50.87127321846932,50.0
280,7.195201080085569,66.23503864483179,62.25033992989724,50.12431020557065,50.0
281,10.826676430418274,61.94123072996193,64.79680920428116,47.23390065490922,50.0
282,14.11247833102751,85.82454762831337,94.20067167114492,52.21451574889384,50.0
283,-1.8955609799333057,68.58052463007937,62.06210107275943,54.44742972096718,50.0
284,-11.899798868002641,91.34151503895517,94.16842795394976,53.02599058326529,50.0
285,11.834538978349684,66.57042159945618,69.99408529041003,49.25919257548874,50.0
286,4.287530764681273,73.48715692219825,82.59313162530363,54.34036796484457,50.0
287,-26.43085437844129,65.256407325974,70.29649390354673,46.72743755148335,50.0
288,4.949572222853213,55.911516012180975,63.295654567150955,51.554428044674445,50.0
289,17.70514688123635,85.54948769706046,94.52857103716893,49.689926215705604,50.0
290,5.886407033579804,78.75278929802995,72.29558529220932,48.032973595181126,50.0
291,23.325874498378134,102.20819956525226,100.57955389956999,48.56825355889886,50.0
292,-5.629906388033607,71.8300488429146,73.65862524218267,46.308343761551114,50.0
293,2.323143380049755,67.00535028575088,59.1591167957906,53.3972388162046,50.0
294,1.177211350919812,77.21428585346933,80.66668158068146,53.766082362402855,50.0
295,12.303748032563082,80.80525119464993,76.42270874040237,46.03863322011925,50.0
296,-0.48758294099654487,66.77625555095791,61.55857891515391,49.662259920903665,50.0
297,-0.09608541252673763,64.268795183008,61.56716128416772,46.6840802760277,50.0
298,3.4706745900001934,67.4004778376035,65.65682171544881,54.03035499405821,50.0
299,-4.088707552337961,73.37058996978811,69.0811977577286,46.25056111126971,50.0
300,4.8841134239779125,49.231740514984786,58.41104614476733,50.897956302174926,50.0
301,2.4352999704725957,78.72591292228995,77.77316810449625,47.811809742235184,50.0
302,8.977519964893649,87.87528574865465,84.2025207025472,50.45432091380568,50.0
303,-4.013896996260915,53.045398337264544,68.529405660571,49.80509148810317,50.0
304,20.491509646427012,83.33584931074235,86.2474487318618,49.76751642727742,50.0
305,8.66368621860284,73.72128845411254,74.59588289630821,49.028972856913015,50.0
306,20.143545134843027,103.54385178617608,95.69756107454376,52.32652261881527,50.0
307,8.552194975087914,82.93146350043742,77.54045665097922,49.406113050562155,50.0
308,-6.043420914273862,82.53569817625538,84.61165700116845,48.85036526584077,50.0
309,3.0653188997898675,77.50369132688705,82.69251900467161,48.470217734793806,50.0
310,21.091060797030174,78.44252687986324,74.24728963591748,45.88722549385013,50.0
311,22.078385226262803,73.45587305643565,68.77241636538938,50.94861787369441,50.0
312,-8.774028307637835,57.197736278896265,64.86624091615454,47.37561698802255,50.0
313,9.19162685743078,81.83914492311659,76.29963525169006,51.46018038721246,50.0
314,-7.19191067569753,70.642941552345,76.65216795188583,52.023029299156065,50.0
315,-3.0608526260358464,69.6568561270127,73.69545608245446,48.155631069890234,50.0
316,2.703041221602127,68.33932232264908,72.04024200844286,45.5605707740026,50.0
317,-7.24456673652449,50.601599478426984,47.92097712091389,52.5870458280188,50.0
318,25.996788991025316,75.39690584756012,75.34723837159179,56.370299943994674,50.0
319,-3.1754635324645086,88.83653801679907,79.68693482395956,47.637180279592,50.0
320,6.465475407221371,77.3165365459426,74.74861244801697,46.54606410960806,50.0
321,-18.284174832793713,78.50650127299353,76.21439212418713,49.71916862076684,50.0
322,4.895481062008447,72.57142396146668,75.84738989725643,51.71700893208404,50.0
323,3.8119341338108876,86.14937319028942,90.75333747190216,44.7079352961547,50.0
324,-25.14664105136503,62.34331426440064,63.469646729352505,48.380729535904074,50.0
325,15.803215833104614,79.38539186692253,84.6864375211023,47.37984384559955,50.0
326,44.57685629330385,92.65922083722376,83.59433853815581,54.87319242734257,50.0
327,10.968518104487472,83.21501769011766,79.76733964548137,46.536759792483835,50.0
328,-10.832681065860392,69.66272051613305,70.58866381327218,52.405334511602646,50.0
329,39.70033428161316,83.49954774226971,70.32708815537737,50.75608155888008,50.0
330,0.21390486054650992,52.4085874820975,44.62158385462507,47.305981664059686,50.0
331,-5.890398544766177,55.24597056518516,65.90964418482878,40.15507873298061,50.0
332,4.021304233327341,70.97048565812291,76.62038627668694,53.01288461635177,50.0
333,-7.525348360496706,92.67521290875013,88.42097025319002,51.807434512695366,50.0
334,-0.8615487178534387,67.0013880106983,69.94900090444445,52.11638740711877,50.0
335,2.4742687314306533,47.520874289704395,56.10716801618873,49.25837412477461,50.0
336,7.217735144060591,70.19021508368212,74.35774376376935,51.042383915599274,50.0
337,-5.134534309645938,77.65492999553236,70.28041991699403,51.86709296113486,50.0
338,-14.954901719504068,64.50600870206871,55.26065089562946,51.40313879781741,50.0
339,4.126385807373824,58.15362116904386,61.10387795376772,47.810899072625375,50.0
340,-7.078461292332511,80.33302363593702,81.75912930057272,51.73398696670403,50.0
341,10.349076433638544,86.95622118132924,85.56869471710621,52.546415688126714,50.0
342,5.394784970763078,81.00547304666486,89.72850995515417,45.22392964444016,50.0
343,-1.515779428991789,87.24060345861109,85.96710519782297,46.000952477391536,50.0
344,-13.310623202337094,75.9122466315904,75.24389489118194,53.579834262629994,50.0
345,7.289536471957234,64.65514459110604,73.16517305836744,47.82114247142334,50.0
346,17.13556312448663,78.13089810479117,83.3850683784609,46.327746845461256,50.0
347,27.29679659061771,77.6671681675833,81.41711963202488,50.10651088368006,50.0
348,30.079430390544168,65.49532946971608,68.32620159493464,47.79146773992825,50.0
349,21.743392479783296,77.20073683431978,71.43147092925668,48.5286969349264,50.0
350,-1.1141373861114907,56.70291245984056,53.96141977490645,52.14921545944984,50.0
351,8.916864448526908,85.71966065760904,78.90661751039856,47.575475071441474,50.0
352,2.764745340171043,74.0152832416218,68.22031759271722,50.84756139906043,50.0
353,-2.9651807674396045,81.98111206770223,73.63949188196582,47.95793624735038,50.0
354,15.449192955524524,82.63327763807071,71.37693055207217,50.530222900055065,50.0
355,5.112662680861427,83.71503059750027,78.90797202848242,49.337076777763905,50.0
356,1.1121307632341941,96.20855019077327,100.25544931893154,49.99624550537193,50.0
357,-3.0494883781842845,78.18484944305864,83.32019878109496,54.0589088137869,50.0
358,24.627893306145744,74.72403933968725,76.10005302232352,49.091280997219755,50.0
359,-11.084507243741822,87.96747156931069,82.91755295167165,50.955102362710164,50.0
360,0.9739579690291404,77.49329253326079,79.83359297479379,49.705463643544086,50.0
