unit_id,ProductTiter,DissolvedOxygen,ViableCellDensity,Temperature,pH,FeedWaterFlowRate,do_StabilizerAdditive
29,4.330291072870443,72.20018586058868,78.06155799458926,41.88403362920879,46.938473530968025,67.82815541532469,0.0
30,15.626126317077926,85.43492019138168,105.75102500726939,72.90962936544985,52.17802436465374,71.16177554048704,0.0
31,1.3846156702903882,84.90771316863326,80.12919606862195,51.48432891340935,51.72113756582567,50.62955802535957,0.0
32,3.1144023030824135,79.9686252838767,75.38828271906866,37.240798723474136,70.76636593638538,59.49762502478257,0.0
33,-3.1395116988220604,86.23999301730498,69.39772773523244,59.40859935717141,60.39532612952398,39.64073534333813,0.0
34,-3.831536631505541,74.80586137079965,67.77392370917856,51.983592713898375,52.26844985684238,51.86718558995777,0.0
35,13.9405821902218,93.59064559973106,90.92969674141986,47.48003943386699,47.41262474577003,74.84571898514272,0.0
36,4.9564022833171375,63.5443021718801,65.81188399330301,50.95113344041452,50.10193163388776,61.67457075688323,0.0
37,15.917524513849875,82.862333822603,83.24429014872555,53.073886381466735,53.29444861366047,95.40286959734006,0.0
38,-4.392725508197792,74.31238870021389,71.83787504745081,70.6402878193369,46.14093584884777,57.39872535054984,0.0
39,26.009131510763158,100.49181885756973,106.76927149610776,36.93121320056347,61.861499551175214,37.518265813454605,0.0
40,5.980640247744059,76.33728457011337,83.55616441810554,73.9792861868799,60.42500238861598,68.45879418227724,0.0
41,26.559010118513797,65.58784302361916,63.59620823429872,48.51354714742677,58.66668236675836,72.74753087966033,0.0
42,4.974792311721342,78.32707064465228,79.07975011319019,50.58835646441284,46.380250190911894,65.8639213320702,0.0
43,-2.49047785734576,68.03307864425074,71.49231326391795,40.142544539808185,68.41990123346334,53.07915048164621,0.0
44,9.30943104922235,69.85343640235703,63.54785150064491,41.942079899365346,30.9460382235309,70.77806535608447,0.0
45,13.885812124723774,69.87941972753144,69.18658676303555,38.6110709046192,47.10683506823705,68.38561677839846,0.0
46,-11.701209409930257,66.67268387960145,58.758182476047104,34.89778757359184,52.237565407078414,29.213561980169196,0.0
47,-0.48601720720224206,44.867854655622125,50.48377101406477,68.48950471337754,45.54416739524912,78.85920581799209,0.0
48,6.838506637602057,89.90849183879747,98.10379606256998,34.59592882314605,58.68685299273599,59.21328179888382,0.0
49,-3.5981105169556136,63.562291311852015,66.27199762366799,36.83301306952924,53.02920065082053,54.01814479901961,0.0
50,13.49212886170508,59.34094016634574,59.99138877882229,57.47349780267446,45.6585874371995,83.43940697772305,0.0
51,-4.5101135976432,61.71866680531879,60.41786746138801,75.9225611532814,30.49803240897195,38.697344617525744,0.0
52,2.5163670476995943,81.7696775235612,79.99160446864703,51.048415045134384,33.486921060535565,60.41933782695615,0.0
53,8.137115824131165,84.8039611365584,86.71747437494297,50.23191175427677,39.13080631516446,68.99340745033628,0.0
54,21.123741454691444,86.55247504024388,89.58872792234177,40.931372991592724,32.491076486427,89.84789060063375,0.0
55,32.730989171728275,84.88544608209568,76.82478070261692,52.88591617906326,54.39175824708416,123.59004151691879,0.0
56,25.475477936043113,97.89979350130571,91.39898771517883,42.80394069019096,46.74757319279365,109.68064544530033,0.0
57,4.845233080964546,82.77056624935611,84.5121752311642,45.73233348459369,64.06079565446903,60.15860585188144,0.0
58,-0.4827384443154803,96.78000952650133,95.39369722580314,7.950585586179965,31.2719013294047,38.05575020657585,0.0
59,15.956600188701872,77.41599516927974,83.95960391777419,29.909771324584046,36.75358004982442,87.49681116755663,0.0
60,3.981911076367363,76.9255872670094,69.02346348613587,38.18684831478879,42.80585966214731,49.978798501937774,0.0
61,4.017605986410036,74.62946271887617,73.15462164076862,63.976620113017034,50.58727130585656,46.20457934119537,0.0
62,-1.3641459505155578,55.4830232029923,47.1657341650069,61.664243621719265,66.32763012394872,72.99035885748609,0.0
63,11.600873210765988,93.4006749694235,92.48354049174702,58.071934589790914,62.2561868231311,75.65223687732355,0.0
64,3.6021727880007157,74.32285443464555,79.6157792943246,51.776056383670394,45.88915756993636,58.013666363577684,0.0
65,8.599021689772838,76.6259574760675,82.86115543204053,34.1199459964332,46.03871003688484,64.60063333629597,0.0
66,20.791105302719362,80.97548837621521,89.45139252259824,63.30938237884236,48.14955453149565,93.22148017150903,0.0
67,12.314224370963279,97.54793178364432,98.80411060781795,44.0787974055893,47.24315987664207,50.93544031445034,0.0
68,6.939706156448994,68.8839051949768,67.40565555472965,51.91226761856213,47.59394105686811,71.44774513200151,0.0
69,5.900997378436713,75.1977781745446,77.44100538225102,38.968625467663614,44.37784768980058,45.64464699138977,0.0
70,7.797439941051367,73.50537387402989,62.60327647709566,51.803516617589594,40.18607281340321,78.13918673058426,0.0
71,6.815410155749352,70.39581788815069,67.08252924781529,56.924744474534165,31.97801267255132,57.06175557476693,0.0
72,3.7130723796534406,87.80071473273358,91.41540710266962,25.243720108194083,48.34348619552138,49.42808118405365,0.0
73,-3.559616079091516,77.907901005092,73.67541481052419,68.42746407992377,70.27316964067676,51.332446424513655,0.0
74,4.084698669411945,79.85207266024477,78.65372643988248,52.71222635789849,25.588540007967175,55.65843055216156,0.0
75,50.06486545670706,74.05112263523094,75.65967540515162,54.480354779690195,49.15812812406234,66.03751042710003,0.0
76,11.843312413860053,83.78659173637318,82.69689400874076,48.17814758568999,49.273785010916086,39.20549555493055,0.0
77,-4.131116433354234,63.08545715780508,68.73592115087331,66.130471288051,66.04638769743555,63.80539259701403,0.0
78,16.479790209555663,108.99883841934593,94.76018943161924,45.01947465742107,25.175539684177682,88.61549117477345,0.0
79,4.167683576229324,61.65612625408022,65.77760340193188,50.67957423807237,56.4279750589552,50.43149931318692,0.0
80,4.920028862514073,69.93406857839737,74.87506103802652,37.70754048635405,43.34818467395038,55.488800130224945,0.0
81,20.636253691264013,66.46317153201942,61.89425755350076,50.61916304380284,62.44583198923215,101.70088725805913,0.0
82,12.667282459860015,66.48229254716537,65.95327372056019,44.70061311359065,42.44013181470681,27.280988299634117,0.0
83,-1.1116309623379736,76.31893597594171,71.47895336938102,58.44083573581842,54.93978331308233,42.56231766334509,0.0
84,2.4593451952799787,77.12569842683106,71.28211725571742,32.95491434702295,50.77418435637823,57.992959577899185,0.0
85,0.3619346407932685,85.75603562987494,86.08337843774777,68.30649218864987,50.17994988978033,45.420651955964615,0.0
86,-1.5276796750976311,55.97358477587797,50.60508413699951,61.7158371155191,42.53515025218805,48.75440889507047,0.0
87,3.178519307505989,78.49292532244017,75.04448355693914,30.13671134390471,38.91185369924068,43.80421244810806,0.0
88,7.062650537602544,68.13794062368434,63.63257249745177,26.52804796798657,49.34723964467767,69.31291367158735,0.0
89,4.364385925200557,64.19505534563643,65.03227160384643,42.424046351790295,62.60812805567652,66.3627317439798,0.0
90,6.109304307549646,74.60129281285616,71.88609179749635,42.97377231962371,47.90556454906911,59.40904025115612,0.0
91,5.516860422430754,80.104054714402,87.70380292548356,38.46043679675848,77.16521292634977,67.25682046091373,0.0
92,33.60923918322184,98.52131962568929,92.91546966566474,38.79149370605186,36.15646472923705,46.99885719632545,0.0
93,0.4235459294175121,52.47921814478732,55.76655569858602,44.599302247359375,63.00287130719852,53.68075603900488,0.0
94,-1.794224582365263,77.4463872514356,77.68549225015323,52.25124727176373,34.07618311686309,30.092668744195176,0.0
95,2.97103840057929,59.08768500372752,62.26649559429795,44.75243730128197,61.37400477396397,66.05330852397921,0.0
96,5.327458670936927,79.1102828787063,83.95679816666544,46.279350419984254,67.46490586776349,75.54753284463845,0.0
97,2.6027311080669833,83.61051605335093,82.08125641803949,40.497695684438575,30.92336669096071,73.0654104159229,0.0
98,1.5891641384567352,89.15106129075485,91.29280206042259,50.4937250506597,69.46581542886958,13.087415012040797,0.0
99,11.705132524130924,83.79917949073835,86.54804698753406,48.10625714791658,65.60096862604935,78.59583032005276,0.0
100,11.302494589040222,68.59752508649113,70.02035231203475,72.69803307783656,60.923062748302826,84.57704181008671,0.0
101,-5.976778633312289,78.25390979945153,68.23503602812768,29.958903007230617,60.36293287309651,63.820666372190445,0.0
102,2.529982497417463,87.69710766381651,84.90666487673967,58.05065803501056,56.55315897200661,24.66931603214569,0.0
103,2.5365459668745416,69.96247512283178,69.00479251379743,58.78999015673417,37.35263126653335,40.6700249327102,0.0
104,1.6995296736736059,81.77551392272117,72.97962341079916,59.20303952100963,60.212181872180864,56.15407663440633,0.0
105,-6.346440995922535,70.66285105784314,70.31219894866231,70.04630013489607,53.07831988103359,33.405070767166954,0.0
106,7.204205235509175,71.75932765602265,74.94970446201809,47.63360799301326,57.05228164693871,59.53873991547062,0.0
107,15.48537170611631,90.81804114621073,93.26688764680327,40.20229293800273,50.19354025223284,76.754828357258,0.0
108,7.626428403601153,76.33334149744334,86.78064145784086,55.47566226837178,30.57565718013261,57.20881893881135,0.0
109,-0.8878420665017535,68.40273784055003,62.46258475708184,47.748930928202896,47.550580938294935,67.53978083552302,0.0
110,0.023653992834370308,70.17594569607114,77.69363687222973,47.312189094002285,47.17737454620411,64.38432919386582,0.0
111,5.5741721581319,91.87648310296873,95.24813477956609,48.06129639211004,61.920827285756715,53.867211898930826,0.0
112,3.037749596904268,66.14701717782476,61.36746892895158,57.89769545682489,46.8187062672396,52.3567318948898,0.0
113,5.32218522125943,79.00812519780956,69.76344657393471,33.21585327350435,31.069865605608616,56.072652240359616,0.0
114,-5.115916439373596,60.97215331674641,54.398279344070474,46.51294894959305,43.3220055023413,40.88043966252885,0.0
115,0.6920523912627903,66.10341013778896,69.4567923183354,47.932594012230474,43.66533349892336,66.26102954089035,0.0
116,15.969211968325062,88.51917517380605,88.04151893622266,50.106694434049096,55.70758552961521,59.2921812117321,0.0
117,19.691549725422,82.99533287126438,88.14652606093509,55.09397638302039,66.33238297649766,53.20001767342655,0.0
118,-9.27062859056387,69.63361338801249,63.96245111095326,50.460459124746436,38.43869129748708,57.327547592165004,0.0
119,-4.532715800197133,69.64882115204232,67.14429514236754,49.091088608330516,41.72974727192781,26.38534750956164,0.0
120,35.36888203032784,80.0871788169189,79.86757625903616,57.9834042932886,49.45056578731662,54.44567836815331,0.0
121,5.155750222916517,72.75941758720873,70.47710912800765,55.86618293868007,33.50175353851525,59.75643776827994,0.0
122,7.275387720785645,81.2569699891104,80.7388860456077,64.55422714061672,30.09379716466625,68.41510219946126,0.0
123,7.000224772583059,87.05081043222023,86.53783932011991,32.900281934539414,47.53189168148873,64.80066749074342,0.0
124,20.31512133161072,73.84213650021768,76.25440613344958,32.65470315343094,57.600788107307295,89.63958105446062,0.0
125,1.6947559625425357,87.19921277566692,82.01184078152309,52.36634679391205,25.264714710358803,60.533784542369666,0.0
126,3.6864215049569076,77.03663315774749,69.09860353218652,75.95473617538022,78.75448237633057,65.620161355891,0.0
127,11.293568085609555,86.7753252564417,81.5892161314728,28.69244637792347,36.81441340855771,76.3040931285997,0.0
128,18.0101908386672,81.36139559565527,77.41739885103304,50.114740863473614,65.34390922332979,81.44387823139012,0.0
129,5.615699384453766,71.47877638172508,76.72401703034093,57.60830328037239,42.599040211431266,89.37410973054118,0.0
130,2.5008199636656565,85.33158432076635,79.77871589744024,58.28713249547671,32.00011896727255,34.41872720314733,0.0
131,7.2073039525244385,70.949155607115,77.19110694080025,49.329508224159625,61.84672049622964,68.11814120074045,0.0
132,-0.6559763682152466,87.36097902813796,89.8115263386468,64.23921476096066,51.412834712464075,54.70609473930838,0.0
133,-1.4492327788624948,82.67657476023143,78.24397019237352,41.22579810296789,48.63959122554073,41.142653927662195,0.0
134,-6.508723087015146,66.22978023587781,60.864057162100124,39.679219702057566,49.36556209565436,53.761860542249316,0.0
135,28.769362384042722,59.96710174628942,55.97347824377722,50.02226220038643,38.26167140495436,46.379301373792366,0.0
136,0.5796355423793003,82.70831255063173,88.0904187736021,56.59550104720535,17.188207185443634,41.467503460747906,0.0
137,2.4007348016322565,64.12847788382214,54.60007778854533,62.16671378623275,54.668539879660614,55.017747843120645,0.0
138,0.5003024992058918,46.27616331726342,57.83398302691563,52.53979696826225,31.000143333935377,73.79226212861502,0.0
139,8.650480975640164,77.42043117402423,79.26547005615707,58.379039842256766,53.4364705931263,30.808385476018994,0.0
140,-2.1180889295193133,74.7038792408989,72.6079047533844,54.792959082937216,57.689076146870654,35.94088240657326,0.0
141,13.95238806734309,93.60860241537053,85.09963916486339,50.1295128299715,40.29829669051436,87.50695521625977,0.0
142,0.9570835829896707,61.94073071103237,63.52465004786971,38.581215229244854,66.16870560084058,57.297187705058775,0.0
143,14.062547915240193,74.43389519148857,75.31831173391242,44.345920743775835,34.68040754041366,67.71840131745704,0.0
144,3.976474821999771,90.20414684389507,97.3950368200211,52.54533454819166,47.61536611417265,44.46911527461418,0.0
145,19.655608936664294,85.81144507434833,83.04110014757266,62.11622504011316,44.85903000196059,94.08973060620751,0.0
146,18.728359050844197,90.75469270360213,92.48463071550316,58.39980508848217,34.119411607676454,58.06092402842057,0.0
147,6.035833774909747,68.62325608497659,80.60334587304338,58.705371526890154,43.46856084133897,70.09777626491156,0.0
148,11.144629391691588,81.2645082551989,77.06595016217463,60.473868410488656,52.40452814089158,76.74676355049955,0.0
149,9.010069555919605,89.17127881836649,86.15454441505535,48.896885658597526,47.31802726043754,63.44842554136497,0.0
150,28.302306313263145,77.90228424713558,82.6528933974956,51.00244972072996,40.81409705279336,79.6674140388674,0.0
151,31.88165376387188,75.71197934577914,78.06704184118777,56.02568034154955,31.56869112316096,53.99744237615249,0.0
152,0.16278744095722075,62.33276519191513,66.74961799313618,60.23629739310485,55.46390500062191,53.043767377893275,0.0
153,1.0752070398283196,65.26336465844203,67.07860006782661,46.16462432964782,38.53815822740233,50.91862709262478,0.0
154,1.6475817808678328,82.43845210947056,82.39552814844025,51.86616015800387,53.914933126757056,41.23908381814298,0.0
155,-0.09124137489310125,81.46951474919273,82.85455705293401,44.83515612955797,62.53248484091537,54.989258952681595,0.0
156,9.4460919500029,71.20152289417393,71.33974953134587,48.39114712556251,36.77639572893145,64.64762547642462,0.0
157,12.860871595319363,66.24893001944079,65.06289740404938,47.99509820721988,44.01483807387429,77.4729740098025,0.0
158,-4.9192467036248,69.57229108405737,70.69216883855947,43.09036667081698,38.786726167767796,47.65202486620518,0.0
159,21.01976653606902,95.34400734000833,105.56557240873757,42.26707684162938,34.876337392349015,51.92632372435107,0.0
160,-10.508199442368856,66.5260137773161,65.78449629232942,50.10865815996171,62.557038895502146,34.29425270623719,0.0
161,18.242460409416097,66.83048712251434,66.30671364738465,59.775653293935164,46.228843721895174,75.40551864879635,0.0
162,-6.454373283618279,62.82127649073694,53.97791889875354,53.64610506953681,61.16827092216796,36.70828671552689,0.0
163,9.591711495411786,66.56874036366005,64.63210603700863,58.03219121004751,56.754008345438834,81.41412308812852,0.0
164,6.55290679539484,92.00326738355922,95.32615354785726,67.03654457842968,35.85222692081255,38.2570328137764,0.0
165,13.229762278769616,68.25560291944187,71.4914677265014,50.50326495376925,69.15119450196373,27.808219152627853,0.0
166,1.3376244869281821,78.45049165791463,79.482239063407,30.806170862350235,62.87899138799549,59.90374017875442,0.0
167,9.71602925316438,90.64040184976251,84.50503458485774,44.890927513946146,52.248266302486726,65.98876378689872,0.0
168,0.8411750856947771,81.68222437475717,80.05842287578659,51.866401894735105,64.14210475405437,34.18376014903805,0.0
169,3.554159975352463,72.69954992028894,70.80290123569532,38.399358306625224,49.41501085430884,68.53354263666492,0.0
170,1.3667158929896952,81.9271340917859,76.76752612927058,59.20639227941912,22.152203855142556,50.30627984652959,0.0
171,26.69891699401076,68.38752994925741,67.8887761095968,52.75489161247385,44.38040351824126,31.2668585574211,0.0
172,5.536350169731902,88.41114572204374,87.70072659726203,44.98536086476576,57.73726793779463,35.11021861168975,0.0
173,-3.933648234911198,66.9873573784812,73.35433007509612,71.03323560029567,56.07142574631152,38.847087089107326,0.0
174,6.525210850901133,71.32756859920751,73.66554540563749,58.27012244357377,57.84344399347731,81.26705921946164,0.0
175,21.099032879889137,100.98932933785868,103.85897749084242,35.50397267317493,44.21673187855045,78.79622161960837,0.0
176,6.835996071855121,55.955063721917064,52.38718941920683,57.050777395036135,53.054244387966556,70.12898204705952,0.0
177,15.161272584518871,87.58537866555113,84.45635751449711,60.9298800585917,54.98067773132345,66.2081536557659,0.0
178,-2.7740972503394126,72.0818792194095,82.47008506238313,52.53050038212375,46.17023863444419,46.68327016421739,0.0
179,-0.23337713852997766,81.5327436798814,74.23481898138391,68.66033541734052,61.37156281776116,47.3351726868749,0.0
180,-3.721624937133474,89.89468437799539,95.91952885221556,41.83746374831641,52.60541716432176,52.83761600416245,0.0
181,13.07154035686495,83.50462068069208,96.57367616790768,44.96181259467107,52.67922799525092,63.57200397815172,0.0
182,16.05818349518966,86.74128634286528,80.1186628769107,54.323211187741336,42.650206521089935,76.06962470573248,0.0
183,3.4928088625056413,67.28402692978804,69.36232609228242,54.33943985071502,31.689614739510702,66.6133504203415,0.0
184,-2.5969495813255663,60.59332807442479,59.4009024440095,32.25162682192617,38.862815600574244,45.47576754649059,0.0
185,-3.450215733213576,83.04511952489126,80.91354393555497,42.613015429605696,56.43709124975419,49.72190992993858,0.0
186,16.104641167880054,60.333259551508405,60.28557314109128,55.82972039940748,55.40716680988195,55.86828375955598,0.0
187,6.24090943117536,96.64422470963217,88.44270289871486,71.88841995850831,78.99965574493336,40.32166791449666,0.0
188,2.7314654314179974,94.16450787589365,94.74430576471144,37.54867129571867,25.98477122151502,33.66729888788722,0.0
189,14.859944870215516,65.87739718250224,66.43276665802976,44.595492860810495,46.71223591917812,32.589784619297475,0.0
190,6.050262670991739,83.78212156046322,80.0898258276694,44.3938988187592,52.36993413108833,63.13089209947751,0.0
191,36.57282042485532,83.57257292474966,87.47903854576589,53.877742001194335,49.549904762151115,71.62393320480554,0.0
192,2.117393154511328,103.64640827739481,104.80767488061144,58.85393112832657,34.376091103465185,34.803387281227984,0.0
193,5.353884753836753,81.22389159098806,78.55915260884493,53.29130595618594,51.38961137554109,55.50393775803262,0.0
194,-0.8423806447536306,54.04923555295571,56.85776235232611,62.058070023611435,54.29453915940632,64.44774478252978,0.0
195,12.456124504833536,62.54401047645569,61.53788282748779,38.60406058821382,37.48337517085655,100.61150086847971,0.0
196,-10.941379450036804,61.5079244374426,66.49315070094497,44.440665933019844,38.361507734168654,53.87128211370483,0.0
197,26.47140808590575,99.04993726305351,94.04742949866842,39.03170543813367,40.39898888895498,72.90054644718863,0.0
198,6.796297508403056,84.4104037076484,81.74071900385955,63.41171447016985,36.709269888307574,65.0145892699628,0.0
199,4.018642381871846,84.80926464263025,85.6260942754268,31.474616100071117,48.328076697901494,64.45117629084369,0.0
200,1.5345128342687286,75.29684918261263,72.34178467779428,37.49235740988484,41.905873253623625,42.1540812228152,0.0
201,4.4733199304695805,70.21358661749748,61.240373029348085,43.66425404507537,45.21781714113985,21.72183193590829,0.0
202,0.16610497084700426,64.67012096281962,77.58121635593335,36.78537728455769,58.163216084595845,47.47801153925301,0.0
203,24.927062015780933,69.66593258565211,66.48436977231464,68.53830309134835,58.98854788327803,61.25544959811755,0.0
204,0.7007631530366139,60.75044833102084,57.132015563627185,29.24061408699909,66.59782239997999,60.8427860819509,0.0
205,5.456608072421828,104.75936749086922,103.85132387247367,57.18018458908643,51.65824858489926,64.98843435049653,0.0
206,41.361011029335934,84.9430446842685,88.19282531387731,44.11846645640695,63.584272954883815,51.65542227606529,0.0
207,14.09492351859064,74.9145129221104,81.34687774033378,39.180223273081225,36.91135542719987,89.62921249480424,0.0
208,2.92796581383904,60.92668936485078,68.09456334164445,49.854054091095776,66.06993969998047,61.923282115028556,0.0
209,-6.956847816809253,75.22531190967212,67.30419399835176,50.22208209615107,23.835251463885225,52.25590066078053,0.0
210,-7.185303129408016,68.65228039183123,76.80982458628743,51.1115787948751,68.33972959347972,32.85441525022384,0.0
211,9.240447519118,74.65661021514194,73.87213072981162,51.51901013411949,68.70804631877166,58.73150053009292,0.0
212,-8.14190845171168,62.15923075146601,73.03137331983052,35.50029450146891,33.042061369909256,42.79803225588408,0.0
213,15.812794285444847,92.32177215387692,91.68913425918576,60.56025982346617,45.81231387842733,74.90706465556532,0.0
214,9.663502177441615,74.09477383332737,74.52403312366673,25.010543122978437,61.79546471397202,67.77287990291747,0.0
215,-4.244891588813984,61.73667098948901,64.84167175056513,57.710154866324054,66.25810980501471,56.3016242757904,0.0
216,5.029899271751245,59.820738358857724,63.24207215179193,16.802729861788276,39.53156256879955,79.75734464971208,0.0
217,14.831692162526092,87.97050540438883,87.85117026063752,71.22650433903873,60.15360943943661,52.266331023798045,0.0
218,13.25869896360436,75.22960416039282,78.39257621396958,41.65677731777802,57.85395973707762,83.49541799014891,0.0
219,7.243697165773991,89.58124286885229,88.80254050063581,60.226440895235044,60.087328069645295,61.27542668658742,0.0
220,4.4639575613697025,69.5921174785852,76.77314997544251,33.80961491669552,28.644634564927067,54.57203856612908,0.0
221,-7.906435042188257,60.61270792806324,59.129772567106784,43.148949357220815,50.11212987459317,58.585041316309486,0.0
222,12.390889040295539,78.13685411540052,84.66749253040906,44.16385137844271,50.44018365840703,68.9584191740422,0.0
223,8.501408892917624,67.1437726387247,68.27052397311346,52.83673573717989,52.84909461979786,71.78552025355742,0.0
224,16.257019718076435,79.5763186975497,79.34867142805219,31.031326384241456,39.19476364737804,61.00474244377379,0.0
225,27.512223281088524,101.02259692269827,94.43401409095594,61.82181773249711,51.65770616107278,82.08985080985202,0.0
226,24.29411674377061,88.98407017546509,97.71603263237806,42.65593491226915,36.09937201184293,105.59724549514964,0.0
227,6.988289730103343,82.79052750787628,75.54978338517259,53.90394161604986,35.208620938808195,56.609955395576435,0.0
228,11.134130537835109,95.11098308087675,94.13827167039082,68.49793408749677,74.68731329977776,76.00282363987607,0.0
229,1.4274508813209041,65.68365890427994,71.15156162264027,68.07035438591156,54.70850585303299,75.2545953272811,0.0
230,18.34103637357003,75.75277485864025,81.07982529384482,55.953065507474236,33.20067564075621,94.82975672326538,0.0
231,4.651521604991567,91.52692601696509,86.1862773326044,27.43936443547039,50.88926973144915,44.46086650485002,0.0
232,-5.873806404392251,60.96890173580282,63.23403649983085,40.41620552900946,61.95954778936999,60.94323147025238,0.0
233,-1.2701869426917831,67.38029589134318,75.08161192025831,37.81537840284106,66.3631530459187,43.446754774431156,0.0
234,-2.636805103512157,63.46673232092227,66.71798929017646,41.226063437052666,41.393392448383466,35.42954679352382,0.0
235,1.9639083765798704,84.29344472664168,90.12097343035481,55.012744470390345,62.991318258369,44.06899838471203,0.0
236,8.304217666078962,76.83985352876932,70.8913695203345,18.17702821180692,66.65081861641755,56.47583965532461,0.0
237,24.699352807511648,90.0508858181747,82.54339559412291,71.38010553517782,61.842887749341465,86.09304036481352,0.0
238,3.7349286930721215,95.56132900265561,104.89369284202468,64.68684655838456,65.00992088522767,62.3192147718598,0.0
239,5.40780744746615,81.8051628680955,84.77636960762989,65.7556270896166,47.80905224067241,51.258112555969106,0.0
240,10.684965929745413,86.97410234712555,85.34720266974593,41.05617369301564,53.63429004367543,70.52510577630864,0.0
241,7.799502919527179,63.441327191943515,72.79693775477135,39.63716667731643,33.71918698280958,67.30272766760385,0.0
242,13.951842132653425,81.36115932927476,83.08680748814449,47.955666865783094,47.08731589611833,62.740456360857635,0.0
243,4.158850059302026,81.83605772919593,83.19852750508063,47.41063626968404,59.60893330357694,55.81418836567646,0.0
244,-3.0616008299383237,68.53473026853943,67.53526974048732,39.53716261585706,50.25801949915723,40.805730860537636,0.0
245,-1.7069187651151765,69.37280827454003,73.88973294794395,58.717136148549486,44.20921028638704,45.631714586285256,0.0
246,14.001985791963143,92.74190269864637,90.3197849904484,24.01826137350038,77.72487637757897,71.40084225378317,0.0
247,14.316423528756001,70.53915809924958,74.23418692339236,40.05254267791479,52.22002412631433,60.34759981371493,0.0
248,1.8626986235469007,68.64580540122884,74.10271884511845,34.49152204089545,52.730858548933796,71.18328177957888,0.0
249,4.116344541749825,66.10948668637734,62.1542718746041,28.40973239454594,24.232814254955098,84.98877258066058,0.0
250,4.799046650489853,84.49827545329768,85.15495751155048,49.76400896454696,60.38567389978925,65.4636542768325,0.0
251,-0.13719967408903022,71.21541621886618,62.215905535707535,23.71925946163249,52.42942004724407,24.499248995663265,0.0
252,-10.563507611901805,74.53626320777796,74.57643785154534,59.289722852171,42.82849208053096,37.02736574833423,0.0
253,-2.7635316064912363,84.33215808479638,79.59966810267238,56.24683909204135,50.84885483760502,37.43776871954509,0.0
254,20.783995437114324,84.86399770540987,87.19344216568604,34.41493883146122,51.084050110740975,99.28235623330522,0.0
